gridnumber,capital,dist[0],dist[1],dist[2],dist[3],dist[4],dist[5],dist[6],
249,26.5668,4.29252e-007,4.258e-006,1.73938e-005,2.84464e-005,1.86955e-005,4.92079e-006,5.35031e-007,
250,26.8931,3.85946e-007,3.82861e-006,1.56406e-005,2.55807e-005,1.68132e-005,4.42567e-006,4.81237e-007,
251,27.2232,3.4647e-007,3.43719e-006,1.40424e-005,2.29681e-005,1.5097e-005,3.97423e-006,4.32185e-007,
252,27.5571,3.1054e-007,3.08092e-006,1.25876e-005,2.05899e-005,1.35348e-005,3.56324e-006,3.87525e-007,
253,27.8949,2.77889e-007,2.75714e-006,1.12654e-005,1.84284e-005,1.21148e-005,3.18966e-006,3.46926e-007,
254,28.2366,2.48263e-007,2.46334e-006,1.00657e-005,1.64669e-005,1.08261e-005,2.85059e-006,3.10076e-007,
255,28.5823,2.21424e-007,2.19719e-006,8.97868e-006,1.46897e-005,9.65842e-006,2.54335e-006,2.76682e-007,
256,28.932,1.97151e-007,1.95645e-006,7.99549e-006,1.30821e-005,8.60213e-006,2.2654e-006,2.46468e-007,
257,29.2857,1.75233e-007,1.73907e-006,7.10764e-006,1.16303e-005,7.64815e-006,2.01434e-006,2.19176e-007,
258,29.6435,1.55476e-007,1.54311e-006,6.30723e-006,1.03214e-005,6.788e-006,1.78797e-006,1.94565e-007,
259,30.0055,1.37697e-007,1.36676e-006,5.58687e-006,9.14338e-006,6.01378e-006,1.58419e-006,1.72408e-007,
260,30.3716,1.21726e-007,1.20834e-006,4.93969e-006,8.08493e-006,5.31811e-006,1.40107e-006,1.52496e-007,
261,30.742,1.07405e-007,1.06627e-006,4.35928e-006,7.13561e-006,4.69413e-006,1.23681e-006,1.34633e-007,
262,31.1167,9.45861e-008,9.39091e-007,3.83969e-006,6.28571e-006,4.13545e-006,1.08973e-006,1.18636e-007,
263,31.4958,8.31333e-008,8.25461e-007,3.37541e-006,5.52622e-006,3.63615e-006,9.58265e-007,1.04337e-007,
264,31.8792,7.29202e-008,7.24124e-007,2.96133e-006,4.84879e-006,3.19077e-006,8.40987e-007,9.15795e-008,
265,32.267,6.38301e-008,6.33923e-007,2.59272e-006,4.24571e-006,2.79423e-006,7.36562e-007,8.02186e-008,
266,32.6594,5.57553e-008,5.53791e-007,2.26523e-006,3.70986e-006,2.44187e-006,6.4376e-007,7.01213e-008,
267,33.0563,4.85965e-008,4.82743e-007,1.97485e-006,3.23469e-006,2.12937e-006,5.6145e-007,6.11645e-008,
268,33.4578,4.22626e-008,4.19877e-007,1.71789e-006,2.81416e-006,1.85279e-006,4.88593e-007,5.32355e-008,
269,33.864,3.66698e-008,3.64362e-007,1.49096e-006,2.44275e-006,1.60849e-006,4.24232e-007,4.62304e-008,
270,34.2748,3.1745e-008,3.15452e-007,1.29094e-006,2.11531e-006,1.39308e-006,3.67479e-007,4.00529e-008,
271,34.6904,2.74015e-008,2.72303e-007,1.11448e-006,1.82648e-006,1.20313e-006,3.17448e-007,3.4609e-008,
272,35.1109,2.35227e-008,2.33957e-007,9.58216e-007,1.57129e-006,1.03554e-006,2.73345e-007,2.98128e-008,
273,35.5362,2.01881e-008,2.00818e-007,8.22598e-007,1.34911e-006,8.89258e-007,2.34778e-007,2.56123e-008,
274,35.9664,1.72821e-008,1.71934e-007,7.04382e-007,1.1554e-006,7.61698e-007,2.01135e-007,2.19464e-008,
275,36.4016,1.4756e-008,1.46825e-007,6.01612e-007,9.86999e-007,6.50813e-007,1.71897e-007,1.87624e-008,
276,36.8419,1.25644e-008,1.25042e-007,5.12457e-007,8.40919e-007,5.54639e-007,1.46545e-007,1.60027e-008,
277,37.2872,1.0668e-008,1.06181e-007,4.35212e-007,7.14229e-007,4.71089e-007,1.24455e-007,1.35854e-008,
278,37.7377,9.03402e-009,8.99274e-008,3.68629e-007,6.0503e-007,3.99115e-007,1.05456e-007,1.15136e-008,
279,38.1935,7.63057e-009,7.59646e-008,3.11425e-007,5.11195e-007,3.37255e-007,8.91215e-008,9.73135e-009,
280,38.6545,6.42827e-009,6.40018e-008,2.62409e-007,4.30785e-007,2.84238e-007,7.51214e-008,8.20384e-009,
281,39.1209,5.40093e-009,5.37789e-008,2.20519e-007,3.62056e-007,2.38919e-007,6.3152e-008,6.89768e-009,
282,39.5926,4.52533e-009,4.50653e-008,1.8481e-007,3.03464e-007,2.00279e-007,5.29458e-008,5.78379e-009,
283,40.0698,3.78094e-009,3.7657e-008,1.54448e-007,2.53641e-007,1.6742e-007,4.42654e-008,4.83631e-009,
284,40.5526,3.14968e-009,3.13743e-008,1.28698e-007,2.11383e-007,1.39548e-007,3.69019e-008,4.03248e-009,
285,41.0409,2.61563e-009,2.60591e-008,1.06913e-007,1.75632e-007,1.15966e-007,3.06714e-008,3.35227e-009,
286,41.5349,2.16449e-009,2.15716e-008,8.85309e-008,1.45486e-007,9.60981e-008,2.5427e-008,2.78031e-009,
287,42.0347,1.78331e-009,1.77807e-008,7.30077e-008,1.20038e-007,7.93336e-008,2.10037e-008,2.29811e-009,
288,42.5402,1.46268e-009,1.45848e-008,5.98872e-008,9.84649e-008,6.50706e-008,1.72251e-008,1.88433e-009,
289,43.0516,1.19638e-009,1.19298e-008,4.89873e-008,8.05477e-008,5.3234e-008,1.40933e-008,1.54201e-009,
290,43.5689,9.76004e-010,9.73254e-009,3.9966e-008,6.5717e-008,4.34345e-008,1.14997e-008,1.25831e-009,
291,44.0922,7.9412e-010,7.919e-009,3.25197e-008,5.34747e-008,3.53448e-008,9.3584e-009,1.02408e-009,
292,44.6215,6.44417e-010,6.42628e-009,2.63904e-008,4.33971e-008,2.86851e-008,7.59546e-009,8.3122e-010,
293,45.157,5.21536e-010,5.20097e-009,2.13589e-008,3.51243e-008,2.32177e-008,6.14805e-009,6.72862e-010,
294,45.6987,4.20948e-010,4.19792e-009,1.724e-008,2.83516e-008,1.87415e-008,4.96299e-009,5.43196e-010,
295,46.2467,3.38834e-010,3.37907e-009,1.38774e-008,2.28222e-008,1.50869e-008,3.99539e-009,4.37318e-010,
296,46.801,2.72032e-010,2.71253e-009,1.11395e-008,1.83198e-008,1.21109e-008,3.20743e-009,3.51093e-010,
297,47.3617,2.17597e-010,2.17037e-009,8.91445e-009,1.46619e-008,9.6935e-009,2.56739e-009,2.81056e-010,
298,47.9289,1.73665e-010,1.73218e-009,7.11472e-009,1.17021e-008,7.73689e-009,2.04926e-009,2.24347e-010,
299,48.5027,1.38208e-010,1.37852e-009,5.66216e-009,9.31312e-009,6.15761e-009,1.63102e-009,1.78569e-010,
300,49.0832,1.09674e-010,1.09392e-009,4.49321e-009,7.39055e-009,4.8866e-009,1.29441e-009,1.41723e-010,
301,49.6704,8.67788e-011,8.65549e-010,3.55523e-009,5.84783e-009,3.86666e-009,1.02428e-009,1.12152e-010,
302,50.2644,6.84614e-011,6.82846e-010,2.80479e-009,4.61356e-009,3.05062e-009,8.08138e-010,8.84901e-011,
303,50.8652,5.38501e-011,5.37109e-010,2.20619e-009,3.62898e-009,2.39966e-009,6.35714e-010,6.96131e-011,
304,51.473,4.22299e-011,4.21205e-010,1.73012e-009,2.84594e-009,1.88192e-009,4.98574e-010,5.45983e-011,
305,52.0879,3.30163e-011,3.29307e-010,1.35265e-009,2.22506e-009,1.4714e-009,3.89829e-010,4.26916e-011,
306,52.7099,2.57333e-011,2.56665e-010,1.05428e-009,1.73428e-009,1.14688e-009,3.03863e-010,3.32787e-011,
307,53.3391,1.99942e-011,1.99422e-010,8.19153e-010,1.34752e-009,8.9114e-010,2.36114e-010,2.58602e-011,
308,53.9756,1.54859e-011,1.54456e-010,6.34451e-010,1.0437e-009,6.90238e-010,1.82891e-010,2.00318e-011,
309,54.6194,1.19556e-011,1.19244e-010,4.89819e-010,8.05788e-010,5.32913e-010,1.4121e-010,1.54673e-011,
310,55.2707,9.20007e-012,9.17609e-011,3.76928e-010,6.20086e-010,4.1011e-010,1.08674e-010,1.19041e-011,
311,55.9296,7.05631e-012,7.0379e-011,2.891e-010,4.75608e-010,3.14565e-010,8.33593e-011,9.13157e-012,
312,56.5961,5.39398e-012,5.37991e-011,2.20995e-010,3.63575e-010,2.40474e-010,6.37279e-011,6.98139e-012,
313,57.2703,4.1093e-012,4.09857e-011,1.68362e-010,2.76991e-010,1.83212e-010,4.85548e-011,5.31944e-012,
314,57.9523,3.11983e-012,3.11169e-011,1.27824e-010,2.10301e-010,1.39106e-010,3.68673e-011,4.03922e-012,
315,58.6423,2.36036e-012,2.35421e-011,9.67088e-011,1.59113e-010,1.0525e-010,2.78957e-011,3.05643e-012,
316,59.3402,1.77947e-012,1.77483e-011,7.29093e-011,1.19959e-010,7.93529e-011,2.10328e-011,2.30461e-012,
317,60.0462,1.33673e-012,1.33324e-011,5.47698e-011,9.01157e-011,5.96138e-011,1.58016e-011,1.7315e-012,
318,60.7604,1.00049e-012,9.97888e-012,4.0994e-011,6.74512e-011,4.46223e-011,1.18284e-011,1.29619e-012,
319,61.4828,7.46076e-013,7.44136e-012,3.05701e-011,5.0301e-011,3.32778e-011,8.8216e-012,9.66751e-013,
320,62.2137,5.54276e-013,5.52837e-012,2.27116e-011,3.73714e-011,2.47248e-011,6.5546e-012,7.18351e-013,
321,62.9529,4.10223e-013,4.0916e-012,1.68093e-011,2.76601e-011,1.83006e-011,4.85174e-012,5.31754e-013,
322,63.7008,3.02442e-013,3.01659e-012,1.23931e-011,2.03937e-011,1.34935e-011,3.57748e-012,3.92116e-013,
323,64.4573,2.22109e-013,2.21536e-012,9.10154e-012,1.49776e-011,9.91033e-012,2.62762e-012,2.88021e-013,
324,65.2226,1.62469e-013,1.6205e-012,6.65777e-012,1.09564e-011,7.24991e-012,1.92233e-012,2.10724e-013,
325,65.9968,1.18366e-013,1.18062e-012,4.85062e-012,7.98272e-012,5.28241e-012,1.40071e-012,1.53553e-013,
326,66.7799,8.58842e-014,8.56642e-013,3.5196e-012,5.79244e-012,3.83319e-012,1.01648e-012,1.11438e-013,
327,67.5721,6.20585e-014,6.19e-013,2.54328e-012,4.18577e-012,2.77009e-012,7.34608e-013,8.05401e-014,
328,68.3735,4.46544e-014,4.45407e-013,1.83008e-012,3.01207e-012,1.99344e-012,5.28674e-013,5.79654e-014,
329,69.1841,3.19944e-014,3.19133e-013,1.31127e-012,2.15826e-012,1.42844e-012,3.78852e-013,4.15409e-014,
330,70.0042,2.28244e-014,2.27669e-013,9.35481e-013,1.53979e-012,1.01915e-012,2.70316e-013,2.96417e-014,
331,70.8337,1.6211e-014,1.61703e-013,6.64449e-013,1.09372e-012,7.23945e-013,1.92027e-013,2.10581e-014,
332,71.6729,1.1462e-014,1.14335e-013,4.69823e-013,7.73387e-013,5.11942e-013,1.35801e-013,1.48932e-014,
333,72.5218,8.06674e-015,8.04696e-014,3.30682e-013,5.4438e-013,3.60382e-013,9.56083e-014,1.04868e-014,
334,73.3805,5.64962e-015,5.63608e-014,2.31625e-013,3.81343e-013,2.52479e-013,6.69906e-014,7.34905e-015,
335,74.2492,3.93685e-015,3.92743e-014,1.61407e-013,2.65738e-013,1.75935e-013,4.66767e-014,5.11928e-015,
336,75.1279,2.73077e-015,2.7242e-014,1.11958e-013,1.84329e-013,1.22041e-013,3.23796e-014,3.55144e-015,
337,76.0168,1.88568e-015,1.88112e-014,7.73093e-014,1.27285e-013,8.42762e-014,2.23611e-014,2.45277e-015,
338,76.916,1.29623e-015,1.29307e-014,5.3142e-014,8.74967e-014,5.79339e-014,1.53724e-014,1.68631e-015,
339,77.8256,8.86954e-016,8.84783e-015,3.63623e-014,5.98703e-014,3.9643e-014,1.05196e-014,1.15405e-015,
340,78.7458,6.04095e-016,6.02606e-015,2.47655e-014,4.0777e-014,2.70013e-014,7.16538e-015,7.8613e-016,
341,79.6766,4.09514e-016,4.08499e-015,1.67882e-014,2.76426e-014,1.83047e-014,4.8578e-015,5.32999e-016,
342,80.6182,2.76292e-016,2.75603e-015,1.13265e-014,1.865e-014,1.23503e-014,3.27775e-015,3.59662e-016,
343,81.5708,1.85515e-016,1.85049e-015,7.60501e-015,1.25224e-014,8.29281e-015,2.20102e-015,2.41532e-016,
344,82.5343,1.23958e-016,1.23644e-015,5.08145e-015,8.36724e-015,5.5413e-015,1.47081e-015,1.61413e-016,
345,83.509,8.24189e-017,8.22094e-016,3.37858e-015,5.56335e-015,3.68452e-015,9.78026e-016,1.07341e-016,
346,84.495,5.45272e-017,5.43877e-016,2.23518e-015,3.68064e-015,2.43772e-015,6.47108e-016,7.10272e-017,
347,85.4925,3.58926e-017,3.58002e-016,1.47129e-015,2.42279e-015,1.60469e-015,4.26e-016,4.67619e-017,
348,86.5014,2.35059e-017,2.3445e-016,9.63523e-016,1.58667e-015,1.05094e-015,2.79011e-016,3.06294e-017,
349,87.5221,1.53144e-017,1.52744e-016,6.27737e-016,1.03374e-015,6.84729e-016,1.81797e-016,1.9959e-017,
350,88.5546,9.92532e-018,9.89928e-017,4.06833e-016,6.69972e-016,4.43795e-016,1.17835e-016,1.29379e-017,
351,89.5991,6.39861e-018,6.38172e-017,2.62271e-016,4.31916e-016,2.86115e-016,7.59732e-017,8.34226e-018,
352,90.6556,4.10292e-018,4.09203e-017,1.68171e-016,2.76955e-016,1.83471e-016,4.87207e-017,5.35024e-018,
353,91.7245,2.61661e-018,2.60962e-017,1.07248e-016,1.76627e-016,1.17013e-016,3.10746e-017,3.41273e-018,
354,92.8056,1.65957e-018,1.65511e-017,6.80204e-017,1.12024e-016,7.42177e-017,1.97109e-017,2.16492e-018,
355,93.8993,1.04672e-018,1.04389e-017,4.29009e-017,7.06561e-017,4.68125e-017,1.24334e-017,1.36572e-018,
356,95.0057,6.56469e-019,6.54682e-018,2.69057e-017,4.43135e-017,2.93607e-017,7.79869e-018,8.56708e-019,
357,96.1249,4.09372e-019,4.08251e-018,1.67781e-017,2.76339e-017,1.83101e-017,4.86379e-018,5.34349e-019,
358,97.2571,2.53811e-019,2.53112e-018,1.04023e-017,1.71332e-017,1.13529e-017,3.0159e-018,3.31366e-019,
359,98.4024,1.56445e-019,1.56012e-018,6.41168e-018,1.05607e-017,6.99807e-018,1.85917e-018,2.04291e-019,
360,99.5609,9.58606e-020,9.55933e-019,3.92865e-018,6.471e-018,4.28823e-018,1.13933e-018,1.25205e-019,
361,100.733,5.83867e-020,5.82229e-019,2.39282e-018,3.94138e-018,2.61201e-018,6.94025e-019,7.6276e-020,
362,101.918,3.53469e-020,3.52471e-019,1.44857e-018,2.38609e-018,1.58137e-018,4.20209e-019,4.6187e-020,
363,103.118,2.12676e-020,2.12072e-019,8.71568e-019,1.43568e-018,9.51536e-019,2.52864e-019,2.77962e-020,
364,104.331,1.2717e-020,1.26807e-019,5.21148e-019,8.58477e-019,5.69004e-019,1.5122e-019,1.66245e-020,
365,105.558,7.55645e-021,7.53472e-020,3.09661e-019,5.1011e-019,3.3812e-019,8.98661e-020,9.88056e-021,
366,106.8,4.46151e-021,4.4486e-020,1.82828e-019,3.01183e-019,1.99646e-019,5.3066e-020,5.83507e-021,
367,108.055,2.61725e-021,2.60963e-020,1.0725e-019,1.76684e-019,1.17124e-019,3.11341e-020,3.42382e-021,
368,109.326,1.52536e-021,1.52089e-020,6.25054e-020,1.02974e-019,6.8265e-020,1.81476e-020,1.99591e-021,
369,110.611,8.83135e-022,8.80532e-021,3.61882e-020,5.96192e-020,3.95257e-020,1.05084e-020,1.15585e-021,
370,111.911,5.07899e-022,5.06393e-021,2.08118e-020,3.42879e-020,2.27329e-020,6.04429e-021,6.64905e-022,
371,113.226,2.90127e-022,2.89261e-021,1.18881e-020,1.95864e-020,1.29865e-020,3.45315e-021,3.79907e-022,
372,114.556,1.64597e-022,1.64102e-021,6.74432e-021,1.1112e-020,7.36803e-021,1.95934e-021,2.15586e-022,
373,115.902,9.27345e-023,9.24543e-022,3.79972e-021,6.26059e-021,4.15144e-021,1.10406e-021,1.21493e-022,
374,117.263,5.18816e-023,5.17238e-022,2.12577e-021,3.5026e-021,2.32272e-021,6.17769e-022,6.79886e-023,
375,118.64,2.88203e-023,2.87321e-022,1.18085e-021,1.94572e-021,1.29036e-021,3.43222e-022,3.77777e-023,
376,120.033,1.5895e-023,1.5846e-022,6.51249e-022,1.07311e-021,7.11703e-022,1.89322e-022,2.08407e-023,
377,121.442,8.70283e-024,8.67584e-023,3.56566e-022,5.87557e-022,3.89697e-022,1.03673e-022,1.14138e-023,
378,122.868,4.73e-024,4.71524e-023,1.93791e-022,3.19341e-022,2.11815e-022,5.63551e-023,6.2051e-024,
379,124.31,2.55166e-024,2.54365e-023,1.04541e-022,1.72274e-022,1.14274e-022,3.04062e-023,3.34835e-024,
380,125.769,1.36618e-024,1.36186e-023,5.59711e-023,9.2238e-023,6.11873e-023,1.62823e-023,1.79324e-024,
381,127.244,7.25899e-025,7.23589e-024,2.97388e-023,4.90097e-023,3.25131e-023,8.65269e-024,9.53078e-025,
382,128.737,3.82725e-025,3.815e-024,1.56793e-023,2.58403e-023,1.71435e-023,4.5628e-024,5.02648e-025,
383,130.247,2.00217e-025,1.99571e-024,8.20223e-024,1.35181e-023,8.96899e-024,2.38735e-024,2.63029e-025,
384,131.774,1.03914e-025,1.03577e-024,4.25695e-024,7.01608e-024,4.65532e-024,1.23926e-024,1.36555e-025,
385,133.32,5.35022e-026,5.33274e-025,2.19172e-024,3.61239e-024,2.39704e-024,6.38159e-025,7.03287e-026,
386,134.883,2.73241e-026,2.72342e-025,1.11931e-024,1.8449e-024,1.22428e-024,3.25969e-025,3.59284e-026,
387,136.464,1.38406e-026,1.37948e-025,5.66959e-025,9.34516e-025,6.20186e-025,1.65143e-025,1.82046e-026,
388,138.063,6.95278e-027,6.92961e-026,2.84804e-025,4.69456e-025,3.11571e-025,8.29731e-026,9.14785e-027,
389,139.681,3.46347e-027,3.45185e-026,1.4187e-025,2.33858e-025,1.55218e-025,4.13396e-026,4.55836e-027,
390,141.318,1.71069e-027,1.70491e-026,7.00714e-026,1.15509e-025,7.66717e-026,2.04222e-026,2.2522e-027,
391,142.974,8.37707e-028,8.34858e-027,3.43126e-026,5.65642e-026,3.75482e-026,1.00023e-026,1.10323e-027,
392,144.649,4.06659e-028,4.05267e-027,1.66564e-026,2.7459e-026,1.82289e-026,4.85643e-027,5.35733e-028,
393,146.343,1.95677e-028,1.95003e-027,8.01461e-027,1.32129e-026,8.77212e-027,2.33726e-027,2.57871e-028,
394,148.057,9.33203e-029,9.29963e-028,3.82216e-027,6.30144e-027,4.18383e-027,1.11487e-027,1.23022e-028,
395,149.791,4.41053e-029,4.39512e-028,1.8064e-027,2.97824e-027,1.97754e-027,5.27011e-028,5.81629e-029,
396,151.545,2.06556e-029,2.05829e-028,8.45964e-028,1.3948e-027,9.26205e-028,2.46859e-028,2.72486e-029,
397,153.319,9.58453e-030,9.55056e-029,3.92532e-028,6.47216e-028,4.29809e-028,1.14569e-028,1.26482e-029,
398,155.114,4.40596e-030,4.39023e-029,1.80441e-028,2.97525e-028,1.97597e-028,5.26768e-029,5.81636e-030,
399,156.929,2.00631e-030,1.9991e-029,8.2164e-029,1.35483e-028,8.99859e-029,2.39918e-029,2.64951e-030,
400,158.766,9.04887e-031,9.01612e-030,3.70568e-029,6.11065e-029,4.0589e-029,1.0823e-029,1.19542e-030,
401,160.624,4.04185e-031,4.02712e-030,1.65517e-029,2.72947e-029,1.81314e-029,4.83527e-030,5.34154e-031,
402,162.503,1.78774e-031,1.78118e-030,7.3208e-030,1.20728e-029,8.02037e-030,2.13912e-030,2.36349e-031,
403,164.404,7.8292e-032,7.80026e-031,3.20598e-030,5.28721e-030,3.51274e-030,9.36998e-031,1.03546e-031,
404,166.328,3.39443e-032,3.38179e-031,1.38995e-030,2.29235e-030,1.52312e-030,4.06331e-031,4.49105e-032,
405,168.273,1.4568e-032,1.45134e-031,5.96515e-031,9.83829e-031,6.53741e-031,1.74424e-031,1.9282e-032,
406,170.241,6.18818e-033,6.16482e-032,2.53381e-031,4.17916e-031,2.77722e-031,7.41079e-032,8.19385e-033,
407,172.232,2.60138e-033,2.59149e-032,1.06514e-031,1.75686e-031,1.1676e-031,3.11603e-032,3.44591e-033,
408,174.246,1.0821e-033,1.07796e-032,4.43057e-032,7.30815e-032,4.85735e-032,1.29648e-032,1.43399e-033,
409,176.283,4.45351e-034,4.43634e-033,1.8234e-032,3.00779e-032,1.99928e-032,5.337e-033,5.9042e-034,
410,178.344,1.81321e-034,1.80617e-033,7.42366e-033,1.22462e-032,8.14074e-033,2.17342e-033,2.40487e-034,
411,180.428,7.30218e-035,7.27362e-034,2.98958e-033,4.93185e-033,3.27877e-033,8.75487e-034,9.68903e-035,
412,182.537,2.90841e-035,2.89695e-034,1.1907e-033,1.96435e-033,1.30604e-033,3.48784e-034,3.86076e-035,
413,184.671,1.14551e-035,1.14097e-034,4.68961e-034,7.73699e-034,5.14456e-034,1.37406e-034,1.52128e-035,
414,186.829,4.46097e-036,4.44315e-035,1.82623e-034,3.01306e-034,2.00365e-034,5.35233e-035,5.92698e-036,
415,189.012,1.71744e-036,1.71053e-035,7.03067e-035,1.16003e-034,7.71476e-035,2.06113e-035,2.28289e-036,
416,191.22,6.53582e-037,6.50933e-036,2.67549e-035,4.41462e-035,2.93621e-035,7.84572e-036,8.6917e-037,
417,193.454,2.45822e-037,2.44819e-036,1.00627e-035,1.66044e-035,1.10448e-035,2.95167e-036,3.27063e-037,
418,195.713,9.13661e-038,9.09906e-037,3.73995e-036,6.17156e-036,4.10554e-036,1.09735e-036,1.2162e-037,
419,197.999,3.35528e-038,3.34139e-037,1.37341e-036,2.26646e-036,1.50787e-036,4.03093e-037,4.46847e-038,
420,200.312,1.21728e-038,1.2122e-037,4.98251e-037,8.22273e-037,5.47111e-037,1.4628e-037,1.62194e-038,
421,202.651,4.36216e-039,4.34385e-038,1.78546e-037,2.94672e-037,1.96083e-037,5.24345e-038,5.81524e-039,
422,205.017,1.54384e-039,1.53731e-038,6.31886e-038,1.04291e-037,6.94055e-038,1.85627e-038,2.05917e-039,
423,207.411,5.39541e-040,5.37244e-039,2.20826e-038,3.64486e-038,2.42588e-038,6.48915e-039,7.20014e-040,
424,209.832,1.86166e-040,1.85368e-039,7.61932e-039,1.25767e-038,8.37149e-039,2.23971e-039,2.48571e-040,
425,212.282,6.34112e-041,6.31375e-040,2.5952e-039,4.28394e-039,2.85183e-039,7.63109e-040,8.47131e-041,
426,214.76,2.13181e-041,2.12255e-040,8.72454e-040,1.44025e-039,9.58881e-040,2.56627e-040,2.84953e-041,
427,217.266,7.07264e-042,7.04168e-041,2.89444e-040,4.77839e-040,3.18167e-040,8.51665e-041,9.45912e-042,
428,219.802,2.31522e-042,2.30501e-041,9.47466e-041,1.56424e-040,1.04166e-040,2.7888e-041,3.09821e-042,
429,222.367,7.47669e-043,7.44351e-042,3.05964e-041,5.05166e-041,3.36438e-041,9.00895e-042,1.00111e-042,
430,224.962,2.38155e-043,2.37091e-042,9.74566e-042,1.60916e-041,1.07181e-041,2.87057e-042,3.19075e-043,
431,227.586,7.48121e-044,7.44755e-043,3.06134e-042,5.05502e-042,3.3674e-042,9.02039e-043,1.00293e-043,
432,230.242,2.31722e-044,2.30673e-043,9.48196e-043,1.56579e-042,1.04317e-042,2.79493e-043,3.10838e-044,
433,232.928,7.07576e-045,7.0435e-044,2.8953e-043,4.78138e-043,3.18588e-043,8.53744e-044,9.49762e-045,
434,235.645,2.12966e-045,2.11988e-044,8.71404e-044,1.43915e-043,9.59038e-044,2.57051e-044,2.86044e-045,
435,238.393,6.31684e-046,6.28765e-045,2.58464e-044,4.26886e-044,2.84509e-044,7.62726e-045,8.49003e-046,
436,241.174,1.84613e-046,1.83755e-045,7.55359e-045,1.24765e-044,8.31634e-045,2.22994e-045,2.48293e-046,
437,243.986,5.31519e-047,5.2903e-046,2.1747e-045,3.59224e-045,2.39476e-045,6.42266e-046,7.15351e-047,
438,246.831,1.50725e-047,1.50014e-046,6.16674e-046,1.0187e-045,6.79209e-046,1.822e-046,2.02997e-047,
439,249.709,4.20896e-048,4.189e-047,1.72202e-046,2.84485e-046,1.89702e-046,5.08995e-047,5.67275e-048,
440,252.621,1.1572e-048,1.15167e-047,4.73436e-047,7.82188e-047,5.21657e-047,1.39998e-047,1.56079e-048,
441,255.566,3.1318e-049,3.11675e-048,1.28127e-047,2.11699e-047,1.41206e-047,3.79045e-048,4.22725e-049,
442,258.545,8.34155e-050,8.30121e-049,3.41258e-048,5.63888e-048,3.76176e-048,1.01002e-048,1.12679e-049,
443,261.559,2.18613e-050,2.17549e-049,8.94343e-049,1.4779e-048,9.86067e-049,2.64818e-049,2.95539e-050,
444,264.608,5.63625e-051,5.60865e-050,2.30574e-049,3.8105e-049,2.54278e-049,6.83057e-050,7.62566e-051,
445,267.692,1.42921e-051,1.42217e-050,5.84669e-050,9.66302e-050,6.44922e-050,1.73286e-050,1.93527e-051,
446,270.812,3.5637e-052,3.54603e-051,1.45783e-050,2.40959e-050,1.60844e-050,4.32286e-051,4.82961e-052,
447,273.968,8.73587e-053,8.6923e-052,3.57359e-051,5.9071e-051,3.94373e-051,1.06019e-051,1.18493e-052,
448,277.16,2.10482e-053,2.09426e-052,8.61007e-052,1.42335e-051,9.50417e-052,2.55569e-052,2.85749e-053,
449,280.39,4.9834e-054,4.95824e-053,2.0385e-052,3.37016e-052,2.25075e-052,6.05396e-053,6.77157e-054,
450,283.657,1.15914e-054,1.15326e-053,4.74151e-053,7.83957e-053,5.23653e-053,1.40889e-053,1.57654e-054,
451,286.962,2.64816e-055,2.63464e-054,1.08323e-053,1.79115e-053,1.19663e-053,3.22045e-054,3.60518e-055,
452,290.305,5.94078e-056,5.91026e-055,2.43004e-054,4.01849e-054,2.68516e-054,7.22859e-055,8.09561e-056,
453,293.686,1.30835e-056,1.30159e-055,5.35166e-055,8.8507e-055,5.91513e-055,1.59286e-055,1.7847e-056,
454,297.107,2.82797e-057,2.81327e-056,1.15674e-055,1.91322e-055,1.27889e-055,3.44493e-056,3.86157e-057,
455,300.568,5.99767e-058,5.96633e-057,2.45324e-056,4.05798e-056,2.71308e-056,7.31051e-057,8.19847e-058,
456,304.069,1.24777e-058,1.24121e-057,5.10373e-057,8.44306e-057,5.64598e-057,1.52182e-057,1.70748e-058,
457,307.61,2.54571e-059,2.53226e-058,1.04126e-057,1.72272e-057,1.15224e-057,3.10679e-058,3.48752e-059,
458,311.192,5.09198e-060,5.06493e-059,2.08274e-058,3.44616e-058,2.30545e-058,6.2183e-059,6.98383e-060,
459,314.816,9.9826e-061,9.92929e-060,4.08311e-059,6.75673e-059,4.52116e-059,1.21988e-059,1.37077e-060,
460,318.482,1.91758e-061,1.90729e-060,7.84333e-060,1.29805e-059,8.68764e-060,2.34491e-060,2.63635e-061,
461,322.19,3.60817e-062,3.5887e-061,1.47582e-060,2.44272e-060,1.63524e-060,4.41537e-061,4.96685e-062,
462,325.941,6.64829e-063,6.61223e-062,2.7193e-061,4.50139e-061,3.01409e-061,8.14156e-062,9.16358e-063,
463,329.736,1.19919e-063,1.19265e-062,4.90495e-062,8.12038e-062,5.43865e-062,1.46964e-062,1.65509e-063,
464,333.574,2.1168e-064,2.1052e-063,8.65821e-063,1.43358e-062,9.60383e-063,2.59622e-063,2.92555e-064,
465,337.457,3.65545e-065,3.63533e-064,1.49518e-063,2.47595e-063,1.65911e-063,4.48696e-064,5.05924e-065,
466,341.385,6.17345e-066,6.1393e-065,2.52512e-064,4.18203e-064,2.80307e-064,7.58399e-065,8.55671e-066,
467,345.359,1.01926e-066,1.0136e-065,4.16913e-065,6.9057e-065,4.62992e-065,1.25322e-065,1.41488e-066,
468,349.379,1.64461e-067,1.63543e-066,6.72708e-066,1.11442e-065,7.4737e-066,2.0239e-066,2.28651e-067,
