gridnumber,capital,
11,0.216131,-6.54097,-6.54038,-6.53979,-6.53918,-6.53858,-6.53795,-6.53734,-6.17499,-6.17454,-6.17409,-6.17362,-6.17316,-6.17268,-6.17221,-5.83741,-5.83701,-5.83662,-5.8362,-5.8358,-5.83537,-5.83496,-5.51158,-5.51121,-5.51085,-5.51047,-5.51009,-5.5097,-5.50932,-5.18478,-5.18442,-5.18406,-5.18369,-5.18332,-5.18294,-5.18257,-4.84991,-4.84954,-4.84918,-4.84881,-4.84844,-4.84806,-4.84769,-4.5035,-4.50312,-4.50275,-4.50237,-4.50199,-4.5016,-4.50122,
12,0.237172,-6.48397,-6.48336,-6.48276,-6.48213,-6.48151,-6.48087,-6.48024,-6.13141,-6.13091,-6.13041,-6.12989,-6.12938,-6.12885,-6.12832,-5.80236,-5.80193,-5.8015,-5.80106,-5.80063,-5.80017,-5.79973,-5.48203,-5.48163,-5.48124,-5.48083,-5.48043,-5.48001,-5.4796,-5.15926,-5.15887,-5.15849,-5.15809,-5.1577,-5.15729,-5.1569,-4.8276,-4.8272,-4.82682,-4.82642,-4.82603,-4.82562,-4.82522,-4.48395,-4.48355,-4.48316,-4.48276,-4.48236,-4.48195,-4.48155,
13,0.258456,-6.4283,-6.42763,-6.42696,-6.42627,-6.42559,-6.42493,-6.42428,-6.0885,-6.08797,-6.08745,-6.08691,-6.08637,-6.08581,-6.08526,-5.76763,-5.76717,-5.76672,-5.76625,-5.76578,-5.7653,-5.76482,-5.45255,-5.45213,-5.45171,-5.45127,-5.45084,-5.4504,-5.44996,-5.13371,-5.1333,-5.13289,-5.13247,-5.13205,-5.13162,-5.1312,-4.80523,-4.80481,-4.80441,-4.80399,-4.80357,-4.80314,-4.80272,-4.46429,-4.46388,-4.46347,-4.46305,-4.46263,-4.4622,-4.46177,
14,0.279986,-6.3753,-6.37461,-6.37393,-6.37323,-6.37253,-6.37181,-6.37109,-6.04635,-6.0458,-6.04525,-6.04469,-6.04413,-6.04354,-6.04297,-5.73319,-5.7327,-5.73222,-5.73172,-5.73123,-5.73071,-5.73021,-5.42315,-5.4227,-5.42226,-5.4218,-5.42134,-5.42086,-5.4204,-5.10814,-5.1077,-5.10727,-5.10682,-5.10638,-5.10592,-5.10547,-4.78279,-4.78235,-4.78192,-4.78148,-4.78104,-4.78059,-4.78014,-4.44456,-4.44412,-4.44369,-4.44325,-4.44281,-4.44235,-4.44191,
15,0.301766,-6.32341,-6.3227,-6.32201,-6.32129,-6.32058,-6.31985,-6.31912,-6.00493,-6.00436,-6.00379,-6.0032,-6.00262,-6.00202,-6.00142,-5.69901,-5.69849,-5.69799,-5.69746,-5.69694,-5.6964,-5.69586,-5.39389,-5.39341,-5.39293,-5.39243,-5.39194,-5.39143,-5.39094,-5.08254,-5.08207,-5.08161,-5.08114,-5.08067,-5.08019,-5.07972,-4.76027,-4.75981,-4.75936,-4.7589,-4.75844,-4.75796,-4.75749,-4.42478,-4.42432,-4.42387,-4.42341,-4.42295,-4.42248,-4.42201,
16,0.323799,-6.27275,-6.27204,-6.27133,-6.27059,-6.26986,-6.26911,-6.26837,-5.96473,-5.9641,-5.96349,-5.96286,-5.96223,-5.96158,-5.96094,-5.66512,-5.66457,-5.66404,-5.66348,-5.66293,-5.66236,-5.6618,-5.36469,-5.36418,-5.36368,-5.36315,-5.36264,-5.3621,-5.36157,-5.05695,-5.05646,-5.05597,-5.05547,-5.05498,-5.05446,-5.05396,-4.73768,-4.7372,-4.73673,-4.73624,-4.73576,-4.73526,-4.73477,-4.4049,-4.40443,-4.40396,-4.40348,-4.403,-4.4025,-4.40202,
17,0.346087,-6.22389,-6.22312,-6.22235,-6.22157,-6.22078,-6.21997,-6.21917,-5.92495,-5.9243,-5.92367,-5.92301,-5.92235,-5.92167,-5.921,-5.63145,-5.63088,-5.63032,-5.62973,-5.62915,-5.62855,-5.62796,-5.33554,-5.335,-5.33447,-5.33392,-5.33337,-5.33281,-5.33225,-5.03133,-5.03081,-5.03031,-5.02978,-5.02926,-5.02872,-5.02819,-4.71504,-4.71454,-4.71404,-4.71353,-4.71302,-4.7125,-4.71198,-4.38493,-4.38443,-4.38395,-4.38345,-4.38295,-4.38243,-4.38193,
18,0.368632,-6.17634,-6.17555,-6.17478,-6.17398,-6.17318,-6.17236,-6.17155,-5.88573,-5.88506,-5.8844,-5.88371,-5.88303,-5.88233,-5.88163,-5.59798,-5.59737,-5.59677,-5.59616,-5.59555,-5.59493,-5.59431,-5.30642,-5.30586,-5.3053,-5.30472,-5.30415,-5.30356,-5.30298,-5.00568,-5.00514,-5.0046,-5.00405,-5.00351,-5.00295,-5.00239,-4.69236,-4.69183,-4.69131,-4.69078,-4.69025,-4.6897,-4.68916,-4.3649,-4.36438,-4.36387,-4.36335,-4.36283,-4.36229,-4.36177,
19,0.391439,-6.12981,-6.12901,-6.12823,-6.12742,-6.12661,-6.12577,-6.12495,-5.84698,-5.84628,-5.84559,-5.84488,-5.84417,-5.84344,-5.84272,-5.56472,-5.56408,-5.56345,-5.5628,-5.56216,-5.56149,-5.56084,-5.27734,-5.27675,-5.27617,-5.27557,-5.27497,-5.27435,-5.27374,-4.97998,-4.97942,-4.97887,-4.97829,-4.97772,-4.97713,-4.97656,-4.6696,-4.66905,-4.66852,-4.66796,-4.66741,-4.66684,-4.66628,-4.34481,-4.34427,-4.34374,-4.3432,-4.34266,-4.3421,-4.34156,
20,0.414511,-6.0844,-6.08358,-6.08277,-6.08194,-6.08111,-6.08025,-6.0794,-5.80867,-5.80794,-5.80723,-5.80649,-5.80576,-5.805,-5.80425,-5.53162,-5.53096,-5.53031,-5.52963,-5.52896,-5.52826,-5.52758,-5.2483,-5.24768,-5.24708,-5.24645,-5.24583,-5.24518,-5.24455,-4.95425,-4.95367,-4.95309,-4.95249,-4.9519,-4.95129,-4.95068,-4.64677,-4.64621,-4.64565,-4.64507,-4.6445,-4.6439,-4.64332,-4.32461,-4.32406,-4.32351,-4.32295,-4.32239,-4.32182,-4.32125,
21,0.437849,-6.03976,-6.03892,-6.03809,-6.03724,-6.03639,-6.03552,-6.03465,-5.77079,-5.77004,-5.7693,-5.76854,-5.76778,-5.767,-5.76622,-5.49873,-5.49804,-5.49736,-5.49665,-5.49596,-5.49524,-5.49452,-5.21929,-5.21865,-5.21801,-5.21736,-5.21671,-5.21604,-5.21538,-4.92849,-4.92788,-4.92728,-4.92665,-4.92604,-4.9254,-4.92477,-4.62387,-4.62329,-4.6227,-4.62211,-4.62151,-4.6209,-4.62029,-4.30433,-4.30375,-4.30319,-4.30261,-4.30203,-4.30144,-4.30085,
22,0.461458,-5.99621,-5.99533,-5.99445,-5.99355,-5.99265,-5.99172,-5.9908,-5.73328,-5.73251,-5.73174,-5.73095,-5.73016,-5.72935,-5.72855,-5.46597,-5.46525,-5.46454,-5.46381,-5.46309,-5.46234,-5.4616,-5.1903,-5.18963,-5.18897,-5.18829,-5.18762,-5.18692,-5.18623,-4.90268,-4.90205,-4.90142,-4.90078,-4.90014,-4.89948,-4.89883,-4.60092,-4.6003,-4.5997,-4.59907,-4.59845,-4.59782,-4.59719,-4.284,-4.2834,-4.28281,-4.28221,-4.28161,-4.28099,-4.28038,
23,0.485341,-5.95326,-5.95236,-5.95146,-5.95053,-5.94961,-5.94866,-5.94772,-5.69607,-5.69527,-5.69447,-5.69366,-5.69284,-5.692,-5.69117,-5.43333,-5.43259,-5.43185,-5.4311,-5.43034,-5.42957,-5.4288,-5.16132,-5.16063,-5.15995,-5.15924,-5.15854,-5.15782,-5.15711,-4.87685,-4.87619,-4.87554,-4.87487,-4.87421,-4.87352,-4.87285,-4.57792,-4.57729,-4.57666,-4.57601,-4.57537,-4.57471,-4.57406,-4.26359,-4.26298,-4.26237,-4.26175,-4.26113,-4.2605,-4.25987,
24,0.5095,-5.91098,-5.91006,-5.90914,-5.90819,-5.90725,-5.90628,-5.90532,-5.65916,-5.65833,-5.65751,-5.65667,-5.65583,-5.65496,-5.65411,-5.40081,-5.40004,-5.39928,-5.3985,-5.39772,-5.39692,-5.39612,-5.13237,-5.13165,-5.13094,-5.13022,-5.12949,-5.12874,-5.12801,-4.851,-4.85032,-4.84964,-4.84894,-4.84825,-4.84754,-4.84683,-4.55485,-4.55419,-4.55355,-4.55288,-4.55222,-4.55154,-4.55086,-4.2431,-4.24247,-4.24184,-4.2412,-4.24056,-4.23991,-4.23926,
25,0.533939,-5.86928,-5.86833,-5.86739,-5.86642,-5.86546,-5.86446,-5.86348,-5.62253,-5.62168,-5.62084,-5.61997,-5.6191,-5.61822,-5.61733,-5.36839,-5.3676,-5.36682,-5.36601,-5.3652,-5.36438,-5.36356,-5.10343,-5.10269,-5.10196,-5.1012,-5.10045,-5.09968,-5.09892,-4.82512,-4.82441,-4.82371,-4.82299,-4.82227,-4.82154,-4.82081,-4.53171,-4.53103,-4.53036,-4.52967,-4.52899,-4.52829,-4.52759,-4.22251,-4.22186,-4.22122,-4.22056,-4.21991,-4.21923,-4.21857,
26,0.558661,-5.82805,-5.82708,-5.82611,-5.82512,-5.82412,-5.82311,-5.82209,-5.58623,-5.58535,-5.58448,-5.58359,-5.5827,-5.58178,-5.58087,-5.33609,-5.33527,-5.33446,-5.33363,-5.3328,-5.33194,-5.3311,-5.0745,-5.07374,-5.07298,-5.0722,-5.07143,-5.07063,-5.06984,-4.79919,-4.79846,-4.79773,-4.79699,-4.79625,-4.79549,-4.79474,-4.50849,-4.50779,-4.5071,-4.5064,-4.50569,-4.50497,-4.50425,-4.20189,-4.20122,-4.20055,-4.19987,-4.19919,-4.19849,-4.1978,
27,0.58367,-5.78728,-5.78628,-5.78529,-5.78427,-5.78325,-5.78221,-5.78118,-5.55015,-5.54925,-5.54835,-5.54744,-5.54652,-5.54558,-5.54464,-5.30387,-5.30303,-5.3022,-5.30134,-5.30048,-5.2996,-5.29873,-5.04558,-5.04479,-5.04401,-5.04321,-5.04241,-5.04159,-5.04077,-4.77321,-4.77246,-4.77172,-4.77095,-4.77019,-4.7694,-4.76863,-4.4852,-4.48449,-4.48378,-4.48305,-4.48232,-4.48158,-4.48084,-4.18119,-4.1805,-4.17982,-4.17912,-4.17843,-4.17771,-4.177,
28,0.608968,-5.74693,-5.7459,-5.74489,-5.74385,-5.74281,-5.74174,-5.74068,-5.51429,-5.51336,-5.51244,-5.5115,-5.51056,-5.50959,-5.50862,-5.27174,-5.27087,-5.27001,-5.26913,-5.26824,-5.26734,-5.26644,-5.01666,-5.01585,-5.01504,-5.01422,-5.01339,-5.01255,-5.01171,-4.7472,-4.74643,-4.74566,-4.74487,-4.74409,-4.74328,-4.74248,-4.46188,-4.46113,-4.4604,-4.45965,-4.45889,-4.45813,-4.45737,-4.16041,-4.1597,-4.159,-4.15829,-4.15757,-4.15684,-4.15611,
29,0.634559,-5.70702,-5.70598,-5.70494,-5.70388,-5.70282,-5.70173,-5.70065,-5.47863,-5.47768,-5.47673,-5.47576,-5.47479,-5.4738,-5.47281,-5.23968,-5.23879,-5.2379,-5.23699,-5.23608,-5.23515,-5.23422,-4.98776,-4.98691,-4.98608,-4.98523,-4.98438,-4.98351,-4.98265,-4.72115,-4.72036,-4.71957,-4.71876,-4.71795,-4.71712,-4.7163,-4.4385,-4.43774,-4.43698,-4.43621,-4.43544,-4.43465,-4.43386,-4.13954,-4.13882,-4.1381,-4.13736,-4.13663,-4.13588,-4.13514,
30,0.660447,-5.66751,-5.66645,-5.66539,-5.6643,-5.66321,-5.6621,-5.66099,-5.44316,-5.44219,-5.44122,-5.44022,-5.43923,-5.43821,-5.43719,-5.20769,-5.20677,-5.20586,-5.20492,-5.20399,-5.20303,-5.20208,-4.95886,-4.95799,-4.95713,-4.95625,-4.95537,-4.95448,-4.95359,-4.69506,-4.69424,-4.69343,-4.6926,-4.69177,-4.69092,-4.69008,-4.41505,-4.41427,-4.4135,-4.4127,-4.41191,-4.4111,-4.4103,-4.11862,-4.11787,-4.11713,-4.11637,-4.11562,-4.11484,-4.11407,
31,0.686635,-5.62834,-5.62725,-5.62616,-5.62505,-5.62394,-5.6228,-5.62167,-5.40788,-5.40688,-5.40588,-5.40486,-5.40384,-5.40279,-5.40175,-5.17576,-5.17482,-5.17388,-5.17292,-5.17197,-5.17098,-5.17001,-4.92996,-4.92907,-4.92818,-4.92728,-4.92637,-4.92545,-4.92453,-4.66892,-4.66809,-4.66725,-4.6664,-4.66555,-4.66467,-4.66381,-4.39154,-4.39074,-4.38994,-4.38913,-4.38832,-4.38749,-4.38666,-4.09764,-4.09687,-4.09612,-4.09534,-4.09457,-4.09378,-4.09299,
32,0.713126,-5.58948,-5.58836,-5.58725,-5.58612,-5.58498,-5.58382,-5.58266,-5.37275,-5.37172,-5.3707,-5.36965,-5.36861,-5.36754,-5.36647,-5.1439,-5.14293,-5.14197,-5.14098,-5.14,-5.13899,-5.13799,-4.90106,-4.90014,-4.89923,-4.8983,-4.89737,-4.89642,-4.89547,-4.64274,-4.64188,-4.64103,-4.64015,-4.63928,-4.63838,-4.6375,-4.36795,-4.36714,-4.36632,-4.36549,-4.36466,-4.36381,-4.36296,-4.07657,-4.07579,-4.07502,-4.07422,-4.07343,-4.07262,-4.07182,
33,0.739924,-5.5509,-5.54977,-5.54863,-5.54747,-5.54631,-5.54512,-5.54394,-5.33775,-5.3367,-5.33566,-5.33458,-5.33351,-5.33242,-5.33132,-5.11208,-5.11109,-5.1101,-5.10909,-5.10808,-5.10705,-5.10602,-4.87214,-4.8712,-4.87027,-4.86932,-4.86836,-4.86739,-4.86642,-4.61653,-4.61564,-4.61476,-4.61386,-4.61297,-4.61205,-4.61114,-4.3443,-4.34347,-4.34263,-4.34178,-4.34093,-4.34006,-4.33919,-4.05542,-4.05463,-4.05383,-4.05302,-4.05222,-4.05139,-4.05057,
34,0.767033,-5.51261,-5.51145,-5.51029,-5.50911,-5.50792,-5.50671,-5.5055,-5.30289,-5.30182,-5.30075,-5.29965,-5.29855,-5.29743,-5.29631,-5.08031,-5.07929,-5.07828,-5.07725,-5.07622,-5.07516,-5.07411,-4.84322,-4.84226,-4.8413,-4.84033,-4.83935,-4.83835,-4.83736,-4.59028,-4.58937,-4.58847,-4.58754,-4.58662,-4.58568,-4.58474,-4.3206,-4.31974,-4.31888,-4.31801,-4.31714,-4.31625,-4.31536,-4.0342,-4.03338,-4.03257,-4.03174,-4.03092,-4.03007,-4.02923,
35,0.794456,-5.47456,-5.47338,-5.4722,-5.47099,-5.46978,-5.46854,-5.46731,-5.26816,-5.26706,-5.26597,-5.26485,-5.26372,-5.26258,-5.26143,-5.04858,-5.04754,-5.04651,-5.04545,-5.0444,-5.04331,-5.04224,-4.81429,-4.81331,-4.81233,-4.81133,-4.81033,-4.80931,-4.80829,-4.564,-4.56307,-4.56214,-4.56119,-4.56025,-4.55928,-4.55832,-4.29687,-4.29599,-4.29511,-4.29421,-4.29332,-4.2924,-4.29149,-4.01295,-4.01212,-4.01128,-4.01043,-4.00958,-4.00872,-4.00785,
36,0.822196,-5.43673,-5.43552,-5.43432,-5.43309,-5.43185,-5.43059,-5.42935,-5.23355,-5.23242,-5.2313,-5.23016,-5.22901,-5.22784,-5.22667,-5.0169,-5.01584,-5.01478,-5.0137,-5.01262,-5.01151,-5.01041,-4.78536,-4.78435,-4.78335,-4.78233,-4.78131,-4.78026,-4.77922,-4.53767,-4.53672,-4.53577,-4.53481,-4.53384,-4.53285,-4.53186,-4.27308,-4.27217,-4.27128,-4.27036,-4.26944,-4.26851,-4.26758,-3.99162,-3.99077,-3.98992,-3.98905,-3.98819,-3.9873,-3.98642,
37,0.850258,-5.39911,-5.39788,-5.39665,-5.39539,-5.39415,-5.39288,-5.39162,-5.19904,-5.19789,-5.19674,-5.19557,-5.1944,-5.19321,-5.19201,-4.98525,-4.98417,-4.98309,-4.98198,-4.98087,-4.97974,-4.97862,-4.75641,-4.75538,-4.75436,-4.75332,-4.75227,-4.7512,-4.75014,-4.5113,-4.51033,-4.50936,-4.50838,-4.50739,-4.50638,-4.50537,-4.24922,-4.2483,-4.24738,-4.24645,-4.24551,-4.24456,-4.24361,-3.97021,-3.96934,-3.96848,-3.9676,-3.96671,-3.96581,-3.96492,
38,0.878644,-5.36168,-5.36042,-5.35919,-5.35793,-5.35666,-5.35537,-5.35408,-5.16462,-5.16345,-5.16228,-5.16109,-5.15989,-5.15867,-5.15745,-4.95363,-4.95253,-4.95142,-4.95029,-4.94916,-4.94801,-4.94685,-4.72745,-4.7264,-4.72536,-4.72429,-4.72322,-4.72213,-4.72104,-4.48489,-4.4839,-4.48291,-4.4819,-4.48089,-4.47986,-4.47883,-4.2253,-4.22436,-4.22343,-4.22247,-4.22152,-4.22054,-4.21957,-3.94873,-3.94784,-3.94696,-3.94606,-3.94516,-3.94424,-3.94333,
39,0.90736,-5.32446,-5.3232,-5.32194,-5.32065,-5.31936,-5.31805,-5.31673,-5.1303,-5.1291,-5.12791,-5.12669,-5.12547,-5.12422,-5.12298,-4.92205,-4.92091,-4.91978,-4.91863,-4.91748,-4.9163,-4.91512,-4.69847,-4.6974,-4.69634,-4.69525,-4.69415,-4.69304,-4.69193,-4.45844,-4.45743,-4.45642,-4.45539,-4.45436,-4.4533,-4.45226,-4.20132,-4.20036,-4.19941,-4.19843,-4.19746,-4.19647,-4.19548,-3.9272,-3.92629,-3.92539,-3.92447,-3.92354,-3.9226,-3.92167,
40,0.936408,-5.28742,-5.28614,-5.28485,-5.28354,-5.28223,-5.28089,-5.27955,-5.09607,-5.09485,-5.09363,-5.09239,-5.09114,-5.08987,-5.0886,-4.89049,-4.88933,-4.88818,-4.887,-4.88582,-4.88462,-4.88342,-4.66948,-4.66839,-4.6673,-4.66619,-4.66508,-4.66394,-4.66281,-4.43194,-4.43091,-4.42988,-4.42883,-4.42778,-4.42671,-4.42564,-4.17727,-4.1763,-4.17533,-4.17434,-4.17335,-4.17233,-4.17133,-3.90562,-3.9047,-3.90378,-3.90284,-3.9019,-3.90094,-3.89999,
41,0.965793,-5.25053,-5.24922,-5.24792,-5.24658,-5.24524,-5.24388,-5.24251,-5.06191,-5.06067,-5.05943,-5.05816,-5.05689,-5.05559,-5.0543,-4.85895,-4.85778,-4.8566,-4.8554,-4.8542,-4.85297,-4.85175,-4.64048,-4.63936,-4.63825,-4.63712,-4.63598,-4.63482,-4.63367,-4.40541,-4.40436,-4.40331,-4.40224,-4.40117,-4.40007,-4.39898,-4.15319,-4.15219,-4.1512,-4.15018,-4.14917,-4.14814,-4.14711,-3.88397,-3.88303,-3.8821,-3.88114,-3.88019,-3.87921,-3.87824,
42,0.995519,-5.21379,-5.21246,-5.21113,-5.20977,-5.2084,-5.20701,-5.20563,-5.02783,-5.02656,-5.02529,-5.024,-5.02271,-5.02139,-5.02007,-4.82744,-4.82624,-4.82504,-4.82382,-4.82259,-4.82135,-4.8201,-4.61146,-4.61032,-4.60919,-4.60803,-4.60688,-4.6057,-4.60452,-4.37884,-4.37776,-4.3767,-4.37561,-4.37451,-4.3734,-4.37229,-4.12907,-4.12805,-4.12704,-4.126,-4.12497,-4.12391,-4.12286,-3.86225,-3.86129,-3.86034,-3.85937,-3.8584,-3.85741,-3.85642,
43,1.02559,-5.17719,-5.17583,-5.17447,-5.17309,-5.17171,-5.17029,-5.16888,-4.99381,-4.99252,-4.99123,-4.98991,-4.9886,-4.98725,-4.98591,-4.79594,-4.79472,-4.7935,-4.79226,-4.79101,-4.78974,-4.78846,-4.58242,-4.58127,-4.58011,-4.57894,-4.57776,-4.57655,-4.57535,-4.35223,-4.35113,-4.35005,-4.34894,-4.34782,-4.34669,-4.34556,-4.10489,-4.10386,-4.10283,-4.10177,-4.10072,-4.09964,-4.09857,-3.84045,-3.83948,-3.83851,-3.83753,-3.83654,-3.83554,-3.83453,
44,1.05601,-5.14071,-5.13933,-5.13795,-5.13654,-5.13513,-5.1337,-5.13226,-4.95986,-4.95854,-4.95723,-4.95589,-4.95455,-4.95318,-4.95182,-4.76446,-4.76322,-4.76198,-4.76071,-4.75944,-4.75814,-4.75685,-4.55337,-4.5522,-4.55102,-4.54982,-4.54862,-4.5474,-4.54618,-4.32558,-4.32447,-4.32336,-4.32223,-4.3211,-4.31995,-4.3188,-4.08066,-4.0796,-4.07855,-4.07748,-4.07641,-4.07532,-4.07423,-3.81863,-3.81764,-3.81665,-3.81564,-3.81463,-3.8136,-3.81257,
45,1.08678,-5.10435,-5.10294,-5.10154,-5.10011,-5.09868,-5.09721,-5.09575,-4.92597,-4.92463,-4.92329,-4.92193,-4.92057,-4.91919,-4.91781,-4.733,-4.73173,-4.73047,-4.72918,-4.72788,-4.72657,-4.72526,-4.52431,-4.52311,-4.52191,-4.52069,-4.51947,-4.51823,-4.51698,-4.29889,-4.29777,-4.29664,-4.29549,-4.29434,-4.29317,-4.292,-4.05637,-4.0553,-4.05423,-4.05314,-4.05205,-4.05094,-4.04983,-3.79676,-3.79575,-3.79474,-3.79372,-3.79269,-3.79165,-3.7906,
