gridnumber,capital,dist[0],dist[1],dist[2],dist[3],dist[4],dist[5],dist[6],
249,26.5668,4.3157e-07,4.28011e-06,1.74806e-05,2.85822e-05,1.87806e-05,4.94208e-06,5.37216e-07,
250,26.8931,3.88314e-07,3.85128e-06,1.57299e-05,2.5721e-05,1.69015e-05,4.44788e-06,4.8353e-07,
251,27.2232,3.48864e-07,3.46017e-06,1.41331e-05,2.31112e-05,1.51875e-05,3.99707e-06,4.34555e-07,
252,27.5571,3.12939e-07,3.10399e-06,1.2679e-05,2.07344e-05,1.36264e-05,3.58645e-06,3.89943e-07,
253,27.8949,2.80272e-07,2.78012e-06,1.13566e-05,1.8573e-05,1.22067e-05,3.21301e-06,3.49366e-07,
254,28.2366,2.50614e-07,2.48606e-06,1.0156e-05,1.66104e-05,1.09175e-05,2.87388e-06,3.12516e-07,
255,28.5823,2.2373e-07,2.21949e-06,9.0675e-06,1.48311e-05,9.74869e-06,2.56639e-06,2.79102e-07,
256,28.932,1.99398e-07,1.97822e-06,8.08231e-06,1.32205e-05,8.69066e-06,2.28803e-06,2.48851e-07,
257,29.2857,1.77411e-07,1.76021e-06,7.19202e-06,1.1765e-05,7.73444e-06,2.03645e-06,2.21508e-07,
258,29.6435,1.57577e-07,1.56352e-06,6.3888e-06,1.04518e-05,6.87165e-06,1.80943e-06,1.96832e-07,
259,30.0055,1.39714e-07,1.38637e-06,5.66533e-06,9.26896e-06,6.09444e-06,1.60491e-06,1.74601e-07,
260,30.3716,1.23653e-07,1.22709e-06,5.01481e-06,8.20528e-06,5.39551e-06,1.42098e-06,1.54606e-07,
261,30.742,1.09238e-07,1.08412e-06,4.43088e-06,7.25044e-06,4.76805e-06,1.25584e-06,1.36653e-07,
262,31.1167,9.63231e-08,9.56024e-07,3.90765e-06,6.3948e-06,4.20574e-06,1.10785e-06,1.20562e-07,
263,31.4958,8.47725e-08,8.41454e-07,3.43965e-06,5.62942e-06,3.70271e-06,9.75439e-07,1.06164e-07,
264,31.8792,7.44612e-08,7.39169e-07,3.0218e-06,4.94603e-06,3.25354e-06,8.57198e-07,9.33057e-08,
265,32.267,6.52733e-08,6.48023e-07,2.64944e-06,4.33698e-06,2.85319e-06,7.51802e-07,8.18431e-08,
266,32.6594,5.71018e-08,5.66955e-07,2.31823e-06,3.79519e-06,2.49704e-06,6.58031e-07,7.16439e-08,
267,33.0563,4.98484e-08,4.9499e-07,2.02418e-06,3.31417e-06,2.1808e-06,5.74764e-07,6.25862e-08,
268,33.4578,4.34222e-08,4.31229e-07,1.76364e-06,2.88793e-06,1.90056e-06,5.00968e-07,5.45579e-08,
269,33.864,3.77402e-08,3.74846e-07,1.53324e-06,2.51097e-06,1.65269e-06,4.35692e-07,4.74559e-08,
270,34.2748,3.27291e-08,3.25099e-07,1.32987e-06,2.17817e-06,1.43384e-06,3.78053e-07,4.11846e-08,
271,34.6904,2.8307e-08,2.81172e-07,1.15026e-06,1.88425e-06,1.24059e-06,3.27173e-07,3.56505e-08,
272,35.1109,2.43445e-08,2.42024e-07,9.90814e-07,1.624e-06,1.06976e-06,2.8224e-07,3.07666e-08,
273,35.5362,2.0935e-08,2.08153e-07,8.52255e-07,1.39709e-06,9.20433e-07,2.42885e-07,2.64821e-08,
274,35.9664,1.79586e-08,1.78581e-07,7.3127e-07,1.19892e-06,7.89993e-07,2.08497e-07,2.27369e-08,
275,36.4016,1.53666e-08,1.52828e-07,6.25907e-07,1.02635e-06,6.76409e-07,1.78562e-07,1.94787e-08,
276,36.8419,1.31137e-08,1.30444e-07,5.3433e-07,8.76362e-07,5.77707e-07,1.52555e-07,1.6649e-08,
277,37.2872,1.11603e-08,1.11025e-07,4.54835e-07,7.46039e-07,4.91801e-07,1.29853e-07,1.4166e-08,
278,37.7377,9.47394e-09,9.42572e-08,3.86175e-07,6.33485e-07,4.17651e-07,1.10289e-07,1.20337e-08,
279,38.1935,8.02237e-09,7.98222e-08,3.27063e-07,5.36566e-07,3.53788e-07,9.34344e-08,1.01957e-08,
280,38.6545,6.77609e-09,6.74276e-08,2.76302e-07,4.53332e-07,2.98938e-07,7.89574e-08,8.61704e-09,
281,39.1209,5.70871e-09,5.68113e-08,2.32821e-07,3.82029e-07,2.51945e-07,6.65529e-08,7.26417e-09,
282,39.5926,4.79677e-09,4.77407e-08,1.95667e-07,3.21098e-07,2.11785e-07,5.59508e-08,6.10776e-09,
283,40.0698,4.01954e-09,4.00095e-08,1.63998e-07,2.69158e-07,1.77548e-07,4.69118e-08,5.12174e-09,
284,40.5526,3.35868e-09,3.34357e-08,1.37069e-07,2.24991e-07,1.48433e-07,3.92244e-08,4.2831e-09,
285,41.0409,2.79804e-09,2.7859e-08,1.14225e-07,1.87522e-07,1.23733e-07,3.27025e-08,3.57155e-09,
286,41.5349,2.32304e-09,2.3137e-08,9.48949e-08,1.55842e-07,1.02868e-07,2.71989e-08,2.9718e-09,
287,42.0347,1.92045e-09,1.91353e-08,7.85171e-08,1.29007e-07,8.51997e-08,2.25398e-08,2.46418e-09,
288,42.5402,1.58082e-09,1.57519e-08,6.46355e-08,1.06197e-07,7.01284e-08,1.85497e-08,2.02758e-09,
289,43.0516,1.29785e-09,1.29324e-08,5.30672e-08,8.71923e-08,5.75817e-08,1.52324e-08,1.66523e-09,
290,43.5689,1.06289e-09,1.05913e-08,4.34611e-08,7.14104e-08,4.71607e-08,1.24761e-08,1.36397e-09,
291,44.0922,8.68307e-10,8.65237e-09,3.55049e-08,5.83386e-08,3.85288e-08,1.01929e-08,1.11441e-09,
292,44.6215,7.07572e-10,7.0507e-09,2.89326e-08,4.754e-08,3.13976e-08,8.30658e-09,9.08205e-10,
293,45.157,5.75142e-10,5.73106e-09,2.35174e-08,3.86424e-08,2.55217e-08,6.7522e-09,7.38281e-10,
294,45.6987,4.66312e-10,4.64659e-09,1.90673e-08,3.13304e-08,2.06926e-08,5.47471e-09,5.9862e-10,
295,46.2467,3.7711e-10,3.75769e-09,1.54196e-08,2.53368e-08,1.67343e-08,4.42753e-09,4.84132e-10,
296,46.801,3.04235e-10,3.03109e-09,1.24372e-08,2.04359e-08,1.34975e-08,3.57124e-09,3.90515e-10,
297,47.3617,2.44591e-10,2.43748e-09,1.00028e-08,1.64371e-08,1.08569e-08,2.87272e-09,3.14147e-10,
298,47.9289,1.96229e-10,1.95549e-09,8.02481e-09,1.31867e-08,8.71008e-09,2.30471e-09,2.52039e-10,
299,48.5027,1.57013e-10,1.56466e-09,6.42087e-09,1.0551e-08,6.96918e-09,1.84408e-09,2.01671e-10,
300,49.0832,1.25299e-10,1.2486e-09,5.12376e-09,8.41951e-09,5.56128e-09,1.47156e-09,1.60935e-10,
301,49.6704,9.97216e-11,9.93693e-10,4.07766e-09,6.70047e-09,4.42582e-09,1.17112e-09,1.2808e-10,
302,50.2644,7.9149e-11,7.88673e-10,3.23629e-09,5.31788e-09,3.51259e-09,9.29478e-10,1.01654e-10,
303,50.8652,6.26478e-11,6.24231e-10,2.56147e-09,4.20896e-09,2.78012e-09,7.35662e-10,8.04581e-11,
304,51.473,4.9449e-11,4.92703e-10,2.02172e-09,3.32202e-09,2.19427e-09,5.80641e-10,6.35046e-11,
305,52.0879,3.89212e-11,3.87795e-10,1.59122e-09,2.61461e-09,1.727e-09,4.56998e-10,4.99824e-11,
306,52.7099,3.05477e-11,3.04357e-10,1.24882e-09,2.05199e-09,1.35538e-09,3.58661e-10,3.92277e-11,
307,53.3391,2.39068e-11,2.38184e-10,9.77289e-10,1.6058e-09,1.06066e-09,2.80674e-10,3.06985e-11,
308,53.9756,1.86551e-11,1.85856e-10,7.62568e-10,1.25297e-09,8.27613e-10,2.19006e-10,2.39539e-11,
309,54.6194,1.45142e-11,1.44597e-10,5.93271e-10,9.74794e-10,6.43868e-10,1.70384e-10,1.8636e-11,
310,55.2707,1.12588e-11,1.12162e-10,4.60184e-10,7.56113e-10,4.99425e-10,1.32161e-10,1.44556e-11,
311,55.9296,8.70718e-12,8.67403e-11,3.55876e-10,5.84721e-10,3.86218e-10,1.02204e-10,1.1179e-11,
312,56.5961,6.71329e-12,6.68755e-11,2.7437e-10,4.50799e-10,2.9776e-10,7.87962e-11,8.61879e-12,
313,57.2703,5.15999e-12,5.14006e-11,2.10877e-10,3.46475e-10,2.28852e-10,6.05616e-11,6.62435e-12,
314,57.9523,3.95367e-12,3.9383e-11,1.6157e-10,2.65461e-10,1.75341e-10,4.64012e-11,5.07551e-12,
315,58.6423,3.01977e-12,3.00794e-11,1.234e-10,2.02745e-10,1.33916e-10,3.5439e-11,3.87649e-12,
316,59.3402,2.29906e-12,2.29e-11,9.3945e-11,1.54349e-10,1.0195e-10,2.69799e-11,2.95122e-12,
317,60.0462,1.74468e-12,1.73775e-11,7.12884e-11,1.17124e-10,7.73623e-11,2.04732e-11,2.2395e-12,
318,60.7604,1.31962e-12,1.31434e-11,5.39179e-11,8.85843e-11,5.85114e-11,1.54846e-11,1.69384e-12,
319,61.4828,9.94789e-13,9.90789e-12,4.06441e-11,6.67757e-11,4.41065e-11,1.16725e-11,1.27686e-12,
320,62.2137,7.47388e-13,7.44364e-12,3.05348e-11,5.01664e-11,3.31358e-11,8.76927e-12,9.5928e-13,
321,62.9529,5.59597e-13,5.57318e-12,2.28615e-11,3.75596e-11,2.48088e-11,6.56562e-12,7.18229e-13,
322,63.7008,4.1754e-13,4.15829e-12,1.70573e-11,2.80235e-11,1.85101e-11,4.89873e-12,5.3589e-13,
323,64.4573,3.10453e-13,3.09173e-12,1.26821e-11,2.08354e-11,1.37622e-11,3.64222e-12,3.98441e-13,
324,65.2226,2.30011e-13,2.29058e-12,9.39566e-12,1.5436e-11,1.01959e-11,2.69839e-12,2.95194e-13,
325,65.9968,1.698e-13,1.69092e-12,6.93583e-12,1.13947e-11,7.52652e-12,1.99196e-12,2.17915e-13,
326,66.7799,1.24894e-13,1.2437e-12,5.10134e-12,8.38084e-12,5.53579e-12,1.46511e-12,1.60281e-13,
327,67.5721,9.15243e-14,9.11382e-13,3.73822e-12,6.14138e-12,4.05658e-12,1.07363e-12,1.17455e-13,
328,68.3735,6.68196e-14,6.65361e-13,2.72908e-12,4.48349e-12,2.9615e-12,7.83811e-13,8.57497e-14,
329,69.1841,4.85981e-14,4.83909e-13,1.9848e-12,3.26074e-12,2.15385e-12,5.70057e-13,6.23655e-14,
330,70.0042,3.52094e-14,3.50585e-13,1.43795e-12,2.36233e-12,1.56042e-12,4.13002e-13,4.51838e-14,
331,70.8337,2.54092e-14,2.52999e-13,1.03768e-12,1.70476e-12,1.12608e-12,2.98047e-13,3.26078e-14,
332,71.6729,1.82635e-14,1.81847e-13,7.45846e-13,1.22532e-12,8.09399e-13,2.14233e-13,2.34385e-14,
333,72.5218,1.30734e-14,1.3017e-13,5.33901e-13,8.77152e-13,5.79439e-13,1.53377e-13,1.67822e-14,
334,73.3805,9.3176e-15,9.27759e-14,3.80539e-13,6.2522e-13,4.13041e-13,1.09341e-13,1.19651e-14,
335,74.2492,6.6111e-15,6.58252e-14,2.69988e-13,4.43573e-13,2.9302e-13,7.75581e-14,8.48473e-15,
336,75.1279,4.67192e-15,4.6515e-14,1.90779e-13,3.1343e-13,2.07046e-13,5.48018e-14,5.99525e-15,
337,76.0168,3.28859e-15,3.27406e-14,1.34279e-13,2.20601e-13,1.45723e-13,3.85706e-14,4.21965e-15,
338,76.916,2.30571e-15,2.29541e-14,9.41381e-14,1.54651e-13,1.02157e-13,2.70395e-14,2.95818e-15,
339,77.8256,1.61015e-15,1.60287e-14,6.57336e-14,1.07985e-13,7.13303e-14,1.88801e-14,2.06555e-15,
340,78.7458,1.11989e-15,1.11477e-14,4.57149e-14,7.5097e-14,4.96052e-14,1.31298e-14,1.43646e-15,
341,79.6766,7.75738e-16,7.72154e-15,3.16635e-14,5.2013e-14,3.43566e-14,9.09368e-15,9.94911e-16,
342,80.6182,5.35141e-16,5.32641e-15,2.1841e-14,3.58767e-14,2.36977e-14,6.27242e-15,6.86256e-16,
343,81.5708,3.67634e-16,3.65897e-15,1.5003e-14,2.46438e-14,1.62778e-14,4.30849e-15,4.71392e-16,
344,82.5343,2.515e-16,2.50299e-15,1.02627e-14,1.68569e-14,1.11342e-14,2.94706e-15,3.22443e-16,
345,83.509,1.71323e-16,1.70496e-15,6.99037e-15,1.14817e-14,7.58367e-15,2.00729e-15,2.19624e-16,
346,84.495,1.16207e-16,1.1564e-15,4.74105e-15,7.78695e-15,5.14323e-15,1.36134e-15,1.48951e-16,
347,85.4925,7.84808e-17,7.80937e-16,3.20159e-15,5.25831e-15,3.47303e-15,9.19262e-16,1.00583e-16,
348,86.5014,5.27706e-17,5.25075e-16,2.15255e-15,3.53526e-15,2.33495e-15,6.1803e-16,6.7624e-17,
349,87.5221,3.53262e-17,3.51481e-16,1.44084e-15,2.36632e-15,1.56287e-15,4.13671e-16,4.52641e-17,
350,88.5546,2.35427e-17,2.34228e-16,9.60143e-16,1.57681e-15,1.04142e-15,2.75649e-16,3.01622e-17,
351,89.5991,1.5619e-17,1.55386e-16,6.36927e-16,1.04598e-15,6.90813e-16,1.82849e-16,2.00082e-17,
352,90.6556,1.03148e-17,1.02612e-16,4.20588e-16,6.9068e-16,4.56152e-16,1.20738e-16,1.32119e-17,
353,91.7245,6.78051e-18,6.74488e-17,2.7645e-16,4.53967e-16,2.99814e-16,7.93573e-17,8.68395e-18,
354,92.8056,4.43644e-18,4.41289e-17,1.80862e-16,2.96991e-16,1.96139e-16,5.1916e-17,5.6812e-18,
355,93.8993,2.88906e-18,2.87356e-17,1.17768e-16,1.9338e-16,1.2771e-16,3.38037e-17,3.69923e-18,
356,95.0057,1.87243e-18,1.86229e-17,7.63193e-17,1.25316e-16,8.27591e-17,2.19056e-17,2.39724e-18,
357,96.1249,1.2077e-18,1.20109e-17,4.92206e-17,8.08174e-17,5.33715e-17,1.4127e-17,1.54602e-18,
358,97.2571,7.7517e-19,7.70884e-18,3.15894e-17,5.18665e-17,3.4252e-17,9.06628e-18,9.9221e-19,
359,98.4024,4.951e-19,4.92335e-18,2.01741e-17,3.31229e-17,2.18737e-17,5.78985e-18,6.33653e-19,
360,99.5609,3.14649e-19,3.12874e-18,1.28199e-17,2.10478e-17,1.38994e-17,3.6791e-18,4.02658e-19,
361,100.733,1.98964e-19,1.9783e-18,8.10568e-18,1.33076e-17,8.78784e-18,2.32611e-18,2.54586e-19,
362,101.918,1.25173e-19,1.24453e-18,5.09898e-18,8.37106e-18,5.52788e-18,1.46322e-18,1.60149e-19,
363,103.118,7.83454e-20,7.78904e-19,3.19112e-18,5.23876e-18,3.4594e-18,9.15703e-19,1.00226e-19,
364,104.331,4.8782e-20,4.84959e-19,1.98676e-18,3.26151e-18,2.15371e-18,5.70088e-19,6.2399e-20,
365,105.558,3.0215e-20,3.00361e-19,1.23046e-18,2.01988e-18,1.33379e-18,3.53059e-19,3.86451e-20,
366,106.8,1.86157e-20,1.85044e-19,7.58018e-19,1.24431e-18,8.21647e-19,2.17494e-19,2.3807e-20,
367,108.055,1.14079e-20,1.1339e-19,4.64473e-19,7.62424e-19,5.03442e-19,1.33264e-19,1.45876e-20,
368,109.326,6.95302e-21,6.91066e-20,2.83065e-19,4.64632e-19,3.06801e-19,8.12129e-20,8.8901e-21,
369,110.611,4.21464e-21,4.18872e-20,1.71565e-19,2.81605e-19,1.85944e-19,4.92214e-20,5.38825e-21,
370,111.911,2.54062e-21,2.52484e-20,1.0341e-19,1.69731e-19,1.12073e-19,2.96671e-20,3.24774e-21,
371,113.226,1.52294e-21,1.5134e-20,6.19818e-20,1.0173e-19,6.71715e-20,1.77813e-20,1.94662e-21,
372,114.556,9.07756e-22,9.02015e-21,3.69407e-20,6.06288e-20,4.00321e-20,1.05972e-20,1.16017e-21,
373,115.902,5.37981e-22,5.34548e-21,2.18906e-20,3.59269e-20,2.37217e-20,6.2796e-21,6.87507e-22,
374,117.263,3.16994e-22,3.14953e-21,1.28973e-20,2.11664e-20,1.39756e-20,3.69964e-21,4.05059e-22,
375,118.64,1.85693e-22,1.84486e-21,7.55434e-21,1.23975e-20,8.18561e-21,2.16694e-21,2.37257e-22,
376,120.033,1.08136e-22,1.07427e-21,4.39873e-21,7.21859e-21,4.76612e-21,1.26172e-21,1.3815e-22,
377,121.442,6.25963e-23,6.21821e-22,2.54601e-21,4.17805e-21,2.75856e-21,7.30276e-22,7.99628e-23,
378,122.868,3.60166e-23,3.57761e-22,1.46477e-21,2.40364e-21,1.58699e-21,4.20131e-22,4.60046e-23,
379,124.31,2.0597e-23,2.04582e-22,8.37577e-22,1.3744e-21,9.07432e-22,2.40231e-22,2.63064e-23,
380,125.769,1.17064e-23,1.16268e-22,4.7599e-22,7.81042e-22,5.1567e-22,1.36519e-22,1.49499e-23,
381,127.244,6.61194e-24,6.56662e-23,2.68819e-22,4.41087e-22,2.91218e-22,7.70981e-23,8.44319e-24,
382,128.737,3.71104e-24,3.68538e-23,1.50862e-22,2.47533e-22,1.63427e-22,4.32668e-23,4.73842e-24,
383,130.247,2.06962e-24,2.05519e-23,8.41259e-23,1.38029e-22,9.1129e-23,2.41265e-23,2.64235e-24,
384,131.774,1.14679e-24,1.13873e-23,4.66099e-23,7.64727e-23,5.04881e-23,1.3367e-23,1.46402e-24,
385,133.32,6.31317e-25,6.26837e-24,2.56563e-23,4.2093e-23,2.77901e-23,7.35768e-24,8.05883e-25,
386,134.883,3.4526e-25,3.42789e-24,1.40297e-23,2.30171e-23,1.5196e-23,4.02333e-24,4.40691e-25,
387,136.464,1.87565e-25,1.86211e-24,7.62089e-24,1.25025e-23,8.25413e-24,2.18543e-24,2.39388e-25,
388,138.063,1.01211e-25,1.00475e-24,4.11185e-24,6.74555e-24,4.45337e-24,1.17913e-24,1.29165e-25,
389,139.681,5.42436e-26,5.38455e-25,2.20349e-24,3.61475e-24,2.38642e-24,6.31868e-25,6.92199e-26,
390,141.318,2.8872e-26,2.86583e-25,1.17271e-24,1.92375e-24,1.27003e-24,3.3628e-25,3.68405e-26,
391,142.974,1.52609e-26,1.5147e-25,6.19797e-25,1.0167e-24,6.71207e-25,1.77727e-25,1.94714e-26,
392,144.649,8.00989e-27,7.94963e-26,3.25273e-25,5.33557e-25,3.52242e-25,9.32707e-26,1.0219e-26,
393,146.343,4.17427e-27,4.14261e-26,1.69494e-25,2.7802e-25,1.83542e-25,4.86012e-26,5.32516e-27,
394,148.057,2.15977e-27,2.14326e-26,8.76872e-26,1.43829e-25,9.49515e-26,2.51433e-26,2.75505e-27,
395,149.791,1.10937e-27,1.10081e-26,4.50356e-26,7.38674e-26,4.87649e-26,1.29133e-26,1.41503e-27,
396,151.545,5.65647e-28,5.61251e-27,2.29604e-26,3.76586e-26,2.48609e-26,6.58351e-27,7.21453e-28,
397,153.319,2.86275e-28,2.84032e-27,1.1619e-26,1.90565e-26,1.25804e-26,3.33154e-27,3.65106e-28,
398,155.114,1.43798e-28,1.42663e-27,5.83569e-27,9.57093e-27,6.31836e-27,1.67326e-27,1.83384e-28,
399,156.929,7.16833e-29,7.11127e-28,2.90877e-27,4.77046e-27,3.14926e-27,8.34026e-28,9.14113e-29,
400,158.766,3.54601e-29,3.51756e-28,1.43875e-27,2.35952e-27,1.55765e-27,4.12527e-28,4.52165e-29,
401,160.624,1.74054e-29,1.72646e-28,7.06121e-28,1.15799e-27,7.64458e-28,2.02463e-28,2.2193e-29,
402,162.503,8.47631e-30,8.40723e-29,3.43839e-28,5.6386e-28,3.72235e-28,9.85874e-29,1.08073e-29,
403,164.404,4.09519e-30,4.06155e-29,1.66102e-28,2.72383e-28,1.79815e-28,4.76256e-29,5.2211e-30,
404,166.328,1.96266e-30,1.94641e-29,7.9597e-29,1.30524e-28,8.6166e-29,2.28225e-29,2.50214e-30,
405,168.273,9.32993e-31,9.25212e-30,3.78341e-29,6.20391e-29,4.09554e-29,1.0848e-29,1.1894e-30,
406,170.241,4.39882e-31,4.36185e-30,1.78358e-29,2.92458e-29,1.93068e-29,5.11402e-30,5.60746e-31,
407,172.232,2.05672e-31,2.03931e-30,8.33842e-30,1.36724e-29,9.02589e-30,2.39087e-30,2.62173e-31,
408,174.246,9.53577e-32,9.45442e-31,3.86559e-30,6.33819e-30,4.18419e-30,1.10839e-30,1.21549e-31,
409,176.283,4.38364e-32,4.34596e-31,1.77683e-30,2.9133e-30,1.92323e-30,5.09479e-31,5.5875e-32,
410,178.344,1.99788e-32,1.98058e-31,8.09715e-31,1.32758e-30,8.76412e-31,2.32176e-31,2.54647e-32,
411,180.428,9.02641e-33,8.94766e-32,3.65789e-31,5.99718e-31,3.9591e-31,1.04887e-31,1.15046e-32,
412,182.537,4.0423e-33,4.00678e-32,1.63793e-31,2.68536e-31,1.77277e-31,4.69669e-32,5.15202e-33,
413,184.671,1.79418e-33,1.7783e-32,7.26916e-32,1.19174e-31,7.86743e-32,2.08443e-32,2.28668e-33,
414,186.829,7.89189e-34,7.8215e-33,3.19706e-32,5.24127e-32,3.46011e-32,9.16774e-33,1.0058e-33,
415,189.012,3.43975e-34,3.40885e-33,1.39331e-32,2.28414e-32,1.50793e-32,3.99548e-33,4.38383e-34,
416,191.22,1.48545e-34,1.47201e-33,6.01631e-33,9.86268e-33,6.5111e-33,1.72528e-33,1.89313e-34,
417,193.454,6.35513e-35,6.29722e-34,2.57364e-33,4.21894e-33,2.78526e-33,7.38056e-34,8.09927e-35,
418,195.713,2.69327e-35,2.66855e-34,1.09058e-33,1.78772e-33,1.18023e-33,3.12758e-34,3.43243e-35,
419,197.999,1.13051e-35,1.12006e-34,4.57722e-34,7.50303e-34,4.95342e-34,1.3127e-34,1.44078e-35,
420,200.312,4.69958e-36,4.65583e-35,1.90255e-34,3.11862e-34,2.05889e-34,5.45651e-35,5.98942e-36,
421,202.651,1.93456e-36,1.91642e-35,7.83087e-35,1.28359e-34,8.47426e-35,2.24597e-35,2.46554e-36,
422,205.017,7.88479e-37,7.81036e-36,3.19132e-35,5.2309e-35,3.45348e-35,9.15332e-36,1.00491e-36,
423,207.411,3.18151e-37,3.15127e-36,1.28755e-35,2.11038e-35,1.39331e-35,3.69309e-36,4.05491e-37,
424,209.832,1.27074e-37,1.25858e-36,5.14208e-36,8.42805e-36,5.56438e-36,1.47497e-36,1.61963e-37,
425,212.282,5.0235e-38,4.97509e-37,2.03254e-36,3.33134e-36,2.19945e-36,5.83045e-37,6.40295e-38,
426,214.76,1.96529e-38,1.94622e-37,7.95082e-37,1.30311e-36,8.60366e-37,2.28084e-37,2.50505e-38,
427,217.266,7.60786e-39,7.53354e-38,3.0775e-37,5.04383e-37,3.33018e-37,8.82882e-38,9.69775e-39,
428,219.802,2.91377e-39,2.88511e-38,1.17853e-37,1.9315e-37,1.27529e-37,3.38119e-38,3.71437e-39,
429,222.367,1.10394e-39,1.09301e-38,4.46463e-38,7.31695e-38,4.83116e-38,1.28096e-38,1.40734e-39,
430,224.962,4.13693e-40,4.0957e-39,1.67289e-38,2.74161e-38,1.81023e-38,4.80005e-39,5.27422e-40,
431,227.586,1.53317e-40,1.51778e-39,6.19912e-39,1.01592e-38,6.70803e-39,1.77883e-39,1.95478e-40,
432,230.242,5.61847e-41,5.56173e-40,2.27148e-39,3.72247e-39,2.45796e-39,6.51842e-40,7.16404e-41,
433,232.928,2.03564e-41,2.01495e-40,8.22894e-40,1.34852e-39,8.90453e-40,2.3616e-40,2.59583e-41,
434,235.645,7.29079e-42,7.2162e-41,2.94693e-40,4.8292e-40,3.18888e-40,8.45792e-41,9.29795e-42,
435,238.393,2.58092e-42,2.55434e-41,1.04309e-40,1.7093e-40,1.12873e-40,2.99397e-41,3.29176e-42,
436,241.174,9.02885e-43,8.93527e-42,3.64863e-41,5.97891e-41,3.94825e-41,1.04735e-41,1.15168e-42,
437,243.986,3.12091e-43,3.08836e-42,1.26105e-41,2.06641e-41,1.36462e-41,3.62018e-42,3.98132e-43,
438,246.831,1.06574e-43,1.05456e-42,4.3058e-42,7.05558e-42,4.65949e-42,1.23621e-42,1.35972e-43,
439,249.709,3.59481e-44,3.55683e-43,1.4522e-42,2.37958e-42,1.57151e-42,4.16972e-43,4.58698e-44,
440,252.621,1.1975e-44,1.18478e-43,4.83705e-43,7.92589e-43,5.23454e-43,1.389e-43,1.52822e-44,
441,255.566,3.93898e-45,3.89685e-44,1.59089e-43,2.60676e-43,1.72165e-43,4.56883e-44,5.02754e-45,
442,258.545,1.27915e-45,1.26538e-44,5.16569e-44,8.46418e-44,5.5904e-44,1.48368e-44,1.6329e-45,
443,261.559,4.10026e-46,4.05586e-45,1.65566e-44,2.71283e-44,1.79182e-44,4.75589e-45,5.23505e-46,
444,264.608,1.29711e-46,1.28298e-45,5.23705e-45,8.58094e-45,5.6679e-45,1.50453e-45,1.65638e-46,
445,267.692,4.04889e-47,4.0045e-46,1.63455e-45,2.67819e-45,1.76907e-45,4.6964e-46,5.1713e-47,
446,270.812,1.24683e-47,1.23308e-46,5.03294e-46,8.24634e-46,5.44731e-46,1.44626e-46,1.59278e-47,
447,273.968,3.78709e-48,3.74508e-47,1.52853e-46,2.50443e-46,1.65443e-46,4.39294e-47,4.83887e-48,
448,277.16,1.13435e-48,1.12169e-47,4.57791e-47,7.50067e-47,4.95516e-47,1.31586e-47,1.44971e-48,
449,280.39,3.34998e-49,3.31237e-48,1.35181e-47,2.21485e-47,1.46326e-47,3.88618e-48,4.28228e-49,
450,283.657,9.75217e-50,9.64202e-49,3.93483e-48,6.44695e-48,4.25943e-48,1.13136e-48,1.24692e-49,
451,286.962,2.79789e-50,2.76611e-49,1.12878e-48,1.84942e-48,1.22195e-48,3.24604e-49,3.57833e-50,
452,290.305,7.90929e-51,7.81891e-50,3.19057e-49,5.22749e-49,3.45409e-49,9.17671e-50,1.01182e-50,
453,293.686,2.20254e-51,2.17722e-50,8.88397e-50,1.45556e-49,9.61823e-50,2.55566e-50,2.81847e-51,
454,297.107,6.04071e-52,5.97088e-51,2.43627e-50,3.99162e-50,2.63777e-50,7.00973e-51,7.7323e-52,
455,300.568,1.63129e-52,1.61232e-51,6.57841e-51,1.07782e-50,7.12294e-51,1.89313e-51,2.08876e-52,
456,304.069,4.33656e-53,4.28585e-52,1.74859e-51,2.86493e-51,1.89345e-51,5.03311e-52,5.55453e-53,
457,307.61,1.13455e-53,1.12121e-52,4.57427e-52,7.49459e-52,4.95355e-52,1.31692e-52,1.45371e-53,
458,311.192,2.92049e-54,2.88595e-53,1.17736e-52,1.92902e-52,1.27507e-52,3.39034e-53,3.74344e-54,
459,314.816,7.39481e-55,7.30687e-54,2.98081e-53,4.88387e-53,3.22844e-53,8.58556e-54,9.48222e-55,
460,318.482,1.84128e-55,1.81926e-54,7.42133e-54,1.21595e-53,8.03852e-54,2.13807e-54,2.36201e-55,
461,322.19,4.50729e-56,4.45309e-55,1.81648e-54,2.97625e-54,1.96772e-54,5.23457e-55,5.78445e-56,
462,325.941,1.0844e-56,1.07128e-55,4.36977e-55,7.1598e-55,4.73402e-55,1.25957e-55,1.39229e-56,
463,329.736,2.56336e-57,2.5322e-56,1.03285e-55,1.69232e-55,1.11905e-55,2.97796e-56,3.29274e-57,
464,333.574,5.95179e-58,5.87905e-57,2.39789e-56,3.92901e-56,2.59829e-56,6.91575e-57,7.64913e-58,
465,337.457,1.35696e-58,1.34029e-57,5.46645e-57,8.95707e-57,5.92395e-57,1.57705e-57,1.74485e-58,
466,341.385,3.03688e-59,2.99936e-58,1.22327e-57,2.00443e-57,1.3258e-57,3.53021e-58,3.90714e-59,
467,345.359,6.66935e-60,6.58652e-59,2.68617e-58,4.40161e-58,2.91168e-58,7.75455e-59,8.58551e-60,
468,349.379,1.43676e-60,1.41882e-59,5.78619e-59,9.48157e-59,6.27276e-59,1.67096e-59,1.85068e-60,
