gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.6305e-005,0.000123749,0.000372271,0.000425799,0.00018482,3.01524e-005,1.86305e-006,0.000159105,0.00120756,0.00363265,0.00415499,0.00180349,0.000294229,1.81797e-005,0.000634688,0.00481706,0.014491,0.0165747,0.0071943,0.00117371,7.25208e-005,0.00100541,0.00763071,0.0229552,0.0262559,0.0113965,0.00185927,0.00011488,0.000634688,0.00481706,0.014491,0.0165747,0.0071943,0.00117371,7.25208e-005,0.000159105,0.00120756,0.00363265,0.00415499,0.00180349,0.000294229,1.81797e-005,1.6305e-005,0.000123749,0.000372271,0.000425799,0.00018482,3.01524e-005,1.86305e-006
1,0.0185364,4.38351e-006,4.38384e-005,0.000171762,0.00025464,0.000142245,2.95901e-005,2.31433e-006,4.27746e-005,0.000427778,0.00167607,0.0024848,0.00138804,0.000288743,2.25834e-005,0.000170632,0.00170645,0.006686,0.00991212,0.00553704,0.00115182,9.00876e-005,0.000270299,0.00270319,0.0105913,0.0157018,0.00877123,0.0018246,0.000142708,0.000170632,0.00170645,0.006686,0.00991212,0.00553704,0.00115182,9.00876e-005,4.27746e-005,0.000427778,0.00167607,0.0024848,0.00138804,0.000288743,2.25834e-005,4.38351e-006,4.38384e-005,0.000171762,0.00025464,0.000142245,2.95901e-005,2.31433e-006
2,0.0372875,3.69654e-006,3.65993e-005,0.000141305,0.000206069,0.000113261,2.32137e-005,1.79192e-006,3.60711e-005,0.000357139,0.00137887,0.00201084,0.00110521,0.000226521,1.74857e-005,0.000143891,0.00142466,0.00550043,0.00802144,0.00440879,0.000903616,6.97523e-005,0.000227938,0.00225681,0.00871323,0.0127068,0.00698396,0.00143142,0.000110495,0.000143891,0.00142466,0.00550043,0.00802144,0.00440879,0.000903616,6.97523e-005,3.60711e-005,0.000357139,0.00137887,0.00201084,0.00110521,0.000226521,1.74857e-005,3.69654e-006,3.65993e-005,0.000141305,0.000206069,0.000113261,2.32137e-005,1.79192e-006
3,0.0562558,2.73754e-006,2.85371e-005,0.000118054,0.000188117,0.000115399,2.70223e-005,2.45749e-006,2.67131e-005,0.000278467,0.00115198,0.00183566,0.00112607,0.000263685,2.39804e-005,0.000106561,0.00111083,0.00459537,0.00732265,0.004492,0.00105187,9.56601e-005,0.000168804,0.00175967,0.00727952,0.0115998,0.00711578,0.00166626,0.000151535,0.000106561,0.00111083,0.00459537,0.00732265,0.004492,0.00105187,9.56601e-005,2.67131e-005,0.000278467,0.00115198,0.00183566,0.00112607,0.000263685,2.39804e-005,2.73754e-006,2.85371e-005,0.000118054,0.000188117,0.000115399,2.70223e-005,2.45749e-006
4,0.0754439,2.49277e-006,2.74699e-005,0.000120964,0.000206497,0.000136237,3.43476e-005,3.36373e-006,2.43247e-005,0.000268053,0.00118038,0.00201502,0.00132941,0.000335167,3.28235e-005,9.70336e-005,0.00106929,0.00470864,0.00803811,0.00530317,0.00133701,0.000130936,0.000153711,0.00169387,0.00745895,0.0127332,0.00840075,0.00211796,0.000207416,9.70336e-005,0.00106929,0.00470864,0.00803811,0.00530317,0.00133701,0.000130936,2.43247e-005,0.000268053,0.00118038,0.00201502,0.00132941,0.000335167,3.28235e-005,2.49277e-006,2.74699e-005,0.000120964,0.000206497,0.000136237,3.43476e-005,3.36373e-006
5,0.0948544,2.05953e-006,2.28269e-005,0.000100391,0.00017035,0.000111385,2.77909e-005,2.69183e-006,2.00971e-005,0.000222747,0.000979623,0.00166229,0.00108691,0.000271186,2.62671e-005,8.01692e-005,0.000888559,0.00390781,0.00663105,0.00433578,0.00108179,0.000104782,0.000126996,0.00140757,0.00619037,0.0105042,0.00686831,0.00171366,0.000165985,8.01692e-005,0.000888559,0.00390781,0.00663105,0.00433578,0.00108179,0.000104782,2.00971e-005,0.000222747,0.000979623,0.00166229,0.00108691,0.000271186,2.62671e-005,2.05953e-006,2.28269e-005,0.000100391,0.00017035,0.000111385,2.77909e-005,2.69183e-006
6,0.11449,1.6755e-006,1.88859e-005,8.45134e-005,0.000145975,9.71315e-005,2.46417e-005,2.42482e-006,1.63496e-005,0.00018429,0.000824689,0.00142444,0.000947818,0.000240456,2.36616e-005,6.52204e-005,0.000735153,0.00328977,0.00568223,0.00378094,0.000959202,9.43884e-005,0.000103316,0.00116456,0.00521132,0.00900122,0.00598939,0.00151947,0.000149521,6.52204e-005,0.000735153,0.00328977,0.00568223,0.00378094,0.000959202,9.43884e-005,1.63496e-005,0.00018429,0.000824689,0.00142444,0.000947818,0.000240456,2.36616e-005,1.6755e-006,1.88859e-005,8.45134e-005,0.000145975,9.71315e-005,2.46417e-005,2.42482e-006
7,0.134352,1.32814e-006,1.5575e-005,7.32614e-005,0.000134755,9.6983e-005,2.71143e-005,3.02187e-006,1.29601e-005,0.000151982,0.000714891,0.00131495,0.000946368,0.000264583,2.94876e-005,5.1699e-005,0.000606271,0.00285177,0.00524548,0.00377516,0.00105545,0.000117629,8.18964e-005,0.000960394,0.00451749,0.00830936,0.00598023,0.00167194,0.000186336,5.1699e-005,0.000606271,0.00285177,0.00524548,0.00377516,0.00105545,0.000117629,1.29601e-005,0.000151982,0.000714891,0.00131495,0.000946368,0.000264583,2.94876e-005,1.32814e-006,1.5575e-005,7.32614e-005,0.000134755,9.6983e-005,2.71143e-005,3.02187e-006
8,0.154445,1.09198e-006,1.30399e-005,6.2356e-005,0.000116407,8.48511e-005,2.39706e-005,2.6935e-006,1.06557e-005,0.000127245,0.000608475,0.00113591,0.000827984,0.000233907,2.62834e-005,4.25065e-005,0.000507592,0.00242727,0.00453125,0.00330291,0.000933078,0.000104847,6.73346e-005,0.000804077,0.00384503,0.00717795,0.00523214,0.00147809,0.000166088,4.25065e-005,0.000507592,0.00242727,0.00453125,0.00330291,0.000933078,0.000104847,1.06557e-005,0.000127245,0.000608475,0.00113591,0.000827984,0.000233907,2.62834e-005,1.09198e-006,1.30399e-005,6.2356e-005,0.000116407,8.48511e-005,2.39706e-005,2.6935e-006
9,0.174771,8.86214e-007,1.07144e-005,5.18249e-005,9.78221e-005,7.20814e-005,2.05833e-005,2.3387e-006,8.64775e-006,0.000104552,0.000505711,0.000954556,0.000703376,0.000200853,2.28212e-005,3.44967e-005,0.000417069,0.00201733,0.00380782,0.00280584,0.000801225,9.10362e-005,5.46463e-005,0.000660679,0.00319566,0.00603197,0.00444473,0.00126922,0.00014421,3.44967e-005,0.000417069,0.00201733,0.00380782,0.00280584,0.000801225,9.10362e-005,8.64775e-006,0.000104552,0.000505711,0.000954556,0.000703376,0.000200853,2.28212e-005,8.86214e-007,1.07144e-005,5.18249e-005,9.78221e-005,7.20814e-005,2.05833e-005,2.3387e-006
10,0.195332,7.19493e-007,8.87677e-006,4.39844e-005,8.55216e-005,6.53189e-005,1.94511e-005,2.32064e-006,7.02087e-006,8.66202e-005,0.000429204,0.000834527,0.000637387,0.000189805,2.2645e-005,2.8007e-005,0.000345537,0.00171214,0.00332901,0.0025426,0.000757152,9.03333e-005,4.43658e-005,0.000547365,0.0027122,0.00527349,0.00402774,0.0011994,0.000143097,2.8007e-005,0.000345537,0.00171214,0.00332901,0.0025426,0.000757152,9.03333e-005,7.02087e-006,8.66202e-005,0.000429204,0.000834527,0.000637387,0.000189805,2.2645e-005,7.19493e-007,8.87677e-006,4.39844e-005,8.55216e-005,6.53189e-005,1.94511e-005,2.32064e-006
11,0.216131,5.66699e-007,7.09012e-006,3.55859e-005,7.00173e-005,5.40755e-005,1.6285e-005,1.96941e-006,5.52989e-006,6.9186e-005,0.00034725,0.000683234,0.000527673,0.00015891,1.92176e-005,2.20593e-005,0.00027599,0.00138522,0.00272549,0.00210494,0.000633909,7.6661e-005,3.49442e-005,0.000437196,0.00219432,0.00431745,0.00333444,0.00100417,0.000121439,2.20593e-005,0.00027599,0.00138522,0.00272549,0.00210494,0.000633909,7.6661e-005,5.52989e-006,6.9186e-005,0.00034725,0.000683234,0.000527673,0.00015891,1.92176e-005,5.66699e-007,7.09012e-006,3.55859e-005,7.00173e-005,5.40755e-005,1.6285e-005,1.96941e-006
12,0.237172,4.33649e-007,5.50987e-006,2.81519e-005,5.65459e-005,4.47209e-005,1.38464e-005,1.73425e-006,4.23159e-006,5.37657e-005,0.000274708,0.00055178,0.000436391,0.000135114,1.6923e-005,1.68802e-005,0.000214477,0.00109584,0.00220111,0.00174081,0.000538984,6.75075e-005,2.674e-005,0.000339753,0.00173592,0.00348677,0.00275761,0.000853805,0.000106939,1.68802e-005,0.000214477,0.00109584,0.00220111,0.00174081,0.000538984,6.75075e-005,4.23159e-006,5.37657e-005,0.000274708,0.00055178,0.000436391,0.000135114,1.6923e-005,4.33649e-007,5.50987e-006,2.81519e-005,5.65459e-005,4.47209e-005,1.38464e-005,1.73425e-006
13,0.258456,3.45349e-007,4.48836e-006,2.34762e-005,4.82952e-005,3.91113e-005,1.23909e-005,1.5877e-006,3.36994e-006,4.37978e-005,0.000229083,0.000471269,0.000381651,0.000120912,1.54929e-005,1.3443e-005,0.000174714,0.000913836,0.00187994,0.00152244,0.000482329,6.18027e-005,2.12951e-005,0.000276764,0.00144761,0.00297801,0.0024117,0.000764057,9.79017e-005,1.3443e-005,0.000174714,0.000913836,0.00187994,0.00152244,0.000482329,6.18027e-005,3.36994e-006,4.37978e-005,0.000229083,0.000471269,0.000381651,0.000120912,1.54929e-005,3.45349e-007,4.48836e-006,2.34762e-005,4.82952e-005,3.91113e-005,1.23909e-005,1.5877e-006
