gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
160,161.009,145.12,145.12,145.12,145.12,145.12,145.089,145.089,145.089,145.089,145.089,145.053,145.053,145.053,145.053,145.053,145.016,145.016,145.016,145.016,145.016,144.978,144.978,144.978,144.978,144.978
161,165.774,149.491,149.491,149.491,149.491,149.491,149.46,149.46,149.46,149.46,149.46,149.425,149.425,149.425,149.425,149.425,149.387,149.387,149.387,149.387,149.387,149.349,149.349,149.349,149.349,149.349
162,170.679,153.991,153.991,153.991,153.991,153.991,153.96,153.96,153.96,153.96,153.96,153.925,153.925,153.925,153.925,153.925,153.887,153.887,153.887,153.887,153.887,153.849,153.849,153.849,153.849,153.849
163,175.728,158.624,158.624,158.624,158.624,158.624,158.593,158.593,158.593,158.593,158.593,158.557,158.557,158.557,158.557,158.557,158.519,158.519,158.519,158.519,158.519,158.482,158.482,158.482,158.482,158.482
164,180.924,163.393,163.393,163.393,163.393,163.393,163.362,163.362,163.362,163.362,163.362,163.326,163.326,163.326,163.326,163.326,163.288,163.288,163.288,163.288,163.288,163.251,163.251,163.251,163.251,163.251
165,186.273,168.302,168.302,168.302,168.302,168.302,168.271,168.271,168.271,168.271,168.271,168.236,168.236,168.236,168.236,168.236,168.198,168.198,168.198,168.198,168.198,168.16,168.16,168.16,168.16,168.16
166,191.779,173.356,173.356,173.356,173.356,173.356,173.325,173.325,173.325,173.325,173.325,173.29,173.29,173.29,173.29,173.29,173.252,173.252,173.252,173.252,173.252,173.214,173.214,173.214,173.214,173.214
167,197.446,178.559,178.559,178.559,178.559,178.559,178.528,178.528,178.528,178.528,178.528,178.493,178.493,178.493,178.493,178.493,178.455,178.455,178.455,178.455,178.455,178.417,178.417,178.417,178.417,178.417
168,203.279,183.915,183.915,183.915,183.915,183.915,183.884,183.884,183.884,183.884,183.884,183.849,183.849,183.849,183.849,183.849,183.811,183.811,183.811,183.811,183.811,183.773,183.773,183.773,183.773,183.773
169,209.282,189.429,189.429,189.429,189.429,189.429,189.398,189.398,189.398,189.398,189.398,189.362,189.362,189.362,189.362,189.362,189.324,189.324,189.324,189.324,189.324,189.287,189.287,189.287,189.287,189.287
170,215.462,195.105,195.105,195.105,195.105,195.105,195.074,195.074,195.074,195.074,195.074,195.039,195.039,195.039,195.039,195.039,195.001,195.001,195.001,195.001,195.001,194.963,194.963,194.963,194.963,194.963
171,221.823,200.948,200.948,200.948,200.948,200.948,200.917,200.917,200.917,200.917,200.917,200.882,200.882,200.882,200.882,200.882,200.844,200.844,200.844,200.844,200.844,200.806,200.806,200.806,200.806,200.806
172,228.37,206.963,206.963,206.963,206.963,206.963,206.932,206.932,206.932,206.932,206.932,206.897,206.897,206.897,206.897,206.897,206.859,206.859,206.859,206.859,206.859,206.822,206.822,206.822,206.822,206.822
173,235.11,213.156,213.156,213.156,213.156,213.156,213.125,213.125,213.125,213.125,213.125,213.089,213.089,213.089,213.089,213.089,213.052,213.052,213.052,213.052,213.052,213.014,213.014,213.014,213.014,213.014
174,242.046,219.53,219.53,219.53,219.53,219.53,219.499,219.499,219.499,219.499,219.499,219.464,219.464,219.464,219.464,219.464,219.426,219.426,219.426,219.426,219.426,219.389,219.389,219.389,219.389,219.389
175,249.186,226.092,226.092,226.092,226.092,226.092,226.062,226.062,226.062,226.062,226.062,226.026,226.026,226.026,226.026,226.026,225.989,225.989,225.989,225.989,225.989,225.951,225.951,225.951,225.951,225.951
176,256.535,232.848,232.848,232.848,232.848,232.848,232.817,232.817,232.817,232.817,232.817,232.782,232.782,232.782,232.782,232.782,232.744,232.744,232.744,232.744,232.744,232.707,232.707,232.707,232.707,232.707
177,264.1,239.802,239.802,239.802,239.802,239.802,239.771,239.771,239.771,239.771,239.771,239.736,239.736,239.736,239.736,239.736,239.699,239.699,239.699,239.699,239.699,239.661,239.661,239.661,239.661,239.661
178,271.886,246.961,246.961,246.961,246.961,246.961,246.93,246.93,246.93,246.93,246.93,246.895,246.895,246.895,246.895,246.895,246.858,246.858,246.858,246.858,246.858,246.821,246.821,246.821,246.821,246.821
179,279.901,254.331,254.331,254.331,254.331,254.331,254.3,254.3,254.3,254.3,254.3,254.265,254.265,254.265,254.265,254.265,254.228,254.228,254.228,254.228,254.228,254.19,254.19,254.19,254.19,254.19
180,288.15,261.917,261.917,261.917,261.917,261.917,261.887,261.887,261.887,261.887,261.887,261.852,261.852,261.852,261.852,261.852,261.814,261.814,261.814,261.814,261.814,261.777,261.777,261.777,261.777,261.777
181,296.641,269.727,269.727,269.727,269.727,269.727,269.696,269.696,269.696,269.696,269.696,269.662,269.662,269.662,269.662,269.662,269.624,269.624,269.624,269.624,269.624,269.587,269.587,269.587,269.587,269.587
182,305.381,277.767,277.767,277.767,277.767,277.767,277.736,277.736,277.736,277.736,277.736,277.702,277.702,277.702,277.702,277.702,277.664,277.664,277.664,277.664,277.664,277.627,277.627,277.627,277.627,277.627
183,314.377,286.043,286.043,286.043,286.043,286.043,286.013,286.013,286.013,286.013,286.013,285.978,285.978,285.978,285.978,285.978,285.941,285.941,285.941,285.941,285.941,285.904,285.904,285.904,285.904,285.904
184,323.636,294.563,294.563,294.563,294.563,294.563,294.533,294.533,294.533,294.533,294.533,294.498,294.498,294.498,294.498,294.498,294.461,294.461,294.461,294.461,294.461,294.424,294.424,294.424,294.424,294.424
185,333.167,303.334,303.334,303.334,303.334,303.334,303.304,303.304,303.304,303.304,303.304,303.269,303.269,303.269,303.269,303.269,303.232,303.232,303.232,303.232,303.232,303.195,303.195,303.195,303.195,303.195
186,342.977,312.363,312.363,312.363,312.363,312.363,312.333,312.333,312.333,312.333,312.333,312.298,312.298,312.298,312.298,312.298,312.261,312.261,312.261,312.261,312.261,312.225,312.225,312.225,312.225,312.225
187,353.075,321.657,321.657,321.657,321.657,321.657,321.627,321.627,321.627,321.627,321.627,321.593,321.593,321.593,321.593,321.593,321.556,321.556,321.556,321.556,321.556,321.52,321.52,321.52,321.52,321.52
188,363.469,331.225,331.225,331.225,331.225,331.225,331.196,331.196,331.196,331.196,331.196,331.161,331.161,331.161,331.161,331.161,331.125,331.125,331.125,331.125,331.125,331.088,331.088,331.088,331.088,331.088
189,374.167,341.075,341.075,341.075,341.075,341.075,341.046,341.046,341.046,341.046,341.046,341.011,341.011,341.011,341.011,341.011,340.975,340.975,340.975,340.975,340.975,340.939,340.939,340.939,340.939,340.939
190,385.179,351.215,351.215,351.215,351.215,351.215,351.185,351.185,351.185,351.185,351.185,351.151,351.151,351.151,351.151,351.151,351.115,351.115,351.115,351.115,351.115,351.079,351.079,351.079,351.079,351.079
191,396.513,361.653,361.653,361.653,361.653,361.653,361.624,361.624,361.624,361.624,361.624,361.59,361.59,361.59,361.59,361.59,361.554,361.554,361.554,361.554,361.554,361.517,361.517,361.517,361.517,361.517
192,408.179,372.399,372.399,372.399,372.399,372.399,372.37,372.37,372.37,372.37,372.37,372.336,372.336,372.336,372.336,372.336,372.299,372.299,372.299,372.299,372.299,372.263,372.263,372.263,372.263,372.263
193,420.188,383.461,383.461,383.461,383.461,383.461,383.432,383.432,383.432,383.432,383.432,383.398,383.398,383.398,383.398,383.398,383.362,383.362,383.362,383.362,383.362,383.326,383.326,383.326,383.326,383.326
194,432.548,394.849,394.849,394.849,394.849,394.849,394.819,394.819,394.819,394.819,394.819,394.786,394.786,394.786,394.786,394.786,394.75,394.75,394.75,394.75,394.75,394.714,394.714,394.714,394.714,394.714
195,445.271,406.571,406.571,406.571,406.571,406.571,406.542,406.542,406.542,406.542,406.542,406.509,406.509,406.509,406.509,406.509,406.473,406.473,406.473,406.473,406.473,406.437,406.437,406.437,406.437,406.437
196,458.366,418.639,418.639,418.639,418.639,418.639,418.61,418.61,418.61,418.61,418.61,418.577,418.577,418.577,418.577,418.577,418.541,418.541,418.541,418.541,418.541,418.505,418.505,418.505,418.505,418.505
197,471.845,431.061,431.061,431.061,431.061,431.061,431.032,431.032,431.032,431.032,431.032,430.999,430.999,430.999,430.999,430.999,430.963,430.963,430.963,430.963,430.963,430.928,430.928,430.928,430.928,430.928
198,485.719,443.841,443.841,443.841,443.841,443.841,443.811,443.811,443.811,443.811,443.811,443.777,443.777,443.777,443.777,443.777,443.741,443.741,443.741,443.741,443.741,443.705,443.705,443.705,443.705,443.705
199,500,456.991,456.991,456.991,456.991,456.991,456.963,456.963,456.963,456.963,456.963,456.93,456.93,456.93,456.93,456.93,456.894,456.894,456.894,456.894,456.894,456.859,456.859,456.859,456.859,456.859
