gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
11,0.216131,-13.093,-13.093,-13.093,-13.093,-13.093,-13.093,-13.093,-13.0861,-13.0861,-13.0861,-13.0861,-13.0861,-13.0861,-13.0861,-13.0792,-13.0792,-13.0792,-13.0792,-13.0792,-13.0792,-13.0792,-13.0723,-13.0723,-13.0723,-13.0723,-13.0723,-13.0723,-13.0723,-13.0654,-13.0654,-13.0654,-13.0654,-13.0654,-13.0654,-13.0654,-13.0585,-13.0585,-13.0585,-13.0585,-13.0585,-13.0585,-13.0585,-13.0516,-13.0516,-13.0516,-13.0516,-13.0516,-13.0516,-13.0516
12,0.237172,-13.0259,-13.0259,-13.0259,-13.0259,-13.0259,-13.0259,-13.0259,-13.0185,-13.0185,-13.0185,-13.0185,-13.0185,-13.0185,-13.0185,-13.0111,-13.0111,-13.0111,-13.0111,-13.0111,-13.0111,-13.0111,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-12.9964,-12.9964,-12.9964,-12.9964,-12.9964,-12.9964,-12.9964,-12.989,-12.989,-12.989,-12.989,-12.989,-12.989,-12.989,-12.9816,-12.9816,-12.9816,-12.9816,-12.9816,-12.9816,-12.9816
13,0.258456,-12.9596,-12.9596,-12.9596,-12.9596,-12.9596,-12.9596,-12.9596,-12.9516,-12.9516,-12.9516,-12.9516,-12.9516,-12.9516,-12.9516,-12.9437,-12.9437,-12.9437,-12.9437,-12.9437,-12.9437,-12.9437,-12.9358,-12.9358,-12.9358,-12.9358,-12.9358,-12.9358,-12.9358,-12.9279,-12.9279,-12.9279,-12.9279,-12.9279,-12.9279,-12.9279,-12.92,-12.92,-12.92,-12.92,-12.92,-12.92,-12.92,-12.9121,-12.9121,-12.9121,-12.9121,-12.9121,-12.9121,-12.9121
14,0.279986,-12.8794,-12.8794,-12.8794,-12.8794,-12.8794,-12.8794,-12.8794,-12.8757,-12.8757,-12.8757,-12.8757,-12.8757,-12.8757,-12.8757,-12.8719,-12.8719,-12.8719,-12.8719,-12.8719,-12.8719,-12.8719,-12.8682,-12.8682,-12.8682,-12.8682,-12.8682,-12.8682,-12.8682,-12.8646,-12.8646,-12.8646,-12.8646,-12.8646,-12.8646,-12.8646,-12.8609,-12.8609,-12.8609,-12.8609,-12.8609,-12.8609,-12.8609,-12.8572,-12.8572,-12.8572,-12.8572,-12.8572,-12.8572,-12.8572
15,0.301766,-12.8163,-12.8163,-12.8163,-12.8163,-12.8163,-12.8163,-12.8163,-12.8113,-12.8113,-12.8113,-12.8113,-12.8113,-12.8113,-12.8113,-12.8062,-12.8062,-12.8062,-12.8062,-12.8062,-12.8062,-12.8062,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.7961,-12.7961,-12.7961,-12.7961,-12.7961,-12.7961,-12.7961,-12.7911,-12.7911,-12.7911,-12.7911,-12.7911,-12.7911,-12.7911,-12.7862,-12.7862,-12.7862,-12.7862,-12.7862,-12.7862,-12.7862
16,0.323799,-12.763,-12.763,-12.763,-12.763,-12.763,-12.763,-12.763,-12.7535,-12.7535,-12.7535,-12.7535,-12.7535,-12.7535,-12.7535,-12.744,-12.744,-12.744,-12.744,-12.744,-12.744,-12.744,-12.7345,-12.7345,-12.7345,-12.7345,-12.7345,-12.7345,-12.7345,-12.725,-12.725,-12.725,-12.725,-12.725,-12.725,-12.725,-12.7156,-12.7156,-12.7156,-12.7156,-12.7156,-12.7156,-12.7156,-12.7063,-12.7063,-12.7063,-12.7063,-12.7063,-12.7063,-12.7063
17,0.346087,-12.6981,-12.6981,-12.6981,-12.6981,-12.6981,-12.6981,-12.6981,-12.6881,-12.6881,-12.6881,-12.6881,-12.6881,-12.6881,-12.6881,-12.6782,-12.6782,-12.6782,-12.6782,-12.6782,-12.6782,-12.6782,-12.6682,-12.6682,-12.6682,-12.6682,-12.6682,-12.6682,-12.6682,-12.6583,-12.6583,-12.6583,-12.6583,-12.6583,-12.6583,-12.6583,-12.6483,-12.6483,-12.6483,-12.6483,-12.6483,-12.6483,-12.6483,-12.6385,-12.6385,-12.6385,-12.6385,-12.6385,-12.6385,-12.6385
18,0.368632,-12.6335,-12.6335,-12.6335,-12.6335,-12.6335,-12.6335,-12.6335,-12.6231,-12.6231,-12.6231,-12.6231,-12.6231,-12.6231,-12.6231,-12.6127,-12.6127,-12.6127,-12.6127,-12.6127,-12.6127,-12.6127,-12.6023,-12.6023,-12.6023,-12.6023,-12.6023,-12.6023,-12.6023,-12.5919,-12.5919,-12.5919,-12.5919,-12.5919,-12.5919,-12.5919,-12.5815,-12.5815,-12.5815,-12.5815,-12.5815,-12.5815,-12.5815,-12.5711,-12.5711,-12.5711,-12.5711,-12.5711,-12.5711,-12.5711
19,0.391439,-12.5692,-12.5692,-12.5692,-12.5692,-12.5692,-12.5692,-12.5692,-12.5584,-12.5584,-12.5584,-12.5584,-12.5584,-12.5584,-12.5584,-12.5475,-12.5475,-12.5475,-12.5475,-12.5475,-12.5475,-12.5475,-12.5367,-12.5367,-12.5367,-12.5367,-12.5367,-12.5367,-12.5367,-12.5258,-12.5258,-12.5258,-12.5258,-12.5258,-12.5258,-12.5258,-12.515,-12.515,-12.515,-12.515,-12.515,-12.515,-12.515,-12.5041,-12.5041,-12.5041,-12.5041,-12.5041,-12.5041,-12.5041
20,0.414511,-12.5053,-12.5053,-12.5053,-12.5053,-12.5053,-12.5053,-12.5053,-12.4939,-12.4939,-12.4939,-12.4939,-12.4939,-12.4939,-12.4939,-12.4826,-12.4826,-12.4826,-12.4826,-12.4826,-12.4826,-12.4826,-12.4713,-12.4713,-12.4713,-12.4713,-12.4713,-12.4713,-12.4713,-12.46,-12.46,-12.46,-12.46,-12.46,-12.46,-12.46,-12.4488,-12.4488,-12.4488,-12.4488,-12.4488,-12.4488,-12.4488,-12.4375,-12.4375,-12.4375,-12.4375,-12.4375,-12.4375,-12.4375
21,0.437849,-12.4416,-12.4416,-12.4416,-12.4416,-12.4416,-12.4416,-12.4416,-12.4297,-12.4297,-12.4297,-12.4297,-12.4297,-12.4297,-12.4297,-12.418,-12.418,-12.418,-12.418,-12.418,-12.418,-12.418,-12.4063,-12.4063,-12.4063,-12.4063,-12.4063,-12.4063,-12.4063,-12.3946,-12.3946,-12.3946,-12.3946,-12.3946,-12.3946,-12.3946,-12.3829,-12.3829,-12.3829,-12.3829,-12.3829,-12.3829,-12.3829,-12.3711,-12.3711,-12.3711,-12.3711,-12.3711,-12.3711,-12.3711
22,0.461458,-12.3783,-12.3783,-12.3783,-12.3783,-12.3783,-12.3783,-12.3783,-12.3659,-12.3659,-12.3659,-12.3659,-12.3659,-12.3659,-12.3659,-12.3537,-12.3537,-12.3537,-12.3537,-12.3537,-12.3537,-12.3537,-12.3415,-12.3415,-12.3415,-12.3415,-12.3415,-12.3415,-12.3415,-12.3294,-12.3294,-12.3294,-12.3294,-12.3294,-12.3294,-12.3294,-12.3172,-12.3172,-12.3172,-12.3172,-12.3172,-12.3172,-12.3172,-12.3051,-12.3051,-12.3051,-12.3051,-12.3051,-12.3051,-12.3051
23,0.485341,-12.3151,-12.3151,-12.3151,-12.3151,-12.3151,-12.3151,-12.3151,-12.3023,-12.3023,-12.3023,-12.3023,-12.3023,-12.3023,-12.3023,-12.2896,-12.2896,-12.2896,-12.2896,-12.2896,-12.2896,-12.2896,-12.277,-12.277,-12.277,-12.277,-12.277,-12.277,-12.277,-12.2644,-12.2644,-12.2644,-12.2644,-12.2644,-12.2644,-12.2644,-12.2518,-12.2518,-12.2518,-12.2518,-12.2518,-12.2518,-12.2518,-12.2393,-12.2393,-12.2393,-12.2393,-12.2393,-12.2393,-12.2393
24,0.5095,-12.2377,-12.2377,-12.2377,-12.2377,-12.2377,-12.2377,-12.2377,-12.2293,-12.2293,-12.2293,-12.2293,-12.2293,-12.2293,-12.2293,-12.2209,-12.2209,-12.2209,-12.2209,-12.2209,-12.2209,-12.2209,-12.2127,-12.2127,-12.2127,-12.2127,-12.2127,-12.2127,-12.2127,-12.2044,-12.2044,-12.2044,-12.2044,-12.2044,-12.2044,-12.2044,-12.1962,-12.1962,-12.1962,-12.1962,-12.1962,-12.1962,-12.1962,-12.188,-12.188,-12.188,-12.188,-12.188,-12.188,-12.188
25,0.533939,-12.1594,-12.1594,-12.1594,-12.1594,-12.1594,-12.1594,-12.1594,-12.1558,-12.1558,-12.1558,-12.1558,-12.1558,-12.1558,-12.1558,-12.1522,-12.1522,-12.1522,-12.1522,-12.1522,-12.1522,-12.1522,-12.1486,-12.1486,-12.1486,-12.1486,-12.1486,-12.1486,-12.1486,-12.1451,-12.1451,-12.1451,-12.1451,-12.1451,-12.1451,-12.1451,-12.1415,-12.1415,-12.1415,-12.1415,-12.1415,-12.1415,-12.1415,-12.138,-12.138,-12.138,-12.138,-12.138,-12.138,-12.138
26,0.558661,-12.0875,-12.0875,-12.0875,-12.0875,-12.0875,-12.0875,-12.0875,-12.0866,-12.0866,-12.0866,-12.0866,-12.0866,-12.0866,-12.0866,-12.0857,-12.0857,-12.0857,-12.0857,-12.0857,-12.0857,-12.0857,-12.0848,-12.0848,-12.0848,-12.0848,-12.0848,-12.0848,-12.0848,-12.0839,-12.0839,-12.0839,-12.0839,-12.0839,-12.0839,-12.0839,-12.083,-12.083,-12.083,-12.083,-12.083,-12.083,-12.083,-12.0821,-12.0821,-12.0821,-12.0821,-12.0821,-12.0821,-12.0821
27,0.58367,-12.0358,-12.0358,-12.0358,-12.0358,-12.0358,-12.0358,-12.0358,-12.0309,-12.0309,-12.0309,-12.0309,-12.0309,-12.0309,-12.0309,-12.026,-12.026,-12.026,-12.026,-12.026,-12.026,-12.026,-12.0211,-12.0211,-12.0211,-12.0211,-12.0211,-12.0211,-12.0211,-12.0162,-12.0162,-12.0162,-12.0162,-12.0162,-12.0162,-12.0162,-12.0114,-12.0114,-12.0114,-12.0114,-12.0114,-12.0114,-12.0114,-12.0066,-12.0066,-12.0066,-12.0066,-12.0066,-12.0066,-12.0066
28,0.608968,-11.9837,-11.9837,-11.9837,-11.9837,-11.9837,-11.9837,-11.9837,-11.975,-11.975,-11.975,-11.975,-11.975,-11.975,-11.975,-11.9663,-11.9663,-11.9663,-11.9663,-11.9663,-11.9663,-11.9663,-11.9577,-11.9577,-11.9577,-11.9577,-11.9577,-11.9577,-11.9577,-11.949,-11.949,-11.949,-11.949,-11.949,-11.949,-11.949,-11.9405,-11.9405,-11.9405,-11.9405,-11.9405,-11.9405,-11.9405,-11.9319,-11.9319,-11.9319,-11.9319,-11.9319,-11.9319,-11.9319
29,0.634559,-11.9313,-11.9313,-11.9313,-11.9313,-11.9313,-11.9313,-11.9313,-11.919,-11.919,-11.919,-11.919,-11.919,-11.919,-11.919,-11.9067,-11.9067,-11.9067,-11.9067,-11.9067,-11.9067,-11.9067,-11.8944,-11.8944,-11.8944,-11.8944,-11.8944,-11.8944,-11.8944,-11.8821,-11.8821,-11.8821,-11.8821,-11.8821,-11.8821,-11.8821,-11.8699,-11.8699,-11.8699,-11.8699,-11.8699,-11.8699,-11.8699,-11.8578,-11.8578,-11.8578,-11.8578,-11.8578,-11.8578,-11.8578
30,0.660447,-11.878,-11.878,-11.878,-11.878,-11.878,-11.878,-11.878,-11.8624,-11.8624,-11.8624,-11.8624,-11.8624,-11.8624,-11.8624,-11.8468,-11.8468,-11.8468,-11.8468,-11.8468,-11.8468,-11.8468,-11.8313,-11.8313,-11.8313,-11.8313,-11.8313,-11.8313,-11.8313,-11.8157,-11.8157,-11.8157,-11.8157,-11.8157,-11.8157,-11.8157,-11.8003,-11.8003,-11.8003,-11.8003,-11.8003,-11.8003,-11.8003,-11.785,-11.785,-11.785,-11.785,-11.785,-11.785,-11.785
31,0.686635,-11.8162,-11.8162,-11.8162,-11.8162,-11.8162,-11.8162,-11.8162,-11.8002,-11.8002,-11.8002,-11.8002,-11.8002,-11.8002,-11.8002,-11.7843,-11.7843,-11.7843,-11.7843,-11.7843,-11.7843,-11.7843,-11.7683,-11.7683,-11.7683,-11.7683,-11.7683,-11.7683,-11.7683,-11.7524,-11.7524,-11.7524,-11.7524,-11.7524,-11.7524,-11.7524,-11.7366,-11.7366,-11.7366,-11.7366,-11.7366,-11.7366,-11.7366,-11.7209,-11.7209,-11.7209,-11.7209,-11.7209,-11.7209,-11.7209
32,0.713126,-11.7546,-11.7546,-11.7546,-11.7546,-11.7546,-11.7546,-11.7546,-11.7382,-11.7382,-11.7382,-11.7382,-11.7382,-11.7382,-11.7382,-11.7219,-11.7219,-11.7219,-11.7219,-11.7219,-11.7219,-11.7219,-11.7056,-11.7056,-11.7056,-11.7056,-11.7056,-11.7056,-11.7056,-11.6892,-11.6892,-11.6892,-11.6892,-11.6892,-11.6892,-11.6892,-11.673,-11.673,-11.673,-11.673,-11.673,-11.673,-11.673,-11.6569,-11.6569,-11.6569,-11.6569,-11.6569,-11.6569,-11.6569
33,0.739924,-11.6932,-11.6932,-11.6932,-11.6932,-11.6932,-11.6932,-11.6932,-11.6763,-11.6763,-11.6763,-11.6763,-11.6763,-11.6763,-11.6763,-11.6596,-11.6596,-11.6596,-11.6596,-11.6596,-11.6596,-11.6596,-11.6429,-11.6429,-11.6429,-11.6429,-11.6429,-11.6429,-11.6429,-11.6262,-11.6262,-11.6262,-11.6262,-11.6262,-11.6262,-11.6262,-11.6096,-11.6096,-11.6096,-11.6096,-11.6096,-11.6096,-11.6096,-11.5932,-11.5932,-11.5932,-11.5932,-11.5932,-11.5932,-11.5932
34,0.767033,-11.6318,-11.6318,-11.6318,-11.6318,-11.6318,-11.6318,-11.6318,-11.6146,-11.6146,-11.6146,-11.6146,-11.6146,-11.6146,-11.6146,-11.5975,-11.5975,-11.5975,-11.5975,-11.5975,-11.5975,-11.5975,-11.5804,-11.5804,-11.5804,-11.5804,-11.5804,-11.5804,-11.5804,-11.5634,-11.5634,-11.5634,-11.5634,-11.5634,-11.5634,-11.5634,-11.5464,-11.5464,-11.5464,-11.5464,-11.5464,-11.5464,-11.5464,-11.5296,-11.5296,-11.5296,-11.5296,-11.5296,-11.5296,-11.5296
35,0.794456,-11.5706,-11.5706,-11.5706,-11.5706,-11.5706,-11.5706,-11.5706,-11.5529,-11.5529,-11.5529,-11.5529,-11.5529,-11.5529,-11.5529,-11.5355,-11.5355,-11.5355,-11.5355,-11.5355,-11.5355,-11.5355,-11.5181,-11.5181,-11.5181,-11.5181,-11.5181,-11.5181,-11.5181,-11.5006,-11.5006,-11.5006,-11.5006,-11.5006,-11.5006,-11.5006,-11.4833,-11.4833,-11.4833,-11.4833,-11.4833,-11.4833,-11.4833,-11.4661,-11.4661,-11.4661,-11.4661,-11.4661,-11.4661,-11.4661
36,0.822196,-11.5095,-11.5095,-11.5095,-11.5095,-11.5095,-11.5095,-11.5095,-11.4914,-11.4914,-11.4914,-11.4914,-11.4914,-11.4914,-11.4914,-11.4736,-11.4736,-11.4736,-11.4736,-11.4736,-11.4736,-11.4736,-11.4558,-11.4558,-11.4558,-11.4558,-11.4558,-11.4558,-11.4558,-11.4381,-11.4381,-11.4381,-11.4381,-11.4381,-11.4381,-11.4381,-11.4203,-11.4203,-11.4203,-11.4203,-11.4203,-11.4203,-11.4203,-11.4028,-11.4028,-11.4028,-11.4028,-11.4028,-11.4028,-11.4028
37,0.850258,-11.4485,-11.4485,-11.4485,-11.4485,-11.4485,-11.4485,-11.4485,-11.4301,-11.4301,-11.4301,-11.4301,-11.4301,-11.4301,-11.4301,-11.4119,-11.4119,-11.4119,-11.4119,-11.4119,-11.4119,-11.4119,-11.3937,-11.3937,-11.3937,-11.3937,-11.3937,-11.3937,-11.3937,-11.3756,-11.3756,-11.3756,-11.3756,-11.3756,-11.3756,-11.3756,-11.3575,-11.3575,-11.3575,-11.3575,-11.3575,-11.3575,-11.3575,-11.3396,-11.3396,-11.3396,-11.3396,-11.3396,-11.3396,-11.3396
38,0.878644,-11.3876,-11.3876,-11.3876,-11.3876,-11.3876,-11.3876,-11.3876,-11.3689,-11.3689,-11.3689,-11.3689,-11.3689,-11.3689,-11.3689,-11.3503,-11.3503,-11.3503,-11.3503,-11.3503,-11.3503,-11.3503,-11.3318,-11.3318,-11.3318,-11.3318,-11.3318,-11.3318,-11.3318,-11.3133,-11.3133,-11.3133,-11.3133,-11.3133,-11.3133,-11.3133,-11.2948,-11.2948,-11.2948,-11.2948,-11.2948,-11.2948,-11.2948,-11.2766,-11.2766,-11.2766,-11.2766,-11.2766,-11.2766,-11.2766
39,0.90736,-11.3268,-11.3268,-11.3268,-11.3268,-11.3268,-11.3268,-11.3268,-11.3077,-11.3077,-11.3077,-11.3077,-11.3077,-11.3077,-11.3077,-11.2887,-11.2887,-11.2887,-11.2887,-11.2887,-11.2887,-11.2887,-11.2699,-11.2699,-11.2699,-11.2699,-11.2699,-11.2699,-11.2699,-11.2511,-11.2511,-11.2511,-11.2511,-11.2511,-11.2511,-11.2511,-11.2323,-11.2323,-11.2323,-11.2323,-11.2323,-11.2323,-11.2323,-11.2137,-11.2137,-11.2137,-11.2137,-11.2137,-11.2137,-11.2137
40,0.936408,-11.2661,-11.2661,-11.2661,-11.2661,-11.2661,-11.2661,-11.2661,-11.2467,-11.2467,-11.2467,-11.2467,-11.2467,-11.2467,-11.2467,-11.2273,-11.2273,-11.2273,-11.2273,-11.2273,-11.2273,-11.2273,-11.2082,-11.2082,-11.2082,-11.2082,-11.2082,-11.2082,-11.2082,-11.189,-11.189,-11.189,-11.189,-11.189,-11.189,-11.189,-11.1698,-11.1698,-11.1698,-11.1698,-11.1698,-11.1698,-11.1698,-11.1509,-11.1509,-11.1509,-11.1509,-11.1509,-11.1509,-11.1509
41,0.965793,-11.2055,-11.2055,-11.2055,-11.2055,-11.2055,-11.2055,-11.2055,-11.1857,-11.1857,-11.1857,-11.1857,-11.1857,-11.1857,-11.1857,-11.166,-11.166,-11.166,-11.166,-11.166,-11.166,-11.166,-11.1465,-11.1465,-11.1465,-11.1465,-11.1465,-11.1465,-11.1465,-11.127,-11.127,-11.127,-11.127,-11.127,-11.127,-11.127,-11.1075,-11.1075,-11.1075,-11.1075,-11.1075,-11.1075,-11.1075,-11.0883,-11.0883,-11.0883,-11.0883,-11.0883,-11.0883,-11.0883
42,0.995519,-11.145,-11.145,-11.145,-11.145,-11.145,-11.145,-11.145,-11.1249,-11.1249,-11.1249,-11.1249,-11.1249,-11.1249,-11.1249,-11.1048,-11.1048,-11.1048,-11.1048,-11.1048,-11.1048,-11.1048,-11.085,-11.085,-11.085,-11.085,-11.085,-11.085,-11.085,-11.0652,-11.0652,-11.0652,-11.0652,-11.0652,-11.0652,-11.0652,-11.0453,-11.0453,-11.0453,-11.0453,-11.0453,-11.0453,-11.0453,-11.0257,-11.0257,-11.0257,-11.0257,-11.0257,-11.0257,-11.0257
43,1.02559,-11.0803,-11.0803,-11.0803,-11.0803,-11.0803,-11.0803,-11.0803,-11.0613,-11.0613,-11.0613,-11.0613,-11.0613,-11.0613,-11.0613,-11.0423,-11.0423,-11.0423,-11.0423,-11.0423,-11.0423,-11.0423,-11.0236,-11.0236,-11.0236,-11.0236,-11.0236,-11.0236,-11.0236,-11.0048,-11.0048,-11.0048,-11.0048,-11.0048,-11.0048,-11.0048,-10.9861,-10.9861,-10.9861,-10.9861,-10.9861,-10.9861,-10.9861,-10.9675,-10.9675,-10.9675,-10.9675,-10.9675,-10.9675,-10.9675
