gridnumber,capital,dist[0 0 00],dist[0 0 01],dist[0 0 02],dist[0 0 10],dist[0 0 11],dist[0 0 12],dist[0 0 20],dist[0 0 21],dist[0 0 22],dist[0 1 00],dist[0 1 01],dist[0 1 02],dist[0 1 10],dist[0 1 11],dist[0 1 12],dist[0 1 20],dist[0 1 21],dist[0 1 22],dist[0 2 00],dist[0 2 01],dist[0 2 02],dist[0 2 10],dist[0 2 11],dist[0 2 12],dist[0 2 20],dist[0 2 21],dist[0 2 22],dist[1 0 00],dist[1 0 01],dist[1 0 02],dist[1 0 10],dist[1 0 11],dist[1 0 12],dist[1 0 20],dist[1 0 21],dist[1 0 22],dist[1 1 00],dist[1 1 01],dist[1 1 02],dist[1 1 10],dist[1 1 11],dist[1 1 12],dist[1 1 20],dist[1 1 21],dist[1 1 22],dist[1 2 00],dist[1 2 01],dist[1 2 02],dist[1 2 10],dist[1 2 11],dist[1 2 12],dist[1 2 20],dist[1 2 21],dist[1 2 22],dist[2 0 00],dist[2 0 01],dist[2 0 02],dist[2 0 10],dist[2 0 11],dist[2 0 12],dist[2 0 20],dist[2 0 21],dist[2 0 22],dist[2 1 00],dist[2 1 01],dist[2 1 02],dist[2 1 10],dist[2 1 11],dist[2 1 12],dist[2 1 20],dist[2 1 21],dist[2 1 22],dist[2 2 00],dist[2 2 01],dist[2 2 02],dist[2 2 10],dist[2 2 11],dist[2 2 12],dist[2 2 20],dist[2 2 21],dist[2 2 22]
0,0,0.024522,0.00576223,0,0.000149338,3.51336e-005,0,0,0,0,0.00766636,0.0222816,0.00763767,4.66482e-005,0.00013573,4.6569e-005,0,0,0,0,0.00578367,0.0245006,0,3.51928e-005,0.000149279,0,0,0,0.0131452,0.00308742,0,0.017325,0.00407253,0,0.000149338,3.51336e-005,0,0.00411101,0.011943,0.00409228,0.00541494,0.0157434,0.00539804,4.66482e-005,0.00013573,4.6569e-005,0,0.00310142,0.0131312,0,0.00408516,0.0173123,0,3.51928e-005,0.000149279,0,0,0,0.00986273,0.00231648,0,0.0148086,0.00348088,0,0,0,0,0.00308444,0.00896072,0.00307042,0.00462857,0.0134566,0.00461382,0,0,0,0,0.00232696,0.00985225,0,0.00349191,0.0147976
1,0.0572595,0.00922937,0.00215478,0,0.00032494,7.60359e-005,0,0,0,0,0.00291249,0.00836023,0.00285611,0.000102155,0.000294711,0.000100783,0,0,0,0,0.00219692,0.00918723,0,7.70614e-005,0.000323914,0,0,0,0.00246645,0.000582642,0,0.00899839,0.00209396,0,0.000392988,9.2049e-005,0,0.000769243,0.00224266,0.000772313,0.00284881,0.0081424,0.00277547,0.000123408,0.000356562,0.000122008,0,0.000580347,0.00246874,0,0.00214879,0.00894357,0,9.30949e-005,0.000391942,0,0,0,0.00187469,0.000442716,0,0.00767962,0.0017881,0,0,0,0,0.000584867,0.00170442,0.000586835,0.00242978,0.00695052,0.00237006,0,0,0,0,0.000441244,0.00187616,0,0.00183273,0.00763499
2,0.116568,0.00837156,0.00192765,0,0.00292446,0.000686735,0,0,0,0,0.00269787,0.00752933,0.00255511,0.000915614,0.00265598,0.000910253,0,0,0,0,0.00203435,0.00826486,0,0.000690743,0.00292045,0,0,0,0.00150945,0.000355876,0,0.00862713,0.00197673,0,0.00388288,0.000912091,0,0.000471431,0.00137189,0.000471721,0.00279815,0.0077421,0.00262017,0.00121511,0.00352696,0.00120896,0,0.000355659,0.00150966,0,0.00210976,0.00849411,0,0.000916689,0.00387828,0,0,0,0.0011505,0.000271009,0,0.0101455,0.00234337,0,0,0,0,0.000359773,0.00104523,0.000359227,0.00325372,0.00914007,0.00310614,0,0,0,0,0.000271417,0.00115009,0,0.00245368,0.0100352
3,0.177999,0.00560476,0.00137329,0,0.00206215,0.000548576,0,0,0,0,0.00173444,0.00510489,0.0018211,0.000626616,0.00188543,0.000728111,0,0,0,0,0.00130851,0.00566954,0,0.000472716,0.00213801,0,0,0,0.000868916,0.00020478,0,0.00590822,0.0014514,0,0.00273824,0.000729038,0,0.000270827,0.0007903,0.000271433,0.00182757,0.00538167,0.00192475,0.000831894,0.00250369,0.000967642,0,0.000204327,0.000869369,0,0.00137877,0.00598085,0,0.000627576,0.0028397,0,0,0,0.000664972,0.000156734,0,0.00700193,0.00176513,0,0,0,0,0.000207262,0.000604805,0.000207749,0.00215379,0.00638552,0.00234147,0,0,0,0,0.00015637,0.000665336,0,0.00162485,0.00714221
4,0.241629,0.00465339,0.00110453,0,0.00232528,0.000539701,0,0,0,0,0.00142044,0.00426181,0.00146388,0.00072699,0.0021135,0.000715237,0,0,0,0,0.00107206,0.00468586,0,0.000548486,0.0023165,0,0,0,0.000567072,0.000135037,0,0.00499829,0.00118721,0,0.00309585,0.000718404,0,0.000175221,0.000517165,0.000178999,0.00152181,0.00458155,0.00157344,0.000968137,0.00281366,0.000952061,0,0.000132212,0.000569896,0,0.00114862,0.00503688,0,0.000730419,0.00308383,0,0,0,0.00043522,0.000103679,0,0.00654346,0.00154055,0,0,0,0,0.000134347,0.000397046,0.000137433,0.00201308,0.00597826,0.00204169,0,0,0,0,0.000101373,0.000437527,0,0.00151917,0.00656484
5,0.307536,0.00314567,0.000714648,0,0.00189232,0.000395323,0,0,0,0,0.000969903,0.00287446,0.000946666,0.000603623,0.00171236,0.000523208,0,0,0,0,0.000732016,0.0031283,0,0.000455427,0.00183222,0,0,0,0.000342873,8.21314e-005,0,0.0033868,0.0007687,0,0.00252296,0.000526749,0,0.000105549,0.000313048,0.000108875,0.00104235,0.00309679,0.00101823,0.000804996,0.00228284,0.000697146,0,7.96454e-005,0.000345359,0,0.000786727,0.00336878,0,0.000607359,0.00244235,0,0,0,0.000262878,6.30058e-005,0,0.00477511,0.00104696,0,0,0,0,8.08412e-005,0.00024009,8.35217e-005,0.00149268,0.00434672,0.00138635,0,0,0,0,6.10023e-005,0.000264881,0,0.00112644,0.00469564
6,0.375801,0.00227083,0.000541766,0,0.00150151,0.000349489,0,0,0,0,0.00069442,0.00207819,0.000718092,0.00047119,0.00136289,0.000463195,0,0,0,0,0.000524073,0.00228853,0,0.000355465,0.00149553,0,0,0,0.000222879,5.35615e-005,0,0.00245589,0.00058642,0,0.00200308,0.000466153,0,6.84435e-005,0.000203642,7.10038e-005,0.000749485,0.00224904,0.000777273,0.000628706,0.00181803,0.000617814,0,5.16479e-005,0.000224792,0,0.00056565,0.00247666,0,0.000474294,0.00199494,0,0,0,0.000170951,4.11095e-005,0,0.00360139,0.000850145,0,0,0,0,5.24375e-005,0.000156253,5.44968e-005,0.00111317,0.00328483,0.00112679,0,0,0,0,3.95704e-005,0.00017249,0,0.000839968,0.00361157
7,0.44651,0.00155242,0.000372941,0,0.00110058,0.000257125,0,0,0,0,0.000471063,0.00142416,0.000494331,0.000344714,0.000999534,0.000340791,0,0,0,0,0.000355549,0.00156981,0,0.000260057,0.00109764,0,0,0,0.000132847,3.20132e-005,0,0.00169103,0.000406887,0,0.00146874,0.000343073,0,4.06738e-005,0.000121495,4.24387e-005,0.000511655,0.00155274,0.000539324,0.00046013,0.0013338,0.000454705,0,3.0694e-005,0.000134166,0,0.000386206,0.00171171,0,0.000347127,0.00146468,0,0,0,0.000102101,2.46327e-005,0,0.00255089,0.000605433,0,0,0,0,3.12037e-005,9.34309e-005,3.26546e-005,0.000784573,0.00233026,0.000802468,0,0,0,0,2.35483e-005,0.000103186,0,0.000592059,0.00256427
8,0.519749,0.00105009,0.000255294,0,0.000793436,0.000187406,0,0,0,0,0.000314705,0.000966995,0.000338407,0.000246997,0.000721914,0.000248409,0,0,0,0,0.000237579,0.00106781,0,0.000186351,0.000794491,0,0,0,7.98565e-005,1.92876e-005,0,0.00114893,0.000280015,0,0.00105921,0.000250131,0,2.43702e-005,7.31083e-005,2.55689e-005,0.000342941,0.00105935,0.000371176,0.000329817,0.000963646,0.000331551,0,1.83917e-005,8.07524e-005,0,0.000258912,0.00117004,0,0.000248835,0.0010605,0,0,0,6.14485e-005,1.48689e-005,0,0.00178208,0.000427831,0,0,0,0,1.87e-005,5.63062e-005,1.97112e-005,0.000543003,0.0016326,0.000567105,0,0,0,0,1.41132e-005,6.22043e-005,0,0.000409817,0.00180009
9,0.595608,0.00069832,0.000170383,0,0.000548975,0.000130098,0,0,0,0,0.00020848,0.000643808,0.000225856,0.000170524,0.00049982,0.000172451,0,0,0,0,0.000157396,0.000711307,0,0.000128658,0.000550415,0,0,0,4.97205e-005,1.20306e-005,0,0.00076528,0.000187217,0,0.000733013,0.000173679,0,1.5143e-005,4.55475e-005,1.59486e-005,0.000227488,0.000706482,0.00024817,0.000227749,0.000667324,0.000230218,0,1.14285e-005,5.03226e-005,0,0.000171759,0.000780738,0,0.000171833,0.000734858,0,0,0,3.82668e-005,9.27876e-006,0,0.00120903,0.000291202,0,0,0,0,1.16172e-005,3.50909e-005,1.23006e-005,0.000367387,0.00110854,0.000386006,0,0,0,0,8.76803e-006,3.87776e-005,0,0.000277286,0.00122294
