gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
91,20.5623,16.711,16.711,16.711,16.711,16.711,16.6713,16.6713,16.6713,16.6713,16.6713,16.6259,16.6259,16.6259,16.6259,16.6259,16.5775,16.5775,16.5775,16.5775,16.5775,16.5295,16.5295,16.5295,16.5295,16.5295
92,21.2118,17.2913,17.2913,17.2913,17.2913,17.2913,17.2517,17.2517,17.2517,17.2517,17.2517,17.2065,17.2065,17.2065,17.2065,17.2065,17.1581,17.1581,17.1581,17.1581,17.1581,17.11,17.11,17.11,17.11,17.11
93,21.8803,17.8892,17.8892,17.8892,17.8892,17.8892,17.8498,17.8498,17.8498,17.8498,17.8498,17.8049,17.8049,17.8049,17.8049,17.8049,17.7566,17.7566,17.7566,17.7566,17.7566,17.7084,17.7084,17.7084,17.7084,17.7084
94,22.5684,18.5052,18.5052,18.5052,18.5052,18.5052,18.4661,18.4661,18.4661,18.4661,18.4661,18.4214,18.4214,18.4214,18.4214,18.4214,18.3733,18.3733,18.3733,18.3733,18.3733,18.3254,18.3254,18.3254,18.3254,18.3254
95,23.2766,19.1397,19.1397,19.1397,19.1397,19.1397,19.1008,19.1008,19.1008,19.1008,19.1008,19.0564,19.0564,19.0564,19.0564,19.0564,19.0088,19.0088,19.0088,19.0088,19.0088,18.9613,18.9613,18.9613,18.9613,18.9613
96,24.0056,19.7934,19.7934,19.7934,19.7934,19.7934,19.7548,19.7548,19.7548,19.7548,19.7548,19.7106,19.7106,19.7106,19.7106,19.7106,19.6633,19.6633,19.6633,19.6633,19.6633,19.6164,19.6164,19.6164,19.6164,19.6164
97,24.756,20.467,20.467,20.467,20.467,20.467,20.4287,20.4287,20.4287,20.4287,20.4287,20.3848,20.3848,20.3848,20.3848,20.3848,20.3377,20.3377,20.3377,20.3377,20.3377,20.2911,20.2911,20.2911,20.2911,20.2911
98,25.5283,21.161,21.161,21.161,21.161,21.161,21.1229,21.1229,21.1229,21.1229,21.1229,21.0792,21.0792,21.0792,21.0792,21.0792,21.0325,21.0325,21.0325,21.0325,21.0325,20.9862,20.9862,20.9862,20.9862,20.9862
99,26.3233,21.8758,21.8758,21.8758,21.8758,21.8758,21.8379,21.8379,21.8379,21.8379,21.8379,21.7946,21.7946,21.7946,21.7946,21.7946,21.7483,21.7483,21.7483,21.7483,21.7483,21.7023,21.7023,21.7023,21.7023,21.7023
100,27.1416,22.6124,22.6124,22.6124,22.6124,22.6124,22.5747,22.5747,22.5747,22.5747,22.5747,22.5316,22.5316,22.5316,22.5316,22.5316,22.4855,22.4855,22.4855,22.4855,22.4855,22.4397,22.4397,22.4397,22.4397,22.4397
101,27.9838,23.3711,23.3711,23.3711,23.3711,23.3711,23.3336,23.3336,23.3336,23.3336,23.3336,23.2907,23.2907,23.2907,23.2907,23.2907,23.2447,23.2447,23.2447,23.2447,23.2447,23.1991,23.1991,23.1991,23.1991,23.1991
102,28.8508,24.1518,24.1518,24.1518,24.1518,24.1518,24.1147,24.1147,24.1147,24.1147,24.1147,24.0721,24.0721,24.0721,24.0721,24.0721,24.0264,24.0264,24.0264,24.0264,24.0264,23.9811,23.9811,23.9811,23.9811,23.9811
103,29.7431,24.956,24.956,24.956,24.956,24.956,24.9189,24.9189,24.9189,24.9189,24.9189,24.8765,24.8765,24.8765,24.8765,24.8765,24.8311,24.8311,24.8311,24.8311,24.8311,24.786,24.786,24.786,24.786,24.786
104,30.6616,25.7846,25.7846,25.7846,25.7846,25.7846,25.7476,25.7476,25.7476,25.7476,25.7476,25.7054,25.7054,25.7054,25.7054,25.7054,25.6601,25.6601,25.6601,25.6601,25.6601,25.6151,25.6151,25.6151,25.6151,25.6151
105,31.607,26.6384,26.6384,26.6384,26.6384,26.6384,26.6016,26.6016,26.6016,26.6016,26.6016,26.5595,26.5595,26.5595,26.5595,26.5595,26.5144,26.5144,26.5144,26.5144,26.5144,26.4696,26.4696,26.4696,26.4696,26.4696
106,32.5802,27.518,27.518,27.518,27.518,27.518,27.4814,27.4814,27.4814,27.4814,27.4814,27.4395,27.4395,27.4395,27.4395,27.4395,27.3946,27.3946,27.3946,27.3946,27.3946,27.3501,27.3501,27.3501,27.3501,27.3501
107,33.5818,28.4241,28.4241,28.4241,28.4241,28.4241,28.3877,28.3877,28.3877,28.3877,28.3877,28.3461,28.3461,28.3461,28.3461,28.3461,28.3015,28.3015,28.3015,28.3015,28.3015,28.2571,28.2571,28.2571,28.2571,28.2571
108,34.6128,29.3572,29.3572,29.3572,29.3572,29.3572,29.3211,29.3211,29.3211,29.3211,29.3211,29.2797,29.2797,29.2797,29.2797,29.2797,29.2352,29.2352,29.2352,29.2352,29.2352,29.191,29.191,29.191,29.191,29.191
109,35.674,30.318,30.318,30.318,30.318,30.318,30.282,30.282,30.282,30.282,30.282,30.2408,30.2408,30.2408,30.2408,30.2408,30.1966,30.1966,30.1966,30.1966,30.1966,30.1526,30.1526,30.1526,30.1526,30.1526
110,36.7663,31.3074,31.3074,31.3074,31.3074,31.3074,31.2715,31.2715,31.2715,31.2715,31.2715,31.2305,31.2305,31.2305,31.2305,31.2305,31.1866,31.1866,31.1866,31.1866,31.1866,31.1428,31.1428,31.1428,31.1428,31.1428
111,37.8906,32.3265,32.3265,32.3265,32.3265,32.3265,32.2907,32.2907,32.2907,32.2907,32.2907,32.2499,32.2499,32.2499,32.2499,32.2499,32.2061,32.2061,32.2061,32.2061,32.2061,32.1627,32.1627,32.1627,32.1627,32.1627
112,39.0479,33.3762,33.3762,33.3762,33.3762,33.3762,33.3406,33.3406,33.3406,33.3406,33.3406,33.2998,33.2998,33.2998,33.2998,33.2998,33.2562,33.2562,33.2562,33.2562,33.2562,33.213,33.213,33.213,33.213,33.213
113,40.239,34.4572,34.4572,34.4572,34.4572,34.4572,34.4218,34.4218,34.4218,34.4218,34.4218,34.3813,34.3813,34.3813,34.3813,34.3813,34.3378,34.3378,34.3378,34.3378,34.3378,34.2947,34.2947,34.2947,34.2947,34.2947
114,41.4651,35.5703,35.5703,35.5703,35.5703,35.5703,35.5351,35.5351,35.5351,35.5351,35.5351,35.4947,35.4947,35.4947,35.4947,35.4947,35.4515,35.4515,35.4515,35.4515,35.4515,35.4086,35.4086,35.4086,35.4086,35.4086
115,42.7271,36.7164,36.7164,36.7164,36.7164,36.7164,36.6812,36.6812,36.6812,36.6812,36.6812,36.641,36.641,36.641,36.641,36.641,36.5979,36.5979,36.5979,36.5979,36.5979,36.5552,36.5552,36.5552,36.5552,36.5552
116,44.0261,37.8965,37.8965,37.8965,37.8965,37.8965,37.8615,37.8615,37.8615,37.8615,37.8615,37.8214,37.8214,37.8214,37.8214,37.8214,37.7783,37.7783,37.7783,37.7783,37.7783,37.7356,37.7356,37.7356,37.7356,37.7356
117,45.3631,39.1118,39.1118,39.1118,39.1118,39.1118,39.077,39.077,39.077,39.077,39.077,39.0371,39.0371,39.0371,39.0371,39.0371,38.9943,38.9943,38.9943,38.9943,38.9943,38.9517,38.9517,38.9517,38.9517,38.9517
118,46.7394,40.3627,40.3627,40.3627,40.3627,40.3627,40.3282,40.3282,40.3282,40.3282,40.3282,40.2888,40.2888,40.2888,40.2888,40.2888,40.2464,40.2464,40.2464,40.2464,40.2464,40.2041,40.2041,40.2041,40.2041,40.2041
119,48.1559,41.6505,41.6505,41.6505,41.6505,41.6505,41.6163,41.6163,41.6163,41.6163,41.6163,41.5771,41.5771,41.5771,41.5771,41.5771,41.535,41.535,41.535,41.535,41.535,41.4929,41.4929,41.4929,41.4929,41.4929
120,49.614,42.9769,42.9769,42.9769,42.9769,42.9769,42.9427,42.9427,42.9427,42.9427,42.9427,42.9036,42.9036,42.9036,42.9036,42.9036,42.8614,42.8614,42.8614,42.8614,42.8614,42.8194,42.8194,42.8194,42.8194,42.8194
121,51.1148,44.343,44.343,44.343,44.343,44.343,44.3088,44.3088,44.3088,44.3088,44.3088,44.2697,44.2697,44.2697,44.2697,44.2697,44.2276,44.2276,44.2276,44.2276,44.2276,44.1856,44.1856,44.1856,44.1856,44.1856
122,52.6596,45.7497,45.7497,45.7497,45.7497,45.7497,45.7154,45.7154,45.7154,45.7154,45.7154,45.6764,45.6764,45.6764,45.6764,45.6764,45.6344,45.6344,45.6344,45.6344,45.6344,45.5927,45.5927,45.5927,45.5927,45.5927
123,54.2497,47.1982,47.1982,47.1982,47.1982,47.1982,47.1639,47.1639,47.1639,47.1639,47.1639,47.1249,47.1249,47.1249,47.1249,47.1249,47.0831,47.0831,47.0831,47.0831,47.0831,47.0415,47.0415,47.0415,47.0415,47.0415
124,55.8863,48.6897,48.6897,48.6897,48.6897,48.6897,48.6555,48.6555,48.6555,48.6555,48.6555,48.6165,48.6165,48.6165,48.6165,48.6165,48.5749,48.5749,48.5749,48.5749,48.5749,48.5336,48.5336,48.5336,48.5336,48.5336
125,57.5709,50.2253,50.2253,50.2253,50.2253,50.2253,50.1912,50.1912,50.1912,50.1912,50.1912,50.1524,50.1524,50.1524,50.1524,50.1524,50.111,50.111,50.111,50.111,50.111,50.07,50.07,50.07,50.07,50.07
126,59.3049,51.8064,51.8064,51.8064,51.8064,51.8064,51.7724,51.7724,51.7724,51.7724,51.7724,51.7337,51.7337,51.7337,51.7337,51.7337,51.6925,51.6925,51.6925,51.6925,51.6925,51.6517,51.6517,51.6517,51.6517,51.6517
127,61.0897,53.4346,53.4346,53.4346,53.4346,53.4346,53.4006,53.4006,53.4006,53.4006,53.4006,53.362,53.362,53.362,53.362,53.362,53.3209,53.3209,53.3209,53.3209,53.3209,53.2803,53.2803,53.2803,53.2803,53.2803
128,62.9268,55.1111,55.1111,55.1111,55.1111,55.1111,55.0772,55.0772,55.0772,55.0772,55.0772,55.0386,55.0386,55.0386,55.0386,55.0386,54.9975,54.9975,54.9975,54.9975,54.9975,54.9569,54.9569,54.9569,54.9569,54.9569
129,64.8177,56.8372,56.8372,56.8372,56.8372,56.8372,56.8034,56.8034,56.8034,56.8034,56.8034,56.7648,56.7648,56.7648,56.7648,56.7648,56.7236,56.7236,56.7236,56.7236,56.7236,56.6829,56.6829,56.6829,56.6829,56.6829
130,66.7641,58.6146,58.6146,58.6146,58.6146,58.6146,58.5808,58.5808,58.5808,58.5808,58.5808,58.5422,58.5422,58.5422,58.5422,58.5422,58.501,58.501,58.501,58.501,58.501,58.4602,58.4602,58.4602,58.4602,58.4602
131,68.7675,60.4446,60.4446,60.4446,60.4446,60.4446,60.4108,60.4108,60.4108,60.4108,60.4108,60.3723,60.3723,60.3723,60.3723,60.3723,60.3311,60.3311,60.3311,60.3311,60.3311,60.2903,60.2903,60.2903,60.2903,60.2903
132,70.8295,62.3287,62.3287,62.3287,62.3287,62.3287,62.295,62.295,62.295,62.295,62.295,62.2565,62.2565,62.2565,62.2565,62.2565,62.2154,62.2154,62.2154,62.2154,62.2154,62.1748,62.1748,62.1748,62.1748,62.1748
133,72.9521,64.2685,64.2685,64.2685,64.2685,64.2685,64.2349,64.2349,64.2349,64.2349,64.2349,64.1965,64.1965,64.1965,64.1965,64.1965,64.1556,64.1556,64.1556,64.1556,64.1556,64.1152,64.1152,64.1152,64.1152,64.1152
134,75.1368,66.2657,66.2657,66.2657,66.2657,66.2657,66.2322,66.2322,66.2322,66.2322,66.2322,66.1939,66.1939,66.1939,66.1939,66.1939,66.1531,66.1531,66.1531,66.1531,66.1531,66.1129,66.1129,66.1129,66.1129,66.1129
135,77.3855,68.3218,68.3218,68.3218,68.3218,68.3218,68.2885,68.2885,68.2885,68.2885,68.2885,68.2503,68.2503,68.2503,68.2503,68.2503,68.2096,68.2096,68.2096,68.2096,68.2096,68.1692,68.1692,68.1692,68.1692,68.1692
136,79.7002,70.4387,70.4387,70.4387,70.4387,70.4387,70.4055,70.4055,70.4055,70.4055,70.4055,70.3675,70.3675,70.3675,70.3675,70.3675,70.3267,70.3267,70.3267,70.3267,70.3267,70.2863,70.2863,70.2863,70.2863,70.2863
137,82.0826,72.6179,72.6179,72.6179,72.6179,72.6179,72.5849,72.5849,72.5849,72.5849,72.5849,72.547,72.547,72.547,72.547,72.547,72.5064,72.5064,72.5064,72.5064,72.5064,72.4661,72.4661,72.4661,72.4661,72.4661
138,84.5349,74.8615,74.8615,74.8615,74.8615,74.8615,74.8285,74.8285,74.8285,74.8285,74.8285,74.7908,74.7908,74.7908,74.7908,74.7908,74.7502,74.7502,74.7502,74.7502,74.7502,74.71,74.71,74.71,74.71,74.71
139,87.0591,77.171,77.171,77.171,77.171,77.171,77.1382,77.1382,77.1382,77.1382,77.1382,77.1006,77.1006,77.1006,77.1006,77.1006,77.0601,77.0601,77.0601,77.0601,77.0601,77.02,77.02,77.02,77.02,77.02
140,89.6572,79.5486,79.5486,79.5486,79.5486,79.5486,79.5159,79.5159,79.5159,79.5159,79.5159,79.4784,79.4784,79.4784,79.4784,79.4784,79.4381,79.4381,79.4381,79.4381,79.4381,79.398,79.398,79.398,79.398,79.398
141,92.3314,81.9964,81.9964,81.9964,81.9964,81.9964,81.9638,81.9638,81.9638,81.9638,81.9638,81.9263,81.9263,81.9263,81.9263,81.9263,81.8861,81.8861,81.8861,81.8861,81.8861,81.8461,81.8461,81.8461,81.8461,81.8461
142,95.084,84.5163,84.5163,84.5163,84.5163,84.5163,84.4836,84.4836,84.4836,84.4836,84.4836,84.4463,84.4463,84.4463,84.4463,84.4463,84.4062,84.4062,84.4062,84.4062,84.4062,84.3664,84.3664,84.3664,84.3664,84.3664
143,97.9173,87.1103,87.1103,87.1103,87.1103,87.1103,87.0777,87.0777,87.0777,87.0777,87.0777,87.0405,87.0405,87.0405,87.0405,87.0405,87.0005,87.0005,87.0005,87.0005,87.0005,86.9608,86.9608,86.9608,86.9608,86.9608
144,100.834,89.7802,89.7802,89.7802,89.7802,89.7802,89.7478,89.7478,89.7478,89.7478,89.7478,89.7108,89.7108,89.7108,89.7108,89.7108,89.6711,89.6711,89.6711,89.6711,89.6711,89.6316,89.6316,89.6316,89.6316,89.6316
145,103.835,92.5283,92.5283,92.5283,92.5283,92.5283,92.496,92.496,92.496,92.496,92.496,92.4591,92.4591,92.4591,92.4591,92.4591,92.4196,92.4196,92.4196,92.4196,92.4196,92.3802,92.3802,92.3802,92.3802,92.3802
146,106.925,95.3577,95.3577,95.3577,95.3577,95.3577,95.3252,95.3252,95.3252,95.3252,95.3252,95.2882,95.2882,95.2882,95.2882,95.2882,95.2485,95.2485,95.2485,95.2485,95.2485,95.2091,95.2091,95.2091,95.2091,95.2091
147,110.105,98.2706,98.2706,98.2706,98.2706,98.2706,98.2382,98.2382,98.2382,98.2382,98.2382,98.2011,98.2011,98.2011,98.2011,98.2011,98.1613,98.1613,98.1613,98.1613,98.1613,98.1218,98.1218,98.1218,98.1218,98.1218
148,113.379,101.269,101.269,101.269,101.269,101.269,101.237,101.237,101.237,101.237,101.237,101.2,101.2,101.2,101.2,101.2,101.16,101.16,101.16,101.16,101.16,101.121,101.121,101.121,101.121,101.121
149,116.748,104.356,104.356,104.356,104.356,104.356,104.324,104.324,104.324,104.324,104.324,104.287,104.287,104.287,104.287,104.287,104.248,104.248,104.248,104.248,104.248,104.208,104.208,104.208,104.208,104.208
150,120.216,107.534,107.534,107.534,107.534,107.534,107.502,107.502,107.502,107.502,107.502,107.465,107.465,107.465,107.465,107.465,107.426,107.426,107.426,107.426,107.426,107.387,107.387,107.387,107.387,107.387
151,123.786,110.806,110.806,110.806,110.806,110.806,110.774,110.774,110.774,110.774,110.774,110.737,110.737,110.737,110.737,110.737,110.698,110.698,110.698,110.698,110.698,110.659,110.659,110.659,110.659,110.659
152,127.461,114.173,114.173,114.173,114.173,114.173,114.141,114.141,114.141,114.141,114.141,114.105,114.105,114.105,114.105,114.105,114.065,114.065,114.065,114.065,114.065,114.026,114.026,114.026,114.026,114.026
153,131.243,117.64,117.64,117.64,117.64,117.64,117.608,117.608,117.608,117.608,117.608,117.571,117.571,117.571,117.571,117.571,117.532,117.532,117.532,117.532,117.532,117.493,117.493,117.493,117.493,117.493
154,135.136,121.209,121.209,121.209,121.209,121.209,121.177,121.177,121.177,121.177,121.177,121.14,121.14,121.14,121.14,121.14,121.101,121.101,121.101,121.101,121.101,121.062,121.062,121.062,121.062,121.062
155,139.143,124.883,124.883,124.883,124.883,124.883,124.851,124.851,124.851,124.851,124.851,124.814,124.814,124.814,124.814,124.814,124.775,124.775,124.775,124.775,124.775,124.736,124.736,124.736,124.736,124.736
156,143.267,128.665,128.665,128.665,128.665,128.665,128.633,128.633,128.633,128.633,128.633,128.596,128.596,128.596,128.596,128.596,128.557,128.557,128.557,128.557,128.557,128.519,128.519,128.519,128.519,128.519
157,147.512,132.559,132.559,132.559,132.559,132.559,132.527,132.527,132.527,132.527,132.527,132.49,132.49,132.49,132.49,132.49,132.451,132.451,132.451,132.451,132.451,132.412,132.412,132.412,132.412,132.412
158,151.882,136.567,136.567,136.567,136.567,136.567,136.535,136.535,136.535,136.535,136.535,136.498,136.498,136.498,136.498,136.498,136.459,136.459,136.459,136.459,136.459,136.42,136.42,136.42,136.42,136.42
159,156.38,140.693,140.693,140.693,140.693,140.693,140.66,140.66,140.66,140.66,140.66,140.624,140.624,140.624,140.624,140.624,140.585,140.585,140.585,140.585,140.585,140.546,140.546,140.546,140.546,140.546
160,161.009,144.94,144.94,144.94,144.94,144.94,144.908,144.908,144.908,144.908,144.908,144.871,144.871,144.871,144.871,144.871,144.832,144.832,144.832,144.832,144.832,144.793,144.793,144.793,144.793,144.793
161,165.774,149.312,149.312,149.312,149.312,149.312,149.28,149.28,149.28,149.28,149.28,149.243,149.243,149.243,149.243,149.243,149.204,149.204,149.204,149.204,149.204,149.165,149.165,149.165,149.165,149.165
162,170.679,153.813,153.813,153.813,153.813,153.813,153.781,153.781,153.781,153.781,153.781,153.744,153.744,153.744,153.744,153.744,153.705,153.705,153.705,153.705,153.705,153.666,153.666,153.666,153.666,153.666
163,175.728,158.446,158.446,158.446,158.446,158.446,158.414,158.414,158.414,158.414,158.414,158.377,158.377,158.377,158.377,158.377,158.338,158.338,158.338,158.338,158.338,158.299,158.299,158.299,158.299,158.299
164,180.924,163.215,163.215,163.215,163.215,163.215,163.183,163.183,163.183,163.183,163.183,163.147,163.147,163.147,163.147,163.147,163.107,163.107,163.107,163.107,163.107,163.069,163.069,163.069,163.069,163.069
165,186.273,168.125,168.125,168.125,168.125,168.125,168.093,168.093,168.093,168.093,168.093,168.056,168.056,168.056,168.056,168.056,168.017,168.017,168.017,168.017,168.017,167.978,167.978,167.978,167.978,167.978
166,191.779,173.179,173.179,173.179,173.179,173.179,173.147,173.147,173.147,173.147,173.147,173.11,173.11,173.11,173.11,173.11,173.071,173.071,173.071,173.071,173.071,173.032,173.032,173.032,173.032,173.032
167,197.446,178.381,178.381,178.381,178.381,178.381,178.349,178.349,178.349,178.349,178.349,178.313,178.313,178.313,178.313,178.313,178.274,178.274,178.274,178.274,178.274,178.235,178.235,178.235,178.235,178.235
168,203.279,183.736,183.736,183.736,183.736,183.736,183.704,183.704,183.704,183.704,183.704,183.668,183.668,183.668,183.668,183.668,183.629,183.629,183.629,183.629,183.629,183.59,183.59,183.59,183.59,183.59
169,209.282,189.248,189.248,189.248,189.248,189.248,189.217,189.217,189.217,189.217,189.217,189.18,189.18,189.18,189.18,189.18,189.141,189.141,189.141,189.141,189.141,189.103,189.103,189.103,189.103,189.103
170,215.462,194.922,194.922,194.922,194.922,194.922,194.891,194.891,194.891,194.891,194.891,194.855,194.855,194.855,194.855,194.855,194.816,194.816,194.816,194.816,194.816,194.777,194.777,194.777,194.777,194.777
171,221.823,200.763,200.763,200.763,200.763,200.763,200.732,200.732,200.732,200.732,200.732,200.695,200.695,200.695,200.695,200.695,200.657,200.657,200.657,200.657,200.657,200.618,200.618,200.618,200.618,200.618
172,228.37,206.776,206.776,206.776,206.776,206.776,206.744,206.744,206.744,206.744,206.744,206.708,206.708,206.708,206.708,206.708,206.669,206.669,206.669,206.669,206.669,206.631,206.631,206.631,206.631,206.631
173,235.11,212.964,212.964,212.964,212.964,212.964,212.933,212.933,212.933,212.933,212.933,212.897,212.897,212.897,212.897,212.897,212.858,212.858,212.858,212.858,212.858,212.82,212.82,212.82,212.82,212.82
174,242.046,219.335,219.335,219.335,219.335,219.335,219.303,219.303,219.303,219.303,219.303,219.267,219.267,219.267,219.267,219.267,219.229,219.229,219.229,219.229,219.229,219.19,219.19,219.19,219.19,219.19
175,249.186,225.892,225.892,225.892,225.892,225.892,225.861,225.861,225.861,225.861,225.861,225.825,225.825,225.825,225.825,225.825,225.786,225.786,225.786,225.786,225.786,225.748,225.748,225.748,225.748,225.748
176,256.535,232.642,232.642,232.642,232.642,232.642,232.611,232.611,232.611,232.611,232.611,232.575,232.575,232.575,232.575,232.575,232.536,232.536,232.536,232.536,232.536,232.498,232.498,232.498,232.498,232.498
177,264.1,239.59,239.59,239.59,239.59,239.59,239.559,239.559,239.559,239.559,239.559,239.523,239.523,239.523,239.523,239.523,239.484,239.484,239.484,239.484,239.484,239.446,239.446,239.446,239.446,239.446
178,271.886,246.742,246.742,246.742,246.742,246.742,246.711,246.711,246.711,246.711,246.711,246.675,246.675,246.675,246.675,246.675,246.636,246.636,246.636,246.636,246.636,246.598,246.598,246.598,246.598,246.598
179,279.901,254.104,254.104,254.104,254.104,254.104,254.073,254.073,254.073,254.073,254.073,254.036,254.036,254.036,254.036,254.036,253.998,253.998,253.998,253.998,253.998,253.96,253.96,253.96,253.96,253.96
180,288.15,261.682,261.682,261.682,261.682,261.682,261.65,261.65,261.65,261.65,261.65,261.614,261.614,261.614,261.614,261.614,261.576,261.576,261.576,261.576,261.576,261.537,261.537,261.537,261.537,261.537
181,296.641,269.482,269.482,269.482,269.482,269.482,269.451,269.451,269.451,269.451,269.451,269.414,269.414,269.414,269.414,269.414,269.376,269.376,269.376,269.376,269.376,269.337,269.337,269.337,269.337,269.337
182,305.381,277.511,277.511,277.511,277.511,277.511,277.479,277.479,277.479,277.479,277.479,277.443,277.443,277.443,277.443,277.443,277.404,277.404,277.404,277.404,277.404,277.366,277.366,277.366,277.366,277.366
183,314.377,285.775,285.775,285.775,285.775,285.775,285.743,285.743,285.743,285.743,285.743,285.707,285.707,285.707,285.707,285.707,285.668,285.668,285.668,285.668,285.668,285.63,285.63,285.63,285.63,285.63
184,323.636,294.281,294.281,294.281,294.281,294.281,294.25,294.25,294.25,294.25,294.25,294.213,294.213,294.213,294.213,294.213,294.175,294.175,294.175,294.175,294.175,294.136,294.136,294.136,294.136,294.136
185,333.167,303.037,303.037,303.037,303.037,303.037,303.005,303.005,303.005,303.005,303.005,302.969,302.969,302.969,302.969,302.969,302.93,302.93,302.93,302.93,302.93,302.891,302.891,302.891,302.891,302.891
186,342.977,312.048,312.048,312.048,312.048,312.048,312.016,312.016,312.016,312.016,312.016,311.98,311.98,311.98,311.98,311.98,311.941,311.941,311.941,311.941,311.941,311.903,311.903,311.903,311.903,311.903
187,353.075,321.323,321.323,321.323,321.323,321.323,321.291,321.291,321.291,321.291,321.291,321.255,321.255,321.255,321.255,321.255,321.216,321.216,321.216,321.216,321.216,321.177,321.177,321.177,321.177,321.177
188,363.469,330.868,330.868,330.868,330.868,330.868,330.836,330.836,330.836,330.836,330.836,330.799,330.799,330.799,330.799,330.799,330.76,330.76,330.76,330.76,330.76,330.722,330.722,330.722,330.722,330.722
189,374.167,340.69,340.69,340.69,340.69,340.69,340.658,340.658,340.658,340.658,340.658,340.622,340.622,340.622,340.622,340.622,340.583,340.583,340.583,340.583,340.583,340.544,340.544,340.544,340.544,340.544
190,385.179,350.797,350.797,350.797,350.797,350.797,350.765,350.765,350.765,350.765,350.765,350.729,350.729,350.729,350.729,350.729,350.69,350.69,350.69,350.69,350.69,350.651,350.651,350.651,350.651,350.651
191,396.513,361.196,361.196,361.196,361.196,361.196,361.164,361.164,361.164,361.164,361.164,361.128,361.128,361.128,361.128,361.128,361.088,361.088,361.088,361.088,361.088,361.049,361.049,361.049,361.049,361.049
192,408.179,371.893,371.893,371.893,371.893,371.893,371.861,371.861,371.861,371.861,371.861,371.823,371.823,371.823,371.823,371.823,371.784,371.784,371.784,371.784,371.784,371.745,371.745,371.745,371.745,371.745
193,420.188,382.895,382.895,382.895,382.895,382.895,382.862,382.862,382.862,382.862,382.862,382.825,382.825,382.825,382.825,382.825,382.785,382.785,382.785,382.785,382.785,382.745,382.745,382.745,382.745,382.745
194,432.548,394.205,394.205,394.205,394.205,394.205,394.172,394.172,394.172,394.172,394.172,394.134,394.134,394.134,394.134,394.134,394.093,394.093,394.093,394.093,394.093,394.053,394.053,394.053,394.053,394.053
195,445.271,405.812,405.812,405.812,405.812,405.812,405.778,405.778,405.778,405.778,405.778,405.74,405.74,405.74,405.74,405.74,405.698,405.698,405.698,405.698,405.698,405.656,405.656,405.656,405.656,405.656
196,458.366,417.705,417.705,417.705,417.705,417.705,417.671,417.671,417.671,417.671,417.671,417.632,417.632,417.632,417.632,417.632,417.59,417.59,417.59,417.59,417.59,417.547,417.547,417.547,417.547,417.547
197,471.845,429.903,429.903,429.903,429.903,429.903,429.868,429.868,429.868,429.868,429.868,429.828,429.828,429.828,429.828,429.828,429.785,429.785,429.785,429.785,429.785,429.741,429.741,429.741,429.741,429.741
198,485.719,442.453,442.453,442.453,442.453,442.453,442.417,442.417,442.417,442.417,442.417,442.377,442.377,442.377,442.377,442.377,442.333,442.333,442.333,442.333,442.333,442.29,442.29,442.29,442.29,442.29
199,500,455.415,455.415,455.415,455.415,455.415,455.378,455.378,455.378,455.378,455.378,455.335,455.335,455.335,455.335,455.335,455.291,455.291,455.291,455.291,455.291,455.247,455.247,455.247,455.247,455.247
