gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
14,0.279986,-41.7131,-40.2305,-38.7011,-37.1182,-35.4674,-33.7404,-31.9318,-41.7131,-40.2305,-38.7011,-37.1182,-35.4674,-33.7404,-31.9317,-41.6857,-40.2007,-38.668,-37.0811,-35.4254,-33.6933,-31.8788,-41.6582,-40.171,-38.6349,-37.0441,-35.3835,-33.6462,-31.8259,-41.631,-40.1415,-38.6021,-37.0073,-35.3418,-33.5993,-31.774,-41.6038,-40.1119,-38.5692,-36.9705,-35.3001,-33.5531,-31.7223,-41.5767,-40.0826,-38.5364,-36.9338,-35.2589,-33.5074,-31.6707
15,0.301766,-41.195,-39.772,-38.2927,-36.7546,-35.1421,-33.4514,-31.6748,-41.195,-39.7719,-38.2926,-36.7545,-35.1421,-33.4513,-31.6748,-41.1649,-39.7398,-38.2574,-36.7154,-35.0983,-33.4026,-31.6205,-41.1349,-39.7076,-38.2221,-36.6764,-35.0546,-33.354,-31.5662,-41.1054,-39.6757,-38.187,-36.6375,-35.0111,-33.3056,-31.5132,-41.0761,-39.6437,-38.152,-36.5986,-34.9676,-33.258,-31.4602,-41.0469,-39.6119,-38.1171,-36.5599,-34.925,-33.2107,-31.4073
16,0.323799,-40.6966,-39.3244,-37.8921,-36.3957,-34.8202,-33.1643,-31.4191,-40.6966,-39.3244,-37.8921,-36.3956,-34.8202,-33.1643,-31.419,-40.6645,-39.2899,-37.8547,-36.3546,-34.7747,-33.114,-31.3634,-40.6325,-39.2554,-37.8176,-36.3135,-34.7293,-33.0638,-31.3079,-40.6006,-39.2212,-37.7807,-36.2726,-34.6842,-33.014,-31.2536,-40.5688,-39.1869,-37.7438,-36.2317,-34.6393,-32.965,-31.1994,-40.5371,-39.1528,-37.7071,-36.1911,-34.5955,-32.9162,-31.1452
17,0.346087,-40.2128,-38.8872,-37.5003,-36.0414,-34.5024,-32.8792,-31.1645,-40.2128,-38.8872,-37.5003,-36.0413,-34.5024,-32.8791,-31.1644,-40.1782,-38.8505,-37.461,-35.9983,-34.4554,-32.8274,-31.1075,-40.1437,-38.8137,-37.4218,-35.9553,-34.4085,-32.7756,-31.0509,-40.1095,-38.7773,-37.3827,-35.9125,-34.3617,-32.7245,-30.9954,-40.0752,-38.7408,-37.3437,-35.8696,-34.3155,-32.6741,-30.9398,-40.0411,-38.7045,-37.3048,-35.8273,-34.27,-32.6237,-30.8844
18,0.368632,-39.7414,-38.4598,-37.1147,-35.6915,-34.1881,-32.5959,-30.911,-39.7413,-38.4598,-37.1147,-35.6914,-34.1881,-32.5958,-30.911,-39.7045,-38.4212,-37.0733,-35.6465,-34.1395,-32.5426,-30.8528,-39.6677,-38.3827,-37.0319,-35.6017,-34.0909,-32.4893,-30.7951,-39.6311,-38.3444,-36.9908,-35.5572,-34.0425,-32.437,-30.7383,-39.5946,-38.3062,-36.9497,-35.5128,-33.9949,-32.385,-30.6815,-39.5582,-38.268,-36.9087,-35.4692,-33.9477,-32.3332,-30.6249
19,0.391439,-39.2818,-38.043,-36.7348,-35.3468,-33.8767,-32.3147,-30.6592,-39.2818,-38.043,-36.7347,-35.3468,-33.8766,-32.3146,-30.6592,-39.2427,-38.0023,-36.6913,-35.3003,-33.8264,-32.26,-30.5999,-39.2037,-37.9615,-36.6479,-35.2538,-33.7761,-32.2055,-30.5412,-39.1649,-37.921,-36.6048,-35.2076,-33.7262,-32.152,-30.4833,-39.1262,-37.8805,-36.5616,-35.1615,-33.6772,-32.0988,-30.4254,-39.0876,-37.8401,-36.5188,-35.1165,-33.6284,-32.0457,-30.3676
20,0.414511,-38.8332,-37.6334,-36.3603,-35.0066,-33.5679,-32.0359,-30.409,-38.8332,-37.6334,-36.3603,-35.0066,-33.5679,-32.0359,-30.409,-38.792,-37.5905,-36.3149,-34.9583,-33.516,-31.9799,-30.3485,-38.7508,-37.5476,-36.2696,-34.9101,-33.4641,-31.9239,-30.2887,-38.7098,-37.5049,-36.2245,-34.862,-33.4128,-31.8692,-30.2296,-38.6689,-37.4623,-36.1794,-34.8145,-33.3622,-31.8146,-30.1704,-38.6281,-37.4198,-36.135,-34.7678,-33.3118,-31.7602,-30.1114
21,0.437849,-38.3945,-37.2307,-35.9913,-34.6703,-33.2618,-31.759,-30.1599,-38.3945,-37.2306,-35.9913,-34.6702,-33.2617,-31.7589,-30.1598,-38.3511,-37.1857,-35.944,-34.6203,-33.2083,-31.7016,-30.0981,-38.3077,-37.1407,-35.8968,-34.5703,-33.1548,-31.6444,-30.0373,-38.2645,-37.096,-35.8499,-34.5206,-33.1021,-31.5884,-29.9769,-38.2214,-37.0513,-35.8029,-34.4717,-33.05,-31.5324,-29.9166,-38.1784,-37.0069,-35.7571,-34.4232,-32.998,-31.4765,-29.8564
22,0.461458,-37.9644,-36.8345,-35.6274,-34.3376,-32.9581,-31.4838,-29.9118,-37.9644,-36.8345,-35.6274,-34.3376,-32.9581,-31.4837,-29.9117,-37.9188,-36.7876,-35.5784,-34.2859,-32.9031,-31.425,-29.8488,-37.8732,-36.7406,-35.5293,-34.2342,-32.848,-31.3666,-29.7869,-37.8279,-36.6939,-35.4805,-34.1829,-32.794,-31.3093,-29.7254,-37.7826,-36.6473,-35.4321,-34.1325,-32.7404,-31.252,-29.6639,-37.7375,-36.6014,-35.3846,-34.0824,-32.6869,-31.1948,-29.6025
23,0.485341,-37.5423,-36.4449,-35.2685,-34.0084,-32.6569,-31.2103,-29.6647,-37.5423,-36.4449,-35.2685,-34.0083,-32.6568,-31.2102,-29.6646,-37.4947,-36.396,-35.2176,-33.955,-32.6003,-31.1501,-29.6005,-37.4471,-36.3472,-35.1668,-33.9017,-32.5438,-31.0906,-29.5376,-37.3997,-36.2986,-35.1162,-33.8488,-32.4884,-31.0319,-29.4749,-37.3523,-36.2501,-35.0663,-33.7969,-32.4333,-30.9733,-29.4122,-37.3054,-36.2028,-35.0172,-33.7451,-32.3783,-30.9148,-29.3497
24,0.5095,-37.128,-36.0614,-34.9142,-33.6824,-32.358,-30.9384,-29.4185,-37.128,-36.0614,-34.9141,-33.6824,-32.358,-30.9383,-29.4185,-37.0784,-36.0107,-34.8616,-33.6274,-32.2999,-30.8769,-29.3533,-37.0289,-35.96,-34.809,-33.5724,-32.2419,-30.8162,-29.2893,-36.9797,-35.9095,-34.7567,-33.5182,-32.1854,-30.7563,-29.2255,-36.9307,-35.8595,-34.7054,-33.4647,-32.129,-30.6963,-29.1619,-36.8828,-35.8105,-34.6545,-33.4113,-32.0727,-30.6365,-29.0984
25,0.533939,-36.7215,-35.6837,-34.5642,-33.3597,-32.0618,-30.6681,-29.1739,-36.7214,-35.6836,-34.5642,-33.3596,-32.0617,-30.668,-29.1739,-36.6703,-35.6311,-34.5099,-33.303,-32.0025,-30.6053,-29.1078,-36.6191,-35.5786,-34.4556,-33.2464,-31.9434,-30.5435,-29.0428,-36.5683,-35.5263,-34.4017,-33.1909,-31.8856,-30.4823,-28.978,-36.5176,-35.4749,-34.3489,-33.1358,-31.8278,-30.4211,-28.9133,-36.4682,-35.4241,-34.2962,-33.0808,-31.7701,-30.36,-28.8488
26,0.558661,-36.3225,-35.3113,-34.2183,-33.0399,-31.7683,-30.3994,-28.9306,-36.3225,-35.3113,-34.2183,-33.0399,-31.7683,-30.3993,-28.9306,-36.2694,-35.257,-34.1623,-32.9817,-31.7076,-30.3355,-28.8635,-36.2164,-35.2027,-34.1063,-32.9236,-31.6473,-30.2728,-28.7974,-36.1637,-35.1487,-34.051,-32.8667,-31.5881,-30.2105,-28.7316,-36.1116,-35.0959,-33.9965,-32.8101,-31.5289,-30.1482,-28.6657,-36.0604,-35.0433,-33.9423,-32.7535,-31.4698,-30.086,-28.6004
27,0.58367,-35.9299,-34.944,-33.8763,-32.7231,-31.477,-30.133,-28.6883,-35.9299,-34.944,-33.8762,-32.7231,-31.477,-30.1329,-28.6882,-35.8751,-34.8879,-33.8186,-32.6634,-31.4149,-30.0679,-28.6202,-35.8203,-34.8319,-33.761,-32.6038,-31.3534,-30.0041,-28.553,-35.7657,-34.7763,-33.7046,-32.5456,-31.2928,-29.9405,-28.4861,-35.7122,-34.7219,-33.6487,-32.4875,-31.2323,-29.877,-28.4192,-35.6592,-34.6676,-33.593,-32.4295,-31.1718,-29.8136,-28.3531
28,0.608968,-35.5433,-34.5814,-33.5382,-32.4092,-31.1878,-29.8681,-28.4469,-35.5433,-34.5814,-33.5382,-32.4092,-31.1878,-29.868,-28.4468,-35.4866,-34.5236,-33.4791,-32.348,-31.1243,-29.8018,-28.3779,-35.43,-34.4658,-33.4201,-32.2872,-31.0617,-29.7369,-28.3097,-35.3737,-34.4089,-33.3623,-32.2275,-30.9998,-29.6721,-28.2417,-35.3187,-34.3528,-33.3048,-32.168,-30.9379,-29.6074,-28.1738,-35.2639,-34.2968,-33.2475,-32.1087,-30.8762,-29.5428,-28.1068
29,0.634559,-35.1621,-34.2233,-33.204,-32.0982,-30.9007,-29.6046,-28.2065,-35.1621,-34.2233,-33.204,-32.0981,-30.9007,-29.6045,-28.2065,-35.1037,-34.1638,-33.1433,-32.0356,-30.8359,-29.5372,-28.1366,-35.0453,-34.1044,-33.0827,-31.9737,-30.7722,-29.4711,-28.0674,-34.9876,-34.0461,-33.0237,-31.9128,-30.709,-29.4052,-27.9984,-34.9309,-33.9883,-32.9646,-31.8519,-30.6458,-29.3393,-27.9294,-34.8744,-33.9307,-32.9057,-31.7912,-30.5827,-29.2737,-27.8616
30,0.660447,-34.7861,-33.8695,-32.8732,-31.7902,-30.6157,-29.3425,-27.9671,-34.7861,-33.8695,-32.8732,-31.7902,-30.6156,-29.3424,-27.9671,-34.726,-33.8084,-32.811,-31.7263,-30.5496,-29.2741,-27.8962,-34.6659,-33.7474,-32.7491,-31.6632,-30.4847,-29.2068,-27.826,-34.6068,-33.6878,-32.6886,-31.6009,-30.4202,-29.1397,-27.756,-34.5485,-33.6284,-32.628,-31.5387,-30.3557,-29.0727,-27.6861,-34.4902,-33.5691,-32.5676,-31.4765,-30.2914,-29.0062,-27.6175
31,0.686635,-34.4152,-33.5199,-32.5458,-31.485,-30.3326,-29.0817,-27.7288,-34.4152,-33.5199,-32.5457,-31.4849,-30.3325,-29.0817,-27.7287,-34.3534,-33.4572,-32.4821,-31.4197,-30.2653,-29.0123,-27.6571,-34.2916,-33.3947,-32.4189,-31.3554,-30.1992,-28.9439,-27.5861,-34.2312,-33.3337,-32.3568,-31.2918,-30.1335,-28.8758,-27.5152,-34.1712,-33.2727,-32.2948,-31.2282,-30.0678,-28.8076,-27.4445,-34.1114,-33.2121,-32.2329,-31.1647,-30.0022,-28.7402,-27.3751
32,0.713126,-34.0491,-33.1743,-32.2215,-31.1823,-30.0514,-28.8224,-27.492,-34.049,-33.1743,-32.2214,-31.1823,-30.0514,-28.8224,-27.4919,-33.9856,-33.1101,-32.1563,-31.1157,-29.9829,-28.752,-27.4194,-33.9223,-33.0462,-32.0919,-31.0502,-29.9157,-28.6826,-27.3474,-33.8606,-32.9839,-32.0285,-30.9853,-29.8488,-28.6133,-27.2755,-33.799,-32.9216,-31.965,-30.9203,-29.7818,-28.544,-27.204,-33.7375,-32.8595,-31.9017,-30.8555,-29.715,-28.4758,-27.1336
33,0.739924,-33.6876,-32.8325,-31.9003,-30.8821,-29.7721,-28.5645,-27.256,-33.6875,-32.8325,-31.9003,-30.8821,-29.772,-28.5645,-27.2559,-33.6226,-32.7669,-31.8338,-30.8142,-29.7025,-28.4932,-27.1826,-33.5578,-32.7019,-31.7681,-30.7476,-29.6341,-28.4226,-27.1096,-33.4947,-32.6381,-31.7033,-30.6813,-29.566,-28.3523,-27.0368,-33.4315,-32.5744,-31.6385,-30.6151,-29.4978,-28.282,-26.9645,-33.3685,-32.5108,-31.5738,-30.549,-29.4301,-28.2129,-26.8931
34,0.767033,-33.3305,-32.4946,-31.5822,-30.5843,-29.4946,-28.308,-27.0209,-33.3304,-32.4945,-31.5822,-30.5843,-29.4946,-28.308,-27.0209,-33.2639,-32.4276,-31.5143,-30.5151,-29.424,-28.2357,-26.9466,-33.1979,-32.3614,-31.4475,-30.4473,-29.3544,-28.1642,-26.8727,-33.1332,-32.2962,-31.3813,-30.3798,-29.285,-28.0929,-26.799,-33.0685,-32.231,-31.3151,-30.3123,-29.2157,-28.0217,-26.7259,-33.004,-32.166,-31.249,-30.2449,-29.1472,-27.9519,-26.6536
35,0.794456,-32.9776,-32.1603,-31.267,-30.2888,-29.2189,-28.0532,-26.7867,-32.9775,-32.1603,-31.267,-30.2887,-29.2188,-28.0531,-26.7866,-32.9095,-32.0919,-31.1978,-30.2185,-29.1472,-27.9801,-26.7115,-32.8423,-32.0246,-31.1298,-30.1495,-29.0767,-27.9076,-26.6367,-32.7761,-31.9579,-31.0623,-30.0807,-29.0064,-27.8353,-26.562,-32.71,-31.8913,-30.9947,-30.0119,-28.9361,-27.7632,-26.4882,-32.644,-31.8249,-30.9274,-29.9434,-28.8667,-27.6924,-26.415
36,0.822196,-32.6288,-31.8295,-30.9547,-29.9955,-28.9453,-27.7999,-26.5534,-32.6287,-31.8295,-30.9547,-29.9955,-28.9453,-27.7998,-26.5533,-32.5593,-31.7597,-30.8842,-29.9241,-28.8728,-27.7258,-26.4773,-32.4908,-31.6912,-30.815,-29.8539,-28.8012,-27.6523,-26.4016,-32.4232,-31.6232,-30.7462,-29.7839,-28.7298,-27.579,-26.326,-32.3556,-31.5552,-30.6773,-29.7139,-28.6584,-27.5061,-26.2514,-32.2882,-31.4874,-30.6086,-29.6445,-28.5881,-27.4342,-26.1773
37,0.850258,-32.2839,-31.5021,-30.6451,-29.7045,-28.6737,-27.5478,-26.3209,-32.2838,-31.502,-30.645,-29.7044,-28.6736,-27.5477,-26.3208,-32.213,-31.4309,-30.5733,-29.632,-28.6002,-27.4728,-26.244,-32.1434,-31.3612,-30.503,-29.5606,-28.5275,-27.3984,-26.1674,-32.0744,-31.2919,-30.4329,-29.4894,-28.4549,-27.3241,-26.091,-32.0054,-31.2226,-30.3628,-29.4182,-28.3825,-27.2503,-26.0156,-31.9365,-31.1534,-30.2929,-29.3478,-28.3113,-27.1775,-25.9407
38,0.878644,-31.9428,-31.1778,-30.3381,-29.4156,-28.4037,-27.297,-26.0892,-31.9427,-31.1777,-30.3381,-29.4155,-28.4036,-27.2969,-26.0892,-31.8706,-31.1054,-30.2653,-29.342,-28.3292,-27.2211,-26.0118,-31.7997,-31.0345,-30.1937,-29.2695,-28.2554,-27.1457,-25.9344,-31.7294,-30.9638,-30.1223,-29.1971,-28.1819,-27.0704,-25.8573,-31.659,-30.8932,-30.0509,-29.1248,-28.1084,-26.9958,-25.7814,-31.5888,-30.8227,-29.9802,-29.0536,-28.0363,-26.922,-25.7058
39,0.90736,-31.6053,-30.8565,-30.0337,-29.1288,-28.1354,-27.0474,-25.8592,-31.6053,-30.8565,-30.0337,-29.1287,-28.1353,-27.0473,-25.8591,-31.5318,-30.783,-29.9598,-29.0542,-28.0599,-26.9706,-25.7809,-31.4598,-30.7108,-29.887,-28.9806,-27.9851,-26.8942,-25.7028,-31.3881,-30.6389,-29.8144,-28.9071,-27.9105,-26.818,-25.6248,-31.3164,-30.567,-29.7418,-28.8336,-27.8362,-26.7426,-25.5482,-31.2448,-30.4955,-29.6701,-28.7615,-27.763,-26.6679,-25.4718
40,0.936408,-31.2714,-30.5383,-29.7319,-28.8441,-27.8686,-26.799,-25.63,-31.2713,-30.5383,-29.7318,-28.844,-27.8686,-26.7989,-25.63,-31.1966,-30.4636,-29.6569,-28.7686,-27.7923,-26.7214,-25.551,-31.1234,-30.3902,-29.5829,-28.6938,-27.7164,-26.644,-25.472,-31.0504,-30.3171,-29.5091,-28.6192,-27.6408,-26.5669,-25.3934,-30.9774,-30.2439,-29.4354,-28.5447,-27.5656,-26.4907,-25.316,-30.9047,-30.1714,-29.3628,-28.4716,-27.4915,-26.4151,-25.2387
41,0.965793,-30.9408,-30.223,-29.4325,-28.5614,-27.6035,-26.5517,-25.4018,-30.9407,-30.2229,-29.4324,-28.5614,-27.6034,-26.5517,-25.4017,-30.8649,-30.1472,-29.3564,-28.4849,-27.5262,-26.4733,-25.3219,-30.7904,-30.0726,-29.2813,-28.409,-27.4494,-26.3951,-25.2422,-30.7161,-29.9982,-29.2064,-28.3334,-27.3727,-26.317,-25.1629,-30.6419,-29.9239,-29.1315,-28.258,-27.2967,-26.2401,-25.0847,-30.5683,-29.8505,-29.058,-28.1838,-27.2216,-26.1636,-25.0067
42,0.995519,-30.6135,-29.9105,-29.1355,-28.2807,-27.3399,-26.3058,-25.1744,-30.6134,-29.9104,-29.1354,-28.2807,-27.3398,-26.3057,-25.1743,-30.5365,-29.8337,-29.0584,-28.2032,-27.2617,-26.2265,-25.0938,-30.4608,-29.7579,-28.9822,-28.1263,-27.1839,-26.1474,-25.0133,-30.3853,-29.6823,-28.9062,-28.0496,-27.1063,-26.0685,-24.9333,-30.3098,-29.6068,-28.8302,-27.9733,-27.0295,-25.9909,-24.8544,-30.2353,-29.5325,-28.7557,-27.8982,-26.9534,-25.9135,-24.7756
43,1.02559,-30.2894,-29.6007,-28.8408,-28.0019,-27.0779,-26.061,-24.9479,-30.2893,-29.6007,-28.8407,-28.0019,-27.0778,-26.0609,-24.9479,-30.2114,-29.5229,-28.7628,-27.9235,-26.9988,-25.9809,-24.8665,-30.1344,-29.446,-28.6854,-27.8456,-26.92,-25.901,-24.7853,-30.0577,-29.3693,-28.6083,-27.7678,-26.8414,-25.8212,-24.7047,-29.9811,-29.2926,-28.5314,-27.6907,-26.7639,-25.7429,-24.625,-29.9056,-29.2174,-28.4559,-27.6145,-26.6868,-25.6647,-24.5455
