gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
10,0.674183,-7.32046,-7.32046,-7.32046,-7.1219,-7.1219,-7.0134,-6.77654,-6.77654,-6.77654,-7.32046,-7.32046,-7.32046,-7.1219,-7.1219,-7.0134,-6.77654,-6.77654,-6.77654,-7.32046,-7.32046,-7.32046,-7.1219,-7.1219,-7.0134,-6.77654,-6.77654,-6.77654,-7.32046,-7.32046,-7.32046,-6.95105,-6.95105,-7.0134,-6.62618,-6.62618,-6.62618,-7.32046,-7.32046,-7.32046,-6.95105,-6.95105,-7.0134,-6.62618,-6.62618,-6.62618,-7.32046,-7.32046,-7.32046,-6.95105,-6.95105,-7.0134,-6.62618,-6.62618,-6.62618,-7.32046,-7.32046,-7.32046,-6.79109,-6.79109,-7.0134,-6.48294,-6.48294,-6.48294,-7.32046,-7.32046,-7.32046,-6.79109,-6.79109,-7.0134,-6.48294,-6.48294,-6.48294,-7.32046,-7.32046,-7.32046,-6.79109,-6.79109,-7.0134,-6.48294,-6.48294,-6.48294
11,0.75557,-7.2103,-7.2103,-7.2103,-7.0316,-7.0316,-6.916,-6.69738,-6.69738,-6.69738,-7.2103,-7.2103,-7.2103,-7.0316,-7.0316,-6.916,-6.69738,-6.69738,-6.69738,-7.2103,-7.2103,-7.2103,-7.0316,-7.0316,-6.916,-6.69738,-6.69738,-6.69738,-7.2103,-7.2103,-7.2103,-6.84762,-6.84762,-6.916,-6.53394,-6.53394,-6.53394,-7.2103,-7.2103,-7.2103,-6.84762,-6.84762,-6.916,-6.53394,-6.53394,-6.53394,-7.2103,-7.2103,-7.2103,-6.84762,-6.84762,-6.916,-6.53394,-6.53394,-6.53394,-7.2103,-7.2103,-7.2103,-6.67549,-6.67549,-6.916,-6.37903,-6.37903,-6.37903,-7.2103,-7.2103,-7.2103,-6.67549,-6.67549,-6.916,-6.37903,-6.37903,-6.37903,-7.2103,-7.2103,-7.2103,-6.67549,-6.67549,-6.916,-6.37903,-6.37903,-6.37903
12,0.839869,-7.10144,-7.10144,-7.10144,-6.94155,-6.94155,-6.81913,-6.61784,-6.61784,-6.61784,-7.10144,-7.10144,-7.10144,-6.94155,-6.94155,-6.81913,-6.61784,-6.61784,-6.61784,-7.10144,-7.10144,-7.10144,-6.94155,-6.94155,-6.81913,-6.61784,-6.61784,-6.61784,-7.10144,-7.10144,-7.10144,-6.74453,-6.74453,-6.81913,-6.44154,-6.44154,-6.44154,-7.10144,-7.10144,-7.10144,-6.74453,-6.74453,-6.81913,-6.44154,-6.44154,-6.44154,-7.10144,-7.10144,-7.10144,-6.74453,-6.74453,-6.81913,-6.44154,-6.44154,-6.44154,-7.10144,-7.10144,-7.10144,-6.5606,-6.5606,-6.81913,-6.27541,-6.27541,-6.27541,-7.10144,-7.10144,-7.10144,-6.5606,-6.5606,-6.81913,-6.27541,-6.27541,-6.27541,-7.10144,-7.10144,-7.10144,-6.5606,-6.5606,-6.81913,-6.27541,-6.27541,-6.27541
13,0.927185,-6.99387,-6.99387,-6.99387,-6.8518,-6.8518,-6.72263,-6.53764,-6.53764,-6.53764,-6.99387,-6.99387,-6.99387,-6.8518,-6.8518,-6.72263,-6.53764,-6.53764,-6.53764,-6.99387,-6.99387,-6.99387,-6.8518,-6.8518,-6.72263,-6.53764,-6.53764,-6.53764,-6.99387,-6.99387,-6.99387,-6.64167,-6.64167,-6.72263,-6.34895,-6.34895,-6.34895,-6.99387,-6.99387,-6.99387,-6.64167,-6.64167,-6.72263,-6.34895,-6.34895,-6.34895,-6.99387,-6.99387,-6.99387,-6.64167,-6.64167,-6.72263,-6.34895,-6.34895,-6.34895,-6.99387,-6.99387,-6.99387,-6.44633,-6.44633,-6.72263,-6.17198,-6.17198,-6.17198,-6.99387,-6.99387,-6.99387,-6.44633,-6.44633,-6.72263,-6.17198,-6.17198,-6.17198,-6.99387,-6.99387,-6.99387,-6.44633,-6.44633,-6.72263,-6.17198,-6.17198,-6.17198
14,1.01763,-6.88722,-6.88722,-6.88722,-6.76177,-6.76177,-6.62658,-6.45683,-6.45683,-6.45683,-6.88722,-6.88722,-6.88722,-6.76177,-6.76177,-6.62658,-6.45683,-6.45683,-6.45683,-6.88722,-6.88722,-6.88722,-6.76177,-6.76177,-6.62658,-6.45683,-6.45683,-6.45683,-6.88722,-6.88722,-6.88722,-6.53897,-6.53897,-6.62658,-6.25613,-6.25613,-6.25613,-6.88722,-6.88722,-6.88722,-6.53897,-6.53897,-6.62658,-6.25613,-6.25613,-6.25613,-6.88722,-6.88722,-6.88722,-6.53897,-6.53897,-6.62658,-6.25613,-6.25613,-6.25613,-6.88722,-6.88722,-6.88722,-6.33271,-6.33271,-6.62658,-6.06876,-6.06876,-6.06876,-6.88722,-6.88722,-6.88722,-6.33271,-6.33271,-6.62658,-6.06876,-6.06876,-6.06876,-6.88722,-6.88722,-6.88722,-6.33271,-6.33271,-6.62658,-6.06876,-6.06876,-6.06876
15,1.1113,-6.78144,-6.78144,-6.78144,-6.67142,-6.67142,-6.53085,-6.37542,-6.37542,-6.37542,-6.78144,-6.78144,-6.78144,-6.67142,-6.67142,-6.53085,-6.37542,-6.37542,-6.37542,-6.78144,-6.78144,-6.78144,-6.67142,-6.67142,-6.53085,-6.37542,-6.37542,-6.37542,-6.78144,-6.78144,-6.78144,-6.43642,-6.43642,-6.53085,-6.16313,-6.16313,-6.16313,-6.78144,-6.78144,-6.78144,-6.43642,-6.43642,-6.53085,-6.16313,-6.16313,-6.16313,-6.78144,-6.78144,-6.78144,-6.43642,-6.43642,-6.53085,-6.16313,-6.16313,-6.16313,-6.78144,-6.78144,-6.78144,-6.21975,-6.21975,-6.53085,-5.96571,-5.96571,-5.96571,-6.78144,-6.78144,-6.78144,-6.21975,-6.21975,-6.53085,-5.96571,-5.96571,-5.96571,-6.78144,-6.78144,-6.78144,-6.21975,-6.21975,-6.53085,-5.96571,-5.96571,-5.96571
16,1.20833,-6.67646,-6.67646,-6.67646,-6.58076,-6.58076,-6.43537,-6.2939,-6.2939,-6.2939,-6.67646,-6.67646,-6.67646,-6.58076,-6.58076,-6.43537,-6.2939,-6.2939,-6.2939,-6.67646,-6.67646,-6.67646,-6.58076,-6.58076,-6.43537,-6.2939,-6.2939,-6.2939,-6.67646,-6.67646,-6.67646,-6.33406,-6.33406,-6.43537,-6.06997,-6.06997,-6.06997,-6.67646,-6.67646,-6.67646,-6.33406,-6.33406,-6.43537,-6.06997,-6.06997,-6.06997,-6.67646,-6.67646,-6.67646,-6.33406,-6.33406,-6.43537,-6.06997,-6.06997,-6.06997,-6.67646,-6.67646,-6.67646,-6.10738,-6.10738,-6.43537,-5.86285,-5.86285,-5.86285,-6.67646,-6.67646,-6.67646,-6.10738,-6.10738,-6.43537,-5.86285,-5.86285,-5.86285,-6.67646,-6.67646,-6.67646,-6.10738,-6.10738,-6.43537,-5.86285,-5.86285,-5.86285
17,1.30884,-6.57213,-6.57213,-6.57213,-6.48978,-6.48978,-6.34011,-6.21191,-6.21191,-6.21191,-6.57213,-6.57213,-6.57213,-6.48978,-6.48978,-6.34011,-6.21191,-6.21191,-6.21191,-6.57213,-6.57213,-6.57213,-6.48978,-6.48978,-6.34011,-6.21191,-6.21191,-6.21191,-6.57213,-6.57213,-6.57213,-6.2319,-6.2319,-6.34011,-5.97662,-5.97662,-5.97662,-6.57213,-6.57213,-6.57213,-6.2319,-6.2319,-6.34011,-5.97662,-5.97662,-5.97662,-6.57213,-6.57213,-6.57213,-6.2319,-6.2319,-6.34011,-5.97662,-5.97662,-5.97662,-6.57213,-6.57213,-6.57213,-5.99553,-5.99553,-6.34011,-5.76023,-5.76023,-5.76023,-6.57213,-6.57213,-6.57213,-5.99553,-5.99553,-6.34011,-5.76023,-5.76023,-5.76023,-6.57213,-6.57213,-6.57213,-5.99553,-5.99553,-6.34011,-5.76023,-5.76023,-5.76023
18,1.41294,-6.46841,-6.46841,-6.46841,-6.39859,-6.39859,-6.24504,-6.12936,-6.12936,-6.12936,-6.46841,-6.46841,-6.46841,-6.39859,-6.39859,-6.24504,-6.12936,-6.12936,-6.12936,-6.46841,-6.46841,-6.46841,-6.39859,-6.39859,-6.24504,-6.12936,-6.12936,-6.12936,-6.46841,-6.46841,-6.46841,-6.12993,-6.12993,-6.24504,-5.88314,-5.88314,-5.88314,-6.46841,-6.46841,-6.46841,-6.12993,-6.12993,-6.24504,-5.88314,-5.88314,-5.88314,-6.46841,-6.46841,-6.46841,-6.12993,-6.12993,-6.24504,-5.88314,-5.88314,-5.88314,-6.46841,-6.46841,-6.46841,-5.88414,-5.88414,-6.24504,-5.65778,-5.65778,-5.65778,-6.46841,-6.46841,-6.46841,-5.88414,-5.88414,-6.24504,-5.65778,-5.65778,-5.65778,-6.46841,-6.46841,-6.46841,-5.88414,-5.88414,-6.24504,-5.65778,-5.65778,-5.65778
19,1.52076,-6.36523,-6.36523,-6.36523,-6.30756,-6.30756,-6.15019,-6.04625,-6.04625,-6.04625,-6.36523,-6.36523,-6.36523,-6.30756,-6.30756,-6.15019,-6.04625,-6.04625,-6.04625,-6.36523,-6.36523,-6.36523,-6.30756,-6.30756,-6.15019,-6.04625,-6.04625,-6.04625,-6.36523,-6.36523,-6.36523,-6.02809,-6.02809,-6.15019,-5.78973,-5.78973,-5.78973,-6.36523,-6.36523,-6.36523,-6.02809,-6.02809,-6.15019,-5.78973,-5.78973,-5.78973,-6.36523,-6.36523,-6.36523,-6.02809,-6.02809,-6.15019,-5.78973,-5.78973,-5.78973,-6.36523,-6.36523,-6.36523,-5.77341,-5.77341,-6.15019,-5.5555,-5.5555,-5.5555,-6.36523,-6.36523,-6.36523,-5.77341,-5.77341,-6.15019,-5.5555,-5.5555,-5.5555,-6.36523,-6.36523,-6.36523,-5.77341,-5.77341,-6.15019,-5.5555,-5.5555,-5.5555
20,1.63244,-6.26253,-6.26253,-6.26253,-6.2163,-6.2163,-6.05546,-5.96261,-5.96261,-5.96261,-6.26253,-6.26253,-6.26253,-6.2163,-6.2163,-6.05546,-5.96261,-5.96261,-5.96261,-6.26253,-6.26253,-6.26253,-6.2163,-6.2163,-6.05546,-5.96261,-5.96261,-5.96261,-6.26253,-6.26253,-6.26253,-5.92635,-5.92635,-6.05546,-5.69615,-5.69615,-5.69615,-6.26253,-6.26253,-6.26253,-5.92635,-5.92635,-6.05546,-5.69615,-5.69615,-5.69615,-6.26253,-6.26253,-6.26253,-5.92635,-5.92635,-6.05546,-5.69615,-5.69615,-5.69615,-6.26253,-6.26253,-6.26253,-5.66328,-5.66328,-6.05546,-5.4534,-5.4534,-5.4534,-6.26253,-6.26253,-6.26253,-5.66328,-5.66328,-6.05546,-5.4534,-5.4534,-5.4534,-6.26253,-6.26253,-6.26253,-5.66328,-5.66328,-6.05546,-5.4534,-5.4534,-5.4534
21,1.74812,-6.16027,-6.16027,-6.16027,-6.12477,-6.12477,-5.97247,-5.87847,-5.87847,-5.87847,-6.16027,-6.16027,-6.16027,-6.12477,-6.12477,-5.97247,-5.87847,-5.87847,-5.87847,-6.16027,-6.16027,-6.16027,-6.12477,-6.12477,-5.97247,-5.87847,-5.87847,-5.87847,-6.16027,-6.16027,-6.16027,-5.82471,-5.82471,-5.94735,-5.60242,-5.60242,-5.60242,-6.16027,-6.16027,-6.16027,-5.82471,-5.82471,-5.94735,-5.60242,-5.60242,-5.60242,-6.16027,-6.16027,-6.16027,-5.82471,-5.82471,-5.94735,-5.60242,-5.60242,-5.60242,-6.16027,-6.16027,-6.16027,-5.55363,-5.55363,-5.92312,-5.35151,-5.35151,-5.35151,-6.16027,-6.16027,-6.16027,-5.55363,-5.55363,-5.92312,-5.35151,-5.35151,-5.35151,-6.16027,-6.16027,-6.16027,-5.55363,-5.55363,-5.92312,-5.35151,-5.35151,-5.35151
22,1.86794,-6.05844,-6.05844,-6.05844,-6.03298,-6.03298,-5.89129,-5.79428,-5.79428,-5.79428,-6.05844,-6.05844,-6.05844,-6.03298,-6.03298,-5.89129,-5.79428,-5.79428,-5.79428,-6.05844,-6.05844,-6.05844,-6.03298,-6.03298,-5.89129,-5.79428,-5.79428,-5.79428,-6.05844,-6.05844,-6.05844,-5.72319,-5.72319,-5.83637,-5.50857,-5.50857,-5.50857,-6.05844,-6.05844,-6.05844,-5.72319,-5.72319,-5.83637,-5.50857,-5.50857,-5.50857,-6.05844,-6.05844,-6.05844,-5.72319,-5.72319,-5.83637,-5.50857,-5.50857,-5.50857,-6.05844,-6.05844,-6.05844,-5.44444,-5.44444,-5.7832,-5.24986,-5.24986,-5.24986,-6.05844,-6.05844,-6.05844,-5.44444,-5.44444,-5.7832,-5.24986,-5.24986,-5.24986,-6.05844,-6.05844,-6.05844,-5.44444,-5.44444,-5.7832,-5.24986,-5.24986,-5.24986
23,1.99205,-5.95698,-5.95698,-5.95698,-5.94091,-5.94091,-5.80093,-5.70973,-5.70973,-5.70973,-5.95698,-5.95698,-5.95698,-5.94091,-5.94091,-5.80093,-5.70973,-5.70973,-5.70973,-5.95698,-5.95698,-5.95698,-5.94091,-5.94091,-5.80093,-5.70973,-5.70973,-5.70973,-5.95698,-5.95698,-5.95698,-5.62181,-5.62181,-5.73535,-5.41461,-5.41461,-5.41461,-5.95698,-5.95698,-5.95698,-5.62181,-5.62181,-5.73535,-5.41461,-5.41461,-5.41461,-5.95698,-5.95698,-5.95698,-5.62181,-5.62181,-5.73535,-5.41461,-5.41461,-5.41461,-5.95698,-5.95698,-5.95698,-5.33575,-5.33575,-5.67186,-5.14846,-5.14846,-5.14846,-5.95698,-5.95698,-5.95698,-5.33575,-5.33575,-5.67186,-5.14846,-5.14846,-5.14846,-5.95698,-5.95698,-5.95698,-5.33575,-5.33575,-5.67186,-5.14846,-5.14846,-5.14846
24,2.1206,-5.85589,-5.85589,-5.85589,-5.8486,-5.8486,-5.7237,-5.62472,-5.62472,-5.62472,-5.85589,-5.85589,-5.85589,-5.8486,-5.8486,-5.7237,-5.62472,-5.62472,-5.62472,-5.85589,-5.85589,-5.85589,-5.8486,-5.8486,-5.7237,-5.62472,-5.62472,-5.62472,-5.85589,-5.85589,-5.85589,-5.52058,-5.52058,-5.61876,-5.32058,-5.32058,-5.32058,-5.85589,-5.85589,-5.85589,-5.52058,-5.52058,-5.61876,-5.32058,-5.32058,-5.32058,-5.85589,-5.85589,-5.85589,-5.52058,-5.52058,-5.61876,-5.32058,-5.32058,-5.32058,-5.85589,-5.85589,-5.85589,-5.22757,-5.22757,-5.51771,-5.04737,-5.04737,-5.04737,-5.85589,-5.85589,-5.85589,-5.22757,-5.22757,-5.51771,-5.04737,-5.04737,-5.04737,-5.85589,-5.85589,-5.85589,-5.22757,-5.22757,-5.51771,-5.04737,-5.04737,-5.04737
