gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
20,2.10098,-5.87458,-5.87458,-5.87458,-6.02589,-5.74929,-5.69517,-5.81136,-5.81136,-5.81136,-5.87458,-5.87458,-5.87458,-6.02589,-5.74929,-5.69517,-5.81136,-5.81136,-5.81136,-5.87458,-5.87458,-5.87458,-6.02589,-5.74929,-5.69517,-5.81136,-5.81136,-5.81136,-5.87458,-5.87458,-5.87458,-5.71565,-5.69247,-5.69517,-5.52465,-5.52465,-5.52465,-5.87458,-5.87458,-5.87458,-5.71565,-5.69247,-5.69517,-5.52465,-5.52465,-5.52465,-5.87458,-5.87458,-5.87458,-5.71565,-5.69247,-5.69517,-5.52465,-5.52465,-5.52465,-5.87458,-5.87458,-5.87458,-5.43871,-5.6367,-5.69517,-5.26681,-5.26681,-5.26681,-5.87458,-5.87458,-5.87458,-5.43871,-5.6367,-5.69517,-5.26681,-5.26681,-5.26681,-5.87458,-5.87458,-5.87458,-5.43871,-5.6367,-5.69517,-5.26681,-5.26681,-5.26681
21,2.25946,-5.75449,-5.75449,-5.75449,-5.9235,-5.6476,-5.58283,-5.71707,-5.71707,-5.71707,-5.75449,-5.75449,-5.75449,-5.9235,-5.6476,-5.58283,-5.71707,-5.71707,-5.71707,-5.75449,-5.75449,-5.75449,-5.9235,-5.6476,-5.58283,-5.71707,-5.71707,-5.71707,-5.75449,-5.75449,-5.75449,-5.60352,-5.57955,-5.58283,-5.42038,-5.42038,-5.42038,-5.75449,-5.75449,-5.75449,-5.60352,-5.57955,-5.58283,-5.42038,-5.42038,-5.42038,-5.75449,-5.75449,-5.75449,-5.60352,-5.57955,-5.58283,-5.42038,-5.42038,-5.42038,-5.75449,-5.75449,-5.75449,-5.31884,-5.51302,-5.58283,-5.15477,-5.15477,-5.15477,-5.75449,-5.75449,-5.75449,-5.31884,-5.51302,-5.58283,-5.15477,-5.15477,-5.15477,-5.75449,-5.75449,-5.75449,-5.31884,-5.51302,-5.58283,-5.15477,-5.15477,-5.15477
22,2.42473,-5.63489,-5.63489,-5.63489,-5.82089,-5.54324,-5.47066,-5.62224,-5.62224,-5.62224,-5.63489,-5.63489,-5.63489,-5.82089,-5.54324,-5.47066,-5.62224,-5.62224,-5.62224,-5.63489,-5.63489,-5.63489,-5.82089,-5.54324,-5.47066,-5.62224,-5.62224,-5.62224,-5.63489,-5.63489,-5.63489,-5.49161,-5.46678,-5.47066,-5.31604,-5.31604,-5.31604,-5.63489,-5.63489,-5.63489,-5.49161,-5.46678,-5.47066,-5.31604,-5.31604,-5.31604,-5.63489,-5.63489,-5.63489,-5.49161,-5.46678,-5.47066,-5.31604,-5.31604,-5.31604,-5.63489,-5.63489,-5.63489,-5.19969,-5.39217,-5.47066,-5.04309,-5.04309,-5.04309,-5.63489,-5.63489,-5.63489,-5.19969,-5.39217,-5.47066,-5.04309,-5.04309,-5.04309,-5.63489,-5.63489,-5.63489,-5.19969,-5.39217,-5.47066,-5.04309,-5.04309,-5.04309
23,2.59707,-5.51578,-5.51578,-5.51578,-5.71805,-5.43593,-5.35866,-5.52688,-5.52688,-5.52688,-5.51578,-5.51578,-5.51578,-5.71805,-5.43593,-5.35866,-5.52688,-5.52688,-5.52688,-5.51578,-5.51578,-5.51578,-5.71805,-5.43593,-5.35866,-5.52688,-5.52688,-5.52688,-5.51578,-5.51578,-5.51578,-5.37994,-5.35415,-5.35866,-5.21167,-5.21167,-5.21167,-5.51578,-5.51578,-5.51578,-5.37994,-5.35415,-5.35866,-5.21167,-5.21167,-5.21167,-5.51578,-5.51578,-5.51578,-5.37994,-5.35415,-5.35866,-5.21167,-5.21167,-5.21167,-5.51578,-5.51578,-5.51578,-5.08155,-5.27447,-5.35866,-4.93182,-4.93182,-4.93182,-5.51578,-5.51578,-5.51578,-5.08155,-5.27447,-5.35866,-4.93182,-4.93182,-4.93182,-5.51578,-5.51578,-5.51578,-5.08155,-5.27447,-5.35866,-4.93182,-4.93182,-4.93182
24,2.77679,-5.39713,-5.39713,-5.39713,-5.61499,-5.32546,-5.24686,-5.43105,-5.43105,-5.43105,-5.39713,-5.39713,-5.39713,-5.61499,-5.32546,-5.24686,-5.43105,-5.43105,-5.43105,-5.39713,-5.39713,-5.39713,-5.61499,-5.32546,-5.24686,-5.43105,-5.43105,-5.43105,-5.39713,-5.39713,-5.39713,-5.26854,-5.24172,-5.24686,-5.10732,-5.10732,-5.10732,-5.39713,-5.39713,-5.39713,-5.26854,-5.24172,-5.24686,-5.10732,-5.10732,-5.10732,-5.39713,-5.39713,-5.39713,-5.26854,-5.24172,-5.24686,-5.10732,-5.10732,-5.10732,-5.39713,-5.39713,-5.39713,-4.96413,-5.16028,-5.24686,-4.82102,-4.82102,-4.82102,-5.39713,-5.39713,-5.39713,-4.96413,-5.16028,-5.24686,-4.82102,-4.82102,-4.82102,-5.39713,-5.39713,-5.39713,-4.96413,-5.16028,-5.24686,-4.82102,-4.82102,-4.82102
25,2.96421,-5.27898,-5.27898,-5.27898,-5.51174,-5.21853,-5.13527,-5.33478,-5.33478,-5.33478,-5.27898,-5.27898,-5.27898,-5.51174,-5.21853,-5.13527,-5.33478,-5.33478,-5.33478,-5.27898,-5.27898,-5.27898,-5.51174,-5.21853,-5.13527,-5.33478,-5.33478,-5.33478,-5.27898,-5.27898,-5.27898,-5.15745,-5.12946,-5.13527,-5.00302,-5.00302,-5.00302,-5.27898,-5.27898,-5.27898,-5.15745,-5.12946,-5.13527,-5.00302,-5.00302,-5.00302,-5.27898,-5.27898,-5.27898,-5.15745,-5.12946,-5.13527,-5.00302,-5.00302,-5.00302,-5.27898,-5.27898,-5.27898,-4.84747,-5.04316,-5.13527,-4.71076,-4.71076,-4.71076,-5.27898,-5.27898,-5.27898,-4.84747,-5.04316,-5.13527,-4.71076,-4.71076,-4.71076,-5.27898,-5.27898,-5.27898,-4.84747,-5.04316,-5.13527,-4.71076,-4.71076,-4.71076
26,3.15966,-5.16131,-5.16131,-5.16131,-5.40833,-5.11185,-5.02394,-5.23812,-5.23812,-5.23812,-5.16131,-5.16131,-5.16131,-5.40833,-5.11185,-5.02394,-5.23812,-5.23812,-5.23812,-5.16131,-5.16131,-5.16131,-5.40833,-5.11185,-5.02394,-5.23812,-5.23812,-5.23812,-5.16131,-5.16131,-5.16131,-5.04671,-5.01743,-5.02394,-4.89883,-4.89883,-4.89883,-5.16131,-5.16131,-5.16131,-5.04671,-5.01743,-5.02394,-4.89883,-4.89883,-4.89883,-5.16131,-5.16131,-5.16131,-5.04671,-5.01743,-5.02394,-4.89883,-4.89883,-4.89883,-5.16131,-5.16131,-5.16131,-4.7316,-4.92626,-5.02394,-4.60118,-4.60118,-4.60118,-5.16131,-5.16131,-5.16131,-4.7316,-4.92626,-5.02394,-4.60118,-4.60118,-4.60118,-5.16131,-5.16131,-5.16131,-4.7316,-4.92626,-5.02394,-4.60118,-4.60118,-4.60118
27,3.36347,-5.04416,-5.04416,-5.04416,-5.30482,-5.00189,-4.91288,-5.14145,-5.14145,-5.14145,-5.04416,-5.04416,-5.04416,-5.30482,-5.00189,-4.91288,-5.14145,-5.14145,-5.14145,-5.04416,-5.04416,-5.04416,-5.30482,-5.00189,-4.91288,-5.14145,-5.14145,-5.14145,-5.04416,-5.04416,-5.04416,-4.93635,-4.90571,-4.91288,-4.79482,-4.79482,-4.79482,-5.04416,-5.04416,-5.04416,-4.93635,-4.90571,-4.91288,-4.79482,-4.79482,-4.79482,-5.04416,-5.04416,-5.04416,-4.93635,-4.90571,-4.91288,-4.79482,-4.79482,-4.79482,-5.04416,-5.04416,-5.04416,-4.61655,-4.81298,-4.91288,-4.49229,-4.49229,-4.49229,-5.04416,-5.04416,-5.04416,-4.61655,-4.81298,-4.91288,-4.49229,-4.49229,-4.49229,-5.04416,-5.04416,-5.04416,-4.61655,-4.81298,-4.91288,-4.49229,-4.49229,-4.49229
28,3.57601,-4.92754,-4.92754,-4.92754,-5.20127,-4.89574,-4.80214,-5.04461,-5.04461,-5.04461,-4.92754,-4.92754,-4.92754,-5.20127,-4.89574,-4.80214,-5.04461,-5.04461,-5.04461,-4.92754,-4.92754,-4.92754,-5.20127,-4.89574,-4.80214,-5.04461,-5.04461,-5.04461,-4.92754,-4.92754,-4.92754,-4.82643,-4.79426,-4.80214,-4.69104,-4.69104,-4.69104,-4.92754,-4.92754,-4.92754,-4.82643,-4.79426,-4.80214,-4.69104,-4.69104,-4.69104,-4.92754,-4.92754,-4.92754,-4.82643,-4.79426,-4.80214,-4.69104,-4.69104,-4.69104,-4.92754,-4.92754,-4.92754,-4.50236,-4.69671,-4.80214,-4.38404,-4.38404,-4.38404,-4.92754,-4.92754,-4.92754,-4.50236,-4.69671,-4.80214,-4.38404,-4.38404,-4.38404,-4.92754,-4.92754,-4.92754,-4.50236,-4.69671,-4.80214,-4.38404,-4.38404,-4.38404
29,3.79766,-4.81149,-4.81149,-4.81149,-5.09795,-4.78625,-4.69175,-4.94751,-4.94751,-4.94751,-4.81149,-4.81149,-4.81149,-5.09795,-4.78625,-4.69175,-4.94751,-4.94751,-4.94751,-4.81149,-4.81149,-4.81149,-5.09795,-4.78625,-4.69175,-4.94751,-4.94751,-4.94751,-4.81149,-4.81149,-4.81149,-4.71698,-4.6832,-4.69175,-4.58753,-4.58753,-4.58753,-4.81149,-4.81149,-4.81149,-4.71698,-4.6832,-4.69175,-4.58753,-4.58753,-4.58753,-4.81149,-4.81149,-4.81149,-4.71698,-4.6832,-4.69175,-4.58753,-4.58753,-4.58753,-4.81149,-4.81149,-4.81149,-4.38905,-4.58428,-4.69175,-4.27646,-4.27646,-4.27646,-4.81149,-4.81149,-4.81149,-4.38905,-4.58428,-4.69175,-4.27646,-4.27646,-4.27646,-4.81149,-4.81149,-4.81149,-4.38905,-4.58428,-4.69175,-4.27646,-4.27646,-4.27646
30,4.02879,-4.69602,-4.69602,-4.69602,-4.99464,-4.68076,-4.58175,-4.85025,-4.85025,-4.85025,-4.69602,-4.69602,-4.69602,-4.99464,-4.68076,-4.58175,-4.85025,-4.85025,-4.85025,-4.69602,-4.69602,-4.69602,-4.99464,-4.68076,-4.58175,-4.85025,-4.85025,-4.85025,-4.69602,-4.69602,-4.69602,-4.60805,-4.57247,-4.58175,-4.48435,-4.48435,-4.48435,-4.69602,-4.69602,-4.69602,-4.60805,-4.57247,-4.58175,-4.48435,-4.48435,-4.48435,-4.69602,-4.69602,-4.69602,-4.60805,-4.57247,-4.58175,-4.48435,-4.48435,-4.48435,-4.69602,-4.69602,-4.69602,-4.27667,-4.46883,-4.58175,-4.1696,-4.1696,-4.1696,-4.69602,-4.69602,-4.69602,-4.27667,-4.46883,-4.58175,-4.1696,-4.1696,-4.1696,-4.69602,-4.69602,-4.69602,-4.27667,-4.46883,-4.58175,-4.1696,-4.1696,-4.1696
31,4.26982,-4.58118,-4.58118,-4.58118,-4.8914,-4.57188,-4.47219,-4.75287,-4.75287,-4.75287,-4.58118,-4.58118,-4.58118,-4.8914,-4.57188,-4.47219,-4.75287,-4.75287,-4.75287,-4.58118,-4.58118,-4.58118,-4.8914,-4.57188,-4.47219,-4.75287,-4.75287,-4.75287,-4.58118,-4.58118,-4.58118,-4.49967,-4.46224,-4.47219,-4.38153,-4.38153,-4.38153,-4.58118,-4.58118,-4.58118,-4.49967,-4.46224,-4.47219,-4.38153,-4.38153,-4.38153,-4.58118,-4.58118,-4.58118,-4.49967,-4.46224,-4.47219,-4.38153,-4.38153,-4.38153,-4.58118,-4.58118,-4.58118,-4.16526,-4.35743,-4.47219,-4.06352,-4.06352,-4.06352,-4.58118,-4.58118,-4.58118,-4.16526,-4.35743,-4.47219,-4.06352,-4.06352,-4.06352,-4.58118,-4.58118,-4.58118,-4.16526,-4.35743,-4.47219,-4.06352,-4.06352,-4.06352
32,4.52117,-4.46701,-4.46701,-4.46701,-4.78828,-4.46336,-4.36311,-4.65542,-4.65542,-4.65542,-4.46701,-4.46701,-4.46701,-4.78828,-4.46336,-4.36311,-4.65542,-4.65542,-4.65542,-4.46701,-4.46701,-4.46701,-4.78828,-4.46336,-4.36311,-4.65542,-4.65542,-4.65542,-4.46701,-4.46701,-4.46701,-4.3919,-4.35251,-4.36311,-4.27912,-4.27912,-4.27912,-4.46701,-4.46701,-4.46701,-4.3919,-4.35251,-4.36311,-4.27912,-4.27912,-4.27912,-4.46701,-4.46701,-4.46701,-4.3919,-4.35251,-4.36311,-4.27912,-4.27912,-4.27912,-4.46701,-4.46701,-4.46701,-4.05487,-4.24666,-4.36311,-3.95826,-3.95826,-3.95826,-4.46701,-4.46701,-4.46701,-4.05487,-4.24666,-4.36311,-3.95826,-3.95826,-3.95826,-4.46701,-4.46701,-4.46701,-4.05487,-4.24666,-4.36311,-3.95826,-3.95826,-3.95826
33,4.78329,-4.35354,-4.35354,-4.35354,-4.68532,-4.35526,-4.25456,-4.55797,-4.55797,-4.55797,-4.35354,-4.35354,-4.35354,-4.68532,-4.35526,-4.25456,-4.55797,-4.55797,-4.55797,-4.35354,-4.35354,-4.35354,-4.68532,-4.35526,-4.25456,-4.55797,-4.55797,-4.55797,-4.35354,-4.35354,-4.35354,-4.28476,-4.24332,-4.25456,-4.17716,-4.17716,-4.17716,-4.35354,-4.35354,-4.35354,-4.28476,-4.24332,-4.25456,-4.17716,-4.17716,-4.17716,-4.35354,-4.35354,-4.35354,-4.28476,-4.24332,-4.25456,-4.17716,-4.17716,-4.17716,-4.35354,-4.35354,-4.35354,-3.94556,-4.13656,-4.25456,-3.85388,-3.85388,-3.85388,-4.35354,-4.35354,-4.35354,-3.94556,-4.13656,-4.25456,-3.85388,-3.85388,-3.85388,-4.35354,-4.35354,-4.35354,-3.94556,-4.13656,-4.25456,-3.85388,-3.85388,-3.85388
34,5.05663,-4.24082,-4.24082,-4.24082,-4.58258,-4.24762,-4.1466,-4.46056,-4.46056,-4.46056,-4.24082,-4.24082,-4.24082,-4.58258,-4.24762,-4.1466,-4.46056,-4.46056,-4.46056,-4.24082,-4.24082,-4.24082,-4.58258,-4.24762,-4.1466,-4.46056,-4.46056,-4.46056,-4.24082,-4.24082,-4.24082,-4.17832,-4.13473,-4.1466,-4.07573,-4.07573,-4.07573,-4.24082,-4.24082,-4.24082,-4.17832,-4.13473,-4.1466,-4.07573,-4.07573,-4.07573,-4.24082,-4.24082,-4.24082,-4.17832,-4.13473,-4.1466,-4.07573,-4.07573,-4.07573,-4.24082,-4.24082,-4.24082,-3.83735,-4.02719,-4.1466,-3.75044,-3.75044,-3.75044,-4.24082,-4.24082,-4.24082,-3.83735,-4.02719,-4.1466,-3.75044,-3.75044,-3.75044,-4.24082,-4.24082,-4.24082,-3.83735,-4.02719,-4.1466,-3.75044,-3.75044,-3.75044
35,5.34167,-4.1289,-4.1289,-4.1289,-4.47448,-4.14049,-4.03927,-4.36324,-4.36324,-4.35245,-4.1289,-4.1289,-4.1289,-4.47448,-4.14049,-4.03927,-4.36324,-4.36324,-4.35245,-4.1289,-4.1289,-4.1289,-4.47448,-4.14049,-4.03927,-4.36324,-4.36324,-4.35245,-4.1289,-4.1289,-4.1289,-4.07125,-4.02679,-4.03927,-3.97486,-3.97486,-3.97198,-4.1289,-4.1289,-4.1289,-4.07125,-4.02679,-4.03927,-3.97486,-3.97486,-3.97198,-4.1289,-4.1289,-4.1289,-4.07125,-4.02679,-4.03927,-3.97486,-3.97486,-3.97198,-4.1289,-4.1289,-4.1289,-3.73191,-3.91861,-4.03927,-3.64797,-3.64797,-3.65067,-4.1289,-4.1289,-4.1289,-3.73191,-3.91861,-4.03927,-3.64797,-3.64797,-3.65067,-4.1289,-4.1289,-4.1289,-3.73191,-3.91861,-4.03927,-3.64797,-3.64797,-3.65067
36,5.63892,-4.01783,-4.01783,-4.01783,-4.34945,-4.03394,-3.93264,-4.26607,-4.26607,-4.23331,-4.01783,-4.01783,-4.01783,-4.34945,-4.03394,-3.93264,-4.26607,-4.26607,-4.23331,-4.01783,-4.01783,-4.01783,-4.34945,-4.03394,-3.93264,-4.26607,-4.26607,-4.23331,-4.01783,-4.01783,-4.01783,-3.96065,-3.91956,-3.93264,-3.87462,-3.87462,-3.86576,-4.01783,-4.01783,-4.01783,-3.96065,-3.91956,-3.93264,-3.87462,-3.87462,-3.86576,-4.01783,-4.01783,-4.01783,-3.96065,-3.91956,-3.93264,-3.87462,-3.87462,-3.86576,-4.01783,-4.01783,-4.01783,-3.63239,-3.81086,-3.93264,-3.54654,-3.54654,-3.55449,-4.01783,-4.01783,-4.01783,-3.63239,-3.81086,-3.93264,-3.54654,-3.54654,-3.55449,-4.01783,-4.01783,-4.01783,-3.63239,-3.81086,-3.93264,-3.54654,-3.54654,-3.55449
37,5.9489,-3.9077,-3.9077,-3.9077,-4.23001,-3.92405,-3.82674,-4.1691,-4.1691,-4.11941,-3.9077,-3.9077,-3.9077,-4.23001,-3.92405,-3.82674,-4.1691,-4.1691,-4.11941,-3.9077,-3.9077,-3.9077,-4.23001,-3.92405,-3.82674,-4.1691,-4.1691,-4.11941,-3.9077,-3.9077,-3.9077,-3.85201,-3.81314,-3.82674,-3.77507,-3.77507,-3.76144,-3.9077,-3.9077,-3.9077,-3.85201,-3.81314,-3.82674,-3.77507,-3.77507,-3.76144,-3.9077,-3.9077,-3.9077,-3.85201,-3.81314,-3.82674,-3.77507,-3.77507,-3.76144,-3.9077,-3.9077,-3.9077,-3.5323,-3.70772,-3.82674,-3.44621,-3.44621,-3.45785,-3.9077,-3.9077,-3.9077,-3.5323,-3.70772,-3.82674,-3.44621,-3.44621,-3.45785,-3.9077,-3.9077,-3.9077,-3.5323,-3.70772,-3.82674,-3.44621,-3.44621,-3.45785
38,6.27216,-3.79866,-3.79866,-3.79866,-4.11643,-3.81879,-3.72164,-4.0724,-4.0724,-4.01096,-3.79866,-3.79866,-3.79866,-4.11643,-3.81879,-3.72164,-4.0724,-4.0724,-4.01096,-3.79866,-3.79866,-3.79866,-4.11643,-3.81879,-3.72164,-4.0724,-4.0724,-4.01096,-3.79866,-3.79866,-3.79866,-3.74551,-3.70749,-3.72164,-3.67626,-3.67626,-3.65916,-3.79866,-3.79866,-3.79866,-3.74551,-3.70749,-3.72164,-3.67626,-3.67626,-3.65916,-3.79866,-3.79866,-3.79866,-3.74551,-3.70749,-3.72164,-3.67626,-3.67626,-3.65916,-3.79866,-3.79866,-3.79866,-3.4317,-3.60183,-3.72164,-3.34701,-3.34701,-3.3608,-3.79866,-3.79866,-3.79866,-3.4317,-3.60183,-3.72164,-3.34701,-3.34701,-3.3608,-3.79866,-3.79866,-3.79866,-3.4317,-3.60183,-3.72164,-3.34701,-3.34701,-3.3608
39,6.60925,-3.69063,-3.69063,-3.69063,-3.99784,-3.71428,-3.61743,-3.97603,-3.97603,-3.90263,-3.69063,-3.69063,-3.69063,-3.99784,-3.71428,-3.61743,-3.97603,-3.97603,-3.90263,-3.69063,-3.69063,-3.69063,-3.99784,-3.71428,-3.61743,-3.97603,-3.97603,-3.90263,-3.69063,-3.69063,-3.69063,-3.63838,-3.60274,-3.61743,-3.57825,-3.57825,-3.55754,-3.69063,-3.69063,-3.69063,-3.63838,-3.60274,-3.61743,-3.57825,-3.57825,-3.55754,-3.69063,-3.69063,-3.69063,-3.63838,-3.60274,-3.61743,-3.57825,-3.57825,-3.55754,-3.69063,-3.69063,-3.69063,-3.3339,-3.49697,-3.61743,-3.24901,-3.24901,-3.26482,-3.69063,-3.69063,-3.69063,-3.3339,-3.49697,-3.61743,-3.24901,-3.24901,-3.26482,-3.69063,-3.69063,-3.69063,-3.3339,-3.49697,-3.61743,-3.24901,-3.24901,-3.26482
40,6.96078,-3.58373,-3.58373,-3.58373,-3.87959,-3.6106,-3.51414,-3.88003,-3.88003,-3.79454,-3.58373,-3.58373,-3.58373,-3.87959,-3.6106,-3.51414,-3.88003,-3.88003,-3.79454,-3.58373,-3.58373,-3.58373,-3.87959,-3.6106,-3.51414,-3.88003,-3.88003,-3.79454,-3.58373,-3.58373,-3.58373,-3.53207,-3.49895,-3.51414,-3.4811,-3.4811,-3.45661,-3.58373,-3.58373,-3.58373,-3.53207,-3.49895,-3.51414,-3.4811,-3.4811,-3.45661,-3.58373,-3.58373,-3.58373,-3.53207,-3.49895,-3.51414,-3.4811,-3.4811,-3.45661,-3.58373,-3.58373,-3.58373,-3.23732,-3.3932,-3.51414,-3.15225,-3.15225,-3.16989,-3.58373,-3.58373,-3.58373,-3.23732,-3.3932,-3.51414,-3.15225,-3.15225,-3.16989,-3.58373,-3.58373,-3.58373,-3.23732,-3.3932,-3.51414,-3.15225,-3.15225,-3.16989
41,7.32736,-3.47795,-3.47795,-3.47795,-3.76736,-3.50781,-3.41186,-3.78449,-3.78449,-3.68118,-3.47795,-3.47795,-3.47795,-3.76736,-3.50781,-3.41186,-3.78449,-3.78449,-3.68118,-3.47795,-3.47795,-3.47795,-3.76736,-3.50781,-3.41186,-3.78449,-3.78449,-3.68118,-3.47795,-3.47795,-3.47795,-3.42807,-3.39618,-3.41186,-3.38487,-3.38487,-3.35499,-3.47795,-3.47795,-3.47795,-3.42807,-3.39618,-3.41186,-3.38487,-3.38487,-3.35499,-3.47795,-3.47795,-3.47795,-3.42807,-3.39618,-3.41186,-3.38487,-3.38487,-3.35499,-3.47795,-3.47795,-3.47795,-3.14028,-3.29057,-3.41186,-3.05678,-3.05678,-3.07741,-3.47795,-3.47795,-3.47795,-3.14028,-3.29057,-3.41186,-3.05678,-3.05678,-3.07741,-3.47795,-3.47795,-3.47795,-3.14028,-3.29057,-3.41186,-3.05678,-3.05678,-3.07741
42,7.70964,-3.37336,-3.37336,-3.37336,-3.65569,-3.41,-3.31062,-3.68959,-3.68959,-3.57936,-3.37336,-3.37336,-3.37336,-3.65569,-3.41,-3.31062,-3.68959,-3.68959,-3.57936,-3.37336,-3.37336,-3.37336,-3.65569,-3.41,-3.31062,-3.68959,-3.68959,-3.57936,-3.37336,-3.37336,-3.37336,-3.32507,-3.29442,-3.31062,-3.2896,-3.2896,-3.25711,-3.37336,-3.37336,-3.37336,-3.32507,-3.29442,-3.31062,-3.2896,-3.2896,-3.25711,-3.37336,-3.37336,-3.37336,-3.32507,-3.29442,-3.31062,-3.2896,-3.2896,-3.25711,-3.37336,-3.37336,-3.37336,-3.04449,-3.18538,-3.31062,-2.96264,-2.96264,-2.98328,-3.37336,-3.37336,-3.37336,-3.04449,-3.18538,-3.31062,-2.96264,-2.96264,-2.98328,-3.37336,-3.37336,-3.37336,-3.04449,-3.18538,-3.31062,-2.96264,-2.96264,-2.98328
43,8.10829,-3.27001,-3.27001,-3.27001,-3.55036,-3.30917,-3.21048,-3.59532,-3.59532,-3.47809,-3.27001,-3.27001,-3.27001,-3.55036,-3.30917,-3.21048,-3.59532,-3.59532,-3.47809,-3.27001,-3.27001,-3.27001,-3.55036,-3.30917,-3.21048,-3.59532,-3.59532,-3.47809,-3.27001,-3.27001,-3.27001,-3.22452,-3.19385,-3.21048,-3.19536,-3.19536,-3.16016,-3.27001,-3.27001,-3.27001,-3.22452,-3.19385,-3.21048,-3.19536,-3.19536,-3.16016,-3.27001,-3.27001,-3.27001,-3.22452,-3.19385,-3.21048,-3.19536,-3.19536,-3.16016,-3.27001,-3.27001,-3.27001,-2.94847,-3.08521,-3.21048,-2.86988,-2.86988,-2.89037,-3.27001,-3.27001,-3.27001,-2.94847,-3.08521,-3.21048,-2.86988,-2.86988,-2.89037,-3.27001,-3.27001,-3.27001,-2.94847,-3.08521,-3.21048,-2.86988,-2.86988,-2.89037
44,8.52401,-3.16795,-3.16795,-3.16795,-3.4515,-3.2094,-3.1115,-3.50167,-3.50167,-3.37746,-3.16795,-3.16795,-3.16795,-3.4515,-3.2094,-3.1115,-3.50167,-3.50167,-3.37746,-3.16795,-3.16795,-3.16795,-3.4515,-3.2094,-3.1115,-3.50167,-3.50167,-3.37746,-3.16795,-3.16795,-3.16795,-3.12656,-3.09448,-3.1115,-3.1022,-3.1022,-3.06423,-3.16795,-3.16795,-3.16795,-3.12656,-3.09448,-3.1115,-3.1022,-3.1022,-3.06423,-3.16795,-3.16795,-3.16795,-3.12656,-3.09448,-3.1115,-3.1022,-3.1022,-3.06423,-3.16795,-3.16795,-3.16795,-2.85229,-2.98634,-3.1115,-2.77855,-2.77855,-2.79881,-3.16795,-3.16795,-3.16795,-2.85229,-2.98634,-3.1115,-2.77855,-2.77855,-2.79881,-3.16795,-3.16795,-3.16795,-2.85229,-2.98634,-3.1115,-2.77855,-2.77855,-2.79881
45,8.95754,-3.06723,-3.06723,-3.06723,-3.35356,-3.11075,-3.01374,-3.40871,-3.40871,-3.28322,-3.06723,-3.06723,-3.06723,-3.35356,-3.11075,-3.01374,-3.40871,-3.40871,-3.28322,-3.06723,-3.06723,-3.06723,-3.35356,-3.11075,-3.01374,-3.40871,-3.40871,-3.28322,-3.06723,-3.06723,-3.06723,-3.02988,-2.99636,-3.01374,-3.01016,-3.01016,-2.97087,-3.06723,-3.06723,-3.06723,-3.02988,-2.99636,-3.01374,-3.01016,-3.01016,-2.97087,-3.06723,-3.06723,-3.06723,-3.02988,-2.99636,-3.01374,-3.01016,-3.01016,-2.97087,-3.06723,-3.06723,-3.06723,-2.75766,-2.88884,-3.01374,-2.68868,-2.68868,-2.70725,-3.06723,-3.06723,-3.06723,-2.75766,-2.88884,-3.01374,-2.68868,-2.68868,-2.70725,-3.06723,-3.06723,-3.06723,-2.75766,-2.88884,-3.01374,-2.68868,-2.68868,-2.70725
