gridnumber,capital,VF[0],VF[1],VF[2],VF[3],VF[4],VF[5],VF[6]
285,41.0409,-8556.5,-8556.49,-8556.51,-8556.5,-8556.51,-8556.49,-8556.5
286,41.5349,-8550.1,-8550.09,-8550.11,-8550.1,-8550.11,-8550.09,-8550.1
287,42.0347,-8543.72,-8543.71,-8543.73,-8543.72,-8543.73,-8543.71,-8543.72
288,42.5402,-8537.32,-8537.31,-8537.33,-8537.32,-8537.33,-8537.31,-8537.32
289,43.0516,-8530.88,-8530.87,-8530.89,-8530.88,-8530.89,-8530.87,-8530.88
290,43.5689,-8524.4,-8524.39,-8524.4,-8524.4,-8524.4,-8524.39,-8524.4
291,44.0922,-8517.86,-8517.85,-8517.87,-8517.86,-8517.87,-8517.85,-8517.86
292,44.6215,-8511.27,-8511.27,-8511.28,-8511.27,-8511.28,-8511.27,-8511.27
293,45.157,-8504.64,-8504.63,-8504.65,-8504.64,-8504.65,-8504.63,-8504.64
294,45.6987,-8497.99,-8497.98,-8498,-8497.99,-8498,-8497.98,-8497.99
295,46.2467,-8491.32,-8491.31,-8491.33,-8491.32,-8491.33,-8491.31,-8491.32
296,46.801,-8484.67,-8484.66,-8484.68,-8484.67,-8484.68,-8484.66,-8484.67
297,47.3617,-8478.06,-8478.05,-8478.07,-8478.06,-8478.07,-8478.05,-8478.06
298,47.9289,-8471.52,-8471.51,-8471.53,-8471.52,-8471.53,-8471.51,-8471.52
299,48.5027,-8465.05,-8465.05,-8465.06,-8465.05,-8465.06,-8465.05,-8465.05
300,49.0832,-8458.69,-8458.68,-8458.7,-8458.69,-8458.7,-8458.68,-8458.69
301,49.6704,-8452.42,-8452.41,-8452.43,-8452.42,-8452.43,-8452.41,-8452.42
302,50.2644,-8446.22,-8446.22,-8446.23,-8446.22,-8446.23,-8446.22,-8446.22
303,50.8652,-8440.06,-8440.05,-8440.07,-8440.06,-8440.07,-8440.05,-8440.06
304,51.473,-8433.91,-8433.9,-8433.92,-8433.91,-8433.92,-8433.9,-8433.91
305,52.0879,-8427.78,-8427.78,-8427.79,-8427.78,-8427.79,-8427.78,-8427.78
306,52.7099,-8421.68,-8421.67,-8421.69,-8421.68,-8421.69,-8421.67,-8421.68
307,53.3391,-8415.59,-8415.58,-8415.6,-8415.59,-8415.6,-8415.58,-8415.59
308,53.9756,-8409.49,-8409.48,-8409.5,-8409.49,-8409.5,-8409.48,-8409.49
309,54.6194,-8403.36,-8403.35,-8403.37,-8403.36,-8403.37,-8403.35,-8403.36
310,55.2707,-8397.19,-8397.18,-8397.2,-8397.19,-8397.2,-8397.18,-8397.19
311,55.9296,-8391,-8390.99,-8391.01,-8391,-8391.01,-8390.99,-8391
312,56.5961,-8384.85,-8384.84,-8384.86,-8384.85,-8384.86,-8384.84,-8384.85
313,57.2703,-8378.84,-8378.83,-8378.85,-8378.84,-8378.85,-8378.83,-8378.84
314,57.9523,-8372.99,-8372.98,-8373,-8372.99,-8373,-8372.98,-8372.99
315,58.6423,-8367.2,-8367.2,-8367.21,-8367.2,-8367.21,-8367.2,-8367.2
316,59.3402,-8361.4,-8361.39,-8361.41,-8361.4,-8361.41,-8361.39,-8361.4
317,60.0462,-8355.58,-8355.57,-8355.59,-8355.58,-8355.59,-8355.57,-8355.58
318,60.7604,-8349.73,-8349.72,-8349.74,-8349.73,-8349.74,-8349.72,-8349.73
319,61.4828,-8343.87,-8343.86,-8343.88,-8343.87,-8343.88,-8343.86,-8343.87
320,62.2137,-8338,-8338,-8338.01,-8338.01,-8338.01,-8338,-8338
321,62.9529,-8332.12,-8332.11,-8332.13,-8332.12,-8332.13,-8332.11,-8332.12
322,63.7008,-8326.21,-8326.2,-8326.22,-8326.21,-8326.22,-8326.2,-8326.21
323,64.4573,-8320.27,-8320.27,-8320.28,-8320.28,-8320.28,-8320.27,-8320.27
324,65.2226,-8314.33,-8314.33,-8314.34,-8314.33,-8314.34,-8314.33,-8314.33
325,65.9968,-8308.39,-8308.39,-8308.4,-8308.39,-8308.4,-8308.39,-8308.39
326,66.7799,-8302.45,-8302.44,-8302.46,-8302.45,-8302.46,-8302.44,-8302.45
327,67.5721,-8296.48,-8296.47,-8296.48,-8296.48,-8296.48,-8296.47,-8296.48
328,68.3735,-8290.47,-8290.46,-8290.47,-8290.47,-8290.47,-8290.46,-8290.47
329,69.1841,-8284.42,-8284.41,-8284.42,-8284.42,-8284.42,-8284.41,-8284.42
330,70.0042,-8278.34,-8278.33,-8278.35,-8278.34,-8278.35,-8278.33,-8278.34
331,70.8337,-8272.24,-8272.23,-8272.25,-8272.24,-8272.25,-8272.23,-8272.24
332,71.6729,-8266.11,-8266.11,-8266.12,-8266.11,-8266.12,-8266.11,-8266.11
333,72.5218,-8259.95,-8259.94,-8259.95,-8259.95,-8259.95,-8259.94,-8259.95
334,73.3805,-8253.72,-8253.71,-8253.73,-8253.72,-8253.73,-8253.71,-8253.72
335,74.2492,-8247.44,-8247.43,-8247.45,-8247.44,-8247.45,-8247.43,-8247.44
336,75.1279,-8241.09,-8241.08,-8241.1,-8241.09,-8241.1,-8241.08,-8241.09
337,76.0168,-8234.7,-8234.7,-8234.71,-8234.7,-8234.71,-8234.7,-8234.7
338,76.916,-8228.35,-8228.34,-8228.36,-8228.35,-8228.36,-8228.34,-8228.35
339,77.8256,-8222.11,-8222.1,-8222.12,-8222.11,-8222.12,-8222.1,-8222.11
340,78.7458,-8215.98,-8215.97,-8215.99,-8215.98,-8215.99,-8215.97,-8215.98
341,79.6766,-8209.93,-8209.92,-8209.93,-8209.93,-8209.93,-8209.92,-8209.93
342,80.6182,-8203.9,-8203.89,-8203.91,-8203.9,-8203.91,-8203.89,-8203.9
343,81.5708,-8197.87,-8197.86,-8197.88,-8197.87,-8197.88,-8197.86,-8197.87
344,82.5343,-8191.81,-8191.8,-8191.82,-8191.81,-8191.82,-8191.8,-8191.81
345,83.509,-8185.71,-8185.7,-8185.72,-8185.71,-8185.72,-8185.7,-8185.71
346,84.495,-8179.56,-8179.55,-8179.57,-8179.56,-8179.57,-8179.55,-8179.56
347,85.4925,-8173.36,-8173.35,-8173.37,-8173.36,-8173.37,-8173.35,-8173.36
348,86.5014,-8167.12,-8167.11,-8167.13,-8167.12,-8167.13,-8167.11,-8167.12
349,87.5221,-8160.85,-8160.84,-8160.85,-8160.85,-8160.85,-8160.84,-8160.85
350,88.5546,-8154.55,-8154.55,-8154.56,-8154.55,-8154.56,-8154.55,-8154.55
351,89.5991,-8148.26,-8148.25,-8148.27,-8148.26,-8148.27,-8148.25,-8148.26
352,90.6556,-8142,-8141.99,-8142.01,-8142,-8142.01,-8141.99,-8142
353,91.7245,-8135.79,-8135.78,-8135.8,-8135.79,-8135.8,-8135.78,-8135.79
354,92.8056,-8129.64,-8129.63,-8129.65,-8129.64,-8129.65,-8129.63,-8129.64
355,93.8993,-8123.58,-8123.57,-8123.58,-8123.58,-8123.58,-8123.57,-8123.58
356,95.0057,-8117.6,-8117.59,-8117.61,-8117.6,-8117.61,-8117.59,-8117.6
357,96.1249,-8111.7,-8111.7,-8111.71,-8111.7,-8111.71,-8111.7,-8111.7
358,97.2571,-8105.86,-8105.85,-8105.87,-8105.86,-8105.87,-8105.85,-8105.86
359,98.4024,-8100.03,-8100.03,-8100.04,-8100.03,-8100.04,-8100.03,-8100.03
360,99.5609,-8094.22,-8094.22,-8094.23,-8094.22,-8094.23,-8094.22,-8094.22
361,100.733,-8088.43,-8088.43,-8088.44,-8088.44,-8088.44,-8088.43,-8088.43
362,101.918,-8082.66,-8082.66,-8082.67,-8082.66,-8082.67,-8082.66,-8082.66
363,103.118,-8076.9,-8076.89,-8076.9,-8076.9,-8076.9,-8076.89,-8076.9
364,104.331,-8071.11,-8071.1,-8071.12,-8071.11,-8071.12,-8071.1,-8071.11
365,105.558,-8065.29,-8065.28,-8065.3,-8065.29,-8065.3,-8065.28,-8065.29
366,106.8,-8059.44,-8059.43,-8059.45,-8059.44,-8059.45,-8059.43,-8059.44
367,108.055,-8053.59,-8053.58,-8053.6,-8053.59,-8053.6,-8053.58,-8053.59
368,109.326,-8047.8,-8047.8,-8047.81,-8047.8,-8047.81,-8047.8,-8047.8
369,110.611,-8042.15,-8042.14,-8042.16,-8042.15,-8042.16,-8042.14,-8042.15
370,111.911,-8036.62,-8036.62,-8036.63,-8036.62,-8036.63,-8036.62,-8036.62
371,113.226,-8031.14,-8031.13,-8031.14,-8031.14,-8031.14,-8031.13,-8031.14
372,114.556,-8025.63,-8025.62,-8025.64,-8025.63,-8025.64,-8025.62,-8025.63
373,115.902,-8020.11,-8020.1,-8020.11,-8020.11,-8020.11,-8020.1,-8020.11
374,117.263,-8014.56,-8014.55,-8014.57,-8014.56,-8014.57,-8014.55,-8014.56
375,118.64,-8009,-8008.99,-8009.01,-8009,-8009.01,-8008.99,-8009
376,120.033,-8003.44,-8003.43,-8003.44,-8003.44,-8003.44,-8003.43,-8003.44
377,121.442,-7997.85,-7997.84,-7997.86,-7997.85,-7997.86,-7997.84,-7997.85
378,122.868,-7992.24,-7992.23,-7992.25,-7992.24,-7992.25,-7992.23,-7992.24
379,124.31,-7986.61,-7986.6,-7986.61,-7986.61,-7986.61,-7986.6,-7986.61
380,125.769,-7980.97,-7980.96,-7980.98,-7980.97,-7980.98,-7980.96,-7980.97
381,127.244,-7975.33,-7975.32,-7975.34,-7975.33,-7975.34,-7975.32,-7975.33
382,128.737,-7969.68,-7969.68,-7969.69,-7969.68,-7969.69,-7969.68,-7969.68
383,130.247,-7964.01,-7964,-7964.02,-7964.01,-7964.02,-7964,-7964.01
384,131.774,-7958.3,-7958.29,-7958.31,-7958.3,-7958.31,-7958.29,-7958.3
385,133.32,-7952.55,-7952.55,-7952.56,-7952.55,-7952.56,-7952.55,-7952.55
386,134.883,-7946.78,-7946.77,-7946.79,-7946.78,-7946.79,-7946.77,-7946.78
387,136.464,-7940.98,-7940.98,-7940.99,-7940.98,-7940.99,-7940.98,-7940.98
388,138.063,-7935.16,-7935.16,-7935.17,-7935.16,-7935.17,-7935.16,-7935.16
389,139.681,-7929.3,-7929.29,-7929.31,-7929.3,-7929.31,-7929.29,-7929.3
390,141.318,-7923.39,-7923.38,-7923.39,-7923.39,-7923.39,-7923.38,-7923.39
391,142.974,-7917.41,-7917.41,-7917.42,-7917.41,-7917.42,-7917.41,-7917.41
392,144.649,-7911.38,-7911.37,-7911.39,-7911.38,-7911.39,-7911.37,-7911.38
393,146.343,-7905.31,-7905.3,-7905.32,-7905.31,-7905.32,-7905.3,-7905.31
394,148.057,-7899.27,-7899.26,-7899.28,-7899.27,-7899.28,-7899.26,-7899.27
395,149.791,-7893.34,-7893.33,-7893.34,-7893.34,-7893.34,-7893.33,-7893.34
396,151.545,-7887.51,-7887.5,-7887.52,-7887.51,-7887.52,-7887.5,-7887.51
397,153.319,-7881.75,-7881.74,-7881.76,-7881.75,-7881.76,-7881.74,-7881.75
398,155.114,-7876.02,-7876.01,-7876.03,-7876.02,-7876.03,-7876.01,-7876.02
399,156.929,-7870.29,-7870.28,-7870.29,-7870.29,-7870.29,-7870.28,-7870.29
400,158.766,-7864.52,-7864.52,-7864.53,-7864.52,-7864.53,-7864.52,-7864.52
401,160.624,-7858.72,-7858.72,-7858.73,-7858.72,-7858.73,-7858.72,-7858.72
402,162.503,-7852.88,-7852.87,-7852.88,-7852.88,-7852.88,-7852.87,-7852.88
403,164.404,-7846.98,-7846.98,-7846.99,-7846.98,-7846.99,-7846.98,-7846.98
404,166.328,-7841.05,-7841.04,-7841.05,-7841.05,-7841.05,-7841.04,-7841.05
405,168.273,-7835.08,-7835.07,-7835.09,-7835.08,-7835.09,-7835.07,-7835.08
406,170.241,-7829.09,-7829.09,-7829.1,-7829.09,-7829.1,-7829.09,-7829.09
407,172.232,-7823.1,-7823.1,-7823.11,-7823.11,-7823.11,-7823.1,-7823.1
408,174.246,-7817.14,-7817.13,-7817.15,-7817.14,-7817.15,-7817.13,-7817.14
409,176.283,-7811.22,-7811.21,-7811.23,-7811.22,-7811.23,-7811.21,-7811.22
410,178.344,-7805.36,-7805.35,-7805.37,-7805.36,-7805.37,-7805.35,-7805.36
411,180.428,-7799.57,-7799.56,-7799.58,-7799.57,-7799.58,-7799.56,-7799.57
412,182.537,-7793.87,-7793.86,-7793.87,-7793.87,-7793.87,-7793.86,-7793.87
413,184.671,-7788.24,-7788.23,-7788.25,-7788.24,-7788.25,-7788.23,-7788.24
414,186.829,-7782.66,-7782.65,-7782.67,-7782.66,-7782.67,-7782.65,-7782.66
415,189.012,-7777.11,-7777.1,-7777.12,-7777.11,-7777.12,-7777.1,-7777.11
416,191.22,-7771.57,-7771.57,-7771.58,-7771.57,-7771.58,-7771.57,-7771.57
417,193.454,-7766.05,-7766.05,-7766.06,-7766.05,-7766.06,-7766.05,-7766.05
418,195.713,-7760.55,-7760.54,-7760.56,-7760.55,-7760.56,-7760.54,-7760.55
419,197.999,-7755.06,-7755.05,-7755.06,-7755.06,-7755.06,-7755.05,-7755.06
420,200.312,-7749.54,-7749.54,-7749.55,-7749.55,-7749.55,-7749.54,-7749.54
421,202.651,-7744.01,-7744,-7744.01,-7744.01,-7744.01,-7744,-7744.01
422,205.017,-7738.44,-7738.43,-7738.45,-7738.44,-7738.45,-7738.43,-7738.44
423,207.411,-7732.86,-7732.85,-7732.87,-7732.86,-7732.87,-7732.85,-7732.86
424,209.832,-7727.33,-7727.32,-7727.34,-7727.33,-7727.34,-7727.32,-7727.33
425,212.282,-7721.91,-7721.9,-7721.92,-7721.91,-7721.92,-7721.9,-7721.91
426,214.76,-7716.61,-7716.6,-7716.61,-7716.61,-7716.61,-7716.6,-7716.61
427,217.266,-7711.36,-7711.36,-7711.37,-7711.36,-7711.37,-7711.36,-7711.36
428,219.802,-7706.12,-7706.11,-7706.13,-7706.12,-7706.13,-7706.11,-7706.12
429,222.367,-7700.85,-7700.85,-7700.86,-7700.86,-7700.86,-7700.85,-7700.85
430,224.962,-7695.57,-7695.56,-7695.58,-7695.57,-7695.58,-7695.56,-7695.57
431,227.586,-7690.27,-7690.26,-7690.28,-7690.27,-7690.28,-7690.26,-7690.27
432,230.242,-7684.97,-7684.96,-7684.97,-7684.97,-7684.97,-7684.96,-7684.97
433,232.928,-7679.64,-7679.64,-7679.65,-7679.64,-7679.65,-7679.64,-7679.64
434,235.645,-7674.3,-7674.29,-7674.31,-7674.3,-7674.31,-7674.29,-7674.3
435,238.393,-7668.93,-7668.92,-7668.94,-7668.93,-7668.94,-7668.92,-7668.93
436,241.174,-7663.55,-7663.55,-7663.56,-7663.55,-7663.56,-7663.55,-7663.55
437,243.986,-7658.17,-7658.17,-7658.18,-7658.17,-7658.18,-7658.17,-7658.17
438,246.831,-7652.79,-7652.78,-7652.8,-7652.79,-7652.8,-7652.78,-7652.79
439,249.709,-7647.38,-7647.38,-7647.39,-7647.38,-7647.39,-7647.38,-7647.38
440,252.621,-7641.95,-7641.94,-7641.95,-7641.95,-7641.95,-7641.94,-7641.95
441,255.566,-7636.47,-7636.47,-7636.48,-7636.47,-7636.48,-7636.47,-7636.47
442,258.545,-7630.97,-7630.96,-7630.98,-7630.97,-7630.98,-7630.96,-7630.97
443,261.559,-7625.45,-7625.44,-7625.45,-7625.45,-7625.45,-7625.44,-7625.45
444,264.608,-7619.9,-7619.89,-7619.91,-7619.9,-7619.91,-7619.89,-7619.9
445,267.692,-7614.32,-7614.31,-7614.33,-7614.32,-7614.33,-7614.31,-7614.32
446,270.812,-7608.69,-7608.68,-7608.7,-7608.69,-7608.7,-7608.68,-7608.69
447,273.968,-7603.01,-7603,-7603.02,-7603.01,-7603.02,-7603,-7603.01
448,277.16,-7597.27,-7597.26,-7597.28,-7597.27,-7597.28,-7597.26,-7597.27
449,280.39,-7591.49,-7591.48,-7591.5,-7591.49,-7591.5,-7591.48,-7591.49
450,283.657,-7585.71,-7585.7,-7585.72,-7585.71,-7585.72,-7585.7,-7585.71
451,286.962,-7580,-7579.99,-7580.01,-7580,-7580.01,-7579.99,-7580
452,290.305,-7574.39,-7574.38,-7574.4,-7574.39,-7574.4,-7574.38,-7574.39
453,293.686,-7568.86,-7568.85,-7568.87,-7568.86,-7568.87,-7568.85,-7568.86
454,297.107,-7563.38,-7563.37,-7563.38,-7563.38,-7563.38,-7563.37,-7563.38
455,300.568,-7557.9,-7557.89,-7557.91,-7557.9,-7557.91,-7557.89,-7557.9
456,304.069,-7552.41,-7552.4,-7552.42,-7552.41,-7552.42,-7552.4,-7552.41
457,307.61,-7546.88,-7546.87,-7546.89,-7546.88,-7546.89,-7546.87,-7546.88
458,311.192,-7541.32,-7541.31,-7541.32,-7541.32,-7541.32,-7541.31,-7541.32
459,314.816,-7535.7,-7535.7,-7535.71,-7535.71,-7535.71,-7535.7,-7535.7
460,318.482,-7530.05,-7530.04,-7530.06,-7530.05,-7530.06,-7530.04,-7530.05
461,322.19,-7524.36,-7524.36,-7524.37,-7524.36,-7524.37,-7524.36,-7524.36
462,325.941,-7518.65,-7518.64,-7518.66,-7518.65,-7518.66,-7518.64,-7518.65
463,329.736,-7512.93,-7512.92,-7512.94,-7512.93,-7512.94,-7512.92,-7512.93
464,333.574,-7507.22,-7507.21,-7507.22,-7507.22,-7507.22,-7507.21,-7507.22
465,337.457,-7501.54,-7501.53,-7501.55,-7501.54,-7501.55,-7501.53,-7501.54
466,341.385,-7495.91,-7495.9,-7495.92,-7495.91,-7495.92,-7495.9,-7495.91
467,345.359,-7490.34,-7490.33,-7490.35,-7490.34,-7490.35,-7490.33,-7490.34
468,349.379,-7484.85,-7484.84,-7484.86,-7484.85,-7484.86,-7484.84,-7484.85
469,353.445,-7479.43,-7479.42,-7479.44,-7479.43,-7479.44,-7479.42,-7479.43
470,357.558,-7474.07,-7474.07,-7474.08,-7474.08,-7474.08,-7474.07,-7474.07
471,361.719,-7468.75,-7468.75,-7468.76,-7468.75,-7468.76,-7468.75,-7468.75
472,365.928,-7463.45,-7463.45,-7463.46,-7463.45,-7463.46,-7463.45,-7463.45
473,370.186,-7458.17,-7458.16,-7458.18,-7458.17,-7458.18,-7458.16,-7458.17
474,374.493,-7452.9,-7452.89,-7452.91,-7452.9,-7452.91,-7452.89,-7452.9
475,378.85,-7447.64,-7447.63,-7447.65,-7447.64,-7447.65,-7447.63,-7447.64
476,383.258,-7442.38,-7442.37,-7442.38,-7442.38,-7442.38,-7442.37,-7442.38
477,387.717,-7437.09,-7437.09,-7437.1,-7437.09,-7437.1,-7437.09,-7437.09
478,392.227,-7431.78,-7431.78,-7431.79,-7431.78,-7431.79,-7431.78,-7431.78
479,396.79,-7426.45,-7426.45,-7426.46,-7426.46,-7426.46,-7426.45,-7426.45
480,401.405,-7421.14,-7421.13,-7421.15,-7421.14,-7421.15,-7421.13,-7421.14
481,406.074,-7415.9,-7415.89,-7415.9,-7415.9,-7415.9,-7415.89,-7415.9
482,410.797,-7410.76,-7410.75,-7410.77,-7410.76,-7410.77,-7410.75,-7410.76
483,415.575,-7405.72,-7405.71,-7405.72,-7405.72,-7405.72,-7405.71,-7405.72
484,420.408,-7400.7,-7400.69,-7400.71,-7400.7,-7400.71,-7400.69,-7400.7
485,425.297,-7395.67,-7395.67,-7395.68,-7395.67,-7395.68,-7395.67,-7395.67
486,430.242,-7390.63,-7390.62,-7390.64,-7390.63,-7390.64,-7390.62,-7390.63
487,435.245,-7385.57,-7385.56,-7385.57,-7385.57,-7385.57,-7385.56,-7385.57
488,440.306,-7380.49,-7380.49,-7380.5,-7380.5,-7380.5,-7380.49,-7380.49
489,445.426,-7375.41,-7375.4,-7375.42,-7375.41,-7375.42,-7375.4,-7375.41
490,450.605,-7370.31,-7370.3,-7370.32,-7370.31,-7370.32,-7370.3,-7370.31
491,455.844,-7365.18,-7365.18,-7365.19,-7365.19,-7365.19,-7365.18,-7365.18
492,461.143,-7360.05,-7360.04,-7360.05,-7360.05,-7360.05,-7360.04,-7360.05
493,466.504,-7354.9,-7354.89,-7354.91,-7354.9,-7354.91,-7354.89,-7354.9
494,471.927,-7349.75,-7349.74,-7349.76,-7349.75,-7349.76,-7349.74,-7349.75
495,477.413,-7344.59,-7344.58,-7344.59,-7344.59,-7344.59,-7344.58,-7344.59
496,482.963,-7339.4,-7339.39,-7339.41,-7339.4,-7339.41,-7339.39,-7339.4
497,488.577,-7334.18,-7334.18,-7334.19,-7334.18,-7334.19,-7334.18,-7334.18
498,494.255,-7328.93,-7328.93,-7328.94,-7328.93,-7328.94,-7328.93,-7328.93
499,500,-7323.66,-7323.65,-7323.67,-7323.66,-7323.67,-7323.65,-7323.66
