gridnumber,capital,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6]
329,69.1841,68.6933,68.694,68.6947,68.6954,68.6961,68.6967,68.6974
330,70.0042,69.5077,69.5084,69.5091,69.5098,69.5105,69.5111,69.5118
331,70.8337,70.3315,70.3322,70.3329,70.3336,70.3343,70.335,70.3357
332,71.6729,71.1648,71.1655,71.1662,71.1669,71.1676,71.1684,71.1691
333,72.5218,72.0078,72.0085,72.0092,72.0099,72.0107,72.0114,72.0121
334,73.3805,72.8605,72.8613,72.862,72.8627,72.8635,72.8642,72.8649
335,74.2492,73.7232,73.7239,73.7247,73.7254,73.7261,73.7269,73.7276
336,75.1279,74.5958,74.5966,74.5973,74.598,74.5988,74.5995,74.6003
337,76.0168,75.4785,75.4793,75.48,75.4808,75.4816,75.4823,75.4831
338,76.916,76.3715,76.3723,76.373,76.3738,76.3746,76.3753,76.3761
339,77.8256,77.2748,77.2756,77.2764,77.2771,77.2779,77.2787,77.2794
340,78.7458,78.1886,78.1894,78.1901,78.1909,78.1917,78.1925,78.1933
341,79.6766,79.1129,79.1137,79.1145,79.1153,79.1161,79.1169,79.1177
342,80.6182,80.048,80.0488,80.0496,80.0504,80.0512,80.052,80.0528
343,81.5708,80.9939,80.9947,80.9955,80.9963,80.9971,80.998,80.9988
344,82.5343,81.9508,81.9516,81.9524,81.9532,81.954,81.9549,81.9557
345,83.509,82.9187,82.9196,82.9204,82.9212,82.922,82.9229,82.9237
346,84.495,83.8979,83.8987,83.8996,83.9004,83.9012,83.9021,83.9029
347,85.4925,84.8884,84.8892,84.8901,84.8909,84.8918,84.8926,84.8935
348,86.5014,85.8904,85.8912,85.8921,85.8929,85.8938,85.8946,85.8955
349,87.5221,86.904,86.9048,86.9057,86.9066,86.9074,86.9083,86.9092
350,88.5546,87.9293,87.9302,87.931,87.9319,87.9328,87.9337,87.9345
351,89.5991,88.9665,88.9674,88.9683,88.9692,88.97,88.9709,88.9718
352,90.6556,90.0157,90.0166,90.0175,90.0184,90.0193,90.0202,90.0211
353,91.7245,91.0771,91.078,91.0789,91.0798,91.0807,91.0816,91.0825
354,92.8056,92.1508,92.1517,92.1526,92.1535,92.1544,92.1554,92.1563
355,93.8993,93.2369,93.2378,93.2387,93.2397,93.2406,93.2415,93.2425
356,95.0057,94.3356,94.3365,94.3375,94.3384,94.3393,94.3403,94.3412
357,96.1249,95.447,95.448,95.4489,95.4499,95.4508,95.4518,95.4527
358,97.2571,96.5713,96.5723,96.5732,96.5742,96.5752,96.5761,96.5771
359,98.4024,97.7086,97.7096,97.7106,97.7116,97.7125,97.7135,97.7145
360,99.5609,98.8591,98.8601,98.8611,98.8621,98.8631,98.8641,98.8651
361,100.733,100.023,100.024,100.025,100.026,100.027,100.028,100.029
362,101.918,101.2,101.201,101.202,101.203,101.204,101.205,101.206
363,103.118,102.391,102.392,102.393,102.394,102.395,102.396,102.397
364,104.331,103.596,103.597,103.598,103.599,103.6,103.601,103.602
365,105.558,104.815,104.816,104.817,104.818,104.819,104.82,104.821
366,106.8,106.048,106.049,106.05,106.051,106.052,106.053,106.054
367,108.055,107.295,107.296,107.297,107.298,107.299,107.3,107.301
368,109.326,108.556,108.557,108.558,108.559,108.561,108.562,108.563
369,110.611,109.832,109.833,109.835,109.836,109.837,109.838,109.839
370,111.911,111.123,111.124,111.126,111.127,111.128,111.129,111.13
371,113.226,112.429,112.43,112.432,112.433,112.434,112.435,112.436
372,114.556,113.75,113.751,113.753,113.754,113.755,113.756,113.757
373,115.902,115.087,115.088,115.089,115.09,115.091,115.092,115.094
374,117.263,116.439,116.44,116.441,116.442,116.443,116.444,116.445
375,118.64,117.806,117.807,117.808,117.81,117.811,117.812,117.813
376,120.033,119.189,119.191,119.192,119.193,119.194,119.195,119.196
377,121.442,120.589,120.59,120.591,120.592,120.594,120.595,120.596
378,122.868,122.004,122.005,122.007,122.008,122.009,122.01,122.012
379,124.31,123.436,123.437,123.439,123.44,123.441,123.442,123.444
380,125.769,124.885,124.886,124.887,124.889,124.89,124.891,124.892
381,127.244,126.35,126.351,126.353,126.354,126.355,126.356,126.358
382,128.737,127.832,127.834,127.835,127.836,127.838,127.839,127.84
383,130.247,129.332,129.333,129.335,129.336,129.337,129.338,129.34
384,131.774,130.849,130.85,130.851,130.853,130.854,130.855,130.857
385,133.32,132.383,132.385,132.386,132.387,132.389,132.39,132.391
386,134.883,133.935,133.937,133.938,133.94,133.941,133.942,133.944
387,136.464,135.506,135.507,135.508,135.51,135.511,135.512,135.514
388,138.063,137.094,137.095,137.097,137.098,137.1,137.101,137.102
389,139.681,138.701,138.702,138.704,138.705,138.706,138.708,138.709
390,141.318,140.326,140.328,140.329,140.33,140.332,140.333,140.335
391,142.974,141.971,141.972,141.973,141.975,141.976,141.978,141.979
392,144.649,143.634,143.635,143.637,143.638,143.64,143.641,143.642
393,146.343,145.316,145.318,145.319,145.321,145.322,145.324,145.325
394,148.057,147.018,147.02,147.021,147.023,147.024,147.026,147.027
395,149.791,148.74,148.742,148.743,148.745,148.746,148.748,148.749
396,151.545,150.482,150.483,150.485,150.486,150.488,150.489,150.491
397,153.319,152.244,152.245,152.247,152.248,152.25,152.251,152.253
398,155.114,154.026,154.028,154.029,154.031,154.032,154.034,154.035
399,156.929,155.829,155.831,155.832,155.834,155.835,155.837,155.838
400,158.766,157.653,157.654,157.656,157.658,157.659,157.661,157.662
401,160.624,159.498,159.499,159.501,159.503,159.504,159.506,159.507
402,162.503,161.364,161.366,161.367,161.369,161.371,161.372,161.374
403,164.404,163.252,163.254,163.255,163.257,163.259,163.26,163.262
404,166.328,165.162,165.164,165.165,165.167,165.169,165.17,165.172
405,168.273,167.094,167.096,167.097,167.099,167.101,167.102,167.104
406,170.241,169.048,169.05,169.052,169.053,169.055,169.057,169.058
407,172.232,171.025,171.027,171.029,171.03,171.032,171.034,171.036
408,174.246,173.025,173.027,173.029,173.03,173.032,173.034,173.036
409,176.283,175.048,175.05,175.052,175.054,175.055,175.057,175.059
410,178.344,177.095,177.097,177.098,177.1,177.102,177.104,177.105
411,180.428,179.165,179.167,179.169,179.17,179.172,179.174,179.176
412,182.537,181.259,181.261,181.263,181.265,181.266,181.268,181.27
413,184.671,183.378,183.38,183.381,183.383,183.385,183.387,183.389
414,186.829,185.521,185.523,185.524,185.526,185.528,185.53,185.532
415,189.012,187.689,187.69,187.692,187.694,187.696,187.698,187.7
416,191.22,189.881,189.883,189.885,189.887,189.889,189.891,189.893
417,193.454,192.1,192.102,192.104,192.106,192.107,192.109,192.111
418,195.713,194.344,194.346,194.348,194.35,194.352,194.354,194.355
419,197.999,196.614,196.616,196.618,196.62,196.622,196.624,196.626
420,200.312,198.91,198.912,198.914,198.916,198.918,198.92,198.922
421,202.651,201.233,201.235,201.237,201.239,201.241,201.243,201.245
422,205.017,203.583,203.585,203.587,203.589,203.591,203.593,203.595
423,207.411,205.96,205.962,205.964,205.966,205.968,205.97,205.972
424,209.832,208.365,208.367,208.369,208.371,208.373,208.375,208.377
425,212.282,210.797,210.799,210.801,210.804,210.806,210.808,210.81
426,214.76,213.258,213.26,213.262,213.264,213.266,213.269,213.271
427,217.266,215.747,215.749,215.751,215.754,215.756,215.758,215.76
428,219.802,218.265,218.267,218.269,218.272,218.274,218.276,218.278
429,222.367,220.812,220.814,220.817,220.819,220.821,220.823,220.825
430,224.962,223.389,223.391,223.393,223.396,223.398,223.4,223.402
431,227.586,225.995,225.998,226,226.002,226.004,226.007,226.009
432,230.242,228.632,228.634,228.637,228.639,228.641,228.644,228.646
433,232.928,231.299,231.302,231.304,231.306,231.309,231.311,231.313
434,235.645,233.998,234,234.002,234.005,234.007,234.009,234.012
435,238.393,236.727,236.729,236.732,236.734,236.737,236.739,236.741
436,241.174,239.488,239.491,239.493,239.495,239.498,239.5,239.503
437,243.986,242.281,242.284,242.286,242.288,242.291,242.293,242.296
438,246.831,245.107,245.109,245.112,245.114,245.116,245.119,245.121
439,249.709,247.965,247.967,247.97,247.972,247.975,247.977,247.98
440,252.621,250.856,250.859,250.861,250.864,250.866,250.869,250.871
441,255.566,253.781,253.783,253.786,253.788,253.791,253.793,253.796
442,258.545,256.739,256.742,256.745,256.747,256.75,256.752,256.755
443,261.559,259.732,259.735,259.738,259.74,259.743,259.745,259.748
444,264.608,262.76,262.763,262.765,262.768,262.77,262.773,262.776
445,267.692,265.823,265.825,265.828,265.831,265.833,265.836,265.838
446,270.812,268.921,268.923,268.926,268.929,268.931,268.934,268.937
447,273.968,272.055,272.057,272.06,272.063,272.066,272.068,272.071
448,277.16,275.225,275.228,275.231,275.233,275.236,275.239,275.242
449,280.39,278.432,278.435,278.438,278.441,278.443,278.446,278.449
450,283.657,281.676,281.679,281.682,281.685,281.688,281.69,281.693
451,286.962,284.958,284.961,284.964,284.967,284.97,284.972,284.975
452,290.305,288.278,288.281,288.284,288.287,288.29,288.292,288.295
453,293.686,291.636,291.639,291.642,291.645,291.648,291.651,291.654
454,297.107,295.034,295.037,295.039,295.042,295.045,295.048,295.051
455,300.568,298.47,298.473,298.476,298.479,298.482,298.485,298.488
456,304.069,301.947,301.95,301.953,301.956,301.959,301.962,301.965
457,307.61,305.463,305.466,305.469,305.472,305.475,305.478,305.481
458,311.192,309.021,309.024,309.027,309.03,309.033,309.036,309.039
459,314.816,312.619,312.622,312.625,312.628,312.632,312.635,312.638
460,318.482,316.259,316.263,316.266,316.269,316.272,316.275,316.278
461,322.19,319.942,319.945,319.948,319.951,319.955,319.958,319.961
462,325.941,323.667,323.67,323.673,323.677,323.68,323.683,323.686
463,329.736,327.435,327.439,327.442,327.445,327.448,327.452,327.455
464,333.574,331.247,331.251,331.254,331.257,331.26,331.264,331.267
465,337.457,335.103,335.107,335.11,335.113,335.117,335.12,335.123
466,341.385,339.004,339.008,339.011,339.014,339.018,339.021,339.024
467,345.359,342.95,342.954,342.957,342.96,342.964,342.967,342.971
468,349.379,346.942,346.945,346.949,346.952,346.956,346.959,346.963
469,353.445,350.98,350.983,350.987,350.99,350.994,350.997,351.001
470,357.558,355.064,355.068,355.071,355.075,355.079,355.082,355.086
471,361.719,359.196,359.2,359.204,359.207,359.211,359.214,359.218
472,365.928,363.376,363.38,363.384,363.387,363.391,363.394,363.398
473,370.186,367.605,367.608,367.612,367.616,367.619,367.623,367.627
474,374.493,371.882,371.886,371.889,371.893,371.897,371.901,371.904
475,378.85,376.209,376.213,376.216,376.22,376.224,376.228,376.231
476,383.258,380.586,380.59,380.593,380.597,380.601,380.605,380.609
477,387.717,385.014,385.017,385.021,385.025,385.029,385.033,385.037
478,392.227,389.493,389.496,389.5,389.504,389.508,389.512,389.516
479,396.79,394.023,394.027,394.031,394.035,394.039,394.043,394.047
480,401.405,398.607,398.611,398.615,398.619,398.623,398.627,398.631
481,406.074,403.243,403.247,403.251,403.255,403.259,403.263,403.267
482,410.797,407.933,407.938,407.942,407.946,407.95,407.954,407.958
483,415.575,412.678,412.682,412.686,412.69,412.694,412.699,412.703
484,420.408,417.478,417.482,417.486,417.49,417.494,417.498,417.502
485,425.297,422.333,422.337,422.341,422.345,422.349,422.354,422.358
486,430.242,427.244,427.248,427.252,427.257,427.261,427.265,427.269
487,435.245,432.212,432.217,432.221,432.225,432.229,432.234,432.238
488,440.306,437.238,437.242,437.247,437.251,437.255,437.26,437.264
489,445.426,442.322,442.326,442.331,442.335,442.34,442.344,442.348
490,450.605,447.465,447.469,447.474,447.478,447.483,447.487,447.492
491,455.844,452.667,452.672,452.677,452.681,452.686,452.69,452.695
492,461.143,457.93,457.935,457.939,457.944,457.949,457.953,457.958
493,466.504,463.254,463.259,463.263,463.268,463.272,463.277,463.282
494,471.927,468.639,468.644,468.649,468.653,468.658,468.663,468.667
495,477.413,474.087,474.092,474.097,474.101,474.106,474.111,474.116
496,482.963,479.598,479.603,479.608,479.613,479.617,479.622,479.627
497,488.577,485.173,485.178,485.183,485.187,485.192,485.197,485.202
498,494.255,490.812,490.817,490.822,490.827,490.832,490.837,490.842
499,500,496.547,496.552,496.557,496.562,496.567,496.572,496.577
