gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
10,0.195332,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415,-13.1415
11,0.216131,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724,-13.0724
12,0.237172,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038,-13.0038
13,0.258456,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359,-12.9359
14,0.279986,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683,-12.8683
15,0.301766,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012,-12.8012
16,0.323799,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346,-12.7346
17,0.346087,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684,-12.6684
18,0.368632,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024,-12.6024
19,0.391439,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368,-12.5368
20,0.414511,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715,-12.4715
21,0.437849,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065,-12.4065
22,0.461458,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417,-12.3417
23,0.485341,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772,-12.2772
24,0.5095,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128,-12.2128
25,0.533939,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488,-12.1488
26,0.558661,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849,-12.0849
27,0.58367,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213,-12.0213
28,0.608968,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579,-11.9579
29,0.634559,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946,-11.8946
30,0.660447,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315,-11.8315
31,0.686635,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685,-11.7685
32,0.713126,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058,-11.7058
33,0.739924,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432,-11.6432
34,0.767033,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807,-11.5807
35,0.794456,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183,-11.5183
36,0.822196,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561,-11.4561
37,0.850258,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394,-11.394
38,0.878644,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321,-11.3321
39,0.90736,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702,-11.2702
40,0.936408,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085,-11.2085
41,0.965793,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468,-11.1468
42,0.995519,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853,-11.0853
43,1.02559,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239,-11.0239
