gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
10,0.674183,0.444083,0.444083,0.444083,0.543678,0.549731,0.549731,0.679494,0.679494,0.679494,0.444083,0.444083,0.444083,0.543678,0.549731,0.549731,0.679494,0.679494,0.679494,0.444083,0.444083,0.444083,0.543678,0.549731,0.549731,0.679494,0.679494,0.679494,0.444083,0.444083,0.444083,0.549346,0.549731,0.549731,0.685319,0.685319,0.685319,0.444083,0.444083,0.444083,0.549346,0.549731,0.549731,0.685319,0.685319,0.685319,0.444083,0.444083,0.444083,0.549346,0.549731,0.549731,0.685319,0.685319,0.685319,0.444083,0.444083,0.444083,0.555015,0.549731,0.549731,0.691143,0.691143,0.691143,0.444083,0.444083,0.444083,0.555015,0.549731,0.549731,0.691143,0.691143,0.691143,0.444083,0.444083,0.444083,0.555015,0.549731,0.549731,0.691143,0.691143,0.691143
11,0.75557,0.513577,0.513577,0.513577,0.613686,0.620571,0.620571,0.751214,0.751214,0.751214,0.513577,0.513577,0.513577,0.613686,0.620571,0.620571,0.751214,0.751214,0.751214,0.513577,0.513577,0.513577,0.613686,0.620571,0.620571,0.751214,0.751214,0.751214,0.513577,0.513577,0.513577,0.620112,0.620571,0.620571,0.757743,0.757743,0.757743,0.513577,0.513577,0.513577,0.620112,0.620571,0.620571,0.757743,0.757743,0.757743,0.513577,0.513577,0.513577,0.620112,0.620571,0.620571,0.757743,0.757743,0.757743,0.513577,0.513577,0.513577,0.626538,0.620571,0.620571,0.764274,0.764274,0.764274,0.513577,0.513577,0.513577,0.626538,0.620571,0.620571,0.764274,0.764274,0.764274,0.513577,0.513577,0.513577,0.626538,0.620571,0.620571,0.764274,0.764274,0.764274
12,0.839869,0.585785,0.585785,0.585785,0.686952,0.694545,0.694545,0.825546,0.825546,0.825546,0.585785,0.585785,0.585785,0.686952,0.694545,0.694545,0.825546,0.825546,0.825546,0.585785,0.585785,0.585785,0.686952,0.694545,0.694545,0.825546,0.825546,0.825546,0.585785,0.585785,0.585785,0.694168,0.694545,0.694545,0.832806,0.832806,0.832806,0.585785,0.585785,0.585785,0.694168,0.694545,0.694545,0.832806,0.832806,0.832806,0.585785,0.585785,0.585785,0.694168,0.694545,0.694545,0.832806,0.832806,0.832806,0.585785,0.585785,0.585785,0.701385,0.694545,0.694545,0.840068,0.840068,0.840068,0.585785,0.585785,0.585785,0.701385,0.694545,0.694545,0.840068,0.840068,0.840068,0.585785,0.585785,0.585785,0.701385,0.694545,0.694545,0.840068,0.840068,0.840068
13,0.927185,0.661354,0.661354,0.661354,0.763495,0.771647,0.771647,0.903024,0.903024,0.903024,0.661354,0.661354,0.661354,0.763495,0.771647,0.771647,0.903024,0.903024,0.903024,0.661354,0.661354,0.661354,0.763495,0.771647,0.771647,0.903024,0.903024,0.903024,0.661354,0.661354,0.661354,0.771474,0.771647,0.771647,0.911101,0.911101,0.911101,0.661354,0.661354,0.661354,0.771474,0.771647,0.771647,0.911101,0.911101,0.911101,0.661354,0.661354,0.661354,0.771474,0.771647,0.771647,0.911101,0.911101,0.911101,0.661354,0.661354,0.661354,0.779454,0.771647,0.771647,0.919178,0.919178,0.919178,0.661354,0.661354,0.661354,0.779454,0.771647,0.771647,0.919178,0.919178,0.919178,0.661354,0.661354,0.661354,0.779454,0.771647,0.771647,0.919178,0.919178,0.919178
14,1.01763,0.740576,0.740576,0.740576,0.842908,0.851871,0.851871,0.983791,0.983791,0.983791,0.740576,0.740576,0.740576,0.842908,0.851871,0.851871,0.983791,0.983791,0.983791,0.740576,0.740576,0.740576,0.842908,0.851871,0.851871,0.983791,0.983791,0.983791,0.740576,0.740576,0.740576,0.851724,0.851871,0.851871,0.992719,0.992719,0.992719,0.740576,0.740576,0.740576,0.851724,0.851871,0.851871,0.992719,0.992719,0.992719,0.740576,0.740576,0.740576,0.851724,0.851871,0.851871,0.992719,0.992719,0.992719,0.740576,0.740576,0.740576,0.86054,0.851871,0.851871,1.00165,1.00165,1.00165,0.740576,0.740576,0.740576,0.86054,0.851871,0.851871,1.00165,1.00165,1.00165,0.740576,0.740576,0.740576,0.86054,0.851871,0.851871,1.00165,1.00165,1.00165
15,1.1113,0.823112,0.823112,0.823112,0.925695,0.935613,0.935613,1.06779,1.06779,1.06779,0.823112,0.823112,0.823112,0.925695,0.935613,0.935613,1.06779,1.06779,1.06779,0.823112,0.823112,0.823112,0.925695,0.935613,0.935613,1.06779,1.06779,1.06779,0.823112,0.823112,0.823112,0.935385,0.935613,0.935613,1.07757,1.07757,1.07757,0.823112,0.823112,0.823112,0.935385,0.935613,0.935613,1.07757,1.07757,1.07757,0.823112,0.823112,0.823112,0.935385,0.935613,0.935613,1.07757,1.07757,1.07757,0.823112,0.823112,0.823112,0.945087,0.935613,0.935613,1.08735,1.08735,1.08735,0.823112,0.823112,0.823112,0.945087,0.935613,0.935613,1.08735,1.08735,1.08735,0.823112,0.823112,0.823112,0.945087,0.935613,0.935613,1.08735,1.08735,1.08735
16,1.20833,0.909202,0.909202,0.909202,1.01209,1.02285,1.02285,1.1551,1.1551,1.1551,0.909202,0.909202,0.909202,1.01209,1.02285,1.02285,1.1551,1.1551,1.1551,0.909202,0.909202,0.909202,1.01209,1.02285,1.02285,1.1551,1.1551,1.1551,0.909202,0.909202,0.909202,1.02266,1.02285,1.02285,1.16578,1.16578,1.16578,0.909202,0.909202,0.909202,1.02266,1.02285,1.02285,1.16578,1.16578,1.16578,0.909202,0.909202,0.909202,1.02266,1.02285,1.02285,1.16578,1.16578,1.16578,0.909202,0.909202,0.909202,1.03325,1.02285,1.02285,1.17647,1.17647,1.17647,0.909202,0.909202,0.909202,1.03325,1.02285,1.02285,1.17647,1.17647,1.17647,0.909202,0.909202,0.909202,1.03325,1.02285,1.02285,1.17647,1.17647,1.17647
17,1.30884,0.999009,0.999009,0.999009,1.10192,1.11362,1.11362,1.24589,1.24589,1.24589,0.999009,0.999009,0.999009,1.10192,1.11362,1.11362,1.24589,1.24589,1.24589,0.999009,0.999009,0.999009,1.10192,1.11362,1.11362,1.24589,1.24589,1.24589,0.999009,0.999009,0.999009,1.1134,1.11362,1.11362,1.25751,1.25751,1.25751,0.999009,0.999009,0.999009,1.1134,1.11362,1.11362,1.25751,1.25751,1.25751,0.999009,0.999009,0.999009,1.1134,1.11362,1.11362,1.25751,1.25751,1.25751,0.999009,0.999009,0.999009,1.12493,1.11362,1.11362,1.26913,1.26913,1.26913,0.999009,0.999009,0.999009,1.12493,1.11362,1.11362,1.26913,1.26913,1.26913,0.999009,0.999009,0.999009,1.12493,1.11362,1.11362,1.26913,1.26913,1.26913
18,1.41294,1.09251,1.09251,1.09251,1.19538,1.20806,1.20806,1.34024,1.34024,1.34024,1.09251,1.09251,1.09251,1.19538,1.20806,1.20806,1.34024,1.34024,1.34024,1.09251,1.09251,1.09251,1.19538,1.20806,1.20806,1.34024,1.34024,1.34024,1.09251,1.09251,1.09251,1.20783,1.20806,1.20806,1.35282,1.35282,1.35282,1.09251,1.09251,1.09251,1.20783,1.20806,1.20806,1.35282,1.35282,1.35282,1.09251,1.09251,1.09251,1.20783,1.20806,1.20806,1.35282,1.35282,1.35282,1.09251,1.09251,1.09251,1.22032,1.20806,1.20806,1.36541,1.36541,1.36541,1.09251,1.09251,1.09251,1.22032,1.20806,1.20806,1.36541,1.36541,1.36541,1.09251,1.09251,1.09251,1.22032,1.20806,1.20806,1.36541,1.36541,1.36541
19,1.52076,1.18984,1.18984,1.18984,1.29258,1.30627,1.30627,1.43825,1.43825,1.43825,1.18984,1.18984,1.18984,1.29258,1.30627,1.30627,1.43825,1.43825,1.43825,1.18984,1.18984,1.18984,1.29258,1.30627,1.30627,1.43825,1.43825,1.43825,1.18984,1.18984,1.18984,1.30603,1.30627,1.30627,1.45183,1.45183,1.45183,1.18984,1.18984,1.18984,1.30603,1.30627,1.30627,1.45183,1.45183,1.45183,1.18984,1.18984,1.18984,1.30603,1.30627,1.30627,1.45183,1.45183,1.45183,1.18984,1.18984,1.18984,1.31951,1.30627,1.30627,1.46541,1.46541,1.46541,1.18984,1.18984,1.18984,1.31951,1.30627,1.30627,1.46541,1.46541,1.46541,1.18984,1.18984,1.18984,1.31951,1.30627,1.30627,1.46541,1.46541,1.46541
20,1.63244,1.29113,1.29113,1.29113,1.39358,1.40829,1.40829,1.54003,1.54003,1.54003,1.29113,1.29113,1.29113,1.39358,1.40829,1.40829,1.54003,1.54003,1.54003,1.29113,1.29113,1.29113,1.39358,1.40829,1.40829,1.54003,1.54003,1.54003,1.29113,1.29113,1.29113,1.40806,1.40829,1.40829,1.55465,1.55465,1.55465,1.29113,1.29113,1.29113,1.40806,1.40829,1.40829,1.55465,1.55465,1.55465,1.29113,1.29113,1.29113,1.40806,1.40829,1.40829,1.55465,1.55465,1.55465,1.29113,1.29113,1.29113,1.42258,1.40829,1.40829,1.56927,1.56927,1.56927,1.29113,1.29113,1.29113,1.42258,1.40829,1.40829,1.56927,1.56927,1.56927,1.29113,1.29113,1.29113,1.42258,1.40829,1.40829,1.56927,1.56927,1.56927
21,1.74812,1.39644,1.39644,1.39644,1.49854,1.51432,1.51432,1.64574,1.64574,1.64574,1.39644,1.39644,1.39644,1.49854,1.51432,1.51432,1.64574,1.64574,1.64574,1.39644,1.39644,1.39644,1.49854,1.51432,1.51432,1.64574,1.64574,1.64574,1.39644,1.39644,1.39644,1.5141,1.51432,1.51432,1.66144,1.66144,1.66144,1.39644,1.39644,1.39644,1.5141,1.51432,1.51432,1.66144,1.66144,1.66144,1.39644,1.39644,1.39644,1.5141,1.51432,1.51432,1.66144,1.66144,1.66144,1.39644,1.39644,1.39644,1.52969,1.51432,1.51432,1.67714,1.67714,1.67714,1.39644,1.39644,1.39644,1.52969,1.51432,1.51432,1.67714,1.67714,1.67714,1.39644,1.39644,1.39644,1.52969,1.51432,1.51432,1.67714,1.67714,1.67714
22,1.86794,1.50593,1.50593,1.50593,1.60763,1.62452,1.62452,1.7555,1.7555,1.7555,1.50593,1.50593,1.50593,1.60763,1.62452,1.62452,1.7555,1.7555,1.7555,1.50593,1.50593,1.50593,1.60763,1.62452,1.62452,1.7555,1.7555,1.7555,1.50593,1.50593,1.50593,1.62431,1.62452,1.62452,1.77231,1.77231,1.77231,1.50593,1.50593,1.50593,1.62431,1.62452,1.62452,1.77231,1.77231,1.77231,1.50593,1.50593,1.50593,1.62431,1.62452,1.62452,1.77231,1.77231,1.77231,1.50593,1.50593,1.50593,1.64102,1.62452,1.62452,1.78912,1.78912,1.78912,1.50593,1.50593,1.50593,1.64102,1.62452,1.62452,1.78912,1.78912,1.78912,1.50593,1.50593,1.50593,1.64102,1.62452,1.62452,1.78912,1.78912,1.78912
23,1.99205,1.61977,1.61977,1.61977,1.72095,1.73898,1.73898,1.86945,1.86945,1.86945,1.61977,1.61977,1.61977,1.72095,1.73898,1.73898,1.86945,1.86945,1.86945,1.61977,1.61977,1.61977,1.72095,1.73898,1.73898,1.86945,1.86945,1.86945,1.61977,1.61977,1.61977,1.73879,1.73898,1.73898,1.88742,1.88742,1.88742,1.61977,1.61977,1.61977,1.73879,1.73898,1.73898,1.88742,1.88742,1.88742,1.61977,1.61977,1.61977,1.73879,1.73898,1.73898,1.88742,1.88742,1.88742,1.61977,1.61977,1.61977,1.75666,1.73898,1.73898,1.90539,1.90539,1.90539,1.61977,1.61977,1.61977,1.75666,1.73898,1.73898,1.90539,1.90539,1.90539,1.61977,1.61977,1.61977,1.75666,1.73898,1.73898,1.90539,1.90539,1.90539
24,2.1206,1.73804,1.73804,1.73804,1.83864,1.85787,1.85787,1.98774,1.98774,1.98774,1.73804,1.73804,1.73804,1.83864,1.85787,1.85787,1.98774,1.98774,1.98774,1.73804,1.73804,1.73804,1.83864,1.85787,1.85787,1.98774,1.98774,1.98774,1.73804,1.73804,1.73804,1.85769,1.85787,1.85787,2.0069,2.0069,2.0069,1.73804,1.73804,1.73804,1.85769,1.85787,1.85787,2.0069,2.0069,2.0069,1.73804,1.73804,1.73804,1.85769,1.85787,1.85787,2.0069,2.0069,2.0069,1.73804,1.73804,1.73804,1.87676,1.85787,1.85787,2.02607,2.02607,2.02607,1.73804,1.73804,1.73804,1.87676,1.85787,1.85787,2.02607,2.02607,2.02607,1.73804,1.73804,1.73804,1.87676,1.85787,1.85787,2.02607,2.02607,2.02607
25,2.25375,1.86092,1.86092,1.86092,1.96086,1.98132,1.98132,2.11052,2.11052,2.11052,1.86092,1.86092,1.86092,1.96086,1.98132,1.98132,2.11052,2.11052,2.11052,1.86092,1.86092,1.86092,1.96086,1.98132,1.98132,2.11052,2.11052,2.11052,1.86092,1.86092,1.86092,1.98115,1.98132,1.98132,2.13091,2.13091,2.13091,1.86092,1.86092,1.86092,1.98115,1.98132,1.98132,2.13091,2.13091,2.13091,1.86092,1.86092,1.86092,1.98115,1.98132,1.98132,2.13091,2.13091,2.13091,1.86092,1.86092,1.86092,2.00146,1.98132,1.98132,2.15133,2.15133,2.15133,1.86092,1.86092,1.86092,2.00146,1.98132,1.98132,2.15133,2.15133,2.15133,1.86092,1.86092,1.86092,2.00146,1.98132,1.98132,2.15133,2.15133,2.15133
26,2.39167,1.98857,1.98857,1.98857,2.08774,2.10948,2.10948,2.23793,2.23793,2.23793,1.98857,1.98857,1.98857,2.08774,2.10948,2.10948,2.23793,2.23793,2.23793,1.98857,1.98857,1.98857,2.08774,2.10948,2.10948,2.23793,2.23793,2.23793,1.98857,1.98857,1.98857,2.10932,2.10948,2.10948,2.25961,2.25961,2.25961,1.98857,1.98857,1.98857,2.10932,2.10948,2.10948,2.25961,2.25961,2.25961,1.98857,1.98857,1.98857,2.10932,2.10948,2.10948,2.25961,2.25961,2.25961,1.98857,1.98857,1.98857,2.13093,2.10948,2.10948,2.28131,2.28131,2.28131,1.98857,1.98857,1.98857,2.13093,2.10948,2.10948,2.28131,2.28131,2.28131,1.98857,1.98857,1.98857,2.13093,2.10948,2.10948,2.28131,2.28131,2.28131
27,2.53452,2.12112,2.12112,2.12112,2.21945,2.24253,2.24253,2.37015,2.37015,2.37015,2.12112,2.12112,2.12112,2.21945,2.24253,2.24253,2.37015,2.37015,2.37015,2.12112,2.12112,2.12112,2.21945,2.24253,2.24253,2.37015,2.37015,2.37015,2.12112,2.12112,2.12112,2.24237,2.24253,2.24253,2.39315,2.39315,2.39315,2.12112,2.12112,2.12112,2.24237,2.24253,2.24253,2.39315,2.39315,2.39315,2.12112,2.12112,2.12112,2.24237,2.24253,2.24253,2.39315,2.39315,2.39315,2.12112,2.12112,2.12112,2.26532,2.24253,2.24253,2.41619,2.41619,2.41619,2.12112,2.12112,2.12112,2.26532,2.24253,2.24253,2.41619,2.41619,2.41619,2.12112,2.12112,2.12112,2.26532,2.24253,2.24253,2.41619,2.41619,2.41619
28,2.68248,2.25875,2.25875,2.25875,2.35616,2.38061,2.38061,2.50731,2.50731,2.50731,2.25875,2.25875,2.25875,2.35616,2.38061,2.38061,2.50731,2.50731,2.50731,2.25875,2.25875,2.25875,2.35616,2.38061,2.38061,2.50731,2.50731,2.50731,2.25875,2.25875,2.25875,2.38047,2.38061,2.38061,2.53169,2.53169,2.53169,2.25875,2.25875,2.25875,2.38047,2.38061,2.38061,2.53169,2.53169,2.53169,2.25875,2.25875,2.25875,2.38047,2.38061,2.38061,2.53169,2.53169,2.53169,2.25875,2.25875,2.25875,2.40481,2.38061,2.38061,2.55611,2.55611,2.55611,2.25875,2.25875,2.25875,2.40481,2.38061,2.38061,2.55611,2.55611,2.55611,2.25875,2.25875,2.25875,2.40481,2.38061,2.38061,2.55611,2.55611,2.55611
29,2.83574,2.40162,2.40162,2.40162,2.49804,2.52383,2.52383,2.64959,2.64959,2.64959,2.40162,2.40162,2.40162,2.49804,2.52383,2.52383,2.64959,2.64959,2.64959,2.40162,2.40162,2.40162,2.49804,2.52383,2.52383,2.64959,2.64959,2.64959,2.40162,2.40162,2.40162,2.52379,2.52383,2.52383,2.67541,2.67541,2.67541,2.40162,2.40162,2.40162,2.52379,2.52383,2.52383,2.67541,2.67541,2.67541,2.40162,2.40162,2.40162,2.52379,2.52383,2.52383,2.67541,2.67541,2.67541,2.40162,2.40162,2.40162,2.54956,2.52383,2.52383,2.70125,2.70125,2.70125,2.40162,2.40162,2.40162,2.54956,2.52383,2.52383,2.70125,2.70125,2.70125,2.40162,2.40162,2.40162,2.54956,2.52383,2.52383,2.70125,2.70125,2.70125
