gridnumber,capital,VF[0],VF[1],VF[2],VF[3],VF[4],VF[5],VF[6]
26,0.558661,-90.9279,-90.9279,-90.928,-90.9278,-90.9225,-90.913,-90.8948
27,0.58367,-89.9493,-89.9493,-89.9494,-89.9492,-89.9438,-89.9291,-89.9153
28,0.608968,-88.984,-88.984,-88.9841,-88.984,-88.9785,-88.9633,-88.9221
29,0.634559,-88.0314,-88.0314,-88.0314,-88.0313,-88.0257,-88.0103,-87.9684
30,0.660447,-87.0909,-87.0909,-87.091,-87.0908,-87.0852,-87.0695,-87.0553
31,0.686635,-86.1625,-86.1625,-86.1625,-86.1624,-86.1566,-86.1408,-86.0977
32,0.713126,-85.2456,-85.2456,-85.2457,-85.2455,-85.2397,-85.2215,-85.1797
33,0.739924,-84.3398,-84.3398,-84.3399,-84.3398,-84.3339,-84.3154,-84.2756
34,0.767033,-83.4449,-83.4449,-83.4449,-83.4448,-83.4406,-83.4363,-83.432
35,0.794456,-82.5611,-82.5611,-82.5612,-82.561,-82.5548,-82.5378,-82.5256
36,0.822196,-81.6878,-81.6878,-81.6879,-81.6877,-81.6814,-81.6511,-81.6174
37,0.850258,-80.8243,-80.8243,-80.8244,-80.8243,-80.8179,-80.7938,-80.7556
38,0.878644,-79.9704,-79.9704,-79.9705,-79.9704,-79.966,-79.9613,-79.9513
39,0.90736,-79.1265,-79.1265,-79.1266,-79.1264,-79.1201,-79.1081,-79.0902
40,0.936408,-78.2921,-78.2921,-78.2921,-78.292,-78.2855,-78.2653,-78.2192
41,0.965793,-77.4666,-77.4666,-77.4666,-77.4665,-77.4585,-77.4283,-77.3951
42,0.995519,-76.6497,-76.6497,-76.6497,-76.6496,-76.645,-76.64,-76.6214
43,1.02559,-75.8417,-75.8417,-75.8417,-75.8416,-75.837,-75.8246,-75.8128
44,1.05601,-75.0424,-75.0424,-75.0424,-75.0423,-75.0356,-75.0167,-74.9838
45,1.08678,-74.2514,-74.2514,-74.2514,-74.2513,-74.2389,-74.2027,-74.1759
46,1.1179,-73.4682,-73.4682,-73.4683,-73.4681,-73.4634,-73.4489,-73.4388
47,1.14939,-72.693,-72.693,-72.6931,-72.693,-72.6882,-72.6744,-72.6634
48,1.18124,-71.9259,-71.9259,-71.926,-71.9258,-71.919,-71.9005,-71.8861
49,1.21346,-71.1666,-71.1666,-71.1666,-71.1665,-71.1567,-71.1264,-71.089
50,1.24606,-70.4145,-70.4145,-70.4146,-70.4145,-70.4075,-70.3945,-70.3396
51,1.27903,-69.6697,-69.6697,-69.6698,-69.6696,-69.6647,-69.6499,-69.6395
52,1.31239,-68.9324,-68.9324,-68.9324,-68.9323,-68.9253,-68.9121,-68.8922
53,1.34613,-68.2023,-68.2023,-68.2024,-68.2022,-68.1927,-68.1752,-68.1239
54,1.38026,-67.4792,-67.4792,-67.4792,-67.4791,-67.4695,-67.4499,-67.4005
55,1.41479,-66.7627,-66.7627,-66.7628,-66.7627,-66.7556,-66.7423,-66.7187
56,1.44971,-66.0531,-66.0531,-66.0532,-66.0531,-66.046,-66.0326,-66.0124
57,1.48504,-65.3504,-65.3504,-65.3505,-65.3503,-65.3413,-65.3232,-65.271
58,1.52078,-64.6543,-64.6543,-64.6544,-64.6542,-64.6442,-64.6131,-64.5725
59,1.55694,-63.9645,-63.9645,-63.9646,-63.9644,-63.9554,-63.9369,-63.8847
60,1.59351,-63.281,-63.281,-63.2811,-63.281,-63.2738,-63.2603,-63.2185
61,1.63051,-62.604,-62.604,-62.6041,-62.6039,-62.5968,-62.5771,-62.526
62,1.66794,-61.9333,-61.9333,-61.9334,-61.9333,-61.9231,-61.9035,-61.8508
63,1.7058,-61.2687,-61.2687,-61.2687,-61.2686,-61.2585,-61.2168,-61.1856
64,1.7441,-60.61,-60.61,-60.61,-60.6099,-60.5998,-60.5821,-60.529
65,1.78284,-59.9573,-59.9573,-59.9573,-59.9572,-59.9482,-59.9302,-59.8766
66,1.82203,-59.3106,-59.3106,-59.3107,-59.3106,-59.3004,-59.2827,-59.2277
67,1.86167,-58.6698,-58.6698,-58.6699,-58.6698,-58.6594,-58.6174,-58.5864
68,1.90178,-58.0347,-58.0347,-58.0347,-58.0346,-58.0244,-57.9823,-57.945
69,1.94235,-57.4051,-57.4051,-57.4052,-57.4051,-57.3949,-57.3751,-57.3216
70,1.98339,-56.7814,-56.7814,-56.7814,-56.7813,-56.7711,-56.7534,-56.6983
71,2.0249,-56.1632,-56.1632,-56.1633,-56.1632,-56.1528,-56.1111,-56.0797
72,2.0669,-55.5506,-55.5506,-55.5506,-55.5505,-55.5402,-55.4966,-55.4604
73,2.10938,-54.9433,-54.9433,-54.9433,-54.9432,-54.9328,-54.8908,-54.8531
74,2.15235,-54.3413,-54.3413,-54.3414,-54.3413,-54.3311,-54.2992,-54.2516
75,2.19582,-53.7448,-53.7448,-53.7449,-53.7448,-53.7346,-53.6927,-53.6552
76,2.2398,-53.1537,-53.1537,-53.1537,-53.1536,-53.1433,-53.0998,-53.0636
77,2.28428,-52.5677,-52.5677,-52.5677,-52.5676,-52.5573,-52.5136,-52.4729
78,2.32928,-51.9868,-51.9868,-51.9868,-51.9867,-51.9764,-51.933,-51.892
79,2.37481,-51.4111,-51.4111,-51.4111,-51.411,-51.4007,-51.3588,-51.3213
80,2.42085,-50.8405,-50.8405,-50.8406,-50.8405,-50.8302,-50.7869,-50.7465
81,2.46744,-50.275,-50.275,-50.275,-50.2749,-50.2616,-50.22,-50.1407
82,2.51456,-49.7144,-49.7144,-49.7144,-49.7143,-49.701,-49.6595,-49.5675
83,2.56223,-49.1587,-49.1587,-49.1588,-49.1587,-49.1484,-49.105,-49.0121
84,2.61045,-48.608,-48.608,-48.608,-48.6079,-48.5977,-48.5544,-48.4617
85,2.65923,-48.0622,-48.0622,-48.0622,-48.0621,-48.0488,-48.0075,-47.9161
86,2.70857,-47.5212,-47.5212,-47.5212,-47.5211,-47.5076,-47.4663,-47.3749
87,2.75849,-46.9849,-46.9849,-46.9849,-46.9848,-46.9716,-46.9301,-46.8389
88,2.80898,-46.4533,-46.4533,-46.4533,-46.4532,-46.4402,-46.3987,-46.3077
89,2.86006,-45.9265,-45.9265,-45.9265,-45.9265,-45.9133,-45.872,-45.7808
90,2.91173,-45.4044,-45.4044,-45.4044,-45.4044,-45.3909,-45.3501,-45.2513
91,2.964,-44.8869,-44.8869,-44.8869,-44.8868,-44.8734,-44.8287,-44.7342
92,3.01688,-44.3739,-44.3739,-44.3739,-44.3739,-44.3605,-44.3158,-44.2216
93,3.07036,-43.8655,-43.8655,-43.8655,-43.8655,-43.8521,-43.8076,-43.7137
94,3.12447,-43.3617,-43.3617,-43.3617,-43.3616,-43.3484,-43.304,-43.2099
95,3.1792,-42.8623,-42.8623,-42.8624,-42.8623,-42.8489,-42.8045,-42.697
96,3.23457,-42.3674,-42.3674,-42.3675,-42.3674,-42.3532,-42.307,-42.203
97,3.29058,-41.8769,-41.8769,-41.8769,-41.8769,-41.8636,-41.8166,-41.713
98,3.34724,-41.3908,-41.3908,-41.3909,-41.3908,-41.3775,-41.3308,-41.2271
99,3.40456,-40.9091,-40.9091,-40.9091,-40.9091,-40.895,-40.8493,-40.7459
100,3.46253,-40.4317,-40.4317,-40.4318,-40.4317,-40.4175,-40.3696,-40.2683
101,3.52119,-39.9586,-39.9586,-39.9586,-39.9586,-39.9423,-39.8792,-39.7966
102,3.58052,-39.4897,-39.4897,-39.4898,-39.4897,-39.4757,-39.4106,-39.3283
103,3.64053,-39.0251,-39.0251,-39.0252,-39.0251,-39.0111,-38.9408,-38.8631
104,3.70125,-38.5648,-38.5648,-38.5648,-38.5647,-38.5452,-38.4729,-38.4034
105,3.76266,-38.1086,-38.1086,-38.1086,-38.1085,-38.0844,-38.017,-37.9483
106,3.82479,-37.6565,-37.6565,-37.6565,-37.6565,-37.6325,-37.5651,-37.4969
107,3.88764,-37.2085,-37.2085,-37.2086,-37.2085,-37.1846,-37.1175,-37.0492
108,3.95121,-36.7647,-36.7647,-36.7648,-36.7647,-36.7408,-36.6741,-36.6057
109,4.01552,-36.325,-36.325,-36.3251,-36.325,-36.3011,-36.2345,-36.1659
110,4.08058,-35.8893,-35.8893,-35.8893,-35.8893,-35.8655,-35.7981,-35.7297
111,4.14639,-35.4576,-35.4576,-35.4576,-35.4575,-35.4339,-35.3631,-35.2983
112,4.21297,-35.0299,-35.0299,-35.0299,-35.0298,-35.0057,-34.9359,-34.8714
113,4.28031,-34.6061,-34.6061,-34.6062,-34.6061,-34.5821,-34.5126,-34.4484
114,4.34843,-34.1864,-34.1864,-34.1864,-34.1863,-34.1624,-34.0933,-34.0294
115,4.41735,-33.7705,-33.7705,-33.7705,-33.7704,-33.7466,-33.6776,-33.6139
116,4.48706,-33.3585,-33.3585,-33.3585,-33.3584,-33.3347,-33.2661,-33.2023
117,4.55758,-32.9503,-32.9503,-32.9504,-32.9503,-32.9266,-32.8502,-32.7939
118,4.62892,-32.5461,-32.5461,-32.5461,-32.546,-32.522,-32.4462,-32.3893
119,4.70108,-32.1456,-32.1456,-32.1456,-32.1456,-32.1216,-32.0462,-31.9893
120,4.77408,-31.7489,-31.7489,-31.749,-31.7489,-31.7251,-31.6501,-31.5934
121,4.84793,-31.356,-31.356,-31.3561,-31.356,-31.3323,-31.2578,-31.2014
122,4.92263,-30.9669,-30.9669,-30.9669,-30.9669,-30.9433,-30.8692,-30.8113
123,4.99819,-30.5815,-30.5815,-30.5815,-30.5814,-30.5579,-30.4841,-30.426
124,5.07463,-30.1997,-30.1997,-30.1998,-30.1997,-30.1763,-30.1029,-30.0451
125,5.15196,-29.8217,-29.8217,-29.8217,-29.8216,-29.7984,-29.7252,-29.6676
126,5.23019,-29.4473,-29.4473,-29.4473,-29.4472,-29.4241,-29.3513,-29.2916
127,5.30931,-29.0765,-29.0765,-29.0765,-29.0765,-29.0535,-28.9809,-28.9207
128,5.38936,-28.7093,-28.7093,-28.7094,-28.7093,-28.6865,-28.6143,-28.5537
129,5.47033,-28.3457,-28.3457,-28.3458,-28.3457,-28.3213,-28.2513,-28.1911
130,5.55225,-27.9857,-27.9857,-27.9858,-27.9857,-27.9615,-27.8919,-27.8321
131,5.63511,-27.6293,-27.6293,-27.6293,-27.6292,-27.6052,-27.5358,-27.4763
132,5.71893,-27.2763,-27.2763,-27.2763,-27.2763,-27.2524,-27.183,-27.1243
133,5.80372,-26.9268,-26.9268,-26.9269,-26.9268,-26.9029,-26.8342,-26.7758
134,5.88949,-26.5809,-26.5809,-26.5809,-26.5808,-26.5571,-26.4881,-26.4309
135,5.97626,-26.2383,-26.2383,-26.2384,-26.2383,-26.2147,-26.146,-26.09
136,6.06403,-25.8992,-25.8992,-25.8993,-25.8992,-25.8746,-25.8075,-25.752
137,6.15282,-25.5635,-25.5635,-25.5636,-25.5635,-25.5391,-25.4722,-25.4171
138,6.24264,-25.2312,-25.2312,-25.2313,-25.2312,-25.207,-25.1408,-25.0858
139,6.3335,-24.9023,-24.9023,-24.9023,-24.9023,-24.8781,-24.8142,-24.7587
140,6.42541,-24.5767,-24.5767,-24.5767,-24.5767,-24.5518,-24.4893,-24.4345
141,6.51839,-24.2544,-24.2544,-24.2544,-24.2544,-24.2228,-24.1674,-24.1159
142,6.61244,-23.9354,-23.9354,-23.9355,-23.9354,-23.9017,-23.8491,-23.7986
143,6.70758,-23.6198,-23.6198,-23.6198,-23.6197,-23.5832,-23.5345,-23.4827
144,6.80383,-23.3073,-23.3073,-23.3073,-23.3073,-23.271,-23.2229,-23.1721
145,6.90119,-22.9981,-22.9981,-22.9981,-22.9981,-22.9625,-22.9158,-22.8646
146,6.99968,-22.6922,-22.6922,-22.6922,-22.6921,-22.6573,-22.6092,-22.5616
147,7.0993,-22.3894,-22.3894,-22.3894,-22.3894,-22.3556,-22.3071,-22.2601
148,7.20009,-22.0898,-22.0898,-22.0898,-22.0897,-22.0567,-22.0096,-21.9616
149,7.30204,-21.7933,-21.7933,-21.7933,-21.7933,-21.7614,-21.7152,-21.6662
150,7.40517,-21.5,-21.5,-21.5,-21.5,-21.4693,-21.4244,-21.3743
151,7.5095,-21.2098,-21.2098,-21.2098,-21.2098,-21.1801,-21.1366,-21.0869
152,7.61503,-20.9227,-20.9227,-20.9227,-20.9227,-20.8941,-20.8503,-20.8011
153,7.72179,-20.6386,-20.6386,-20.6386,-20.6386,-20.6109,-20.5697,-20.5181
154,7.82979,-20.3576,-20.3576,-20.3576,-20.3576,-20.3311,-20.2903,-20.2388
155,7.93903,-20.0797,-20.0797,-20.0797,-20.0796,-20.0541,-20.013,-19.9659
156,8.04955,-19.8047,-19.8047,-19.8047,-19.8047,-19.7803,-19.7386,-19.6955
157,8.16134,-19.5327,-19.5327,-19.5327,-19.5327,-19.5093,-19.468,-19.4279
158,8.27443,-19.2637,-19.2637,-19.2637,-19.2637,-19.2412,-19.2005,-19.1635
159,8.38882,-18.9977,-18.9977,-18.9977,-18.9976,-18.9762,-18.9361,-18.9018
160,8.50455,-18.7345,-18.7345,-18.7345,-18.7345,-18.7141,-18.6745,-18.6429
161,8.62161,-18.4743,-18.4743,-18.4743,-18.4743,-18.4547,-18.4165,-18.3868
162,8.74003,-18.2169,-18.2169,-18.217,-18.2169,-18.198,-18.1611,-18.1336
163,8.85982,-17.9625,-17.9625,-17.9625,-17.9624,-17.9436,-17.9094,-17.8832
164,8.981,-17.7108,-17.7108,-17.7108,-17.7108,-17.6922,-17.6604,-17.6355
165,9.10358,-17.462,-17.462,-17.462,-17.462,-17.4435,-17.4142,-17.3906
166,9.22759,-17.216,-17.216,-17.216,-17.216,-17.198,-17.1708,-17.1488
167,9.35303,-16.9727,-16.9727,-16.9728,-16.9727,-16.9557,-16.9303,-16.9093
168,9.47992,-16.7323,-16.7323,-16.7323,-16.7323,-16.7161,-16.6924,-16.6726
169,9.60828,-16.4945,-16.4945,-16.4945,-16.4945,-16.4792,-16.4569,-16.4383
170,9.73813,-16.2595,-16.2595,-16.2595,-16.2595,-16.245,-16.224,-16.2067
171,9.86949,-16.0272,-16.0272,-16.0272,-16.0272,-16.0135,-15.9939,-15.9777
172,10.0024,-15.7976,-15.7976,-15.7976,-15.7976,-15.7847,-15.7667,-15.7516
173,10.1368,-15.5706,-15.5706,-15.5706,-15.5706,-15.5585,-15.542,-15.5278
174,10.2728,-15.3463,-15.3463,-15.3463,-15.3462,-15.3349,-15.3198,-15.3069
175,10.4103,-15.1245,-15.1245,-15.1246,-15.1245,-15.1139,-15.1003,-15.0882
176,10.5494,-14.9054,-14.9054,-14.9054,-14.9054,-14.8955,-14.8832,-14.8724
177,10.6902,-14.6889,-14.6889,-14.6889,-14.6889,-14.6797,-14.6687,-14.6589
178,10.8326,-14.4749,-14.4749,-14.4749,-14.4749,-14.4664,-14.4569,-14.4478
179,10.9766,-14.2634,-14.2634,-14.2635,-14.2634,-14.2556,-14.2473,-14.2395
180,11.1223,-14.0545,-14.0545,-14.0545,-14.0545,-14.0474,-14.0403,-14.0334
181,11.2697,-13.8481,-13.8481,-13.8481,-13.8481,-13.8419,-13.8357,-13.8297
182,11.4188,-13.6441,-13.6441,-13.6441,-13.6441,-13.6389,-13.6336,-13.6285
183,11.5696,-13.4426,-13.4426,-13.4426,-13.4426,-13.4383,-13.4339,-13.4296
184,11.7222,-13.2436,-13.2436,-13.2436,-13.2435,-13.2401,-13.2366,-13.233
185,11.8766,-13.0469,-13.0469,-13.0469,-13.0469,-13.0442,-13.0415,-13.0389
186,12.0327,-12.8527,-12.8527,-12.8527,-12.8526,-12.8508,-12.8489,-12.8471
187,12.1906,-12.6608,-12.6608,-12.6608,-12.6608,-12.6598,-12.6587,-12.6575
188,12.3504,-12.4713,-12.4713,-12.4713,-12.4713,-12.4711,-12.4708,-12.4704
189,12.512,-12.2841,-12.2841,-12.2841,-12.2841,-12.2836,-12.2831,-12.2824
190,12.6755,-12.0993,-12.0993,-12.0993,-12.0993,-12.0981,-12.0968,-12.0955
191,12.8409,-11.9168,-11.9168,-11.9168,-11.9167,-11.9158,-11.9148,-11.9137
192,13.0082,-11.7365,-11.7365,-11.7365,-11.7365,-11.7363,-11.7361,-11.7357
193,13.1774,-11.5585,-11.5585,-11.5586,-11.5585,-11.5581,-11.5576,-11.5569
194,13.3486,-11.3828,-11.3828,-11.3828,-11.3828,-11.3817,-11.3804,-11.3792
195,13.5218,-11.2093,-11.2093,-11.2093,-11.2093,-11.2084,-11.2075,-11.2063
196,13.697,-11.038,-11.038,-11.038,-11.038,-11.0378,-11.0375,-11.0368
197,13.8742,-10.8689,-10.8689,-10.8689,-10.8689,-10.8684,-10.8679,-10.8662
198,14.0535,-10.7019,-10.7019,-10.7019,-10.7019,-10.7009,-10.6997,-10.6985
199,14.2348,-10.5371,-10.5371,-10.5371,-10.5371,-10.5367,-10.5354,-10.5343
200,14.4183,-10.3744,-10.3744,-10.3744,-10.3744,-10.3743,-10.3739,-10.3733
201,14.6039,-10.2139,-10.2139,-10.2139,-10.2139,-10.2135,-10.2129,-10.2113
202,14.7916,-10.0554,-10.0554,-10.0554,-10.0554,-10.0545,-10.0532,-10.0521
203,14.9815,-9.89895,-9.89895,-9.89896,-9.89894,-9.89854,-9.89727,-9.89643
204,15.1736,-9.74457,-9.74457,-9.74458,-9.74457,-9.74441,-9.74387,-9.74351
205,15.3679,-9.59224,-9.59224,-9.59225,-9.59224,-9.59184,-9.59061,-9.58979
206,15.5645,-9.4419,-9.4419,-9.44191,-9.44189,-9.4411,-9.43982,-9.43878
207,15.7633,-9.29354,-9.29354,-9.29355,-9.29353,-9.2932,-9.29274,-9.29114
208,15.9645,-9.14716,-9.14716,-9.14717,-9.14716,-9.147,-9.14649,-9.14598
209,16.168,-9.00275,-9.00275,-9.00276,-9.00274,-9.00237,-9.00119,-9.00024
210,16.3738,-8.86024,-8.86024,-8.86025,-8.86024,-8.85948,-8.85837,-8.85727
211,16.5821,-8.71965,-8.71965,-8.71966,-8.71964,-8.71933,-8.71889,-8.71737
212,16.7927,-8.58097,-8.58097,-8.58098,-8.58096,-8.58076,-8.58022,-8.57984
213,17.0058,-8.44416,-8.44416,-8.44417,-8.44415,-8.44375,-8.44268,-8.44178
214,17.2213,-8.30919,-8.30919,-8.3092,-8.30918,-8.30868,-8.30762,-8.30637
215,17.4394,-8.17606,-8.17606,-8.17607,-8.17605,-8.17576,-8.17534,-8.17389
216,17.66,-8.04477,-8.04477,-8.04478,-8.04476,-8.04447,-8.04405,-8.04354
217,17.8831,-7.91527,-7.91527,-7.91528,-7.91526,-7.91487,-7.91386,-7.913
218,18.1088,-7.78754,-7.78754,-7.78755,-7.78753,-7.7872,-7.78614,-7.78485
219,18.3372,-7.66157,-7.66157,-7.66158,-7.66157,-7.66129,-7.66089,-7.65951
220,18.5681,-7.53737,-7.53737,-7.53738,-7.53736,-7.53709,-7.53669,-7.53533
221,18.8018,-7.41488,-7.41488,-7.41489,-7.41488,-7.41451,-7.41345,-7.4123
222,19.0381,-7.2941,-7.2941,-7.2941,-7.29409,-7.29377,-7.29277,-7.29154
223,19.2772,-7.17501,-7.17501,-7.17501,-7.175,-7.17473,-7.17435,-7.17305
224,19.5191,-7.0576,-7.0576,-7.0576,-7.05759,-7.05728,-7.05686,-7.05552
225,19.7638,-6.94183,-6.94183,-6.94184,-6.94183,-6.94152,-6.94047,-6.93938
226,20.0113,-6.8277,-6.8277,-6.82771,-6.82769,-6.82739,-6.82644,-6.82541
227,20.2617,-6.7152,-6.7152,-6.7152,-6.71519,-6.71494,-6.71458,-6.7132
228,20.5149,-6.6043,-6.6043,-6.6043,-6.60429,-6.604,-6.60307,-6.60233
229,20.7711,-6.49497,-6.49497,-6.49498,-6.49497,-6.49468,-6.49368,-6.49264
230,21.0303,-6.38721,-6.38721,-6.38722,-6.3872,-6.38692,-6.38602,-6.38504
231,21.2925,-6.28101,-6.28101,-6.28101,-6.281,-6.28072,-6.28,-6.27912
232,21.5577,-6.17633,-6.17633,-6.17634,-6.17633,-6.17605,-6.17518,-6.1741
233,21.826,-6.07317,-6.07317,-6.07318,-6.07317,-6.07289,-6.07195,-6.07084
234,22.0974,-5.97151,-5.97151,-5.97151,-5.9715,-5.97123,-5.97038,-5.96933
235,22.3719,-5.87133,-5.87133,-5.87133,-5.87132,-5.87105,-5.87021,-5.8693
236,22.6496,-5.77261,-5.77261,-5.77261,-5.7726,-5.77234,-5.77143,-5.77049
237,22.9306,-5.67533,-5.67533,-5.67534,-5.67533,-5.67507,-5.67425,-5.67255
238,23.2148,-5.57949,-5.57949,-5.5795,-5.57949,-5.57923,-5.57842,-5.57743
239,23.5023,-5.48507,-5.48507,-5.48507,-5.48506,-5.48481,-5.48401,-5.48304
240,23.7931,-5.39204,-5.39204,-5.39204,-5.39203,-5.39178,-5.39092,-5.38925
241,24.0873,-5.30039,-5.30039,-5.30039,-5.30038,-5.30013,-5.29929,-5.29764
242,24.3848,-5.2101,-5.2101,-5.21011,-5.2101,-5.20985,-5.20909,-5.2074
243,24.6859,-5.12117,-5.12117,-5.12117,-5.12116,-5.12092,-5.1201,-5.1185
244,24.9904,-5.03356,-5.03356,-5.03357,-5.03356,-5.03332,-5.03251,-5.03093
245,25.2985,-4.94727,-4.94727,-4.94728,-4.94727,-4.94704,-4.94624,-4.94468
246,25.6101,-4.86229,-4.86229,-4.86229,-4.86228,-4.86206,-4.86127,-4.85973
247,25.9253,-4.77859,-4.77859,-4.77859,-4.77858,-4.77836,-4.77758,-4.77587
248,26.2442,-4.69616,-4.69616,-4.69616,-4.69615,-4.69593,-4.69516,-4.69338
249,26.5668,-4.61498,-4.61498,-4.61499,-4.61498,-4.61476,-4.614,-4.61224
250,26.8931,-4.53504,-4.53504,-4.53505,-4.53504,-4.53482,-4.53408,-4.53234
251,27.2232,-4.45633,-4.45633,-4.45633,-4.45633,-4.45611,-4.45538,-4.45367
252,27.5571,-4.37882,-4.37882,-4.37883,-4.37882,-4.37861,-4.37789,-4.3762
253,27.8949,-4.30251,-4.30251,-4.30252,-4.30251,-4.3023,-4.30159,-4.29993
254,28.2366,-4.22738,-4.22738,-4.22738,-4.22737,-4.22717,-4.22647,-4.22483
255,28.5823,-4.15341,-4.15341,-4.15341,-4.1534,-4.1532,-4.15239,-4.1509
256,28.932,-4.08059,-4.08059,-4.08059,-4.08058,-4.08038,-4.07959,-4.07811
257,29.2857,-4.0089,-4.0089,-4.0089,-4.0089,-4.0087,-4.00791,-4.00647
258,29.6435,-3.93833,-3.93833,-3.93834,-3.93833,-3.93811,-3.93731,-3.93594
259,30.0055,-3.86887,-3.86887,-3.86888,-3.86887,-3.86865,-3.86786,-3.86643
260,30.3716,-3.8005,-3.8005,-3.80051,-3.8005,-3.80029,-3.79951,-3.79809
261,30.742,-3.73321,-3.73321,-3.73322,-3.73321,-3.733,-3.73223,-3.73084
262,31.1167,-3.66699,-3.66699,-3.66699,-3.66698,-3.66677,-3.66602,-3.66465
263,31.4958,-3.60181,-3.60181,-3.60181,-3.6018,-3.6016,-3.60085,-3.5995
264,31.8792,-3.53766,-3.53766,-3.53767,-3.53766,-3.53743,-3.53673,-3.5354
265,32.267,-3.47455,-3.47455,-3.47455,-3.47454,-3.47427,-3.47357,-3.47231
266,32.6594,-3.41243,-3.41243,-3.41244,-3.41243,-3.41213,-3.41122,-3.40978
267,33.0563,-3.35132,-3.35132,-3.35132,-3.35131,-3.35102,-3.35007,-3.3487
268,33.4578,-3.29118,-3.29118,-3.29119,-3.29118,-3.29084,-3.28996,-3.28861
269,33.864,-3.23202,-3.23202,-3.23202,-3.23202,-3.23168,-3.23081,-3.22949
270,34.2748,-3.17381,-3.17381,-3.17381,-3.17381,-3.17348,-3.17262,-3.17132
271,34.6904,-3.11654,-3.11654,-3.11655,-3.11654,-3.11622,-3.11538,-3.11409
272,35.1109,-3.06021,-3.06021,-3.06021,-3.06021,-3.05989,-3.05906,-3.05772
273,35.5362,-3.00479,-3.00479,-3.00479,-3.00479,-3.00448,-3.00366,-3.00234
274,35.9664,-2.95028,-2.95028,-2.95028,-2.95028,-2.94997,-2.94907,-2.94787
275,36.4016,-2.89666,-2.89666,-2.89666,-2.89666,-2.89635,-2.89543,-2.89429
276,36.8419,-2.84392,-2.84392,-2.84392,-2.84392,-2.84362,-2.84271,-2.84158
277,37.2872,-2.79205,-2.79205,-2.79205,-2.79204,-2.79175,-2.79086,-2.78975
278,37.7377,-2.74103,-2.74103,-2.74103,-2.74103,-2.74074,-2.73986,-2.73877
279,38.1935,-2.69086,-2.69086,-2.69086,-2.69086,-2.69057,-2.68971,-2.68863
280,38.6545,-2.64152,-2.64152,-2.64152,-2.64152,-2.64124,-2.64038,-2.63927
281,39.1209,-2.593,-2.593,-2.593,-2.593,-2.59272,-2.59188,-2.59055
282,39.5926,-2.54529,-2.54529,-2.54529,-2.54529,-2.54502,-2.54419,-2.54288
283,40.0698,-2.49838,-2.49838,-2.49838,-2.49837,-2.49811,-2.4973,-2.496
284,40.5526,-2.45225,-2.45225,-2.45225,-2.45225,-2.45199,-2.45119,-2.44986
285,41.0409,-2.4069,-2.4069,-2.4069,-2.4069,-2.40664,-2.40585,-2.40449
286,41.5349,-2.36231,-2.36231,-2.36231,-2.36231,-2.36204,-2.36124,-2.35977
287,42.0347,-2.31847,-2.31847,-2.31848,-2.31847,-2.3182,-2.31742,-2.31598
288,42.5402,-2.27538,-2.27538,-2.27538,-2.27538,-2.27511,-2.27435,-2.27287
