gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
10,0.195332,-45.1667,-45.1668,-45.167,-45.1671,-45.1674,-45.1675,-45.1677,-43.3851,-43.3851,-43.3852,-43.3852,-43.3853,-43.3853,-43.3854,-41.596,-41.5961,-41.5961,-41.596,-41.5961,-41.5961,-41.5961,-39.7881,-39.7881,-39.7882,-39.7881,-39.7882,-39.7882,-39.7882,-37.9363,-37.9363,-37.9363,-37.9362,-37.9363,-37.9362,-37.9362,-36.02,-36.02,-36.02,-36.0199,-36.02,-36.02,-36.0199,-34.025,-34.025,-34.025,-34.0249,-34.025,-34.0249,-34.0249
11,0.216131,-44.5356,-44.5357,-44.5359,-44.5359,-44.5361,-44.5361,-44.5362,-42.8329,-42.8329,-42.833,-42.833,-42.8331,-42.8331,-42.8332,-41.118,-41.118,-41.118,-41.118,-41.118,-41.118,-41.118,-39.3693,-39.3693,-39.3693,-39.3692,-39.3693,-39.3693,-39.3693,-37.567,-37.567,-37.567,-37.5669,-37.567,-37.567,-37.567,-35.6932,-35.6932,-35.6932,-35.6931,-35.6932,-35.6932,-35.6931,-33.7372,-33.7371,-33.7372,-33.7371,-33.7371,-33.7371,-33.7371
12,0.237172,-43.9267,-43.9268,-43.9269,-43.9269,-43.9271,-43.9271,-43.9272,-42.2975,-42.2975,-42.2976,-42.2975,-42.2976,-42.2976,-42.2977,-40.6509,-40.651,-40.651,-40.6509,-40.651,-40.651,-40.651,-38.9582,-38.9582,-38.9582,-38.9581,-38.9582,-38.9582,-38.9582,-37.2023,-37.2023,-37.2023,-37.2022,-37.2023,-37.2023,-37.2023,-35.3693,-35.3693,-35.3693,-35.3692,-35.3693,-35.3693,-35.3692,-33.451,-33.451,-33.451,-33.4509,-33.451,-33.4509,-33.4509
13,0.258456,-43.3364,-43.3365,-43.3366,-43.3366,-43.3367,-43.3368,-43.3368,-41.7821,-41.7821,-41.7822,-41.7822,-41.7823,-41.7823,-41.7823,-40.1946,-40.1946,-40.1947,-40.1946,-40.1947,-40.1947,-40.1947,-38.5537,-38.5537,-38.5537,-38.5536,-38.5537,-38.5537,-38.5537,-36.842,-36.8419,-36.842,-36.8419,-36.842,-36.8419,-36.8419,-35.0482,-35.0482,-35.0482,-35.0482,-35.0482,-35.0482,-35.0482,-33.1665,-33.1665,-33.1665,-33.1664,-33.1665,-33.1664,-33.1664
14,0.279986,-42.7685,-42.7685,-42.7686,-42.7686,-42.7687,-42.7687,-42.7688,-41.2797,-41.2797,-41.2797,-41.2797,-41.2798,-41.2798,-41.2798,-39.7481,-39.7481,-39.7482,-39.7481,-39.7482,-39.7482,-39.7482,-38.1555,-38.1555,-38.1555,-38.1555,-38.1555,-38.1555,-38.1555,-36.4858,-36.4858,-36.4858,-36.4858,-36.4858,-36.4858,-36.4858,-34.7298,-34.7298,-34.7298,-34.7298,-34.7298,-34.7298,-34.7298,-32.8836,-32.8836,-32.8837,-32.8836,-32.8836,-32.8836,-32.8836
15,0.301766,-42.2216,-42.2216,-42.2217,-42.2217,-42.2218,-42.2218,-42.2218,-40.7913,-40.7913,-40.7914,-40.7913,-40.7914,-40.7914,-40.7914,-39.3111,-39.3111,-39.3111,-39.311,-39.3111,-39.3111,-39.3111,-37.7632,-37.7632,-37.7632,-37.7631,-37.7632,-37.7632,-37.7632,-36.1337,-36.1337,-36.1337,-36.1337,-36.1337,-36.1337,-36.1337,-34.4142,-34.4142,-34.4143,-34.4142,-34.4142,-34.4142,-34.4142,-32.6025,-32.6025,-32.6025,-32.6024,-32.6025,-32.6024,-32.6024
16,0.323799,-41.6899,-41.69,-41.69,-41.69,-41.6901,-41.6901,-41.6902,-40.3158,-40.3158,-40.3159,-40.3158,-40.3159,-40.3159,-40.316,-38.8822,-38.8822,-38.8822,-38.8822,-38.8822,-38.8822,-38.8822,-37.3764,-37.3764,-37.3765,-37.3764,-37.3765,-37.3764,-37.3764,-35.7855,-35.7854,-35.7855,-35.7854,-35.7855,-35.7854,-35.7854,-34.1021,-34.1021,-34.1022,-34.1021,-34.1021,-34.1021,-34.1021,-32.3231,-32.3231,-32.3231,-32.323,-32.3231,-32.323,-32.323
17,0.346087,-41.1755,-41.1755,-41.1756,-41.1756,-41.1757,-41.1757,-41.1757,-39.8518,-39.8518,-39.8519,-39.8518,-39.8519,-39.8519,-39.8519,-38.4615,-38.4615,-38.4616,-38.4615,-38.4616,-38.4616,-38.4616,-36.9951,-36.9951,-36.9951,-36.995,-36.9951,-36.9951,-36.9951,-35.4408,-35.4408,-35.4408,-35.4408,-35.4408,-35.4408,-35.4408,-33.7924,-33.7924,-33.7925,-33.7924,-33.7924,-33.7924,-33.7924,-32.0461,-32.0461,-32.0461,-32.046,-32.0461,-32.046,-32.046
18,0.368632,-40.6753,-40.6753,-40.6754,-40.6754,-40.6755,-40.6754,-40.6755,-39.3969,-39.3969,-39.397,-39.3969,-39.397,-39.397,-39.397,-38.0477,-38.0477,-38.0478,-38.0477,-38.0478,-38.0477,-38.0478,-36.6188,-36.6188,-36.6188,-36.6188,-36.6188,-36.6188,-36.6188,-35.0997,-35.0997,-35.0997,-35.0997,-35.0997,-35.0997,-35.0997,-33.4851,-33.4851,-33.4851,-33.485,-33.4851,-33.4851,-33.4851,-31.7705,-31.7705,-31.7706,-31.7705,-31.7705,-31.7705,-31.7705
19,0.391439,-40.1879,-40.1879,-40.188,-40.1879,-40.188,-40.188,-40.188,-38.9512,-38.9512,-38.9512,-38.9512,-38.9513,-38.9513,-38.9513,-37.6406,-37.6406,-37.6406,-37.6406,-37.6406,-37.6406,-37.6406,-36.2474,-36.2474,-36.2474,-36.2473,-36.2474,-36.2474,-36.2474,-34.762,-34.762,-34.762,-34.7619,-34.762,-34.7619,-34.7619,-33.1801,-33.1801,-33.1801,-33.18,-33.1801,-33.1801,-33.1801,-31.4964,-31.4964,-31.4964,-31.4964,-31.4964,-31.4964,-31.4964
20,0.414511,-39.711,-39.7111,-39.7111,-39.7111,-39.7112,-39.7111,-39.7112,-38.5136,-38.5137,-38.5137,-38.5137,-38.5137,-38.5137,-38.5137,-37.2397,-37.2397,-37.2397,-37.2397,-37.2397,-37.2397,-37.2397,-35.8804,-35.8804,-35.8805,-35.8804,-35.8805,-35.8804,-35.8804,-34.4276,-34.4276,-34.4276,-34.4276,-34.4276,-34.4276,-34.4276,-32.8774,-32.8774,-32.8774,-32.8773,-32.8774,-32.8773,-32.8773,-31.2237,-31.2237,-31.2237,-31.2237,-31.2237,-31.2237,-31.2237
21,0.437849,-39.2449,-39.2449,-39.245,-39.2449,-39.245,-39.245,-39.245,-38.0841,-38.0841,-38.0842,-38.0841,-38.0842,-38.0842,-38.0842,-36.8447,-36.8448,-36.8448,-36.8447,-36.8448,-36.8448,-36.8448,-35.5178,-35.5178,-35.5179,-35.5178,-35.5179,-35.5178,-35.5178,-34.0969,-34.0969,-34.097,-34.0969,-34.097,-34.0969,-34.0969,-32.5769,-32.5769,-32.5769,-32.5768,-32.5769,-32.5768,-32.5768,-30.9524,-30.9524,-30.9524,-30.9523,-30.9524,-30.9524,-30.9523
22,0.461458,-38.7881,-38.7882,-38.7882,-38.7882,-38.7882,-38.7882,-38.7882,-37.662,-37.662,-37.662,-37.662,-37.6621,-37.662,-37.662,-36.4553,-36.4553,-36.4553,-36.4552,-36.4553,-36.4553,-36.4553,-35.1594,-35.1594,-35.1594,-35.1593,-35.1594,-35.1593,-35.1593,-33.7694,-33.7694,-33.7694,-33.7693,-33.7694,-33.7694,-33.7694,-32.2785,-32.2785,-32.2785,-32.2784,-32.2785,-32.2785,-32.2785,-30.6824,-30.6824,-30.6825,-30.6824,-30.6824,-30.6824,-30.6824
23,0.485341,-38.3406,-38.3407,-38.3407,-38.3407,-38.3407,-38.3407,-38.3407,-37.2469,-37.2469,-37.2469,-37.2469,-37.247,-37.2469,-37.2469,-36.071,-36.071,-36.071,-36.071,-36.071,-36.071,-36.071,-34.805,-34.805,-34.805,-34.805,-34.805,-34.805,-34.805,-33.4448,-33.4448,-33.4448,-33.4448,-33.4448,-33.4448,-33.4448,-31.9822,-31.9821,-31.9822,-31.9821,-31.9822,-31.9821,-31.9821,-30.414,-30.414,-30.414,-30.414,-30.414,-30.414,-30.414
24,0.5095,-37.9015,-37.9015,-37.9016,-37.9015,-37.9016,-37.9016,-37.9016,-36.8381,-36.8381,-36.8382,-36.8381,-36.8382,-36.8382,-36.8382,-35.6917,-35.6917,-35.6917,-35.6917,-35.6917,-35.6917,-35.6917,-34.4548,-34.4548,-34.4548,-34.4547,-34.4548,-34.4548,-34.4548,-33.1231,-33.1231,-33.1231,-33.123,-33.1231,-33.123,-33.123,-31.6879,-31.6879,-31.6879,-31.6879,-31.6879,-31.6879,-31.6879,-30.1476,-30.1476,-30.1476,-30.1475,-30.1476,-30.1475,-30.1475
25,0.533939,-37.4704,-37.4704,-37.4704,-37.4704,-37.4705,-37.4705,-37.4705,-36.4354,-36.4354,-36.4354,-36.4354,-36.4355,-36.4354,-36.4355,-35.3172,-35.3172,-35.3172,-35.3172,-35.3172,-35.3172,-35.3172,-34.1082,-34.1082,-34.1083,-34.1082,-34.1083,-34.1082,-34.1082,-32.8041,-32.8041,-32.8041,-32.804,-32.8041,-32.804,-32.804,-31.3962,-31.3962,-31.3962,-31.3961,-31.3962,-31.3962,-31.3962,-29.8824,-29.8824,-29.8825,-29.8824,-29.8824,-29.8824,-29.8824
26,0.558661,-37.0462,-37.0462,-37.0463,-37.0462,-37.0463,-37.0463,-37.0463,-36.0384,-36.0384,-36.0384,-36.0384,-36.0385,-36.0384,-36.0385,-34.9472,-34.9472,-34.9472,-34.9472,-34.9473,-34.9472,-34.9472,-33.7653,-33.7653,-33.7653,-33.7653,-33.7653,-33.7653,-33.7653,-32.4877,-32.4877,-32.4877,-32.4877,-32.4877,-32.4877,-32.4877,-31.1063,-31.1063,-31.1064,-31.1063,-31.1063,-31.1063,-31.1063,-29.6186,-29.6186,-29.6186,-29.6186,-29.6186,-29.6186,-29.6186
27,0.58367,-36.6289,-36.6289,-36.6289,-36.6289,-36.629,-36.6289,-36.6289,-35.6469,-35.6469,-35.647,-35.6469,-35.647,-35.6469,-35.647,-34.5816,-34.5816,-34.5816,-34.5816,-34.5816,-34.5816,-34.5816,-33.4258,-33.4258,-33.4258,-33.4258,-33.4258,-33.4258,-33.4258,-32.1739,-32.1739,-32.1739,-32.1738,-32.1739,-32.1739,-32.1739,-30.8183,-30.8183,-30.8184,-30.8183,-30.8184,-30.8183,-30.8183,-29.356,-29.356,-29.3561,-29.356,-29.356,-29.356,-29.356
28,0.608968,-36.2178,-36.2179,-36.2179,-36.2178,-36.2179,-36.2179,-36.2179,-35.2606,-35.2606,-35.2606,-35.2606,-35.2607,-35.2606,-35.2606,-34.2202,-34.2202,-34.2203,-34.2202,-34.2203,-34.2202,-34.2203,-33.0895,-33.0895,-33.0896,-33.0895,-33.0896,-33.0895,-33.0895,-31.8626,-31.8626,-31.8626,-31.8625,-31.8626,-31.8625,-31.8625,-30.5322,-30.5322,-30.5322,-30.5321,-30.5322,-30.5321,-30.5321,-29.0948,-29.0948,-29.0948,-29.0947,-29.0948,-29.0947,-29.0947
29,0.634559,-35.8129,-35.813,-35.813,-35.8129,-35.813,-35.813,-35.813,-34.8793,-34.8793,-34.8793,-34.8793,-34.8793,-34.8793,-34.8793,-33.8629,-33.8629,-33.8629,-33.8629,-33.863,-33.8629,-33.8629,-32.7564,-32.7564,-32.7565,-32.7564,-32.7565,-32.7564,-32.7564,-31.5537,-31.5537,-31.5537,-31.5536,-31.5537,-31.5537,-31.5537,-30.2478,-30.2478,-30.2478,-30.2478,-30.2478,-30.2478,-30.2478,-28.8348,-28.8348,-28.8348,-28.8347,-28.8348,-28.8347,-28.8347
30,0.660447,-35.4137,-35.4137,-35.4138,-35.4137,-35.4138,-35.4138,-35.4138,-34.5027,-34.5027,-34.5028,-34.5027,-34.5028,-34.5028,-34.5028,-33.5094,-33.5094,-33.5095,-33.5094,-33.5095,-33.5095,-33.5095,-32.4264,-32.4264,-32.4264,-32.4264,-32.4264,-32.4264,-32.4264,-31.2472,-31.2472,-31.2472,-31.2471,-31.2472,-31.2471,-31.2471,-29.9652,-29.9652,-29.9652,-29.9651,-29.9652,-29.9652,-29.9652,-28.5761,-28.5761,-28.5761,-28.576,-28.5761,-28.5761,-28.576
31,0.686635,-35.02,-35.0201,-35.0201,-35.02,-35.0201,-35.0201,-35.0201,-34.1307,-34.1308,-34.1308,-34.1307,-34.1308,-34.1308,-34.1308,-33.1597,-33.1597,-33.1597,-33.1597,-33.1597,-33.1597,-33.1597,-32.0993,-32.0993,-32.0994,-32.0993,-32.0994,-32.0993,-32.0993,-30.943,-30.943,-30.943,-30.9429,-30.943,-30.9429,-30.9429,-29.6843,-29.6843,-29.6843,-29.6843,-29.6843,-29.6843,-29.6843,-28.3188,-28.3188,-28.3189,-28.3188,-28.3188,-28.3188,-28.3188
32,0.713126,-34.6316,-34.6316,-34.6316,-34.6316,-34.6317,-34.6316,-34.6316,-33.7631,-33.7631,-33.7632,-33.7631,-33.7632,-33.7631,-33.7632,-32.8135,-32.8135,-32.8136,-32.8135,-32.8136,-32.8135,-32.8135,-31.7751,-31.7751,-31.7752,-31.7751,-31.7752,-31.7751,-31.7751,-30.641,-30.641,-30.641,-30.641,-30.641,-30.641,-30.641,-29.4052,-29.4052,-29.4052,-29.4051,-29.4052,-29.4052,-29.4052,-28.0633,-28.0633,-28.0633,-28.0633,-28.0633,-28.0633,-28.0633
33,0.739924,-34.2481,-34.2481,-34.2482,-34.2481,-34.2482,-34.2481,-34.2482,-33.3997,-33.3997,-33.3997,-33.3996,-33.3997,-33.3997,-33.3997,-32.4708,-32.4708,-32.4709,-32.4708,-32.4709,-32.4708,-32.4708,-31.4537,-31.4537,-31.4538,-31.4537,-31.4538,-31.4537,-31.4537,-30.3413,-30.3413,-30.3413,-30.3413,-30.3413,-30.3413,-30.3413,-29.1278,-29.1278,-29.1278,-29.1277,-29.1278,-29.1277,-29.1277,-27.809,-27.809,-27.8091,-27.809,-27.809,-27.809,-27.809
34,0.767033,-33.8694,-33.8694,-33.8694,-33.8694,-33.8694,-33.8694,-33.8694,-33.0402,-33.0402,-33.0403,-33.0402,-33.0403,-33.0403,-33.0403,-32.1315,-32.1315,-32.1315,-32.1314,-32.1315,-32.1315,-32.1315,-31.1351,-31.1351,-31.1351,-31.135,-31.1351,-31.1351,-31.1351,-30.0438,-30.0438,-30.0438,-30.0437,-30.0438,-30.0438,-30.0438,-28.852,-28.852,-28.8521,-28.852,-28.852,-28.852,-28.852,-27.556,-27.556,-27.556,-27.5559,-27.556,-27.5559,-27.5559
35,0.794456,-33.4952,-33.4952,-33.4952,-33.4952,-33.4953,-33.4952,-33.4952,-32.6847,-32.6847,-32.6848,-32.6847,-32.6848,-32.6847,-32.6847,-31.7954,-31.7954,-31.7954,-31.7953,-31.7954,-31.7954,-31.7954,-30.819,-30.819,-30.8191,-30.819,-30.8191,-30.819,-30.819,-29.7484,-29.7484,-29.7484,-29.7483,-29.7484,-29.7484,-29.7484,-28.5781,-28.578,-28.5781,-28.578,-28.5781,-28.578,-28.578,-27.3041,-27.3041,-27.3041,-27.304,-27.3041,-27.3041,-27.3041
36,0.822196,-33.1254,-33.1254,-33.1255,-33.1254,-33.1255,-33.1255,-33.1255,-32.3329,-32.3329,-32.333,-32.3329,-32.333,-32.333,-32.333,-31.4624,-31.4624,-31.4624,-31.4624,-31.4624,-31.4624,-31.4624,-30.5056,-30.5056,-30.5057,-30.5056,-30.5057,-30.5056,-30.5056,-29.4551,-29.4551,-29.4551,-29.455,-29.4551,-29.4551,-29.4551,-28.3059,-28.3059,-28.3059,-28.3058,-28.3059,-28.3059,-28.3059,-27.0534,-27.0534,-27.0534,-27.0534,-27.0534,-27.0534,-27.0534
37,0.850258,-32.7599,-32.7599,-32.7599,-32.7599,-32.7599,-32.7599,-32.7599,-31.9848,-31.9848,-31.9848,-31.9848,-31.9848,-31.9848,-31.9848,-31.1325,-31.1325,-31.1326,-31.1325,-31.1326,-31.1325,-31.1325,-30.1947,-30.1947,-30.1948,-30.1947,-30.1948,-30.1947,-30.1947,-29.1639,-29.1639,-29.1639,-29.1638,-29.1639,-29.1639,-29.1639,-28.0355,-28.0355,-28.0356,-28.0355,-28.0356,-28.0355,-28.0355,-26.8039,-26.8039,-26.8039,-26.8039,-26.8039,-26.8039,-26.8039
38,0.878644,-32.3984,-32.3984,-32.3985,-32.3984,-32.3985,-32.3985,-32.3985,-31.6401,-31.6401,-31.6402,-31.6401,-31.6402,-31.6402,-31.6402,-30.8056,-30.8056,-30.8056,-30.8056,-30.8057,-30.8056,-30.8056,-29.8864,-29.8864,-29.8864,-29.8863,-29.8864,-29.8864,-29.8864,-28.875,-28.875,-28.8751,-28.875,-28.875,-28.875,-28.875,-27.7668,-27.7668,-27.7668,-27.7668,-27.7668,-27.7668,-27.7668,-26.5556,-26.5556,-26.5556,-26.5555,-26.5556,-26.5556,-26.5556
39,0.90736,-32.0409,-32.0409,-32.0409,-32.0409,-32.041,-32.0409,-32.0409,-31.2989,-31.2989,-31.2989,-31.2989,-31.299,-31.2989,-31.2989,-30.4816,-30.4816,-30.4816,-30.4816,-30.4817,-30.4816,-30.4816,-29.5804,-29.5804,-29.5804,-29.5804,-29.5804,-29.5804,-29.5804,-28.5882,-28.5882,-28.5882,-28.5881,-28.5882,-28.5882,-28.5882,-27.4996,-27.4996,-27.4996,-27.4996,-27.4996,-27.4996,-27.4996,-26.3084,-26.3084,-26.3085,-26.3084,-26.3085,-26.3084,-26.3084
40,0.936408,-31.6872,-31.6872,-31.6872,-31.6872,-31.6872,-31.6872,-31.6872,-30.961,-30.961,-30.961,-30.961,-30.961,-30.961,-30.961,-30.1605,-30.1605,-30.1605,-30.1604,-30.1605,-30.1605,-30.1605,-29.2769,-29.2769,-29.2769,-29.2769,-29.2769,-29.2769,-29.2769,-28.3033,-28.3033,-28.3033,-28.3032,-28.3033,-28.3033,-28.3033,-27.234,-27.234,-27.234,-27.234,-27.234,-27.234,-27.234,-26.0625,-26.0625,-26.0625,-26.0625,-26.0625,-26.0625,-26.0625
41,0.965793,-31.3371,-31.3372,-31.3372,-31.3371,-31.3372,-31.3372,-31.3372,-30.6263,-30.6263,-30.6263,-30.6263,-30.6263,-30.6263,-30.6263,-29.8421,-29.8421,-29.8421,-29.8421,-29.8421,-29.8421,-29.8421,-28.9758,-28.9758,-28.9758,-28.9758,-28.9758,-28.9758,-28.9758,-28.0203,-28.0203,-28.0203,-28.0203,-28.0203,-28.0203,-28.0203,-26.9699,-26.9699,-26.9699,-26.9699,-26.9699,-26.9699,-26.9699,-25.8182,-25.8182,-25.8182,-25.8182,-25.8182,-25.8182,-25.8182
42,0.995519,-30.9907,-30.9907,-30.9907,-30.9907,-30.9907,-30.9907,-30.9907,-30.2947,-30.2947,-30.2948,-30.2947,-30.2948,-30.2948,-30.2948,-29.5265,-29.5265,-29.5265,-29.5264,-29.5265,-29.5265,-29.5265,-28.677,-28.677,-28.677,-28.6769,-28.677,-28.677,-28.677,-27.7392,-27.7392,-27.7393,-27.7392,-27.7393,-27.7392,-27.7392,-26.7073,-26.7073,-26.7074,-26.7073,-26.7074,-26.7073,-26.7073,-25.5751,-25.5751,-25.5751,-25.575,-25.5751,-25.5751,-25.5751
43,1.02559,-30.6477,-30.6477,-30.6478,-30.6477,-30.6478,-30.6478,-30.6478,-29.9663,-29.9663,-29.9663,-29.9662,-29.9663,-29.9663,-29.9663,-29.2135,-29.2135,-29.2135,-29.2135,-29.2136,-29.2135,-29.2135,-28.3804,-28.3804,-28.3804,-28.3804,-28.3804,-28.3804,-28.3804,-27.4601,-27.4601,-27.4601,-27.46,-27.4601,-27.4601,-27.4601,-26.4463,-26.4463,-26.4463,-26.4463,-26.4463,-26.4463,-26.4463,-25.3331,-25.3331,-25.3331,-25.3331,-25.3331,-25.3331,-25.3331
44,1.05601,-30.3081,-30.3082,-30.3082,-30.3081,-30.3082,-30.3082,-30.3082,-29.6408,-29.6408,-29.6408,-29.6408,-29.6408,-29.6408,-29.6408,-28.9032,-28.9032,-28.9032,-28.9032,-28.9032,-28.9032,-28.9032,-28.0861,-28.0861,-28.0861,-28.0861,-28.0861,-28.0861,-28.0861,-27.1827,-27.1827,-27.1828,-27.1827,-27.1828,-27.1827,-27.1827,-26.1867,-26.1867,-26.1868,-26.1867,-26.1868,-26.1867,-26.1867,-25.0923,-25.0923,-25.0923,-25.0923,-25.0923,-25.0923,-25.0923
