gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
19,0.391439,-12.6827,-12.6658,-12.6491,-12.6334,-12.6178,-12.6021,-12.5865,-12.1849,-12.1701,-12.1562,-12.1422,-12.1282,-12.1143,-12.1003,-11.6897,-11.6773,-11.6649,-11.6525,-11.64,-11.6277,-11.6156,-11.1861,-11.1751,-11.1641,-11.1533,-11.1426,-11.1318,-11.1211,-10.6685,-10.6588,-10.6493,-10.6398,-10.6302,-10.6207,-10.6111,-10.1318,-10.1233,-10.1148,-10.1064,-10.098,-10.0895,-10.0811,-9.57343,-9.5659,-9.55846,-9.55103,-9.54359,-9.53616,-9.52873
20,0.414511,-12.5836,-12.5668,-12.5497,-12.5332,-12.5168,-12.5005,-12.4847,-12.0978,-12.0827,-12.0675,-12.053,-12.0388,-12.0251,-12.0118,-11.6133,-11.6003,-11.587,-11.5741,-11.5615,-11.5492,-11.5375,-11.1191,-11.1075,-11.0958,-11.0844,-11.0734,-11.0628,-11.0524,-10.6094,-10.5991,-10.5887,-10.5788,-10.5691,-10.5596,-10.5504,-10.0795,-10.0705,-10.0613,-10.0524,-10.0438,-10.0354,-10.0273,-9.52737,-9.51938,-9.51126,-9.5034,-9.49573,-9.4883,-9.4811
21,0.437849,-12.4839,-12.465,-12.4467,-12.4289,-12.4117,-12.395,-12.3789,-12.0112,-11.9953,-11.9799,-11.9649,-11.9508,-11.9371,-11.9239,-11.537,-11.523,-11.5095,-11.4964,-11.4836,-11.4713,-11.4597,-11.052,-11.0396,-11.0276,-11.016,-11.0048,-10.9942,-10.9838,-10.55,-10.5391,-10.5284,-10.5181,-10.5083,-10.4988,-10.4896,-10.0269,-10.0172,-10.0078,-9.99871,-9.98992,-9.98146,-9.97328,-9.48078,-9.47217,-9.46381,-9.45571,-9.44786,-9.44026,-9.43303
22,0.461458,-12.3793,-12.3611,-12.3427,-12.3256,-12.3085,-12.2919,-12.2751,-11.9241,-11.9092,-11.8936,-11.878,-11.8626,-11.8478,-11.8328,-11.4599,-11.4469,-11.4332,-11.4195,-11.4058,-11.3926,-11.3793,-10.984,-10.9724,-10.9602,-10.948,-10.9358,-10.9241,-10.9123,-10.4898,-10.4794,-10.4685,-10.4577,-10.4468,-10.4365,-10.4259,-9.97346,-9.96424,-9.95458,-9.94492,-9.93526,-9.92589,-9.91655,-9.43319,-9.42506,-9.41653,-9.408,-9.39947,-9.3912,-9.3828
23,0.485341,-12.2833,-12.2659,-12.2477,-12.2294,-12.2115,-12.1937,-12.1767,-11.8402,-11.8246,-11.8083,-11.792,-11.7759,-11.7599,-11.7447,-11.3857,-11.3721,-11.3579,-11.3436,-11.3294,-11.3151,-11.3015,-10.9181,-10.9059,-10.8931,-10.8803,-10.8674,-10.8548,-10.8428,-10.4311,-10.4202,-10.4087,-10.3973,-10.3859,-10.3745,-10.3638,-9.92113,-9.91145,-9.90132,-9.89118,-9.88105,-9.87091,-9.86125,-9.38692,-9.37822,-9.36924,-9.36027,-9.35129,-9.34232,-9.33375
24,0.5095,-12.1922,-12.1729,-12.1536,-12.1343,-12.1158,-12.0974,-12.0791,-11.7586,-11.7413,-11.7241,-11.7068,-11.6902,-11.6737,-11.6573,-11.3139,-11.2985,-11.2833,-11.2682,-11.2534,-11.2387,-11.224,-10.8537,-10.8401,-10.8265,-10.8129,-10.7997,-10.7865,-10.7736,-10.3736,-10.3614,-10.3493,-10.3371,-10.3253,-10.3136,-10.3019,-9.87005,-9.85914,-9.84836,-9.83759,-9.82712,-9.81666,-9.8062,-9.34156,-9.33185,-9.32215,-9.3125,-9.30321,-9.29392,-9.28463
25,0.533939,-12.0976,-12.0789,-12.06,-12.0399,-12.0201,-12.0011,-11.9835,-11.6739,-11.6571,-11.6401,-11.6221,-11.6044,-11.5875,-11.5718,-11.2388,-11.2238,-11.2089,-11.1931,-11.1773,-11.1619,-11.1477,-10.7866,-10.7735,-10.7601,-10.7459,-10.7317,-10.7179,-10.7053,-10.3136,-10.3018,-10.2898,-10.2771,-10.2644,-10.252,-10.2406,-9.81674,-9.80611,-9.79539,-9.78405,-9.77271,-9.76169,-9.7515,-9.29399,-9.28455,-9.27497,-9.26479,-9.25465,-9.24491,-9.23589
26,0.558661,-12.002,-11.9854,-11.9664,-11.9468,-11.9273,-11.9082,-11.89,-11.5883,-11.5735,-11.5566,-11.5391,-11.5219,-11.505,-11.4889,-11.1627,-11.1493,-11.1342,-11.1188,-11.1033,-11.0878,-11.073,-10.7186,-10.7067,-10.6931,-10.6792,-10.6652,-10.6512,-10.638,-10.2526,-10.2419,-10.2297,-10.2172,-10.2046,-10.1921,-10.1801,-9.76225,-9.75262,-9.74161,-9.73038,-9.71919,-9.70801,-9.69732,-9.24539,-9.23688,-9.22715,-9.21712,-9.20708,-9.19707,-9.1876
27,0.58367,-11.9175,-11.8966,-11.8757,-11.8548,-11.8349,-11.8157,-11.7989,-11.5132,-11.4947,-11.4762,-11.4577,-11.4401,-11.423,-11.4082,-11.0953,-11.0784,-11.0616,-11.045,-11.0291,-11.0136,-11.0001,-10.658,-10.6427,-10.6277,-10.6127,-10.5983,-10.5844,-10.5723,-10.1981,-10.1844,-10.1708,-10.1574,-10.1445,-10.132,-10.121,-9.71342,-9.7012,-9.68898,-9.67676,-9.66522,-9.65404,-9.64425,-9.20191,-9.19104,-9.18021,-9.16937,-9.159,-9.14894,-9.14014
28,0.608968,-11.8219,-11.8035,-11.7831,-11.7627,-11.7431,-11.7242,-11.7068,-11.4286,-11.4122,-11.3942,-11.3762,-11.3582,-11.3412,-11.3255,-11.0187,-11.0038,-10.9876,-10.9716,-10.9555,-10.94,-10.9257,-10.5889,-10.5755,-10.561,-10.5465,-10.532,-10.5179,-10.505,-10.1361,-10.124,-10.1108,-10.0977,-10.0847,-10.072,-10.0604,-9.65768,-9.64693,-9.63508,-9.62324,-9.61141,-9.60007,-9.58964,-9.15222,-9.14256,-9.13201,-9.12149,-9.11098,-9.10079,-9.0914
29,0.634559,-11.7289,-11.7123,-11.6929,-11.6736,-11.6552,-11.6387,-11.6222,-11.3454,-11.3304,-11.3129,-11.2954,-11.2783,-11.2632,-11.2481,-10.9438,-10.9302,-10.9144,-10.8987,-10.8834,-10.8695,-10.8557,-10.5214,-10.5091,-10.4948,-10.4806,-10.4666,-10.4541,-10.4415,-10.0751,-10.064,-10.051,-10.0381,-10.0256,-10.0142,-10.0029,-9.60285,-9.59292,-9.5813,-9.56968,-9.55824,-9.54793,-9.53778,-9.10328,-9.09435,-9.0839,-9.07353,-9.06338,-9.05422,-9.04506
30,0.660447,-11.6451,-11.6258,-11.6061,-11.587,-11.5685,-11.5513,-11.5353,-11.269,-11.2513,-11.2333,-11.2159,-11.199,-11.1835,-11.1692,-10.8749,-10.8587,-10.8421,-10.8264,-10.8112,-10.797,-10.7839,-10.4589,-10.4442,-10.4292,-10.4149,-10.4011,-10.3882,-10.3763,-10.0186,-10.0053,-9.99182,-9.97874,-9.96627,-9.95465,-9.94389,-9.55192,-9.53995,-9.52784,-9.51612,-9.50478,-9.49421,-9.48442,-9.05777,-9.04703,-9.03611,-9.02554,-9.0154,-9.00605,-8.99738
31,0.686635,-11.5549,-11.5376,-11.5187,-11.4991,-11.481,-11.4636,-11.4459,-11.1868,-11.1713,-11.1543,-11.1367,-11.1201,-11.1043,-11.0883,-10.8,-10.7858,-10.7702,-10.7544,-10.7394,-10.7248,-10.7101,-10.3909,-10.378,-10.3639,-10.3495,-10.3358,-10.3226,-10.3092,-9.9571,-9.94546,-9.93273,-9.91956,-9.90715,-9.89525,-9.88312,-9.49643,-9.48585,-9.47441,-9.4626,-9.45138,-9.44055,-9.42953,-9.00801,-8.99865,-8.9884,-8.9778,-8.96773,-8.95804,-8.9482
32,0.713126,-11.467,-11.4496,-11.4308,-11.4129,-11.397,-11.3817,-11.3661,-11.1074,-11.0916,-11.0746,-11.0583,-11.0434,-11.0294,-11.0152,-10.7277,-10.7131,-10.6975,-10.6828,-10.6694,-10.6565,-10.6433,-10.3252,-10.312,-10.2978,-10.2843,-10.2721,-10.2603,-10.2483,-9.89757,-9.88565,-9.87283,-9.86046,-9.84923,-9.83859,-9.82772,-9.44266,-9.43182,-9.4202,-9.40911,-9.39903,-9.38936,-9.37948,-8.95993,-8.95025,-8.93985,-8.92981,-8.92068,-8.91192,-8.90299
33,0.739924,-11.3829,-11.3647,-11.3462,-11.3284,-11.3121,-11.2958,-11.2805,-11.0305,-11.0139,-10.997,-10.9806,-10.9655,-10.9507,-10.9367,-10.6574,-10.6421,-10.6265,-10.6116,-10.5979,-10.5842,-10.5714,-10.2612,-10.2472,-10.233,-10.2194,-10.2069,-10.1943,-10.1826,-9.83939,-9.82674,-9.81385,-9.80143,-9.78993,-9.77853,-9.76787,-9.39009,-9.37859,-9.36688,-9.35566,-9.34535,-9.33504,-9.32534,-8.91259,-8.90218,-8.89168,-8.88155,-8.87217,-8.86279,-8.85397
34,0.767033,-11.3008,-11.2819,-11.2626,-11.2442,-11.2277,-11.2118,-11.1956,-10.9552,-10.9379,-10.9203,-10.9034,-10.888,-10.8734,-10.8585,-10.5884,-10.5725,-10.5563,-10.5408,-10.5268,-10.5134,-10.4997,-10.1981,-10.1836,-10.1688,-10.1546,-10.1418,-10.1296,-10.1171,-9.78198,-9.76882,-9.75542,-9.74249,-9.73074,-9.71946,-9.70811,-9.33818,-9.32621,-9.31403,-9.30227,-9.2917,-9.28157,-9.27122,-8.86564,-8.85475,-8.84367,-8.83307,-8.82355,-8.81441,-8.80508
35,0.794456,-11.2079,-11.1929,-11.1771,-11.1609,-11.1449,-11.1282,-11.1128,-10.8698,-10.856,-10.8415,-10.8264,-10.8114,-10.7961,-10.7819,-10.5101,-10.4974,-10.484,-10.4703,-10.4567,-10.4424,-10.4293,-10.1266,-10.1149,-10.1028,-10.0901,-10.0776,-10.0645,-10.0526,-9.71675,-9.70619,-9.69516,-9.68364,-9.67213,-9.66013,-9.64918,-9.27909,-9.26947,-9.25942,-9.24892,-9.23845,-9.22767,-9.21775,-8.81219,-8.80351,-8.79444,-8.78497,-8.77557,-8.76587,-8.75695
36,0.822196,-11.1293,-11.1124,-11.0955,-11.0787,-11.062,-11.0453,-11.0275,-10.7971,-10.7815,-10.766,-10.7504,-10.7349,-10.7196,-10.7033,-10.4434,-10.429,-10.4145,-10.4003,-10.3861,-10.3719,-10.3568,-10.0654,-10.0522,-10.039,-10.0258,-10.0128,-9.99974,-9.98592,-9.66094,-9.64886,-9.63687,-9.62488,-9.61288,-9.60089,-9.58819,-9.22839,-9.21746,-9.20653,-9.19559,-9.18466,-9.17379,-9.16234,-8.76653,-8.75669,-8.74686,-8.73702,-8.72719,-8.7174,-8.70704
37,0.850258,-11.0525,-11.0317,-11.0137,-10.9966,-10.9795,-10.9625,-10.9454,-10.7262,-10.7071,-10.6906,-10.6747,-10.659,-10.6433,-10.6276,-10.378,-10.3603,-10.3451,-10.3305,-10.3161,-10.3016,-10.2871,-10.0054,-9.98917,-9.97516,-9.9617,-9.94839,-9.93512,-9.92185,-9.60608,-9.59115,-9.57842,-9.5662,-9.55398,-9.54176,-9.52954,-9.17847,-9.16503,-9.15342,-9.14226,-9.1311,-9.11994,-9.10892,-8.72164,-8.70947,-8.69896,-8.68885,-8.67875,-8.66864,-8.65862
38,0.878644,-10.963,-10.9468,-10.9309,-10.9152,-10.8992,-10.8832,-10.8661,-10.6438,-10.6289,-10.6141,-10.5992,-10.5843,-10.5695,-10.5537,-10.3021,-10.2883,-10.2746,-10.2611,-10.2472,-10.2334,-10.2187,-9.93555,-9.92296,-9.91036,-9.89776,-9.88502,-9.87235,-9.85885,-9.54215,-9.53056,-9.51906,-9.50763,-9.49594,-9.48426,-9.47181,-9.1203,-9.10984,-9.09941,-9.08899,-9.07833,-9.06767,-9.05635,-8.66897,-8.65945,-8.64997,-8.6405,-8.63081,-8.62113,-8.61081
39,0.90736,-10.8822,-10.8664,-10.8507,-10.835,-10.8194,-10.8024,-10.785,-10.5686,-10.554,-10.5393,-10.5246,-10.5102,-10.4944,-10.4784,-10.2326,-10.219,-10.2054,-10.1919,-10.1785,-10.1639,-10.1489,-9.87162,-9.85911,-9.84659,-9.83408,-9.8216,-9.80815,-9.79441,-9.48359,-9.47205,-9.46054,-9.44916,-9.43777,-9.42535,-9.41267,-9.06706,-9.05657,-9.04614,-9.03572,-9.0253,-9.01393,-9.00232,-8.62057,-8.611,-8.60146,-8.59206,-8.58267,-8.57241,-8.56194
40,0.936408,-10.8075,-10.7884,-10.7709,-10.7549,-10.7392,-10.7236,-10.707,-10.4992,-10.4816,-10.4653,-10.4505,-10.4361,-10.4217,-10.4064,-10.1683,-10.1519,-10.1368,-10.1231,-10.1098,-10.0964,-10.0821,-9.81217,-9.79713,-9.78325,-9.77053,-9.75811,-9.74585,-9.73273,-9.42907,-9.41518,-9.40237,-9.39077,-9.37945,-9.36812,-9.356,-9.01733,-9.00462,-8.99295,-8.98232,-8.97193,-8.96155,-8.95043,-8.57548,-8.56402,-8.55344,-8.54376,-8.53438,-8.525,-8.51496
41,0.965793,-10.7237,-10.7074,-10.6914,-10.6754,-10.6598,-10.6449,-10.6297,-10.4219,-10.4067,-10.3915,-10.3765,-10.362,-10.3481,-10.3339,-10.0965,-10.0824,-10.0684,-10.0545,-10.0409,-10.028,-10.0148,-9.74596,-9.73301,-9.72007,-9.70713,-9.69448,-9.6826,-9.67044,-9.36822,-9.35627,-9.34431,-9.33245,-9.32093,-9.30996,-9.29872,-8.96164,-8.95067,-8.93971,-8.92881,-8.91829,-8.90825,-8.89797,-8.52508,-8.51518,-8.50528,-8.49538,-8.48572,-8.4766,-8.46726
42,0.995519,-10.6435,-10.6279,-10.6124,-10.5969,-10.5811,-10.5652,-10.5495,-10.3469,-10.3322,-10.3176,-10.3031,-10.2884,-10.2737,-10.259,-10.0269,-10.0132,-9.99958,-9.98618,-9.97247,-9.95876,-9.94505,-9.68155,-9.66902,-9.65648,-9.64394,-9.6311,-9.61839,-9.60574,-9.30899,-9.2974,-9.28581,-9.27424,-9.26253,-9.25082,-9.23912,-8.90737,-8.89677,-8.88617,-8.87557,-8.86484,-8.85415,-8.84346,-8.4758,-8.46617,-8.45654,-8.44691,-8.43705,-8.42719,-8.41747
43,1.02559,-10.5729,-10.554,-10.5356,-10.5187,-10.5021,-10.4857,-10.4695,-10.2808,-10.2632,-10.246,-10.2302,-10.2148,-10.1995,-10.1841,-9.96542,-9.949,-9.93291,-9.91823,-9.90396,-9.88969,-9.87542,-9.62454,-9.60938,-9.59453,-9.58089,-9.56756,-9.55434,-9.54118,-9.25651,-9.24248,-9.22874,-9.21612,-9.20393,-9.19176,-9.17959,-8.85934,-8.84654,-8.83399,-8.82247,-8.81125,-8.80009,-8.78893,-8.43198,-8.42025,-8.4089,-8.39847,-8.38827,-8.37807,-8.36788
