gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4]
42,3.78225,4.93607e-030,1.78603e-029,2.82925e-029,1.78603e-029,4.93607e-030,1.14305e-029,4.13592e-029,6.55171e-029,4.13592e-029,1.14305e-029,1.00847e-029,3.64897e-029,5.78034e-029,3.64897e-029,1.00847e-029,3.03855e-030,1.09945e-029,1.74163e-029,1.09945e-029,3.03855e-030,3.10819e-031,1.12464e-030,1.78155e-030,1.12464e-030,3.10819e-031
43,3.93998,1.98856e-029,7.19527e-029,1.1398e-028,7.19527e-029,1.98856e-029,4.18797e-029,1.51534e-028,2.40046e-028,1.51534e-028,4.18797e-029,3.20919e-029,1.16119e-028,1.83944e-028,1.16119e-028,3.20919e-029,8.55782e-030,3.0965e-029,4.90516e-029,3.0965e-029,8.55782e-030,9.64463e-031,3.48974e-030,5.5281e-030,3.48974e-030,9.64463e-031
44,4.10232,2.1155e-029,7.65457e-029,1.21256e-028,7.65457e-029,2.1155e-029,5.20994e-029,1.88513e-028,2.98623e-028,1.88513e-028,5.20994e-029,4.9531e-029,1.79219e-028,2.83901e-028,1.79219e-028,4.9531e-029,1.72524e-029,6.24248e-029,9.88871e-029,6.24248e-029,1.72524e-029,2.39645e-030,8.67112e-030,1.37359e-029,8.67112e-030,2.39645e-030
45,4.26943,2.76505e-029,1.00049e-028,1.58487e-028,1.00049e-028,2.76505e-029,8.48856e-029,3.07144e-028,4.86546e-028,3.07144e-028,8.48856e-029,1.07848e-028,3.90228e-028,6.18159e-028,3.90228e-028,1.07848e-028,4.69541e-029,1.69895e-028,2.69131e-028,1.69895e-028,4.69541e-029,7.05e-030,2.55092e-029,4.04091e-029,2.55092e-029,7.05e-030
46,4.44143,6.07223e-029,2.19713e-028,3.48048e-028,2.19713e-028,6.07223e-029,1.36189e-028,4.92776e-028,7.80606e-028,4.92776e-028,1.36189e-028,1.4965e-028,5.41483e-028,8.57763e-028,5.41483e-028,1.4965e-028,7.79145e-029,2.8192e-028,4.46589e-028,2.8192e-028,7.79145e-029,1.71213e-029,6.19505e-029,9.81357e-029,6.19505e-029,1.71213e-029
47,4.61847,1.67858e-028,6.07364e-028,9.62125e-028,6.07364e-028,1.67858e-028,5.52406e-028,1.99879e-027,3.16628e-027,1.99879e-027,5.52406e-028,6.50348e-028,2.35317e-027,3.72766e-027,2.35317e-027,6.50348e-028,2.8859e-028,1.04421e-027,1.65414e-027,1.04421e-027,2.8859e-028,5.61059e-029,2.0301e-028,3.21587e-028,2.0301e-028,5.61059e-029
48,4.8007,5.47233e-028,1.98007e-027,3.13663e-027,1.98007e-027,5.47233e-028,1.47263e-027,5.32845e-027,8.4408e-027,5.32845e-027,1.47263e-027,1.76607e-027,6.39022e-027,1.01227e-026,6.39022e-027,1.76607e-027,8.07398e-028,2.92143e-027,4.62784e-027,2.92143e-027,8.07398e-028,1.3667e-028,4.94516e-028,7.83362e-028,4.94516e-028,1.3667e-028
49,4.98827,1.28971e-027,4.6666e-027,7.39235e-027,4.6666e-027,1.28971e-027,3.12499e-027,1.13072e-026,1.79118e-026,1.13072e-026,3.12499e-027,3.31147e-027,1.1982e-026,1.89807e-026,1.1982e-026,3.31147e-027,1.46003e-027,5.28288e-027,8.3686e-027,5.28288e-027,1.46003e-027,2.9715e-028,1.07519e-027,1.7032e-027,1.07519e-027,2.9715e-028
50,5.18134,1.49669e-027,5.41552e-027,8.57873e-027,5.41552e-027,1.49669e-027,4.27683e-027,1.5475e-026,2.45139e-026,1.5475e-026,4.27683e-027,4.63216e-027,1.67607e-026,2.65505e-026,1.67607e-026,4.63216e-027,2.04909e-027,7.41429e-027,1.1745e-026,7.41429e-027,2.04909e-027,4.32015e-028,1.56317e-027,2.47622e-027,1.56317e-027,4.32015e-028
51,5.38006,5.13259e-027,1.85714e-026,2.94189e-026,1.85714e-026,5.13259e-027,1.54418e-026,5.58737e-026,8.85094e-026,5.58737e-026,1.54418e-026,1.74302e-026,6.30683e-026,9.99065e-026,6.30683e-026,1.74302e-026,7.03739e-027,2.54636e-026,4.03368e-026,2.54636e-026,7.03739e-027,1.2121e-027,4.38577e-027,6.9475e-027,4.38577e-027,1.2121e-027
52,5.58461,1.28781e-026,4.65972e-026,7.38146e-026,4.65972e-026,1.28781e-026,3.45658e-026,1.2507e-025,1.98124e-025,1.2507e-025,3.45658e-026,3.59247e-026,1.29987e-025,2.05913e-025,1.29987e-025,3.59247e-026,1.43029e-026,5.17524e-026,8.1981e-026,5.17524e-026,1.43029e-026,2.50669e-027,9.07003e-027,1.43678e-026,9.07003e-027,2.50669e-027
53,5.79515,1.6961e-026,6.13704e-026,9.72169e-026,6.13704e-026,1.6961e-026,4.01903e-026,1.45422e-025,2.30362e-025,1.45422e-025,4.01903e-026,4.62963e-026,1.67515e-025,2.6536e-025,1.67515e-025,4.62963e-026,2.35243e-026,8.51187e-026,1.34837e-025,8.51187e-026,2.35243e-026,4.86018e-027,1.75857e-026,2.78575e-026,1.75857e-026,4.86018e-027
54,6.01186,2.50273e-026,9.05568e-026,1.43451e-025,9.05568e-026,2.50273e-026,7.50562e-026,2.71578e-025,4.30206e-025,2.71578e-025,7.50562e-026,1.11865e-025,4.04766e-025,6.41189e-025,4.04766e-025,1.11865e-025,6.72931e-026,2.43489e-025,3.8571e-025,2.43489e-025,6.72931e-026,1.51648e-026,5.48713e-026,8.69216e-026,5.48713e-026,1.51648e-026
55,6.23493,5.18839e-026,1.87733e-025,2.97388e-025,1.87733e-025,5.18839e-026,1.54909e-025,5.60513e-025,8.87908e-025,5.60513e-025,1.54909e-025,2.09178e-025,7.56876e-025,1.19897e-024,7.56876e-025,2.09178e-025,1.08029e-025,3.90884e-025,6.19199e-025,3.90884e-025,1.08029e-025,2.40794e-026,8.71271e-026,1.38018e-025,8.71271e-026,2.40794e-026
56,6.46452,5.78336e-026,2.09261e-025,3.3149e-025,2.09261e-025,5.78336e-026,1.74299e-025,6.30669e-025,9.99043e-025,6.30669e-025,1.74299e-025,2.49514e-025,9.02822e-025,1.43016e-024,9.02822e-025,2.49514e-025,1.35014e-025,4.88526e-025,7.73873e-025,4.88526e-025,1.35014e-025,2.71362e-026,9.81877e-026,1.55539e-025,9.81877e-026,2.71362e-026
57,6.70085,1.30711e-025,4.72954e-025,7.49206e-025,4.72954e-025,1.30711e-025,4.29172e-025,1.55289e-024,2.45992e-024,1.55289e-024,4.29172e-025,5.4257e-025,1.96319e-024,3.1099e-024,1.96319e-024,5.4257e-025,2.46205e-025,8.90849e-025,1.41119e-024,8.90849e-025,2.46205e-025,4.3524e-026,1.57484e-025,2.4947e-025,1.57484e-025,4.3524e-026
58,6.94411,2.65923e-025,9.62196e-025,1.52421e-024,9.62196e-025,2.65923e-025,7.64898e-025,2.76765e-024,4.38424e-024,2.76765e-024,7.64898e-025,8.23831e-025,2.98089e-024,4.72203e-024,2.98089e-024,8.23831e-025,3.53749e-025,1.27998e-024,2.02761e-024,1.27998e-024,3.53749e-025,7.35324e-026,2.66064e-025,4.21472e-025,2.66064e-025,7.35324e-026
59,7.19449,4.46143e-025,1.61429e-024,2.5572e-024,1.61429e-024,4.46143e-025,1.33326e-024,4.82416e-024,7.64195e-024,4.82416e-024,1.33326e-024,1.70012e-024,6.1516e-024,9.74475e-024,6.1516e-024,1.70012e-024,9.00847e-025,3.25956e-024,5.16347e-024,3.25956e-024,9.00847e-025,2.02223e-025,7.3171e-025,1.1591e-024,7.3171e-025,2.02223e-025
60,7.45221,7.55418e-025,2.73335e-024,4.3299e-024,2.73335e-024,7.55418e-025,2.47318e-024,8.94877e-024,1.41757e-023,8.94877e-024,2.47318e-024,3.47613e-024,1.25778e-023,1.99245e-023,1.25778e-023,3.47613e-024,1.92279e-024,6.95727e-024,1.1021e-023,6.95727e-024,1.92279e-024,4.49891e-025,1.62785e-024,2.57868e-024,1.62785e-024,4.49891e-025
61,7.71748,1.41559e-024,5.12206e-024,8.11385e-024,5.12206e-024,1.41559e-024,4.91456e-024,1.77825e-023,2.81692e-023,1.77825e-023,4.91456e-024,7.20435e-024,2.60677e-023,4.12938e-023,2.60677e-023,7.20435e-024,3.88942e-024,1.40732e-023,2.22933e-023,1.40732e-023,3.88942e-024,8.04392e-025,2.91055e-024,4.61061e-024,2.91055e-024,8.04392e-025
62,7.99052,2.04374e-024,7.39494e-024,1.17143e-023,7.39494e-024,2.04374e-024,6.02908e-024,2.18152e-023,3.45574e-023,2.18152e-023,6.02908e-024,8.25973e-024,2.98864e-023,4.73431e-023,2.98864e-023,8.25973e-024,4.23381e-024,1.53193e-023,2.42673e-023,1.53193e-023,4.23381e-024,8.28943e-025,2.99939e-024,4.75133e-024,2.99939e-024,8.28943e-025
63,8.27157,4.09877e-024,1.48307e-023,2.34933e-023,1.48307e-023,4.09877e-024,1.1588e-023,4.1929e-023,6.64198e-023,4.1929e-023,1.1588e-023,1.44381e-023,5.22417e-023,8.27561e-023,5.22417e-023,1.44381e-023,7.09551e-024,2.56739e-023,4.067e-023,2.56739e-023,7.09551e-024,1.40199e-024,5.07286e-024,8.03591e-024,5.07286e-024,1.40199e-024
64,8.56085,6.85011e-024,2.47859e-023,3.92634e-023,2.47859e-023,6.85011e-024,1.89906e-023,6.87142e-023,1.0885e-022,6.87142e-023,1.89906e-023,2.06048e-023,7.45548e-023,1.18102e-022,7.45548e-023,2.06048e-023,8.66541e-024,3.13543e-023,4.96683e-023,3.13543e-023,8.66541e-024,1.65638e-024,5.99334e-024,9.49405e-024,5.99334e-024,1.65638e-024
65,8.85861,1.39221e-023,5.03747e-023,7.97985e-023,5.03747e-023,1.39221e-023,4.00254e-023,1.44825e-022,2.29417e-022,1.44825e-022,4.00254e-023,4.15498e-023,1.50341e-022,2.38155e-022,1.50341e-022,4.15498e-023,1.59983e-023,5.7887e-023,9.16987e-023,5.7887e-023,1.59983e-023,3.02809e-024,1.09566e-023,1.73564e-023,1.09566e-023,3.02809e-024
66,9.16509,1.77598e-023,6.42609e-023,1.01796e-022,6.42609e-023,1.77598e-023,5.37503e-023,1.94486e-022,3.08086e-022,1.94486e-022,5.37503e-023,6.59822e-023,2.38745e-022,3.78196e-022,2.38745e-022,6.59822e-023,3.23913e-023,1.17202e-022,1.8566e-022,1.17202e-022,3.23913e-023,7.00501e-024,2.53464e-023,4.01512e-023,2.53464e-023,7.00501e-024
67,9.48056,2.35473e-023,8.52018e-023,1.34968e-022,8.52018e-023,2.35473e-023,6.85895e-023,2.48179e-022,3.93141e-022,2.48179e-022,6.85895e-023,8.99385e-023,3.25427e-022,5.15509e-022,3.25427e-022,8.99385e-023,5.48663e-023,1.98524e-022,3.14482e-022,1.98524e-022,5.48663e-023,1.54966e-023,5.60719e-023,8.88235e-023,5.60719e-023,1.54966e-023
68,9.80527,3.19436e-023,1.15582e-022,1.83094e-022,1.15582e-022,3.19436e-023,1.01867e-022,3.68588e-022,5.8388e-022,3.68588e-022,1.01867e-022,1.41664e-022,5.12587e-022,8.11989e-022,5.12587e-022,1.41664e-022,8.15917e-023,2.95225e-022,4.67666e-022,2.95225e-022,8.15917e-023,1.99918e-023,7.23369e-023,1.14589e-022,7.23369e-023,1.99918e-023
69,10.1395,6.0005e-023,2.17118e-022,3.43936e-022,2.17118e-022,6.0005e-023,1.78048e-022,6.44236e-022,1.02053e-021,6.44236e-022,1.78048e-022,2.37663e-022,8.59943e-022,1.36224e-021,8.59943e-022,2.37663e-022,1.29438e-022,4.6835e-022,7.41913e-022,4.6835e-022,1.29438e-022,2.87035e-023,1.03859e-022,1.64522e-022,1.03859e-022,2.87035e-023
70,10.4835,9.72466e-023,3.5187e-022,5.57397e-022,3.5187e-022,9.72466e-023,3.16679e-022,1.14585e-021,1.81514e-021,1.14585e-021,3.16679e-022,4.29232e-022,1.5531e-021,2.46027e-021,1.5531e-021,4.29232e-022,2.13084e-022,7.71006e-022,1.22135e-021,7.71006e-022,2.13084e-022,4.23432e-023,1.53212e-022,2.42702e-022,1.53212e-022,4.23432e-023
71,10.8376,1.77008e-022,6.40471e-022,1.01457e-021,6.40471e-022,1.77008e-022,5.75163e-022,2.08113e-021,3.29671e-021,2.08113e-021,5.75163e-022,7.99178e-022,2.89169e-021,4.58072e-021,2.89169e-021,7.99178e-022,4.17751e-022,1.51156e-021,2.39446e-021,1.51156e-021,4.17751e-022,8.81697e-023,3.19027e-022,5.0537e-022,3.19027e-022,8.81697e-023
72,11.2021,2.63002e-022,9.51628e-022,1.50747e-021,9.51628e-022,2.63002e-022,8.43192e-022,3.05095e-021,4.833e-021,3.05095e-021,8.43192e-022,1.13648e-021,4.11216e-021,6.51407e-021,4.11216e-021,1.13648e-021,5.80192e-022,2.09933e-021,3.32554e-021,2.09933e-021,5.80192e-022,1.22457e-022,4.43088e-022,7.01896e-022,4.43088e-022,1.22457e-022
73,11.5773,3.96422e-022,1.43438e-021,2.27221e-021,1.43438e-021,3.96422e-022,1.13833e-021,4.11886e-021,6.52468e-021,4.11886e-021,1.13833e-021,1.44769e-021,5.23822e-021,8.29786e-021,5.23822e-021,1.44769e-021,7.2384e-022,2.61909e-021,4.1489e-021,2.61909e-021,7.2384e-022,1.55161e-022,5.61422e-022,8.89348e-022,5.61422e-022,1.55161e-022
74,11.9634,7.35306e-022,2.66058e-021,4.21462e-021,2.66058e-021,7.35306e-022,2.01158e-021,7.27855e-021,1.15299e-020,7.27855e-021,2.01158e-021,2.47567e-021,8.9578e-021,1.419e-020,8.9578e-021,2.47567e-021,1.22149e-021,4.41976e-021,7.00134e-021,4.41976e-021,1.22149e-021,2.59688e-022,9.39636e-022,1.48848e-021,9.39636e-022,2.59688e-022
75,12.3609,9.83439e-022,3.55841e-021,5.63687e-021,3.55841e-021,9.83439e-022,2.75807e-021,9.9796e-021,1.58087e-020,9.9796e-021,2.75807e-021,3.22542e-021,1.16706e-020,1.84875e-020,1.16706e-020,3.22542e-021,1.60329e-021,5.80124e-021,9.18975e-021,5.80124e-021,1.60329e-021,3.84615e-022,1.39166e-021,2.20453e-021,1.39166e-021,3.84615e-022
76,12.77,1.50405e-021,5.44214e-021,8.62089e-021,5.44214e-021,1.50405e-021,4.32566e-021,1.56517e-020,2.47938e-020,1.56517e-020,4.32566e-021,5.48585e-021,1.98496e-020,3.14437e-020,1.98496e-020,5.48585e-021,2.91174e-021,1.05356e-020,1.66895e-020,1.05356e-020,2.91174e-021,6.92026e-022,2.50398e-021,3.96655e-021,2.50398e-021,6.92026e-022
77,13.1911,2.33375e-021,8.44428e-021,1.33766e-020,8.44428e-021,2.33375e-021,6.97533e-021,2.5239e-020,3.99811e-020,2.5239e-020,6.97533e-021,9.44647e-021,3.41804e-020,5.41452e-020,3.41804e-020,9.44647e-021,5.35482e-021,1.93755e-020,3.06927e-020,1.93755e-020,5.35482e-021,1.28751e-021,4.65862e-021,7.37972e-021,4.65862e-021,1.28751e-021
78,13.6246,3.15191e-021,1.14046e-020,1.80661e-020,1.14046e-020,3.15191e-021,9.75531e-021,3.52979e-020,5.59154e-020,3.52979e-020,9.75531e-021,1.27939e-020,4.62924e-020,7.33317e-020,4.62924e-020,1.27939e-020,6.85501e-021,2.48037e-020,3.92915e-020,2.48037e-020,6.85501e-021,1.60698e-021,5.81456e-021,9.21085e-021,5.81456e-021,1.60698e-021
79,14.0707,5.16109e-021,1.86745e-020,2.95823e-020,1.86745e-020,5.16109e-021,1.54718e-020,5.59821e-020,8.86812e-020,5.59821e-020,1.54718e-020,1.92913e-020,6.98023e-020,1.10574e-019,6.98023e-020,1.92913e-020,9.95375e-021,3.60159e-020,5.70528e-020,3.60159e-020,9.95375e-021,2.22531e-021,8.05189e-021,1.2755e-020,8.05189e-021,2.22531e-021
80,14.5299,7.90311e-021,2.8596e-020,4.5299e-020,2.8596e-020,7.90311e-021,2.44579e-020,8.84966e-020,1.40187e-019,8.84966e-020,2.44579e-020,3.19023e-020,1.15433e-019,1.82857e-019,1.15433e-019,3.19023e-020,1.68886e-020,6.11084e-020,9.68018e-020,6.11084e-020,1.68886e-020,3.88385e-021,1.4053e-020,2.22614e-020,1.4053e-020,3.88385e-021
81,15.0026,1.15851e-020,4.19187e-020,6.64034e-020,4.19187e-020,1.15851e-020,3.62397e-020,1.31127e-019,2.07718e-019,1.31127e-019,3.62397e-020,4.92581e-020,1.78232e-019,2.82337e-019,1.78232e-019,4.92581e-020,2.67786e-020,9.68938e-020,1.53489e-019,9.68938e-020,2.67786e-020,6.1358e-021,2.22013e-020,3.51691e-020,2.22013e-020,6.1358e-021
82,15.4891,1.98171e-020,7.17048e-020,1.13588e-019,7.17048e-020,1.98171e-020,6.09007e-020,2.20359e-019,3.4907e-019,2.20359e-019,6.09007e-020,7.69703e-020,2.78504e-019,4.41178e-019,2.78504e-019,7.69703e-020,3.98772e-020,1.44289e-019,2.28568e-019,1.44289e-019,3.98772e-020,9.2515e-021,3.3475e-020,5.30277e-020,3.3475e-020,9.2515e-021
83,15.9899,2.88403e-020,1.04354e-019,1.65307e-019,1.04354e-019,2.88403e-020,9.052e-020,3.27531e-019,5.18842e-019,3.27531e-019,9.052e-020,1.18084e-019,4.27268e-019,6.76835e-019,4.27268e-019,1.18084e-019,6.06999e-020,2.19632e-019,3.47919e-019,2.19632e-019,6.06999e-020,1.37924e-020,4.99055e-020,7.90553e-020,4.99055e-020,1.37924e-020
