gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
10,0.674183,0.518238,0.518238,0.518238,0.569427,0.575501,0.575501,0.641428,0.641428,0.641428,0.518238,0.518238,0.518238,0.569427,0.575501,0.575501,0.641428,0.641428,0.641428,0.518238,0.518238,0.518238,0.569427,0.575501,0.575501,0.641428,0.641428,0.641428,0.518238,0.518238,0.518238,0.575338,0.575501,0.575501,0.64741,0.64741,0.64741,0.518238,0.518238,0.518238,0.575338,0.575501,0.575501,0.64741,0.64741,0.64741,0.518238,0.518238,0.518238,0.575338,0.575501,0.575501,0.64741,0.64741,0.64741,0.518238,0.518238,0.518238,0.58125,0.575501,0.575501,0.653392,0.653392,0.653392,0.518238,0.518238,0.518238,0.58125,0.575501,0.575501,0.653392,0.653392,0.653392,0.518238,0.518238,0.518238,0.58125,0.575501,0.575501,0.653392,0.653392,0.653392
11,0.75557,0.591446,0.591446,0.591446,0.642582,0.649421,0.649421,0.715297,0.715297,0.715297,0.591446,0.591446,0.591446,0.642582,0.649421,0.649421,0.715297,0.715297,0.715297,0.591446,0.591446,0.591446,0.642582,0.649421,0.649421,0.715297,0.715297,0.715297,0.591446,0.591446,0.591446,0.649259,0.649421,0.649421,0.722035,0.722035,0.722035,0.591446,0.591446,0.591446,0.649259,0.649421,0.649421,0.722035,0.722035,0.722035,0.591446,0.591446,0.591446,0.649259,0.649421,0.649421,0.722035,0.722035,0.722035,0.591446,0.591446,0.591446,0.655935,0.649421,0.649421,0.728773,0.728773,0.728773,0.591446,0.591446,0.591446,0.655935,0.649421,0.649421,0.728773,0.728773,0.728773,0.591446,0.591446,0.591446,0.655935,0.649421,0.649421,0.728773,0.728773,0.728773
12,0.839869,0.667782,0.667782,0.667782,0.718824,0.726421,0.726421,0.792141,0.792141,0.792141,0.667782,0.667782,0.667782,0.718824,0.726421,0.726421,0.792141,0.792141,0.792141,0.667782,0.667782,0.667782,0.718824,0.726421,0.726421,0.792141,0.792141,0.792141,0.667782,0.667782,0.667782,0.726289,0.726421,0.726421,0.799663,0.799663,0.799663,0.667782,0.667782,0.667782,0.726289,0.726421,0.726421,0.799663,0.799663,0.799663,0.667782,0.667782,0.667782,0.726289,0.726421,0.726421,0.799663,0.799663,0.799663,0.667782,0.667782,0.667782,0.733754,0.726421,0.726421,0.807185,0.807185,0.807185,0.667782,0.667782,0.667782,0.733754,0.726421,0.726421,0.807185,0.807185,0.807185,0.667782,0.667782,0.667782,0.733754,0.726421,0.726421,0.807185,0.807185,0.807185
13,0.927185,0.747373,0.747373,0.747373,0.798192,0.806581,0.806581,0.872037,0.872037,0.872037,0.747373,0.747373,0.747373,0.798192,0.806581,0.806581,0.872037,0.872037,0.872037,0.747373,0.747373,0.747373,0.798192,0.806581,0.806581,0.872037,0.872037,0.872037,0.747373,0.747373,0.747373,0.806472,0.806581,0.806581,0.880373,0.880373,0.880373,0.747373,0.747373,0.747373,0.806472,0.806581,0.806581,0.880373,0.880373,0.880373,0.747373,0.747373,0.747373,0.806472,0.806581,0.806581,0.880373,0.880373,0.880373,0.747373,0.747373,0.747373,0.814753,0.806581,0.806581,0.888709,0.888709,0.888709,0.747373,0.747373,0.747373,0.814753,0.806581,0.806581,0.888709,0.888709,0.888709,0.747373,0.747373,0.747373,0.814753,0.806581,0.806581,0.888709,0.888709,0.888709
14,1.01763,0.830286,0.830286,0.830286,0.880758,0.889978,0.889978,0.955075,0.955075,0.955075,0.830286,0.830286,0.830286,0.880758,0.889978,0.889978,0.955075,0.955075,0.955075,0.830286,0.830286,0.830286,0.880758,0.889978,0.889978,0.955075,0.955075,0.955075,0.830286,0.830286,0.830286,0.889885,0.889978,0.889978,0.964255,0.964255,0.964255,0.830286,0.830286,0.830286,0.889885,0.889978,0.889978,0.964255,0.964255,0.964255,0.830286,0.830286,0.830286,0.889885,0.889978,0.889978,0.964255,0.964255,0.964255,0.830286,0.830286,0.830286,0.899012,0.889978,0.889978,0.973435,0.973435,0.973435,0.830286,0.830286,0.830286,0.899012,0.889978,0.889978,0.973435,0.973435,0.973435,0.830286,0.830286,0.830286,0.899012,0.889978,0.889978,0.973435,0.973435,0.973435
15,1.1113,0.916576,0.916576,0.916576,0.966611,0.976696,0.976696,1.04135,1.04135,1.04135,0.916576,0.916576,0.916576,0.966611,0.976696,0.976696,1.04135,1.04135,1.04135,0.916576,0.916576,0.916576,0.966611,0.976696,0.976696,1.04135,1.04135,1.04135,0.916576,0.916576,0.916576,0.976616,0.976696,0.976696,1.05141,1.05141,1.05141,0.916576,0.916576,0.916576,0.976616,0.976696,0.976696,1.05141,1.05141,1.05141,0.916576,0.916576,0.916576,0.976616,0.976696,0.976696,1.05141,1.05141,1.05141,0.916576,0.916576,0.916576,0.986621,0.976696,0.976696,1.06146,1.06146,1.06146,0.916576,0.916576,0.916576,0.986621,0.976696,0.976696,1.06146,1.06146,1.06146,0.916576,0.916576,0.916576,0.986621,0.976696,0.976696,1.06146,1.06146,1.06146
16,1.20833,1.00633,1.00633,1.00633,1.05584,1.06683,1.06683,1.13096,1.13096,1.13096,1.00633,1.00633,1.00633,1.05584,1.06683,1.06683,1.13096,1.13096,1.13096,1.00633,1.00633,1.00633,1.05584,1.06683,1.06683,1.13096,1.13096,1.13096,1.00633,1.00633,1.00633,1.06676,1.06683,1.06683,1.14193,1.14193,1.14193,1.00633,1.00633,1.00633,1.06676,1.06683,1.06683,1.14193,1.14193,1.14193,1.00633,1.00633,1.00633,1.06676,1.06683,1.06683,1.14193,1.14193,1.14193,1.00633,1.00633,1.00633,1.07767,1.06683,1.06683,1.15289,1.15289,1.15289,1.00633,1.00633,1.00633,1.07767,1.06683,1.06683,1.15289,1.15289,1.15289,1.00633,1.00633,1.00633,1.07767,1.06683,1.06683,1.15289,1.15289,1.15289
17,1.30884,1.09964,1.09964,1.09964,1.14856,1.16047,1.16047,1.22402,1.22402,1.22402,1.09964,1.09964,1.09964,1.14856,1.16047,1.16047,1.22402,1.22402,1.22402,1.09964,1.09964,1.09964,1.14856,1.16047,1.16047,1.22402,1.22402,1.22402,1.09964,1.09964,1.09964,1.16042,1.16047,1.16047,1.23592,1.23592,1.23592,1.09964,1.09964,1.09964,1.16042,1.16047,1.16047,1.23592,1.23592,1.23592,1.09964,1.09964,1.09964,1.16042,1.16047,1.16047,1.23592,1.23592,1.23592,1.09964,1.09964,1.09964,1.17227,1.16047,1.16047,1.24783,1.24783,1.24783,1.09964,1.09964,1.09964,1.17227,1.16047,1.16047,1.24783,1.24783,1.24783,1.09964,1.09964,1.09964,1.17227,1.16047,1.16047,1.24783,1.24783,1.24783
18,1.41294,1.1966,1.1966,1.1966,1.24486,1.25774,1.25774,1.32063,1.32063,1.32063,1.1966,1.1966,1.1966,1.24486,1.25774,1.25774,1.32063,1.32063,1.32063,1.1966,1.1966,1.1966,1.24486,1.25774,1.25774,1.32063,1.32063,1.32063,1.1966,1.1966,1.1966,1.25769,1.25774,1.25774,1.33351,1.33351,1.33351,1.1966,1.1966,1.1966,1.25769,1.25774,1.25774,1.33351,1.33351,1.33351,1.1966,1.1966,1.1966,1.25769,1.25774,1.25774,1.33351,1.33351,1.33351,1.1966,1.1966,1.1966,1.27053,1.25774,1.25774,1.34639,1.34639,1.34639,1.1966,1.1966,1.1966,1.27053,1.25774,1.25774,1.34639,1.34639,1.34639,1.1966,1.1966,1.1966,1.27053,1.25774,1.25774,1.34639,1.34639,1.34639
19,1.52076,1.29732,1.29732,1.29732,1.34486,1.35874,1.35874,1.42092,1.42092,1.42092,1.29732,1.29732,1.29732,1.34486,1.35874,1.35874,1.42092,1.42092,1.42092,1.29732,1.29732,1.29732,1.34486,1.35874,1.35874,1.42092,1.42092,1.42092,1.29732,1.29732,1.29732,1.35871,1.35874,1.35874,1.43481,1.43481,1.43481,1.29732,1.29732,1.29732,1.35871,1.35874,1.35874,1.43481,1.43481,1.43481,1.29732,1.29732,1.29732,1.35871,1.35874,1.35874,1.43481,1.43481,1.43481,1.29732,1.29732,1.29732,1.37256,1.35874,1.35874,1.44871,1.44871,1.44871,1.29732,1.29732,1.29732,1.37256,1.35874,1.35874,1.44871,1.44871,1.44871,1.29732,1.29732,1.29732,1.37256,1.35874,1.35874,1.44871,1.44871,1.44871
20,1.63244,1.40193,1.40193,1.40193,1.44868,1.4636,1.4636,1.525,1.525,1.525,1.40193,1.40193,1.40193,1.44868,1.4636,1.4636,1.525,1.525,1.525,1.40193,1.40193,1.40193,1.44868,1.4636,1.4636,1.525,1.525,1.525,1.40193,1.40193,1.40193,1.46358,1.4636,1.4636,1.53995,1.53995,1.53995,1.40193,1.40193,1.40193,1.46358,1.4636,1.4636,1.53995,1.53995,1.53995,1.40193,1.40193,1.40193,1.46358,1.4636,1.4636,1.53995,1.53995,1.53995,1.40193,1.40193,1.40193,1.47848,1.4636,1.4636,1.55489,1.55489,1.55489,1.40193,1.40193,1.40193,1.47848,1.4636,1.4636,1.55489,1.55489,1.55489,1.40193,1.40193,1.40193,1.47848,1.4636,1.4636,1.55489,1.55489,1.55489
21,1.74812,1.51054,1.51054,1.51054,1.55644,1.57245,1.57245,1.63301,1.63301,1.63301,1.51054,1.51054,1.51054,1.55644,1.57245,1.57245,1.63301,1.63301,1.63301,1.51054,1.51054,1.51054,1.55644,1.57245,1.57245,1.63301,1.63301,1.63301,1.51054,1.51054,1.51054,1.57243,1.57245,1.57245,1.64904,1.64904,1.64904,1.51054,1.51054,1.51054,1.57243,1.57245,1.57245,1.64904,1.64904,1.64904,1.51054,1.51054,1.51054,1.57243,1.57245,1.57245,1.64904,1.64904,1.64904,1.51054,1.51054,1.51054,1.58842,1.57245,1.57245,1.66507,1.66507,1.66507,1.51054,1.51054,1.51054,1.58842,1.57245,1.57245,1.66507,1.66507,1.66507,1.51054,1.51054,1.51054,1.58842,1.57245,1.57245,1.66507,1.66507,1.66507
22,1.86794,1.62328,1.62328,1.62328,1.66829,1.68541,1.68541,1.74509,1.74509,1.74509,1.62328,1.62328,1.62328,1.66829,1.68541,1.68541,1.74509,1.74509,1.74509,1.62328,1.62328,1.62328,1.66829,1.68541,1.68541,1.74509,1.74509,1.74509,1.62328,1.62328,1.62328,1.6854,1.68541,1.68541,1.76224,1.76224,1.76224,1.62328,1.62328,1.62328,1.6854,1.68541,1.68541,1.76224,1.76224,1.76224,1.62328,1.62328,1.62328,1.6854,1.68541,1.68541,1.76224,1.76224,1.76224,1.62328,1.62328,1.62328,1.70252,1.68541,1.68541,1.7794,1.7794,1.7794,1.62328,1.62328,1.62328,1.70252,1.68541,1.68541,1.7794,1.7794,1.7794,1.62328,1.62328,1.62328,1.70252,1.68541,1.68541,1.7794,1.7794,1.7794
23,1.99205,1.7403,1.7403,1.7403,1.78434,1.80262,1.80262,1.86136,1.86136,1.86136,1.7403,1.7403,1.7403,1.78434,1.80262,1.80262,1.86136,1.86136,1.86136,1.7403,1.7403,1.7403,1.78434,1.80262,1.80262,1.86136,1.86136,1.86136,1.7403,1.7403,1.7403,1.80263,1.80262,1.80262,1.87967,1.87967,1.87967,1.7403,1.7403,1.7403,1.80263,1.80262,1.80262,1.87967,1.87967,1.87967,1.7403,1.7403,1.7403,1.80263,1.80262,1.80262,1.87967,1.87967,1.87967,1.7403,1.7403,1.7403,1.82091,1.80262,1.80262,1.898,1.898,1.898,1.7403,1.7403,1.7403,1.82091,1.80262,1.80262,1.898,1.898,1.898,1.7403,1.7403,1.7403,1.82091,1.80262,1.80262,1.898,1.898,1.898
24,2.1206,1.86173,1.86173,1.86173,1.90475,1.92424,1.92424,1.98197,1.98197,1.98197,1.86173,1.86173,1.86173,1.90475,1.92424,1.92424,1.98197,1.98197,1.98197,1.86173,1.86173,1.86173,1.90475,1.92424,1.92424,1.98197,1.98197,1.98197,1.86173,1.86173,1.86173,1.92425,1.92424,1.92424,2.0015,2.0015,2.0015,1.86173,1.86173,1.86173,1.92425,1.92424,1.92424,2.0015,2.0015,2.0015,1.86173,1.86173,1.86173,1.92425,1.92424,1.92424,2.0015,2.0015,2.0015,1.86173,1.86173,1.86173,1.94375,1.92424,1.92424,2.02103,2.02103,2.02103,1.86173,1.86173,1.86173,1.94375,1.92424,1.92424,2.02103,2.02103,2.02103,1.86173,1.86173,1.86173,1.94375,1.92424,1.92424,2.02103,2.02103,2.02103
25,2.25375,1.98772,1.98772,1.98772,2.02967,2.0504,2.0504,2.10708,2.10708,2.10708,1.98772,1.98772,1.98772,2.02967,2.0504,2.0504,2.10708,2.10708,2.10708,1.98772,1.98772,1.98772,2.02967,2.0504,2.0504,2.10708,2.10708,2.10708,1.98772,1.98772,1.98772,2.05042,2.0504,2.0504,2.12785,2.12785,2.12785,1.98772,1.98772,1.98772,2.05042,2.0504,2.0504,2.12785,2.12785,2.12785,1.98772,1.98772,1.98772,2.05042,2.0504,2.0504,2.12785,2.12785,2.12785,1.98772,1.98772,1.98772,2.07118,2.0504,2.0504,2.14864,2.14864,2.14864,1.98772,1.98772,1.98772,2.07118,2.0504,2.0504,2.14864,2.14864,2.14864,1.98772,1.98772,1.98772,2.07118,2.0504,2.0504,2.14864,2.14864,2.14864
26,2.39167,2.11843,2.11843,2.11843,2.15925,2.18128,2.18128,2.23684,2.23684,2.23684,2.11843,2.11843,2.11843,2.15925,2.18128,2.18128,2.23684,2.23684,2.23684,2.11843,2.11843,2.11843,2.15925,2.18128,2.18128,2.23684,2.23684,2.23684,2.11843,2.11843,2.11843,2.18131,2.18128,2.18128,2.25891,2.25891,2.25891,2.11843,2.11843,2.11843,2.18131,2.18128,2.18128,2.25891,2.25891,2.25891,2.11843,2.11843,2.11843,2.18131,2.18128,2.18128,2.25891,2.25891,2.25891,2.11843,2.11843,2.11843,2.20336,2.18128,2.18128,2.281,2.281,2.281,2.11843,2.11843,2.11843,2.20336,2.18128,2.18128,2.281,2.281,2.281,2.11843,2.11843,2.11843,2.20336,2.18128,2.18128,2.281,2.281,2.281
27,2.53452,2.25402,2.25402,2.25402,2.29366,2.31702,2.31702,2.37141,2.37141,2.37141,2.25402,2.25402,2.25402,2.29366,2.31702,2.31702,2.37141,2.37141,2.37141,2.25402,2.25402,2.25402,2.29366,2.31702,2.31702,2.37141,2.37141,2.37141,2.25402,2.25402,2.25402,2.31706,2.31702,2.31702,2.39482,2.39482,2.39482,2.25402,2.25402,2.25402,2.31706,2.31702,2.31702,2.39482,2.39482,2.39482,2.25402,2.25402,2.25402,2.31706,2.31702,2.31702,2.39482,2.39482,2.39482,2.25402,2.25402,2.25402,2.34046,2.31702,2.31702,2.41826,2.41826,2.41826,2.25402,2.25402,2.25402,2.34046,2.31702,2.31702,2.41826,2.41826,2.41826,2.25402,2.25402,2.25402,2.34046,2.31702,2.31702,2.41826,2.41826,2.41826
28,2.68248,2.39466,2.39466,2.39466,2.43305,2.45778,2.45778,2.51096,2.51096,2.51096,2.39466,2.39466,2.39466,2.43305,2.45778,2.45778,2.51096,2.51096,2.51096,2.39466,2.39466,2.39466,2.43305,2.45778,2.45778,2.51096,2.51096,2.51096,2.39466,2.39466,2.39466,2.45785,2.45778,2.45778,2.53576,2.53576,2.53576,2.39466,2.39466,2.39466,2.45785,2.45778,2.45778,2.53576,2.53576,2.53576,2.39466,2.39466,2.39466,2.45785,2.45778,2.45778,2.53576,2.53576,2.53576,2.39466,2.39466,2.39466,2.48265,2.45778,2.45778,2.5606,2.5606,2.5606,2.39466,2.39466,2.39466,2.48265,2.45778,2.45778,2.5606,2.5606,2.5606,2.39466,2.39466,2.39466,2.48265,2.45778,2.45778,2.5606,2.5606,2.5606
29,2.83574,2.54047,2.54047,2.54047,2.57761,2.60374,2.60374,2.65566,2.65566,2.65566,2.54047,2.54047,2.54047,2.57761,2.60374,2.60374,2.65566,2.65566,2.65566,2.54047,2.54047,2.54047,2.57761,2.60374,2.60374,2.65566,2.65566,2.65566,2.54047,2.54047,2.54047,2.60386,2.60374,2.60374,2.68191,2.68191,2.68191,2.54047,2.54047,2.54047,2.60386,2.60374,2.60374,2.68191,2.68191,2.68191,2.54047,2.54047,2.54047,2.60386,2.60374,2.60374,2.68191,2.68191,2.68191,2.54047,2.54047,2.54047,2.6301,2.60374,2.60374,2.70819,2.70819,2.70819,2.54047,2.54047,2.54047,2.6301,2.60374,2.60374,2.70819,2.70819,2.70819,2.54047,2.54047,2.54047,2.6301,2.60374,2.60374,2.70819,2.70819,2.70819
