gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
10,0.195332,0.0448903,0.0742206,0.112741,0.161621,0.223162,0.30036,0.396707,0.0448903,0.0742206,0.112741,0.161621,0.223162,0.30036,0.396707,0.0448903,0.0742206,0.112741,0.161621,0.223162,0.30036,0.396707,0.0448903,0.0742205,0.112741,0.161621,0.223162,0.30036,0.396707,0.0448902,0.0742204,0.112741,0.161621,0.223162,0.30036,0.396707,0.0448902,0.0742204,0.112741,0.161621,0.223162,0.30036,0.396707,0.0448902,0.0742204,0.112741,0.161621,0.223162,0.30036,0.396707
11,0.216131,0.0597572,0.0904096,0.129401,0.178975,0.240993,0.318623,0.415255,0.0597572,0.0904096,0.129401,0.178975,0.240993,0.318623,0.415255,0.0597572,0.0904096,0.129401,0.178975,0.240993,0.318623,0.415255,0.0597571,0.0904095,0.129401,0.178975,0.240993,0.318623,0.415255,0.059757,0.0904095,0.129401,0.178975,0.240993,0.318623,0.415255,0.059757,0.0904095,0.129401,0.178975,0.240993,0.318623,0.415255,0.059757,0.0904095,0.129401,0.178975,0.240993,0.318623,0.415255
12,0.237172,0.0755195,0.107057,0.146667,0.196602,0.259048,0.337148,0.434045,0.0755195,0.107057,0.146667,0.196602,0.259048,0.337148,0.434045,0.0755195,0.107057,0.146667,0.196602,0.259048,0.337148,0.434045,0.0755194,0.107056,0.146667,0.196602,0.259048,0.337148,0.434045,0.0755193,0.107056,0.146667,0.196602,0.259048,0.337148,0.434045,0.0755193,0.107056,0.146667,0.196602,0.259048,0.337148,0.434045,0.0755193,0.107056,0.146667,0.196602,0.259048,0.337148,0.434045
13,0.258456,0.092139,0.124057,0.164361,0.214642,0.277556,0.355921,0.45312,0.092139,0.124057,0.164361,0.214642,0.277556,0.355921,0.45312,0.092139,0.124057,0.164361,0.214642,0.277556,0.355921,0.45312,0.0921389,0.124057,0.164361,0.214642,0.277556,0.355921,0.45312,0.0921389,0.124057,0.164361,0.214642,0.277556,0.355921,0.45312,0.0921389,0.124057,0.164361,0.214642,0.277556,0.355921,0.45312,0.0921389,0.124057,0.164361,0.214642,0.277556,0.355921,0.45312
14,0.279986,0.109207,0.141551,0.182339,0.233079,0.296336,0.374984,0.472449,0.109207,0.141551,0.182339,0.233079,0.296336,0.374984,0.472449,0.109207,0.141551,0.182339,0.233079,0.296336,0.374984,0.472449,0.109207,0.141551,0.182339,0.233079,0.296336,0.374984,0.472449,0.109207,0.141551,0.182339,0.233079,0.296336,0.374984,0.472449,0.109207,0.141551,0.182339,0.233079,0.296336,0.374984,0.472449,0.109207,0.141551,0.182339,0.233079,0.296336,0.374984,0.472449
15,0.301766,0.126623,0.159627,0.200635,0.251758,0.315434,0.394385,0.492044,0.126623,0.159627,0.200635,0.251758,0.315434,0.394385,0.492044,0.126623,0.159627,0.200635,0.251758,0.315434,0.394385,0.492044,0.126623,0.159627,0.200635,0.251758,0.315434,0.394385,0.492044,0.126623,0.159627,0.200635,0.251758,0.315434,0.394385,0.492044,0.126623,0.159627,0.200635,0.251758,0.315434,0.394385,0.492044,0.126623,0.159627,0.200635,0.251758,0.315434,0.394385,0.492044
16,0.323799,0.144619,0.178005,0.219345,0.270824,0.334823,0.414033,0.511928,0.144619,0.178005,0.219345,0.270824,0.334823,0.414033,0.511928,0.144619,0.178005,0.219345,0.270824,0.334823,0.414033,0.511928,0.144619,0.178005,0.219345,0.270824,0.334823,0.414033,0.511928,0.144618,0.178005,0.219345,0.270824,0.334823,0.414033,0.511928,0.144618,0.178005,0.219345,0.270824,0.334823,0.414033,0.511928,0.144618,0.178005,0.219345,0.270824,0.334823,0.414033,0.511928
17,0.346087,0.163137,0.196677,0.238449,0.290241,0.354477,0.433941,0.532079,0.163137,0.196677,0.238449,0.290241,0.354477,0.433941,0.532079,0.163137,0.196677,0.238449,0.290241,0.354477,0.433941,0.532079,0.163137,0.196677,0.238449,0.290241,0.354477,0.433941,0.532079,0.163136,0.196677,0.238449,0.290241,0.354477,0.433941,0.532079,0.163136,0.196677,0.238449,0.290241,0.354477,0.433941,0.532079,0.163136,0.196677,0.238449,0.290241,0.354477,0.433941,0.532079
18,0.368632,0.181959,0.215786,0.257788,0.309971,0.374429,0.45415,0.552525,0.181959,0.215786,0.257788,0.309971,0.374429,0.45415,0.552525,0.181959,0.215786,0.257788,0.309971,0.374429,0.45415,0.552525,0.181959,0.215786,0.257788,0.309971,0.374429,0.45415,0.552525,0.181959,0.215786,0.257788,0.309971,0.374429,0.45415,0.552525,0.181959,0.215786,0.257788,0.309971,0.374429,0.45415,0.552525,0.181959,0.215786,0.257788,0.309971,0.374429,0.45415,0.552525
19,0.391439,0.201121,0.235331,0.277611,0.330026,0.39474,0.474627,0.573294,0.201121,0.235331,0.277611,0.330026,0.39474,0.474627,0.573294,0.201121,0.235331,0.277611,0.330026,0.39474,0.474627,0.573294,0.201121,0.235331,0.277611,0.330026,0.39474,0.474627,0.573294,0.201121,0.235363,0.277644,0.33006,0.39474,0.474627,0.573294,0.201121,0.235396,0.277677,0.330093,0.39474,0.474627,0.573294,0.201121,0.235428,0.27771,0.330127,0.39474,0.474627,0.573294
20,0.414511,0.220727,0.255119,0.297735,0.350363,0.415317,0.495394,0.594321,0.220727,0.255119,0.297735,0.350363,0.415317,0.495394,0.594321,0.220727,0.255119,0.297735,0.350363,0.415317,0.495394,0.594321,0.220727,0.255119,0.297735,0.350363,0.415317,0.495394,0.594321,0.220761,0.255153,0.29777,0.350398,0.415353,0.49543,0.594358,0.220796,0.255188,0.297805,0.350434,0.415389,0.495467,0.594394,0.22083,0.255222,0.297841,0.350469,0.415425,0.495503,0.594431
21,0.437849,0.240733,0.275367,0.318212,0.370982,0.436171,0.516469,0.615586,0.240733,0.275367,0.318212,0.370982,0.436171,0.516469,0.615586,0.240733,0.275367,0.318212,0.370982,0.436171,0.516469,0.615586,0.240733,0.275367,0.318212,0.370982,0.436171,0.516469,0.615585,0.24077,0.275404,0.318249,0.371019,0.436209,0.516507,0.615624,0.240806,0.275441,0.318287,0.371057,0.436247,0.516546,0.615663,0.240843,0.275478,0.318324,0.371095,0.436285,0.516584,0.615702
22,0.461458,0.261019,0.295953,0.338999,0.391998,0.457344,0.537837,0.637131,0.261019,0.295953,0.338999,0.391998,0.457344,0.537837,0.637131,0.261019,0.295953,0.338999,0.391998,0.457344,0.537837,0.637131,0.261019,0.295953,0.338998,0.391998,0.457344,0.537837,0.637131,0.261058,0.295992,0.339038,0.392038,0.457384,0.537878,0.637172,0.261097,0.296031,0.339077,0.392078,0.457425,0.537919,0.637213,0.261136,0.29607,0.339117,0.392118,0.457465,0.537959,0.637254
23,0.485341,0.281792,0.316895,0.360063,0.413299,0.47879,0.559504,0.659016,0.281792,0.316895,0.360063,0.413299,0.47879,0.559504,0.659016,0.281792,0.316895,0.360063,0.413299,0.47879,0.559504,0.659016,0.281792,0.316895,0.360063,0.413299,0.47879,0.559504,0.659016,0.281833,0.316937,0.360105,0.413341,0.478833,0.559547,0.659016,0.281875,0.316978,0.360147,0.413383,0.478875,0.55959,0.659016,0.281916,0.31702,0.360188,0.413425,0.478917,0.559633,0.659016
24,0.5095,0.302882,0.338163,0.381491,0.434888,0.500557,0.581524,0.681161,0.302882,0.338163,0.381491,0.434888,0.500557,0.581524,0.681161,0.302882,0.338163,0.381491,0.434888,0.500557,0.581524,0.681161,0.302882,0.338163,0.381491,0.434888,0.500557,0.581524,0.681161,0.302926,0.338206,0.381535,0.434932,0.500601,0.581569,0.681207,0.302969,0.33825,0.381579,0.434977,0.500646,0.581614,0.681252,0.303013,0.338294,0.381623,0.435021,0.50069,0.581659,0.681297
25,0.533939,0.324355,0.359715,0.403269,0.456803,0.522647,0.603791,0.70358,0.324355,0.359715,0.403269,0.456803,0.522647,0.603791,0.70358,0.324355,0.359715,0.403269,0.456803,0.522647,0.603791,0.70358,0.324355,0.359715,0.403269,0.456803,0.522647,0.603791,0.70358,0.3244,0.359761,0.403315,0.456849,0.522694,0.603839,0.703627,0.324446,0.359806,0.403362,0.456896,0.522741,0.603886,0.703675,0.324492,0.359852,0.403408,0.456942,0.522788,0.603933,0.703722
26,0.558661,0.346139,0.381637,0.425345,0.479002,0.545047,0.62634,0.726285,0.346139,0.381637,0.425345,0.479002,0.545047,0.62634,0.726285,0.346139,0.381637,0.425345,0.479002,0.545047,0.62634,0.726285,0.346139,0.381637,0.425345,0.479002,0.545047,0.62634,0.726285,0.346139,0.381637,0.425345,0.479002,0.545047,0.62634,0.726285,0.346139,0.381637,0.425345,0.479002,0.545047,0.62634,0.726285,0.346139,0.381637,0.425345,0.479002,0.545047,0.62634,0.726285
27,0.58367,0.3682,0.403924,0.447736,0.501535,0.567766,0.649215,0.749292,0.3682,0.403924,0.447736,0.501535,0.567766,0.649215,0.749292,0.3682,0.403924,0.447736,0.501535,0.567766,0.649215,0.749292,0.3682,0.403924,0.447736,0.501535,0.567766,0.649215,0.749292,0.368249,0.403974,0.447786,0.501535,0.567766,0.649215,0.749292,0.368299,0.404025,0.447837,0.501535,0.567766,0.649215,0.749292,0.368349,0.404075,0.447888,0.501535,0.567766,0.649215,0.749292
28,0.608968,0.390703,0.426519,0.470442,0.524414,0.590813,0.672397,0.772606,0.390703,0.426519,0.470442,0.524414,0.590813,0.672397,0.772606,0.390703,0.426519,0.470442,0.524414,0.590813,0.672397,0.772606,0.390703,0.426519,0.470442,0.524414,0.590813,0.672397,0.772606,0.390755,0.426572,0.470495,0.524467,0.590867,0.672451,0.772606,0.390808,0.426625,0.470549,0.524521,0.590921,0.672506,0.772606,0.39086,0.426678,0.470602,0.524574,0.590975,0.67256,0.772606
29,0.634559,0.413537,0.449439,0.493463,0.547607,0.61415,0.695865,0.796223,0.413537,0.449439,0.493463,0.547607,0.61415,0.695865,0.796223,0.413537,0.449439,0.493463,0.547607,0.61415,0.695865,0.796223,0.413537,0.449439,0.493463,0.547607,0.61415,0.695865,0.796223,0.413537,0.449439,0.493463,0.547607,0.61415,0.695865,0.796223,0.413537,0.449439,0.493463,0.547607,0.61415,0.695865,0.796223,0.413537,0.449439,0.493463,0.547607,0.61415,0.695865,0.796223
30,0.660447,0.436683,0.472678,0.516848,0.571127,0.637786,0.719629,0.820141,0.436683,0.472678,0.516848,0.571127,0.637786,0.719629,0.820141,0.436683,0.472678,0.516848,0.571127,0.637786,0.719629,0.820141,0.436683,0.472678,0.516848,0.571127,0.637786,0.719629,0.820141,0.436683,0.472678,0.516848,0.571127,0.637786,0.719628,0.820141,0.436683,0.472678,0.516848,0.571127,0.637786,0.719628,0.820141,0.436683,0.472678,0.516848,0.571127,0.637786,0.719628,0.820141
31,0.686635,0.460175,0.496246,0.540579,0.594987,0.661766,0.743706,0.844366,0.460175,0.496246,0.540579,0.594987,0.661766,0.743706,0.844366,0.460175,0.496246,0.540579,0.594987,0.661766,0.743706,0.844366,0.460175,0.496246,0.540579,0.594987,0.661766,0.743706,0.844366,0.460175,0.496246,0.540579,0.594987,0.661765,0.743706,0.844366,0.460175,0.496246,0.540579,0.594987,0.661765,0.743706,0.844366,0.460175,0.496246,0.540579,0.594987,0.661765,0.743706,0.844366
32,0.713126,0.483966,0.520195,0.564614,0.619161,0.686049,0.768112,0.8689,0.483966,0.520195,0.564614,0.619161,0.686049,0.768112,0.8689,0.483966,0.520195,0.564614,0.619161,0.686049,0.768112,0.8689,0.483966,0.520195,0.564614,0.619161,0.686049,0.768112,0.8689,0.483966,0.520195,0.564614,0.619161,0.686049,0.768112,0.8689,0.483966,0.520195,0.564614,0.619161,0.686049,0.768112,0.8689,0.483966,0.520195,0.564614,0.619161,0.686049,0.768112,0.8689
33,0.739924,0.508135,0.544485,0.589006,0.643648,0.710636,0.792839,0.893746,0.508135,0.544485,0.589006,0.643648,0.710636,0.792839,0.893746,0.508135,0.544485,0.589006,0.643648,0.710636,0.792839,0.893746,0.508135,0.544485,0.589006,0.643648,0.710636,0.792839,0.893746,0.508135,0.544485,0.589006,0.643648,0.710636,0.792839,0.893746,0.508135,0.544485,0.589006,0.643648,0.710636,0.792839,0.893746,0.508135,0.544485,0.589006,0.643648,0.710636,0.792839,0.893746
34,0.767033,0.532712,0.569082,0.613756,0.668469,0.735547,0.817884,0.918908,0.532712,0.569082,0.613756,0.668469,0.735547,0.817884,0.918908,0.532712,0.569082,0.613756,0.668469,0.735547,0.817884,0.918908,0.532712,0.569082,0.613756,0.668469,0.735547,0.817884,0.918908,0.532712,0.569082,0.613756,0.668469,0.735547,0.817884,0.918908,0.532712,0.569082,0.613756,0.668469,0.735547,0.817884,0.918908,0.532712,0.569082,0.613756,0.668469,0.735547,0.817884,0.918908
35,0.794456,0.557558,0.594061,0.638803,0.693613,0.760799,0.843248,0.944387,0.557558,0.594061,0.638803,0.693613,0.760799,0.843248,0.944387,0.557558,0.594061,0.638803,0.693613,0.760799,0.843248,0.944387,0.557558,0.594061,0.638803,0.693613,0.760799,0.843248,0.944387,0.557557,0.594061,0.638803,0.693613,0.760799,0.843248,0.944387,0.557557,0.594061,0.638803,0.693613,0.760799,0.843248,0.944387,0.557557,0.594061,0.638803,0.693613,0.760799,0.843248,0.944387
36,0.822196,0.582751,0.619403,0.664185,0.719076,0.786386,0.868938,0.970186,0.582751,0.619403,0.664185,0.719076,0.786386,0.868938,0.970186,0.582751,0.619403,0.664185,0.719076,0.786386,0.868938,0.970186,0.582751,0.619403,0.664185,0.719076,0.786386,0.868938,0.970186,0.582751,0.619403,0.664185,0.719076,0.786386,0.868937,0.970186,0.582751,0.619403,0.664185,0.719076,0.786386,0.868937,0.970186,0.582751,0.619403,0.664185,0.719076,0.786386,0.868937,0.970186
37,0.850258,0.608409,0.645042,0.689911,0.744878,0.812302,0.894956,0.996302,0.608409,0.645042,0.689911,0.744878,0.812302,0.894956,0.996302,0.608409,0.645042,0.689911,0.744878,0.812302,0.894956,0.996302,0.608409,0.645042,0.689911,0.744878,0.812302,0.894956,0.996302,0.608409,0.645042,0.689911,0.744878,0.812302,0.894956,0.996302,0.608409,0.645042,0.689911,0.744878,0.812302,0.894956,0.996302,0.608409,0.645042,0.689911,0.744878,0.812302,0.894956,0.996302
38,0.878644,0.634338,0.671022,0.715962,0.771035,0.838551,0.921306,1.02274,0.634338,0.671022,0.715962,0.771035,0.838551,0.921306,1.02274,0.634338,0.671022,0.715962,0.771035,0.838551,0.921306,1.02274,0.634338,0.671022,0.715962,0.771035,0.838551,0.921306,1.02274,0.634338,0.671022,0.715962,0.771035,0.838551,0.921306,1.02274,0.634338,0.671022,0.715962,0.771035,0.838551,0.921306,1.02274,0.634338,0.671022,0.715962,0.771035,0.838551,0.921306,1.02274
39,0.90736,0.660578,0.697355,0.74236,0.797536,0.865138,0.947991,1.04951,0.660578,0.697355,0.74236,0.797536,0.865138,0.947991,1.04951,0.660578,0.697355,0.74236,0.797536,0.865138,0.947991,1.04951,0.660578,0.697355,0.74236,0.797536,0.865138,0.947991,1.04951,0.660578,0.697355,0.74236,0.797536,0.865138,0.947991,1.04951,0.660578,0.697355,0.74236,0.797536,0.865138,0.947991,1.04951,0.660578,0.697355,0.74236,0.797536,0.865138,0.947991,1.04951
40,0.936408,0.687206,0.724026,0.769123,0.824378,0.892067,0.97501,1.07662,0.687206,0.724026,0.769123,0.824378,0.892067,0.97501,1.07662,0.687206,0.724026,0.769123,0.824378,0.892067,0.97501,1.07662,0.687206,0.724026,0.769123,0.824378,0.892067,0.97501,1.07662,0.687206,0.724026,0.769123,0.824378,0.892067,0.97501,1.07662,0.687206,0.724026,0.769123,0.824378,0.892067,0.97501,1.07662,0.687206,0.724026,0.769123,0.824378,0.892067,0.97501,1.07662
41,0.965793,0.714169,0.751059,0.79624,0.851565,0.91934,1.00236,1.10407,0.714169,0.751059,0.79624,0.851565,0.91934,1.00236,1.10407,0.714169,0.751059,0.79624,0.851565,0.91934,1.00236,1.10407,0.714169,0.751059,0.79624,0.851565,0.91934,1.00236,1.10407,0.714169,0.751059,0.79624,0.851565,0.91934,1.00236,1.10407,0.714169,0.751059,0.79624,0.851565,0.91934,1.00236,1.10407,0.714169,0.751059,0.79624,0.851565,0.91934,1.00236,1.10407
42,0.995519,0.741493,0.778461,0.823706,0.879104,0.946961,1.03005,1.13186,0.741493,0.778461,0.823706,0.879104,0.946961,1.03005,1.13186,0.741493,0.778461,0.823706,0.879104,0.946961,1.03005,1.13186,0.741493,0.778461,0.823706,0.879103,0.946961,1.03005,1.13186,0.741493,0.778461,0.823706,0.879103,0.946961,1.03005,1.13186,0.741493,0.778461,0.823706,0.879103,0.946961,1.03005,1.13186,0.741493,0.778461,0.823706,0.879103,0.946961,1.03005,1.13186
43,1.02559,0.769197,0.806223,0.851526,0.906997,0.97493,1.05809,1.16,0.769197,0.806223,0.851526,0.906997,0.97493,1.05809,1.16,0.769197,0.806223,0.851526,0.906997,0.97493,1.05809,1.16,0.769197,0.806223,0.851526,0.906997,0.97493,1.05809,1.16,0.769197,0.806223,0.851526,0.906997,0.97493,1.05809,1.16,0.769197,0.806223,0.851526,0.906997,0.97493,1.05809,1.16,0.769197,0.806223,0.851526,0.906997,0.97493,1.05809,1.16
44,1.05601,0.797269,0.834343,0.879708,0.935249,1.00324,1.08649,1.18848,0.797269,0.834343,0.879708,0.935249,1.00324,1.08649,1.18848,0.797269,0.834343,0.879708,0.935249,1.00324,1.08649,1.18848,0.797269,0.834343,0.879708,0.935249,1.00324,1.08649,1.18848,0.797269,0.834343,0.879708,0.935249,1.00324,1.08649,1.18848,0.797269,0.834343,0.879708,0.935249,1.00324,1.08649,1.18848,0.797269,0.834343,0.879708,0.935249,1.00324,1.08649,1.18848
45,1.08678,0.825703,0.862827,0.908253,0.963861,1.03191,1.11524,1.21731,0.825703,0.862827,0.908253,0.963861,1.03191,1.11524,1.21731,0.825703,0.862827,0.908253,0.963861,1.03191,1.11524,1.21731,0.825703,0.862827,0.908253,0.963861,1.03191,1.11524,1.21731,0.825703,0.862827,0.908253,0.963861,1.03191,1.11524,1.21731,0.825703,0.862827,0.908253,0.963861,1.03191,1.11524,1.21731,0.825703,0.862827,0.908253,0.963861,1.03191,1.11524,1.21731
46,1.1179,0.854506,0.891681,0.937164,0.992828,1.06094,1.14436,1.24649,0.854506,0.891681,0.937164,0.992828,1.06094,1.14436,1.24649,0.854506,0.891681,0.937164,0.992828,1.06094,1.14436,1.24649,0.854506,0.891681,0.937164,0.992828,1.06094,1.14436,1.24649,0.854506,0.891681,0.937164,0.992828,1.06094,1.14436,1.24649,0.854506,0.891681,0.937164,0.992828,1.06094,1.14436,1.24649,0.854506,0.891681,0.937164,0.992828,1.06094,1.14436,1.24649
47,1.14939,0.883683,0.920907,0.966444,1.02215,1.09034,1.17383,1.27604,0.883683,0.920907,0.966444,1.02215,1.09034,1.17383,1.27604,0.883683,0.920907,0.966444,1.02215,1.09034,1.17383,1.27604,0.883683,0.920907,0.966444,1.02215,1.09034,1.17383,1.27604,0.883683,0.920907,0.966444,1.02215,1.09034,1.17383,1.27604,0.883683,0.920907,0.966444,1.02215,1.09034,1.17383,1.27604,0.883683,0.920907,0.966444,1.02215,1.09034,1.17383,1.27604
48,1.18124,0.913238,0.950508,0.996088,1.05185,1.12011,1.20367,1.30595,0.913238,0.950508,0.996088,1.05185,1.12011,1.20367,1.30595,0.913238,0.950508,0.996088,1.05185,1.12011,1.20367,1.30595,0.913238,0.950508,0.996088,1.05185,1.12011,1.20367,1.30595,0.913238,0.950508,0.996088,1.05185,1.12011,1.20367,1.30595,0.913238,0.950508,0.996088,1.05185,1.12011,1.20367,1.30595,0.913238,0.950508,0.996088,1.05185,1.12011,1.20367,1.30595
49,1.21346,0.943173,0.980482,1.0261,1.08192,1.15025,1.23386,1.33624,0.943173,0.980482,1.0261,1.08192,1.15025,1.23386,1.33624,0.943173,0.980482,1.0261,1.08192,1.15025,1.23386,1.33624,0.943173,0.980482,1.0261,1.08192,1.15025,1.23386,1.33624,0.943173,0.980482,1.0261,1.08192,1.15025,1.23386,1.33624,0.943173,0.980482,1.0261,1.08192,1.15025,1.23386,1.33624,0.943173,0.980482,1.0261,1.08192,1.15025,1.23386,1.33624
50,1.24606,0.973488,1.01083,1.05649,1.11238,1.18076,1.26444,1.36689,0.973488,1.01083,1.05649,1.11238,1.18076,1.26444,1.36689,0.973488,1.01083,1.05649,1.11238,1.18076,1.26444,1.36689,0.973488,1.01083,1.05649,1.11238,1.18076,1.26444,1.36689,0.973488,1.01083,1.05649,1.11238,1.18076,1.26444,1.36689,0.973488,1.01083,1.05649,1.11238,1.18076,1.26444,1.36689,0.973488,1.01083,1.05649,1.11238,1.18076,1.26444,1.36689
51,1.27903,1.00418,1.04155,1.08727,1.14321,1.21165,1.29539,1.39792,1.00418,1.04155,1.08727,1.14321,1.21165,1.29539,1.39792,1.00418,1.04155,1.08727,1.14321,1.21165,1.29539,1.39792,1.00418,1.04155,1.08727,1.14321,1.21165,1.29539,1.39792,1.00418,1.04155,1.08727,1.14321,1.21165,1.29539,1.39792,1.00418,1.04155,1.08727,1.14321,1.21165,1.29539,1.39792,1.00418,1.04155,1.08727,1.14321,1.21165,1.29539,1.39792
52,1.31239,1.03526,1.07267,1.11844,1.17443,1.24292,1.32673,1.42933,1.03526,1.07267,1.11844,1.17443,1.24292,1.32673,1.42933,1.03526,1.07267,1.11844,1.17443,1.24292,1.32673,1.42933,1.03526,1.07267,1.11844,1.17443,1.24292,1.32673,1.42933,1.03526,1.07267,1.11844,1.17443,1.24292,1.32673,1.42933,1.03526,1.07267,1.11844,1.17443,1.24292,1.32673,1.42933,1.03526,1.07267,1.11844,1.17443,1.24292,1.32673,1.42933
