gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
11,0.537425,0.329953,0.329953,0.329953,0.344887,0.431688,0.431688,0.475109,0.475109,0.475109,0.329953,0.329953,0.329953,0.344887,0.431688,0.431688,0.475109,0.475109,0.475109,0.329953,0.329953,0.329953,0.344887,0.431688,0.431688,0.475109,0.475109,0.475109,0.329953,0.329953,0.329953,0.43363,0.431688,0.431688,0.566879,0.566879,0.566879,0.329953,0.329953,0.329953,0.43363,0.431688,0.431688,0.566879,0.566879,0.566879,0.329953,0.329953,0.329953,0.43363,0.431688,0.431688,0.566879,0.566879,0.566879,0.329953,0.329953,0.329953,0.523437,0.431688,0.431688,0.658785,0.658785,0.658785,0.329953,0.329953,0.329953,0.523437,0.431688,0.431688,0.658785,0.658785,0.658785,0.329953,0.329953,0.329953,0.523437,0.431688,0.431688,0.658785,0.658785,0.658785
12,0.594445,0.377423,0.377423,0.377423,0.384636,0.480425,0.480425,0.515943,0.515943,0.515943,0.377423,0.377423,0.377423,0.384636,0.480425,0.480425,0.515943,0.515943,0.515943,0.377423,0.377423,0.377423,0.384636,0.480425,0.480425,0.515943,0.515943,0.515943,0.377423,0.377423,0.377423,0.48271,0.480425,0.480425,0.617559,0.617559,0.617559,0.377423,0.377423,0.377423,0.48271,0.480425,0.480425,0.617559,0.617559,0.617559,0.377423,0.377423,0.377423,0.48271,0.480425,0.480425,0.617559,0.617559,0.617559,0.377423,0.377423,0.377423,0.583174,0.480425,0.480425,0.71973,0.71973,0.71973,0.377423,0.377423,0.377423,0.583174,0.480425,0.480425,0.71973,0.71973,0.71973,0.377423,0.377423,0.377423,0.583174,0.480425,0.480425,0.71973,0.71973,0.71973
13,0.652986,0.426257,0.426257,0.426257,0.425033,0.530979,0.530979,0.557979,0.557979,0.557979,0.426257,0.426257,0.426257,0.425033,0.530979,0.530979,0.557979,0.557979,0.557979,0.426257,0.426257,0.426257,0.425033,0.530979,0.530979,0.557979,0.557979,0.557979,0.426257,0.426257,0.426257,0.53417,0.530979,0.530979,0.669718,0.669718,0.669718,0.426257,0.426257,0.426257,0.53417,0.530979,0.530979,0.669718,0.669718,0.669718,0.426257,0.426257,0.426257,0.53417,0.530979,0.530979,0.669718,0.669718,0.669718,0.426257,0.426257,0.426257,0.644585,0.530979,0.530979,0.782839,0.782839,0.782839,0.426257,0.426257,0.426257,0.644585,0.530979,0.530979,0.782839,0.782839,0.782839,0.426257,0.426257,0.426257,0.644585,0.530979,0.530979,0.782839,0.782839,0.782839
14,0.713088,0.476829,0.476829,0.476829,0.466783,0.58314,0.58314,0.601125,0.601125,0.601125,0.476829,0.476829,0.476829,0.466783,0.58314,0.58314,0.601125,0.601125,0.601125,0.476829,0.476829,0.476829,0.466783,0.58314,0.58314,0.601125,0.601125,0.601125,0.476829,0.476829,0.476829,0.586975,0.58314,0.58314,0.723642,0.723642,0.723642,0.476829,0.476829,0.476829,0.586975,0.58314,0.58314,0.723642,0.723642,0.723642,0.476829,0.476829,0.476829,0.586975,0.58314,0.58314,0.723642,0.723642,0.723642,0.476829,0.476829,0.476829,0.708215,0.58314,0.58314,0.84768,0.84768,0.84768,0.476829,0.476829,0.476829,0.708215,0.58314,0.58314,0.84768,0.84768,0.84768,0.476829,0.476829,0.476829,0.708215,0.58314,0.58314,0.84768,0.84768,0.84768
15,0.774794,0.529502,0.529502,0.529502,0.510268,0.636913,0.636913,0.645425,0.645425,0.645425,0.529502,0.529502,0.529502,0.510268,0.636913,0.636913,0.645425,0.645425,0.645425,0.529502,0.529502,0.529502,0.510268,0.636913,0.636913,0.645425,0.645425,0.645425,0.529502,0.529502,0.529502,0.64127,0.636913,0.636913,0.779433,0.779433,0.779433,0.529502,0.529502,0.529502,0.64127,0.636913,0.636913,0.779433,0.779433,0.779433,0.529502,0.529502,0.529502,0.64127,0.636913,0.636913,0.779433,0.779433,0.779433,0.529502,0.529502,0.529502,0.774215,0.636913,0.636913,0.914474,0.914474,0.914474,0.529502,0.529502,0.529502,0.774215,0.636913,0.636913,0.914474,0.914474,0.914474,0.529502,0.529502,0.529502,0.774215,0.636913,0.636913,0.914474,0.914474,0.914474
16,0.838145,0.584022,0.584022,0.584022,0.555238,0.692503,0.692503,0.691191,0.691191,0.691191,0.584022,0.584022,0.584022,0.555238,0.692503,0.692503,0.691191,0.691191,0.691191,0.584022,0.584022,0.584022,0.555238,0.692503,0.692503,0.691191,0.691191,0.691191,0.584022,0.584022,0.584022,0.697479,0.692503,0.692503,0.836727,0.836727,0.836727,0.584022,0.584022,0.584022,0.697479,0.692503,0.692503,0.836727,0.836727,0.836727,0.584022,0.584022,0.584022,0.697479,0.692503,0.692503,0.836727,0.836727,0.836727,0.584022,0.584022,0.584022,0.842125,0.692503,0.692503,0.983216,0.983216,0.983216,0.584022,0.584022,0.584022,0.842125,0.692503,0.692503,0.983216,0.983216,0.983216,0.584022,0.584022,0.584022,0.842125,0.692503,0.692503,0.983216,0.983216,0.983216
17,0.903187,0.640182,0.640182,0.640182,0.601404,0.749864,0.749864,0.738478,0.738478,0.738478,0.640182,0.640182,0.640182,0.601404,0.749864,0.749864,0.738478,0.738478,0.738478,0.640182,0.640182,0.640182,0.601404,0.749864,0.749864,0.738478,0.738478,0.738478,0.640182,0.640182,0.640182,0.755717,0.749864,0.749864,0.895749,0.895749,0.895749,0.640182,0.640182,0.640182,0.755717,0.749864,0.749864,0.895749,0.895749,0.895749,0.640182,0.640182,0.640182,0.755717,0.749864,0.749864,0.895749,0.895749,0.895749,0.640182,0.640182,0.640182,0.912198,0.749864,0.749864,1.05404,1.05404,1.05404,0.640182,0.640182,0.640182,0.912198,0.749864,0.749864,1.05404,1.05404,1.05404,0.640182,0.640182,0.640182,0.912198,0.749864,0.749864,1.05404,1.05404,1.05404
18,0.969964,0.698281,0.698281,0.698281,0.648874,0.809008,0.809008,0.787246,0.787246,0.787246,0.698281,0.698281,0.698281,0.648874,0.809008,0.809008,0.787246,0.787246,0.787246,0.698281,0.698281,0.698281,0.648874,0.809008,0.809008,0.787246,0.787246,0.787246,0.698281,0.698281,0.698281,0.815714,0.809008,0.809008,0.95647,0.95647,0.95647,0.698281,0.698281,0.698281,0.815714,0.809008,0.809008,0.95647,0.95647,0.95647,0.698281,0.698281,0.698281,0.815714,0.809008,0.809008,0.95647,0.95647,0.95647,0.698281,0.698281,0.698281,0.984359,0.809008,0.809008,1.12712,1.12712,1.12712,0.698281,0.698281,0.698281,0.984359,0.809008,0.809008,1.12712,1.12712,1.12712,0.698281,0.698281,0.698281,0.984359,0.809008,0.809008,1.12712,1.12712,1.12712
19,1.03852,0.758442,0.758442,0.758442,0.698067,0.870057,0.870057,0.837325,0.837325,0.837325,0.758442,0.758442,0.758442,0.698067,0.870057,0.870057,0.837325,0.837325,0.837325,0.758442,0.758442,0.758442,0.698067,0.870057,0.870057,0.837325,0.837325,0.837325,0.758442,0.758442,0.758442,0.877528,0.870057,0.870057,1.01897,1.01897,1.01897,0.758442,0.758442,0.758442,0.877528,0.870057,0.870057,1.01897,1.01897,1.01897,0.758442,0.758442,0.758442,0.877528,0.870057,0.870057,1.01897,1.01897,1.01897,0.758442,0.758442,0.758442,1.05867,0.870057,0.870057,1.20238,1.20238,1.20238,0.758442,0.758442,0.758442,1.05867,0.870057,0.870057,1.20238,1.20238,1.20238,0.758442,0.758442,0.758442,1.05867,0.870057,0.870057,1.20238,1.20238,1.20238
20,1.10891,0.820573,0.820573,0.820573,0.748958,0.933036,0.933036,0.888916,0.888916,0.888916,0.820573,0.820573,0.820573,0.748958,0.933036,0.933036,0.888916,0.888916,0.888916,0.820573,0.820573,0.820573,0.748958,0.933036,0.933036,0.888916,0.888916,0.888916,0.820573,0.820573,0.820573,0.941217,0.933036,0.933036,1.08342,1.08342,1.08342,0.820573,0.820573,0.820573,0.941217,0.933036,0.933036,1.08342,1.08342,1.08342,0.820573,0.820573,0.820573,0.941217,0.933036,0.933036,1.08342,1.08342,1.08342,0.820573,0.820573,0.820573,1.13532,0.933036,0.933036,1.27984,1.27984,1.27984,0.820573,0.820573,0.820573,1.13532,0.933036,0.933036,1.27984,1.27984,1.27984,0.820573,0.820573,0.820573,1.13532,0.933036,0.933036,1.27984,1.27984,1.27984
21,1.18117,0.884638,0.884638,0.884638,0.801388,0.997953,0.997953,0.941973,0.941973,0.941973,0.884638,0.884638,0.884638,0.801388,0.997953,0.997953,0.941973,0.941973,0.941973,0.884638,0.884638,0.884638,0.801388,0.997953,0.997953,0.941973,0.941973,0.941973,0.884638,0.884638,0.884638,1.00676,0.997953,0.997953,1.14983,1.14983,1.14983,0.884638,0.884638,0.884638,1.00676,0.997953,0.997953,1.14983,1.14983,1.14983,0.884638,0.884638,0.884638,1.00676,0.997953,0.997953,1.14983,1.14983,1.14983,0.884638,0.884638,0.884638,1.21435,0.997953,0.997953,1.35949,1.35949,1.35949,0.884638,0.884638,0.884638,1.21435,0.997953,0.997953,1.35949,1.35949,1.35949,0.884638,0.884638,0.884638,1.21435,0.997953,0.997953,1.35949,1.35949,1.35949
22,1.25537,0.950707,0.950707,0.950707,0.855333,1.06487,1.06487,0.996555,0.996555,0.996555,0.950707,0.950707,0.950707,0.855333,1.06487,1.06487,0.996555,0.996555,0.996555,0.950707,0.950707,0.950707,0.855333,1.06487,1.06487,0.996555,0.996555,0.996555,0.950707,0.950707,0.950707,1.07429,1.06487,1.06487,1.21818,1.21818,1.21818,0.950707,0.950707,0.950707,1.07429,1.06487,1.06487,1.21818,1.21818,1.21818,0.950707,0.950707,0.950707,1.07429,1.06487,1.06487,1.21818,1.21818,1.21818,0.950707,0.950707,0.950707,1.29574,1.06487,1.06487,1.44137,1.44137,1.44137,0.950707,0.950707,0.950707,1.29574,1.06487,1.06487,1.44137,1.44137,1.44137,0.950707,0.950707,0.950707,1.29574,1.06487,1.06487,1.44137,1.44137,1.44137
23,1.33154,1.01889,1.01889,1.01889,0.910927,1.1338,1.1338,1.05275,1.05275,1.05275,1.01889,1.01889,1.01889,0.910927,1.1338,1.1338,1.05275,1.05275,1.05275,1.01889,1.01889,1.01889,0.910927,1.1338,1.1338,1.05275,1.05275,1.05275,1.01889,1.01889,1.01889,1.14391,1.1338,1.1338,1.2885,1.2885,1.2885,1.01889,1.01889,1.01889,1.14391,1.1338,1.1338,1.2885,1.2885,1.2885,1.01889,1.01889,1.01889,1.14391,1.1338,1.1338,1.2885,1.2885,1.2885,1.01889,1.01889,1.01889,1.3795,1.1338,1.1338,1.52565,1.52565,1.52565,1.01889,1.01889,1.01889,1.3795,1.1338,1.1338,1.52565,1.52565,1.52565,1.01889,1.01889,1.01889,1.3795,1.1338,1.1338,1.52565,1.52565,1.52565
24,1.40974,1.0892,1.0892,1.0892,0.96815,1.19322,1.20478,1.11069,1.11069,1.11069,1.0892,1.0892,1.0892,0.96815,1.19322,1.20478,1.11069,1.11069,1.11069,1.0892,1.0892,1.0892,0.96815,1.19322,1.20478,1.11069,1.11069,1.11069,1.0892,1.0892,1.0892,1.21565,1.20567,1.20478,1.36081,1.36081,1.36081,1.0892,1.0892,1.0892,1.21565,1.20567,1.20478,1.36081,1.36081,1.36081,1.0892,1.0892,1.0892,1.21565,1.20567,1.20478,1.36081,1.36081,1.36081,1.0892,1.0892,1.0892,1.4657,1.21811,1.20478,1.61238,1.61238,1.61238,1.0892,1.0892,1.0892,1.4657,1.21811,1.20478,1.61238,1.61238,1.61238,1.0892,1.0892,1.0892,1.4657,1.21811,1.20478,1.61238,1.61238,1.61238
25,1.49003,1.16163,1.16163,1.16163,1.02702,1.2558,1.27787,1.17036,1.17036,1.17036,1.16163,1.16163,1.16163,1.02702,1.2558,1.27787,1.17036,1.17036,1.17036,1.16163,1.16163,1.16163,1.02702,1.2558,1.27787,1.17036,1.17036,1.17036,1.16163,1.16163,1.16163,1.28953,1.27956,1.27787,1.43512,1.43512,1.43512,1.16163,1.16163,1.16163,1.28953,1.27956,1.27787,1.43512,1.43512,1.43512,1.16163,1.16163,1.16163,1.28953,1.27956,1.27787,1.43512,1.43512,1.43512,1.16163,1.16163,1.16163,1.55438,1.30331,1.27787,1.70159,1.70159,1.70159,1.16163,1.16163,1.16163,1.55438,1.30331,1.27787,1.70159,1.70159,1.70159,1.16163,1.16163,1.16163,1.55438,1.30331,1.27787,1.70159,1.70159,1.70159
26,1.57247,1.23625,1.23625,1.23625,1.0877,1.32197,1.35312,1.23174,1.23174,1.23174,1.23625,1.23625,1.23625,1.0877,1.32197,1.35312,1.23174,1.23174,1.23174,1.23625,1.23625,1.23625,1.0877,1.32197,1.35312,1.23174,1.23174,1.23174,1.23625,1.23625,1.23625,1.36553,1.35545,1.35312,1.51157,1.51157,1.51157,1.23625,1.23625,1.23625,1.36553,1.35545,1.35312,1.51157,1.51157,1.51157,1.23625,1.23625,1.23625,1.36553,1.35545,1.35312,1.51157,1.51157,1.51157,1.23625,1.23625,1.23625,1.64555,1.38896,1.35312,1.79338,1.79338,1.79338,1.23625,1.23625,1.23625,1.64555,1.38896,1.35312,1.79338,1.79338,1.79338,1.23625,1.23625,1.23625,1.64555,1.38896,1.35312,1.79338,1.79338,1.79338
27,1.6571,1.31312,1.31312,1.31312,1.15022,1.39214,1.43057,1.29487,1.29487,1.29487,1.31312,1.31312,1.31312,1.15022,1.39214,1.43057,1.29487,1.29487,1.29487,1.31312,1.31312,1.31312,1.15022,1.39214,1.43057,1.29487,1.29487,1.29487,1.31312,1.31312,1.31312,1.44372,1.4334,1.43057,1.59027,1.59027,1.59027,1.31312,1.31312,1.31312,1.44372,1.4334,1.43057,1.59027,1.59027,1.59027,1.31312,1.31312,1.31312,1.44372,1.4334,1.43057,1.59027,1.59027,1.59027,1.31312,1.31312,1.31312,1.73938,1.47471,1.43057,1.88778,1.88778,1.88778,1.31312,1.31312,1.31312,1.73938,1.47471,1.43057,1.88778,1.88778,1.88778,1.31312,1.31312,1.31312,1.73938,1.47471,1.43057,1.88778,1.88778,1.88778
28,1.74398,1.39229,1.39229,1.39229,1.21461,1.46393,1.51028,1.35975,1.35975,1.35975,1.39229,1.39229,1.39229,1.21461,1.46393,1.51028,1.35975,1.35975,1.35975,1.39229,1.39229,1.39229,1.21461,1.46393,1.51028,1.35975,1.35975,1.35975,1.39229,1.39229,1.39229,1.52417,1.51368,1.51028,1.67118,1.67118,1.67118,1.39229,1.39229,1.39229,1.52417,1.51368,1.51028,1.67118,1.67118,1.67118,1.39229,1.39229,1.39229,1.52417,1.51368,1.51028,1.67118,1.67118,1.67118,1.39229,1.39229,1.39229,1.836,1.56348,1.51028,1.98486,1.98486,1.98486,1.39229,1.39229,1.39229,1.836,1.56348,1.51028,1.98486,1.98486,1.98486,1.39229,1.39229,1.39229,1.836,1.56348,1.51028,1.98486,1.98486,1.98486
29,1.83319,1.4738,1.4738,1.4738,1.28089,1.53736,1.59229,1.42642,1.42642,1.42642,1.4738,1.4738,1.4738,1.28089,1.53736,1.59229,1.42642,1.42642,1.42642,1.4738,1.4738,1.4738,1.28089,1.53736,1.59229,1.42642,1.42642,1.42642,1.4738,1.4738,1.4738,1.60689,1.59631,1.59229,1.75443,1.75443,1.75443,1.4738,1.4738,1.4738,1.60689,1.59631,1.59229,1.75443,1.75443,1.75443,1.4738,1.4738,1.4738,1.60689,1.59631,1.59229,1.75443,1.75443,1.75443,1.4738,1.4738,1.4738,1.93539,1.65533,1.59229,2.08462,2.08462,2.08462,1.4738,1.4738,1.4738,1.93539,1.65533,1.59229,2.08462,2.08462,2.08462,1.4738,1.4738,1.4738,1.93539,1.65533,1.59229,2.08462,2.08462,2.08462
30,1.92478,1.5577,1.5577,1.5577,1.34907,1.61565,1.67667,1.49499,1.49499,1.49499,1.5577,1.5577,1.5577,1.34907,1.61565,1.67667,1.49499,1.49499,1.49499,1.5577,1.5577,1.5577,1.34907,1.61565,1.67667,1.49499,1.49499,1.49499,1.5577,1.5577,1.5577,1.69195,1.68111,1.67667,1.84005,1.84005,1.84005,1.5577,1.5577,1.5577,1.69195,1.68111,1.67667,1.84005,1.84005,1.84005,1.5577,1.5577,1.5577,1.69195,1.68111,1.67667,1.84005,1.84005,1.84005,1.5577,1.5577,1.5577,2.03762,1.74667,1.67667,2.18714,2.18714,2.18714,1.5577,1.5577,1.5577,2.03762,1.74667,1.67667,2.18714,2.18714,2.18714,1.5577,1.5577,1.5577,2.03762,1.74667,1.67667,2.18714,2.18714,2.18714
31,2.01881,1.64405,1.64405,1.64405,1.41919,1.69256,1.76343,1.56559,1.56559,1.56559,1.64405,1.64405,1.64405,1.41919,1.69256,1.76343,1.56559,1.56559,1.56559,1.64405,1.64405,1.64405,1.41919,1.69256,1.76343,1.56559,1.56559,1.56559,1.64405,1.64405,1.64405,1.77951,1.7686,1.76343,1.92808,1.92808,1.92808,1.64405,1.64405,1.64405,1.77951,1.7686,1.76343,1.92808,1.92808,1.92808,1.64405,1.64405,1.64405,1.77951,1.7686,1.76343,1.92808,1.92808,1.92808,1.64405,1.64405,1.64405,2.14274,1.84474,1.76343,2.29261,2.29261,2.29261,1.64405,1.64405,1.64405,2.14274,1.84474,1.76343,2.29261,2.29261,2.29261,1.64405,1.64405,1.64405,2.14274,1.84474,1.76343,2.29261,2.29261,2.29261
32,2.11535,1.73291,1.73291,1.73291,1.49133,1.77829,1.85266,1.63817,1.63817,1.63817,1.73291,1.73291,1.73291,1.49133,1.77829,1.85266,1.63817,1.63817,1.63817,1.73291,1.73291,1.73291,1.49133,1.77829,1.85266,1.63817,1.63817,1.63817,1.73291,1.73291,1.73291,1.86961,1.8581,1.85266,2.01859,2.01859,2.01859,1.73291,1.73291,1.73291,1.86961,1.8581,1.85266,2.01859,2.01859,2.01859,1.73291,1.73291,1.73291,1.86961,1.8581,1.85266,2.01859,2.01859,2.01859,1.73291,1.73291,1.73291,2.25083,1.93804,1.85266,2.40108,2.40108,2.40108,1.73291,1.73291,1.73291,2.25083,1.93804,1.85266,2.40108,2.40108,2.40108,1.73291,1.73291,1.73291,2.25083,1.93804,1.85266,2.40108,2.40108,2.40108
33,2.21446,1.82432,1.82432,1.82432,1.56552,1.86645,1.94448,1.71281,1.71281,1.71281,1.82432,1.82432,1.82432,1.56552,1.86645,1.94448,1.71281,1.71281,1.71281,1.82432,1.82432,1.82432,1.56552,1.86645,1.94448,1.71281,1.71281,1.71281,1.82432,1.82432,1.82432,1.96228,1.95016,1.94448,2.11157,2.11157,2.11157,1.82432,1.82432,1.82432,1.96228,1.95016,1.94448,2.11157,2.11157,2.11157,1.82432,1.82432,1.82432,1.96228,1.95016,1.94448,2.11157,2.11157,2.11157,1.82432,1.82432,1.82432,2.362,2.034,1.94448,2.51256,2.51256,2.51256,1.82432,1.82432,1.82432,2.362,2.034,1.94448,2.51256,2.51256,2.51256,1.82432,1.82432,1.82432,2.362,2.034,1.94448,2.51256,2.51256,2.51256
34,2.31622,1.91837,1.91837,1.91837,1.64177,1.95322,2.03892,1.78957,1.78957,1.78957,1.91837,1.91837,1.91837,1.64177,1.95322,2.03892,1.78957,1.78957,1.78957,1.91837,1.91837,1.91837,1.64177,1.95322,2.03892,1.78957,1.78957,1.78957,1.91837,1.91837,1.91837,2.05757,2.04511,2.03892,2.20714,2.20714,2.20714,1.91837,1.91837,1.91837,2.05757,2.04511,2.03892,2.20714,2.20714,2.20714,1.91837,1.91837,1.91837,2.05757,2.04511,2.03892,2.20714,2.20714,2.20714,1.91837,1.91837,1.91837,2.47626,2.13715,2.03892,2.62714,2.62714,2.62714,1.91837,1.91837,1.91837,2.47626,2.13715,2.03892,2.62714,2.62714,2.62714,1.91837,1.91837,1.91837,2.47626,2.13715,2.03892,2.62714,2.62714,2.62714
35,2.42069,2.01513,2.01513,2.01513,1.72022,2.04631,2.13604,1.8685,1.8685,1.8685,2.01513,2.01513,2.01513,1.72022,2.04631,2.13604,1.8685,1.8685,1.8685,2.01513,2.01513,2.01513,1.72022,2.04631,2.13604,1.8685,1.8685,1.8685,2.01513,2.01513,2.01513,2.15555,2.14251,2.13604,2.30545,2.30545,2.30545,2.01513,2.01513,2.01513,2.15555,2.14251,2.13604,2.30545,2.30545,2.30545,2.01513,2.01513,2.01513,2.15555,2.14251,2.13604,2.30545,2.30545,2.30545,2.01513,2.01513,2.01513,2.59372,2.23885,2.13604,2.74496,2.74496,2.74496,2.01513,2.01513,2.01513,2.59372,2.23885,2.13604,2.74496,2.74496,2.74496,2.01513,2.01513,2.01513,2.59372,2.23885,2.13604,2.74496,2.74496,2.74496
36,2.52795,2.11465,2.11465,2.11465,1.80096,2.13773,2.23592,1.94964,1.94964,1.94964,2.11465,2.11465,2.11465,1.80096,2.13773,2.23592,1.94964,1.94964,1.94964,2.11465,2.11465,2.11465,1.80096,2.13773,2.23592,1.94964,1.94964,1.94964,2.11465,2.11465,2.11465,2.25629,2.24292,2.23592,2.40655,2.40655,2.40655,2.11465,2.11465,2.11465,2.25629,2.24292,2.23592,2.40655,2.40655,2.40655,2.11465,2.11465,2.11465,2.25629,2.24292,2.23592,2.40655,2.40655,2.40655,2.11465,2.11465,2.11465,2.71451,2.34827,2.23592,2.86608,2.86608,2.86608,2.11465,2.11465,2.11465,2.71451,2.34827,2.23592,2.86608,2.86608,2.86608,2.11465,2.11465,2.11465,2.71451,2.34827,2.23592,2.86608,2.86608,2.86608
37,2.63807,2.21701,2.21701,2.21701,1.884,2.22698,2.33864,2.03304,2.03304,2.03304,2.21701,2.21701,2.21701,1.884,2.22698,2.33864,2.03304,2.03304,2.03304,2.21701,2.21701,2.21701,1.884,2.22698,2.33864,2.03304,2.03304,2.03304,2.21701,2.21701,2.21701,2.35988,2.34647,2.33864,2.51044,2.51044,2.51044,2.21701,2.21701,2.21701,2.35988,2.34647,2.33864,2.51044,2.51044,2.51044,2.21701,2.21701,2.21701,2.35988,2.34647,2.33864,2.51044,2.51044,2.51044,2.21701,2.21701,2.21701,2.8387,2.46616,2.33864,2.99057,2.99057,2.99057,2.21701,2.21701,2.21701,2.8387,2.46616,2.33864,2.99057,2.99057,2.99057,2.21701,2.21701,2.21701,2.8387,2.46616,2.33864,2.99057,2.99057,2.99057
38,2.75112,2.32229,2.32229,2.32229,1.96939,2.32289,2.44424,2.11871,2.11871,2.11871,2.32229,2.32229,2.32229,1.96939,2.32289,2.44424,2.11871,2.11871,2.11871,2.32229,2.32229,2.32229,1.96939,2.32289,2.44424,2.11871,2.11871,2.11871,2.32229,2.32229,2.32229,2.46635,2.45268,2.44424,2.6172,2.6172,2.6172,2.32229,2.32229,2.32229,2.46635,2.45268,2.44424,2.6172,2.6172,2.6172,2.32229,2.32229,2.32229,2.46635,2.45268,2.44424,2.6172,2.6172,2.6172,2.32229,2.32229,2.32229,2.96634,2.58268,2.44424,3.11854,3.11854,3.11854,2.32229,2.32229,2.32229,2.96634,2.58268,2.44424,3.11854,3.11854,3.11854,2.32229,2.32229,2.32229,2.96634,2.58268,2.44424,3.11854,3.11854,3.11854
39,2.8672,2.43055,2.43055,2.43055,2.0572,2.42123,2.55277,2.20676,2.20676,2.20676,2.43055,2.43055,2.43055,2.0572,2.42123,2.55277,2.20676,2.20676,2.20676,2.43055,2.43055,2.43055,2.0572,2.42123,2.55277,2.20676,2.20676,2.20676,2.43055,2.43055,2.43055,2.57579,2.56189,2.55277,2.72698,2.72698,2.72698,2.43055,2.43055,2.43055,2.57579,2.56189,2.55277,2.72698,2.72698,2.72698,2.43055,2.43055,2.43055,2.57579,2.56189,2.55277,2.72698,2.72698,2.72698,2.43055,2.43055,2.43055,3.09755,2.70278,2.55277,3.25004,3.25004,3.25004,2.43055,2.43055,2.43055,3.09755,2.70278,2.55277,3.25004,3.25004,3.25004,2.43055,2.43055,2.43055,3.09755,2.70278,2.55277,3.25004,3.25004,3.25004
40,2.98637,2.5418,2.5418,2.5418,2.14746,2.52716,2.66435,2.29734,2.29734,2.29734,2.5418,2.5418,2.5418,2.14746,2.52716,2.66435,2.29734,2.29734,2.29734,2.5418,2.5418,2.5418,2.14746,2.52716,2.66435,2.29734,2.29734,2.29734,2.5418,2.5418,2.5418,2.68831,2.67386,2.66435,2.83982,2.83982,2.83982,2.5418,2.5418,2.5418,2.68831,2.67386,2.66435,2.83982,2.83982,2.83982,2.5418,2.5418,2.5418,2.68831,2.67386,2.66435,2.83982,2.83982,2.83982,2.5418,2.5418,2.5418,3.23238,2.82079,2.66435,3.38517,3.38517,3.38517,2.5418,2.5418,2.5418,3.23238,2.82079,2.66435,3.38517,3.38517,3.38517,2.5418,2.5418,2.5418,3.23238,2.82079,2.66435,3.38517,3.38517,3.38517
41,3.10872,2.65618,2.65618,2.65618,2.24025,2.63605,2.77909,2.39047,2.39047,2.39047,2.65618,2.65618,2.65618,2.24025,2.63605,2.77909,2.39047,2.39047,2.39047,2.65618,2.65618,2.65618,2.24025,2.63605,2.77909,2.39047,2.39047,2.39047,2.65618,2.65618,2.65618,2.804,2.78896,2.77909,2.9558,2.9558,2.9558,2.65618,2.65618,2.65618,2.804,2.78896,2.77909,2.9558,2.9558,2.9558,2.65618,2.65618,2.65618,2.804,2.78896,2.77909,2.9558,2.9558,2.9558,2.65618,2.65618,2.65618,3.37098,2.94208,2.77909,3.52407,3.52407,3.52407,2.65618,2.65618,2.65618,3.37098,2.94208,2.77909,3.52407,3.52407,3.52407,2.65618,2.65618,2.65618,3.37098,2.94208,2.77909,3.52407,3.52407,3.52407
42,3.23433,2.77384,2.77384,2.77384,2.33566,2.748,2.89703,2.48617,2.48617,2.48617,2.77384,2.77384,2.77384,2.33566,2.748,2.89703,2.48617,2.48617,2.48617,2.77384,2.77384,2.77384,2.33566,2.748,2.89703,2.48617,2.48617,2.48617,2.77384,2.77384,2.77384,2.92291,2.90726,2.89703,3.07501,3.07501,3.07501,2.77384,2.77384,2.77384,2.92291,2.90726,2.89703,3.07501,3.07501,3.07501,2.77384,2.77384,2.77384,2.92291,2.90726,2.89703,3.07501,3.07501,3.07501,2.77384,2.77384,2.77384,3.51347,3.06677,2.89703,3.66676,3.66676,3.66676,2.77384,2.77384,2.77384,3.51347,3.06677,2.89703,3.66676,3.66676,3.66676,2.77384,2.77384,2.77384,3.51347,3.06677,2.89703,3.66676,3.66676,3.66676
