gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.6268e-005,0.000123468,0.000371425,0.000424834,0.000184402,3.00843e-005,1.85885e-006,0.000158752,0.00120487,0.00362458,0.00414577,0.0017995,0.000293579,1.81397e-005,0.000633278,0.00480636,0.0144588,0.0165379,0.00717837,0.00117112,7.23612e-005,0.00100318,0.00761375,0.0229042,0.0261977,0.0113713,0.00185517,0.000114627,0.000633278,0.00480636,0.0144588,0.0165379,0.00717837,0.00117112,7.23612e-005,0.000158752,0.00120487,0.00362458,0.00414577,0.0017995,0.000293579,1.81397e-005,1.6268e-005,0.000123468,0.000371425,0.000424834,0.000184402,3.00843e-005,1.85885e-006
1,0.0185364,4.37414e-006,4.37417e-005,0.000171376,0.000254062,0.000141921,2.95224e-005,2.30903e-006,4.26854e-005,0.000426856,0.00167238,0.00247928,0.00138494,0.000288096,2.25328e-005,0.000170276,0.00170277,0.00667131,0.00989011,0.00552467,0.00114924,8.98856e-005,0.000269735,0.00269736,0.010568,0.0156669,0.00875164,0.00182052,0.000142388,0.000170276,0.00170277,0.00667131,0.00989011,0.00552467,0.00114924,8.98856e-005,4.26854e-005,0.000426856,0.00167238,0.00247928,0.00138494,0.000288096,2.25328e-005,4.37414e-006,4.37416e-005,0.000171376,0.000254062,0.000141921,2.95224e-005,2.30903e-006
2,0.0372875,3.68845e-006,3.65174e-005,0.000140984,0.000205595,0.000112998,2.31595e-005,1.78771e-006,3.5994e-005,0.000356358,0.0013758,0.00200631,0.0011027,0.000226003,1.74455e-005,0.000143584,0.00142155,0.00548821,0.00800339,0.00439878,0.000901549,6.95918e-005,0.000227451,0.00225187,0.00869387,0.0126782,0.0069681,0.00142814,0.00011024,0.000143584,0.00142155,0.00548821,0.00800339,0.00439878,0.000901549,6.95918e-005,3.5994e-005,0.000356358,0.0013758,0.00200631,0.0011027,0.000226003,1.74455e-005,3.68845e-006,3.65174e-005,0.000140984,0.000205595,0.000112998,2.31595e-005,1.78771e-006
3,0.0562558,2.73196e-006,2.84772e-005,0.0001178,0.000187703,0.000115139,2.69605e-005,2.45179e-006,2.666e-005,0.000277897,0.00114956,0.00183171,0.00112359,0.000263096,2.3926e-005,0.000106349,0.00110856,0.00458569,0.00730687,0.00448212,0.00104952,9.54431e-005,0.000168468,0.00175607,0.0072642,0.0115748,0.00710013,0.00166254,0.000151191,0.000106349,0.00110856,0.00458569,0.00730687,0.00448212,0.00104952,9.54431e-005,2.666e-005,0.000277897,0.00114956,0.00183171,0.00112359,0.000263096,2.3926e-005,2.73196e-006,2.84772e-005,0.0001178,0.000187703,0.000115139,2.69605e-005,2.45179e-006
4,0.0754439,2.48801e-006,2.74133e-005,0.000120703,0.000206039,0.000135929,3.42691e-005,3.35598e-006,2.42794e-005,0.000267514,0.00117789,0.00201064,0.00132647,0.000334417,3.27496e-005,9.68529e-005,0.00106714,0.00469871,0.00802066,0.00529144,0.00133402,0.000130641,0.000153425,0.00169046,0.00744322,0.0127055,0.00838217,0.00211323,0.000206949,9.68529e-005,0.00106714,0.00469871,0.00802066,0.00529144,0.00133402,0.000130641,2.42794e-005,0.000267514,0.00117789,0.00201064,0.00132647,0.000334417,3.27496e-005,2.48801e-006,2.74133e-005,0.000120703,0.000206039,0.000135929,3.42691e-005,3.35598e-006
5,0.0948544,2.05528e-006,2.27763e-005,0.000100159,0.000169947,0.000111119,2.77241e-005,2.68537e-006,2.00566e-005,0.000222264,0.000977407,0.00165844,0.00108436,0.000270547,2.62053e-005,8.00079e-005,0.000886633,0.00389897,0.00661568,0.00432562,0.00107924,0.000104536,0.000126741,0.00140451,0.00617636,0.0104799,0.00685221,0.00170963,0.000165595,8.00079e-005,0.000886633,0.00389897,0.00661568,0.00432562,0.00107924,0.000104536,2.00566e-005,0.000222264,0.000977406,0.00165844,0.00108436,0.000270547,2.62053e-005,2.05528e-006,2.27763e-005,0.000100159,0.000169947,0.000111119,2.77241e-005,2.68537e-006
6,0.11449,1.67334e-006,1.88587e-005,8.43783e-005,0.000145719,9.69458e-005,2.4591e-005,2.41947e-006,1.63294e-005,0.000184034,0.000823411,0.001422,0.000946053,0.000239973,2.36105e-005,6.51396e-005,0.000734131,0.00328467,0.00567252,0.0037739,0.000957275,9.41849e-005,0.000103188,0.00116294,0.00520325,0.00898584,0.00597823,0.00151642,0.000149198,6.51396e-005,0.000734131,0.00328467,0.00567252,0.0037739,0.000957275,9.41849e-005,1.63294e-005,0.000184034,0.000823411,0.00142201,0.000946053,0.000239973,2.36105e-005,1.67334e-006,1.88587e-005,8.43783e-005,0.000145719,9.69459e-005,2.4591e-005,2.41947e-006
7,0.134352,1.32669e-006,1.55533e-005,7.31407e-005,0.000134506,9.67882e-005,2.70568e-005,3.01523e-006,1.29466e-005,0.000151778,0.000713748,0.00131258,0.000944514,0.000264036,2.94243e-005,5.16454e-005,0.000605456,0.00284721,0.00523602,0.00376776,0.00105326,0.000117377,8.18115e-005,0.000959103,0.00451027,0.00829438,0.00596851,0.00166848,0.000185936,5.16454e-005,0.000605456,0.00284722,0.00523602,0.00376776,0.00105326,0.000117377,1.29466e-005,0.000151778,0.000713749,0.00131258,0.000944514,0.000264036,2.94243e-005,1.32669e-006,1.55533e-005,7.31407e-005,0.000134506,9.67882e-005,2.70568e-005,3.01523e-006
8,0.154445,1.09001e-006,1.30143e-005,6.2225e-005,0.000116148,8.46538e-005,2.39129e-005,2.68686e-006,1.0637e-005,0.000127001,0.000607227,0.00113344,0.0008261,0.000233356,2.62199e-005,4.24319e-005,0.000506621,0.00242229,0.0045214,0.00329539,0.000930879,0.000104594,6.72164e-005,0.000802538,0.00383715,0.00716235,0.00522023,0.00147461,0.000165687,4.24319e-005,0.000506621,0.00242229,0.0045214,0.00329539,0.000930879,0.000104594,1.0637e-005,0.000127001,0.000607226,0.00113344,0.000826099,0.000233356,2.62199e-005,1.09001e-006,1.30143e-005,6.2225e-005,0.000116148,8.46538e-005,2.39129e-005,2.68686e-006
9,0.174771,8.85508e-007,1.07039e-005,5.17655e-005,9.7696e-005,7.19788e-005,2.05514e-005,2.33478e-006,8.64129e-006,0.000104454,0.000505157,0.000953373,0.00070241,0.000200552,2.27841e-005,3.4471e-005,0.000416679,0.00201512,0.0038031,0.00280199,0.000800022,9.08879e-005,5.46055e-005,0.000660061,0.00319216,0.00602449,0.00443863,0.00126732,0.000143976,3.4471e-005,0.000416679,0.00201512,0.0038031,0.00280199,0.000800022,9.08879e-005,8.64129e-006,0.000104454,0.000505157,0.000953373,0.00070241,0.000200552,2.27841e-005,8.85508e-007,1.07039e-005,5.17655e-005,9.7696e-005,7.19788e-005,2.05514e-005,2.33478e-006
