gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
20,2.10098,1.72005,1.72005,1.72005,1.48102,1.77298,1.83978,1.62773,1.62773,1.62773,1.72005,1.72005,1.72005,1.48102,1.77298,1.83978,1.62773,1.62773,1.62773,1.72005,1.72005,1.72005,1.48102,1.77298,1.83978,1.62773,1.62773,1.62773,1.72005,1.72005,1.72005,1.85653,1.8447,1.83978,2.00536,2.00536,2.00536,1.72005,1.72005,1.72005,1.85653,1.8447,1.83978,2.00536,2.00536,2.00536,1.72005,1.72005,1.72005,1.85653,1.8447,1.83978,2.00536,2.00536,2.00536,1.72005,1.72005,1.72005,2.23517,1.91651,1.83978,2.38546,2.38546,2.38546,1.72005,1.72005,1.72005,2.23517,1.91651,1.83978,2.38546,2.38546,2.38546,1.72005,1.72005,1.72005,2.23517,1.91651,1.83978,2.38546,2.38546,2.38546
21,2.25946,1.86627,1.86627,1.86627,1.59958,1.90311,1.98666,1.747,1.747,1.747,1.86627,1.86627,1.86627,1.59958,1.90311,1.98666,1.747,1.747,1.747,1.86627,1.86627,1.86627,1.59958,1.90311,1.98666,1.747,1.747,1.747,1.86627,1.86627,1.86627,2.00477,1.99267,1.98666,2.15423,2.15423,2.15423,1.86627,1.86627,1.86627,2.00477,1.99267,1.98666,2.15423,2.15423,2.15423,1.86627,1.86627,1.86627,2.00477,1.99267,1.98666,2.15423,2.15423,2.15423,1.86627,1.86627,1.86627,2.41294,2.08235,1.98666,2.56383,2.56383,2.56383,1.86627,1.86627,1.86627,2.41294,2.08235,1.98666,2.56383,2.56383,2.56383,1.86627,1.86627,1.86627,2.41294,2.08235,1.98666,2.56383,2.56383,2.56383
22,2.42473,2.01925,2.01925,2.01925,1.72361,2.0421,2.14025,1.87176,1.87176,1.87176,2.01925,2.01925,2.01925,1.72361,2.0421,2.14025,1.87176,1.87176,1.87176,2.01925,2.01925,2.01925,1.72361,2.0421,2.14025,1.87176,1.87176,1.87176,2.01925,2.01925,2.01925,2.15976,2.14721,2.14025,2.30979,2.30979,2.30979,2.01925,2.01925,2.01925,2.15976,2.14721,2.14025,2.30979,2.30979,2.30979,2.01925,2.01925,2.01925,2.15976,2.14721,2.14025,2.30979,2.30979,2.30979,2.01925,2.01925,2.01925,2.59873,2.25248,2.14025,2.75019,2.75019,2.75019,2.01925,2.01925,2.01925,2.59873,2.25248,2.14025,2.75019,2.75019,2.75019,2.01925,2.01925,2.01925,2.59873,2.25248,2.14025,2.75019,2.75019,2.75019
23,2.59707,2.17926,2.17926,2.17926,1.8534,2.19098,2.30084,2.00222,2.00222,2.00222,2.17926,2.17926,2.17926,1.8534,2.19098,2.30084,2.00222,2.00222,2.00222,2.17926,2.17926,2.17926,1.8534,2.19098,2.30084,2.00222,2.00222,2.00222,2.17926,2.17926,2.17926,2.32175,2.30854,2.30084,2.47232,2.47232,2.47232,2.17926,2.17926,2.17926,2.32175,2.30854,2.30084,2.47232,2.47232,2.47232,2.17926,2.17926,2.17926,2.32175,2.30854,2.30084,2.47232,2.47232,2.47232,2.17926,2.17926,2.17926,2.79295,2.42627,2.30084,2.94484,2.94484,2.94484,2.17926,2.17926,2.17926,2.79295,2.42627,2.30084,2.94484,2.94484,2.94484,2.17926,2.17926,2.17926,2.79295,2.42627,2.30084,2.94484,2.94484,2.94484
24,2.77679,2.34658,2.34658,2.34658,1.98916,2.35091,2.46869,2.13855,2.13855,2.13855,2.34658,2.34658,2.34658,1.98916,2.35091,2.46869,2.13855,2.13855,2.13855,2.34658,2.34658,2.34658,1.98916,2.35091,2.46869,2.13855,2.13855,2.13855,2.34658,2.34658,2.34658,2.49101,2.47689,2.46869,2.64213,2.64213,2.64213,2.34658,2.34658,2.34658,2.49101,2.47689,2.46869,2.64213,2.64213,2.64213,2.34658,2.34658,2.34658,2.49101,2.47689,2.46869,2.64213,2.64213,2.64213,2.34658,2.34658,2.34658,2.99583,2.60305,2.46869,3.1481,3.1481,3.1481,2.34658,2.34658,2.34658,2.99583,2.60305,2.46869,3.1481,3.1481,3.1481,2.34658,2.34658,2.34658,2.99583,2.60305,2.46869,3.1481,3.1481,3.1481
25,2.96421,2.52153,2.52153,2.52153,2.13106,2.51297,2.64413,2.28099,2.28099,2.28099,2.52153,2.52153,2.52153,2.13106,2.51297,2.64413,2.28099,2.28099,2.28099,2.52153,2.52153,2.52153,2.13106,2.51297,2.64413,2.28099,2.28099,2.28099,2.52153,2.52153,2.52153,2.6679,2.65314,2.64413,2.8195,2.8195,2.8195,2.52153,2.52153,2.52153,2.6679,2.65314,2.64413,2.8195,2.8195,2.8195,2.52153,2.52153,2.52153,2.6679,2.65314,2.64413,2.8195,2.8195,2.8195,2.52153,2.52153,2.52153,3.20777,2.79352,2.64413,3.36045,3.36045,3.36045,2.52153,2.52153,2.52153,3.20777,2.79352,2.64413,3.36045,3.36045,3.36045,2.52153,2.52153,2.52153,3.20777,2.79352,2.64413,3.36045,3.36045,3.36045
26,3.15966,2.70439,2.70439,2.70439,2.27937,2.68188,2.82747,2.42979,2.42979,2.42979,2.70439,2.70439,2.70439,2.27937,2.68188,2.82747,2.42979,2.42979,2.42979,2.70439,2.70439,2.70439,2.27937,2.68188,2.82747,2.42979,2.42979,2.42979,2.70439,2.70439,2.70439,2.85272,2.83734,2.82747,3.00472,3.00472,3.00472,2.70439,2.70439,2.70439,2.85272,2.83734,2.82747,3.00472,3.00472,3.00472,2.70439,2.70439,2.70439,2.85272,2.83734,2.82747,3.00472,3.00472,3.00472,2.70439,2.70439,2.70439,3.42921,2.99304,2.82747,3.58224,3.58224,3.58224,2.70439,2.70439,2.70439,3.42921,2.99304,2.82747,3.58224,3.58224,3.58224,2.70439,2.70439,2.70439,3.42921,2.99304,2.82747,3.58224,3.58224,3.58224
27,3.36347,2.89552,2.89552,2.89552,2.4343,2.86366,3.01903,2.58525,2.58525,2.58525,2.89552,2.89552,2.89552,2.4343,2.86366,3.01903,2.58525,2.58525,2.58525,2.89552,2.89552,2.89552,2.4343,2.86366,3.01903,2.58525,2.58525,2.58525,2.89552,2.89552,2.89552,3.04577,3.02947,3.01903,3.19814,3.19814,3.19814,2.89552,2.89552,2.89552,3.04577,3.02947,3.01903,3.19814,3.19814,3.19814,2.89552,2.89552,2.89552,3.04577,3.02947,3.01903,3.19814,3.19814,3.19814,2.89552,2.89552,2.89552,3.66052,3.19552,3.01903,3.81392,3.81392,3.81392,2.89552,2.89552,2.89552,3.66052,3.19552,3.01903,3.81392,3.81392,3.81392,2.89552,2.89552,2.89552,3.66052,3.19552,3.01903,3.81392,3.81392,3.81392
28,3.57601,3.09524,3.09524,3.09524,2.59618,3.04742,3.21916,2.74764,2.74764,2.74764,3.09524,3.09524,3.09524,2.59618,3.04742,3.21916,2.74764,2.74764,2.74764,3.09524,3.09524,3.09524,2.59618,3.04742,3.21916,2.74764,2.74764,2.74764,3.09524,3.09524,3.09524,3.24743,3.23056,3.21916,3.40019,3.40019,3.40019,3.09524,3.09524,3.09524,3.24743,3.23056,3.21916,3.40019,3.40019,3.40019,3.09524,3.09524,3.09524,3.24743,3.23056,3.21916,3.40019,3.40019,3.40019,3.09524,3.09524,3.09524,3.90216,3.41398,3.21916,4.05595,4.05595,4.05595,3.09524,3.09524,3.09524,3.90216,3.41398,3.21916,4.05595,4.05595,4.05595,3.09524,3.09524,3.09524,3.90216,3.41398,3.21916,4.05595,4.05595,4.05595
29,3.79766,3.30392,3.30392,3.30392,2.76536,3.24543,3.42822,2.9172,2.9172,2.9172,3.30392,3.30392,3.30392,2.76536,3.24543,3.42822,2.9172,2.9172,2.9172,3.30392,3.30392,3.30392,2.76536,3.24543,3.42822,2.9172,2.9172,2.9172,3.30392,3.30392,3.30392,3.4581,3.44026,3.42822,3.61119,3.61119,3.61119,3.30392,3.30392,3.30392,3.4581,3.44026,3.42822,3.61119,3.61119,3.61119,3.30392,3.30392,3.30392,3.4581,3.44026,3.42822,3.61119,3.61119,3.61119,3.30392,3.30392,3.30392,4.15455,3.63536,3.42822,4.3087,4.3087,4.3087,3.30392,3.30392,3.30392,4.15455,3.63536,3.42822,4.3087,4.3087,4.3087,3.30392,3.30392,3.30392,4.15455,3.63536,3.42822,4.3087,4.3087,4.3087
30,4.02879,3.52194,3.52194,3.52194,2.94204,3.4453,3.6466,3.09424,3.09424,3.09424,3.52194,3.52194,3.52194,2.94204,3.4453,3.6466,3.09424,3.09424,3.09424,3.52194,3.52194,3.52194,2.94204,3.4453,3.6466,3.09424,3.09424,3.09424,3.52194,3.52194,3.52194,3.67815,3.6597,3.6466,3.83158,3.83158,3.83158,3.52194,3.52194,3.52194,3.67815,3.6597,3.6466,3.83158,3.83158,3.83158,3.52194,3.52194,3.52194,3.67815,3.6597,3.6466,3.83158,3.83158,3.83158,3.52194,3.52194,3.52194,4.41812,3.8744,3.6466,4.57262,4.57262,4.57262,3.52194,3.52194,3.52194,4.41812,3.8744,3.6466,4.57262,4.57262,4.57262,3.52194,3.52194,3.52194,4.41812,3.8744,3.6466,4.57262,4.57262,4.57262
31,4.26982,3.74968,3.74968,3.74968,3.12657,3.6609,3.87468,3.27914,3.27914,3.27914,3.74968,3.74968,3.74968,3.12657,3.6609,3.87468,3.27914,3.27914,3.27914,3.74968,3.74968,3.74968,3.12657,3.6609,3.87468,3.27914,3.27914,3.27914,3.74968,3.74968,3.74968,3.90799,3.88847,3.87468,4.06179,4.06179,4.06179,3.74968,3.74968,3.74968,3.90799,3.88847,3.87468,4.06179,4.06179,4.06179,3.74968,3.74968,3.74968,3.90799,3.88847,3.87468,4.06179,4.06179,4.06179,3.74968,3.74968,3.74968,4.69335,4.11633,3.87468,4.84819,4.84819,4.84819,3.74968,3.74968,3.74968,4.69335,4.11633,3.87468,4.84819,4.84819,4.84819,3.74968,3.74968,3.74968,4.69335,4.11633,3.87468,4.84819,4.84819,4.84819
32,4.52117,3.98755,3.98755,3.98755,3.31934,3.88607,4.11287,3.47224,3.47224,3.47224,3.98755,3.98755,3.98755,3.31934,3.88607,4.11287,3.47224,3.47224,3.47224,3.98755,3.98755,3.98755,3.31934,3.88607,4.11287,3.47224,3.47224,3.47224,3.98755,3.98755,3.98755,4.14805,4.12736,4.11287,4.30219,4.30219,4.30219,3.98755,3.98755,3.98755,4.14805,4.12736,4.11287,4.30219,4.30219,4.30219,3.98755,3.98755,3.98755,4.14805,4.12736,4.11287,4.30219,4.30219,4.30219,3.98755,3.98755,3.98755,4.98072,4.36897,4.11287,5.1359,5.1359,5.1359,3.98755,3.98755,3.98755,4.98072,4.36897,4.11287,5.1359,5.1359,5.1359,3.98755,3.98755,3.98755,4.98072,4.36897,4.11287,5.1359,5.1359,5.1359
33,4.78329,4.23599,4.23599,4.23599,3.52067,4.1212,4.36159,3.67389,3.67389,3.67389,4.23599,4.23599,4.23599,3.52067,4.1212,4.36159,3.67389,3.67389,3.67389,4.23599,4.23599,4.23599,3.52067,4.1212,4.36159,3.67389,3.67389,3.67389,4.23599,4.23599,4.23599,4.39873,4.37682,4.36159,4.55319,4.55319,4.55319,4.23599,4.23599,4.23599,4.39873,4.37682,4.36159,4.55319,4.55319,4.55319,4.23599,4.23599,4.23599,4.39873,4.37682,4.36159,4.55319,4.55319,4.55319,4.23599,4.23599,4.23599,5.28078,4.63278,4.36159,5.43627,5.43627,5.43627,4.23599,4.23599,4.23599,5.28078,4.63278,4.36159,5.43627,5.43627,5.43627,4.23599,4.23599,4.23599,5.28078,4.63278,4.36159,5.43627,5.43627,5.43627
34,5.05663,4.49542,4.49542,4.49542,3.73095,4.36672,4.62129,3.88449,3.88449,3.88449,4.49542,4.49542,4.49542,3.73095,4.36672,4.62129,3.88449,3.88449,3.88449,4.49542,4.49542,4.49542,3.73095,4.36672,4.62129,3.88449,3.88449,3.88449,4.49542,4.49542,4.49542,4.66047,4.6373,4.62129,4.81526,4.81526,4.81526,4.49542,4.49542,4.49542,4.66047,4.6373,4.62129,4.81526,4.81526,4.81526,4.49542,4.49542,4.49542,4.66047,4.6373,4.62129,4.81526,4.81526,4.81526,4.49542,4.49542,4.49542,5.59406,4.90822,4.62129,5.74985,5.74985,5.74985,4.49542,4.49542,4.49542,5.59406,4.90822,4.62129,5.74985,5.74985,5.74985,4.49542,4.49542,4.49542,5.59406,4.90822,4.62129,5.74985,5.74985,5.74985
35,5.34167,4.76633,4.76633,4.76633,3.96013,4.62309,4.89247,4.10445,4.10445,4.12365,4.76633,4.76633,4.76633,3.96013,4.62309,4.89247,4.10445,4.10445,4.12365,4.76633,4.76633,4.76633,3.96013,4.62309,4.89247,4.10445,4.10445,4.12365,4.76633,4.76633,4.76633,4.93353,4.90927,4.89247,5.08886,5.08886,5.08843,4.76633,4.76633,4.76633,4.93353,4.90927,4.89247,5.08886,5.08886,5.08843,4.76633,4.76633,4.76633,4.93353,4.90927,4.89247,5.08886,5.08886,5.08843,4.76633,4.76633,4.76633,5.91103,5.19578,4.89247,6.0772,6.0772,6.05702,4.76633,4.76633,4.76633,5.91103,5.19578,4.89247,6.0772,6.0772,6.05702,4.76633,4.76633,4.76633,5.91103,5.19578,4.89247,6.0772,6.0772,6.05702
36,5.63892,5.0492,5.0492,5.0492,4.23046,4.89076,5.17561,4.33411,4.33411,4.39505,5.0492,5.0492,5.0492,4.23046,4.89076,5.17561,4.33411,4.33411,4.39505,5.0492,5.0492,5.0492,4.23046,4.89076,5.17561,4.33411,4.33411,4.39505,5.0492,5.0492,5.0492,5.2179,5.1932,5.17561,5.37449,5.37449,5.37312,5.0492,5.0492,5.0492,5.2179,5.1932,5.17561,5.37449,5.37449,5.37312,5.0492,5.0492,5.0492,5.2179,5.1932,5.17561,5.37449,5.37449,5.37312,5.0492,5.0492,5.0492,6.20924,5.49597,5.17561,6.4189,6.4189,6.35487,5.0492,5.0492,5.0492,6.20924,5.49597,5.17561,6.4189,6.4189,6.35487,5.0492,5.0492,5.0492,6.20924,5.49597,5.17561,6.4189,6.4189,6.35487
37,5.9489,5.34455,5.34455,5.34455,4.50479,5.18073,5.47119,4.57389,4.57389,4.67036,5.34455,5.34455,5.34455,4.50479,5.18073,5.47119,4.57389,4.57389,4.67036,5.34455,5.34455,5.34455,4.50479,5.18073,5.47119,4.57389,4.57389,4.67036,5.34455,5.34455,5.34455,5.51495,5.48912,5.47119,5.67268,5.67268,5.67054,5.34455,5.34455,5.34455,5.51495,5.48912,5.47119,5.67268,5.67268,5.67054,5.34455,5.34455,5.34455,5.51495,5.48912,5.47119,5.67268,5.67268,5.67054,5.34455,5.34455,5.34455,6.52882,5.79781,5.47119,6.77558,6.77558,6.67411,5.34455,5.34455,5.34455,6.52882,5.79781,5.47119,6.77558,6.77558,6.67411,5.34455,5.34455,5.34455,6.52882,5.79781,5.47119,6.77558,6.77558,6.67411
38,6.27216,5.65286,5.65286,5.65286,4.78206,5.47302,5.77972,4.82422,4.82422,4.94859,5.65286,5.65286,5.65286,4.78206,5.47302,5.77972,4.82422,4.82422,4.94859,5.65286,5.65286,5.65286,4.78206,5.47302,5.77972,4.82422,4.82422,4.94859,5.65286,5.65286,5.65286,5.82526,5.79848,5.77972,5.98395,5.98395,5.98113,5.65286,5.65286,5.65286,5.82526,5.79848,5.77972,5.98395,5.98395,5.98113,5.65286,5.65286,5.65286,5.82526,5.79848,5.77972,5.98395,5.98395,5.98113,5.65286,5.65286,5.65286,6.87202,6.12422,5.77972,7.14788,7.14788,7.01697,5.65286,5.65286,5.65286,6.87202,6.12422,5.77972,7.14788,7.14788,7.01697,5.65286,5.65286,5.65286,6.87202,6.12422,5.77972,7.14788,7.14788,7.01697
39,6.60925,5.97456,5.97456,5.97456,5.08494,5.77811,6.10171,5.08556,5.08556,5.24051,5.97456,5.97456,5.97456,5.08494,5.77811,6.10171,5.08556,5.08556,5.24051,5.97456,5.97456,5.97456,5.08494,5.77811,6.10171,5.08556,5.08556,5.24051,5.97456,5.97456,5.97456,6.1488,6.12136,6.10171,6.30886,6.30886,6.30518,5.97456,5.97456,5.97456,6.1488,6.12136,6.10171,6.30886,6.30886,6.30518,5.97456,5.97456,5.97456,6.1488,6.12136,6.10171,6.30886,6.30886,6.30518,5.97456,5.97456,5.97456,7.21617,6.46491,6.10171,7.53648,7.53648,7.37324,5.97456,5.97456,5.97456,7.21617,6.46491,6.10171,7.53648,7.53648,7.37324,5.97456,5.97456,5.97456,7.21617,6.46491,6.10171,7.53648,7.53648,7.37324
40,6.96078,6.31039,6.31039,6.31039,5.40332,6.09655,6.43783,5.35838,5.35838,5.54672,6.31039,6.31039,6.31039,5.40332,6.09655,6.43783,5.35838,5.35838,5.54672,6.31039,6.31039,6.31039,5.40332,6.09655,6.43783,5.35838,5.35838,5.54672,6.31039,6.31039,6.31039,6.48644,6.45836,6.43783,6.64799,6.64799,6.64334,6.31039,6.31039,6.31039,6.48644,6.45836,6.43783,6.64799,6.64799,6.64334,6.31039,6.31039,6.31039,6.48644,6.45836,6.43783,6.64799,6.64799,6.64334,6.31039,6.31039,6.31039,7.5728,6.82053,6.43783,7.94206,7.94206,7.74334,6.31039,6.31039,6.31039,7.5728,6.82053,6.43783,7.94206,7.94206,7.74334,6.31039,6.31039,6.31039,7.5728,6.82053,6.43783,7.94206,7.94206,7.74334
41,7.32736,6.661,6.661,6.661,5.72484,6.4289,6.78867,5.64317,5.64317,5.88106,6.661,6.661,6.661,5.72484,6.4289,6.78867,5.64317,5.64317,5.88106,6.661,6.661,6.661,5.72484,6.4289,6.78867,5.64317,5.64317,5.88106,6.661,6.661,6.661,6.83915,6.81013,6.78867,7.00198,7.00198,6.99607,6.661,6.661,6.661,6.83915,6.81013,6.78867,7.00198,7.00198,6.99607,6.661,6.661,6.661,6.83915,6.81013,6.78867,7.00198,7.00198,6.99607,6.661,6.661,6.661,7.95644,7.19171,6.78867,8.36537,8.36537,8.11391,6.661,6.661,6.661,7.95644,7.19171,6.78867,8.36537,8.36537,8.11391,6.661,6.661,6.661,7.95644,7.19171,6.78867,8.36537,8.36537,8.11391
42,7.70964,7.02698,7.02698,7.02698,6.0621,6.76224,7.15486,5.94045,5.94045,6.20471,7.02698,7.02698,7.02698,6.0621,6.76224,7.15486,5.94045,5.94045,6.20471,7.02698,7.02698,7.02698,6.0621,6.76224,7.15486,5.94045,5.94045,6.20471,7.02698,7.02698,7.02698,7.20718,7.17803,7.15486,7.37145,7.37145,7.36468,7.02698,7.02698,7.02698,7.20718,7.17803,7.15486,7.37145,7.37145,7.36468,7.02698,7.02698,7.02698,7.20718,7.17803,7.15486,7.37145,7.37145,7.36468,7.02698,7.02698,7.02698,8.3551,7.59421,7.15486,8.80718,8.80718,8.52743,7.02698,7.02698,7.02698,8.3551,7.59421,7.15486,8.80718,8.80718,8.52743,7.02698,7.02698,7.02698,8.3551,7.59421,7.15486,8.80718,8.80718,8.52743
43,8.10829,7.409,7.409,7.409,6.40123,7.12359,7.53707,6.25076,6.25076,6.54337,7.409,7.409,7.409,6.40123,7.12359,7.53707,6.25076,6.25076,6.54337,7.409,7.409,7.409,6.40123,7.12359,7.53707,6.25076,6.25076,6.54337,7.409,7.409,7.409,7.59157,7.56126,7.53707,7.75707,7.75707,7.74937,7.409,7.409,7.409,7.59157,7.56126,7.53707,7.75707,7.75707,7.74937,7.409,7.409,7.409,7.59157,7.56126,7.53707,7.75707,7.75707,7.74937,7.409,7.409,7.409,8.78468,7.9993,7.53707,9.26827,9.26827,8.95806,7.409,7.409,7.409,8.78468,7.9993,7.53707,9.26827,9.26827,8.95806,7.409,7.409,7.409,8.78468,7.9993,7.53707,9.26827,9.26827,8.95806
44,8.52401,7.80772,7.80772,7.80772,6.74076,7.50075,7.93599,6.57464,6.57464,6.8977,7.80772,7.80772,7.80772,6.74076,7.50075,7.93599,6.57464,6.57464,6.8977,7.80772,7.80772,7.80772,6.74076,7.50075,7.93599,6.57464,6.57464,6.8977,7.80772,7.80772,7.80772,7.99314,7.96121,7.93599,8.15954,8.15954,8.15072,7.80772,7.80772,7.80772,7.99314,7.96121,7.93599,8.15954,8.15954,8.15072,7.80772,7.80772,7.80772,7.99314,7.96121,7.93599,8.15954,8.15954,8.15072,7.80772,7.80772,7.80772,9.24836,8.42207,7.93599,9.74948,9.74948,9.40639,7.80772,7.80772,7.80772,9.24836,8.42207,7.93599,9.74948,9.74948,9.40639,7.80772,7.80772,7.80772,9.24836,8.42207,7.93599,9.74948,9.74948,9.40639
45,8.95754,8.22387,8.22387,8.22387,7.09514,7.89436,8.35231,6.9127,6.9127,7.25229,8.22387,8.22387,8.22387,7.09514,7.89436,8.35231,6.9127,6.9127,7.25229,8.22387,8.22387,8.22387,7.09514,7.89436,8.35231,6.9127,6.9127,7.25229,8.22387,8.22387,8.22387,8.4122,8.37861,8.35231,8.57959,8.57959,8.56994,8.22387,8.22387,8.22387,8.4122,8.37861,8.35231,8.57959,8.57959,8.56994,8.22387,8.22387,8.22387,8.4122,8.37861,8.35231,8.57959,8.57959,8.56994,8.22387,8.22387,8.22387,9.73229,8.86327,8.35231,10.2517,10.2517,9.89051,8.22387,8.22387,8.22387,9.73229,8.86327,8.35231,10.2517,10.2517,9.89051,8.22387,8.22387,8.22387,9.73229,8.86327,8.35231,10.2517,10.2517,9.89051
46,9.40962,8.65819,8.65819,8.65819,7.46499,8.30514,8.7868,7.26553,7.26553,7.63923,8.65819,8.65819,8.65819,7.46499,8.30514,8.7868,7.26553,7.26553,7.63923,8.65819,8.65819,8.65819,7.46499,8.30514,8.7868,7.26553,7.26553,7.63923,8.65819,8.65819,8.65819,8.84951,8.81421,8.7868,9.01797,9.01797,9.00699,8.65819,8.65819,8.65819,8.84951,8.81421,8.7868,9.01797,9.01797,9.00699,8.65819,8.65819,8.65819,8.84951,8.81421,8.7868,9.01797,9.01797,9.00699,8.65819,8.65819,8.65819,10.2373,9.32368,8.7868,10.7757,10.7757,10.3776,8.65819,8.65819,8.65819,10.2373,9.32368,8.7868,10.7757,10.7757,10.3776,8.65819,8.65819,8.65819,10.2373,9.32368,8.7868,10.7757,10.7757,10.3776
47,9.88107,9.11146,9.11146,9.11146,7.88644,8.73383,9.24022,7.63378,7.68719,8.04402,9.11146,9.11146,9.11146,7.88644,8.73383,9.24022,7.63378,7.68719,8.04402,9.11146,9.11146,9.11146,7.88644,8.73383,9.24022,7.63378,7.68719,8.04402,9.11146,9.11146,9.11146,9.30488,9.26877,9.24022,9.47547,9.47378,9.46304,9.11146,9.11146,9.11146,9.30488,9.26877,9.24022,9.47547,9.47378,9.46304,9.11146,9.11146,9.11146,9.30488,9.26877,9.24022,9.47547,9.47378,9.46304,9.11146,9.11146,9.11146,10.7262,9.80412,9.24022,11.3226,11.2655,10.8847,9.11146,9.11146,9.11146,10.7262,9.80412,9.24022,11.3226,11.2655,10.8847,9.11146,9.11146,9.11146,10.7262,9.80412,9.24022,11.3226,11.2655,10.8847
48,10.3727,9.58448,9.58448,9.58448,8.32829,9.18118,9.71339,8.0181,8.18645,8.46747,9.58448,9.58448,9.58448,8.32829,9.18118,9.71339,8.0181,8.18645,8.46747,9.58448,9.58448,9.58448,8.32829,9.18118,9.71339,8.0181,8.18645,8.46747,9.58448,9.58448,9.58448,9.77987,9.74312,9.71339,9.95291,9.94755,9.93886,9.58448,9.58448,9.58448,9.77987,9.74312,9.71339,9.95291,9.94755,9.93886,9.58448,9.58448,9.58448,9.77987,9.74312,9.71339,9.95291,9.94755,9.93886,9.58448,9.58448,9.58448,11.2343,10.3055,9.71339,11.8932,11.7132,11.4129,9.58448,9.58448,9.58448,11.2343,10.3055,9.71339,11.8932,11.7132,11.4129,9.58448,9.58448,9.58448,11.2343,10.3055,9.71339,11.8932,11.7132,11.4129
49,10.8854,10.0781,10.0781,10.0781,8.7915,9.64801,10.2072,8.41921,8.67464,8.91042,10.0781,10.0781,10.0781,8.7915,9.64801,10.2072,8.41921,8.67464,8.91042,10.0781,10.0781,10.0781,8.7915,9.64801,10.2072,8.41921,8.67464,8.91042,10.0781,10.0781,10.0781,10.2754,10.2381,10.2072,10.4511,10.4429,10.4353,10.0781,10.0781,10.0781,10.2754,10.2381,10.2072,10.4511,10.4429,10.4353,10.0781,10.0781,10.0781,10.2754,10.2381,10.2072,10.4511,10.4429,10.4353,10.0781,10.0781,10.0781,11.7621,10.8286,10.2072,12.4887,12.2154,11.9628,10.0781,10.0781,10.0781,11.7621,10.8286,10.2072,12.4887,12.2154,11.9628,10.0781,10.0781,10.0781,11.7621,10.8286,10.2072,12.4887,12.2154,11.9628
50,11.42,10.5932,10.5932,10.5932,9.33857,10.1351,10.7224,8.83781,9.12643,9.37375,10.5932,10.5932,10.5932,9.33857,10.1351,10.7224,8.83781,9.12643,9.37375,10.5932,10.5932,10.5932,9.33857,10.1351,10.7224,8.83781,9.12643,9.37375,10.5932,10.5932,10.5932,10.7899,10.7546,10.7224,10.9711,10.9616,10.9533,10.5932,10.5932,10.5932,10.7899,10.7546,10.7224,10.9711,10.9616,10.9533,10.5932,10.5932,10.5932,10.7899,10.7546,10.7224,10.9711,10.9616,10.9533,10.5932,10.5932,10.5932,12.2437,11.3745,10.7224,13.11,12.8009,12.5355,10.5932,10.5932,10.5932,12.2437,11.3745,10.7224,13.11,12.8009,12.5355,10.5932,10.5932,10.5932,12.2437,11.3745,10.7224,13.11,12.8009,12.5355
51,11.9776,11.1307,11.1307,11.1307,9.87213,10.6434,11.26,9.27467,9.64226,9.87988,11.1307,11.1307,11.1307,9.87213,10.6434,11.26,9.27467,9.64226,9.87988,11.1307,11.1307,11.1307,9.87213,10.6434,11.26,9.27467,9.64226,9.87988,11.1307,11.1307,11.1307,11.3281,11.2935,11.26,11.5136,11.5012,11.4929,11.1307,11.1307,11.1307,11.3281,11.2935,11.26,11.5136,11.5012,11.4929,11.1307,11.1307,11.1307,11.3281,11.2935,11.26,11.5136,11.5012,11.4929,11.1307,11.1307,11.1307,12.7865,11.944,11.26,13.7582,13.364,13.1087,11.1307,11.1307,11.1307,12.7865,11.944,11.26,13.7582,13.364,13.1087,11.1307,11.1307,11.1307,12.7865,11.944,11.26,13.7582,13.364,13.1087
