gridnumber,capital,Portfolio[0 0 00],Portfolio[0 0 01],Portfolio[0 0 02],Portfolio[0 0 10],Portfolio[0 0 11],Portfolio[0 0 12],Portfolio[0 0 20],Portfolio[0 0 21],Portfolio[0 0 22],Portfolio[0 1 00],Portfolio[0 1 01],Portfolio[0 1 02],Portfolio[0 1 10],Portfolio[0 1 11],Portfolio[0 1 12],Portfolio[0 1 20],Portfolio[0 1 21],Portfolio[0 1 22],Portfolio[0 2 00],Portfolio[0 2 01],Portfolio[0 2 02],Portfolio[0 2 10],Portfolio[0 2 11],Portfolio[0 2 12],Portfolio[0 2 20],Portfolio[0 2 21],Portfolio[0 2 22],Portfolio[1 0 00],Portfolio[1 0 01],Portfolio[1 0 02],Portfolio[1 0 10],Portfolio[1 0 11],Portfolio[1 0 12],Portfolio[1 0 20],Portfolio[1 0 21],Portfolio[1 0 22],Portfolio[1 1 00],Portfolio[1 1 01],Portfolio[1 1 02],Portfolio[1 1 10],Portfolio[1 1 11],Portfolio[1 1 12],Portfolio[1 1 20],Portfolio[1 1 21],Portfolio[1 1 22],Portfolio[1 2 00],Portfolio[1 2 01],Portfolio[1 2 02],Portfolio[1 2 10],Portfolio[1 2 11],Portfolio[1 2 12],Portfolio[1 2 20],Portfolio[1 2 21],Portfolio[1 2 22],Portfolio[2 0 00],Portfolio[2 0 01],Portfolio[2 0 02],Portfolio[2 0 10],Portfolio[2 0 11],Portfolio[2 0 12],Portfolio[2 0 20],Portfolio[2 0 21],Portfolio[2 0 22],Portfolio[2 1 00],Portfolio[2 1 01],Portfolio[2 1 02],Portfolio[2 1 10],Portfolio[2 1 11],Portfolio[2 1 12],Portfolio[2 1 20],Portfolio[2 1 21],Portfolio[2 1 22],Portfolio[2 2 00],Portfolio[2 2 01],Portfolio[2 2 02],Portfolio[2 2 10],Portfolio[2 2 11],Portfolio[2 2 12],Portfolio[2 2 20],Portfolio[2 2 21],Portfolio[2 2 22]
59,5.96327,0,0,0,0.94,0.29,0,1,1,0.94,0,0,0,0.94,0.29,0,1,1,0.94,0,0,0,0.94,0.29,0,1,1,0.94,0,0,0,0.94,0.29,0,1,1,0.94,0,0,0,0.94,0.29,0,1,1,0.94,0,0,0,0.94,0.29,0,1,1,0.94,0,0,0,0.94,0.29,0,1,1,0.94,0,0,0,0.94,0.29,0,1,1,0.94,0,0,0,0.94,0.29,0,1,1,0.94
60,6.16504,0,0,0,0.93,0.29,0,1,1,0.94,0,0,0,0.93,0.29,0,1,1,0.94,0,0,0,0.93,0.29,0,1,1,0.94,0,0,0,0.93,0.29,0,1,1,0.94,0,0,0,0.93,0.29,0,1,1,0.94,0,0,0,0.93,0.29,0,1,1,0.94,0,0,0,0.93,0.29,0,1,1,0.94,0,0,0,0.93,0.29,0,1,1,0.94,0,0,0,0.93,0.29,0,1,1,0.94
61,6.37218,0,0,0,0.91,0.29,0,1,1,0.93,0,0,0,0.91,0.29,0,1,1,0.93,0,0,0,0.91,0.29,0,1,1,0.93,0,0,0,0.91,0.29,0,1,1,0.93,0,0,0,0.91,0.29,0,1,1,0.93,0,0,0,0.91,0.29,0,1,1,0.93,0,0,0,0.91,0.29,0,1,1,0.93,0,0,0,0.91,0.29,0,1,1,0.93,0,0,0,0.91,0.29,0,1,1,0.93
62,6.58485,0,0,0,0.9,0.29,0,1,1,0.91,0,0,0,0.9,0.29,0,1,1,0.91,0,0,0,0.9,0.29,0,1,1,0.91,0,0,0,0.9,0.29,0,1,1,0.91,0,0,0,0.9,0.29,0,1,1,0.91,0,0,0,0.9,0.29,0,1,1,0.91,0,0,0,0.9,0.29,0,1,1,0.91,0,0,0,0.9,0.29,0,1,1,0.91,0,0,0,0.9,0.29,0,1,1,0.91
63,6.8032,0,0,0,0.88,0.29,0,1,1,0.89,0,0,0,0.88,0.29,0,1,1,0.89,0,0,0,0.88,0.29,0,1,1,0.89,0,0,0,0.88,0.29,0,1,1,0.89,0,0,0,0.88,0.29,0,1,1,0.89,0,0,0,0.88,0.29,0,1,1,0.89,0,0,0,0.88,0.29,0,1,1,0.89,0,0,0,0.88,0.29,0,1,1,0.89,0,0,0,0.88,0.29,0,1,1,0.89
64,7.02737,0,0,0,0.86,0.29,0,1,1,0.88,0,0,0,0.86,0.29,0,1,1,0.88,0,0,0,0.86,0.29,0,1,1,0.88,0,0,0,0.86,0.29,0,1,1,0.88,0,0,0,0.86,0.29,0,1,1,0.88,0,0,0,0.86,0.29,0,1,1,0.88,0,0,0,0.86,0.29,0,1,1,0.88,0,0,0,0.86,0.29,0,1,1,0.88,0,0,0,0.86,0.29,0,1,1,0.88
65,7.25752,0,0,0,0.83,0.29,0,1,1,0.86,0,0,0,0.83,0.29,0,1,1,0.86,0,0,0,0.83,0.29,0,1,1,0.86,0,0,0,0.83,0.29,0,1,1,0.86,0,0,0,0.83,0.29,0,1,1,0.86,0,0,0,0.83,0.29,0,1,1,0.86,0,0,0,0.83,0.29,0,1,1,0.86,0,0,0,0.83,0.29,0,1,1,0.86,0,0,0,0.83,0.29,0,1,1,0.86
66,7.49381,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84
67,7.7364,0,0,0,0.8,0.29,0,1,1,0.82,0,0,0,0.8,0.29,0,1,1,0.82,0,0,0,0.8,0.29,0,1,1,0.82,0,0,0,0.8,0.29,0,1,1,0.82,0,0,0,0.8,0.29,0,1,1,0.82,0,0,0,0.8,0.29,0,1,1,0.82,0,0,0,0.8,0.29,0,1,1,0.82,0,0,0,0.8,0.29,0,1,1,0.82,0,0,0,0.8,0.29,0,1,1,0.82
68,7.98547,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8
69,8.24118,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8
70,8.50371,0,0,0,0.79,0.29,0,1,1,0.8,0,0,0,0.79,0.29,0,1,1,0.8,0,0,0,0.79,0.29,0,1,1,0.8,0,0,0,0.79,0.29,0,1,1,0.8,0,0,0,0.79,0.29,0,1,1,0.8,0,0,0,0.79,0.29,0,1,1,0.8,0,0,0,0.79,0.29,0,1,1,0.8,0,0,0,0.79,0.29,0,1,1,0.8,0,0,0,0.79,0.29,0,1,1,0.8
71,8.77324,0,0,0,0.79,0.29,0,1,0.97,0.79,0,0,0,0.79,0.29,0,1,0.97,0.79,0,0,0,0.79,0.29,0,1,0.97,0.79,0,0,0,0.79,0.29,0,1,0.97,0.79,0,0,0,0.79,0.29,0,1,0.97,0.79,0,0,0,0.79,0.29,0,1,0.97,0.79,0,0,0,0.79,0.29,0,1,0.97,0.79,0,0,0,0.79,0.29,0,1,0.97,0.79,0,0,0,0.79,0.29,0,1,0.97,0.79
72,9.04997,0,0,0,0.78,0.29,0,1,0.95,0.79,0,0,0,0.78,0.29,0,1,0.95,0.79,0,0,0,0.78,0.29,0,1,0.95,0.79,0,0,0,0.78,0.29,0,1,0.95,0.79,0,0,0,0.78,0.29,0,1,0.95,0.79,0,0,0,0.78,0.29,0,1,0.95,0.79,0,0,0,0.78,0.29,0,1,0.95,0.79,0,0,0,0.78,0.29,0,1,0.95,0.79,0,0,0,0.78,0.29,0,1,0.95,0.79
73,9.33407,0,0,0,0.76,0.29,0,1,0.94,0.77,0,0,0,0.76,0.29,0,1,0.94,0.77,0,0,0,0.76,0.29,0,1,0.94,0.77,0,0,0,0.76,0.29,0,1,0.94,0.77,0,0,0,0.76,0.29,0,1,0.94,0.77,0,0,0,0.76,0.29,0,1,0.94,0.77,0,0,0,0.76,0.29,0,1,0.94,0.77,0,0,0,0.76,0.29,0,1,0.94,0.77,0,0,0,0.76,0.29,0,1,0.94,0.77
74,9.62576,0,0,0,0.74,0.29,0,1,0.94,0.75,0,0,0,0.74,0.29,0,1,0.94,0.75,0,0,0,0.74,0.29,0,1,0.94,0.75,0,0,0,0.74,0.29,0,1,0.94,0.75,0,0,0,0.74,0.29,0,1,0.94,0.75,0,0,0,0.74,0.29,0,1,0.94,0.75,0,0,0,0.74,0.29,0,1,0.94,0.75,0,0,0,0.74,0.29,0,1,0.94,0.75,0,0,0,0.74,0.29,0,1,0.94,0.75
75,9.92522,0,0,0,0.74,0.29,0,1,0.94,0.74,0,0,0,0.74,0.29,0,1,0.94,0.74,0,0,0,0.74,0.29,0,1,0.94,0.74,0,0,0,0.74,0.29,0,1,0.94,0.74,0,0,0,0.74,0.29,0,1,0.94,0.74,0,0,0,0.74,0.29,0,1,0.94,0.74,0,0,0,0.74,0.29,0,1,0.94,0.74,0,0,0,0.74,0.29,0,1,0.94,0.74,0,0,0,0.74,0.29,0,1,0.94,0.74
76,10.2327,0,0,0,0.73,0.29,0,1,0.93,0.74,0,0,0,0.73,0.29,0,1,0.93,0.74,0,0,0,0.73,0.29,0,1,0.93,0.74,0,0,0,0.73,0.29,0,1,0.93,0.74,0,0,0,0.73,0.29,0,1,0.93,0.74,0,0,0,0.73,0.29,0,1,0.93,0.74,0,0,0,0.73,0.29,0,1,0.93,0.74,0,0,0,0.73,0.29,0,1,0.93,0.74,0,0,0,0.73,0.29,0,1,0.93,0.74
77,10.5483,0,0,0,0.71,0.29,0,1,0.91,0.73,0,0,0,0.71,0.29,0,1,0.91,0.73,0,0,0,0.71,0.29,0,1,0.91,0.73,0,0,0,0.71,0.29,0,1,0.91,0.73,0,0,0,0.71,0.29,0,1,0.91,0.73,0,0,0,0.71,0.29,0,1,0.91,0.73,0,0,0,0.71,0.29,0,1,0.91,0.73,0,0,0,0.71,0.29,0,1,0.91,0.73,0,0,0,0.71,0.29,0,1,0.91,0.73
78,10.8724,0,0,0,0.69,0.29,0,1,0.9,0.73,0,0,0,0.69,0.29,0,1,0.9,0.73,0,0,0,0.69,0.29,0,1,0.9,0.73,0,0,0,0.69,0.29,0,1,0.9,0.73,0,0,0,0.69,0.29,0,1,0.9,0.73,0,0,0,0.69,0.29,0,1,0.9,0.73,0,0,0,0.69,0.29,0,1,0.9,0.73,0,0,0,0.69,0.29,0,1,0.9,0.73,0,0,0,0.69,0.29,0,1,0.9,0.73
79,11.2051,0,0,0,0.67,0.29,0,0.98,0.89,0.72,0,0,0,0.67,0.29,0,0.98,0.89,0.72,0,0,0,0.67,0.29,0,0.98,0.89,0.72,0,0,0,0.67,0.29,0,0.98,0.89,0.72,0,0,0,0.67,0.29,0,0.98,0.89,0.72,0,0,0,0.67,0.29,0,0.98,0.89,0.72,0,0,0,0.67,0.29,0,0.98,0.89,0.72,0,0,0,0.67,0.29,0,0.98,0.89,0.72,0,0,0,0.67,0.29,0,0.98,0.89,0.72
80,11.5467,0,0,0,0.67,0.29,0,0.95,0.88,0.71,0,0,0,0.67,0.29,0,0.95,0.88,0.71,0,0,0,0.67,0.29,0,0.95,0.88,0.71,0,0,0,0.67,0.29,0,0.95,0.88,0.71,0,0,0,0.67,0.29,0,0.95,0.88,0.71,0,0,0,0.67,0.29,0,0.95,0.88,0.71,0,0,0,0.67,0.29,0,0.95,0.88,0.71,0,0,0,0.67,0.29,0,0.95,0.88,0.71,0,0,0,0.67,0.29,0,0.95,0.88,0.71
81,11.8975,0,0,0,0.67,0.29,0,0.94,0.87,0.7,0,0,0,0.67,0.29,0,0.94,0.87,0.7,0,0,0,0.67,0.29,0,0.94,0.87,0.7,0,0,0,0.67,0.29,0,0.94,0.87,0.7,0,0,0,0.67,0.29,0,0.94,0.87,0.7,0,0,0,0.67,0.29,0,0.94,0.87,0.7,0,0,0,0.67,0.29,0,0.94,0.87,0.7,0,0,0,0.67,0.29,0,0.94,0.87,0.7,0,0,0,0.67,0.29,0,0.94,0.87,0.7
82,12.2575,0,0,0,0.66,0.28,0,0.94,0.86,0.68,0,0,0,0.66,0.28,0,0.94,0.86,0.68,0,0,0,0.66,0.28,0,0.94,0.86,0.68,0,0,0,0.66,0.28,0,0.94,0.86,0.68,0,0,0,0.66,0.28,0,0.94,0.86,0.68,0,0,0,0.66,0.28,0,0.94,0.86,0.68,0,0,0,0.66,0.28,0,0.94,0.86,0.68,0,0,0,0.66,0.28,0,0.94,0.86,0.68,0,0,0,0.66,0.28,0,0.94,0.86,0.68
83,12.6272,0,0,0,0.65,0.28,0,0.94,0.85,0.67,0,0,0,0.65,0.28,0,0.94,0.85,0.67,0,0,0,0.65,0.28,0,0.94,0.85,0.67,0,0,0,0.65,0.28,0,0.94,0.85,0.67,0,0,0,0.65,0.28,0,0.94,0.85,0.67,0,0,0,0.65,0.28,0,0.94,0.85,0.67,0,0,0,0.65,0.28,0,0.94,0.85,0.67,0,0,0,0.65,0.28,0,0.94,0.85,0.67,0,0,0,0.65,0.28,0,0.94,0.85,0.67
84,13.0067,0,0,0,0.65,0.28,0,0.93,0.82,0.67,0,0,0,0.65,0.28,0,0.93,0.82,0.67,0,0,0,0.65,0.28,0,0.93,0.82,0.67,0,0,0,0.65,0.28,0,0.93,0.82,0.67,0,0,0,0.65,0.28,0,0.93,0.82,0.67,0,0,0,0.65,0.28,0,0.93,0.82,0.67,0,0,0,0.65,0.28,0,0.93,0.82,0.67,0,0,0,0.65,0.28,0,0.93,0.82,0.67,0,0,0,0.65,0.28,0,0.93,0.82,0.67
85,13.3964,0,0,0,0.64,0.28,0,0.9,0.82,0.66,0,0,0,0.64,0.28,0,0.9,0.82,0.66,0,0,0,0.64,0.28,0,0.9,0.82,0.66,0,0,0,0.64,0.28,0,0.9,0.82,0.66,0,0,0,0.64,0.28,0,0.9,0.82,0.66,0,0,0,0.64,0.28,0,0.9,0.82,0.66,0,0,0,0.64,0.28,0,0.9,0.82,0.66,0,0,0,0.64,0.28,0,0.9,0.82,0.66,0,0,0,0.64,0.28,0,0.9,0.82,0.66
86,13.7964,0,0,0,0.63,0.28,0,0.88,0.81,0.66,0,0,0,0.63,0.28,0,0.88,0.81,0.66,0,0,0,0.63,0.28,0,0.88,0.81,0.66,0,0,0,0.63,0.28,0,0.88,0.81,0.66,0,0,0,0.63,0.28,0,0.88,0.81,0.66,0,0,0,0.63,0.28,0,0.88,0.81,0.66,0,0,0,0.63,0.28,0,0.88,0.81,0.66,0,0,0,0.63,0.28,0,0.88,0.81,0.66,0,0,0,0.63,0.28,0,0.88,0.81,0.66
87,14.2072,0,0,0,0.61,0.27,0,0.87,0.81,0.65,0,0,0,0.61,0.27,0,0.87,0.81,0.65,0,0,0,0.61,0.27,0,0.87,0.81,0.65,0,0,0,0.61,0.27,0,0.87,0.81,0.65,0,0,0,0.61,0.27,0,0.87,0.81,0.65,0,0,0,0.61,0.27,0,0.87,0.81,0.65,0,0,0,0.61,0.27,0,0.87,0.81,0.65,0,0,0,0.61,0.27,0,0.87,0.81,0.65,0,0,0,0.61,0.27,0,0.87,0.81,0.65
88,14.6289,0,0,0,0.6,0.27,0,0.86,0.8,0.64,0,0,0,0.6,0.27,0,0.86,0.8,0.64,0,0,0,0.6,0.27,0,0.86,0.8,0.64,0,0,0,0.6,0.27,0,0.86,0.8,0.64,0,0,0,0.6,0.27,0,0.86,0.8,0.64,0,0,0,0.6,0.27,0,0.86,0.8,0.64,0,0,0,0.6,0.27,0,0.86,0.8,0.64,0,0,0,0.6,0.27,0,0.86,0.8,0.64,0,0,0,0.6,0.27,0,0.86,0.8,0.64
89,15.0618,0,0,0,0.59,0.27,0,0.85,0.79,0.63,0,0,0,0.59,0.27,0,0.85,0.79,0.63,0,0,0,0.59,0.27,0,0.85,0.79,0.63,0,0,0,0.59,0.27,0,0.85,0.79,0.63,0,0,0,0.59,0.27,0,0.85,0.79,0.63,0,0,0,0.59,0.27,0,0.85,0.79,0.63,0,0,0,0.59,0.27,0,0.85,0.79,0.63,0,0,0,0.59,0.27,0,0.85,0.79,0.63,0,0,0,0.59,0.27,0,0.85,0.79,0.63
90,15.5063,0,0,0,0.59,0.27,0,0.85,0.77,0.61,0,0,0,0.59,0.27,0,0.85,0.77,0.61,0,0,0,0.59,0.27,0,0.85,0.77,0.61,0,0,0,0.59,0.27,0,0.85,0.77,0.61,0,0,0,0.59,0.27,0,0.85,0.77,0.61,0,0,0,0.59,0.27,0,0.85,0.77,0.61,0,0,0,0.59,0.27,0,0.85,0.77,0.61,0,0,0,0.59,0.27,0,0.85,0.77,0.61,0,0,0,0.59,0.27,0,0.85,0.77,0.61
91,15.9626,0,0,0,0.58,0.27,0,0.84,0.74,0.6,0,0,0,0.58,0.27,0,0.84,0.74,0.6,0,0,0,0.58,0.27,0,0.84,0.74,0.6,0,0,0,0.58,0.27,0,0.84,0.74,0.6,0,0,0,0.58,0.27,0,0.84,0.74,0.6,0,0,0,0.58,0.27,0,0.84,0.74,0.6,0,0,0,0.58,0.27,0,0.84,0.74,0.6,0,0,0,0.58,0.27,0,0.84,0.74,0.6,0,0,0,0.58,0.27,0,0.84,0.74,0.6
92,16.4311,0,0,0,0.57,0.27,0,0.83,0.74,0.6,0,0,0,0.57,0.27,0,0.83,0.74,0.6,0,0,0,0.57,0.27,0,0.83,0.74,0.6,0,0,0,0.57,0.27,0,0.83,0.74,0.6,0,0,0,0.57,0.27,0,0.83,0.74,0.6,0,0,0,0.57,0.27,0,0.83,0.74,0.6,0,0,0,0.57,0.27,0,0.83,0.74,0.6,0,0,0,0.57,0.27,0,0.83,0.74,0.6,0,0,0,0.57,0.27,0,0.83,0.74,0.6
93,16.9121,0,0,0,0.56,0.26,0,0.83,0.73,0.59,0,0,0,0.56,0.26,0,0.83,0.73,0.59,0,0,0,0.56,0.26,0,0.83,0.73,0.59,0,0,0,0.56,0.26,0,0.83,0.73,0.59,0,0,0,0.56,0.26,0,0.83,0.73,0.59,0,0,0,0.56,0.26,0,0.83,0.73,0.59,0,0,0,0.56,0.26,0,0.83,0.73,0.59,0,0,0,0.56,0.26,0,0.83,0.73,0.59,0,0,0,0.56,0.26,0,0.83,0.73,0.59
94,17.406,0,0,0,0.56,0.26,0,0.82,0.71,0.57,0,0,0,0.56,0.26,0,0.82,0.71,0.57,0,0,0,0.56,0.26,0,0.82,0.71,0.57,0,0,0,0.56,0.26,0,0.82,0.71,0.57,0,0,0,0.56,0.26,0,0.82,0.71,0.57,0,0,0,0.56,0.26,0,0.82,0.71,0.57,0,0,0,0.56,0.26,0,0.82,0.71,0.57,0,0,0,0.56,0.26,0,0.82,0.71,0.57,0,0,0,0.56,0.26,0,0.82,0.71,0.57
95,17.913,0,0,0,0.56,0.26,0,0.81,0.7,0.56,0,0,0,0.56,0.26,0,0.81,0.7,0.56,0,0,0,0.56,0.26,0,0.81,0.7,0.56,0,0,0,0.56,0.26,0,0.81,0.7,0.56,0,0,0,0.56,0.26,0,0.81,0.7,0.56,0,0,0,0.56,0.26,0,0.81,0.7,0.56,0,0,0,0.56,0.26,0,0.81,0.7,0.56,0,0,0,0.56,0.26,0,0.81,0.7,0.56,0,0,0,0.56,0.26,0,0.81,0.7,0.56
96,18.4335,0,0,0,0.55,0.26,0,0.81,0.7,0.56,0,0,0,0.55,0.26,0,0.81,0.7,0.56,0,0,0,0.55,0.26,0,0.81,0.7,0.56,0,0,0,0.55,0.26,0,0.81,0.7,0.56,0,0,0,0.55,0.26,0,0.81,0.7,0.56,0,0,0,0.55,0.26,0,0.81,0.7,0.56,0,0,0,0.55,0.26,0,0.81,0.7,0.56,0,0,0,0.55,0.26,0,0.81,0.7,0.56,0,0,0,0.55,0.26,0,0.81,0.7,0.56
97,18.968,0,0,0,0.55,0.26,0,0.8,0.69,0.55,0,0,0,0.55,0.26,0,0.8,0.69,0.55,0,0,0,0.55,0.26,0,0.8,0.69,0.55,0,0,0,0.55,0.26,0,0.8,0.69,0.55,0,0,0,0.55,0.26,0,0.8,0.69,0.55,0,0,0,0.55,0.26,0,0.8,0.69,0.55,0,0,0,0.55,0.26,0,0.8,0.69,0.55,0,0,0,0.55,0.26,0,0.8,0.69,0.55,0,0,0,0.55,0.26,0,0.8,0.69,0.55
98,19.5167,0,0,0,0.54,0.26,0,0.79,0.68,0.55,0,0,0,0.54,0.26,0,0.79,0.68,0.55,0,0,0,0.54,0.26,0,0.79,0.68,0.55,0,0,0,0.54,0.26,0,0.79,0.68,0.55,0,0,0,0.54,0.26,0,0.79,0.68,0.55,0,0,0,0.54,0.26,0,0.79,0.68,0.55,0,0,0,0.54,0.26,0,0.79,0.68,0.55,0,0,0,0.54,0.26,0,0.79,0.68,0.55,0,0,0,0.54,0.26,0,0.79,0.68,0.55
99,20.08,0,0,0,0.54,0.26,0,0.76,0.68,0.54,0,0,0,0.54,0.26,0,0.76,0.68,0.54,0,0,0,0.54,0.26,0,0.76,0.68,0.54,0,0,0,0.54,0.26,0,0.76,0.68,0.54,0,0,0,0.54,0.26,0,0.76,0.68,0.54,0,0,0,0.54,0.26,0,0.76,0.68,0.54,0,0,0,0.54,0.26,0,0.76,0.68,0.54,0,0,0,0.54,0.26,0,0.76,0.68,0.54,0,0,0,0.54,0.26,0,0.76,0.68,0.54
100,20.6583,0,0,0,0.53,0.26,0,0.74,0.67,0.54,0,0,0,0.53,0.26,0,0.74,0.67,0.54,0,0,0,0.53,0.26,0,0.74,0.67,0.54,0,0,0,0.53,0.26,0,0.74,0.67,0.54,0,0,0,0.53,0.26,0,0.74,0.67,0.54,0,0,0,0.53,0.26,0,0.74,0.67,0.54,0,0,0,0.53,0.26,0,0.74,0.67,0.54,0,0,0,0.53,0.26,0,0.74,0.67,0.54,0,0,0,0.53,0.26,0,0.74,0.67,0.54
101,21.2521,0,0,0,0.52,0.26,0,0.74,0.66,0.53,0,0,0,0.52,0.26,0,0.74,0.66,0.53,0,0,0,0.52,0.26,0,0.74,0.66,0.53,0,0,0,0.52,0.26,0,0.74,0.66,0.53,0,0,0,0.52,0.26,0,0.74,0.66,0.53,0,0,0,0.52,0.26,0,0.74,0.66,0.53,0,0,0,0.52,0.26,0,0.74,0.66,0.53,0,0,0,0.52,0.26,0,0.74,0.66,0.53,0,0,0,0.52,0.26,0,0.74,0.66,0.53
102,21.8617,0,0,0,0.51,0.25,0,0.72,0.65,0.52,0,0,0,0.51,0.25,0,0.72,0.65,0.52,0,0,0,0.51,0.25,0,0.72,0.65,0.52,0,0,0,0.51,0.25,0,0.72,0.65,0.52,0,0,0,0.51,0.25,0,0.72,0.65,0.52,0,0,0,0.51,0.25,0,0.72,0.65,0.52,0,0,0,0.51,0.25,0,0.72,0.65,0.52,0,0,0,0.51,0.25,0,0.72,0.65,0.52,0,0,0,0.51,0.25,0,0.72,0.65,0.52
103,22.4876,0,0,0,0.51,0.25,0,0.71,0.65,0.51,0,0,0,0.51,0.25,0,0.71,0.65,0.51,0,0,0,0.51,0.25,0,0.71,0.65,0.51,0,0,0,0.51,0.25,0,0.71,0.65,0.51,0,0,0,0.51,0.25,0,0.71,0.65,0.51,0,0,0,0.51,0.25,0,0.71,0.65,0.51,0,0,0,0.51,0.25,0,0.71,0.65,0.51,0,0,0,0.51,0.25,0,0.71,0.65,0.51,0,0,0,0.51,0.25,0,0.71,0.65,0.51
104,23.1302,0,0,0,0.5,0.25,0,0.71,0.64,0.51,0,0,0,0.5,0.25,0,0.71,0.64,0.51,0,0,0,0.5,0.25,0,0.71,0.64,0.51,0,0,0,0.5,0.25,0,0.71,0.64,0.51,0,0,0,0.5,0.25,0,0.71,0.64,0.51,0,0,0,0.5,0.25,0,0.71,0.64,0.51,0,0,0,0.5,0.25,0,0.71,0.64,0.51,0,0,0,0.5,0.25,0,0.71,0.64,0.51,0,0,0,0.5,0.25,0,0.71,0.64,0.51
105,23.7899,0,0,0,0.49,0.25,0,0.7,0.64,0.5,0,0,0,0.49,0.25,0,0.7,0.64,0.5,0,0,0,0.49,0.25,0,0.7,0.64,0.5,0,0,0,0.49,0.25,0,0.7,0.64,0.5,0,0,0,0.49,0.25,0,0.7,0.64,0.5,0,0,0,0.49,0.25,0,0.7,0.64,0.5,0,0,0,0.49,0.25,0,0.7,0.64,0.5,0,0,0,0.49,0.25,0,0.7,0.64,0.5,0,0,0,0.49,0.25,0,0.7,0.64,0.5
106,24.4672,0,0,0,0.49,0.24,0,0.7,0.63,0.49,0,0,0,0.49,0.24,0,0.7,0.63,0.49,0,0,0,0.49,0.24,0,0.7,0.63,0.49,0,0,0,0.49,0.24,0,0.7,0.63,0.49,0,0,0,0.49,0.24,0,0.7,0.63,0.49,0,0,0,0.49,0.24,0,0.7,0.63,0.49,0,0,0,0.49,0.24,0,0.7,0.63,0.49,0,0,0,0.49,0.24,0,0.7,0.63,0.49,0,0,0,0.49,0.24,0,0.7,0.63,0.49
107,25.1626,0,0,0,0.48,0.24,0,0.69,0.63,0.49,0,0,0,0.48,0.24,0,0.69,0.63,0.49,0,0,0,0.48,0.24,0,0.69,0.63,0.49,0,0,0,0.48,0.24,0,0.69,0.63,0.49,0,0,0,0.48,0.24,0,0.69,0.63,0.49,0,0,0,0.48,0.24,0,0.69,0.63,0.49,0,0,0,0.48,0.24,0,0.69,0.63,0.49,0,0,0,0.48,0.24,0,0.69,0.63,0.49,0,0,0,0.48,0.24,0,0.69,0.63,0.49
108,25.8766,0,0,0,0.48,0.24,0.01,0.68,0.62,0.49,0,0,0,0.48,0.24,0.01,0.68,0.62,0.49,0,0,0,0.48,0.24,0.01,0.68,0.62,0.49,0,0,0,0.48,0.24,0.01,0.68,0.62,0.49,0,0,0,0.48,0.24,0.01,0.68,0.62,0.49,0,0,0,0.48,0.24,0.01,0.68,0.62,0.49,0,0,0,0.48,0.24,0.01,0.68,0.62,0.49,0,0,0,0.48,0.24,0.01,0.68,0.62,0.49,0,0,0,0.48,0.24,0.01,0.68,0.62,0.49
109,26.6095,0,0,0,0.48,0.24,0.01,0.66,0.61,0.48,0,0,0,0.48,0.24,0.01,0.66,0.61,0.48,0,0,0,0.48,0.24,0.01,0.66,0.61,0.48,0,0,0,0.48,0.24,0.01,0.66,0.61,0.48,0,0,0,0.48,0.24,0.01,0.66,0.61,0.48,0,0,0,0.48,0.24,0.01,0.66,0.61,0.48,0,0,0,0.48,0.24,0.01,0.66,0.61,0.48,0,0,0,0.48,0.24,0.01,0.66,0.61,0.48,0,0,0,0.48,0.24,0.01,0.66,0.61,0.48
110,27.3621,0,0,0,0.47,0.23,0.01,0.65,0.6,0.48,0,0,0,0.47,0.23,0.01,0.65,0.6,0.48,0,0,0,0.47,0.23,0.01,0.65,0.6,0.48,0,0,0,0.47,0.23,0.01,0.65,0.6,0.48,0,0,0,0.47,0.23,0.01,0.65,0.6,0.48,0,0,0,0.47,0.23,0.01,0.65,0.6,0.48,0,0,0,0.47,0.23,0.01,0.65,0.6,0.48,0,0,0,0.47,0.23,0.01,0.65,0.6,0.48,0,0,0,0.47,0.23,0.01,0.65,0.6,0.48
