gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
84,16.5054,-3.80117,-3.79952,-3.796,-3.79082,-3.78412,-3.75976,-3.75818,-3.75495,-3.75001,-3.74347,-3.71279,-3.71148,-3.70838,-3.7036,-3.69736,-3.6615,-3.66037,-3.65757,-3.65313,-3.64701,-3.60764,-3.60672,-3.60418,-3.60002,-3.59423
85,17.036,-3.76471,-3.76304,-3.75954,-3.75436,-3.74766,-3.7246,-3.72303,-3.71974,-3.71483,-3.7083,-3.67908,-3.67773,-3.67463,-3.66984,-3.66359,-3.6293,-3.62813,-3.62533,-3.62088,-3.61474,-3.57701,-3.5761,-3.57345,-3.56929,-3.56354
86,17.5821,-3.72842,-3.72674,-3.72327,-3.71809,-3.71139,-3.6896,-3.68802,-3.68468,-3.6798,-3.6733,-3.64547,-3.64409,-3.64099,-3.6362,-3.62995,-3.5972,-3.59597,-3.59315,-3.58869,-3.5826,-3.54641,-3.54548,-3.54283,-3.53858,-3.53288
87,18.1442,-3.69232,-3.69063,-3.68718,-3.68202,-3.67531,-3.65472,-3.65316,-3.6498,-3.64492,-3.63843,-3.61195,-3.61055,-3.60745,-3.60269,-3.59639,-3.56517,-3.56394,-3.56103,-3.55658,-3.55053,-3.51585,-3.5149,-3.51224,-3.50791,-3.50225
88,18.7228,-3.6564,-3.6547,-3.65128,-3.64613,-3.63943,-3.62,-3.61844,-3.61509,-3.61019,-3.60371,-3.57854,-3.57712,-3.57404,-3.5693,-3.56296,-3.5332,-3.53195,-3.52899,-3.52453,-3.51853,-3.48534,-3.48434,-3.48167,-3.47733,-3.47164
89,19.3184,-3.62068,-3.61896,-3.61556,-3.61043,-3.60375,-3.58542,-3.58387,-3.58051,-3.57559,-3.56915,-3.54524,-3.54379,-3.54073,-3.536,-3.52964,-3.50129,-3.50005,-3.49708,-3.49256,-3.4866,-3.45486,-3.45381,-3.45113,-3.44681,-3.44107
90,19.9314,-3.58515,-3.58342,-3.58004,-3.57492,-3.56826,-3.551,-3.54945,-3.54607,-3.54116,-3.53475,-3.51207,-3.5106,-3.50754,-3.50282,-3.49648,-3.46945,-3.4682,-3.46523,-3.46068,-3.45473,-3.42441,-3.42333,-3.42061,-3.41633,-3.41053
91,20.5623,-3.54981,-3.54807,-3.5447,-3.5396,-3.53294,-3.51675,-3.51518,-3.51184,-3.50689,-3.5005,-3.47903,-3.47752,-3.47445,-3.46975,-3.46345,-3.43771,-3.43644,-3.43348,-3.42888,-3.42294,-3.39398,-3.39287,-3.39015,-3.38589,-3.38003
92,21.2118,-3.51465,-3.5129,-3.50953,-3.50446,-3.49783,-3.48266,-3.48107,-3.47775,-3.47278,-3.46641,-3.4461,-3.4446,-3.44148,-3.43681,-3.43056,-3.40604,-3.40475,-3.40179,-3.3972,-3.39125,-3.3636,-3.36246,-3.35976,-3.3555,-3.34964
93,21.8803,-3.4797,-3.47791,-3.47455,-3.4695,-3.4629,-3.44872,-3.44711,-3.4438,-3.43887,-3.4325,-3.4133,-3.41181,-3.40865,-3.404,-3.39778,-3.37445,-3.37315,-3.3702,-3.36563,-3.35964,-3.33331,-3.33212,-3.32942,-3.32516,-3.31931
94,22.5684,-3.44493,-3.44311,-3.43975,-3.43472,-3.42816,-3.41494,-3.4133,-3.41001,-3.4051,-3.39873,-3.38063,-3.37914,-3.37596,-3.37131,-3.36512,-3.34295,-3.34163,-3.33869,-3.33415,-3.32814,-3.30307,-3.30189,-3.29912,-3.29487,-3.28906
95,23.2766,-3.41033,-3.4085,-3.40514,-3.40013,-3.39361,-3.3813,-3.37965,-3.37638,-3.37148,-3.36513,-3.34809,-3.3466,-3.34341,-3.33875,-3.3326,-3.31154,-3.3102,-3.30727,-3.30276,-3.29673,-3.27287,-3.27169,-3.26889,-3.26464,-3.25888
96,24.0056,-3.37592,-3.3741,-3.37071,-3.36574,-3.35925,-3.34782,-3.34616,-3.3429,-3.33801,-3.33167,-3.31568,-3.31417,-3.31097,-3.30632,-3.3002,-3.28024,-3.27888,-3.27597,-3.27148,-3.26542,-3.24274,-3.24158,-3.23876,-3.23446,-3.22877
97,24.756,-3.34169,-3.33988,-3.33648,-3.33153,-3.32508,-3.31449,-3.31282,-3.30957,-3.30471,-3.29837,-3.28338,-3.28187,-3.27867,-3.27399,-3.26791,-3.24907,-3.24766,-3.24475,-3.24028,-3.23426,-3.21269,-3.21152,-3.20871,-3.20438,-3.19872
98,25.5283,-3.30763,-3.30584,-3.30242,-3.29751,-3.29111,-3.28131,-3.27963,-3.27641,-3.27157,-3.26524,-3.25122,-3.24971,-3.24651,-3.24182,-3.23576,-3.218,-3.21655,-3.21363,-3.20918,-3.2032,-3.18273,-3.18154,-3.17873,-3.17436,-3.16874
99,26.3233,-3.27376,-3.27199,-3.26855,-3.26369,-3.25732,-3.24829,-3.24662,-3.2434,-3.23859,-3.23228,-3.2192,-3.21767,-3.2145,-3.20978,-3.20375,-3.18703,-3.18558,-3.18262,-3.17818,-3.17223,-3.15285,-3.15163,-3.14882,-3.14447,-3.13883
100,27.1416,-3.24009,-3.23832,-3.23487,-3.23006,-3.22372,-3.21545,-3.21376,-3.21056,-3.20577,-3.19952,-3.18729,-3.18576,-3.18261,-3.17791,-3.17188,-3.15616,-3.15472,-3.15172,-3.14729,-3.14139,-3.12304,-3.12178,-3.11898,-3.11466,-3.10898
101,27.9838,-3.2066,-3.20484,-3.20141,-3.19661,-3.19031,-3.18278,-3.18107,-3.17789,-3.17312,-3.16692,-3.15553,-3.15398,-3.15084,-3.14618,-3.14016,-3.12539,-3.12395,-3.12092,-3.11651,-3.11066,-3.0933,-3.09203,-3.08923,-3.08492,-3.07922
102,28.8508,-3.17329,-3.17155,-3.16813,-3.16335,-3.15709,-3.15028,-3.14854,-3.14539,-3.14065,-3.13449,-3.1239,-3.12234,-3.11923,-3.11459,-3.10858,-3.09472,-3.0933,-3.09026,-3.08584,-3.08003,-3.06363,-3.06234,-3.05954,-3.05526,-3.04956
103,29.7431,-3.14017,-3.13846,-3.13505,-3.13028,-3.12407,-3.11794,-3.11622,-3.11305,-3.10835,-3.10222,-3.09241,-3.09084,-3.08776,-3.08316,-3.07715,-3.06418,-3.06275,-3.05972,-3.0553,-3.04951,-3.03405,-3.03273,-3.02995,-3.0257,-3.01998
104,30.6616,-3.10726,-3.10556,-3.10218,-3.09743,-3.09126,-3.08576,-3.08407,-3.08088,-3.07622,-3.07012,-3.06106,-3.05948,-3.05643,-3.05186,-3.04587,-3.03375,-3.03232,-3.0293,-3.02488,-3.01912,-3.00457,-3.00323,-3.00046,-2.99622,-2.99052
105,31.607,-3.07456,-3.07286,-3.0695,-3.06476,-3.05863,-3.05376,-3.05208,-3.04887,-3.04426,-3.03821,-3.02984,-3.02827,-3.02524,-3.02069,-3.01472,-3.00343,-3.00201,-2.999,-2.99458,-2.98886,-2.9752,-2.97383,-2.97106,-2.96686,-2.96118
106,32.5802,-3.04207,-3.04036,-3.03702,-3.0323,-3.0262,-3.02194,-3.02028,-3.01706,-3.01249,-3.00648,-2.99877,-2.99721,-2.9942,-2.98967,-2.98373,-2.97325,-2.97182,-2.96883,-2.9644,-2.95871,-2.94592,-2.94455,-2.94177,-2.93758,-2.93195
107,33.5818,-3.00977,-3.00805,-3.00473,-3.00003,-2.99397,-2.99031,-2.98866,-2.98543,-2.98089,-2.97492,-2.96789,-2.96632,-2.96333,-2.95882,-2.95293,-2.94318,-2.94175,-2.93879,-2.93437,-2.9287,-2.91674,-2.91538,-2.91257,-2.90839,-2.90283
108,34.6128,-2.97766,-2.97595,-2.97264,-2.96795,-2.96193,-2.95886,-2.95721,-2.95398,-2.94947,-2.94355,-2.93719,-2.93559,-2.93262,-2.92814,-2.92229,-2.91325,-2.91181,-2.90888,-2.90449,-2.89883,-2.88765,-2.88631,-2.88346,-2.87933,-2.87379
109,35.674,-2.94575,-2.94403,-2.94075,-2.93607,-2.93011,-2.92758,-2.92593,-2.92272,-2.91822,-2.91235,-2.90664,-2.90502,-2.90206,-2.89761,-2.89181,-2.88346,-2.88202,-2.8791,-2.87475,-2.86911,-2.85867,-2.85735,-2.85449,-2.85036,-2.84487
110,36.7663,-2.91403,-2.91232,-2.90906,-2.9044,-2.89848,-2.89647,-2.89484,-2.89164,-2.88716,-2.88132,-2.87625,-2.87463,-2.87166,-2.86724,-2.86149,-2.85382,-2.85236,-2.84947,-2.84516,-2.83951,-2.82983,-2.82851,-2.82567,-2.82152,-2.81609
111,37.8906,-2.88251,-2.8808,-2.87758,-2.87295,-2.86705,-2.86555,-2.86393,-2.86074,-2.85628,-2.85048,-2.84602,-2.84441,-2.84142,-2.83704,-2.83132,-2.82431,-2.82284,-2.81998,-2.81568,-2.81007,-2.8011,-2.79978,-2.79696,-2.79281,-2.78741
112,39.0479,-2.8512,-2.84949,-2.84629,-2.8417,-2.83583,-2.8348,-2.8332,-2.83004,-2.82558,-2.81981,-2.81594,-2.81435,-2.81133,-2.80699,-2.80132,-2.79495,-2.79346,-2.79062,-2.78634,-2.78075,-2.7725,-2.77117,-2.76836,-2.76421,-2.75884
113,40.239,-2.82008,-2.81837,-2.81521,-2.81065,-2.80481,-2.80425,-2.80265,-2.79951,-2.79507,-2.78933,-2.78602,-2.78444,-2.78142,-2.77711,-2.77148,-2.76571,-2.76422,-2.7614,-2.75715,-2.75159,-2.74403,-2.74268,-2.73989,-2.73573,-2.73039
114,41.4651,-2.78916,-2.78746,-2.78433,-2.7798,-2.774,-2.77389,-2.77229,-2.76917,-2.76475,-2.75906,-2.75627,-2.75471,-2.75167,-2.74741,-2.74181,-2.73664,-2.73515,-2.73234,-2.72811,-2.72258,-2.71567,-2.71432,-2.71154,-2.7074,-2.70208
115,42.7271,-2.75845,-2.75676,-2.75366,-2.74916,-2.7434,-2.74371,-2.74211,-2.73901,-2.73461,-2.72897,-2.72669,-2.72514,-2.72211,-2.71787,-2.71231,-2.70772,-2.70622,-2.70343,-2.69922,-2.69373,-2.68744,-2.68609,-2.68333,-2.67922,-2.6739
116,44.0261,-2.72794,-2.72626,-2.72319,-2.71873,-2.713,-2.71372,-2.71212,-2.70905,-2.70467,-2.69908,-2.69728,-2.69574,-2.69273,-2.68851,-2.68299,-2.67896,-2.67745,-2.67467,-2.67049,-2.66504,-2.65934,-2.65798,-2.65525,-2.65116,-2.64586
117,45.3631,-2.69764,-2.69597,-2.69292,-2.68851,-2.68282,-2.68392,-2.68232,-2.67928,-2.67493,-2.66938,-2.66804,-2.66651,-2.66352,-2.65932,-2.65385,-2.65035,-2.64884,-2.64606,-2.64191,-2.63651,-2.63138,-2.63001,-2.62729,-2.62323,-2.61795
118,46.7394,-2.66755,-2.66588,-2.66287,-2.65849,-2.65285,-2.65432,-2.65272,-2.6497,-2.64539,-2.63987,-2.63897,-2.63746,-2.63448,-2.63031,-2.62488,-2.6219,-2.6204,-2.6176,-2.61349,-2.60814,-2.60355,-2.60217,-2.59948,-2.59544,-2.59018
119,48.1559,-2.63767,-2.63601,-2.63303,-2.62869,-2.62309,-2.6249,-2.6233,-2.62032,-2.61604,-2.61056,-2.61008,-2.60858,-2.60561,-2.60147,-2.59609,-2.5936,-2.59211,-2.5893,-2.58523,-2.57994,-2.57585,-2.57446,-2.57181,-2.56779,-2.56256
120,49.614,-2.60799,-2.60635,-2.6034,-2.59909,-2.59354,-2.59568,-2.59408,-2.59114,-2.58689,-2.58144,-2.58138,-2.57988,-2.57694,-2.57281,-2.56747,-2.56545,-2.56398,-2.56116,-2.55714,-2.55189,-2.54829,-2.5469,-2.54427,-2.54029,-2.53509
121,51.1148,-2.57853,-2.5769,-2.57398,-2.5697,-2.5642,-2.56664,-2.56507,-2.56215,-2.55794,-2.55252,-2.55285,-2.55135,-2.54844,-2.54434,-2.53904,-2.53747,-2.53601,-2.53319,-2.52921,-2.524,-2.52088,-2.51949,-2.51688,-2.51293,-2.50777
122,52.6596,-2.54929,-2.54767,-2.54478,-2.54054,-2.53509,-2.53781,-2.53625,-2.53337,-2.52919,-2.52381,-2.52451,-2.52302,-2.52013,-2.51604,-2.51079,-2.50966,-2.50821,-2.5054,-2.50145,-2.49628,-2.49364,-2.49224,-2.48965,-2.48573,-2.48062
123,54.2497,-2.52027,-2.51866,-2.5158,-2.5116,-2.50619,-2.50918,-2.50764,-2.50478,-2.50065,-2.49531,-2.49635,-2.49486,-2.49201,-2.48794,-2.48273,-2.48201,-2.48058,-2.47778,-2.47386,-2.46873,-2.46655,-2.46514,-2.46256,-2.45867,-2.45361
124,55.8863,-2.49148,-2.48987,-2.48703,-2.48288,-2.47751,-2.48078,-2.47924,-2.47641,-2.47231,-2.46702,-2.46838,-2.4669,-2.46408,-2.46004,-2.45487,-2.45453,-2.45311,-2.45033,-2.44644,-2.44135,-2.43961,-2.4382,-2.43563,-2.43177,-2.42676
125,57.5709,-2.4629,-2.46129,-2.45848,-2.45436,-2.44905,-2.45258,-2.45104,-2.44824,-2.44417,-2.43893,-2.44061,-2.43914,-2.43634,-2.43234,-2.4272,-2.42722,-2.42582,-2.42306,-2.41919,-2.41415,-2.41282,-2.41144,-2.40885,-2.40503,-2.40006
126,59.3049,-2.43453,-2.43294,-2.43015,-2.42607,-2.4208,-2.42458,-2.42305,-2.42028,-2.41624,-2.41105,-2.41304,-2.41157,-2.4088,-2.40484,-2.39973,-2.4001,-2.39871,-2.39597,-2.39212,-2.38713,-2.38619,-2.38482,-2.38223,-2.37845,-2.37354
127,61.0897,-2.40639,-2.40481,-2.40204,-2.39799,-2.39277,-2.39679,-2.39526,-2.39251,-2.38851,-2.38336,-2.38566,-2.38419,-2.38145,-2.37752,-2.37245,-2.37317,-2.37179,-2.36906,-2.36523,-2.36029,-2.35974,-2.35838,-2.35578,-2.35205,-2.34717
128,62.9268,-2.37847,-2.37689,-2.37414,-2.37012,-2.36496,-2.3692,-2.36768,-2.36496,-2.36099,-2.35588,-2.35847,-2.357,-2.35429,-2.35039,-2.34536,-2.34643,-2.34504,-2.34234,-2.33853,-2.33363,-2.33345,-2.3321,-2.32949,-2.32581,-2.32097
129,64.8177,-2.35076,-2.34919,-2.34647,-2.34249,-2.33737,-2.34182,-2.34031,-2.33761,-2.33368,-2.3286,-2.33147,-2.33001,-2.32733,-2.32345,-2.31847,-2.31986,-2.31847,-2.31579,-2.312,-2.30714,-2.30733,-2.30599,-2.30339,-2.29973,-2.29494
130,66.7641,-2.32327,-2.32171,-2.31901,-2.31507,-2.31001,-2.31465,-2.31315,-2.31048,-2.30658,-2.30154,-2.30466,-2.30322,-2.30057,-2.29672,-2.29178,-2.29348,-2.29209,-2.28944,-2.28567,-2.28085,-2.28139,-2.28005,-2.27746,-2.27383,-2.26907
131,68.7675,-2.29601,-2.29445,-2.29178,-2.28788,-2.28287,-2.28769,-2.2862,-2.28356,-2.2797,-2.27469,-2.27806,-2.27663,-2.274,-2.27018,-2.26528,-2.26728,-2.2659,-2.26327,-2.25952,-2.25473,-2.2556,-2.25428,-2.2517,-2.24809,-2.24338
132,70.8295,-2.26897,-2.26742,-2.26476,-2.2609,-2.25595,-2.26094,-2.25946,-2.25684,-2.25302,-2.24807,-2.25166,-2.25024,-2.24763,-2.24385,-2.23899,-2.24126,-2.23989,-2.23729,-2.23357,-2.22881,-2.22999,-2.22869,-2.22612,-2.22252,-2.21785
133,72.9521,-2.24215,-2.2406,-2.23797,-2.23415,-2.22925,-2.2344,-2.23293,-2.23034,-2.22656,-2.22166,-2.22546,-2.22404,-2.22146,-2.21772,-2.21289,-2.21544,-2.21406,-2.2115,-2.20781,-2.20307,-2.20456,-2.20326,-2.20072,-2.19713,-2.19251
134,75.1368,-2.21556,-2.21401,-2.2114,-2.20763,-2.20277,-2.20808,-2.20662,-2.20405,-2.2003,-2.19546,-2.19946,-2.19805,-2.19549,-2.19178,-2.187,-2.18979,-2.18843,-2.18589,-2.18223,-2.17754,-2.17931,-2.17802,-2.17549,-2.17193,-2.16734
135,77.3855,-2.18918,-2.18765,-2.18505,-2.18132,-2.17651,-2.18197,-2.18051,-2.17797,-2.17426,-2.16947,-2.17366,-2.17226,-2.16973,-2.16605,-2.16131,-2.16434,-2.16299,-2.16048,-2.15685,-2.1522,-2.15424,-2.15295,-2.15044,-2.1469,-2.14236
136,79.7002,-2.16302,-2.16151,-2.15893,-2.15524,-2.15047,-2.15608,-2.15463,-2.15211,-2.14843,-2.14369,-2.14806,-2.14667,-2.14416,-2.14052,-2.13582,-2.13908,-2.13773,-2.13525,-2.13166,-2.12705,-2.12935,-2.12806,-2.12558,-2.12205,-2.11756
137,82.0826,-2.13708,-2.13559,-2.13302,-2.12938,-2.12466,-2.1304,-2.12896,-2.12646,-2.12282,-2.11813,-2.12267,-2.12128,-2.11881,-2.1152,-2.11053,-2.11401,-2.11267,-2.11022,-2.10666,-2.10209,-2.10463,-2.10335,-2.1009,-2.0974,-2.09294
138,84.5349,-2.11137,-2.1099,-2.10735,-2.10375,-2.09907,-2.10494,-2.1035,-2.10102,-2.09742,-2.09279,-2.09748,-2.0961,-2.09365,-2.09009,-2.08545,-2.08914,-2.08781,-2.08538,-2.08185,-2.07732,-2.08011,-2.07882,-2.0764,-2.07293,-2.0685
139,87.0591,-2.08588,-2.08442,-2.08189,-2.07834,-2.0737,-2.07969,-2.07826,-2.0758,-2.07225,-2.06766,-2.0725,-2.07113,-2.06871,-2.06518,-2.06059,-2.06446,-2.06315,-2.06074,-2.05724,-2.05275,-2.05576,-2.05449,-2.05209,-2.04864,-2.04425
140,89.6572,-2.06062,-2.05918,-2.05666,-2.05315,-2.04855,-2.05466,-2.05323,-2.0508,-2.04728,-2.04274,-2.04772,-2.04636,-2.04396,-2.04047,-2.03594,-2.03998,-2.03868,-2.03628,-2.03283,-2.02837,-2.0316,-2.03033,-2.02796,-2.02454,-2.02018
141,92.3314,-2.03558,-2.03415,-2.03166,-2.02818,-2.02363,-2.02984,-2.02842,-2.02601,-2.02253,-2.01803,-2.02315,-2.0218,-2.01943,-2.01598,-2.01149,-2.0157,-2.0144,-2.01203,-2.00861,-2.00419,-2.00762,-2.00636,-2.00401,-2.00062,-1.99631
142,95.084,-2.01076,-2.00935,-2.00688,-2.00343,-1.99894,-2.00524,-2.00383,-2.00143,-1.998,-1.99355,-1.9988,-1.99745,-1.9951,-1.99169,-1.98725,-1.99161,-1.99032,-1.98798,-1.98459,-1.98021,-1.98383,-1.98258,-1.98026,-1.9769,-1.97262
143,97.9173,-1.98616,-1.98477,-1.98232,-1.97892,-1.97447,-1.98086,-1.97946,-1.97708,-1.97369,-1.96928,-1.97465,-1.97331,-1.97098,-1.96761,-1.96323,-1.96772,-1.96644,-1.96412,-1.96077,-1.95642,-1.96022,-1.95898,-1.95669,-1.95336,-1.94912
144,100.834,-1.96179,-1.96042,-1.95799,-1.95463,-1.95023,-1.95668,-1.95531,-1.95294,-1.9496,-1.94523,-1.95071,-1.94938,-1.94707,-1.94374,-1.9394,-1.94403,-1.94276,-1.94047,-1.93715,-1.93285,-1.93681,-1.93558,-1.93331,-1.93002,-1.92581
145,103.835,-1.93765,-1.93628,-1.93388,-1.93056,-1.92621,-1.93273,-1.93137,-1.92902,-1.92572,-1.9214,-1.92698,-1.92566,-1.92337,-1.92008,-1.91579,-1.92054,-1.91928,-1.91702,-1.91373,-1.90947,-1.91359,-1.91236,-1.91012,-1.90687,-1.90269
146,106.925,-1.91373,-1.91238,-1.91,-1.90671,-1.90242,-1.90899,-1.90765,-1.90532,-1.90206,-1.89778,-1.90346,-1.90215,-1.89988,-1.89663,-1.89238,-1.89725,-1.896,-1.89376,-1.89052,-1.8863,-1.89056,-1.88934,-1.88712,-1.88391,-1.87977
147,110.105,-1.89003,-1.8887,-1.88635,-1.88309,-1.87886,-1.88547,-1.88415,-1.88184,-1.87861,-1.87438,-1.88015,-1.87885,-1.8766,-1.87339,-1.86919,-1.87417,-1.87292,-1.87071,-1.86751,-1.86334,-1.86772,-1.86652,-1.86431,-1.86114,-1.85704
148,113.379,-1.86657,-1.86525,-1.86292,-1.85971,-1.85552,-1.86217,-1.86087,-1.85858,-1.85539,-1.8512,-1.85705,-1.85576,-1.85353,-1.85036,-1.8462,-1.85128,-1.85005,-1.84787,-1.8447,-1.84058,-1.84508,-1.84389,-1.84171,-1.83857,-1.8345
149,116.748,-1.84334,-1.84203,-1.83972,-1.83654,-1.83241,-1.8391,-1.83781,-1.83554,-1.83239,-1.82825,-1.83416,-1.83288,-1.83068,-1.82754,-1.82343,-1.82861,-1.82739,-1.82522,-1.82209,-1.81801,-1.82263,-1.82145,-1.81929,-1.81619,-1.81216
150,120.216,-1.82033,-1.81903,-1.81675,-1.8136,-1.80952,-1.81625,-1.81497,-1.81272,-1.80961,-1.80552,-1.8115,-1.81023,-1.80804,-1.80494,-1.80088,-1.80614,-1.80493,-1.80278,-1.79969,-1.79566,-1.80037,-1.79921,-1.79708,-1.794,-1.79001
151,123.786,-1.79755,-1.79625,-1.79399,-1.79089,-1.78685,-1.79362,-1.79235,-1.79012,-1.78704,-1.783,-1.78905,-1.78779,-1.78562,-1.78255,-1.77853,-1.78388,-1.78268,-1.78056,-1.7775,-1.77352,-1.77832,-1.77716,-1.77506,-1.77202,-1.76807
152,127.461,-1.77498,-1.7737,-1.77146,-1.76839,-1.7644,-1.7712,-1.76995,-1.76774,-1.76469,-1.7607,-1.76681,-1.76556,-1.7634,-1.76038,-1.7564,-1.76183,-1.76063,-1.75853,-1.75552,-1.75157,-1.75647,-1.75532,-1.75324,-1.75024,-1.74633
153,131.243,-1.75264,-1.75138,-1.74916,-1.74612,-1.74218,-1.749,-1.74776,-1.74558,-1.74256,-1.73862,-1.74477,-1.74354,-1.7414,-1.73841,-1.73448,-1.73999,-1.73879,-1.73671,-1.73373,-1.72983,-1.73482,-1.73367,-1.73162,-1.72865,-1.72479
154,135.136,-1.73052,-1.72927,-1.72708,-1.72407,-1.72017,-1.72702,-1.72579,-1.72363,-1.72065,-1.71675,-1.72295,-1.72174,-1.71961,-1.71665,-1.71276,-1.71835,-1.71716,-1.7151,-1.71215,-1.7083,-1.71336,-1.71223,-1.7102,-1.70727,-1.70344
155,139.143,-1.70863,-1.70739,-1.70522,-1.70225,-1.6984,-1.70526,-1.70404,-1.7019,-1.69895,-1.6951,-1.70134,-1.70014,-1.69803,-1.69511,-1.69126,-1.69692,-1.69574,-1.69369,-1.69078,-1.68696,-1.69211,-1.69098,-1.68897,-1.68608,-1.68229
156,143.267,-1.68695,-1.68573,-1.68359,-1.68065,-1.67684,-1.68372,-1.68251,-1.68039,-1.67748,-1.67367,-1.67994,-1.67875,-1.67667,-1.67378,-1.66997,-1.67569,-1.67452,-1.67249,-1.66961,-1.66584,-1.67106,-1.66994,-1.66795,-1.66508,-1.66134
157,147.512,-1.6655,-1.66429,-1.66217,-1.65927,-1.65551,-1.66239,-1.66119,-1.65909,-1.65622,-1.65246,-1.65876,-1.65758,-1.65551,-1.65266,-1.6489,-1.65467,-1.65351,-1.65149,-1.64865,-1.64491,-1.65021,-1.6491,-1.64713,-1.64429,-1.64059
158,151.882,-1.64426,-1.64307,-1.64098,-1.6381,-1.63439,-1.64127,-1.64009,-1.63802,-1.63517,-1.63146,-1.63778,-1.63662,-1.63457,-1.63175,-1.62804,-1.63385,-1.6327,-1.6307,-1.62789,-1.6242,-1.62956,-1.62845,-1.6265,-1.6237,-1.62004
159,156.38,-1.62325,-1.62207,-1.62,-1.61716,-1.61349,-1.62038,-1.6192,-1.61715,-1.61434,-1.61067,-1.61701,-1.61586,-1.61384,-1.61105,-1.60738,-1.61324,-1.6121,-1.61011,-1.60734,-1.60369,-1.60911,-1.60801,-1.60607,-1.60331,-1.59969
160,161.009,-1.60245,-1.60129,-1.59924,-1.59643,-1.59281,-1.59969,-1.59853,-1.5965,-1.59372,-1.5901,-1.59646,-1.59532,-1.59331,-1.59056,-1.58694,-1.59283,-1.5917,-1.58973,-1.58699,-1.58338,-1.58885,-1.58776,-1.58585,-1.58312,-1.57953
161,165.774,-1.58187,-1.58072,-1.5787,-1.57592,-1.57235,-1.57922,-1.57807,-1.57607,-1.57332,-1.56974,-1.57611,-1.57498,-1.573,-1.57027,-1.5667,-1.57262,-1.5715,-1.56955,-1.56685,-1.56328,-1.5688,-1.56771,-1.56582,-1.56312,-1.55958
162,170.679,-1.56151,-1.56037,-1.55838,-1.55563,-1.5521,-1.55896,-1.55783,-1.55585,-1.55312,-1.5496,-1.55597,-1.55486,-1.55289,-1.5502,-1.54667,-1.55261,-1.55151,-1.54958,-1.54691,-1.54338,-1.54894,-1.54786,-1.54598,-1.54332,-1.53982
163,175.728,-1.54137,-1.54024,-1.53827,-1.53555,-1.53207,-1.53892,-1.5378,-1.53584,-1.53314,-1.52966,-1.53605,-1.53494,-1.533,-1.53033,-1.52685,-1.53281,-1.53172,-1.52981,-1.52717,-1.52368,-1.52929,-1.52821,-1.52635,-1.52372,-1.52026
164,180.924,-1.52144,-1.52033,-1.51838,-1.51569,-1.51225,-1.51909,-1.51797,-1.51604,-1.51338,-1.50994,-1.51632,-1.51523,-1.51331,-1.51068,-1.50723,-1.51321,-1.51213,-1.51024,-1.50763,-1.50419,-1.50983,-1.50876,-1.50692,-1.50432,-1.50089
165,186.273,-1.50172,-1.50063,-1.4987,-1.49604,-1.49264,-1.49946,-1.49836,-1.49645,-1.49382,-1.49042,-1.49681,-1.49572,-1.49382,-1.49122,-1.48783,-1.49382,-1.49275,-1.49088,-1.4883,-1.4849,-1.49056,-1.48951,-1.48768,-1.48511,-1.48173
166,191.779,-1.48222,-1.48114,-1.47924,-1.4766,-1.47325,-1.48005,-1.47896,-1.47708,-1.47447,-1.47112,-1.4775,-1.47642,-1.47455,-1.47197,-1.46862,-1.47462,-1.47357,-1.47171,-1.46916,-1.46581,-1.4715,-1.47045,-1.46864,-1.4661,-1.46276
167,197.446,-1.46293,-1.46186,-1.45999,-1.45738,-1.45406,-1.46084,-1.45977,-1.45791,-1.45533,-1.45202,-1.45839,-1.45733,-1.45548,-1.45293,-1.44962,-1.45563,-1.45458,-1.45275,-1.45023,-1.44692,-1.45262,-1.45159,-1.44979,-1.44729,-1.44398
168,203.279,-1.44385,-1.44279,-1.44094,-1.43836,-1.43509,-1.44184,-1.44079,-1.43894,-1.43639,-1.43313,-1.43949,-1.43844,-1.43661,-1.43409,-1.43083,-1.43683,-1.4358,-1.43399,-1.43149,-1.42822,-1.43394,-1.43292,-1.43114,-1.42867,-1.4254
169,209.282,-1.42498,-1.42394,-1.42211,-1.41956,-1.41633,-1.42305,-1.42201,-1.42019,-1.41767,-1.41444,-1.4208,-1.41976,-1.41795,-1.41545,-1.41223,-1.41824,-1.41722,-1.41542,-1.41296,-1.40973,-1.41546,-1.41445,-1.41268,-1.41024,-1.40702
170,215.462,-1.40632,-1.40529,-1.40349,-1.40096,-1.39778,-1.40447,-1.40344,-1.40164,-1.39914,-1.39596,-1.4023,-1.40127,-1.39949,-1.39702,-1.39384,-1.39984,-1.39883,-1.39706,-1.39462,-1.39144,-1.39717,-1.39618,-1.39443,-1.39201,-1.38883
171,221.823,-1.38787,-1.38685,-1.38507,-1.38257,-1.37943,-1.38609,-1.38507,-1.3833,-1.38083,-1.37768,-1.38401,-1.38299,-1.38123,-1.37879,-1.37565,-1.38165,-1.38065,-1.37889,-1.37648,-1.37334,-1.37908,-1.37809,-1.37636,-1.37398,-1.37084
