gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
23,1.99205,-5.95698,-5.95698,-5.95698,-6.1055,-5.77197,-5.77197,-5.88399,-5.88399,-5.88399,-5.95698,-5.95698,-5.95698,-6.1055,-5.77197,-5.77197,-5.88399,-5.88399,-5.88399,-5.95698,-5.95698,-5.95698,-6.1055,-5.77197,-5.77197,-5.88399,-5.88399,-5.88399,-5.95698,-5.95698,-5.95698,-5.8026,-5.77197,-5.77197,-5.60467,-5.60467,-5.60467,-5.95698,-5.95698,-5.95698,-5.8026,-5.77197,-5.77197,-5.60467,-5.60467,-5.60467,-5.95698,-5.95698,-5.95698,-5.8026,-5.77197,-5.77197,-5.60467,-5.60467,-5.60467,-5.95698,-5.95698,-5.95698,-5.53198,-5.77197,-5.77197,-5.35288,-5.35288,-5.35288,-5.95698,-5.95698,-5.95698,-5.53198,-5.77197,-5.77197,-5.35288,-5.35288,-5.35288,-5.95698,-5.95698,-5.95698,-5.53198,-5.77197,-5.77197,-5.35288,-5.35288,-5.35288
24,2.1206,-5.85589,-5.85589,-5.85589,-6.01995,-5.68968,-5.67767,-5.80503,-5.80503,-5.80503,-5.85589,-5.85589,-5.85589,-6.01995,-5.68968,-5.67767,-5.80503,-5.80503,-5.80503,-5.85589,-5.85589,-5.85589,-6.01995,-5.68968,-5.67767,-5.80503,-5.80503,-5.80503,-5.85589,-5.85589,-5.85589,-5.70855,-5.67763,-5.67767,-5.51741,-5.51741,-5.51741,-5.85589,-5.85589,-5.85589,-5.70855,-5.67763,-5.67767,-5.51741,-5.51741,-5.51741,-5.85589,-5.85589,-5.85589,-5.70855,-5.67763,-5.67767,-5.51741,-5.51741,-5.51741,-5.85589,-5.85589,-5.85589,-5.4312,-5.66574,-5.67767,-5.25893,-5.25893,-5.25893,-5.85589,-5.85589,-5.85589,-5.4312,-5.66574,-5.67767,-5.25893,-5.25893,-5.25893,-5.85589,-5.85589,-5.85589,-5.4312,-5.66574,-5.67767,-5.25893,-5.25893,-5.25893
25,2.25375,-5.75515,-5.75515,-5.75515,-5.9342,-5.62964,-5.58347,-5.72586,-5.72586,-5.72586,-5.75515,-5.75515,-5.75515,-5.9342,-5.62964,-5.58347,-5.72586,-5.72586,-5.72586,-5.75515,-5.75515,-5.75515,-5.9342,-5.62964,-5.58347,-5.72586,-5.72586,-5.72586,-5.75515,-5.75515,-5.75515,-5.61466,-5.58322,-5.58347,-5.43009,-5.43009,-5.43009,-5.75515,-5.75515,-5.75515,-5.61466,-5.58322,-5.58347,-5.43009,-5.43009,-5.43009,-5.75515,-5.75515,-5.75515,-5.61466,-5.58322,-5.58347,-5.43009,-5.43009,-5.43009,-5.75515,-5.75515,-5.75515,-5.33107,-5.53827,-5.58347,-5.16522,-5.16522,-5.16522,-5.75515,-5.75515,-5.75515,-5.33107,-5.53827,-5.58347,-5.16522,-5.16522,-5.16522,-5.75515,-5.75515,-5.75515,-5.33107,-5.53827,-5.58347,-5.16522,-5.16522,-5.16522
26,2.39167,-5.65474,-5.65474,-5.65474,-5.8483,-5.55217,-5.48937,-5.64657,-5.64657,-5.64657,-5.65474,-5.65474,-5.65474,-5.8483,-5.55217,-5.48937,-5.64657,-5.64657,-5.64657,-5.65474,-5.65474,-5.65474,-5.8483,-5.55217,-5.48937,-5.64657,-5.64657,-5.64657,-5.65474,-5.65474,-5.65474,-5.52091,-5.48877,-5.48937,-5.34271,-5.34271,-5.34271,-5.65474,-5.65474,-5.65474,-5.52091,-5.48877,-5.48937,-5.34271,-5.34271,-5.34271,-5.65474,-5.65474,-5.65474,-5.52091,-5.48877,-5.48937,-5.34271,-5.34271,-5.34271,-5.65474,-5.65474,-5.65474,-5.2314,-5.42749,-5.48937,-5.07175,-5.07175,-5.07175,-5.65474,-5.65474,-5.65474,-5.2314,-5.42749,-5.48937,-5.07175,-5.07175,-5.07175,-5.65474,-5.65474,-5.65474,-5.2314,-5.42749,-5.48937,-5.07175,-5.07175,-5.07175
27,2.53452,-5.55467,-5.55467,-5.55467,-5.76224,-5.46568,-5.39538,-5.56696,-5.56696,-5.56696,-5.55467,-5.55467,-5.55467,-5.76224,-5.46568,-5.39538,-5.56696,-5.56696,-5.56696,-5.55467,-5.55467,-5.55467,-5.76224,-5.46568,-5.39538,-5.56696,-5.56696,-5.56696,-5.55467,-5.55467,-5.55467,-5.42734,-5.39439,-5.39538,-5.25531,-5.25531,-5.25531,-5.55467,-5.55467,-5.55467,-5.42734,-5.39439,-5.39538,-5.25531,-5.25531,-5.25531,-5.55467,-5.55467,-5.55467,-5.42734,-5.39439,-5.39538,-5.25531,-5.25531,-5.25531,-5.55467,-5.55467,-5.55467,-5.1322,-5.32552,-5.39538,-4.97856,-4.97856,-4.97856,-5.55467,-5.55467,-5.55467,-5.1322,-5.32552,-5.39538,-4.97856,-4.97856,-4.97856,-5.55467,-5.55467,-5.55467,-5.1322,-5.32552,-5.39538,-4.97856,-4.97856,-4.97856
28,2.68248,-5.45503,-5.45503,-5.45503,-5.67604,-5.38611,-5.30151,-5.487,-5.487,-5.487,-5.45503,-5.45503,-5.45503,-5.67604,-5.38611,-5.30151,-5.487,-5.487,-5.487,-5.45503,-5.45503,-5.45503,-5.67604,-5.38611,-5.30151,-5.487,-5.487,-5.487,-5.45503,-5.45503,-5.45503,-5.33393,-5.30005,-5.30151,-5.1679,-5.1679,-5.1679,-5.45503,-5.45503,-5.45503,-5.33393,-5.30005,-5.30151,-5.1679,-5.1679,-5.1679,-5.45503,-5.45503,-5.45503,-5.33393,-5.30005,-5.30151,-5.1679,-5.1679,-5.1679,-5.45503,-5.45503,-5.45503,-5.03347,-5.21699,-5.30151,-4.88566,-4.88566,-4.88566,-5.45503,-5.45503,-5.45503,-5.03347,-5.21699,-5.30151,-4.88566,-4.88566,-4.88566,-5.45503,-5.45503,-5.45503,-5.03347,-5.21699,-5.30151,-4.88566,-4.88566,-4.88566
29,2.83574,-5.35572,-5.35572,-5.35572,-5.58969,-5.30038,-5.20777,-5.40671,-5.40671,-5.40671,-5.35572,-5.35572,-5.35572,-5.58969,-5.30038,-5.20777,-5.40671,-5.40671,-5.40671,-5.35572,-5.35572,-5.35572,-5.58969,-5.30038,-5.20777,-5.40671,-5.40671,-5.40671,-5.35572,-5.35572,-5.35572,-5.24073,-5.20579,-5.20777,-5.08051,-5.08051,-5.08051,-5.35572,-5.35572,-5.35572,-5.24073,-5.20579,-5.20777,-5.08051,-5.08051,-5.08051,-5.35572,-5.35572,-5.35572,-5.24073,-5.20579,-5.20777,-5.08051,-5.08051,-5.08051,-5.35572,-5.35572,-5.35572,-4.93524,-5.11463,-5.20777,-4.79308,-4.79308,-4.79308,-5.35572,-5.35572,-5.35572,-4.93524,-5.11463,-5.20777,-4.79308,-4.79308,-4.79308,-5.35572,-5.35572,-5.35572,-4.93524,-5.11463,-5.20777,-4.79308,-4.79308,-4.79308
30,2.99448,-5.25675,-5.25675,-5.25675,-5.50322,-5.20802,-5.11423,-5.32613,-5.32613,-5.32613,-5.25675,-5.25675,-5.25675,-5.50322,-5.20802,-5.11423,-5.32613,-5.32613,-5.32613,-5.25675,-5.25675,-5.25675,-5.50322,-5.20802,-5.11423,-5.32613,-5.32613,-5.32613,-5.25675,-5.25675,-5.25675,-5.14774,-5.11168,-5.11423,-4.99316,-4.99316,-4.99316,-5.25675,-5.25675,-5.25675,-5.14774,-5.11168,-5.11423,-4.99316,-4.99316,-4.99316,-5.25675,-5.25675,-5.25675,-5.14774,-5.11168,-5.11423,-4.99316,-4.99316,-4.99316,-5.25675,-5.25675,-5.25675,-4.83753,-5.01891,-5.11423,-4.70085,-4.70085,-4.70085,-5.25675,-5.25675,-5.25675,-4.83753,-5.01891,-5.11423,-4.70085,-4.70085,-4.70085,-5.25675,-5.25675,-5.25675,-4.83753,-5.01891,-5.11423,-4.70085,-4.70085,-4.70085
31,3.1589,-5.15817,-5.15817,-5.15817,-5.41664,-5.11936,-5.02087,-5.24527,-5.24527,-5.24527,-5.15817,-5.15817,-5.15817,-5.41664,-5.11936,-5.02087,-5.24527,-5.24527,-5.24527,-5.15817,-5.15817,-5.15817,-5.41664,-5.11936,-5.02087,-5.24527,-5.24527,-5.24527,-5.15817,-5.15817,-5.15817,-5.05498,-5.01775,-5.02087,-4.90588,-4.90588,-4.90588,-5.15817,-5.15817,-5.15817,-5.05498,-5.01775,-5.02087,-4.90588,-4.90588,-4.90588,-5.15817,-5.15817,-5.15817,-5.05498,-5.01775,-5.02087,-4.90588,-4.90588,-4.90588,-5.15817,-5.15817,-5.15817,-4.74036,-4.92027,-5.02087,-4.60899,-4.60899,-4.60899,-5.15817,-5.15817,-5.15817,-4.74036,-4.92027,-5.02087,-4.60899,-4.60899,-4.60899,-5.15817,-5.15817,-5.15817,-4.74036,-4.92027,-5.02087,-4.60899,-4.60899,-4.60899
32,3.32921,-5.05996,-5.05996,-5.05996,-5.32997,-5.02722,-4.92772,-5.16418,-5.16418,-5.16418,-5.05996,-5.05996,-5.05996,-5.32997,-5.02722,-4.92772,-5.16418,-5.16418,-5.16418,-5.05996,-5.05996,-5.05996,-5.32997,-5.02722,-4.92772,-5.16418,-5.16418,-5.16418,-5.05996,-5.05996,-5.05996,-4.96248,-4.92402,-4.92772,-4.81869,-4.81869,-4.81869,-5.05996,-5.05996,-5.05996,-4.96248,-4.92402,-4.92772,-4.81869,-4.81869,-4.81869,-5.05996,-5.05996,-5.05996,-4.96248,-4.92402,-4.92772,-4.81869,-4.81869,-4.81869,-5.05996,-5.05996,-5.05996,-4.64375,-4.82514,-4.92772,-4.51755,-4.51755,-4.51755,-5.05996,-5.05996,-5.05996,-4.64375,-4.82514,-4.92772,-4.51755,-4.51755,-4.51755,-5.05996,-5.05996,-5.05996,-4.64375,-4.82514,-4.92772,-4.51755,-4.51755,-4.51755
33,3.50561,-4.96214,-4.96214,-4.96214,-5.24324,-4.93521,-4.8348,-5.08287,-5.08287,-5.08287,-4.96214,-4.96214,-4.96214,-5.24324,-4.93521,-4.8348,-5.08287,-5.08287,-5.08287,-4.96214,-4.96214,-4.96214,-5.24324,-4.93521,-4.8348,-5.08287,-5.08287,-5.08287,-4.96214,-4.96214,-4.96214,-4.87027,-4.83053,-4.8348,-4.73164,-4.73164,-4.73164,-4.96214,-4.96214,-4.96214,-4.87027,-4.83053,-4.8348,-4.73164,-4.73164,-4.73164,-4.96214,-4.96214,-4.96214,-4.87027,-4.83053,-4.8348,-4.73164,-4.73164,-4.73164,-4.96214,-4.96214,-4.96214,-4.54772,-4.73032,-4.8348,-4.42655,-4.42655,-4.42655,-4.96214,-4.96214,-4.96214,-4.54772,-4.73032,-4.8348,-4.42655,-4.42655,-4.42655,-4.96214,-4.96214,-4.96214,-4.54772,-4.73032,-4.8348,-4.42655,-4.42655,-4.42655
34,3.68833,-4.86473,-4.86473,-4.86473,-5.15651,-4.84336,-4.74212,-5.00143,-5.00143,-5.00143,-4.86473,-4.86473,-4.86473,-5.15651,-4.84336,-4.74212,-5.00143,-5.00143,-5.00143,-4.86473,-4.86473,-4.86473,-5.15651,-4.84336,-4.74212,-5.00143,-5.00143,-5.00143,-4.86473,-4.86473,-4.86473,-4.77836,-4.73728,-4.74212,-4.64474,-4.64474,-4.64474,-4.86473,-4.86473,-4.86473,-4.77836,-4.73728,-4.74212,-4.64474,-4.64474,-4.64474,-4.86473,-4.86473,-4.86473,-4.77836,-4.73728,-4.74212,-4.64474,-4.64474,-4.64474,-4.86473,-4.86473,-4.86473,-4.45229,-4.63585,-4.74212,-4.33601,-4.33601,-4.33601,-4.86473,-4.86473,-4.86473,-4.45229,-4.63585,-4.74212,-4.33601,-4.33601,-4.33601,-4.86473,-4.86473,-4.86473,-4.45229,-4.63585,-4.74212,-4.33601,-4.33601,-4.33601
35,3.87758,-4.76773,-4.76773,-4.76773,-5.06993,-4.75169,-4.64972,-4.92006,-4.92006,-4.92006,-4.76773,-4.76773,-4.76773,-5.06993,-4.75169,-4.64972,-4.92006,-4.92006,-4.92006,-4.76773,-4.76773,-4.76773,-5.06993,-4.75169,-4.64972,-4.92006,-4.92006,-4.92006,-4.76773,-4.76773,-4.76773,-4.68678,-4.64431,-4.64972,-4.55806,-4.55806,-4.55806,-4.76773,-4.76773,-4.76773,-4.68678,-4.64431,-4.64972,-4.55806,-4.55806,-4.55806,-4.76773,-4.76773,-4.76773,-4.68678,-4.64431,-4.64972,-4.55806,-4.55806,-4.55806,-4.76773,-4.76773,-4.76773,-4.35749,-4.54173,-4.64972,-4.24595,-4.24595,-4.24595,-4.76773,-4.76773,-4.76773,-4.35749,-4.54173,-4.64972,-4.24595,-4.24595,-4.24595,-4.76773,-4.76773,-4.76773,-4.35749,-4.54173,-4.64972,-4.24595,-4.24595,-4.24595
36,4.07361,-4.67117,-4.67117,-4.67117,-4.98336,-4.66021,-4.55761,-4.83855,-4.83855,-4.83855,-4.67117,-4.67117,-4.67117,-4.98336,-4.66021,-4.55761,-4.83855,-4.83855,-4.83855,-4.67117,-4.67117,-4.67117,-4.98336,-4.66021,-4.55761,-4.83855,-4.83855,-4.83855,-4.67117,-4.67117,-4.67117,-4.59556,-4.55164,-4.55761,-4.47163,-4.47163,-4.47163,-4.67117,-4.67117,-4.67117,-4.59556,-4.55164,-4.55761,-4.47163,-4.47163,-4.47163,-4.67117,-4.67117,-4.67117,-4.59556,-4.55164,-4.55761,-4.47163,-4.47163,-4.47163,-4.67117,-4.67117,-4.67117,-4.26334,-4.44801,-4.55761,-4.1564,-4.1564,-4.1564,-4.67117,-4.67117,-4.67117,-4.26334,-4.44801,-4.55761,-4.1564,-4.1564,-4.1564,-4.67117,-4.67117,-4.67117,-4.26334,-4.44801,-4.55761,-4.1564,-4.1564,-4.1564
37,4.27665,-4.57507,-4.57507,-4.57507,-4.89682,-4.56897,-4.46586,-4.75695,-4.75695,-4.75695,-4.57507,-4.57507,-4.57507,-4.89682,-4.56897,-4.46586,-4.75695,-4.75695,-4.75695,-4.57507,-4.57507,-4.57507,-4.89682,-4.56897,-4.46586,-4.75695,-4.75695,-4.75695,-4.57507,-4.57507,-4.57507,-4.50473,-4.4593,-4.46586,-4.38546,-4.38546,-4.38546,-4.57507,-4.57507,-4.57507,-4.50473,-4.4593,-4.46586,-4.38546,-4.38546,-4.38546,-4.57507,-4.57507,-4.57507,-4.50473,-4.4593,-4.46586,-4.38546,-4.38546,-4.38546,-4.57507,-4.57507,-4.57507,-4.16987,-4.35471,-4.46586,-4.0674,-4.0674,-4.0674,-4.57507,-4.57507,-4.57507,-4.16987,-4.35471,-4.46586,-4.0674,-4.0674,-4.0674,-4.57507,-4.57507,-4.57507,-4.16987,-4.35471,-4.46586,-4.0674,-4.0674,-4.0674
38,4.48696,-4.47944,-4.47944,-4.47944,-4.81035,-4.47799,-4.37446,-4.67528,-4.67528,-4.67528,-4.47944,-4.47944,-4.47944,-4.81035,-4.47799,-4.37446,-4.67528,-4.67528,-4.67528,-4.47944,-4.47944,-4.47944,-4.81035,-4.47799,-4.37446,-4.67528,-4.67528,-4.67528,-4.47944,-4.47944,-4.47944,-4.4143,-4.36731,-4.37446,-4.29956,-4.29956,-4.29956,-4.47944,-4.47944,-4.47944,-4.4143,-4.36731,-4.37446,-4.29956,-4.29956,-4.29956,-4.47944,-4.47944,-4.47944,-4.4143,-4.36731,-4.37446,-4.29956,-4.29956,-4.29956,-4.47944,-4.47944,-4.47944,-4.07729,-4.26185,-4.37446,-3.97897,-3.97897,-3.97897,-4.47944,-4.47944,-4.47944,-4.07729,-4.26185,-4.37446,-3.97897,-3.97897,-3.97897,-4.47944,-4.47944,-4.47944,-4.07729,-4.26185,-4.37446,-3.97897,-3.97897,-3.97897
39,4.7048,-4.38433,-4.38433,-4.38433,-4.72399,-4.3873,-4.28345,-4.59358,-4.59358,-4.59358,-4.38433,-4.38433,-4.38433,-4.72399,-4.3873,-4.28345,-4.59358,-4.59358,-4.59358,-4.38433,-4.38433,-4.38433,-4.72399,-4.3873,-4.28345,-4.59358,-4.59358,-4.59358,-4.38433,-4.38433,-4.38433,-4.32431,-4.27571,-4.28345,-4.21396,-4.21396,-4.21396,-4.38433,-4.38433,-4.38433,-4.32431,-4.27571,-4.28345,-4.21396,-4.21396,-4.21396,-4.38433,-4.38433,-4.38433,-4.32431,-4.27571,-4.28345,-4.21396,-4.21396,-4.21396,-4.38433,-4.38433,-4.38433,-3.98549,-4.16947,-4.28345,-3.89114,-3.89114,-3.89114,-4.38433,-4.38433,-4.38433,-3.98549,-4.16947,-4.28345,-3.89114,-3.89114,-3.89114,-4.38433,-4.38433,-4.38433,-3.98549,-4.16947,-4.28345,-3.89114,-3.89114,-3.89114
40,4.93043,-4.28974,-4.28974,-4.28974,-4.63774,-4.29693,-4.19284,-4.5119,-4.5119,-4.5119,-4.28974,-4.28974,-4.28974,-4.63774,-4.29693,-4.19284,-4.5119,-4.5119,-4.5119,-4.28974,-4.28974,-4.28974,-4.63774,-4.29693,-4.19284,-4.5119,-4.5119,-4.5119,-4.28974,-4.28974,-4.28974,-4.23479,-4.18453,-4.19284,-4.1287,-4.1287,-4.1287,-4.28974,-4.28974,-4.28974,-4.23479,-4.18453,-4.19284,-4.1287,-4.1287,-4.1287,-4.28974,-4.28974,-4.28974,-4.23479,-4.18453,-4.19284,-4.1287,-4.1287,-4.1287,-4.28974,-4.28974,-4.28974,-3.89447,-4.0776,-4.19284,-3.80396,-3.80396,-3.80396,-4.28974,-4.28974,-4.28974,-3.89447,-4.0776,-4.19284,-3.80396,-3.80396,-3.80396,-4.28974,-4.28974,-4.28974,-3.89447,-4.0776,-4.19284,-3.80396,-3.80396,-3.80396
41,5.16414,-4.19571,-4.19571,-4.19571,-4.55166,-4.20691,-4.10268,-4.43026,-4.43026,-4.43026,-4.19571,-4.19571,-4.19571,-4.55166,-4.20691,-4.10268,-4.43026,-4.43026,-4.43026,-4.19571,-4.19571,-4.19571,-4.55166,-4.20691,-4.10268,-4.43026,-4.43026,-4.43026,-4.19571,-4.19571,-4.19571,-4.14577,-4.0938,-4.10268,-4.04382,-4.04382,-4.04382,-4.19571,-4.19571,-4.19571,-4.14577,-4.0938,-4.10268,-4.04382,-4.04382,-4.04382,-4.19571,-4.19571,-4.19571,-4.14577,-4.0938,-4.10268,-4.04382,-4.04382,-4.04382,-4.19571,-4.19571,-4.19571,-3.80425,-3.98627,-4.10268,-3.71746,-3.71746,-3.71746,-4.19571,-4.19571,-4.19571,-3.80425,-3.98627,-4.10268,-3.71746,-3.71746,-3.71746,-4.19571,-4.19571,-4.19571,-3.80425,-3.98627,-4.10268,-3.71746,-3.71746,-3.71746
42,5.40621,-4.10227,-4.10227,-4.10227,-4.46576,-4.11727,-4.01298,-4.34869,-4.34869,-4.34869,-4.10227,-4.10227,-4.10227,-4.46576,-4.11727,-4.01298,-4.34869,-4.34869,-4.34869,-4.10227,-4.10227,-4.10227,-4.46576,-4.11727,-4.01298,-4.34869,-4.34869,-4.34869,-4.10227,-4.10227,-4.10227,-4.05728,-4.00355,-4.01298,-3.95934,-3.95934,-3.95934,-4.10227,-4.10227,-4.10227,-4.05728,-4.00355,-4.01298,-3.95934,-3.95934,-3.95934,-4.10227,-4.10227,-4.10227,-4.05728,-4.00355,-4.01298,-3.95934,-3.95934,-3.95934,-4.10227,-4.10227,-4.10227,-3.71485,-3.89551,-4.01298,-3.63166,-3.63166,-3.63166,-4.10227,-4.10227,-4.10227,-3.71485,-3.89551,-4.01298,-3.63166,-3.63166,-3.63166,-4.10227,-4.10227,-4.10227,-3.71485,-3.89551,-4.01298,-3.63166,-3.63166,-3.63166
43,5.65694,-4.00944,-4.00944,-4.00944,-4.37432,-4.02805,-3.92379,-4.26722,-4.26722,-4.26722,-4.00944,-4.00944,-4.00944,-4.37432,-4.02805,-3.92379,-4.26722,-4.26722,-4.26722,-4.00944,-4.00944,-4.00944,-4.37432,-4.02805,-3.92379,-4.26722,-4.26722,-4.26722,-4.00944,-4.00944,-4.00944,-3.96786,-3.91381,-3.92379,-3.8753,-3.8753,-3.8753,-4.00944,-4.00944,-4.00944,-3.96786,-3.91381,-3.92379,-3.8753,-3.8753,-3.8753,-4.00944,-4.00944,-4.00944,-3.96786,-3.91381,-3.92379,-3.8753,-3.8753,-3.8753,-4.00944,-4.00944,-4.00944,-3.62762,-3.80535,-3.92379,-3.54662,-3.54662,-3.54662,-4.00944,-4.00944,-4.00944,-3.62762,-3.80535,-3.92379,-3.54662,-3.54662,-3.54662,-4.00944,-4.00944,-4.00944,-3.62762,-3.80535,-3.92379,-3.54662,-3.54662,-3.54662
44,5.91664,-3.91724,-3.91724,-3.91724,-4.28883,-3.93928,-3.83512,-4.18589,-4.18589,-4.18027,-3.91724,-3.91724,-3.91724,-4.28883,-3.93928,-3.83512,-4.18589,-4.18589,-4.18027,-3.91724,-3.91724,-3.91724,-4.28883,-3.93928,-3.83512,-4.18589,-4.18589,-4.18027,-3.91724,-3.91724,-3.91724,-3.88047,-3.82461,-3.83512,-3.79175,-3.79175,-3.79014,-3.91724,-3.91724,-3.91724,-3.88047,-3.82461,-3.83512,-3.79175,-3.79175,-3.79014,-3.91724,-3.91724,-3.91724,-3.88047,-3.82461,-3.83512,-3.79175,-3.79175,-3.79014,-3.91724,-3.91724,-3.91724,-3.5399,-3.71582,-3.83512,-3.46236,-3.46236,-3.4635,-3.91724,-3.91724,-3.91724,-3.5399,-3.71582,-3.83512,-3.46236,-3.46236,-3.4635,-3.91724,-3.91724,-3.91724,-3.5399,-3.71582,-3.83512,-3.46236,-3.46236,-3.4635
45,6.18564,-3.82572,-3.82572,-3.82572,-4.19186,-3.85099,-3.74702,-4.10474,-4.10474,-4.09338,-3.82572,-3.82572,-3.82572,-4.19186,-3.85099,-3.74702,-4.10474,-4.10474,-4.09338,-3.82572,-3.82572,-3.82572,-4.19186,-3.85099,-3.74702,-4.10474,-4.10474,-4.09338,-3.82572,-3.82572,-3.82572,-3.79059,-3.736,-3.74702,-3.70871,-3.70871,-3.70542,-3.82572,-3.82572,-3.82572,-3.79059,-3.736,-3.74702,-3.70871,-3.70871,-3.70542,-3.82572,-3.82572,-3.82572,-3.79059,-3.736,-3.74702,-3.70871,-3.70871,-3.70542,-3.82572,-3.82572,-3.82572,-3.45574,-3.62697,-3.74702,-3.3789,-3.3789,-3.38116,-3.82572,-3.82572,-3.82572,-3.45574,-3.62697,-3.74702,-3.3789,-3.3789,-3.38116,-3.82572,-3.82572,-3.82572,-3.45574,-3.62697,-3.74702,-3.3789,-3.3789,-3.38116
46,6.46427,-3.73489,-3.73489,-3.73489,-4.08905,-3.76322,-3.65951,-4.02379,-4.02379,-4.00659,-3.73489,-3.73489,-3.73489,-4.08905,-3.76322,-3.65951,-4.02379,-4.02379,-4.00659,-3.73489,-3.73489,-3.73489,-4.08905,-3.76322,-3.65951,-4.02379,-4.02379,-4.00659,-3.73489,-3.73489,-3.73489,-3.69966,-3.648,-3.65951,-3.62622,-3.62622,-3.62116,-3.73489,-3.73489,-3.73489,-3.69966,-3.648,-3.65951,-3.62622,-3.62622,-3.62116,-3.73489,-3.73489,-3.73489,-3.69966,-3.648,-3.65951,-3.62622,-3.62622,-3.62116,-3.73489,-3.73489,-3.73489,-3.37375,-3.53881,-3.65951,-3.29635,-3.29635,-3.29957,-3.73489,-3.73489,-3.73489,-3.37375,-3.53881,-3.65951,-3.29635,-3.29635,-3.29957,-3.73489,-3.73489,-3.73489,-3.37375,-3.53881,-3.65951,-3.29635,-3.29635,-3.29957
47,6.75287,-3.64479,-3.64479,-3.64479,-3.98633,-3.67601,-3.57262,-3.94309,-3.94309,-3.90839,-3.64479,-3.64479,-3.64479,-3.98633,-3.67601,-3.57262,-3.94309,-3.94309,-3.90839,-3.64479,-3.64479,-3.64479,-3.98633,-3.67601,-3.57262,-3.94309,-3.94309,-3.90839,-3.64479,-3.64479,-3.64479,-3.60922,-3.56064,-3.57262,-3.54434,-3.54434,-3.53408,-3.64479,-3.64479,-3.64479,-3.60922,-3.56064,-3.57262,-3.54434,-3.54434,-3.53408,-3.64479,-3.64479,-3.64479,-3.60922,-3.56064,-3.57262,-3.54434,-3.54434,-3.53408,-3.64479,-3.64479,-3.64479,-3.29257,-3.45139,-3.57262,-3.2147,-3.2147,-3.22115,-3.64479,-3.64479,-3.64479,-3.29257,-3.45139,-3.57262,-3.2147,-3.2147,-3.22115,-3.64479,-3.64479,-3.64479,-3.29257,-3.45139,-3.57262,-3.2147,-3.2147,-3.22115
48,7.05179,-3.55545,-3.55545,-3.55545,-3.88404,-3.58937,-3.4864,-3.86267,-3.86267,-3.81026,-3.55545,-3.55545,-3.55545,-3.88404,-3.58937,-3.4864,-3.86267,-3.86267,-3.81026,-3.55545,-3.55545,-3.55545,-3.88404,-3.58937,-3.4864,-3.86267,-3.86267,-3.81026,-3.55545,-3.55545,-3.55545,-3.51934,-3.47396,-3.4864,-3.46308,-3.46308,-3.44743,-3.55545,-3.55545,-3.55545,-3.51934,-3.47396,-3.4864,-3.46308,-3.46308,-3.44743,-3.55545,-3.55545,-3.55545,-3.51934,-3.47396,-3.4864,-3.46308,-3.46308,-3.44743,-3.55545,-3.55545,-3.55545,-3.21218,-3.36474,-3.4864,-3.13392,-3.13392,-3.14347,-3.55545,-3.55545,-3.55545,-3.21218,-3.36474,-3.4864,-3.13392,-3.13392,-3.14347,-3.55545,-3.55545,-3.55545,-3.21218,-3.36474,-3.4864,-3.13392,-3.13392,-3.14347
