gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.81851e-005,0.000138398,0.000416674,0.000476088,0.000206028,3.34429e-005,2.05128e-006,0.000177458,0.00135054,0.00406608,0.00464586,0.00201051,0.00032635,2.00173e-005,0.000707894,0.00538743,0.0162199,0.0185327,0.00802009,0.00130184,7.98507e-005,0.00112137,0.00853419,0.0256939,0.0293576,0.0127046,0.00206224,0.000126491,0.000707887,0.00538738,0.0162198,0.0185326,0.00802002,0.00130183,7.98503e-005,0.000177454,0.00135052,0.004066,0.00464578,0.00201047,0.000326345,2.0017e-005,1.81846e-005,0.000138394,0.000416662,0.000476075,0.000206023,3.34422e-005,2.05124e-006
1,0.0156618,4.60538e-006,4.75591e-005,0.000190415,0.000286562,0.000161744,3.38875e-005,2.6638e-006,4.49418e-005,0.000464106,0.00185816,0.00279641,0.00157837,0.000330689,2.59944e-005,0.000179279,0.00185137,0.00741239,0.0111551,0.00629627,0.00131915,0.000103694,0.000283997,0.00293277,0.011742,0.0176709,0.00997389,0.00208966,0.000164261,0.000179281,0.00185139,0.00741242,0.0111551,0.00629624,0.00131914,0.000103693,4.4943e-005,0.000464113,0.00185817,0.0027964,0.00157836,0.000330685,2.5994e-005,4.60558e-006,4.75603e-005,0.000190416,0.000286561,0.000161742,3.38868e-005,2.66373e-006
2,0.031477,3.28146e-006,3.34144e-005,0.00013235,0.000197501,0.000110744,2.30846e-005,1.80741e-006,3.20215e-005,0.00032607,0.00129152,0.0019273,0.00108069,0.000225269,1.76375e-005,0.000127736,0.00130071,0.00515196,0.00768813,0.00431095,0.00089862,7.03575e-005,0.000202343,0.00206043,0.00816114,0.0121787,0.00682894,0.0014235,0.000111453,0.000127732,0.00130068,0.00515186,0.00768802,0.0043109,0.000898612,7.0357e-005,3.20198e-005,0.000326055,0.00129147,0.00192724,0.00108066,0.000225266,1.76372e-005,3.28119e-006,3.34121e-005,0.000132342,0.000197493,0.00011074,2.3084e-005,1.80737e-006
3,0.0474469,2.31106e-006,2.37346e-005,9.5253e-005,0.000145055,8.38014e-005,1.82232e-005,1.51534e-006,2.25526e-005,0.000231615,0.000929526,0.00141551,0.000817771,0.00017783,1.47873e-005,8.99658e-005,0.000923941,0.00370799,0.00564662,0.00326217,0.00070938,5.89878e-005,0.000142516,0.00146362,0.00587384,0.0089448,0.00516759,0.00112373,9.34422e-005,8.99678e-005,0.000923953,0.00370801,0.00564661,0.00326215,0.000709375,5.89873e-005,2.25536e-005,0.000231621,0.000929536,0.00141551,0.000817764,0.000177828,1.4787e-005,2.31122e-006,2.37355e-005,9.52547e-005,0.000145055,8.38003e-005,1.82228e-005,1.5153e-006
4,0.0635732,2.38577e-006,2.76546e-005,0.000126743,0.000223374,0.000151096,3.88343e-005,3.86067e-006,2.32812e-005,0.000269863,0.00123681,0.00217976,0.00147445,0.00037896,3.76739e-005,9.28704e-005,0.0010765,0.0049337,0.00869522,0.00588169,0.0015117,0.000150284,0.000147115,0.00170527,0.0078154,0.013774,0.00931709,0.00239466,0.000238063,9.28687e-005,0.00107648,0.00493361,0.00869505,0.00588158,0.00151167,0.000150282,2.32804e-005,0.000269853,0.00123676,0.00217968,0.0014744,0.000378947,3.76727e-005,2.38564e-006,2.76529e-005,0.000126736,0.000223361,0.000151088,3.88323e-005,3.86048e-006
5,0.0798573,1.78429e-006,2.02856e-005,9.14788e-005,0.000159162,0.000106633,2.72214e-005,2.69369e-006,1.7412e-005,0.000197956,0.000892694,0.00155318,0.00104057,0.000265639,2.62862e-005,6.9458e-005,0.000789668,0.00356106,0.00619581,0.00415096,0.00105966,0.000104858,0.000110028,0.00125091,0.00564108,0.00981479,0.00657553,0.00167861,0.000166105,6.94579e-005,0.00078967,0.00356107,0.00619583,0.00415096,0.00105966,0.000104857,1.74119e-005,0.000197957,0.0008927,0.00155319,0.00104058,0.000265638,2.62859e-005,1.78428e-006,2.02857e-005,9.14798e-005,0.000159164,0.000106633,2.72213e-005,2.69364e-006
6,0.0963008,1.38063e-006,1.59683e-005,7.30778e-005,0.00012874,8.7133e-005,2.2424e-005,2.23326e-006,1.3473e-005,0.000155828,0.000713132,0.00125631,0.000850283,0.000218822,2.17931e-005,5.37462e-005,0.00062162,0.00284477,0.00501155,0.00339186,0.000872902,8.69343e-005,8.51409e-005,0.000984719,0.00450643,0.0079388,0.00537304,0.00138276,0.000137712,5.37481e-005,0.000621634,0.00284481,0.00501156,0.00339185,0.000872894,8.69332e-005,1.34739e-005,0.000155835,0.000713148,0.00125631,0.000850277,0.000218819,2.17925e-005,1.38077e-006,1.59694e-005,7.30804e-005,0.000128741,8.71321e-005,2.24234e-005,2.23318e-006
7,0.112905,1.19296e-006,1.4378e-005,6.82954e-005,0.000124404,8.66924e-005,2.2873e-005,2.32705e-006,1.16414e-005,0.000140306,0.00066645,0.00121398,0.000845977,0.000223203,2.27083e-005,4.64383e-005,0.00055969,0.00265851,0.00484265,0.00337466,0.000890376,9.05853e-005,7.35624e-005,0.000886595,0.0042113,0.00767116,0.00534576,0.00141044,0.000143495,4.64376e-005,0.000559678,0.00265845,0.00484255,0.0033746,0.000890364,9.05845e-005,1.1641e-005,0.0001403,0.000666422,0.00121393,0.000845948,0.000223198,2.27079e-005,1.1929e-006,1.43771e-005,6.82909e-005,0.000124397,8.66879e-005,2.28721e-005,2.32698e-006
8,0.129672,9.42706e-007,1.15426e-005,5.62884e-005,0.000106931,7.9326e-005,2.28484e-005,2.62714e-006,9.19956e-006,0.00011264,0.000549298,0.0010435,0.000774108,0.000222967,2.5637e-005,3.66988e-005,0.000449341,0.00219124,0.00416267,0.00308803,0.000889443,0.000102269,5.81358e-005,0.000711816,0.00347121,0.00659417,0.00489179,0.00140897,0.000162005,3.67004e-005,0.000449359,0.00219132,0.00416278,0.00308809,0.000889454,0.00010227,9.20035e-006,0.000112649,0.000549335,0.00104355,0.000774138,0.000222972,2.56373e-005,9.42828e-007,1.15439e-005,5.62942e-005,0.00010694,7.93308e-005,2.28493e-005,2.6272e-006
9,0.146603,7.82883e-007,9.83674e-006,4.92795e-005,9.61499e-005,7.3108e-005,2.15079e-005,2.5162e-006,7.63975e-006,9.59913e-005,0.00048089,0.000938267,0.000713412,0.000209881,2.45539e-005,3.04758e-005,0.000382919,0.00191831,0.00374281,0.00284584,0.000837223,9.79464e-005,4.82768e-005,0.00060658,0.00303878,0.00592893,0.00450804,0.00132623,0.000155155,3.04759e-005,0.000382917,0.00191829,0.00374274,0.00284577,0.0008372,9.79434e-005,7.6398e-006,9.59906e-005,0.000480879,0.000938232,0.000713378,0.000209869,2.45524e-005,7.82892e-007,9.83664e-006,4.92779e-005,9.61446e-005,7.31026e-005,2.1506e-005,2.51597e-006
