gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
30,2.99448,2.54979,2.54979,2.54979,2.13392,2.6724,2.6724,2.28352,2.28352,2.29463,2.54979,2.54979,2.54979,2.13392,2.6724,2.6724,2.28352,2.28352,2.29463,2.54979,2.54979,2.54979,2.13392,2.6724,2.6724,2.28352,2.28352,2.29463,2.54979,2.54979,2.54979,2.67606,2.6724,2.6724,2.82742,2.82742,2.82764,2.54979,2.54979,2.54979,2.67606,2.6724,2.6724,2.82742,2.82742,2.82764,2.54979,2.54979,2.54979,2.67606,2.6724,2.6724,2.82742,2.82742,2.82764,2.54979,2.54979,2.54979,3.22175,2.6724,2.6724,3.37417,3.37417,3.36361,2.54979,2.54979,2.54979,3.22175,2.6724,2.6724,3.37417,3.37417,3.36361,2.54979,2.54979,2.54979,3.22175,2.6724,2.6724,3.37417,3.37417,3.36361
31,3.1589,2.70357,2.70357,2.70357,2.26362,2.82659,2.82659,2.40788,2.40788,2.43128,2.70357,2.70357,2.70357,2.26362,2.82659,2.82659,2.40788,2.40788,2.43128,2.70357,2.70357,2.70357,2.26362,2.82659,2.82659,2.40788,2.40788,2.43128,2.70357,2.70357,2.70357,2.83092,2.82659,2.82659,2.98256,2.98256,2.983,2.70357,2.70357,2.70357,2.83092,2.82659,2.82659,2.98256,2.98256,2.983,2.70357,2.70357,2.70357,2.83092,2.82659,2.82659,2.98256,2.98256,2.983,2.70357,2.70357,2.70357,3.40168,2.82659,2.82659,3.56008,3.56008,3.53765,2.70357,2.70357,2.70357,3.40168,2.82659,2.82659,3.56008,3.56008,3.53765,2.70357,2.70357,2.70357,3.40168,2.82659,2.82659,3.56008,3.56008,3.53765
32,3.32921,2.86322,2.86322,2.86322,2.41091,2.98655,2.98655,2.53692,2.53692,2.58001,2.86322,2.86322,2.86322,2.41091,2.98655,2.98655,2.53692,2.53692,2.58001,2.86322,2.86322,2.86322,2.41091,2.98655,2.98655,2.53692,2.53692,2.58001,2.86322,2.86322,2.86322,2.99175,2.98655,2.98655,3.14344,3.14344,3.14422,2.86322,2.86322,2.86322,2.99175,2.98655,2.98655,3.14344,3.14344,3.14422,2.86322,2.86322,2.86322,2.99175,2.98655,2.98655,3.14344,3.14344,3.14422,2.86322,2.86322,2.86322,3.57592,2.98655,2.98655,3.75293,3.75293,3.71131,2.86322,2.86322,2.86322,3.57592,2.98655,2.98655,3.75293,3.75293,3.71131,2.86322,2.86322,2.86322,3.57592,2.98655,2.98655,3.75293,3.75293,3.71131
33,3.50561,3.02882,3.02882,3.02882,2.56499,3.15252,3.15252,2.67079,2.67079,2.72906,3.02882,3.02882,3.02882,2.56499,3.15252,3.15252,2.67079,2.67079,2.72906,3.02882,3.02882,3.02882,2.56499,3.15252,3.15252,2.67079,2.67079,2.72906,3.02882,3.02882,3.02882,3.15856,3.15252,3.15252,3.31025,3.31025,3.31133,3.02882,3.02882,3.02882,3.15856,3.15252,3.15252,3.31025,3.31025,3.31133,3.02882,3.02882,3.02882,3.15856,3.15252,3.15252,3.31025,3.31025,3.31133,3.02882,3.02882,3.02882,3.75531,3.15252,3.15252,3.95295,3.95295,3.89636,3.02882,3.02882,3.02882,3.75531,3.15252,3.15252,3.95295,3.95295,3.89636,3.02882,3.02882,3.02882,3.75531,3.15252,3.15252,3.95295,3.95295,3.89636
34,3.68833,3.20065,3.20065,3.20065,2.72615,3.3247,3.3247,2.80964,2.80964,2.88454,3.20065,3.20065,3.20065,2.72615,3.3247,3.3247,2.80964,2.80964,2.88454,3.20065,3.20065,3.20065,2.72615,3.3247,3.3247,2.80964,2.80964,2.88454,3.20065,3.20065,3.20065,3.33159,3.3247,3.3247,3.48329,3.48329,3.48462,3.20065,3.20065,3.20065,3.33159,3.3247,3.3247,3.48329,3.48329,3.48462,3.20065,3.20065,3.20065,3.33159,3.3247,3.3247,3.48329,3.48329,3.48462,3.20065,3.20065,3.20065,3.94,3.3247,3.3247,4.16041,4.16041,4.08735,3.20065,3.20065,3.20065,3.94,3.3247,3.3247,4.16041,4.16041,4.08735,3.20065,3.20065,3.20065,3.94,3.3247,3.3247,4.16041,4.16041,4.08735
35,3.87758,3.37893,3.37893,3.37893,2.88757,3.50329,3.50329,2.95368,2.95368,3.04673,3.37893,3.37893,3.37893,2.88757,3.50329,3.50329,2.95368,2.95368,3.04673,3.37893,3.37893,3.37893,2.88757,3.50329,3.50329,2.95368,2.95368,3.04673,3.37893,3.37893,3.37893,3.51093,3.50329,3.50329,3.66278,3.66278,3.66436,3.37893,3.37893,3.37893,3.51093,3.50329,3.50329,3.66278,3.66278,3.66436,3.37893,3.37893,3.37893,3.51093,3.50329,3.50329,3.66278,3.66278,3.66436,3.37893,3.37893,3.37893,4.13717,3.50329,3.50329,4.37555,4.37555,4.28446,3.37893,3.37893,3.37893,4.13717,3.50329,3.50329,4.37555,4.37555,4.28446,3.37893,3.37893,3.37893,4.13717,3.50329,3.50329,4.37555,4.37555,4.28446
36,4.07361,3.56386,3.56386,3.56386,3.05595,3.68853,3.68853,3.10303,3.10303,3.21587,3.56386,3.56386,3.56386,3.05595,3.68853,3.68853,3.10303,3.10303,3.21587,3.56386,3.56386,3.56386,3.05595,3.68853,3.68853,3.10303,3.10303,3.21587,3.56386,3.56386,3.56386,3.69694,3.68853,3.68853,3.84893,3.84893,3.85073,3.56386,3.56386,3.56386,3.69694,3.68853,3.68853,3.84893,3.84893,3.85073,3.56386,3.56386,3.56386,3.69694,3.68853,3.68853,3.84893,3.84893,3.85073,3.56386,3.56386,3.56386,4.34068,3.68853,3.68853,4.59863,4.59863,4.48789,3.56386,3.56386,3.56386,4.34068,3.68853,3.68853,4.59863,4.59863,4.48789,3.56386,3.56386,3.56386,4.34068,3.68853,3.68853,4.59863,4.59863,4.48789
37,4.27665,3.75569,3.75569,3.75569,3.23154,3.88066,3.88066,3.25789,3.25789,3.38436,3.75569,3.75569,3.75569,3.23154,3.88066,3.88066,3.25789,3.25789,3.38436,3.75569,3.75569,3.75569,3.23154,3.88066,3.88066,3.25789,3.25789,3.38436,3.75569,3.75569,3.75569,3.88981,3.88066,3.88066,4.042,4.042,4.04385,3.75569,3.75569,3.75569,3.88981,3.88066,3.88066,4.042,4.042,4.04385,3.75569,3.75569,3.75569,3.88981,3.88066,3.88066,4.042,4.042,4.04385,3.75569,3.75569,3.75569,4.55074,3.88066,3.88066,4.82994,4.82994,4.70562,3.75569,3.75569,3.75569,4.55074,3.88066,3.88066,4.82994,4.82994,4.70562,3.75569,3.75569,3.75569,4.55074,3.88066,3.88066,4.82994,4.82994,4.70562
38,4.48696,3.95465,3.95465,3.95465,3.41462,4.07987,4.07987,3.41849,3.41849,3.55957,3.95465,3.95465,3.95465,3.41462,4.07987,4.07987,3.41849,3.41849,3.55957,3.95465,3.95465,3.95465,3.41462,4.07987,4.07987,3.41849,3.41849,3.55957,3.95465,3.95465,3.95465,4.08981,4.07987,4.07987,4.24221,4.24221,4.2441,3.95465,3.95465,3.95465,4.08981,4.07987,4.07987,4.24221,4.24221,4.2441,3.95465,3.95465,3.95465,4.08981,4.07987,4.07987,4.24221,4.24221,4.2441,3.95465,3.95465,3.95465,4.76759,4.07987,4.07987,5.06977,5.06977,4.93086,3.95465,3.95465,3.95465,4.76759,4.07987,4.07987,5.06977,5.06977,4.93086,3.95465,3.95465,3.95465,4.76759,4.07987,4.07987,5.06977,5.06977,4.93086
39,4.7048,4.16098,4.16098,4.16098,3.6055,4.28645,4.28645,3.58507,3.58507,3.74178,4.16098,4.16098,4.16098,3.6055,4.28645,4.28645,3.58507,3.58507,3.74178,4.16098,4.16098,4.16098,3.6055,4.28645,4.28645,3.58507,3.58507,3.74178,4.16098,4.16098,4.16098,4.29718,4.28645,4.28645,4.44983,4.44983,4.45171,4.16098,4.16098,4.16098,4.29718,4.28645,4.28645,4.44983,4.44983,4.45171,4.16098,4.16098,4.16098,4.29718,4.28645,4.28645,4.44983,4.44983,4.45171,4.16098,4.16098,4.16098,4.99141,4.28645,4.28645,5.31843,5.31843,5.16387,4.16098,4.16098,4.16098,4.99141,4.28645,4.28645,5.31843,5.31843,5.16387,4.16098,4.16098,4.16098,4.99141,4.28645,4.28645,5.31843,5.31843,5.16387
40,4.93043,4.37495,4.37495,4.37495,3.79547,4.50068,4.50068,3.75783,3.75783,3.94034,4.37495,4.37495,4.37495,3.79547,4.50068,4.50068,3.75783,3.75783,3.94034,4.37495,4.37495,4.37495,3.79547,4.50068,4.50068,3.75783,3.75783,3.94034,4.37495,4.37495,4.37495,4.51216,4.50068,4.50068,4.66509,4.66509,4.66704,4.37495,4.37495,4.37495,4.51216,4.50068,4.50068,4.66509,4.66509,4.66704,4.37495,4.37495,4.37495,4.51216,4.50068,4.50068,4.66509,4.66509,4.66704,4.37495,4.37495,4.37495,5.23135,4.50068,4.50068,5.57624,5.57624,5.39595,4.37495,4.37495,4.37495,5.23135,4.50068,4.50068,5.57624,5.57624,5.39595,4.37495,4.37495,4.37495,5.23135,4.50068,4.50068,5.57624,5.57624,5.39595
41,5.16414,4.59685,4.59685,4.59685,3.99303,4.72282,4.72282,3.93698,3.93698,4.13777,4.59685,4.59685,4.59685,3.99303,4.72282,4.72282,3.93698,3.93698,4.13777,4.59685,4.59685,4.59685,3.99303,4.72282,4.72282,3.93698,3.93698,4.13777,4.59685,4.59685,4.59685,4.73506,4.72282,4.72282,4.88828,4.88828,4.89021,4.59685,4.59685,4.59685,4.73506,4.72282,4.72282,4.88828,4.88828,4.89021,4.59685,4.59685,4.59685,4.73506,4.72282,4.72282,4.88828,4.88828,4.89021,4.59685,4.59685,4.59685,5.47958,4.72282,4.72282,5.84354,5.84354,5.64487,4.59685,4.59685,4.59685,5.47958,4.72282,4.72282,5.84354,5.84354,5.64487,4.59685,4.59685,4.59685,5.47958,4.72282,4.72282,5.84354,5.84354,5.64487
42,5.40621,4.82695,4.82695,4.82695,4.19845,4.95315,4.95315,4.12277,4.12277,4.34302,4.82695,4.82695,4.82695,4.19845,4.95315,4.95315,4.12277,4.12277,4.34302,4.82695,4.82695,4.82695,4.19845,4.95315,4.95315,4.12277,4.12277,4.34302,4.82695,4.82695,4.82695,4.96618,4.95315,4.95315,5.11968,5.11968,5.12159,4.82695,4.82695,4.82695,4.96618,4.95315,4.95315,5.11968,5.11968,5.12159,4.82695,4.82695,4.82695,4.96618,4.95315,4.95315,5.11968,5.11968,5.12159,4.82695,4.82695,4.82695,5.73637,4.95315,4.95315,6.12064,6.12064,5.90237,4.82695,4.82695,4.82695,5.73637,4.95315,4.95315,6.12064,6.12064,5.90237,4.82695,4.82695,4.82695,5.73637,4.95315,4.95315,6.12064,6.12064,5.90237
43,5.65694,5.06554,5.06554,5.06554,4.4016,5.19197,5.19197,4.31543,4.31543,4.55641,5.06554,5.06554,5.06554,4.4016,5.19197,5.19197,4.31543,4.31543,4.55641,5.06554,5.06554,5.06554,4.4016,5.19197,5.19197,4.31543,4.31543,4.55641,5.06554,5.06554,5.06554,5.20575,5.19197,5.19197,5.35958,5.35958,5.36145,5.06554,5.06554,5.06554,5.20575,5.19197,5.19197,5.35958,5.35958,5.36145,5.06554,5.06554,5.06554,5.20575,5.19197,5.19197,5.35958,5.35958,5.36145,5.06554,5.06554,5.06554,6.01237,5.19197,5.19197,6.4079,6.4079,6.16872,5.06554,5.06554,5.06554,6.01237,5.19197,5.19197,6.4079,6.4079,6.16872,5.06554,5.06554,5.06554,6.01237,5.19197,5.19197,6.4079,6.4079,6.16872
44,5.91664,5.31293,5.31293,5.31293,4.61225,5.43957,5.43957,4.51518,4.51518,4.76731,5.31293,5.31293,5.31293,4.61225,5.43957,5.43957,4.51518,4.51518,4.76731,5.31293,5.31293,5.31293,4.61225,5.43957,5.43957,4.51518,4.51518,4.76731,5.31293,5.31293,5.31293,5.45412,5.43957,5.43957,5.60831,5.60831,5.61005,5.31293,5.31293,5.31293,5.45412,5.43957,5.43957,5.60831,5.60831,5.61005,5.31293,5.31293,5.31293,5.45412,5.43957,5.43957,5.60831,5.60831,5.61005,5.31293,5.31293,5.31293,6.29845,5.43957,5.43957,6.70568,6.70568,6.45499,5.31293,5.31293,5.31293,6.29845,5.43957,5.43957,6.70568,6.70568,6.45499,5.31293,5.31293,5.31293,6.29845,5.43957,5.43957,6.70568,6.70568,6.45499
45,6.18564,5.56942,5.56942,5.56942,4.85332,5.69626,5.69626,4.72229,4.72229,4.98596,5.56942,5.56942,5.56942,4.85332,5.69626,5.69626,4.72229,4.72229,4.98596,5.56942,5.56942,5.56942,4.85332,5.69626,5.69626,4.72229,4.72229,4.98596,5.56942,5.56942,5.56942,5.71154,5.69626,5.69626,5.86617,5.86617,5.86776,5.56942,5.56942,5.56942,5.71154,5.69626,5.69626,5.86617,5.86617,5.86776,5.56942,5.56942,5.56942,5.71154,5.69626,5.69626,5.86617,5.86617,5.86776,5.56942,5.56942,5.56942,6.57221,5.69626,5.69626,7.01433,7.01433,6.75181,5.56942,5.56942,5.56942,6.57221,5.69626,5.69626,7.01433,7.01433,6.75181,5.56942,5.56942,5.56942,6.57221,5.69626,5.69626,7.01433,7.01433,6.75181
46,6.46427,5.83534,5.83534,5.83534,5.12822,5.95079,5.96238,4.937,4.937,5.23641,5.83534,5.83534,5.83534,5.12822,5.95079,5.96238,4.937,4.937,5.23641,5.83534,5.83534,5.83534,5.12822,5.95079,5.96238,4.937,4.937,5.23641,5.83534,5.83534,5.83534,5.97822,5.96278,5.96238,6.13349,6.13349,6.13489,5.83534,5.83534,5.83534,5.97822,5.96278,5.96238,6.13349,6.13349,6.13489,5.83534,5.83534,5.83534,5.97822,5.96278,5.96238,6.13349,6.13349,6.13489,5.83534,5.83534,5.83534,6.83048,5.97478,5.96238,7.33422,7.33422,7.0356,5.83534,5.83534,5.83534,6.83048,5.97478,5.96238,7.33422,7.33422,7.0356,5.83534,5.83534,5.83534,6.83048,5.97478,5.96238,7.33422,7.33422,7.0356
47,6.75287,6.11103,6.11103,6.11103,5.40341,6.22613,6.23826,5.1596,5.1596,5.49731,6.11103,6.11103,6.11103,5.40341,6.22613,6.23826,5.1596,5.1596,5.49731,6.11103,6.11103,6.11103,5.40341,6.22613,6.23826,5.1596,5.1596,5.49731,6.11103,6.11103,6.11103,6.25469,6.23868,6.23826,6.41059,6.41059,6.41172,6.11103,6.11103,6.11103,6.25469,6.23868,6.23826,6.41059,6.41059,6.41172,6.11103,6.11103,6.11103,6.25469,6.23868,6.23826,6.41059,6.41059,6.41172,6.11103,6.11103,6.11103,7.10809,6.25122,6.23826,7.66588,7.66588,7.32841,6.11103,6.11103,6.11103,7.10809,6.25122,6.23826,7.66588,7.66588,7.32841,6.11103,6.11103,6.11103,7.10809,6.25122,6.23826,7.66588,7.66588,7.32841
48,7.05179,6.39684,6.39684,6.39684,5.69065,6.49889,6.52425,5.39039,5.39039,5.78206,6.39684,6.39684,6.39684,5.69065,6.49889,6.52425,5.39039,5.39039,5.78206,6.39684,6.39684,6.39684,5.69065,6.49889,6.52425,5.39039,5.39039,5.78206,6.39684,6.39684,6.39684,6.54122,6.52511,6.52425,6.69783,6.69783,6.69855,6.39684,6.39684,6.39684,6.54122,6.52511,6.52425,6.69783,6.69783,6.69855,6.39684,6.39684,6.39684,6.54122,6.52511,6.52425,6.69783,6.69783,6.69855,6.39684,6.39684,6.39684,7.39374,6.55132,6.52425,8.00972,8.00972,7.61721,6.39684,6.39684,6.39684,7.39374,6.55132,6.52425,8.00972,8.00972,7.61721,6.39684,6.39684,6.39684,7.39374,6.55132,6.52425,8.00972,8.00972,7.61721
49,7.36142,6.69312,6.69312,6.69312,5.99048,6.78096,6.8207,5.62965,5.64333,6.0658,6.69312,6.69312,6.69312,5.99048,6.78096,6.8207,5.62965,5.64333,6.0658,6.69312,6.69312,6.69312,5.99048,6.78096,6.8207,5.62965,5.64333,6.0658,6.69312,6.69312,6.69312,6.83818,6.82204,6.8207,6.99556,6.99571,6.99592,6.69312,6.69312,6.69312,6.83818,6.82204,6.8207,6.99556,6.99571,6.99592,6.69312,6.69312,6.69312,6.83818,6.82204,6.8207,6.99556,6.99571,6.99592,6.69312,6.69312,6.69312,7.68769,6.86313,6.8207,8.36615,8.35255,7.92817,6.69312,6.69312,6.69312,7.68769,6.86313,6.8207,8.36615,8.35255,7.92817,6.69312,6.69312,6.69312,7.68769,6.86313,6.8207,8.36615,8.35255,7.92817
50,7.68212,7.00025,7.00025,7.00025,6.27514,7.08648,7.128,5.90625,5.90625,6.3471,7.00025,7.00025,7.00025,6.27514,7.08648,7.128,5.90625,5.90625,6.3471,7.00025,7.00025,7.00025,6.27514,7.08648,7.128,5.90625,5.90625,6.3471,7.00025,7.00025,7.00025,7.14621,7.12938,7.128,7.30447,7.30447,7.30425,7.00025,7.00025,7.00025,7.14621,7.12938,7.128,7.30447,7.30447,7.30425,7.00025,7.00025,7.00025,7.14621,7.12938,7.128,7.30447,7.30447,7.30425,7.00025,7.00025,7.00025,8.01906,7.17228,7.128,8.70717,8.70717,8.26346,7.00025,7.00025,7.00025,8.01906,7.17228,7.128,8.70717,8.70717,8.26346,7.00025,7.00025,7.00025,8.01906,7.17228,7.128,8.70717,8.70717,8.26346
51,8.0143,7.31861,7.31861,7.31861,6.57095,7.38872,7.44652,6.17952,6.19443,6.66887,7.31861,7.31861,7.31861,6.57095,7.38872,7.44652,6.17952,6.19443,6.66887,7.31861,7.31861,7.31861,6.57095,7.38872,7.44652,6.17952,6.19443,6.66887,7.31861,7.31861,7.31861,7.46549,7.44844,7.44652,7.62452,7.62465,7.62349,7.31861,7.31861,7.31861,7.46549,7.44844,7.44652,7.62452,7.62465,7.62349,7.31861,7.31861,7.31861,7.46549,7.44844,7.44652,7.62452,7.62465,7.62349,7.31861,7.31861,7.31861,8.36176,7.50816,7.44652,9.07398,9.05918,8.58001,7.31861,7.31861,7.31861,8.36176,7.50816,7.44652,9.07398,9.05918,8.58001,7.31861,7.31861,7.31861,8.36176,7.50816,7.44652,9.07398,9.05918,8.58001
52,8.35837,7.64861,7.64861,7.64861,6.87832,7.71633,7.77668,6.46354,6.46354,7.02005,7.64861,7.64861,7.64861,6.87832,7.71633,7.77668,6.46354,6.46354,7.02005,7.64861,7.64861,7.64861,6.87832,7.71633,7.77668,6.46354,6.46354,7.02005,7.64861,7.64861,7.64861,7.7964,7.77865,7.77668,7.95625,7.95625,7.95418,7.64861,7.64861,7.64861,7.7964,7.77865,7.77668,7.95625,7.95625,7.95418,7.64861,7.64861,7.64861,7.7964,7.77865,7.77668,7.95625,7.95625,7.95418,7.64861,7.64861,7.64861,8.71607,7.84097,7.77668,9.45338,9.45338,8.89001,7.64861,7.64861,7.64861,8.71607,7.84097,7.77668,9.45338,9.45338,8.89001,7.64861,7.64861,7.64861,8.71607,7.84097,7.77668,9.45338,9.45338,8.89001
53,8.71476,7.99066,7.99066,7.99066,7.19764,8.04016,8.11888,6.74251,6.74251,7.33893,7.99066,7.99066,7.99066,7.19764,8.04016,8.11888,6.74251,6.74251,7.33893,7.99066,7.99066,7.99066,7.19764,8.04016,8.11888,6.74251,6.74251,7.33893,7.99066,7.99066,7.99066,8.13919,8.12143,8.11888,8.29998,8.29998,8.2973,7.99066,7.99066,7.99066,8.13919,8.12143,8.11888,8.29998,8.29998,8.2973,7.99066,7.99066,7.99066,8.13919,8.12143,8.11888,8.29998,8.29998,8.2973,7.99066,7.99066,7.99066,9.08243,8.2027,8.11888,9.86199,9.86199,9.25725,7.99066,7.99066,7.99066,9.08243,8.2027,8.11888,9.86199,9.86199,9.25725,7.99066,7.99066,7.99066,9.08243,8.2027,8.11888,9.86199,9.86199,9.25725
54,9.08389,8.34519,8.34519,8.34519,7.51266,8.3914,8.47355,7.04853,7.04853,7.6535,8.34519,8.34519,8.34519,7.51266,8.3914,8.47355,7.04853,7.04853,7.6535,8.34519,8.34519,8.34519,7.51266,8.3914,8.47355,7.04853,7.04853,7.6535,8.34519,8.34519,8.34519,8.49478,8.47616,8.47355,8.65626,8.65626,8.65306,8.34519,8.34519,8.34519,8.49478,8.47616,8.47355,8.65626,8.65626,8.65306,8.34519,8.34519,8.34519,8.49478,8.47616,8.47355,8.65626,8.65626,8.65306,8.34519,8.34519,8.34519,9.47857,8.56093,8.47355,10.2685,10.2685,9.65427,8.34519,8.34519,8.34519,9.47857,8.56093,8.47355,10.2685,10.2685,9.65427,8.34519,8.34519,8.34519,9.47857,8.56093,8.47355,10.2685,10.2685,9.65427
55,9.46624,8.71265,8.71265,8.71265,7.85653,8.75543,8.84115,7.36651,7.40158,7.99687,8.71265,8.71265,8.71265,7.85653,8.75543,8.84115,7.36651,7.40158,7.99687,8.71265,8.71265,8.71265,7.85653,8.75543,8.84115,7.36651,7.40158,7.99687,8.71265,8.71265,8.71265,8.86303,8.84381,8.84115,9.02548,9.02543,9.02148,8.71265,8.71265,8.71265,8.86303,8.84381,8.84115,9.02548,9.02543,9.02148,8.71265,8.71265,8.71265,8.86303,8.84381,8.84115,9.02548,9.02543,9.02148,8.71265,8.71265,8.71265,9.87116,8.9322,8.84115,10.6889,10.6537,10.0477,8.71265,8.71265,8.71265,9.87116,8.9322,8.84115,10.6889,10.6537,10.0477,8.71265,8.71265,8.71265,9.87116,8.9322,8.84115,10.6889,10.6537,10.0477
56,9.86227,9.0935,9.0935,9.0935,8.21382,9.13271,9.22209,7.71522,7.77003,8.33549,9.0935,9.0935,9.0935,8.21382,9.13271,9.22209,7.71522,7.77003,8.33549,9.0935,9.0935,9.0935,8.21382,9.13271,9.22209,7.71522,7.77003,8.33549,9.0935,9.0935,9.0935,9.24469,9.22485,9.22209,9.40811,9.40789,9.40359,9.0935,9.0935,9.0935,9.24469,9.22485,9.22209,9.40811,9.40789,9.40359,9.0935,9.0935,9.0935,9.24469,9.22485,9.22209,9.40811,9.40789,9.40359,9.0935,9.0935,9.0935,10.2772,9.31698,9.22209,11.1054,11.0501,10.4733,9.0935,9.0935,9.0935,10.2772,9.31698,9.22209,11.1054,11.0501,10.4733,9.0935,9.0935,9.0935,10.2772,9.31698,9.22209,11.1054,11.0501,10.4733
57,10.2725,9.48805,9.48805,9.48805,8.56613,9.52372,9.61681,8.09741,8.17363,8.70528,9.48805,9.48805,9.48805,8.56613,9.52372,9.61681,8.09741,8.17363,8.70528,9.48805,9.48805,9.48805,8.56613,9.52372,9.61681,8.09741,8.17363,8.70528,9.48805,9.48805,9.48805,9.64053,9.61974,9.61681,9.80448,9.80413,9.79928,9.48805,9.48805,9.48805,9.64053,9.61974,9.61681,9.80448,9.80413,9.79928,9.48805,9.48805,9.48805,9.64053,9.61974,9.61681,9.80448,9.80413,9.79928,9.48805,9.48805,9.48805,10.7165,9.71576,9.61681,11.5159,11.4386,10.8949,9.48805,9.48805,9.48805,10.7165,9.71576,9.61681,11.5159,11.4386,10.8949,9.48805,9.48805,9.48805,10.7165,9.71576,9.61681,11.5159,11.4386,10.8949
58,10.6974,9.89689,9.89689,9.89689,8.95095,9.92895,10.0259,8.51611,8.51611,9.08945,9.89689,9.89689,9.89689,8.95095,9.92895,10.0259,8.51611,8.51611,9.08945,9.89689,9.89689,9.89689,8.95095,9.92895,10.0259,8.51611,8.51611,9.08945,9.89689,9.89689,9.89689,10.0505,10.029,10.0259,10.2151,10.2151,10.2094,9.89689,9.89689,9.89689,10.0505,10.029,10.0259,10.2151,10.2151,10.2094,9.89689,9.89689,9.89689,10.0505,10.029,10.0259,10.2151,10.2151,10.2094,9.89689,9.89689,9.89689,11.1515,10.129,10.0259,11.9181,11.9181,11.3308,9.89689,9.89689,9.89689,11.1515,10.129,10.0259,11.9181,11.9181,11.3308,9.89689,9.89689,9.89689,11.1515,10.129,10.0259,11.9181,11.9181,11.3308
59,11.1374,10.3207,10.3207,10.3207,9.35071,10.3489,10.4498,8.89169,8.97423,9.46803,10.3207,10.3207,10.3207,9.35071,10.3489,10.4498,8.89169,8.97423,9.46803,10.3207,10.3207,10.3207,9.35071,10.3489,10.4498,8.89169,8.97423,9.46803,10.3207,10.3207,10.3207,10.4753,10.4531,10.4498,10.6408,10.6402,10.6346,10.3207,10.3207,10.3207,10.4753,10.4531,10.4498,10.6408,10.6402,10.6346,10.3207,10.3207,10.3207,10.4753,10.4531,10.4498,10.6408,10.6402,10.6346,10.3207,10.3207,10.3207,11.6014,10.5573,10.4498,12.394,12.3097,11.8028,10.3207,10.3207,10.3207,11.6014,10.5573,10.4498,12.394,12.3097,11.8028,10.3207,10.3207,10.3207,11.6014,10.5573,10.4498,12.394,12.3097,11.8028
60,11.5933,10.7598,10.7598,10.7598,9.76597,10.7841,10.8891,9.34633,9.36782,9.9031,10.7598,10.7598,10.7598,9.76597,10.7841,10.8891,9.34633,9.36782,9.9031,10.7598,10.7598,10.7598,9.76597,10.7841,10.8891,9.34633,9.36782,9.9031,10.7598,10.7598,10.7598,10.9155,10.8926,10.8891,11.0815,11.0813,11.0747,10.7598,10.7598,10.7598,10.9155,10.8926,10.8891,11.0815,11.0813,11.0747,10.7598,10.7598,10.7598,10.9155,10.8926,10.8891,11.0815,11.0813,11.0747,10.7598,10.7598,10.7598,12.0665,11.0011,10.8891,12.8202,12.7982,12.2478,10.7598,10.7598,10.7598,12.0665,11.0011,10.8891,12.8202,12.7982,12.2478,10.7598,10.7598,10.7598,12.0665,11.0011,10.8891,12.8202,12.7982,12.2478
61,12.0654,11.215,11.215,11.215,10.2195,11.235,11.3443,9.75435,9.75435,10.3782,11.215,11.215,11.215,10.2195,11.235,11.3443,9.75435,9.75435,10.3782,11.215,11.215,11.215,10.2195,11.235,11.3443,9.75435,9.75435,10.3782,11.215,11.215,11.215,11.3714,11.348,11.3443,11.5385,11.5385,11.5304,11.215,11.215,11.215,11.3714,11.348,11.3443,11.5385,11.5385,11.5304,11.215,11.215,11.215,11.3714,11.348,11.3443,11.5385,11.5385,11.5304,11.215,11.215,11.215,12.5246,11.461,11.3443,13.3263,13.3263,12.6839,11.215,11.215,11.215,12.5246,11.461,11.3443,13.3263,13.3263,12.6839,11.215,11.215,11.215,12.5246,11.461,11.3443,13.3263,13.3263,12.6839
