gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.65564e-005,0.000125356,0.000375837,0.00042793,0.000184653,2.99023e-005,1.8305e-006,0.000161559,0.00122324,0.00366745,0.00417578,0.00180186,0.000291789,1.78621e-005,0.000644475,0.00487962,0.0146298,0.0166576,0.00718781,0.00116398,7.12538e-005,0.00102091,0.0077298,0.0231751,0.0263873,0.0113862,0.00184385,0.000112873,0.000644475,0.00487962,0.0146298,0.0166576,0.00718781,0.00116398,7.12538e-005,0.000161559,0.00122324,0.00366745,0.00417578,0.00180186,0.000291789,1.78621e-005,1.65564e-005,0.000125356,0.000375837,0.00042793,0.000184653,2.99023e-005,1.8305e-006
1,0.0185364,4.37225e-006,4.45444e-005,0.00017671,0.000264204,0.00014843,3.0994e-005,2.43036e-006,4.26648e-005,0.000434668,0.00172435,0.00257812,0.00144839,0.000302442,2.37157e-005,0.000170194,0.00173393,0.0068786,0.0102844,0.00577777,0.00120647,9.46041e-005,0.000269604,0.00274673,0.0108964,0.0162915,0.00915256,0.00191117,0.000149862,0.000170194,0.00173393,0.0068786,0.0102844,0.00577777,0.00120647,9.46041e-005,4.26647e-005,0.000434668,0.00172435,0.00257812,0.00144839,0.000302442,2.37156e-005,4.37225e-006,4.45444e-005,0.00017671,0.000264204,0.00014843,3.0994e-005,2.43036e-006
2,0.0372875,3.11553e-006,3.10591e-005,0.000120981,0.000178135,9.88343e-005,2.04325e-005,1.58939e-006,3.04016e-005,0.000303078,0.00118054,0.00173826,0.000964434,0.000199382,1.55094e-005,0.000121275,0.00120901,0.00470931,0.00693407,0.00384722,0.000795356,6.18685e-005,0.000192112,0.00191519,0.00746002,0.0109843,0.00609439,0.00125992,9.80058e-005,0.000121275,0.00120901,0.00470931,0.00693407,0.00384722,0.000795356,6.18684e-005,3.04016e-005,0.000303078,0.00118054,0.00173825,0.000964433,0.000199382,1.55094e-005,3.11553e-006,3.10591e-005,0.000120981,0.000178135,9.88343e-005,2.04325e-005,1.58939e-006
3,0.0562558,2.65718e-006,2.73734e-005,0.000111314,0.00017353,0.000103726,2.35935e-005,2.07799e-006,2.5929e-005,0.000267112,0.00108621,0.00169332,0.00101217,0.000230227,2.02773e-005,0.000103433,0.00106554,0.004333,0.00675484,0.00403765,0.000918399,8.0888e-005,0.000163849,0.00168792,0.00686391,0.0107003,0.00639604,0.00145484,0.000128135,0.000103433,0.00106554,0.004333,0.00675484,0.00403765,0.000918399,8.0888e-005,2.5929e-005,0.000267112,0.00108621,0.00169332,0.00101217,0.000230227,2.02772e-005,2.65718e-006,2.73734e-005,0.000111314,0.00017353,0.000103726,2.35935e-005,2.07799e-006
4,0.0754439,2.33595e-006,2.6222e-005,0.000117407,0.000203727,0.000136598,3.49804e-005,3.47732e-006,2.27944e-005,0.000255876,0.00114566,0.00198799,0.00133294,0.000341341,3.3932e-005,9.09292e-005,0.00102072,0.00457017,0.00793027,0.00531722,0.00136164,0.000135358,0.000144041,0.00161692,0.0072396,0.0125623,0.008423,0.00215698,0.000214421,9.09292e-005,0.00102072,0.00457017,0.00793027,0.00531721,0.00136164,0.000135358,2.27944e-005,0.000255876,0.00114566,0.00198798,0.00133294,0.000341341,3.3932e-005,2.33595e-006,2.6222e-005,0.000117407,0.000203727,0.000136598,3.49804e-005,3.47732e-006
5,0.0948544,1.91516e-006,2.16841e-005,9.72431e-005,0.000167928,0.00011149,2.81797e-005,2.75975e-006,1.86883e-005,0.000211595,0.000948906,0.00163866,0.00108793,0.00027498,2.69299e-005,7.45496e-005,0.000844073,0.00378528,0.00653677,0.00433987,0.00109692,0.000107426,0.000118094,0.0013371,0.00599627,0.0103549,0.00687479,0.00173764,0.000170173,7.45496e-005,0.000844073,0.00378528,0.00653677,0.00433987,0.00109692,0.000107426,1.86883e-005,0.000211595,0.000948907,0.00163866,0.00108793,0.00027498,2.69298e-005,1.91516e-006,2.16841e-005,9.72431e-005,0.000167928,0.00011149,2.81797e-005,2.75975e-006
6,0.11449,1.73318e-006,1.90307e-005,8.33145e-005,0.000141161,9.23433e-005,2.30772e-005,2.24028e-006,1.69125e-005,0.000185703,0.00081299,0.00137746,0.000901094,0.00022519,2.18609e-005,6.74657e-005,0.000740788,0.0032431,0.00549484,0.00359455,0.000898304,8.72053e-005,0.000106872,0.00117348,0.00513739,0.00870437,0.00569413,0.001423,0.000138142,6.74657e-005,0.000740788,0.0032431,0.00549484,0.00359455,0.000898304,8.72052e-005,1.69125e-005,0.000185703,0.000812989,0.00137746,0.000901093,0.000225189,2.18609e-005,1.73318e-006,1.90307e-005,8.33145e-005,0.000141161,9.23433e-005,2.30772e-005,2.24028e-006
7,0.134352,1.35445e-006,1.53866e-005,7.03673e-005,0.000126027,8.83653e-005,2.40687e-005,2.61028e-006,1.32168e-005,0.000150144,0.00068665,0.00122978,0.000862276,0.000234864,2.54713e-005,5.27234e-005,0.000598939,0.00273912,0.00490571,0.00343971,0.000936897,0.000101608,8.35191e-005,0.000948779,0.00433904,0.00777114,0.00544884,0.00148414,0.000160957,5.27234e-005,0.000598939,0.00273912,0.00490571,0.00343971,0.000936897,0.000101608,1.32169e-005,0.000150144,0.000686651,0.00122978,0.000862276,0.000234864,2.54713e-005,1.35445e-006,1.53866e-005,7.03673e-005,0.000126027,8.83653e-005,2.40687e-005,2.61028e-006
8,0.154445,1.1284e-006,1.33549e-005,6.35552e-005,0.000118608,8.68439e-005,2.47608e-005,2.82184e-006,1.1011e-005,0.000130318,0.000620177,0.00115738,0.000847429,0.000241617,2.75358e-005,4.39241e-005,0.000519852,0.00247395,0.00461691,0.00338048,0.000963837,0.000109843,6.95802e-005,0.000823498,0.00391898,0.00731365,0.00535502,0.00152681,0.000174002,4.39241e-005,0.000519852,0.00247395,0.00461691,0.00338048,0.000963837,0.000109843,1.1011e-005,0.000130318,0.000620177,0.00115738,0.00084743,0.000241618,2.75358e-005,1.1284e-006,1.33549e-005,6.35552e-005,0.000118608,8.68439e-005,2.47608e-005,2.82184e-006
9,0.174771,9.44389e-007,1.10459e-005,5.18522e-005,9.52479e-005,6.8527e-005,1.91775e-005,2.14291e-006,9.21542e-006,0.000107787,0.000505978,0.000929437,0.000668692,0.000187135,2.09107e-005,3.67613e-005,0.000429972,0.0020184,0.00370762,0.00266748,0.000746502,8.34148e-005,5.82335e-005,0.000681118,0.00319735,0.00587324,0.00422556,0.00118253,0.000132137,3.67613e-005,0.000429972,0.0020184,0.00370762,0.00266748,0.000746502,8.34148e-005,9.21543e-006,0.000107787,0.000505979,0.000929437,0.000668692,0.000187135,2.09107e-005,9.44389e-007,1.10459e-005,5.18522e-005,9.52479e-005,6.8527e-005,1.91775e-005,2.14291e-006
