gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
93,21.8803,8.4115,8.4115,8.4115,8.4115,8.4115,8.36702,8.36702,8.36702,8.36702,8.36702,8.31469,8.31469,8.31469,8.31469,8.31469,8.25648,8.25648,8.25648,8.25648,8.25648,10.9233,10.9233,10.9233,10.9233,10.9233
94,22.5684,8.67769,8.67769,8.67769,8.67769,8.67769,8.63292,8.63292,8.63292,8.63292,8.63292,8.58025,8.58025,8.58025,8.58025,8.58025,8.52167,8.52167,8.52167,8.52167,8.52167,11.2992,11.2992,11.2992,11.2992,11.2992
95,23.2766,8.9519,8.9519,8.9519,8.9519,8.9519,8.90687,8.90687,8.90687,8.90687,8.90687,8.85387,8.85387,8.85387,8.85387,8.85387,8.79492,8.79492,8.79492,8.79492,8.79492,11.6881,11.6881,11.6881,11.6881,11.6881
96,24.0056,9.23437,9.23437,9.23437,9.23437,9.23437,9.18908,9.18908,9.18908,9.18908,9.18908,9.13579,9.13579,9.13579,9.13579,9.13579,9.07647,9.07647,9.07647,9.07647,9.07647,12.0906,12.0906,12.0906,12.0906,12.0906
97,24.756,9.52533,9.52533,9.52533,9.52533,9.52533,9.47979,9.47979,9.47979,9.47979,9.47979,9.42622,9.42622,9.42622,9.42622,9.42622,9.36655,9.36655,9.36655,9.36655,9.36655,12.5039,12.5039,12.5039,12.5039,12.5039
98,25.5283,9.82502,9.82502,9.82502,9.82502,9.82502,9.77926,9.77926,9.77926,9.77926,9.77926,9.7254,9.7254,9.7254,9.7254,9.7254,9.66541,9.66541,9.66541,9.66541,9.66541,12.9271,12.9271,12.9271,12.9271,12.9271
99,26.3233,10.1337,10.1337,10.1337,10.1337,10.1337,10.0877,10.0877,10.0877,10.0877,10.0877,10.0336,10.0336,10.0336,10.0336,10.0336,9.97329,9.97329,9.97329,9.97329,9.97329,13.3631,13.3631,13.3631,13.3631,13.3631
100,27.1416,10.4516,10.4516,10.4516,10.4516,10.4516,10.4055,10.4055,10.4055,10.4055,10.4055,10.3511,10.3511,10.3511,10.3511,10.3511,10.2904,10.2904,10.2904,10.2904,10.2904,13.8145,13.8145,13.8145,13.8145,13.8145
101,27.9838,10.7791,10.7791,10.7791,10.7791,10.7791,10.7327,10.7327,10.7327,10.7327,10.7327,10.6781,10.6781,10.6781,10.6781,10.6781,10.6172,10.6172,10.6172,10.6172,10.6172,14.2796,14.2796,14.2796,14.2796,14.2796
102,28.8508,11.1163,11.1163,11.1163,11.1163,11.1163,11.0697,11.0697,11.0697,11.0697,11.0697,11.0149,11.0149,11.0149,11.0149,11.0149,10.9537,10.9537,10.9537,10.9537,10.9537,14.759,14.759,14.759,14.759,14.759
103,29.7431,11.4636,11.4636,11.4636,11.4636,11.4636,11.4169,11.4169,11.4169,11.4169,11.4169,11.3617,11.3617,11.3617,11.3617,11.3617,11.3003,11.3003,11.3003,11.3003,11.3003,15.2547,15.2547,15.2547,15.2547,15.2547
104,30.6616,11.8213,11.8213,11.8213,11.8213,11.8213,11.7743,11.7743,11.7743,11.7743,11.7743,11.719,11.719,11.719,11.719,11.719,11.6573,11.6573,11.6573,11.6573,11.6573,15.7654,15.7654,15.7654,15.7654,15.7654
105,31.607,12.1896,12.1896,12.1896,12.1896,12.1896,12.1425,12.1425,12.1425,12.1425,12.1425,12.087,12.087,12.087,12.087,12.087,12.025,12.025,12.025,12.025,12.025,16.2901,16.2901,16.2901,16.2901,16.2901
106,32.5802,12.5689,12.5689,12.5689,12.5689,12.5689,12.5216,12.5216,12.5216,12.5216,12.5216,12.4659,12.4659,12.4659,12.4659,12.4659,12.4037,12.4037,12.4037,12.4037,12.4037,16.8303,16.8303,16.8303,16.8303,16.8303
107,33.5818,12.9595,12.9595,12.9595,12.9595,12.9595,12.912,12.912,12.912,12.912,12.912,12.8561,12.8561,12.8561,12.8561,12.8561,12.7937,12.7937,12.7937,12.7937,12.7937,17.3868,17.3868,17.3868,17.3868,17.3868
108,34.6128,13.3617,13.3617,13.3617,13.3617,13.3617,13.3141,13.3141,13.3141,13.3141,13.3141,13.258,13.258,13.258,13.258,13.258,13.1954,13.1954,13.1954,13.1954,13.1954,17.9601,17.9601,17.9601,17.9601,17.9601
109,35.674,13.7758,13.7758,13.7758,13.7758,13.7758,13.728,13.728,13.728,13.728,13.728,13.6718,13.6718,13.6718,13.6718,13.6718,13.609,13.609,13.609,13.609,13.609,18.5511,18.5511,18.5511,18.5511,18.5511
110,36.7663,14.2022,14.2022,14.2022,14.2022,14.2022,14.1543,14.1543,14.1543,14.1543,14.1543,14.0979,14.0979,14.0979,14.0979,14.0979,14.035,14.035,14.035,14.035,14.035,19.1615,19.1615,19.1615,19.1615,19.1615
111,37.8906,14.6413,14.6413,14.6413,14.6413,14.6413,14.5933,14.5933,14.5933,14.5933,14.5933,14.5367,14.5367,14.5367,14.5367,14.5367,14.4736,14.4736,14.4736,14.4736,14.4736,19.7906,19.7906,19.7906,19.7906,19.7906
112,39.0479,15.0934,15.0934,15.0934,15.0934,15.0934,15.0452,15.0452,15.0452,15.0452,15.0452,14.9885,14.9885,14.9885,14.9885,14.9885,14.9252,14.9252,14.9252,14.9252,14.9252,20.4387,20.4387,20.4387,20.4387,20.4387
113,40.239,15.5589,15.5589,15.5589,15.5589,15.5589,15.5106,15.5106,15.5106,15.5106,15.5106,15.4537,15.4537,15.4537,15.4537,15.4537,15.3903,15.3903,15.3903,15.3903,15.3903,21.1051,21.1051,21.1051,21.1051,21.1051
114,41.4651,16.0381,16.0381,16.0381,16.0381,16.0381,15.9898,15.9898,15.9898,15.9898,15.9898,15.9328,15.9328,15.9328,15.9328,15.9328,15.8692,15.8692,15.8692,15.8692,15.8692,21.7903,21.7903,21.7903,21.7903,21.7903
115,42.7271,16.5316,16.5316,16.5316,16.5316,16.5316,16.4831,16.4831,16.4831,16.4831,16.4831,16.426,16.426,16.426,16.426,16.426,16.3622,16.3622,16.3622,16.3622,16.3622,22.4964,22.4964,22.4964,22.4964,22.4964
116,44.0261,17.0396,17.0396,17.0396,17.0396,17.0396,16.9911,16.9911,16.9911,16.9911,16.9911,16.9338,16.9338,16.9338,16.9338,16.9338,16.8699,16.8699,16.8699,16.8699,16.8699,23.2249,23.2249,23.2249,23.2249,23.2249
117,45.3631,17.5627,17.5627,17.5627,17.5627,17.5627,17.5141,17.5141,17.5141,17.5141,17.5141,17.4567,17.4567,17.4567,17.4567,17.4567,17.3927,17.3927,17.3927,17.3927,17.3927,23.9768,23.9768,23.9768,23.9768,23.9768
118,46.7394,18.1013,18.1013,18.1013,18.1013,18.1013,18.0525,18.0525,18.0525,18.0525,18.0525,17.995,17.995,17.995,17.995,17.995,17.9309,17.9309,17.9309,17.9309,17.9309,24.7491,24.7491,24.7491,24.7491,24.7491
119,48.1559,18.6557,18.6557,18.6557,18.6557,18.6557,18.6069,18.6069,18.6069,18.6069,18.6069,18.5493,18.5493,18.5493,18.5493,18.5493,18.485,18.485,18.485,18.485,18.485,25.5439,25.5439,25.5439,25.5439,25.5439
120,49.614,19.2266,19.2266,19.2266,19.2266,19.2266,19.1776,19.1776,19.1776,19.1776,19.1776,19.1199,19.1199,19.1199,19.1199,19.1199,19.0555,19.0555,19.0555,19.0555,19.0555,26.365,26.365,26.365,26.365,26.365
121,51.1148,19.8142,19.8142,19.8142,19.8142,19.8142,19.7652,19.7652,19.7652,19.7652,19.7652,19.7074,19.7074,19.7074,19.7074,19.7074,19.6429,19.6429,19.6429,19.6429,19.6429,27.2093,27.2093,27.2093,27.2093,27.2093
122,52.6596,20.4192,20.4192,20.4192,20.4192,20.4192,20.3701,20.3701,20.3701,20.3701,20.3701,20.3123,20.3123,20.3123,20.3123,20.3123,20.2477,20.2477,20.2477,20.2477,20.2477,28.0794,28.0794,28.0794,28.0794,28.0794
123,54.2497,21.0421,21.0421,21.0421,21.0421,21.0421,20.9929,20.9929,20.9929,20.9929,20.9929,20.9349,20.9349,20.9349,20.9349,20.9349,20.8703,20.8703,20.8703,20.8703,20.8703,28.9769,28.9769,28.9769,28.9769,28.9769
124,55.8863,21.6833,21.6833,21.6833,21.6833,21.6833,21.6341,21.6341,21.6341,21.6341,21.6341,21.576,21.576,21.576,21.576,21.576,21.5112,21.5112,21.5112,21.5112,21.5112,29.8996,29.8996,29.8996,29.8996,29.8996
125,57.5709,22.3435,22.3435,22.3435,22.3435,22.3435,22.2941,22.2941,22.2941,22.2941,22.2941,22.236,22.236,22.236,22.236,22.236,22.1711,22.1711,22.1711,22.1711,22.1711,30.8485,30.8485,30.8485,30.8485,30.8485
126,59.3049,23.0231,23.0231,23.0231,23.0231,23.0231,22.9737,22.9737,22.9737,22.9737,22.9737,22.9154,22.9154,22.9154,22.9154,22.9154,22.8505,22.8505,22.8505,22.8505,22.8505,31.8256,31.8256,31.8256,31.8256,31.8256
127,61.0897,23.7227,23.7227,23.7227,23.7227,23.7227,23.6732,23.6732,23.6732,23.6732,23.6732,23.6149,23.6149,23.6149,23.6149,23.6149,23.5499,23.5499,23.5499,23.5499,23.5499,32.833,32.833,32.833,32.833,32.833
128,62.9268,24.4429,24.4429,24.4429,24.4429,24.4429,24.3934,24.3934,24.3934,24.3934,24.3934,24.335,24.335,24.335,24.335,24.335,24.2699,24.2699,24.2699,24.2699,24.2699,33.8699,33.8699,33.8699,33.8699,33.8699
129,64.8177,25.1843,25.1843,25.1843,25.1843,25.1843,25.1347,25.1347,25.1347,25.1347,25.1347,25.0763,25.0763,25.0763,25.0763,25.0763,25.0111,25.0111,25.0111,25.0111,25.0111,34.9379,34.9379,34.9379,34.9379,34.9379
130,66.7641,25.9475,25.9475,25.9475,25.9475,25.9475,25.8979,25.8979,25.8979,25.8979,25.8979,25.8394,25.8394,25.8394,25.8394,25.8394,25.7742,25.7742,25.7742,25.7742,25.7742,36.0391,36.0391,36.0391,36.0391,36.0391
131,68.7675,26.7333,26.7333,26.7333,26.7333,26.7333,26.6836,26.6836,26.6836,26.6836,26.6836,26.625,26.625,26.625,26.625,26.625,26.5597,26.5597,26.5597,26.5597,26.5597,37.1723,37.1723,37.1723,37.1723,37.1723
132,70.8295,27.5421,27.5421,27.5421,27.5421,27.5421,27.4924,27.4924,27.4924,27.4924,27.4924,27.4338,27.4338,27.4338,27.4338,27.4338,27.3683,27.3683,27.3683,27.3683,27.3683,38.3387,38.3387,38.3387,38.3387,38.3387
133,72.9521,28.3747,28.3747,28.3747,28.3747,28.3747,28.325,28.325,28.325,28.325,28.325,28.2663,28.2663,28.2663,28.2663,28.2663,28.2008,28.2008,28.2008,28.2008,28.2008,39.5391,39.5391,39.5391,39.5391,39.5391
134,75.1368,29.2319,29.2319,29.2319,29.2319,29.2319,29.182,29.182,29.182,29.182,29.182,29.1233,29.1233,29.1233,29.1233,29.1233,29.0578,29.0578,29.0578,29.0578,29.0578,40.7751,40.7751,40.7751,40.7751,40.7751
135,77.3855,30.1142,30.1142,30.1142,30.1142,30.1142,30.0643,30.0643,30.0643,30.0643,30.0643,30.0055,30.0055,30.0055,30.0055,30.0055,29.94,29.94,29.94,29.94,29.94,42.0478,42.0478,42.0478,42.0478,42.0478
136,79.7002,31.0225,31.0225,31.0225,31.0225,31.0225,30.9726,30.9726,30.9726,30.9726,30.9726,30.9137,30.9137,30.9137,30.9137,30.9137,30.8481,30.8481,30.8481,30.8481,30.8481,43.3587,43.3587,43.3587,43.3587,43.3587
137,82.0826,31.9574,31.9574,31.9574,31.9574,31.9574,31.9075,31.9075,31.9075,31.9075,31.9075,31.8486,31.8486,31.8486,31.8486,31.8486,31.7829,31.7829,31.7829,31.7829,31.7829,44.7089,44.7089,44.7089,44.7089,44.7089
138,84.5349,32.9199,32.9199,32.9199,32.9199,32.9199,32.8699,32.8699,32.8699,32.8699,32.8699,32.811,32.811,32.811,32.811,32.811,32.7452,32.7452,32.7452,32.7452,32.7452,46.0988,46.0988,46.0988,46.0988,46.0988
139,87.0591,33.9106,33.9106,33.9106,33.9106,33.9106,33.8606,33.8606,33.8606,33.8606,33.8606,33.8017,33.8017,33.8017,33.8017,33.8017,33.7359,33.7359,33.7359,33.7359,33.7359,47.5296,47.5296,47.5296,47.5296,47.5296
140,89.6572,34.9305,34.9305,34.9305,34.9305,34.9305,34.8805,34.8805,34.8805,34.8805,34.8805,34.8215,34.8215,34.8215,34.8215,34.8215,34.7556,34.7556,34.7556,34.7556,34.7556,49.0024,49.0024,49.0024,49.0024,49.0024
141,92.3314,35.9803,35.9803,35.9803,35.9803,35.9803,35.9303,35.9303,35.9303,35.9303,35.9303,35.8712,35.8712,35.8712,35.8712,35.8712,35.8053,35.8053,35.8053,35.8053,35.8053,50.5187,50.5187,50.5187,50.5187,50.5187
142,95.084,37.061,37.061,37.061,37.061,37.061,37.0109,37.0109,37.0109,37.0109,37.0109,36.9518,36.9518,36.9518,36.9518,36.9518,36.8859,36.8859,36.8859,36.8859,36.8859,52.0806,52.0806,52.0806,52.0806,52.0806
143,97.9173,38.1734,38.1734,38.1734,38.1734,38.1734,38.1233,38.1233,38.1233,38.1233,38.1233,38.0642,38.0642,38.0642,38.0642,38.0642,37.9982,37.9982,37.9982,37.9982,37.9982,53.6888,53.6888,53.6888,53.6888,53.6888
144,100.834,39.3185,39.3185,39.3185,39.3185,39.3185,39.2683,39.2683,39.2683,39.2683,39.2683,39.2092,39.2092,39.2092,39.2092,39.2092,39.1432,39.1432,39.1432,39.1432,39.1432,55.3437,55.3437,55.3437,55.3437,55.3437
145,103.835,40.4972,40.4972,40.4972,40.4972,40.4972,40.447,40.447,40.447,40.447,40.447,40.3879,40.3879,40.3879,40.3879,40.3879,40.3218,40.3218,40.3218,40.3218,40.3218,57.047,57.047,57.047,57.047,57.047
146,106.925,41.7106,41.7106,41.7106,41.7106,41.7106,41.6604,41.6604,41.6604,41.6604,41.6604,41.6011,41.6011,41.6011,41.6011,41.6011,41.5351,41.5351,41.5351,41.5351,41.5351,58.8014,58.8014,58.8014,58.8014,58.8014
147,110.105,42.9595,42.9595,42.9595,42.9595,42.9595,42.9093,42.9093,42.9093,42.9093,42.9093,42.85,42.85,42.85,42.85,42.85,42.7839,42.7839,42.7839,42.7839,42.7839,60.6075,60.6075,60.6075,60.6075,60.6075
148,113.379,44.2452,44.2452,44.2452,44.2452,44.2452,44.1949,44.1949,44.1949,44.1949,44.1949,44.1356,44.1356,44.1356,44.1356,44.1356,44.0695,44.0695,44.0695,44.0695,44.0695,62.4663,62.4663,62.4663,62.4663,62.4663
149,116.748,45.5685,45.5685,45.5685,45.5685,45.5685,45.5182,45.5182,45.5182,45.5182,45.5182,45.4589,45.4589,45.4589,45.4589,45.4589,45.3928,45.3928,45.3928,45.3928,45.3928,64.3804,64.3804,64.3804,64.3804,64.3804
150,120.216,46.9308,46.9308,46.9308,46.9308,46.9308,46.8804,46.8804,46.8804,46.8804,46.8804,46.8211,46.8211,46.8211,46.8211,46.8211,46.7549,46.7549,46.7549,46.7549,46.7549,66.3514,66.3514,66.3514,66.3514,66.3514
151,123.786,48.333,48.333,48.333,48.333,48.333,48.2826,48.2826,48.2826,48.2826,48.2826,48.2233,48.2233,48.2233,48.2233,48.2233,48.157,48.157,48.157,48.157,48.157,68.3811,68.3811,68.3811,68.3811,68.3811
152,127.461,49.7763,49.7763,49.7763,49.7763,49.7763,49.726,49.726,49.726,49.726,49.726,49.6666,49.6666,49.6666,49.6666,49.6666,49.6003,49.6003,49.6003,49.6003,49.6003,70.4702,70.4702,70.4702,70.4702,70.4702
153,131.243,51.2621,51.2621,51.2621,51.2621,51.2621,51.2117,51.2117,51.2117,51.2117,51.2117,51.1523,51.1523,51.1523,51.1523,51.1523,51.086,51.086,51.086,51.086,51.086,72.6215,72.6215,72.6215,72.6215,72.6215
154,135.136,52.7914,52.7914,52.7914,52.7914,52.7914,52.741,52.741,52.741,52.741,52.741,52.6815,52.6815,52.6815,52.6815,52.6815,52.6152,52.6152,52.6152,52.6152,52.6152,74.8368,74.8368,74.8368,74.8368,74.8368
155,139.143,54.3656,54.3656,54.3656,54.3656,54.3656,54.3151,54.3151,54.3151,54.3151,54.3151,54.2557,54.2557,54.2557,54.2557,54.2557,54.1894,54.1894,54.1894,54.1894,54.1894,77.1159,77.1159,77.1159,77.1159,77.1159
156,143.267,55.986,55.986,55.986,55.986,55.986,55.9355,55.9355,55.9355,55.9355,55.9355,55.8761,55.8761,55.8761,55.8761,55.8761,55.8097,55.8097,55.8097,55.8097,55.8097,79.4613,79.4613,79.4613,79.4613,79.4613
157,147.512,57.6539,57.6539,57.6539,57.6539,57.6539,57.6034,57.6034,57.6034,57.6034,57.6034,57.5439,57.5439,57.5439,57.5439,57.5439,57.4776,57.4776,57.4776,57.4776,57.4776,81.8766,81.8766,81.8766,81.8766,81.8766
158,151.882,59.3707,59.3707,59.3707,59.3707,59.3707,59.3203,59.3203,59.3203,59.3203,59.3203,59.2608,59.2608,59.2608,59.2608,59.2608,59.1944,59.1944,59.1944,59.1944,59.1944,84.3624,84.3624,84.3624,84.3624,84.3624
159,156.38,61.138,61.138,61.138,61.138,61.138,61.0875,61.0875,61.0875,61.0875,61.0875,61.028,61.028,61.028,61.028,61.028,60.9616,60.9616,60.9616,60.9616,60.9616,86.9216,86.9216,86.9216,86.9216,86.9216
160,161.009,62.9571,62.9571,62.9571,62.9571,62.9571,62.9066,62.9066,62.9066,62.9066,62.9066,62.847,62.847,62.847,62.847,62.847,62.7806,62.7806,62.7806,62.7806,62.7806,89.557,89.557,89.557,89.557,89.557
161,165.774,64.8295,64.8295,64.8295,64.8295,64.8295,64.779,64.779,64.779,64.779,64.779,64.7194,64.7194,64.7194,64.7194,64.7194,64.653,64.653,64.653,64.653,64.653,92.2697,92.2697,92.2697,92.2697,92.2697
162,170.679,66.7568,66.7568,66.7568,66.7568,66.7568,66.7063,66.7063,66.7063,66.7063,66.7063,66.6468,66.6468,66.6468,66.6468,66.6468,66.5803,66.5803,66.5803,66.5803,66.5803,95.0621,95.0621,95.0621,95.0621,95.0621
163,175.728,68.7407,68.7407,68.7407,68.7407,68.7407,68.6902,68.6902,68.6902,68.6902,68.6902,68.6306,68.6306,68.6306,68.6306,68.6306,68.5642,68.5642,68.5642,68.5642,68.5642,97.9367,97.9367,97.9367,97.9367,97.9367
164,180.924,70.7828,70.7828,70.7828,70.7828,70.7828,70.7323,70.7323,70.7323,70.7323,70.7323,70.6727,70.6727,70.6727,70.6727,70.6727,70.6062,70.6062,70.6062,70.6062,70.6062,100.896,100.896,100.896,100.896,100.896
165,186.273,72.8848,72.8848,72.8848,72.8848,72.8848,72.8342,72.8342,72.8342,72.8342,72.8342,72.7746,72.7746,72.7746,72.7746,72.7746,72.7081,72.7081,72.7081,72.7081,72.7081,103.941,103.941,103.941,103.941,103.941
166,191.779,75.0484,75.0484,75.0484,75.0484,75.0484,74.9978,74.9978,74.9978,74.9978,74.9978,74.9382,74.9382,74.9382,74.9382,74.9382,74.8717,74.8717,74.8717,74.8717,74.8717,107.076,107.076,107.076,107.076,107.076
167,197.446,77.2755,77.2755,77.2755,77.2755,77.2755,77.2249,77.2249,77.2249,77.2249,77.2249,77.1653,77.1653,77.1653,77.1653,77.1653,77.0987,77.0987,77.0987,77.0987,77.0987,110.304,110.304,110.304,110.304,110.304
168,203.279,79.5679,79.5679,79.5679,79.5679,79.5679,79.5173,79.5173,79.5173,79.5173,79.5173,79.4576,79.4576,79.4576,79.4576,79.4576,79.3911,79.3911,79.3911,79.3911,79.3911,113.627,113.627,113.627,113.627,113.627
169,209.282,81.9275,81.9275,81.9275,81.9275,81.9275,81.8769,81.8769,81.8769,81.8769,81.8769,81.8172,81.8172,81.8172,81.8172,81.8172,81.7507,81.7507,81.7507,81.7507,81.7507,117.047,117.047,117.047,117.047,117.047
170,215.462,84.3563,84.3563,84.3563,84.3563,84.3563,84.3057,84.3057,84.3057,84.3057,84.3057,84.246,84.246,84.246,84.246,84.246,84.1794,84.1794,84.1794,84.1794,84.1794,120.568,120.568,120.568,120.568,120.568
171,221.823,86.8563,86.8563,86.8563,86.8563,86.8563,86.8057,86.8057,86.8057,86.8057,86.8057,86.746,86.746,86.746,86.746,86.746,86.6794,86.6794,86.6794,86.6794,86.6794,124.192,124.192,124.192,124.192,124.192
172,228.37,89.4296,89.4296,89.4296,89.4296,89.4296,89.379,89.379,89.379,89.379,89.379,89.3193,89.3193,89.3193,89.3193,89.3193,89.2527,89.2527,89.2527,89.2527,89.2527,127.923,127.923,127.923,127.923,127.923
173,235.11,92.0784,92.0784,92.0784,92.0784,92.0784,92.0278,92.0278,92.0278,92.0278,92.0278,91.9681,91.9681,91.9681,91.9681,91.9681,91.9015,91.9015,91.9015,91.9015,91.9015,131.763,131.763,131.763,131.763,131.763
174,242.046,94.8049,94.8049,94.8049,94.8049,94.8049,94.7542,94.7542,94.7542,94.7542,94.7542,94.6945,94.6945,94.6945,94.6945,94.6945,94.6279,94.6279,94.6279,94.6279,94.6279,135.715,135.715,135.715,135.715,135.715
175,249.186,97.6112,97.6112,97.6112,97.6112,97.6112,97.5606,97.5606,97.5606,97.5606,97.5606,97.5009,97.5009,97.5009,97.5009,97.5009,97.4343,97.4343,97.4343,97.4343,97.4343,139.782,139.782,139.782,139.782,139.782
176,256.535,100.5,100.5,100.5,100.5,100.5,100.449,100.449,100.449,100.449,100.449,100.39,100.39,100.39,100.39,100.39,100.323,100.323,100.323,100.323,100.323,143.969,143.969,143.969,143.969,143.969
177,264.1,103.473,103.473,103.473,103.473,103.473,103.423,103.423,103.423,103.423,103.423,103.363,103.363,103.363,103.363,103.363,103.296,103.296,103.296,103.296,103.296,148.28,148.28,148.28,148.28,148.28
178,271.886,106.534,106.534,106.534,106.534,106.534,106.483,106.483,106.483,106.483,106.483,106.423,106.423,106.423,106.423,106.423,106.357,106.357,106.357,106.357,106.357,152.718,152.718,152.718,152.718,152.718
179,279.901,109.684,109.684,109.684,109.684,109.684,109.633,109.633,109.633,109.633,109.633,109.574,109.574,109.574,109.574,109.574,109.507,109.507,109.507,109.507,109.507,157.285,157.285,157.285,157.285,157.285
180,288.15,112.927,112.927,112.927,112.927,112.927,112.876,112.876,112.876,112.876,112.876,112.816,112.816,112.816,112.816,112.816,112.75,112.75,112.75,112.75,112.75,161.985,161.985,161.985,161.985,161.985
181,296.641,116.264,116.264,116.264,116.264,116.264,116.214,116.214,116.214,116.214,116.214,116.154,116.154,116.154,116.154,116.154,116.087,116.087,116.087,116.087,116.087,166.823,166.823,166.823,166.823,166.823
182,305.381,119.7,119.7,119.7,119.7,119.7,119.649,119.649,119.649,119.649,119.649,119.589,119.589,119.589,119.589,119.589,119.523,119.523,119.523,119.523,119.523,171.803,171.803,171.803,171.803,171.803
183,314.377,123.236,123.236,123.236,123.236,123.236,123.185,123.185,123.185,123.185,123.185,123.126,123.126,123.126,123.126,123.126,123.059,123.059,123.059,123.059,123.059,176.93,176.93,176.93,176.93,176.93
184,323.636,126.876,126.876,126.876,126.876,126.876,126.825,126.825,126.825,126.825,126.825,126.766,126.766,126.766,126.766,126.766,126.699,126.699,126.699,126.699,126.699,182.208,182.208,182.208,182.208,182.208
185,333.167,130.623,130.623,130.623,130.623,130.623,130.572,130.572,130.572,130.572,130.572,130.512,130.512,130.512,130.512,130.512,130.445,130.445,130.445,130.445,130.445,187.641,187.641,187.641,187.641,187.641
186,342.977,134.479,134.479,134.479,134.479,134.479,134.428,134.428,134.428,134.428,134.428,134.369,134.369,134.369,134.369,134.369,134.302,134.302,134.302,134.302,134.302,193.234,193.234,193.234,193.234,193.234
187,353.075,138.449,138.449,138.449,138.449,138.449,138.398,138.398,138.398,138.398,138.398,138.338,138.338,138.338,138.338,138.338,138.271,138.271,138.271,138.271,138.271,198.991,198.991,198.991,198.991,198.991
188,363.469,142.534,142.534,142.534,142.534,142.534,142.484,142.484,142.484,142.484,142.484,142.424,142.424,142.424,142.424,142.424,142.357,142.357,142.357,142.357,142.357,204.918,204.918,204.918,204.918,204.918
189,374.167,146.74,146.74,146.74,146.74,146.74,146.689,146.689,146.689,146.689,146.689,146.629,146.629,146.629,146.629,146.629,146.563,146.563,146.563,146.563,146.563,211.018,211.018,211.018,211.018,211.018
190,385.179,151.069,151.069,151.069,151.069,151.069,151.018,151.018,151.018,151.018,151.018,150.958,150.958,150.958,150.958,150.958,150.892,150.892,150.892,150.892,150.892,217.297,217.297,217.297,217.297,217.297
191,396.513,155.525,155.525,155.525,155.525,155.525,155.474,155.474,155.474,155.474,155.474,155.414,155.414,155.414,155.414,155.414,155.347,155.347,155.347,155.347,155.347,223.76,223.76,223.76,223.76,223.76
192,408.179,160.111,160.111,160.111,160.111,160.111,160.06,160.06,160.06,160.06,160.06,160,160,160,160,160,159.934,159.934,159.934,159.934,159.934,230.412,230.412,230.412,230.412,230.412
193,420.188,164.832,164.832,164.832,164.832,164.832,164.781,164.781,164.781,164.781,164.781,164.721,164.721,164.721,164.721,164.721,164.654,164.654,164.654,164.654,164.654,237.26,237.26,237.26,237.26,237.26
194,432.548,169.691,169.691,169.691,169.691,169.691,169.64,169.64,169.64,169.64,169.64,169.58,169.58,169.58,169.58,169.58,169.514,169.514,169.514,169.514,169.514,244.308,244.308,244.308,244.308,244.308
195,445.271,174.693,174.693,174.693,174.693,174.693,174.642,174.642,174.642,174.642,174.642,174.582,174.582,174.582,174.582,174.582,174.515,174.515,174.515,174.515,174.515,251.562,251.562,251.562,251.562,251.562
196,458.366,179.841,179.841,179.841,179.841,179.841,179.79,179.79,179.79,179.79,179.79,179.73,179.73,179.73,179.73,179.73,179.663,179.663,179.663,179.663,179.663,259.03,259.03,259.03,259.03,259.03
197,471.845,185.14,185.14,185.14,185.14,185.14,185.089,185.089,185.089,185.089,185.089,185.029,185.029,185.029,185.029,185.029,184.962,184.962,184.962,184.962,184.962,266.715,266.715,266.715,266.715,266.715
198,485.719,190.594,190.594,190.594,190.594,190.594,190.543,190.543,190.543,190.543,190.543,190.484,190.484,190.484,190.484,190.484,190.417,190.417,190.417,190.417,190.417,274.626,274.626,274.626,274.626,274.626
199,500,196.208,196.208,196.208,196.208,196.208,196.158,196.158,196.158,196.158,196.158,196.098,196.098,196.098,196.098,196.098,196.031,196.031,196.031,196.031,196.031,282.77,282.77,282.77,282.77,282.77
