gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[0 7],VF[0 8],VF[0 9],VF[0 10],VF[0 11],VF[0 12],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[1 7],VF[1 8],VF[1 9],VF[1 10],VF[1 11],VF[1 12],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[2 7],VF[2 8],VF[2 9],VF[2 10],VF[2 11],VF[2 12],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[3 7],VF[3 8],VF[3 9],VF[3 10],VF[3 11],VF[3 12],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[4 7],VF[4 8],VF[4 9],VF[4 10],VF[4 11],VF[4 12],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[5 7],VF[5 8],VF[5 9],VF[5 10],VF[5 11],VF[5 12],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6],VF[6 7],VF[6 8],VF[6 9],VF[6 10],VF[6 11],VF[6 12]
23,0.485341,-12.7722,-12.7514,-12.7306,-12.7097,-12.6889,-12.6688,-12.649,-11.8838,-11.8648,-11.8459,-11.827,-11.808,-11.7891,-11.7702,-10.9541,-10.938,-10.922,-10.906,-10.89,-10.874,-10.8579,-10.0401,-10.0259,-10.0149,-10.0039,-9.99296,-9.98198,-9.97099,-9.20312,-9.192,-9.18089,-9.16977,-9.15865,-9.14753,-9.13641,-8.69043,-8.68441,-8.6784,-8.67238,-8.66637,-8.66035,-8.65433,-7.74856,-7.74123,-7.73391,-7.72658,-7.71925,-7.71192,-7.7046,-12.8347,-12.8035,-12.7722,-12.741,-12.7098,-12.6787,-12.649,-11.9408,-11.9122,-11.8838,-11.8554,-11.827,-11.7986,-11.7702,-11.0039,-10.9781,-10.9541,-10.93,-10.906,-10.882,-10.858,-10.0834,-10.0618,-10.0401,-10.0204,-10.004,-9.98747,-9.971,-9.23648,-9.21981,-9.20313,-9.18645,-9.16977,-9.1531,-9.13642,-8.70855,-8.69952,-8.6905,-8.68147,-8.67245,-8.66343,-8.6544
24,0.5095,-12.6128,-12.5609,-12.509,-12.4572,-12.4053,-12.3534,-12.3015,-11.7354,-11.6857,-11.636,-11.5863,-11.5378,-11.4899,-11.4421,-10.8285,-10.7865,-10.7444,-10.7024,-10.6603,-10.621,-10.5816,-9.9508,-9.92197,-9.89315,-9.86432,-9.83549,-9.80667,-9.77784,-9.11602,-9.08684,-9.05766,-9.02849,-8.99931,-8.97013,-9.30273,-8.64355,-8.62776,-8.61197,-8.59618,-8.58039,-8.5646,-8.54881,-7.69139,-7.67216,-7.65293,-7.6337,-7.61446,-7.59523,-7.576,-12.6751,-12.6128,-12.5506,-12.4883,-12.4261,-12.3638,-12.3016,-11.795,-11.7354,-11.6758,-11.6162,-11.557,-11.4995,-11.4421,-10.879,-10.8285,-10.7781,-10.7276,-10.6772,-10.6289,-10.5817,-9.98543,-9.95084,-9.91626,-9.88167,-9.84708,-9.81249,-9.77791,-9.15115,-9.11614,-9.08113,-9.04612,-9.01112,-8.97611,-9.30289,-8.66264,-8.64369,-8.62475,-8.6058,-8.58685,-8.5679,-8.54895
25,0.533939,-12.0124,-12.0014,-11.9904,-11.9794,-11.9684,-11.9573,-11.9463,-11.1854,-11.1762,-11.167,-11.1578,-11.1486,-11.1394,-11.1302,-10.3645,-10.3563,-10.348,-10.3398,-10.3316,-10.3233,-10.3151,-9.61861,-9.61257,-9.60652,-9.60048,-9.59444,-9.5884,-9.58235,-9.24591,-9.24377,-9.24162,-9.23948,-9.23733,-9.23519,-9.23304,-8.46132,-8.45801,-8.4547,-8.4514,-8.44809,-8.44478,-8.44147,-7.46952,-7.46549,-7.46146,-7.45743,-7.4534,-7.44937,-7.44534,-12.0785,-12.0565,-12.0344,-12.0124,-11.9904,-11.9683,-11.9463,-11.2406,-11.2222,-11.2038,-11.1853,-11.1669,-11.1485,-11.1301,-10.414,-10.3975,-10.381,-10.3645,-10.348,-10.3316,-10.3151,-9.65486,-9.64277,-9.63069,-9.6186,-9.60652,-9.59443,-9.58235,-9.2588,-9.25451,-9.25022,-9.24593,-9.24164,-9.23736,-9.23307,-8.4812,-8.47458,-8.46796,-8.46134,-8.45473,-8.44811,-8.44149
26,0.558661,-11.7312,-11.7092,-11.6872,-11.6322,-11.6212,-11.6102,-11.5993,-10.9443,-10.9257,-10.9078,-10.8631,-10.8542,-10.8453,-10.8363,-10.1873,-10.1749,-10.1624,-10.1313,-10.1251,-10.1188,-10.1126,-9.46051,-9.44786,-9.43522,-9.40361,-9.39729,-9.39097,-9.38465,-9.18981,-9.18533,-9.18084,-9.16959,-9.16735,-9.16511,-9.16286,-8.37476,-8.36784,-8.36091,-8.34358,-8.34012,-8.33666,-8.33319,-7.36408,-7.35564,-7.34721,-7.32611,-7.32189,-7.31768,-7.31346,-11.7972,-11.7642,-11.7312,-11.6652,-11.6432,-11.6212,-11.5992,-11.0022,-10.9733,-10.9443,-10.89,-10.8721,-10.8542,-10.8363,-10.2247,-10.206,-10.1873,-10.15,-10.1375,-10.1251,-10.1126,-9.49845,-9.47948,-9.46051,-9.42258,-9.40993,-9.39729,-9.38464,-9.20334,-9.19661,-9.18988,-9.17635,-9.17186,-9.16737,-9.16288,-8.3956,-8.38521,-8.37482,-8.35399,-8.34706,-8.34014,-8.33321
27,0.58367,-11.2775,-11.2775,-11.2775,-11.2775,-11.2775,-11.2775,-11.2775,-10.5534,-10.5534,-10.5534,-10.5534,-10.5534,-10.5534,-10.5534,-9.91572,-9.91572,-9.91572,-9.91572,-9.91572,-9.91572,-9.91572,-9.18466,-9.18466,-9.18466,-9.18466,-9.18466,-9.18466,-9.18466,-9.09188,-9.09188,-9.09188,-9.09188,-9.09188,-9.09188,-9.09188,-8.22367,-8.22367,-8.22367,-8.22367,-8.22367,-8.22367,-8.22367,-7.18006,-7.18006,-7.18006,-7.18006,-7.18006,-7.18006,-7.18006,-11.3406,-11.33,-11.3195,-11.309,-11.2985,-11.288,-11.2774,-10.6095,-10.6001,-10.5908,-10.5815,-10.5721,-10.5628,-10.5534,-9.95473,-9.94823,-9.94172,-9.93522,-9.92872,-9.92221,-9.91571,-9.22428,-9.21768,-9.21107,-9.20447,-9.19786,-9.19126,-9.18465,-9.10594,-9.10359,-9.10125,-9.0989,-9.09656,-9.09421,-9.09187,-8.24537,-8.24175,-8.23813,-8.23452,-8.2309,-8.22728,-8.22366
28,0.608968,-10.9757,-10.9757,-10.9757,-10.9757,-10.9757,-10.9757,-10.9757,-10.3566,-10.3566,-10.3566,-10.3566,-10.3566,-10.3566,-10.3566,-9.71653,-9.71653,-9.71653,-9.71653,-9.71653,-9.71653,-9.71653,nan,nan,nan,nan,nan,nan,nan,-9.02006,-9.02006,-9.02006,-9.02006,-9.02006,-9.02006,-9.02006,-8.11288,-8.11288,-8.11288,-8.11288,-8.11288,-8.11288,-8.11288,-6.47913,-6.47913,-6.47913,-6.47913,-6.47913,-6.47913,-6.47913,-11.0362,-11.0261,-11.016,-11.0059,-10.9958,-10.9857,-10.9756,-10.3965,-10.3899,-10.3832,-10.3766,-10.3699,-10.3632,-10.3566,-9.75723,-9.75045,-9.74366,-9.73688,-9.73009,-9.72331,-9.71652,nan,nan,nan,nan,nan,nan,nan,-9.03473,-9.03228,-9.02984,-9.02739,-9.02494,-9.0225,-9.02005,-8.13551,-8.13174,-8.12796,-8.12419,-8.12042,-8.11664,-8.11287
29,0.634559,-10.7241,-10.7241,-10.7241,-10.7241,-10.7241,-10.7241,-10.7241,-10.159,-10.159,-10.159,-10.159,-10.159,-10.159,-10.159,-9.51504,-9.51504,-9.51504,-9.51504,-9.51504,-9.51504,-9.51504,nan,nan,nan,nan,nan,nan,nan,-8.94741,-8.94741,-8.94741,-8.94741,-8.94741,-8.94741,-8.94741,-8.00079,-8.00079,-8.00079,-8.00079,-8.00079,-8.00079,-8.00079,-6.35517,-6.35517,-6.35517,-6.35517,-6.35517,-6.35517,-6.35517,-10.7647,-10.7579,-10.7512,-10.7444,-10.7376,-10.7308,-10.7241,-10.2006,-10.1936,-10.1867,-10.1798,-10.1728,-10.1659,-10.159,-9.55745,-9.55038,-9.54331,-9.53623,-9.52916,-9.52209,-9.51502,nan,nan,nan,nan,nan,nan,nan,-8.9627,-8.96015,-8.9576,-8.95505,-8.9525,-8.94995,-8.9474,-8.02438,-8.02045,-8.01652,-8.01258,-8.00865,-8.00472,-8.00079
30,0.660447,-10.5288,-10.5288,-10.5288,-10.5288,-10.5288,-10.5288,-10.5288,-9.95904,-9.95904,-9.95904,-9.95904,-9.95904,-9.95904,-9.95904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.87392,-8.87392,-8.87392,-8.87392,-8.87392,-8.87392,-8.87392,-7.88741,-7.88741,-7.88741,-7.88741,-7.88741,-7.88741,-7.88741,-6.22978,-6.22978,-6.22978,-6.22978,-6.22978,-6.22978,-6.22978,-10.5711,-10.564,-10.557,-10.5499,-10.5429,-10.5358,-10.5288,-10.0023,-9.99511,-9.9879,-9.98068,-9.97346,-9.96624,-9.95903,-9.35534,-9.34799,-9.34063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.88983,-8.88718,-8.88453,-8.88187,-8.87922,-8.87657,-8.87391,-7.91197,-7.90787,-7.90378,-7.89969,-7.89559,-7.8915,-7.88741
31,0.686635,-10.3312,-10.3312,-10.3312,-10.3312,-10.3312,-10.3312,-10.3312,-9.7568,-9.7568,-9.7568,-9.7568,-9.7568,-9.7568,-9.7568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.79958,-8.79958,-8.79958,-8.79958,-8.79958,-8.79958,-8.79958,-7.77272,-7.77272,-7.77272,-7.77272,-7.77272,-7.77272,-7.77272,-6.10293,-6.10293,-6.10293,-6.10293,-6.10293,-6.10293,-6.10293,-10.3752,-10.3678,-10.3605,-10.3532,-10.3459,-10.3385,-10.3312,-9.80181,-9.7943,-9.7868,-9.77929,-9.77179,-9.76429,-9.75678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.81612,-8.81336,-8.81061,-8.80785,-8.80509,-8.80233,-8.79957,-7.79825,-7.79399,-7.78973,-7.78548,-7.78122,-7.77697,-7.77271
32,0.713126,-10.1314,-10.1314,-10.1314,-10.1314,-10.1314,-10.1314,-10.1314,-9.55221,-9.55221,-9.55221,-9.55221,-9.55221,-9.55221,-9.55221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.72438,-8.72438,-8.72438,-8.72438,-8.72438,-8.72438,-8.72438,-7.6567,-7.6567,-7.6567,-7.6567,-7.6567,-7.6567,-7.6567,-5.99772,-5.99772,-5.99772,-5.99772,-5.99772,-5.99772,-5.99772,-10.177,-10.1694,-10.1618,-10.1542,-10.1466,-10.139,-10.1313,-9.59896,-9.59116,-9.58337,-9.57558,-9.56778,-9.55999,-9.5522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.74156,-8.73869,-8.73583,-8.73296,-8.7301,-8.72723,-8.72437,-7.68321,-7.67879,-7.67437,-7.66995,-7.66553,-7.66111,-7.65669
33,0.739924,-9.92918,-9.92918,-9.92918,-9.92918,-9.92918,-9.92918,-9.92918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.6483,-8.6483,-8.6483,-8.6483,-8.6483,-8.6483,-8.6483,-7.53933,-7.53933,-7.53933,-7.53933,-7.53933,-7.53933,-7.53933,-5.89538,-5.89538,-5.89538,-5.89538,-5.89538,-5.89538,-5.89538,-9.97656,-9.96866,-9.96076,-9.95286,-9.94496,-9.93707,-9.92917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.66613,-8.66316,-8.66019,-8.65721,-8.65424,-8.65127,-8.6483,-7.56684,-7.56225,-7.55767,-7.55308,-7.54849,-7.54391,-7.53932
34,0.767033,-9.72467,-9.72467,-9.72467,-9.72467,-9.72467,-9.72467,-9.72466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.57135,-8.57135,-8.57135,-8.57135,-8.57135,-8.57135,-8.57135,-7.42061,-7.42061,-7.42061,-7.42061,-7.42061,-7.42061,-7.42061,-5.79185,-5.79185,-5.79185,-5.79185,-5.79185,-5.79185,-5.79185,-9.77379,-9.7656,-9.75741,-9.74922,-9.74103,-9.73284,-9.72465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.58983,-8.58675,-8.58367,-8.58058,-8.5775,-8.57442,-8.57134,-7.44912,-7.44437,-7.43961,-7.43486,-7.4301,-7.42535,-7.4206
35,0.794456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.4935,-8.4935,-8.4935,-8.4935,-8.4935,-8.4935,-8.4935,-7.30051,-7.30051,-7.30051,-7.30051,-7.30051,-7.30051,-7.3005,-5.67912,-5.67912,-5.67912,-5.67912,-5.67912,-5.67912,-5.67912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.51264,-8.50945,-8.50626,-8.50307,-8.49988,-8.49669,-8.49349,-7.33004,-7.32512,-7.32019,-7.31527,-7.31034,-7.30542,-7.3005
36,0.822196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.41475,-8.41475,-8.41475,-8.41475,-8.41475,-8.41475,-8.41475,-7.17901,-7.17901,-7.17901,-7.17901,-7.17901,-7.17901,-7.17901,-5.56644,-5.56644,-5.56644,-5.56644,-5.56644,-5.56644,-5.56644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.43456,-8.43126,-8.42796,-8.42465,-8.42135,-8.41805,-8.41474,-7.20958,-7.20448,-7.19939,-7.19429,-7.18919,-7.1841,-7.179
37,0.850258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.33509,-8.33509,-8.33509,-8.33509,-8.33509,-8.33509,-8.33509,-6.03037,-6.03037,-6.03037,-6.03037,-6.03037,-6.03037,-6.03037,-5.45246,-5.45246,-5.45246,-5.45246,-5.45246,-5.45246,-5.45246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.35558,-8.35216,-8.34875,-8.34533,-8.34192,-8.3385,-8.33508,-6.05584,-6.05159,-6.04733,-6.04307,-6.03881,-6.03456,-6.0303
38,0.878644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.25451,-8.25451,-8.25451,-8.25451,-8.25451,-8.25451,-8.25451,-5.9299,-5.9299,-5.9299,-5.9299,-5.9299,-5.9299,-5.9299,-5.74384,-5.74384,-5.74384,-5.74384,-5.74384,-5.74384,-5.74384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.27568,-8.27215,-8.26862,-8.26509,-8.26156,-8.25803,-8.2545,-5.95626,-5.95186,-5.94746,-5.94306,-5.93866,-5.93426,-5.92986
39,0.90736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.17299,-8.17299,-8.17299,-8.17299,-8.17299,-8.17299,-8.17299,-5.82828,-5.82828,-5.82828,-5.82828,-5.82828,-5.82828,-5.82828,-5.66006,-5.66006,-5.66006,-5.66006,-5.66006,-5.66006,-5.66006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.19485,-8.19121,-8.18756,-8.18392,-8.18027,-8.17663,-8.17298,-5.85551,-5.85097,-5.84643,-5.84189,-5.83734,-5.8328,-5.82826
40,0.936408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.09053,-8.09053,-8.09053,-8.09053,-8.09053,-8.09053,-8.09053,-5.68476,-5.68476,-5.68476,-5.68476,-5.68476,-5.68476,-5.68476,-5.57531,-5.57531,-5.57531,-5.57531,-5.57531,-5.57531,-5.57531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.11309,-8.10933,-8.10557,-8.10181,-8.09804,-8.09428,-8.09052,-5.7167,-5.71138,-5.70605,-5.70073,-5.6954,-5.69008,-5.68475
41,0.965793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.00711,-8.00711,-8.00711,-8.00711,-8.00711,-8.00711,-8.00711,-5.56666,-5.56666,-5.56666,-5.56666,-5.56666,-5.56666,-5.56666,-5.48958,-5.48958,-5.48958,-5.48958,-5.48958,-5.48958,-5.48958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.03038,-8.0265,-8.02262,-8.01874,-8.01486,-8.01098,-8.0071,-5.59961,-5.59412,-5.58862,-5.58313,-5.57764,-5.57214,-5.56665
42,0.995519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.92273,-7.92273,-7.92273,-7.92273,-7.92273,-7.92273,-7.92273,-6.12332,-6.12332,-6.12332,-6.12332,-6.12332,-6.12332,-6.12332,-5.40285,-5.40285,-5.40285,-5.40285,-5.40285,-5.40285,-5.40285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.94672,-7.94272,-7.93872,-7.93472,-7.93072,-7.92672,-7.92272,-6.12159,-6.11902,-6.11644,-6.11387,-6.1113,-6.10872,-6.10615
43,1.02559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.83737,-7.83737,-7.83737,-7.83737,-7.83737,-7.83737,-7.83737,-6.0678,-6.0678,-6.0678,-6.0678,-6.0678,-6.0678,-6.0678,-5.31512,-5.31512,-5.31512,-5.31512,-5.31512,-5.31512,-5.31512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.86208,-7.85796,-7.85384,-7.84972,-7.8456,-7.84148,-7.83736,-6.06711,-6.06446,-6.0618,-6.05915,-6.0565,-6.05385,-6.05119
44,1.05601,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.75102,-7.75102,-7.75102,-7.75102,-7.75102,-7.75102,-7.75102,-6.01163,-6.01163,-6.01163,-6.01163,-6.01163,-6.01163,-6.01163,-5.22638,-5.22638,-5.22638,-5.22638,-5.22638,-5.22638,-5.22638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.77646,-7.77222,-7.76798,-7.76373,-7.75949,-7.75525,-7.75101,-6.01199,-6.00926,-6.00653,-6.0038,-6.00107,-5.99834,-5.99561
45,1.08678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.66367,-7.66367,-7.66367,-7.66367,-7.66367,-7.66367,-7.66367,-5.95481,-5.95481,-5.95481,-5.95481,-5.95481,-5.95481,-5.95481,-5.1366,-5.1366,-5.1366,-5.1366,-5.1366,-5.1366,-5.1366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.68985,-7.68549,-7.68112,-7.67676,-7.67239,-7.66802,-7.66366,-5.95624,-5.95342,-5.95061,-5.9478,-5.94499,-5.94218,-5.93937
46,1.1179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.57531,-7.57531,-7.57531,-7.57531,-7.5753,-7.5753,-7.5753,-5.89734,-5.89734,-5.89734,-5.89734,-5.89734,-5.89734,-5.89734,-5.04579,-5.04579,-5.04579,-5.04579,-5.04579,-5.04579,-5.04579,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.60224,-7.59775,-7.59326,-7.58877,-7.58428,-7.57979,-7.57529,-5.89983,-5.89694,-5.89405,-5.89116,-5.88827,-5.88538,-5.88249
47,1.14939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.48592,-7.48592,-7.48592,-7.48592,-7.48592,-7.48592,-7.48592,-5.83919,-5.83919,-5.83919,-5.83919,-5.83919,-5.8392,-5.8392,-4.95392,-4.95392,-4.95392,-4.95392,-4.95392,-4.95392,-4.95392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.51361,-7.509,-7.50438,-7.49976,-7.49514,-7.49053,-7.48591,-5.84278,-5.83981,-5.83683,-5.83386,-5.83089,-5.82792,-5.82495
48,1.18124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.3955,-7.3955,-7.3955,-7.3955,-7.3955,-7.3955,-7.3955,-5.78038,-5.78038,-5.78038,-5.78038,-5.78038,-5.78038,-5.78038,-4.86099,-4.86099,-4.86099,-4.86099,-4.86099,-4.86099,-4.86099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.42396,-7.41921,-7.41447,-7.40972,-7.40498,-7.40023,-7.39549,-5.78506,-5.78201,-5.77895,-5.7759,-5.77285,-5.76979,-5.76674
49,1.21346,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.30403,-7.30403,-7.30403,-7.30403,-7.30403,-7.30403,-7.30403,-5.72088,-5.72088,-5.72088,-5.72088,-5.72088,-5.72088,-5.72088,-4.76698,-4.76698,-4.76698,-4.76698,-4.76698,-4.76698,-4.76698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.33327,-7.32839,-7.32352,-7.31864,-7.31377,-7.30889,-7.30402,-5.72668,-5.72354,-5.7204,-5.71727,-5.71413,-5.71099,-5.70785
50,1.24606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.2115,-7.2115,-7.2115,-7.2115,-7.2115,-7.2115,-7.2115,-5.6607,-5.6607,-5.6607,-5.6607,-5.6607,-5.6607,-5.6607,-4.67189,-4.67189,-4.67189,-4.67189,-4.67189,-4.67189,-4.67189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.24152,-7.23652,-7.23151,-7.22651,-7.2215,-7.21649,-7.21149,-5.66762,-5.6644,-5.66117,-5.65795,-5.65473,-5.65151,-5.64829
51,1.27903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.1179,-7.1179,-7.1179,-7.1179,-7.1179,-7.1179,-7.1179,-5.59981,-5.59981,-5.59981,-5.59981,-5.59981,-5.59981,-5.59981,-4.57569,-4.57569,-4.57569,-4.57569,-4.57569,-4.57569,-4.57569,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.14872,-7.14358,-7.13844,-7.1333,-7.12816,-7.12303,-7.11789,-5.60787,-5.60457,-5.60126,-5.59795,-5.59464,-5.59134,-5.58803
52,1.31239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.53822,-5.53822,-5.53822,-5.53822,-5.53822,-5.53822,-5.53822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.54744,-5.54404,-5.54065,-5.53726,-5.53386,-5.53047,-5.52708
53,1.34613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.47592,-5.47592,-5.47592,-5.47592,-5.47592,-5.47592,-5.47592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.4863,-5.48282,-5.47934,-5.47586,-5.47238,-5.4689,-5.46541
