gridnumber,capital,dist[0 0 00],dist[0 0 01],dist[0 0 02],dist[0 0 10],dist[0 0 11],dist[0 0 12],dist[0 0 20],dist[0 0 21],dist[0 0 22],dist[0 1 00],dist[0 1 01],dist[0 1 02],dist[0 1 10],dist[0 1 11],dist[0 1 12],dist[0 1 20],dist[0 1 21],dist[0 1 22],dist[0 2 00],dist[0 2 01],dist[0 2 02],dist[0 2 10],dist[0 2 11],dist[0 2 12],dist[0 2 20],dist[0 2 21],dist[0 2 22],dist[1 0 00],dist[1 0 01],dist[1 0 02],dist[1 0 10],dist[1 0 11],dist[1 0 12],dist[1 0 20],dist[1 0 21],dist[1 0 22],dist[1 1 00],dist[1 1 01],dist[1 1 02],dist[1 1 10],dist[1 1 11],dist[1 1 12],dist[1 1 20],dist[1 1 21],dist[1 1 22],dist[1 2 00],dist[1 2 01],dist[1 2 02],dist[1 2 10],dist[1 2 11],dist[1 2 12],dist[1 2 20],dist[1 2 21],dist[1 2 22],dist[2 0 00],dist[2 0 01],dist[2 0 02],dist[2 0 10],dist[2 0 11],dist[2 0 12],dist[2 0 20],dist[2 0 21],dist[2 0 22],dist[2 1 00],dist[2 1 01],dist[2 1 02],dist[2 1 10],dist[2 1 11],dist[2 1 12],dist[2 1 20],dist[2 1 21],dist[2 1 22],dist[2 2 00],dist[2 2 01],dist[2 2 02],dist[2 2 10],dist[2 2 11],dist[2 2 12],dist[2 2 20],dist[2 2 21],dist[2 2 22]
10,0.674183,0.000218856,5.2915e-005,0,0.000227334,5.39206e-005,0,0,0,0,6.61195e-005,0.000201032,7.01419e-005,7.06013e-005,0.000206989,7.14748e-005,0,0,0,0,4.99086e-005,0.000221862,0,5.32677e-005,0.000227987,0,0,0,3.81941e-006,9.29253e-007,0,0.000246047,5.95907e-005,0,0.000303898,7.20733e-005,0,1.14536e-006,3.51638e-006,1.2318e-006,7.41461e-005,0.000226189,7.8991e-005,9.43922e-005,0.000276688,9.55372e-005,0,8.64649e-007,3.88401e-006,0,5.59696e-005,0.000249668,0,7.12175e-005,0.000304754,0,0,0,3.04883e-006,7.45938e-007,0,0.000443141,0.00010609,0,0,0,0,9.06507e-007,2.81437e-006,9.88801e-007,0.000135814,0.000405206,0.000140628,0,0,0,0,6.8443e-007,3.11034e-006,0,0.000102492,0.000446739
11,0.75557,9.77526e-005,2.35795e-005,0,0.000106297,2.52077e-005,0,0,0,0,2.96282e-005,8.97008e-005,3.12559e-005,3.30176e-005,9.67786e-005,3.34142e-005,0,0,0,0,2.23629e-005,9.89692e-005,0,2.49113e-005,0.000106594,0,0,0,1.30302e-006,3.17935e-007,0,0.000109817,2.65303e-005,0,0.000142126,3.37014e-005,0,3.88775e-007,1.20155e-006,4.21446e-007,3.32089e-005,0.000100843,3.51674e-005,4.41519e-005,0.000129394,4.46731e-005,0,2.93516e-007,1.32744e-006,0,2.50665e-005,0.00011128,0,3.33119e-005,0.000142516,0,0,0,1.04307e-006,2.56152e-007,0,0.000203007,4.85311e-005,0,0,0,0,3.08139e-007,9.64768e-007,3.39548e-007,6.23377e-005,0.000185515,6.43306e-005,0,0,0,0,2.32677e-007,1.06654e-006,0,4.70415e-005,0.000204496
12,0.839869,3.97841e-005,9.56883e-006,0,4.47359e-005,1.06032e-005,0,0,0,0,1.21049e-005,3.64628e-005,1.2684e-005,1.39013e-005,4.07247e-005,1.40551e-005,0,0,0,0,9.13606e-006,4.02168e-005,0,1.04883e-005,4.48508e-005,0,0,0,4.21567e-007,1.02976e-007,0,4.46525e-005,1.07543e-005,0,5.98233e-005,1.41782e-005,0,1.25462e-007,3.89045e-007,1.365e-007,1.35594e-005,4.09505e-005,1.42553e-005,1.85915e-005,5.44576e-005,1.8794e-005,0,9.47252e-008,4.29817e-007,0,1.02341e-005,4.51727e-005,0,1.40269e-005,5.99747e-005,0,0,0,3.37678e-007,8.30627e-008,0,8.41823e-005,2.0089e-005,0,0,0,0,9.94185e-008,3.12657e-007,1.10105e-007,2.59069e-005,7.68749e-005,2.6629e-005,0,0,0,0,7.50756e-008,3.45665e-007,0,1.95493e-005,8.4722e-005
13,0.927185,1.4496e-005,3.4802e-006,0,1.66424e-005,3.94236e-006,0,0,0,0,4.42057e-006,1.32765e-005,4.61316e-006,5.17355e-006,1.51483e-005,5.22578e-006,0,0,0,0,3.33625e-006,1.46399e-005,0,3.90333e-006,1.66814e-005,0,0,0,1.30486e-007,3.19102e-008,0,1.62581e-005,3.90812e-006,0,2.22571e-005,5.27209e-006,0,3.87352e-008,1.20516e-007,4.22987e-008,4.9489e-006,1.4899e-005,5.18038e-006,6.91959e-006,2.02584e-005,6.9884e-006,0,2.92468e-008,1.3315e-007,0,3.7351e-006,1.64311e-005,0,5.22067e-006,2.23085e-005,0,0,0,1.04454e-007,2.57379e-008,0,3.10339e-005,7.39682e-006,0,0,0,0,3.06471e-008,9.68171e-008,3.41169e-008,9.56347e-006,2.83279e-005,9.80482e-006,0,0,0,0,2.31445e-008,1.07048e-007,0,7.21643e-006,3.12143e-005
14,1.01763,5.00377e-006,1.19915e-006,0,5.83859e-006,1.3824e-006,0,0,0,0,1.52932e-006,4.57959e-006,1.58952e-006,1.81567e-006,5.31385e-006,1.83243e-006,0,0,0,0,1.15415e-006,5.04877e-006,0,1.36988e-006,5.85111e-006,0,0,0,3.89688e-008,9.53217e-009,0,5.60853e-006,1.34561e-006,0,7.80892e-006,1.84881e-006,0,1.15532e-008,3.60059e-008,1.26353e-008,1.71131e-006,5.13579e-006,1.78366e-006,2.42859e-006,7.10691e-006,2.45068e-006,0,8.72342e-009,3.97776e-008,0,1.29153e-006,5.66261e-006,0,1.83231e-006,7.82543e-006,0,0,0,3.11566e-008,7.6822e-009,0,1.08112e-005,2.57387e-006,0,0,0,0,9.12386e-009,2.88958e-008,1.01831e-008,3.33587e-006,9.86454e-006,3.41177e-006,0,0,0,0,6.89052e-009,3.19483e-008,0,2.51714e-006,1.08679e-005
15,1.1113,1.64488e-006,3.93292e-007,0,1.9429e-006,4.59787e-007,0,0,0,0,5.04213e-007,1.50403e-006,5.21322e-007,6.04421e-007,1.76808e-006,6.09465e-007,0,0,0,0,3.80504e-007,1.65766e-006,0,4.56018e-007,1.94667e-006,0,0,0,1.13227e-008,2.76565e-009,0,1.84276e-006,4.41035e-007,0,2.59869e-006,6.14953e-007,0,3.36333e-009,1.04557e-008,3.66598e-009,5.64071e-007,1.68573e-006,5.84608e-007,8.08488e-007,2.36482e-006,8.15142e-007,0,2.53944e-009,1.15489e-008,0,4.25685e-007,1.85811e-006,0,6.09979e-007,2.60367e-006,0,0,0,9.03949e-009,2.22509e-009,0,3.57873e-006,8.50854e-007,0,0,0,0,2.65323e-009,8.37776e-009,2.94944e-009,1.10598e-006,3.26373e-006,1.12784e-006,0,0,0,0,2.0037e-009,9.26088e-009,0,8.34518e-007,3.59507e-006
16,1.20833,5.16724e-007,1.23293e-007,0,6.16234e-007,1.45745e-007,0,0,0,0,1.58805e-007,4.72089e-007,1.63429e-007,1.91788e-007,5.60712e-007,1.93189e-007,0,0,0,0,1.19837e-007,5.20179e-007,0,1.44698e-007,6.17281e-007,0,0,0,3.20831e-009,7.82283e-010,0,5.78634e-007,1.38181e-007,0,8.24268e-007,1.94939e-007,0,9.55473e-010,2.9603e-009,1.03695e-009,1.77617e-007,5.28857e-007,1.83163e-007,2.56548e-007,7.49988e-007,2.58397e-007,0,7.21389e-010,3.26921e-009,0,1.34036e-007,5.8278e-007,0,1.93557e-007,8.2565e-007,0,0,0,2.5563e-009,6.2792e-010,0,1.1304e-006,2.6841e-007,0,0,0,0,7.52684e-010,2.36691e-009,8.32331e-010,3.49841e-007,1.03043e-006,3.55785e-007,0,0,0,0,5.6839e-010,2.61583e-009,0,2.63967e-007,1.13484e-006
17,1.30884,1.55792e-007,3.70803e-008,0,1.87378e-007,4.42902e-008,0,0,0,0,4.80329e-008,1.4219e-007,4.91508e-008,5.83419e-008,1.70473e-007,5.87078e-008,0,0,0,0,3.62447e-008,1.56628e-007,0,4.40167e-008,1.87651e-007,0,0,0,8.87781e-010,2.15517e-010,0,1.74376e-007,4.15308e-008,0,2.50643e-007,5.92423e-008,0,2.66154e-010,8.17469e-010,2.85675e-010,5.37117e-008,1.592e-007,5.50501e-008,7.80437e-008,2.28027e-007,7.85272e-008,0,2.00926e-010,9.02371e-010,0,4.05304e-008,1.75377e-007,0,5.88809e-008,2.51005e-007,0,0,0,7.05046e-010,1.72255e-010,0,3.42465e-007,8.11982e-008,0,0,0,0,2.0932e-010,6.51165e-010,2.2833e-010,1.06166e-007,3.12011e-007,1.0763e-007,0,0,0,0,1.58046e-010,7.19255e-010,0,8.01034e-008,3.4356e-007
18,1.41294,4.55118e-008,1.08267e-008,0,5.49708e-008,1.29858e-008,0,0,0,0,1.40366e-008,4.1534e-008,1.4351e-008,1.71226e-008,5.00052e-008,1.72129e-008,0,0,0,0,1.05917e-008,4.57469e-008,0,1.29183e-008,5.50383e-008,0,0,0,2.44055e-010,5.93476e-011,0,5.09324e-008,1.21243e-008,0,7.35322e-008,1.737e-008,0,7.29774e-011,2.24907e-010,7.86675e-011,1.56934e-008,4.64951e-008,1.6071e-008,2.29051e-008,6.6889e-008,2.30243e-008,0,5.50947e-011,2.48308e-010,0,1.18421e-008,5.12146e-008,0,1.72809e-008,7.36212e-008,0,0,0,1.93648e-010,4.7414e-011,0,1.00289e-007,2.37651e-008,0,0,0,0,5.73003e-011,1.79032e-010,6.28489e-011,3.11019e-008,9.13602e-008,3.15011e-008,0,0,0,0,4.32668e-011,1.97795e-010,0,2.34667e-008,1.00587e-007
19,1.52076,1.2929e-008,3.07524e-009,0,1.5667e-008,3.7004e-009,0,0,0,0,3.9878e-009,1.17988e-008,4.07628e-009,4.88055e-009,1.42513e-008,4.90494e-009,0,0,0,0,3.0091e-009,1.29952e-008,0,3.68216e-009,1.56853e-008,0,0,0,6.61962e-011,1.61196e-011,0,1.44669e-008,3.44332e-009,0,2.09574e-008,4.94978e-009,0,1.97537e-011,6.1041e-011,2.13672e-011,4.45785e-009,1.32062e-008,4.56418e-009,6.52888e-009,1.90634e-008,6.56102e-009,0,1.49137e-011,6.74022e-011,0,3.36384e-009,1.45463e-008,0,4.92576e-009,2.09814e-008,0,0,0,5.24722e-011,1.28704e-011,0,2.85436e-008,6.76276e-009,0,0,0,0,1.54853e-011,4.8551e-011,1.70602e-011,8.85287e-009,2.60015e-008,8.96417e-009,0,0,0,0,1.16933e-011,5.36493e-011,0,6.67957e-009,2.86268e-008
20,1.63244,3.58802e-009,8.53425e-010,0,4.35863e-009,1.02943e-009,0,0,0,0,1.10667e-009,3.27437e-009,1.13123e-009,1.35782e-009,3.96476e-009,1.36453e-009,0,0,0,0,8.35065e-010,3.60638e-009,0,1.02441e-009,4.36365e-009,0,0,0,1.77561e-011,4.32915e-012,0,4.01431e-009,9.5546e-010,0,5.8305e-009,1.37702e-009,0,5.29067e-012,1.63808e-011,5.73847e-012,1.23695e-009,3.66454e-009,1.26648e-009,1.81642e-009,5.30354e-009,1.82526e-009,0,3.99445e-012,1.80908e-011,0,9.33392e-010,4.03638e-009,0,1.37041e-009,5.83711e-009,0,0,0,1.40608e-011,3.45409e-012,0,7.93259e-009,1.8794e-009,0,0,0,0,4.14118e-012,1.30179e-011,4.57854e-012,2.46034e-009,7.22611e-009,2.49118e-009,0,0,0,0,3.1272e-012,1.43876e-011,0,1.85635e-009,7.95565e-009
21,1.74812,9.77167e-010,2.32354e-010,0,1.18885e-009,2.80787e-010,0,0,0,0,3.01282e-010,8.91864e-010,3.07987e-010,3.70349e-010,1.08143e-009,3.72188e-010,0,0,0,0,2.27342e-010,9.82179e-010,0,2.79413e-010,1.19023e-009,0,0,0,4.73769e-012,1.15441e-012,0,1.09318e-009,2.60106e-010,0,1.59032e-009,3.75597e-010,0,1.40823e-012,4.37427e-012,1.53018e-012,3.36713e-010,9.98069e-010,3.44772e-010,4.95438e-010,1.4466e-009,4.97861e-010,0,1.06327e-012,4.82884e-012,0,2.54082e-010,1.0992e-009,0,3.73786e-010,1.59213e-009,0,0,0,3.74895e-012,9.20256e-013,0,2.16227e-009,5.1222e-010,0,0,0,0,1.10065e-012,3.4745e-012,1.21979e-012,6.70531e-010,1.96981e-009,6.78955e-010,0,0,0,0,8.31206e-013,3.838e-012,0,5.05924e-010,2.16857e-009
22,1.86794,2.61915e-010,6.23066e-011,0,3.19223e-010,7.5397e-011,0,0,0,0,8.07866e-011,2.39015e-010,8.25888e-011,9.94427e-011,2.90379e-010,9.99402e-011,0,0,0,0,6.09596e-011,2.63262e-010,0,7.50252e-011,3.19595e-010,0,0,0,1.2548e-012,3.06422e-013,0,2.92967e-010,6.97411e-011,0,4.27027e-010,1.00856e-010,0,3.73473e-013,1.15797e-012,4.06181e-013,9.02775e-011,2.67435e-010,9.24433e-011,1.33031e-010,3.88437e-010,1.33687e-010,0,2.81976e-013,1.27924e-012,0,6.81223e-011,2.94586e-010,0,1.00366e-010,4.27517e-010,0,0,0,9.91245e-013,2.44005e-013,0,5.80147e-010,1.3746e-010,0,0,0,0,2.91485e-013,9.18136e-013,3.23444e-013,1.79938e-010,5.28476e-010,1.82206e-010,0,0,0,0,2.20118e-013,1.01513e-012,0,1.35765e-010,5.81842e-010
23,1.99205,6.92028e-011,1.65074e-011,0,8.46588e-011,1.99972e-011,0,0,0,0,2.14038e-011,6.30886e-011,2.18823e-011,2.63737e-011,7.70078e-011,2.65067e-011,0,0,0,0,1.61497e-011,6.95605e-011,0,1.98978e-011,8.47582e-011,0,0,0,3.28619e-013,8.11977e-014,0,7.73779e-011,1.84749e-011,0,1.13251e-010,2.67497e-011,0,9.89877e-014,3.01973e-013,1.07661e-013,2.39155e-011,7.05566e-011,2.44905e-011,3.5282e-011,1.03015e-010,3.54573e-011,0,7.47151e-014,3.35101e-013,0,1.8045e-011,7.78077e-011,0,2.66187e-011,1.13382e-010,0,0,0,2.58389e-013,6.4564e-014,0,1.53603e-010,3.64401e-011,0,0,0,0,7.71384e-014,2.38065e-013,8.56122e-014,4.77003e-011,1.39858e-010,4.83034e-011,0,0,0,0,5.82305e-014,2.64722e-013,0,3.59893e-011,1.54054e-010
24,2.1206,1.81437e-011,4.33388e-012,0,2.22353e-011,5.25276e-012,0,0,0,0,5.6192e-012,1.65325e-011,5.7452e-012,6.92743e-012,2.02253e-011,6.96265e-012,0,0,0,0,4.23971e-012,1.82379e-011,0,5.22643e-012,2.22617e-011,0,0,0,8.66872e-014,2.15306e-014,0,2.02825e-011,4.84992e-012,0,2.97451e-011,7.02649e-012,0,2.62694e-014,7.94881e-014,2.85512e-014,6.27797e-012,1.84845e-011,6.42935e-012,9.26734e-012,2.7056e-011,9.31377e-012,0,1.98251e-014,8.83926e-014,0,4.73678e-012,2.03957e-011,0,6.99179e-012,2.97798e-011,0,0,0,6.79672e-014,1.70967e-014,0,4.03111e-011,9.56954e-012,0,0,0,0,2.04451e-014,6.24535e-014,2.26739e-014,1.25262e-011,3.66953e-011,1.26852e-011,0,0,0,0,1.54309e-014,6.9633e-014,0,9.45071e-012,4.04299e-011
25,2.25375,4.73423e-012,1.13129e-012,0,5.80545e-012,1.37153e-012,0,0,0,0,1.46672e-012,4.31325e-012,1.4997e-012,1.80873e-012,5.2806e-012,1.818e-012,0,0,0,0,1.10664e-012,4.75888e-012,0,1.3646e-012,5.81238e-012,0,0,0,2.22036e-014,5.52753e-015,0,5.29235e-012,1.26604e-012,0,7.7662e-012,1.83467e-012,0,6.73527e-015,2.03515e-014,7.33021e-015,1.63874e-012,4.82251e-012,1.67836e-012,2.41968e-012,7.06404e-012,2.43189e-012,0,5.08286e-015,2.26482e-014,0,1.23643e-012,5.32197e-012,0,1.82553e-012,7.77533e-012,0,0,0,1.74115e-014,4.39256e-015,0,1.05223e-011,2.49842e-012,0,0,0,0,5.24429e-015,1.59909e-014,5.82576e-015,3.27021e-012,9.57786e-012,3.31187e-012,0,0,0,0,3.95796e-015,1.78461e-014,0,2.46728e-012,1.05534e-011
26,2.39167,1.23168e-012,2.94673e-013,0,1.5113e-012,3.57062e-013,0,0,0,0,3.82059e-013,1.12165e-012,3.90646e-013,4.70867e-013,1.37466e-012,4.73295e-013,0,0,0,0,2.88254e-013,1.2381e-012,0,3.55247e-013,1.51312e-012,0,0,0,6.22776e-015,1.55199e-015,0,1.37634e-012,3.2968e-013,0,2.02174e-012,4.77634e-013,0,1.90247e-015,5.69465e-015,2.0583e-015,4.26746e-013,1.25353e-012,4.37061e-013,6.29914e-013,1.83894e-012,6.33116e-013,0,1.43552e-015,6.34423e-015,0,3.21971e-013,1.38405e-012,0,4.75241e-013,2.02414e-012,0,0,0,4.85979e-015,1.22801e-015,0,2.73813e-012,6.50507e-013,0,0,0,0,1.47683e-015,4.44987e-015,1.62885e-015,8.51449e-013,2.49186e-012,8.62313e-013,0,0,0,0,1.11439e-015,4.97341e-015,0,6.42387e-013,2.74625e-012
27,2.53452,3.20519e-013,7.6723e-014,0,3.93146e-013,9.28897e-014,0,0,0,0,9.94831e-014,2.91819e-013,1.01713e-013,1.22494e-013,3.57596e-013,1.23128e-013,0,0,0,0,7.50565e-014,3.22185e-013,0,9.24158e-014,3.9362e-013,0,0,0,1.75492e-015,4.36442e-016,0,3.5804e-013,8.5813e-014,0,5.25932e-013,1.24256e-013,0,5.38098e-016,1.60276e-015,5.78826e-016,1.11088e-013,3.26012e-013,1.13765e-013,1.63869e-013,4.78373e-013,1.64705e-013,0,4.06e-016,1.78536e-015,0,8.38119e-014,3.60041e-013,0,1.23631e-013,5.26557e-013,0,0,0,1.36462e-015,3.44012e-016,0,7.123e-013,1.69269e-013,0,0,0,0,4.16653e-016,1.24762e-015,4.56307e-016,2.2156e-013,6.48168e-013,2.24384e-013,0,0,0,0,3.14374e-016,1.39426e-015,0,1.67158e-013,7.14411e-013
28,2.68248,8.36009e-014,2.00111e-014,0,1.02431e-013,2.42021e-014,0,0,0,0,2.59506e-014,7.61129e-014,2.6529e-014,3.19153e-014,9.31684e-014,3.20805e-014,0,0,0,0,1.95788e-014,8.40332e-014,0,2.40786e-014,1.02555e-013,0,0,0,4.94838e-016,1.22598e-016,0,9.33618e-014,2.23758e-014,0,1.37027e-013,3.23745e-014,0,1.51947e-016,4.51762e-016,1.62588e-016,2.89699e-014,8.50073e-014,2.96643e-014,4.26953e-014,1.24635e-013,4.29132e-014,0,1.14644e-016,5.02791e-016,0,2.18568e-014,9.38808e-014,0,3.22116e-014,1.3719e-013,0,0,0,3.83881e-016,9.6323e-017,0,1.85648e-013,4.41169e-014,0,0,0,0,1.1742e-016,3.508e-016,1.27759e-016,5.77485e-014,1.68931e-013,5.84818e-014,0,0,0,0,8.85952e-017,3.91609e-016,0,4.35688e-014,1.86196e-013
