gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[0 7],policy[0 8],policy[0 9],policy[0 10],policy[0 11],policy[0 12],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[1 7],policy[1 8],policy[1 9],policy[1 10],policy[1 11],policy[1 12],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[2 7],policy[2 8],policy[2 9],policy[2 10],policy[2 11],policy[2 12],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[3 7],policy[3 8],policy[3 9],policy[3 10],policy[3 11],policy[3 12],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[4 7],policy[4 8],policy[4 9],policy[4 10],policy[4 11],policy[4 12],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[5 7],policy[5 8],policy[5 9],policy[5 10],policy[5 11],policy[5 12],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6],policy[6 7],policy[6 8],policy[6 9],policy[6 10],policy[6 11],policy[6 12]
27,0.58367,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099,0.341766,0.368363,0.377565,0.39065,0.441805,0.449127,0.46099
28,0.608968,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409,0.359326,0.372907,0.382358,nan,0.442505,0.450394,0.691409
29,0.634559,0.370433,0.377302,0.387205,nan,0.443213,0.451675,0.698218,0.370433,0.377302,0.387205,nan,0.443213,0.451675,0.698218,0.370433,0.377302,0.387205,nan,0.443213,0.451675,0.698218,0.370433,0.377302,0.387205,nan,0.443213,0.451675,0.698218,0.370433,0.377302,0.387205,nan,0.443213,0.451675,0.698218,0.370433,0.377302,0.387205,nan,0.443213,0.451675,0.698218,0.370433,0.377302,0.387205,nan,0.443213,0.451675,0.698218,0.370433,0.377302,0.387205,nan,0.443213,0.451675,0.698218,0.370433,0.377302,0.387206,nan,0.443213,0.451675,0.698218,0.370433,0.377302,0.387206,nan,0.443213,0.451675,0.698218,0.370433,0.377302,0.387206,nan,0.443213,0.451675,0.698218,0.370433,0.377302,0.387206,nan,0.443213,0.451675,0.698218,0.370433,0.377302,0.387206,nan,0.443213,0.451675,0.698218
30,0.660447,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107,0.374465,0.381748,nan,nan,0.44393,0.452971,0.705107
31,0.686635,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075,0.378544,0.386245,nan,nan,0.444655,0.454283,0.712075
32,0.713126,0.38267,0.390794,nan,nan,0.445388,0.455609,0.719652,0.38267,0.390794,nan,nan,0.445388,0.455609,0.719652,0.38267,0.390794,nan,nan,0.445388,0.455609,0.719652,0.38267,0.390794,nan,nan,0.445388,0.455609,0.719652,0.38267,0.390795,nan,nan,0.445388,0.455609,0.719652,0.38267,0.390795,nan,nan,0.445388,0.455609,0.719652,0.38267,0.390795,nan,nan,0.445388,0.455609,0.719652,0.38267,0.390795,nan,nan,0.445388,0.455609,0.719652,0.38267,0.390795,nan,nan,0.445388,0.455609,0.719652,0.38267,0.390795,nan,nan,0.445388,0.455609,0.719652,0.38267,0.390795,nan,nan,0.445388,0.455609,0.719652,0.38267,0.390795,nan,nan,0.445388,0.455609,0.719652,0.38267,0.390795,nan,nan,0.445388,0.455609,0.719652
33,0.739924,0.386843,nan,nan,nan,0.44613,0.456951,0.727409,0.386843,nan,nan,nan,0.44613,0.456951,0.727409,0.386843,nan,nan,nan,0.44613,0.456951,0.727409,0.386843,nan,nan,nan,0.44613,0.456951,0.727409,0.386843,nan,nan,nan,0.44613,0.456951,0.727409,0.386843,nan,nan,nan,0.44613,0.456951,0.727409,0.386843,nan,nan,nan,0.44613,0.456951,0.727409,0.386843,nan,nan,nan,0.44613,0.456951,0.727409,0.386843,nan,nan,nan,0.44613,0.456951,0.727409,0.386843,nan,nan,nan,0.44613,0.456951,0.727409,0.386843,nan,nan,nan,0.44613,0.456951,0.727409,0.386843,nan,nan,nan,0.44613,0.456951,0.727409,0.386843,nan,nan,nan,0.44613,0.456951,0.727409
34,0.767033,0.391065,nan,nan,nan,0.44688,0.458308,0.735257,0.391065,nan,nan,nan,0.44688,0.458308,0.735257,0.391065,nan,nan,nan,0.44688,0.458308,0.735257,0.391065,nan,nan,nan,0.44688,0.458308,0.735257,0.391065,nan,nan,nan,0.44688,0.458308,0.735257,0.391065,nan,nan,nan,0.44688,0.458308,0.735257,0.391065,nan,nan,nan,0.44688,0.458308,0.735257,0.391065,nan,nan,nan,0.44688,0.458308,0.735257,0.391065,nan,nan,nan,0.44688,0.458308,0.735257,0.391065,nan,nan,nan,0.44688,0.458308,0.735257,0.391065,nan,nan,nan,0.44688,0.458308,0.735257,0.391065,nan,nan,nan,0.44688,0.458308,0.735257,0.391065,nan,nan,nan,0.44688,0.458308,0.735257
35,0.794456,nan,nan,nan,nan,0.447639,0.459681,0.78584,nan,nan,nan,nan,0.447639,0.459681,0.78584,nan,nan,nan,nan,0.447639,0.459681,0.78584,nan,nan,nan,nan,0.447639,0.459681,0.78584,nan,nan,nan,nan,0.447639,0.459681,0.78584,nan,nan,nan,nan,0.447639,0.459681,0.78584,nan,nan,nan,nan,0.447639,0.459681,0.78584,nan,nan,nan,nan,0.447639,0.459681,0.78584,nan,nan,nan,nan,0.447639,0.459681,0.78584,nan,nan,nan,nan,0.447639,0.459681,0.78584,nan,nan,nan,nan,0.447639,0.459681,0.78584,nan,nan,nan,nan,0.447639,0.459681,0.78584,nan,nan,nan,nan,0.447639,0.459681,0.78584
36,0.822196,nan,nan,nan,nan,0.448407,0.46107,0.790101,nan,nan,nan,nan,0.448407,0.46107,0.790101,nan,nan,nan,nan,0.448407,0.46107,0.790101,nan,nan,nan,nan,0.448407,0.46107,0.790101,nan,nan,nan,nan,0.448407,0.46107,0.790101,nan,nan,nan,nan,0.448407,0.46107,0.790101,nan,nan,nan,nan,0.448407,0.46107,0.790101,nan,nan,nan,nan,0.448407,0.46107,0.790101,nan,nan,nan,nan,0.448407,0.46107,0.790101,nan,nan,nan,nan,0.448407,0.46107,0.790101,nan,nan,nan,nan,0.448407,0.46107,0.790101,nan,nan,nan,nan,0.448407,0.46107,0.790101,nan,nan,nan,nan,0.448407,0.46107,0.790101
37,0.850258,nan,nan,nan,nan,0.449184,0.723222,0.794412,nan,nan,nan,nan,0.449184,0.723222,0.794412,nan,nan,nan,nan,0.449184,0.723222,0.794412,nan,nan,nan,nan,0.449184,0.723222,0.794412,nan,nan,nan,nan,0.449184,0.723222,0.794412,nan,nan,nan,nan,0.449184,0.723222,0.794412,nan,nan,nan,nan,0.449184,0.723222,0.794412,nan,nan,nan,nan,0.449184,0.723222,0.794412,nan,nan,nan,nan,0.449184,0.723222,0.794412,nan,nan,nan,nan,0.449184,0.723222,0.794412,nan,nan,nan,nan,0.449184,0.723222,0.794412,nan,nan,nan,nan,0.449184,0.723222,0.794412,nan,nan,nan,nan,0.449184,0.723222,0.794412
38,0.878644,nan,nan,nan,nan,0.449969,0.729421,0.859118,nan,nan,nan,nan,0.449969,0.729421,0.859118,nan,nan,nan,nan,0.449969,0.729421,0.859118,nan,nan,nan,nan,0.449969,0.729421,0.859118,nan,nan,nan,nan,0.449969,0.729421,0.859118,nan,nan,nan,nan,0.449969,0.729421,0.859118,nan,nan,nan,nan,0.449969,0.729421,0.859118,nan,nan,nan,nan,0.449969,0.729421,0.859118,nan,nan,nan,nan,0.449969,0.729421,0.859118,nan,nan,nan,nan,0.449969,0.729421,0.859118,nan,nan,nan,nan,0.449969,0.729421,0.859118,nan,nan,nan,nan,0.449969,0.729421,0.859118,nan,nan,nan,nan,0.449969,0.729421,0.859118
39,0.90736,nan,nan,nan,nan,0.450764,0.735692,0.860478,nan,nan,nan,nan,0.450764,0.735692,0.860478,nan,nan,nan,nan,0.450764,0.735692,0.860478,nan,nan,nan,nan,0.450764,0.735692,0.860478,nan,nan,nan,nan,0.450764,0.735692,0.860478,nan,nan,nan,nan,0.450764,0.735692,0.860478,nan,nan,nan,nan,0.450764,0.735692,0.860478,nan,nan,nan,nan,0.450764,0.735692,0.860478,nan,nan,nan,nan,0.450764,0.735692,0.860478,nan,nan,nan,nan,0.450764,0.735692,0.860478,nan,nan,nan,nan,0.450764,0.735692,0.860478,nan,nan,nan,nan,0.450764,0.735692,0.860478,nan,nan,nan,nan,0.450764,0.735692,0.860478
40,0.936408,nan,nan,nan,nan,0.451568,0.78965,0.861855,nan,nan,nan,nan,0.451568,0.78965,0.861855,nan,nan,nan,nan,0.451568,0.78965,0.861855,nan,nan,nan,nan,0.451568,0.78965,0.861855,nan,nan,nan,nan,0.451568,0.78965,0.861855,nan,nan,nan,nan,0.451568,0.78965,0.861855,nan,nan,nan,nan,0.451568,0.78965,0.861855,nan,nan,nan,nan,0.451568,0.78965,0.861855,nan,nan,nan,nan,0.451568,0.78965,0.861854,nan,nan,nan,nan,0.451568,0.78965,0.861854,nan,nan,nan,nan,0.451568,0.78965,0.861854,nan,nan,nan,nan,0.451568,0.78965,0.861854,nan,nan,nan,nan,0.451568,0.78965,0.861854
41,0.965793,nan,nan,nan,nan,0.452382,0.79376,0.863247,nan,nan,nan,nan,0.452382,0.79376,0.863247,nan,nan,nan,nan,0.452382,0.79376,0.863247,nan,nan,nan,nan,0.452382,0.79376,0.863247,nan,nan,nan,nan,0.452382,0.79376,0.863247,nan,nan,nan,nan,0.452382,0.79376,0.863247,nan,nan,nan,nan,0.452382,0.79376,0.863247,nan,nan,nan,nan,0.452382,0.79376,0.863247,nan,nan,nan,nan,0.452382,0.79376,0.863247,nan,nan,nan,nan,0.452382,0.79376,0.863247,nan,nan,nan,nan,0.452382,0.79376,0.863247,nan,nan,nan,nan,0.452382,0.79376,0.863247,nan,nan,nan,nan,0.452382,0.79376,0.863247
42,0.995519,nan,nan,nan,nan,0.453205,0.855571,0.864655,nan,nan,nan,nan,0.453205,0.855571,0.864655,nan,nan,nan,nan,0.453205,0.855571,0.864655,nan,nan,nan,nan,0.453205,0.855571,0.864655,nan,nan,nan,nan,0.453205,0.855571,0.864655,nan,nan,nan,nan,0.453205,0.855571,0.864655,nan,nan,nan,nan,0.453205,0.855571,0.864655,nan,nan,nan,nan,0.453205,0.855571,0.864655,nan,nan,nan,nan,0.453205,0.855571,0.864655,nan,nan,nan,nan,0.453205,0.855571,0.864655,nan,nan,nan,nan,0.453205,0.855571,0.864655,nan,nan,nan,nan,0.453205,0.855571,0.864655,nan,nan,nan,nan,0.453205,0.855571,0.864655
43,1.02559,nan,nan,nan,nan,0.454037,0.85634,0.86608,nan,nan,nan,nan,0.454037,0.85634,0.86608,nan,nan,nan,nan,0.454037,0.85634,0.86608,nan,nan,nan,nan,0.454037,0.85634,0.86608,nan,nan,nan,nan,0.454037,0.85634,0.86608,nan,nan,nan,nan,0.454037,0.85634,0.86608,nan,nan,nan,nan,0.454037,0.85634,0.86608,nan,nan,nan,nan,0.454037,0.85634,0.86608,nan,nan,nan,nan,0.454037,0.85634,0.86608,nan,nan,nan,nan,0.454037,0.85634,0.86608,nan,nan,nan,nan,0.454037,0.85634,0.86608,nan,nan,nan,nan,0.454037,0.85634,0.86608,nan,nan,nan,nan,0.454037,0.85634,0.86608
44,1.05601,nan,nan,nan,nan,0.454879,0.857117,0.867521,nan,nan,nan,nan,0.454879,0.857117,0.867521,nan,nan,nan,nan,0.454879,0.857117,0.867521,nan,nan,nan,nan,0.454879,0.857117,0.867521,nan,nan,nan,nan,0.454879,0.857117,0.867521,nan,nan,nan,nan,0.454879,0.857117,0.867521,nan,nan,nan,nan,0.454879,0.857117,0.867521,nan,nan,nan,nan,0.454879,0.857117,0.867521,nan,nan,nan,nan,0.454879,0.857117,0.867521,nan,nan,nan,nan,0.454879,0.857117,0.867521,nan,nan,nan,nan,0.454879,0.857117,0.867521,nan,nan,nan,nan,0.454879,0.857117,0.867521,nan,nan,nan,nan,0.454879,0.857117,0.867521
45,1.08678,nan,nan,nan,nan,0.455731,0.857903,0.868979,nan,nan,nan,nan,0.455731,0.857903,0.868979,nan,nan,nan,nan,0.455731,0.857903,0.868979,nan,nan,nan,nan,0.455731,0.857903,0.868979,nan,nan,nan,nan,0.455731,0.857903,0.868979,nan,nan,nan,nan,0.455731,0.857903,0.868979,nan,nan,nan,nan,0.455731,0.857903,0.868979,nan,nan,nan,nan,0.455731,0.857903,0.868979,nan,nan,nan,nan,0.455731,0.857903,0.868979,nan,nan,nan,nan,0.455731,0.857903,0.868979,nan,nan,nan,nan,0.455731,0.857903,0.868979,nan,nan,nan,nan,0.455731,0.857903,0.868979,nan,nan,nan,nan,0.455731,0.857903,0.868979
46,1.1179,nan,nan,nan,nan,0.456592,0.858699,0.870454,nan,nan,nan,nan,0.456592,0.858699,0.870454,nan,nan,nan,nan,0.456592,0.858699,0.870454,nan,nan,nan,nan,0.456592,0.858699,0.870454,nan,nan,nan,nan,0.456592,0.858699,0.870454,nan,nan,nan,nan,0.456592,0.858699,0.870454,nan,nan,nan,nan,0.456592,0.858699,0.870454,nan,nan,nan,nan,0.456592,0.858699,0.870454,nan,nan,nan,nan,0.456592,0.858699,0.870454,nan,nan,nan,nan,0.456592,0.858699,0.870454,nan,nan,nan,nan,0.456592,0.858699,0.870454,nan,nan,nan,nan,0.456592,0.858699,0.870454,nan,nan,nan,nan,0.456592,0.858699,0.870454
47,1.14939,nan,nan,nan,nan,0.457464,0.859503,0.871945,nan,nan,nan,nan,0.457464,0.859503,0.871945,nan,nan,nan,nan,0.457464,0.859503,0.871945,nan,nan,nan,nan,0.457464,0.859503,0.871945,nan,nan,nan,nan,0.457464,0.859503,0.871945,nan,nan,nan,nan,0.457464,0.859503,0.871945,nan,nan,nan,nan,0.457464,0.859503,0.871945,nan,nan,nan,nan,0.457464,0.859503,0.871945,nan,nan,nan,nan,0.457464,0.859503,0.871945,nan,nan,nan,nan,0.457464,0.859503,0.871945,nan,nan,nan,nan,0.457464,0.859503,0.871945,nan,nan,nan,nan,0.457464,0.859503,0.871945,nan,nan,nan,nan,0.457464,0.859503,0.871945
48,1.18124,nan,nan,nan,nan,0.458345,0.860317,0.873455,nan,nan,nan,nan,0.458345,0.860317,0.873455,nan,nan,nan,nan,0.458345,0.860317,0.873455,nan,nan,nan,nan,0.458345,0.860317,0.873455,nan,nan,nan,nan,0.458345,0.860317,0.873455,nan,nan,nan,nan,0.458345,0.860317,0.873455,nan,nan,nan,nan,0.458345,0.860317,0.873455,nan,nan,nan,nan,0.458345,0.860317,0.873455,nan,nan,nan,nan,0.458345,0.860317,0.873455,nan,nan,nan,nan,0.458345,0.860317,0.873455,nan,nan,nan,nan,0.458345,0.860317,0.873455,nan,nan,nan,nan,0.458345,0.860317,0.873455,nan,nan,nan,nan,0.458345,0.860317,0.873455
49,1.21346,nan,nan,nan,nan,0.459237,0.861141,0.874981,nan,nan,nan,nan,0.459237,0.861141,0.874981,nan,nan,nan,nan,0.459237,0.861141,0.874981,nan,nan,nan,nan,0.459237,0.861141,0.874981,nan,nan,nan,nan,0.459237,0.861141,0.874981,nan,nan,nan,nan,0.459237,0.861141,0.874981,nan,nan,nan,nan,0.459237,0.861141,0.874981,nan,nan,nan,nan,0.459237,0.861141,0.874981,nan,nan,nan,nan,0.459237,0.861141,0.874981,nan,nan,nan,nan,0.459237,0.861141,0.874981,nan,nan,nan,nan,0.459237,0.861141,0.874981,nan,nan,nan,nan,0.459237,0.861141,0.874981,nan,nan,nan,nan,0.459237,0.861141,0.874981
50,1.24606,nan,nan,nan,nan,0.460139,0.861974,0.876526,nan,nan,nan,nan,0.460139,0.861974,0.876526,nan,nan,nan,nan,0.460139,0.861974,0.876526,nan,nan,nan,nan,0.460139,0.861974,0.876526,nan,nan,nan,nan,0.460139,0.861974,0.876526,nan,nan,nan,nan,0.460139,0.861974,0.876526,nan,nan,nan,nan,0.460139,0.861974,0.876526,nan,nan,nan,nan,0.460139,0.861974,0.876526,nan,nan,nan,nan,0.460139,0.861974,0.876526,nan,nan,nan,nan,0.460139,0.861974,0.876525,nan,nan,nan,nan,0.460139,0.861974,0.876525,nan,nan,nan,nan,0.460139,0.861974,0.876525,nan,nan,nan,nan,0.460139,0.861974,0.876525
51,1.27903,nan,nan,nan,nan,0.461052,0.862816,0.878088,nan,nan,nan,nan,0.461052,0.862816,0.878088,nan,nan,nan,nan,0.461052,0.862816,0.878088,nan,nan,nan,nan,0.461052,0.862816,0.878088,nan,nan,nan,nan,0.461052,0.862816,0.878088,nan,nan,nan,nan,0.461052,0.862816,0.878088,nan,nan,nan,nan,0.461052,0.862816,0.878088,nan,nan,nan,nan,0.461052,0.862816,0.878088,nan,nan,nan,nan,0.461052,0.862816,0.878088,nan,nan,nan,nan,0.461052,0.862816,0.878088,nan,nan,nan,nan,0.461052,0.862816,0.878088,nan,nan,nan,nan,0.461052,0.862816,0.878088,nan,nan,nan,nan,0.461052,0.862816,0.878088
52,1.31239,nan,nan,nan,nan,nan,0.863669,nan,nan,nan,nan,nan,nan,0.863669,nan,nan,nan,nan,nan,nan,0.863669,nan,nan,nan,nan,nan,nan,0.863669,nan,nan,nan,nan,nan,nan,0.863669,nan,nan,nan,nan,nan,nan,0.863669,nan,nan,nan,nan,nan,nan,0.863669,nan,nan,nan,nan,nan,nan,0.863669,nan,nan,nan,nan,nan,nan,0.863669,nan,nan,nan,nan,nan,nan,0.863669,nan,nan,nan,nan,nan,nan,0.863669,nan,nan,nan,nan,nan,nan,0.863669,nan,nan,nan,nan,nan,nan,0.863669,nan
53,1.34613,nan,nan,nan,nan,nan,0.864531,nan,nan,nan,nan,nan,nan,0.864531,nan,nan,nan,nan,nan,nan,0.864531,nan,nan,nan,nan,nan,nan,0.864531,nan,nan,nan,nan,nan,nan,0.864531,nan,nan,nan,nan,nan,nan,0.864531,nan,nan,nan,nan,nan,nan,0.864531,nan,nan,nan,nan,nan,nan,0.864531,nan,nan,nan,nan,nan,nan,0.864531,nan,nan,nan,nan,nan,nan,0.864531,nan,nan,nan,nan,nan,nan,0.864531,nan,nan,nan,nan,nan,nan,0.864531,nan,nan,nan,nan,nan,nan,0.864531,nan
54,1.38026,nan,nan,nan,nan,nan,0.865403,nan,nan,nan,nan,nan,nan,0.865403,nan,nan,nan,nan,nan,nan,0.865403,nan,nan,nan,nan,nan,nan,0.865403,nan,nan,nan,nan,nan,nan,0.865403,nan,nan,nan,nan,nan,nan,0.865403,nan,nan,nan,nan,nan,nan,0.865403,nan,nan,nan,nan,nan,nan,0.865403,nan,nan,nan,nan,nan,nan,0.865403,nan,nan,nan,nan,nan,nan,0.865403,nan,nan,nan,nan,nan,nan,0.865403,nan,nan,nan,nan,nan,nan,0.865403,nan,nan,nan,nan,nan,nan,0.865403,nan
55,1.41479,nan,nan,nan,nan,nan,0.866285,nan,nan,nan,nan,nan,nan,0.866285,nan,nan,nan,nan,nan,nan,0.866285,nan,nan,nan,nan,nan,nan,0.866285,nan,nan,nan,nan,nan,nan,0.866285,nan,nan,nan,nan,nan,nan,0.866285,nan,nan,nan,nan,nan,nan,0.866285,nan,nan,nan,nan,nan,nan,0.866285,nan,nan,nan,nan,nan,nan,0.866285,nan,nan,nan,nan,nan,nan,0.866285,nan,nan,nan,nan,nan,nan,0.866285,nan,nan,nan,nan,nan,nan,0.866285,nan,nan,nan,nan,nan,nan,0.866285,nan
56,1.44971,nan,nan,nan,nan,nan,0.867178,nan,nan,nan,nan,nan,nan,0.867178,nan,nan,nan,nan,nan,nan,0.867178,nan,nan,nan,nan,nan,nan,0.867178,nan,nan,nan,nan,nan,nan,0.867178,nan,nan,nan,nan,nan,nan,0.867178,nan,nan,nan,nan,nan,nan,0.867178,nan,nan,nan,nan,nan,nan,0.867178,nan,nan,nan,nan,nan,nan,0.867178,nan,nan,nan,nan,nan,nan,0.867178,nan,nan,nan,nan,nan,nan,0.867178,nan,nan,nan,nan,nan,nan,0.867178,nan,nan,nan,nan,nan,nan,0.867178,nan
57,1.48504,nan,nan,nan,nan,nan,0.868081,nan,nan,nan,nan,nan,nan,0.868081,nan,nan,nan,nan,nan,nan,0.868081,nan,nan,nan,nan,nan,nan,0.868081,nan,nan,nan,nan,nan,nan,0.868081,nan,nan,nan,nan,nan,nan,0.868081,nan,nan,nan,nan,nan,nan,0.868081,nan,nan,nan,nan,nan,nan,0.868081,nan,nan,nan,nan,nan,nan,0.868081,nan,nan,nan,nan,nan,nan,0.868081,nan,nan,nan,nan,nan,nan,0.868081,nan,nan,nan,nan,nan,nan,0.868081,nan,nan,nan,nan,nan,nan,0.868081,nan
58,1.52078,nan,nan,nan,nan,nan,0.868994,nan,nan,nan,nan,nan,nan,0.868994,nan,nan,nan,nan,nan,nan,0.868994,nan,nan,nan,nan,nan,nan,0.868994,nan,nan,nan,nan,nan,nan,0.868994,nan,nan,nan,nan,nan,nan,0.868994,nan,nan,nan,nan,nan,nan,0.868994,nan,nan,nan,nan,nan,nan,0.868994,nan,nan,nan,nan,nan,nan,0.868994,nan,nan,nan,nan,nan,nan,0.868994,nan,nan,nan,nan,nan,nan,0.868994,nan,nan,nan,nan,nan,nan,0.868994,nan,nan,nan,nan,nan,nan,0.868994,nan
59,1.55694,nan,nan,nan,nan,nan,0.869918,nan,nan,nan,nan,nan,nan,0.869918,nan,nan,nan,nan,nan,nan,0.869918,nan,nan,nan,nan,nan,nan,0.869918,nan,nan,nan,nan,nan,nan,0.869918,nan,nan,nan,nan,nan,nan,0.869918,nan,nan,nan,nan,nan,nan,0.869918,nan,nan,nan,nan,nan,nan,0.869918,nan,nan,nan,nan,nan,nan,0.869918,nan,nan,nan,nan,nan,nan,0.869918,nan,nan,nan,nan,nan,nan,0.869918,nan,nan,nan,nan,nan,nan,0.869918,nan,nan,nan,nan,nan,nan,0.869918,nan
60,1.59351,nan,nan,nan,nan,nan,0.870853,nan,nan,nan,nan,nan,nan,0.870853,nan,nan,nan,nan,nan,nan,0.870853,nan,nan,nan,nan,nan,nan,0.870853,nan,nan,nan,nan,nan,nan,0.870853,nan,nan,nan,nan,nan,nan,0.870853,nan,nan,nan,nan,nan,nan,0.870853,nan,nan,nan,nan,nan,nan,0.870852,nan,nan,nan,nan,nan,nan,0.870852,nan,nan,nan,nan,nan,nan,0.870852,nan,nan,nan,nan,nan,nan,0.870852,nan,nan,nan,nan,nan,nan,0.870852,nan,nan,nan,nan,nan,nan,0.870852,nan
61,1.63051,nan,nan,nan,nan,nan,0.871798,nan,nan,nan,nan,nan,nan,0.871798,nan,nan,nan,nan,nan,nan,0.871798,nan,nan,nan,nan,nan,nan,0.871798,nan,nan,nan,nan,nan,nan,0.871798,nan,nan,nan,nan,nan,nan,0.871798,nan,nan,nan,nan,nan,nan,0.871798,nan,nan,nan,nan,nan,nan,0.871798,nan,nan,nan,nan,nan,nan,0.871798,nan,nan,nan,nan,nan,nan,0.871798,nan,nan,nan,nan,nan,nan,0.871798,nan,nan,nan,nan,nan,nan,0.871798,nan,nan,nan,nan,nan,nan,0.871798,nan
62,1.66794,nan,nan,nan,nan,nan,0.872754,nan,nan,nan,nan,nan,nan,0.872754,nan,nan,nan,nan,nan,nan,0.872754,nan,nan,nan,nan,nan,nan,0.872754,nan,nan,nan,nan,nan,nan,0.872754,nan,nan,nan,nan,nan,nan,0.872754,nan,nan,nan,nan,nan,nan,0.872754,nan,nan,nan,nan,nan,nan,0.872754,nan,nan,nan,nan,nan,nan,0.872754,nan,nan,nan,nan,nan,nan,0.872754,nan,nan,nan,nan,nan,nan,0.872754,nan,nan,nan,nan,nan,nan,0.872754,nan,nan,nan,nan,nan,nan,0.872754,nan
63,1.7058,nan,nan,nan,nan,nan,0.873722,nan,nan,nan,nan,nan,nan,0.873722,nan,nan,nan,nan,nan,nan,0.873722,nan,nan,nan,nan,nan,nan,0.873722,nan,nan,nan,nan,nan,nan,0.873722,nan,nan,nan,nan,nan,nan,0.873722,nan,nan,nan,nan,nan,nan,0.873722,nan,nan,nan,nan,nan,nan,0.873722,nan,nan,nan,nan,nan,nan,0.873722,nan,nan,nan,nan,nan,nan,0.873722,nan,nan,nan,nan,nan,nan,0.873722,nan,nan,nan,nan,nan,nan,0.873722,nan,nan,nan,nan,nan,nan,0.873722,nan
