gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
109,35.674,31.1842,31.1842,31.1842,31.1842,31.1842,31.1561,31.1561,31.1561,31.1561,31.1561,31.1226,31.1226,31.1226,31.1226,31.1226,31.0855,31.0855,31.0855,31.0855,31.0855,31.0474,31.0474,31.0474,31.0474,31.0474
110,36.7663,32.1839,32.1839,32.1839,32.1839,32.1839,32.1558,32.1558,32.1558,32.1558,32.1558,32.1225,32.1225,32.1225,32.1225,32.1225,32.0855,32.0855,32.0855,32.0855,32.0855,32.0476,32.0476,32.0476,32.0476,32.0476
111,37.8906,33.213,33.213,33.213,33.213,33.213,33.185,33.185,33.185,33.185,33.185,33.1519,33.1519,33.1519,33.1519,33.1519,33.1151,33.1151,33.1151,33.1151,33.1151,33.0773,33.0773,33.0773,33.0773,33.0773
112,39.0479,34.2727,34.2727,34.2727,34.2727,34.2727,34.2448,34.2448,34.2448,34.2448,34.2448,34.2118,34.2118,34.2118,34.2118,34.2118,34.175,34.175,34.175,34.175,34.175,34.1372,34.1372,34.1372,34.1372,34.1372
113,40.239,35.3637,35.3637,35.3637,35.3637,35.3637,35.3359,35.3359,35.3359,35.3359,35.3359,35.303,35.303,35.303,35.303,35.303,35.2662,35.2662,35.2662,35.2662,35.2662,35.2284,35.2284,35.2284,35.2284,35.2284
114,41.4651,36.487,36.487,36.487,36.487,36.487,36.4593,36.4593,36.4593,36.4593,36.4593,36.4265,36.4265,36.4265,36.4265,36.4265,36.3898,36.3898,36.3898,36.3898,36.3898,36.3519,36.3519,36.3519,36.3519,36.3519
115,42.7271,37.6435,37.6435,37.6435,37.6435,37.6435,37.6159,37.6159,37.6159,37.6159,37.6159,37.5831,37.5831,37.5831,37.5831,37.5831,37.5466,37.5466,37.5466,37.5466,37.5466,37.5088,37.5088,37.5088,37.5088,37.5088
116,44.0261,38.8342,38.8342,38.8342,38.8342,38.8342,38.8067,38.8067,38.8067,38.8067,38.8067,38.774,38.774,38.774,38.774,38.774,38.7376,38.7376,38.7376,38.7376,38.7376,38.6999,38.6999,38.6999,38.6999,38.6999
117,45.3631,40.0601,40.0601,40.0601,40.0601,40.0601,40.0327,40.0327,40.0327,40.0327,40.0327,40.0002,40.0002,40.0002,40.0002,40.0002,39.9638,39.9638,39.9638,39.9638,39.9638,39.9262,39.9262,39.9262,39.9262,39.9262
118,46.7394,41.3222,41.3222,41.3222,41.3222,41.3222,41.2949,41.2949,41.2949,41.2949,41.2949,41.2624,41.2624,41.2624,41.2624,41.2624,41.2262,41.2262,41.2262,41.2262,41.2262,41.1887,41.1887,41.1887,41.1887,41.1887
119,48.1559,42.6216,42.6216,42.6216,42.6216,42.6216,42.5943,42.5943,42.5943,42.5943,42.5943,42.562,42.562,42.562,42.562,42.562,42.5258,42.5258,42.5258,42.5258,42.5258,42.4884,42.4884,42.4884,42.4884,42.4884
120,49.614,43.9594,43.9594,43.9594,43.9594,43.9594,43.9321,43.9321,43.9321,43.9321,43.9321,43.8998,43.8998,43.8998,43.8998,43.8998,43.8637,43.8637,43.8637,43.8637,43.8637,43.8265,43.8265,43.8265,43.8265,43.8265
121,51.1148,45.3365,45.3365,45.3365,45.3365,45.3365,45.3093,45.3093,45.3093,45.3093,45.3093,45.2771,45.2771,45.2771,45.2771,45.2771,45.2412,45.2412,45.2412,45.2412,45.2412,45.2041,45.2041,45.2041,45.2041,45.2041
122,52.6596,46.7541,46.7541,46.7541,46.7541,46.7541,46.727,46.727,46.727,46.727,46.727,46.6949,46.6949,46.6949,46.6949,46.6949,46.6591,46.6591,46.6591,46.6591,46.6591,46.6222,46.6222,46.6222,46.6222,46.6222
123,54.2497,48.2134,48.2134,48.2134,48.2134,48.2134,48.1863,48.1863,48.1863,48.1863,48.1863,48.1543,48.1543,48.1543,48.1543,48.1543,48.1186,48.1186,48.1186,48.1186,48.1186,48.0819,48.0819,48.0819,48.0819,48.0819
124,55.8863,49.715,49.715,49.715,49.715,49.715,49.6882,49.6882,49.6882,49.6882,49.6882,49.6565,49.6565,49.6565,49.6565,49.6565,49.6211,49.6211,49.6211,49.6211,49.6211,49.5845,49.5845,49.5845,49.5845,49.5845
125,57.5709,51.2603,51.2603,51.2603,51.2603,51.2603,51.2336,51.2336,51.2336,51.2336,51.2336,51.202,51.202,51.202,51.202,51.202,51.1669,51.1669,51.1669,51.1669,51.1669,51.1307,51.1307,51.1307,51.1307,51.1307
126,59.3049,52.8514,52.8514,52.8514,52.8514,52.8514,52.8244,52.8244,52.8244,52.8244,52.8244,52.7927,52.7927,52.7927,52.7927,52.7927,52.7576,52.7576,52.7576,52.7576,52.7576,52.7215,52.7215,52.7215,52.7215,52.7215
127,61.0897,54.4893,54.4893,54.4893,54.4893,54.4893,54.4623,54.4623,54.4623,54.4623,54.4623,54.4305,54.4305,54.4305,54.4305,54.4305,54.3952,54.3952,54.3952,54.3952,54.3952,54.359,54.359,54.359,54.359,54.359
128,62.9268,56.1754,56.1754,56.1754,56.1754,56.1754,56.1484,56.1484,56.1484,56.1484,56.1484,56.1165,56.1165,56.1165,56.1165,56.1165,56.0812,56.0812,56.0812,56.0812,56.0812,56.0449,56.0449,56.0449,56.0449,56.0449
129,64.8177,57.9112,57.9112,57.9112,57.9112,57.9112,57.8841,57.8841,57.8841,57.8841,57.8841,57.8523,57.8523,57.8523,57.8523,57.8523,57.8169,57.8169,57.8169,57.8169,57.8169,57.7806,57.7806,57.7806,57.7806,57.7806
130,66.7641,59.6981,59.6981,59.6981,59.6981,59.6981,59.671,59.671,59.671,59.671,59.671,59.6392,59.6392,59.6392,59.6392,59.6392,59.6038,59.6038,59.6038,59.6038,59.6038,59.5674,59.5674,59.5674,59.5674,59.5674
131,68.7675,61.5376,61.5376,61.5376,61.5376,61.5376,61.5106,61.5106,61.5106,61.5106,61.5106,61.4787,61.4787,61.4787,61.4787,61.4787,61.4434,61.4434,61.4434,61.4434,61.4434,61.4069,61.4069,61.4069,61.4069,61.4069
132,70.8295,63.4312,63.4312,63.4312,63.4312,63.4312,63.4042,63.4042,63.4042,63.4042,63.4042,63.3724,63.3724,63.3724,63.3724,63.3724,63.337,63.337,63.337,63.337,63.337,63.3006,63.3006,63.3006,63.3006,63.3006
133,72.9521,65.3806,65.3806,65.3806,65.3806,65.3806,65.3535,65.3535,65.3535,65.3535,65.3535,65.3216,65.3216,65.3216,65.3216,65.3216,65.2863,65.2863,65.2863,65.2863,65.2863,65.25,65.25,65.25,65.25,65.25
134,75.1368,67.3874,67.3874,67.3874,67.3874,67.3874,67.3602,67.3602,67.3602,67.3602,67.3602,67.3283,67.3283,67.3283,67.3283,67.3283,67.2929,67.2929,67.2929,67.2929,67.2929,67.2567,67.2567,67.2567,67.2567,67.2567
135,77.3855,69.4532,69.4532,69.4532,69.4532,69.4532,69.426,69.426,69.426,69.426,69.426,69.394,69.394,69.394,69.394,69.394,69.3586,69.3586,69.3586,69.3586,69.3586,69.3224,69.3224,69.3224,69.3224,69.3224
136,79.7002,71.5797,71.5797,71.5797,71.5797,71.5797,71.5526,71.5526,71.5526,71.5526,71.5526,71.5205,71.5205,71.5205,71.5205,71.5205,71.4851,71.4851,71.4851,71.4851,71.4851,71.449,71.449,71.449,71.449,71.449
137,82.0826,73.7689,73.7689,73.7689,73.7689,73.7689,73.7417,73.7417,73.7417,73.7417,73.7417,73.7096,73.7096,73.7096,73.7096,73.7096,73.6742,73.6742,73.6742,73.6742,73.6742,73.6381,73.6381,73.6381,73.6381,73.6381
138,84.5349,76.0224,76.0224,76.0224,76.0224,76.0224,75.9952,75.9952,75.9952,75.9952,75.9952,75.9632,75.9632,75.9632,75.9632,75.9632,75.9278,75.9278,75.9278,75.9278,75.9278,75.8916,75.8916,75.8916,75.8916,75.8916
139,87.0591,78.3422,78.3422,78.3422,78.3422,78.3422,78.315,78.315,78.315,78.315,78.315,78.283,78.283,78.283,78.283,78.283,78.2476,78.2476,78.2476,78.2476,78.2476,78.2115,78.2115,78.2115,78.2115,78.2115
140,89.6572,80.7302,80.7302,80.7302,80.7302,80.7302,80.703,80.703,80.703,80.703,80.703,80.671,80.671,80.671,80.671,80.671,80.6357,80.6357,80.6357,80.6357,80.6357,80.5996,80.5996,80.5996,80.5996,80.5996
141,92.3314,83.1884,83.1884,83.1884,83.1884,83.1884,83.1612,83.1612,83.1612,83.1612,83.1612,83.1293,83.1293,83.1293,83.1293,83.1293,83.094,83.094,83.094,83.094,83.094,83.058,83.058,83.058,83.058,83.058
142,95.084,85.7189,85.7189,85.7189,85.7189,85.7189,85.6918,85.6918,85.6918,85.6918,85.6918,85.6598,85.6598,85.6598,85.6598,85.6598,85.6246,85.6246,85.6246,85.6246,85.6246,85.5887,85.5887,85.5887,85.5887,85.5887
143,97.9173,88.3238,88.3238,88.3238,88.3238,88.3238,88.2967,88.2967,88.2967,88.2967,88.2967,88.2647,88.2647,88.2647,88.2647,88.2647,88.2295,88.2295,88.2295,88.2295,88.2295,88.1936,88.1936,88.1936,88.1936,88.1936
144,100.834,91.0052,91.0052,91.0052,91.0052,91.0052,90.9781,90.9781,90.9781,90.9781,90.9781,90.9461,90.9461,90.9461,90.9461,90.9461,90.9108,90.9108,90.9108,90.9108,90.9108,90.8748,90.8748,90.8748,90.8748,90.8748
145,103.835,93.7654,93.7654,93.7654,93.7654,93.7654,93.7383,93.7383,93.7383,93.7383,93.7383,93.7063,93.7063,93.7063,93.7063,93.7063,93.6709,93.6709,93.6709,93.6709,93.6709,93.6348,93.6348,93.6348,93.6348,93.6348
146,106.925,96.6067,96.6067,96.6067,96.6067,96.6067,96.5796,96.5796,96.5796,96.5796,96.5796,96.5476,96.5476,96.5476,96.5476,96.5476,96.5121,96.5121,96.5121,96.5121,96.5121,96.4759,96.4759,96.4759,96.4759,96.4759
147,110.105,99.5315,99.5315,99.5315,99.5315,99.5315,99.5044,99.5044,99.5044,99.5044,99.5044,99.4724,99.4724,99.4724,99.4724,99.4724,99.4369,99.4369,99.4369,99.4369,99.4369,99.4006,99.4006,99.4006,99.4006,99.4006
148,113.379,102.542,102.542,102.542,102.542,102.542,102.515,102.515,102.515,102.515,102.515,102.483,102.483,102.483,102.483,102.483,102.448,102.448,102.448,102.448,102.448,102.411,102.411,102.411,102.411,102.411
149,116.748,105.641,105.641,105.641,105.641,105.641,105.614,105.614,105.614,105.614,105.614,105.582,105.582,105.582,105.582,105.582,105.547,105.547,105.547,105.547,105.547,105.51,105.51,105.51,105.51,105.51
150,120.216,108.831,108.831,108.831,108.831,108.831,108.804,108.804,108.804,108.804,108.804,108.772,108.772,108.772,108.772,108.772,108.737,108.737,108.737,108.737,108.737,108.7,108.7,108.7,108.7,108.7
151,123.786,112.115,112.115,112.115,112.115,112.115,112.088,112.088,112.088,112.088,112.088,112.056,112.056,112.056,112.056,112.056,112.021,112.021,112.021,112.021,112.021,111.984,111.984,111.984,111.984,111.984
152,127.461,115.496,115.496,115.496,115.496,115.496,115.469,115.469,115.469,115.469,115.469,115.437,115.437,115.437,115.437,115.437,115.401,115.401,115.401,115.401,115.401,115.365,115.365,115.365,115.365,115.365
153,131.243,118.975,118.975,118.975,118.975,118.975,118.948,118.948,118.948,118.948,118.948,118.916,118.916,118.916,118.916,118.916,118.881,118.881,118.881,118.881,118.881,118.844,118.844,118.844,118.844,118.844
154,135.136,122.557,122.557,122.557,122.557,122.557,122.53,122.53,122.53,122.53,122.53,122.498,122.498,122.498,122.498,122.498,122.462,122.462,122.462,122.462,122.462,122.426,122.426,122.426,122.426,122.426
155,139.143,126.243,126.243,126.243,126.243,126.243,126.216,126.216,126.216,126.216,126.216,126.185,126.185,126.185,126.185,126.185,126.149,126.149,126.149,126.149,126.149,126.113,126.113,126.113,126.113,126.113
156,143.267,130.038,130.038,130.038,130.038,130.038,130.011,130.011,130.011,130.011,130.011,129.98,129.98,129.98,129.98,129.98,129.944,129.944,129.944,129.944,129.944,129.908,129.908,129.908,129.908,129.908
157,147.512,133.945,133.945,133.945,133.945,133.945,133.918,133.918,133.918,133.918,133.918,133.886,133.886,133.886,133.886,133.886,133.85,133.85,133.85,133.85,133.85,133.814,133.814,133.814,133.814,133.814
158,151.882,137.966,137.966,137.966,137.966,137.966,137.939,137.939,137.939,137.939,137.939,137.907,137.907,137.907,137.907,137.907,137.872,137.872,137.872,137.872,137.872,137.835,137.835,137.835,137.835,137.835
159,156.38,142.105,142.105,142.105,142.105,142.105,142.078,142.078,142.078,142.078,142.078,142.046,142.046,142.046,142.046,142.046,142.011,142.011,142.011,142.011,142.011,141.974,141.974,141.974,141.974,141.974
160,161.009,146.365,146.365,146.365,146.365,146.365,146.338,146.338,146.338,146.338,146.338,146.306,146.306,146.306,146.306,146.306,146.271,146.271,146.271,146.271,146.271,146.235,146.235,146.235,146.235,146.235
161,165.774,150.751,150.751,150.751,150.751,150.751,150.724,150.724,150.724,150.724,150.724,150.692,150.692,150.692,150.692,150.692,150.657,150.657,150.657,150.657,150.657,150.62,150.62,150.62,150.62,150.62
162,170.679,155.265,155.265,155.265,155.265,155.265,155.238,155.238,155.238,155.238,155.238,155.206,155.206,155.206,155.206,155.206,155.171,155.171,155.171,155.171,155.171,155.134,155.134,155.134,155.134,155.134
163,175.728,159.911,159.911,159.911,159.911,159.911,159.884,159.884,159.884,159.884,159.884,159.853,159.853,159.853,159.853,159.853,159.817,159.817,159.817,159.817,159.817,159.781,159.781,159.781,159.781,159.781
164,180.924,164.694,164.694,164.694,164.694,164.694,164.667,164.667,164.667,164.667,164.667,164.636,164.636,164.636,164.636,164.636,164.6,164.6,164.6,164.6,164.6,164.564,164.564,164.564,164.564,164.564
165,186.273,169.617,169.617,169.617,169.617,169.617,169.591,169.591,169.591,169.591,169.591,169.559,169.559,169.559,169.559,169.559,169.524,169.524,169.524,169.524,169.524,169.487,169.487,169.487,169.487,169.487
166,191.779,174.685,174.685,174.685,174.685,174.685,174.658,174.658,174.658,174.658,174.658,174.626,174.626,174.626,174.626,174.626,174.591,174.591,174.591,174.591,174.591,174.555,174.555,174.555,174.555,174.555
167,197.446,179.901,179.901,179.901,179.901,179.901,179.874,179.874,179.874,179.874,179.874,179.843,179.843,179.843,179.843,179.843,179.807,179.807,179.807,179.807,179.807,179.771,179.771,179.771,179.771,179.771
168,203.279,185.27,185.27,185.27,185.27,185.27,185.244,185.244,185.244,185.244,185.244,185.212,185.212,185.212,185.212,185.212,185.177,185.177,185.177,185.177,185.177,185.141,185.141,185.141,185.141,185.141
169,209.282,190.797,190.797,190.797,190.797,190.797,190.77,190.77,190.77,190.77,190.77,190.739,190.739,190.739,190.739,190.739,190.703,190.703,190.703,190.703,190.703,190.667,190.667,190.667,190.667,190.667
170,215.462,196.486,196.486,196.486,196.486,196.486,196.459,196.459,196.459,196.459,196.459,196.427,196.427,196.427,196.427,196.427,196.392,196.392,196.392,196.392,196.392,196.356,196.356,196.356,196.356,196.356
171,221.823,202.341,202.341,202.341,202.341,202.341,202.315,202.315,202.315,202.315,202.315,202.283,202.283,202.283,202.283,202.283,202.248,202.248,202.248,202.248,202.248,202.212,202.212,202.212,202.212,202.212
172,228.37,208.369,208.369,208.369,208.369,208.369,208.342,208.342,208.342,208.342,208.342,208.31,208.31,208.31,208.31,208.31,208.275,208.275,208.275,208.275,208.275,208.239,208.239,208.239,208.239,208.239
173,235.11,214.573,214.573,214.573,214.573,214.573,214.546,214.546,214.546,214.546,214.546,214.514,214.514,214.514,214.514,214.514,214.479,214.479,214.479,214.479,214.479,214.443,214.443,214.443,214.443,214.443
174,242.046,220.958,220.958,220.958,220.958,220.958,220.932,220.932,220.932,220.932,220.932,220.9,220.9,220.9,220.9,220.9,220.865,220.865,220.865,220.865,220.865,220.829,220.829,220.829,220.829,220.829
175,249.186,227.532,227.532,227.532,227.532,227.532,227.505,227.505,227.505,227.505,227.505,227.473,227.473,227.473,227.473,227.473,227.438,227.438,227.438,227.438,227.438,227.402,227.402,227.402,227.402,227.402
176,256.535,234.298,234.298,234.298,234.298,234.298,234.271,234.271,234.271,234.271,234.271,234.239,234.239,234.239,234.239,234.239,234.204,234.204,234.204,234.204,234.204,234.168,234.168,234.168,234.168,234.168
177,264.1,241.262,241.262,241.262,241.262,241.262,241.235,241.235,241.235,241.235,241.235,241.204,241.204,241.204,241.204,241.204,241.169,241.169,241.169,241.169,241.169,241.133,241.133,241.133,241.133,241.133
178,271.886,248.43,248.43,248.43,248.43,248.43,248.403,248.403,248.403,248.403,248.403,248.372,248.372,248.372,248.372,248.372,248.337,248.337,248.337,248.337,248.337,248.301,248.301,248.301,248.301,248.301
179,279.901,255.809,255.809,255.809,255.809,255.809,255.782,255.782,255.782,255.782,255.782,255.751,255.751,255.751,255.751,255.751,255.716,255.716,255.716,255.716,255.716,255.68,255.68,255.68,255.68,255.68
180,288.15,263.404,263.404,263.404,263.404,263.404,263.377,263.377,263.377,263.377,263.377,263.345,263.345,263.345,263.345,263.345,263.31,263.31,263.31,263.31,263.31,263.275,263.275,263.275,263.275,263.275
181,296.641,271.221,271.221,271.221,271.221,271.221,271.194,271.194,271.194,271.194,271.194,271.163,271.163,271.163,271.163,271.163,271.128,271.128,271.128,271.128,271.128,271.092,271.092,271.092,271.092,271.092
182,305.381,279.268,279.268,279.268,279.268,279.268,279.241,279.241,279.241,279.241,279.241,279.21,279.21,279.21,279.21,279.21,279.175,279.175,279.175,279.175,279.175,279.139,279.139,279.139,279.139,279.139
183,314.377,287.55,287.55,287.55,287.55,287.55,287.524,287.524,287.524,287.524,287.524,287.492,287.492,287.492,287.492,287.492,287.457,287.457,287.457,287.457,287.457,287.421,287.421,287.421,287.421,287.421
184,323.636,296.076,296.076,296.076,296.076,296.076,296.049,296.049,296.049,296.049,296.049,296.017,296.017,296.017,296.017,296.017,295.983,295.983,295.983,295.983,295.983,295.947,295.947,295.947,295.947,295.947
185,333.167,304.851,304.851,304.851,304.851,304.851,304.824,304.824,304.824,304.824,304.824,304.793,304.793,304.793,304.793,304.793,304.758,304.758,304.758,304.758,304.758,304.722,304.722,304.722,304.722,304.722
186,342.977,313.883,313.883,313.883,313.883,313.883,313.857,313.857,313.857,313.857,313.857,313.825,313.825,313.825,313.825,313.825,313.79,313.79,313.79,313.79,313.79,313.754,313.754,313.754,313.754,313.754
187,353.075,323.18,323.18,323.18,323.18,323.18,323.154,323.154,323.154,323.154,323.154,323.122,323.122,323.122,323.122,323.122,323.087,323.087,323.087,323.087,323.087,323.052,323.052,323.052,323.052,323.052
188,363.469,332.75,332.75,332.75,332.75,332.75,332.723,332.723,332.723,332.723,332.723,332.692,332.692,332.692,332.692,332.692,332.657,332.657,332.657,332.657,332.657,332.621,332.621,332.621,332.621,332.621
189,374.167,342.6,342.6,342.6,342.6,342.6,342.574,342.574,342.574,342.574,342.574,342.542,342.542,342.542,342.542,342.542,342.507,342.507,342.507,342.507,342.507,342.472,342.472,342.472,342.472,342.472
190,385.179,352.739,352.739,352.739,352.739,352.739,352.713,352.713,352.713,352.713,352.713,352.681,352.681,352.681,352.681,352.681,352.646,352.646,352.646,352.646,352.646,352.611,352.611,352.611,352.611,352.611
191,396.513,363.175,363.175,363.175,363.175,363.175,363.149,363.149,363.149,363.149,363.149,363.117,363.117,363.117,363.117,363.117,363.082,363.082,363.082,363.082,363.082,363.047,363.047,363.047,363.047,363.047
192,408.179,373.917,373.917,373.917,373.917,373.917,373.891,373.891,373.891,373.891,373.891,373.859,373.859,373.859,373.859,373.859,373.824,373.824,373.824,373.824,373.824,373.788,373.788,373.788,373.788,373.788
193,420.188,384.974,384.974,384.974,384.974,384.974,384.947,384.947,384.947,384.947,384.947,384.916,384.916,384.916,384.916,384.916,384.881,384.881,384.881,384.881,384.881,384.845,384.845,384.845,384.845,384.845
194,432.548,396.355,396.355,396.355,396.355,396.355,396.328,396.328,396.328,396.328,396.328,396.297,396.297,396.297,396.297,396.297,396.262,396.262,396.262,396.262,396.262,396.226,396.226,396.226,396.226,396.226
195,445.271,408.069,408.069,408.069,408.069,408.069,408.042,408.042,408.042,408.042,408.042,408.011,408.011,408.011,408.011,408.011,407.976,407.976,407.976,407.976,407.976,407.94,407.94,407.94,407.94,407.94
196,458.366,420.125,420.125,420.125,420.125,420.125,420.099,420.099,420.099,420.099,420.099,420.068,420.068,420.068,420.068,420.068,420.033,420.033,420.033,420.033,420.033,419.997,419.997,419.997,419.997,419.997
197,471.845,432.534,432.534,432.534,432.534,432.534,432.508,432.508,432.508,432.508,432.508,432.476,432.476,432.476,432.476,432.476,432.441,432.441,432.441,432.441,432.441,432.406,432.406,432.406,432.406,432.406
198,485.719,445.292,445.292,445.292,445.292,445.292,445.265,445.265,445.265,445.265,445.265,445.234,445.234,445.234,445.234,445.234,445.199,445.199,445.199,445.199,445.199,445.163,445.163,445.163,445.163,445.163
199,500,458.386,458.386,458.386,458.386,458.386,458.361,458.361,458.361,458.361,458.361,458.329,458.329,458.329,458.329,458.329,458.294,458.294,458.294,458.294,458.294,458.258,458.258,458.258,458.258,458.258
