gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.09508e-005,8.01315e-005,0.000231606,0.00025281,0.000103745,1.58002e-005,8.94555e-007,0.000106859,0.00078193,0.00226003,0.00246694,0.00101236,0.000154179,8.72914e-006,0.000426272,0.0031192,0.00901549,0.00984087,0.00403839,0.000615037,3.48214e-005,0.000675257,0.00494112,0.0142814,0.0155889,0.00639721,0.00097428,5.51606e-005,0.000426272,0.0031192,0.00901548,0.00984087,0.00403839,0.000615037,3.48214e-005,0.000106859,0.00078193,0.00226003,0.00246694,0.00101235,0.000154179,8.72913e-006,1.09508e-005,8.01315e-005,0.000231606,0.00025281,0.000103745,1.58002e-005,8.94555e-007
1,0.0185364,1.32202e-006,1.13722e-005,3.85645e-005,4.97883e-005,2.44588e-005,4.53042e-006,3.19374e-007,1.29004e-005,0.000110971,0.000376316,0.000485839,0.000238672,4.42082e-005,3.11648e-006,5.14611e-005,0.000442673,0.00150116,0.00193806,0.000952085,0.000176351,1.24319e-005,8.15195e-005,0.000701239,0.00237799,0.00307008,0.0015082,0.000279358,1.96934e-005,5.14611e-005,0.000442673,0.00150116,0.00193806,0.000952084,0.000176351,1.24319e-005,1.29004e-005,0.000110971,0.000376316,0.000485838,0.000238671,4.42082e-005,3.11648e-006,1.32202e-006,1.13722e-005,3.85645e-005,4.97883e-005,2.44588e-005,4.53042e-006,3.19374e-007
2,0.0372875,2.25582e-006,2.24579e-005,8.78817e-005,0.000130332,7.28851e-005,1.5182e-005,1.18904e-006,2.20125e-005,0.000219146,0.000857557,0.00127179,0.000711219,0.000148148,1.16027e-005,8.781e-005,0.000874194,0.00342088,0.00507331,0.00283713,0.000590975,4.62845e-005,0.0001391,0.00138481,0.00541901,0.00803664,0.00449429,0.000936164,7.33193e-005,8.781e-005,0.000874194,0.00342088,0.00507331,0.00283712,0.000590975,4.62845e-005,2.20125e-005,0.000219145,0.000857556,0.00127179,0.000711219,0.000148147,1.16027e-005,2.25582e-006,2.24579e-005,8.78817e-005,0.000130332,7.28851e-005,1.5182e-005,1.18904e-006
3,0.0562558,1.69754e-006,1.63029e-005,6.16355e-005,8.85514e-005,4.81577e-005,9.79677e-006,7.52184e-007,1.65648e-005,0.000159085,0.000601445,0.000864092,0.000469928,9.55978e-005,7.33988e-006,6.60786e-005,0.000634606,0.00239922,0.00344695,0.00187459,0.000381349,2.92795e-005,0.000104675,0.00100528,0.00380061,0.00546031,0.00296953,0.000604095,4.63817e-005,6.60786e-005,0.000634605,0.00239922,0.00344695,0.00187459,0.000381349,2.92795e-005,1.65648e-005,0.000159085,0.000601444,0.000864091,0.000469927,9.55975e-005,7.33986e-006,1.69754e-006,1.63029e-005,6.16355e-005,8.85514e-005,4.81577e-005,9.79677e-006,7.52184e-007
4,0.0754439,1.4503e-006,1.3928e-005,5.26532e-005,7.56429e-005,4.11371e-005,8.36869e-006,6.42562e-007,1.41522e-005,0.000135911,0.000513794,0.00073813,0.000401419,8.16624e-005,6.27017e-006,5.64543e-005,0.000542161,0.00204958,0.00294447,0.0016013,0.000325759,2.50123e-005,8.94293e-005,0.000858837,0.00324673,0.00466434,0.00253662,0.000516035,3.9622e-005,5.64543e-005,0.000542161,0.00204958,0.00294447,0.0016013,0.000325759,2.50123e-005,1.41521e-005,0.000135911,0.000513794,0.000738129,0.000401419,8.16624e-005,6.27017e-006,1.4503e-006,1.3928e-005,5.26532e-005,7.56429e-005,4.11371e-005,8.36869e-006,6.42562e-007
5,0.0948544,1.31708e-006,1.23887e-005,4.59816e-005,6.4992e-005,3.48527e-005,7.00714e-006,5.32738e-007,1.28522e-005,0.00012089,0.000448692,0.000634197,0.000340095,6.83763e-005,5.1985e-006,5.12686e-005,0.000482241,0.00178988,0.00252988,0.00135667,0.00027276,2.07374e-005,8.12146e-005,0.000763919,0.00283535,0.00400758,0.00214911,0.000432079,3.285e-005,5.12686e-005,0.000482241,0.00178988,0.00252988,0.00135667,0.00027276,2.07373e-005,1.28522e-005,0.00012089,0.000448692,0.000634196,0.000340095,6.83762e-005,5.1985e-006,1.31708e-006,1.23887e-005,4.59816e-005,6.4992e-005,3.48527e-005,7.00714e-006,5.32738e-007
6,0.11449,1.34553e-006,1.27893e-005,4.79889e-005,6.8569e-005,3.71471e-005,7.53683e-006,5.77611e-007,1.31298e-005,0.000124799,0.00046828,0.000669103,0.000362485,7.35451e-005,5.63638e-006,5.23761e-005,0.000497835,0.00186801,0.00266912,0.00144599,0.000293379,2.24841e-005,8.29689e-005,0.00078862,0.00295912,0.00422815,0.00229059,0.000464741,3.5617e-005,5.23761e-005,0.000497835,0.00186801,0.00266912,0.00144599,0.000293378,2.2484e-005,1.31298e-005,0.000124799,0.000468279,0.000669102,0.000362484,7.35449e-005,5.63636e-006,1.34553e-006,1.27893e-005,4.79889e-005,6.8569e-005,3.71471e-005,7.53683e-006,5.77611e-007
7,0.134352,1.37229e-006,1.44205e-005,6.12063e-005,0.000101547,6.55787e-005,1.62783e-005,1.57634e-006,1.33909e-005,0.000140717,0.000597256,0.000990905,0.000639923,0.000158845,1.5382e-005,5.34176e-005,0.000561333,0.00238251,0.00395282,0.00255272,0.00063365,6.13604e-005,8.46189e-005,0.000889208,0.00377414,0.00626165,0.00404376,0.00100377,9.7201e-005,5.34176e-005,0.000561333,0.00238251,0.00395281,0.00255272,0.00063365,6.13604e-005,1.33909e-005,0.000140717,0.000597255,0.000990903,0.000639923,0.000158845,1.5382e-005,1.37229e-006,1.44205e-005,6.12063e-005,0.000101547,6.55787e-005,1.62783e-005,1.57634e-006
8,0.154445,1.19553e-006,1.22602e-005,5.04451e-005,8.07206e-005,5.01407e-005,1.19669e-005,1.11493e-006,1.16661e-005,0.000119636,0.000492248,0.000787679,0.000489277,0.000116774,1.08796e-005,4.65373e-005,0.00047724,0.00196363,0.00314213,0.00195178,0.000465823,4.33997e-005,7.37197e-005,0.000755996,0.00311058,0.00497745,0.00309181,0.00073791,6.87495e-005,4.65373e-005,0.00047724,0.00196363,0.00314213,0.00195178,0.000465823,4.33997e-005,1.16661e-005,0.000119636,0.000492247,0.000787678,0.000489277,0.000116774,1.08796e-005,1.19553e-006,1.22602e-005,5.04451e-005,8.07206e-005,5.01407e-005,1.19669e-005,1.11493e-006
9,0.174771,1.17428e-006,1.23585e-005,5.23684e-005,8.6569e-005,5.56413e-005,1.37406e-005,1.32372e-006,1.14587e-005,0.000120595,0.000511015,0.000844747,0.000542952,0.000134082,1.2917e-005,4.57098e-005,0.000481066,0.00203849,0.00336978,0.00216589,0.000534868,5.15271e-005,7.2409e-005,0.000762057,0.00322917,0.00533807,0.00343099,0.000847285,8.16241e-005,4.57098e-005,0.000481066,0.00203849,0.00336978,0.00216589,0.000534868,5.15271e-005,1.14587e-005,0.000120595,0.000511015,0.000844747,0.000542952,0.000134082,1.2917e-005,1.17428e-006,1.23585e-005,5.23684e-005,8.6569e-005,5.56413e-005,1.37406e-005,1.32372e-006
