gridnumber,capital,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6]
330,70.0042,67.0267,67.6809,68.3349,68.9887,69.6423,70.2959,70.9493
331,70.8337,67.8215,68.4834,69.1452,69.8067,70.4681,71.1294,71.7906
332,71.6729,68.6255,69.2953,69.9648,70.6342,71.3035,71.9726,72.6416
333,72.5218,69.4388,70.1165,70.794,71.4713,72.1485,72.8255,73.5025
334,73.3805,70.2616,70.9473,71.6328,72.3181,73.0033,73.6884,74.3733
335,74.2492,71.0938,71.7877,72.4813,73.1748,73.868,74.5612,75.2542
336,75.1279,71.9357,72.6378,73.3396,74.0413,74.7428,75.4441,76.1454
337,76.0168,72.7874,73.4978,74.2079,74.9179,75.6277,76.3373,77.0468
338,76.916,73.649,74.3677,75.0863,75.8046,76.5228,77.2408,77.9588
339,77.8256,74.5205,75.2477,75.9748,76.7016,77.4283,78.1548,78.8812
340,78.7458,75.4021,76.138,76.8736,77.609,78.3443,79.0794,79.8144
341,79.6766,76.2939,77.0385,77.7828,78.5269,79.2709,80.0147,80.7584
342,80.6182,77.1961,77.9494,78.7025,79.4555,80.2082,80.9608,81.7133
343,81.5708,78.1087,78.8709,79.6329,80.3948,81.1564,81.9179,82.6792
344,82.5343,79.0319,79.8031,80.5741,81.3449,82.1156,82.886,83.6564
345,83.509,79.9657,80.7461,81.5262,82.3061,83.0859,83.8654,84.6449
346,84.495,80.9104,81.7,82.4893,83.2785,84.0674,84.8561,85.6448
347,85.4925,81.8661,82.665,83.4636,84.262,85.0603,85.8584,86.6563
348,86.5014,82.8328,83.6411,84.4492,85.257,86.0647,86.8722,87.6796
349,87.5221,83.8107,84.6286,85.4462,86.2635,87.0807,87.8977,88.7147
350,88.5546,84.8,85.6275,86.4547,87.2817,88.1086,88.9352,89.7617
351,89.5991,85.8007,86.6379,87.4749,88.3117,89.1483,89.9847,90.821
352,90.6556,86.813,87.6601,88.507,89.3536,90.2,91.0463,91.8924
353,91.7245,87.837,88.6941,89.5509,90.4076,91.264,92.1202,92.9763
354,92.8056,88.8729,89.7401,90.607,91.4737,92.3403,93.2066,94.0728
355,93.8993,89.9208,90.7982,91.6754,92.5523,93.429,94.3055,95.182
356,95.0057,90.9808,91.8686,92.7561,93.6433,94.5304,95.4172,96.304
357,96.1249,92.0531,92.9514,93.8493,94.747,95.6445,96.5418,97.439
358,97.2571,93.1379,94.0467,94.9552,95.8634,96.7715,97.6794,98.5871
359,98.4024,94.2352,95.1547,96.0739,96.9928,97.9116,98.8301,99.7486
360,99.5609,95.3452,96.2755,97.2055,98.1353,99.0649,99.9942,100.923
361,100.733,96.468,97.4093,98.3503,99.291,100.232,101.172,102.112
362,101.918,97.6039,98.5563,99.5083,100.46,101.412,102.363,103.314
363,103.118,98.753,99.7165,100.68,101.643,102.606,103.568,104.531
364,104.331,99.9153,100.89,101.865,102.839,103.813,104.787,105.761
365,105.558,101.091,102.078,103.064,104.049,105.035,106.02,107.005
366,106.8,102.281,103.279,104.276,105.274,106.271,107.268,108.264
367,108.055,103.484,104.494,105.503,106.512,107.521,108.529,109.538
368,109.326,104.701,105.723,106.744,107.765,108.785,109.806,110.826
369,110.611,105.932,106.966,107.999,109.032,110.065,111.097,112.13
370,111.911,107.178,108.223,109.269,110.314,111.359,112.403,113.448
371,113.226,108.438,109.496,110.553,111.611,112.668,113.725,114.782
372,114.556,109.712,110.783,111.853,112.923,113.992,115.061,116.131
373,115.902,111.002,112.085,113.167,114.25,115.332,116.414,117.495
374,117.263,112.306,113.402,114.497,115.592,116.687,117.781,118.876
375,118.64,113.625,114.734,115.842,116.95,118.058,119.165,120.272
376,120.033,114.96,116.081,117.203,118.324,119.444,120.565,121.685
377,121.442,116.31,117.445,118.579,119.713,120.847,121.981,123.114
378,122.868,117.676,118.824,119.972,121.119,122.266,123.413,124.56
379,124.31,119.057,120.219,121.38,122.541,123.701,124.862,126.022
380,125.769,120.455,121.63,122.805,123.979,125.154,126.328,127.501
381,127.244,121.869,123.058,124.246,125.434,126.622,127.81,128.998
382,128.737,123.299,124.502,125.704,126.906,128.108,129.31,130.512
383,130.247,124.746,125.963,127.179,128.395,129.611,130.827,132.043
384,131.774,126.209,127.44,128.671,129.902,131.132,132.362,133.592
385,133.32,127.689,128.935,130.18,131.425,132.67,133.915,135.159
386,134.883,129.187,130.447,131.707,132.967,134.226,135.485,136.744
387,136.464,130.702,131.977,133.252,134.526,135.8,137.074,138.348
388,138.063,132.234,133.525,134.814,136.103,137.392,138.681,139.97
389,139.681,133.785,135.09,136.395,137.699,139.003,140.307,141.611
390,141.318,135.353,136.673,137.993,139.313,140.632,141.952,143.27
391,142.974,136.939,138.275,139.611,140.946,142.281,143.615,144.95
392,144.649,138.544,139.896,141.247,142.598,143.948,145.298,146.648
393,146.343,140.167,141.535,142.902,144.268,145.635,147.001,148.366
394,148.057,141.81,143.193,144.576,145.959,147.341,148.723,150.105
395,149.791,143.471,144.87,146.269,147.668,149.067,150.465,151.863
396,151.545,145.151,146.567,147.983,149.398,150.813,152.227,153.642
397,153.319,146.851,148.284,149.716,151.147,152.579,154.01,155.441
398,155.114,148.571,150.02,151.469,152.917,154.365,155.813,157.261
399,156.929,150.31,151.776,153.242,154.708,156.173,157.638,159.102
400,158.766,152.07,153.553,155.036,156.519,158.001,159.483,160.965
401,160.624,153.85,155.351,156.851,158.351,159.85,161.35,162.849
402,162.503,155.65,157.169,158.687,160.204,161.721,163.238,164.755
403,164.404,157.472,159.008,160.544,162.079,163.614,165.148,166.683
404,166.328,159.315,160.869,162.422,163.975,165.528,167.081,168.633
405,168.273,161.179,162.751,164.323,165.894,167.465,169.036,170.606
406,170.241,163.064,164.655,166.245,167.835,169.424,171.013,172.602
407,172.232,164.972,166.581,168.19,169.798,171.406,173.013,174.621
408,174.246,166.901,168.529,170.157,171.784,173.411,175.037,176.663
409,176.283,168.853,170.5,172.147,173.793,175.439,177.084,178.729
410,178.344,170.827,172.494,174.16,175.825,177.49,179.155,180.819
411,180.428,172.825,174.511,176.196,177.881,179.565,181.249,182.933
412,182.537,174.845,176.551,178.256,179.96,181.664,183.368,185.072
413,184.671,176.889,178.615,180.34,182.064,183.788,185.512,187.235
414,186.829,178.957,180.702,182.447,184.192,185.936,187.68,189.424
415,189.012,181.048,182.814,184.58,186.345,188.109,189.874,191.638
416,191.22,183.164,184.951,186.737,188.522,190.308,192.092,193.877
417,193.454,185.304,187.112,188.919,190.725,192.531,194.337,196.142
418,195.713,187.469,189.298,191.126,192.954,194.781,196.608,198.434
419,197.999,189.66,191.51,193.359,195.208,197.056,198.904,200.752
420,200.312,191.875,193.747,195.618,197.488,199.358,201.228,203.097
421,202.651,194.116,196.01,197.903,199.795,201.687,203.578,205.47
422,205.017,196.383,198.299,200.214,202.128,204.042,205.956,207.869
423,207.411,198.677,200.615,202.552,204.489,206.425,208.361,210.297
424,209.832,200.997,202.957,204.917,206.877,208.836,210.794,212.752
425,212.282,203.344,205.327,207.31,209.292,211.274,213.255,215.237
426,214.76,205.718,207.724,209.73,211.736,213.741,215.745,217.749
427,217.266,208.119,210.149,212.179,214.207,216.236,218.264,220.291
428,219.802,210.549,212.602,214.655,216.708,218.76,220.811,222.863
429,222.367,213.006,215.084,217.161,219.237,221.313,223.389,225.464
430,224.962,215.492,217.594,219.695,221.796,223.896,225.996,228.095
431,227.586,218.007,220.134,222.259,224.384,226.509,228.633,230.757
432,230.242,220.551,222.702,224.853,227.003,229.152,231.301,233.45
433,232.928,223.124,225.301,227.476,229.651,231.826,234,236.174
434,235.645,225.728,227.929,230.13,232.331,234.531,236.73,238.929
435,238.393,228.361,230.588,232.815,235.041,237.267,239.492,241.717
436,241.174,231.025,233.278,235.531,237.783,240.034,242.285,244.536
437,243.986,233.72,235.999,238.278,240.557,242.834,245.112,247.389
438,246.831,236.446,238.752,241.057,243.362,245.667,247.97,250.274
439,249.709,239.203,241.536,243.869,246.2,248.532,250.862,253.193
440,252.621,241.993,244.353,246.713,249.071,251.43,253.788,256.145
441,255.566,244.815,247.202,249.589,251.976,254.362,256.747,259.132
442,258.545,247.669,250.085,252.5,254.914,257.327,259.741,262.153
443,261.559,250.557,253.001,255.443,257.886,260.328,262.769,265.21
444,264.608,253.478,255.95,258.421,260.892,263.363,265.832,268.302
445,267.692,256.433,258.934,261.434,263.934,266.433,268.931,271.429
446,270.812,259.422,261.952,264.481,267.01,269.538,272.066,274.593
447,273.968,262.445,265.005,267.564,270.122,272.68,275.237,277.794
448,277.16,265.504,268.094,270.682,273.27,275.858,278.445,281.031
449,280.39,268.598,271.218,273.837,276.455,279.073,281.69,284.306
450,283.657,271.728,274.379,277.028,279.677,282.325,284.972,287.62
451,286.962,274.895,277.576,280.256,282.936,285.615,288.293,290.971
452,290.305,278.098,280.81,283.522,286.232,288.942,291.652,294.361
453,293.686,281.338,284.082,286.825,289.567,292.309,295.05,297.791
454,297.107,284.616,287.391,290.166,292.941,295.714,298.487,301.26
455,300.568,287.931,290.739,293.547,296.353,299.159,301.965,304.77
456,304.069,291.285,294.126,296.966,299.805,302.644,305.482,308.32
457,307.61,294.678,297.552,300.425,303.297,306.169,309.04,311.911
458,311.192,298.11,301.018,303.924,306.83,309.735,312.64,315.544
459,314.816,301.582,304.524,307.464,310.404,313.342,316.281,319.219
460,318.482,305.094,308.07,311.045,314.018,316.992,319.964,322.936
461,322.19,308.647,311.658,314.667,317.675,320.683,323.69,326.697
462,325.941,312.241,315.287,318.331,321.374,324.417,327.459,330.501
463,329.736,315.877,318.958,322.037,325.116,328.195,331.272,334.349
464,333.574,319.555,322.671,325.787,328.902,332.016,335.129,338.242
465,337.457,323.275,326.428,329.58,332.731,335.881,339.031,342.18
466,341.385,327.039,330.228,333.417,336.604,339.791,342.978,346.164
467,345.359,330.846,334.072,337.298,340.523,343.747,346.97,350.193
468,349.379,334.697,337.961,341.224,344.487,347.748,351.009,354.27
469,353.445,338.593,341.895,345.196,348.496,351.796,355.095,358.393
470,357.558,342.534,345.874,349.214,352.553,355.891,359.228,362.565
471,361.719,346.52,349.9,353.278,356.656,360.033,363.409,366.784
472,365.928,350.553,353.972,357.39,360.807,364.223,367.638,371.053
473,370.186,354.633,358.091,361.549,365.005,368.461,371.916,375.371
474,374.493,358.759,362.258,365.756,369.253,372.749,376.244,379.739
475,378.85,362.934,366.474,370.012,373.549,377.086,380.622,384.158
476,383.258,367.157,370.738,374.317,377.896,381.474,385.051,388.627
477,387.717,371.429,375.051,378.672,382.293,385.912,389.531,393.149
478,392.227,375.75,379.415,383.078,386.74,390.402,394.063,397.723
479,396.79,380.122,383.829,387.535,391.24,394.944,398.647,402.35
480,401.405,384.544,388.294,392.043,395.791,399.538,403.285,407.031
481,406.074,389.017,392.811,396.604,400.395,404.186,407.976,411.766
482,410.797,393.542,397.38,401.217,405.053,408.888,412.722,416.555
483,415.575,398.12,402.002,405.884,409.764,413.644,417.522,421.401
484,420.408,402.75,406.678,410.605,414.53,418.455,422.379,426.302
485,425.297,407.435,411.408,415.38,419.351,423.322,427.291,431.26
486,430.242,412.173,416.193,420.211,424.228,428.245,432.26,436.275
487,435.245,416.966,421.033,425.098,429.162,433.225,437.287,441.349
488,440.306,421.815,425.929,430.041,434.153,438.263,442.373,446.482
489,445.426,426.72,430.882,435.042,439.201,443.359,447.517,451.673
490,450.605,431.682,435.892,440.101,444.308,448.515,452.72,456.926
491,455.844,436.702,440.961,445.218,449.475,453.73,457.984,462.238
492,461.143,441.779,446.088,450.395,454.701,459.006,463.309,467.613
493,466.504,446.916,451.274,455.631,459.987,464.342,468.696,473.05
494,471.927,452.112,456.521,460.928,465.335,469.741,474.145,478.549
495,477.413,457.368,461.828,466.287,470.745,475.202,479.658,484.114
496,482.963,462.685,467.197,471.708,476.217,480.726,485.235,489.75
497,488.577,468.063,472.628,477.191,481.753,486.315,490.885,495.515
498,494.255,473.504,478.122,482.738,487.354,491.977,496.7,501.52
499,500,479.008,483.68,488.35,493.027,497.841,502.711,507.595
