gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.69932e-005,0.000126714,0.000371911,0.000411198,0.000170525,2.61913e-005,1.49297e-006,0.000165827,0.00123653,0.00362926,0.00401265,0.00166406,0.000255586,1.4569e-005,0.000661501,0.00493264,0.0144775,0.0160068,0.00663809,0.00101956,5.81172e-005,0.00104788,0.00781378,0.0229337,0.0253563,0.0105154,0.00161507,9.20631e-005,0.000661498,0.00493262,0.0144774,0.0160067,0.00663805,0.00101955,5.81169e-005,0.000165826,0.00123652,0.00362923,0.00401261,0.00166404,0.000255583,1.45689e-005,1.6993e-005,0.000126712,0.000371905,0.000411191,0.000170523,2.61909e-005,1.49294e-006
1,0.0156618,2.73101e-006,2.7148e-005,0.000105261,0.000154161,8.50711e-005,1.74988e-005,1.35505e-006,2.66501e-005,0.000264919,0.00102718,0.00150436,0.000830159,0.000170761,1.32231e-005,0.000106308,0.00105678,0.00409747,0.00600101,0.00331157,0.00068118,5.27483e-005,0.000168401,0.00167402,0.00649075,0.00950613,0.00524584,0.00107905,8.35584e-005,0.000106306,0.00105675,0.0040974,0.00600092,0.00331154,0.000681175,5.27481e-005,2.66486e-005,0.000264907,0.00102714,0.00150432,0.000830142,0.000170758,1.3223e-005,2.73078e-006,2.71461e-005,0.000105255,0.000154154,8.50685e-005,1.74984e-005,1.35503e-006
2,0.031477,3.18808e-006,3.33686e-005,0.000135087,0.000205175,0.000116677,2.45928e-005,1.94255e-006,3.11107e-005,0.000325625,0.00131824,0.00200218,0.00113859,0.000239987,1.89562e-005,0.000124104,0.00129895,0.00525856,0.00798689,0.00454192,0.000957328,7.56179e-005,0.000196593,0.00205766,0.00833006,0.012652,0.00719482,0.0015165,0.000119786,0.000124104,0.00129894,0.00525852,0.00798682,0.00454188,0.000957318,7.56171e-005,3.11106e-005,0.000325622,0.00131822,0.00200215,0.00113856,0.000239982,1.89558e-005,3.18806e-006,3.33681e-005,0.000135084,0.00020517,0.000116674,2.45921e-005,1.94249e-006
3,0.0474469,2.1613e-006,2.20684e-005,8.76404e-005,0.000131102,7.36705e-005,1.53848e-005,1.20641e-006,2.10912e-005,0.000215356,0.000855239,0.00127936,0.000718911,0.000150131,1.17727e-005,8.41358e-005,0.000859082,0.00341165,0.00510349,0.00286781,0.000598889,4.69622e-005,0.000133281,0.00136088,0.00540443,0.00808446,0.0045429,0.000948699,7.43927e-005,8.41375e-005,0.000859095,0.00341168,0.00510352,0.00286781,0.000598887,4.6962e-005,2.1092e-005,0.000215362,0.000855255,0.00127937,0.000718912,0.000150131,1.17725e-005,2.16143e-006,2.20694e-005,8.76428e-005,0.000131104,7.36706e-005,1.53846e-005,1.20639e-006
4,0.0635732,1.30843e-006,1.28743e-005,4.94555e-005,7.18279e-005,3.93505e-005,8.0448e-006,6.19763e-007,1.27681e-005,0.000125632,0.000482605,0.000700924,0.000383999,7.85046e-005,6.04792e-006,5.09327e-005,0.000501153,0.00192514,0.00279604,0.0015318,0.000313162,2.41258e-005,8.06815e-005,0.000793868,0.00304959,0.00442917,0.00242652,0.000496079,3.82176e-005,5.09315e-005,0.000501142,0.00192511,0.002796,0.00153179,0.00031316,2.41257e-005,1.27675e-005,0.000125626,0.000482587,0.000700904,0.000383991,7.85037e-005,6.0479e-006,1.30833e-006,1.28734e-005,4.94527e-005,7.18247e-005,3.93493e-005,8.04465e-006,6.19759e-007
5,0.0798573,1.45443e-006,1.48938e-005,5.91334e-005,8.82982e-005,4.94942e-005,1.03088e-005,8.06336e-007,1.41925e-005,0.000145335,0.000577027,0.000861616,0.000482965,0.000100593,7.86821e-006,5.66135e-005,0.000579736,0.00230173,0.00343693,0.00192651,0.000401258,3.13856e-005,8.96785e-005,0.000918327,0.00364603,0.00544422,0.00305166,0.000635604,4.97156e-005,5.66098e-005,0.000579694,0.00230155,0.00343665,0.00192634,0.000401221,3.13827e-005,1.41906e-005,0.000145314,0.000576937,0.000861473,0.00048288,0.000100575,7.86672e-006,1.45414e-006,1.48905e-005,5.91193e-005,8.82757e-005,4.9481e-005,1.03059e-005,8.06104e-007
6,0.0963008,1.57297e-006,1.75009e-005,7.63915e-005,0.000127343,8.11054e-005,1.95919e-005,1.82914e-006,1.53503e-005,0.000170788,0.000745486,0.0012427,0.000791483,0.000191191,1.78499e-005,6.1236e-005,0.000681312,0.00297391,0.0049574,0.00315738,0.000762698,7.12065e-005,9.70072e-005,0.0010793,0.0047111,0.00785322,0.00500173,0.00120821,0.0001128,6.12401e-005,0.000681354,0.00297408,0.00495766,0.00315753,0.000762729,7.1209e-005,1.53523e-005,0.000170809,0.000745572,0.00124283,0.000791557,0.000191207,1.78512e-005,1.57329e-006,1.75043e-005,7.6405e-005,0.000127363,8.1117e-005,1.95944e-005,1.82934e-006
7,0.112905,1.37133e-006,1.60751e-005,7.50151e-005,0.00013525,9.38048e-005,2.47234e-005,2.51834e-006,1.33819e-005,0.000156866,0.000732022,0.00131982,0.000915379,0.000241259,2.45748e-005,5.33813e-005,0.000625748,0.00292008,0.00526482,0.0036515,0.000962396,9.80305e-005,8.45604e-005,0.000991234,0.00462563,0.00833989,0.00578427,0.00152451,0.000155288,5.33802e-005,0.000625732,0.00292,0.00526469,0.00365141,0.000962373,9.80281e-005,1.33813e-005,0.000156858,0.000731985,0.00131975,0.000915334,0.000241247,2.45737e-005,1.37124e-006,1.60739e-005,7.50093e-005,0.00013524,9.37978e-005,2.47216e-005,2.51816e-006
8,0.129672,1.19099e-006,1.38406e-005,6.38598e-005,0.00011371,7.78968e-005,2.02974e-005,2.04631e-006,1.16222e-005,0.000135062,0.000623169,0.00110963,0.00076015,0.000198071,1.99688e-005,4.63617e-005,0.000538771,0.00248587,0.00442642,0.00303231,0.000790124,7.96575e-005,7.34411e-005,0.000853462,0.00393785,0.00701185,0.00480346,0.00125163,0.000126185,4.63611e-005,0.000538764,0.00248585,0.00442638,0.00303229,0.000790121,7.96574e-005,1.16218e-005,0.000135058,0.000623155,0.00110961,0.00076014,0.000198069,1.99687e-005,1.19094e-006,1.384e-005,6.38576e-005,0.000113707,7.78952e-005,2.02972e-005,2.0463e-006
9,0.146603,9.19242e-007,1.03563e-005,4.59903e-005,7.83912e-005,5.12739e-005,1.27586e-005,1.22992e-006,8.97057e-006,0.000101063,0.0004488,0.000764984,0.000500356,0.000124504,1.20021e-005,3.57852e-005,0.000403158,0.00179033,0.00305162,0.00199598,0.000496659,4.78772e-005,5.66885e-005,0.000638652,0.0028361,0.00483411,0.00316184,0.000786757,7.58419e-005,3.57866e-005,0.00040317,0.00179037,0.00305166,0.00199599,0.000496658,4.78767e-005,8.97127e-006,0.000101069,0.000448821,0.000765005,0.000500362,0.000124504,1.20018e-005,9.19351e-007,1.03573e-005,4.59935e-005,7.83946e-005,5.12748e-005,1.27585e-005,1.22988e-006
