gridnumber,capital,policy[0 0 0],policy[0 0 1],policy[0 0 2],policy[0 0 3],policy[0 0 4],policy[0 0 5],policy[0 0 6],policy[0 1 0],policy[0 1 1],policy[0 1 2],policy[0 1 3],policy[0 1 4],policy[0 1 5],policy[0 1 6],policy[0 2 0],policy[0 2 1],policy[0 2 2],policy[0 2 3],policy[0 2 4],policy[0 2 5],policy[0 2 6],policy[0 3 0],policy[0 3 1],policy[0 3 2],policy[0 3 3],policy[0 3 4],policy[0 3 5],policy[0 3 6],policy[0 4 0],policy[0 4 1],policy[0 4 2],policy[0 4 3],policy[0 4 4],policy[0 4 5],policy[0 4 6],policy[0 5 0],policy[0 5 1],policy[0 5 2],policy[0 5 3],policy[0 5 4],policy[0 5 5],policy[0 5 6],policy[0 6 0],policy[0 6 1],policy[0 6 2],policy[0 6 3],policy[0 6 4],policy[0 6 5],policy[0 6 6],policy[1 0 0],policy[1 0 1],policy[1 0 2],policy[1 0 3],policy[1 0 4],policy[1 0 5],policy[1 0 6],policy[1 1 0],policy[1 1 1],policy[1 1 2],policy[1 1 3],policy[1 1 4],policy[1 1 5],policy[1 1 6],policy[1 2 0],policy[1 2 1],policy[1 2 2],policy[1 2 3],policy[1 2 4],policy[1 2 5],policy[1 2 6],policy[1 3 0],policy[1 3 1],policy[1 3 2],policy[1 3 3],policy[1 3 4],policy[1 3 5],policy[1 3 6],policy[1 4 0],policy[1 4 1],policy[1 4 2],policy[1 4 3],policy[1 4 4],policy[1 4 5],policy[1 4 6],policy[1 5 0],policy[1 5 1],policy[1 5 2],policy[1 5 3],policy[1 5 4],policy[1 5 5],policy[1 5 6],policy[1 6 0],policy[1 6 1],policy[1 6 2],policy[1 6 3],policy[1 6 4],policy[1 6 5],policy[1 6 6],policy[2 0 0],policy[2 0 1],policy[2 0 2],policy[2 0 3],policy[2 0 4],policy[2 0 5],policy[2 0 6],policy[2 1 0],policy[2 1 1],policy[2 1 2],policy[2 1 3],policy[2 1 4],policy[2 1 5],policy[2 1 6],policy[2 2 0],policy[2 2 1],policy[2 2 2],policy[2 2 3],policy[2 2 4],policy[2 2 5],policy[2 2 6],policy[2 3 0],policy[2 3 1],policy[2 3 2],policy[2 3 3],policy[2 3 4],policy[2 3 5],policy[2 3 6],policy[2 4 0],policy[2 4 1],policy[2 4 2],policy[2 4 3],policy[2 4 4],policy[2 4 5],policy[2 4 6],policy[2 5 0],policy[2 5 1],policy[2 5 2],policy[2 5 3],policy[2 5 4],policy[2 5 5],policy[2 5 6],policy[2 6 0],policy[2 6 1],policy[2 6 2],policy[2 6 3],policy[2 6 4],policy[2 6 5],policy[2 6 6],policy[3 0 0],policy[3 0 1],policy[3 0 2],policy[3 0 3],policy[3 0 4],policy[3 0 5],policy[3 0 6],policy[3 1 0],policy[3 1 1],policy[3 1 2],policy[3 1 3],policy[3 1 4],policy[3 1 5],policy[3 1 6],policy[3 2 0],policy[3 2 1],policy[3 2 2],policy[3 2 3],policy[3 2 4],policy[3 2 5],policy[3 2 6],policy[3 3 0],policy[3 3 1],policy[3 3 2],policy[3 3 3],policy[3 3 4],policy[3 3 5],policy[3 3 6],policy[3 4 0],policy[3 4 1],policy[3 4 2],policy[3 4 3],policy[3 4 4],policy[3 4 5],policy[3 4 6],policy[3 5 0],policy[3 5 1],policy[3 5 2],policy[3 5 3],policy[3 5 4],policy[3 5 5],policy[3 5 6],policy[3 6 0],policy[3 6 1],policy[3 6 2],policy[3 6 3],policy[3 6 4],policy[3 6 5],policy[3 6 6],policy[4 0 0],policy[4 0 1],policy[4 0 2],policy[4 0 3],policy[4 0 4],policy[4 0 5],policy[4 0 6],policy[4 1 0],policy[4 1 1],policy[4 1 2],policy[4 1 3],policy[4 1 4],policy[4 1 5],policy[4 1 6],policy[4 2 0],policy[4 2 1],policy[4 2 2],policy[4 2 3],policy[4 2 4],policy[4 2 5],policy[4 2 6],policy[4 3 0],policy[4 3 1],policy[4 3 2],policy[4 3 3],policy[4 3 4],policy[4 3 5],policy[4 3 6],policy[4 4 0],policy[4 4 1],policy[4 4 2],policy[4 4 3],policy[4 4 4],policy[4 4 5],policy[4 4 6],policy[4 5 0],policy[4 5 1],policy[4 5 2],policy[4 5 3],policy[4 5 4],policy[4 5 5],policy[4 5 6],policy[4 6 0],policy[4 6 1],policy[4 6 2],policy[4 6 3],policy[4 6 4],policy[4 6 5],policy[4 6 6],policy[5 0 0],policy[5 0 1],policy[5 0 2],policy[5 0 3],policy[5 0 4],policy[5 0 5],policy[5 0 6],policy[5 1 0],policy[5 1 1],policy[5 1 2],policy[5 1 3],policy[5 1 4],policy[5 1 5],policy[5 1 6],policy[5 2 0],policy[5 2 1],policy[5 2 2],policy[5 2 3],policy[5 2 4],policy[5 2 5],policy[5 2 6],policy[5 3 0],policy[5 3 1],policy[5 3 2],policy[5 3 3],policy[5 3 4],policy[5 3 5],policy[5 3 6],policy[5 4 0],policy[5 4 1],policy[5 4 2],policy[5 4 3],policy[5 4 4],policy[5 4 5],policy[5 4 6],policy[5 5 0],policy[5 5 1],policy[5 5 2],policy[5 5 3],policy[5 5 4],policy[5 5 5],policy[5 5 6],policy[5 6 0],policy[5 6 1],policy[5 6 2],policy[5 6 3],policy[5 6 4],policy[5 6 5],policy[5 6 6],policy[6 0 0],policy[6 0 1],policy[6 0 2],policy[6 0 3],policy[6 0 4],policy[6 0 5],policy[6 0 6],policy[6 1 0],policy[6 1 1],policy[6 1 2],policy[6 1 3],policy[6 1 4],policy[6 1 5],policy[6 1 6],policy[6 2 0],policy[6 2 1],policy[6 2 2],policy[6 2 3],policy[6 2 4],policy[6 2 5],policy[6 2 6],policy[6 3 0],policy[6 3 1],policy[6 3 2],policy[6 3 3],policy[6 3 4],policy[6 3 5],policy[6 3 6],policy[6 4 0],policy[6 4 1],policy[6 4 2],policy[6 4 3],policy[6 4 4],policy[6 4 5],policy[6 4 6],policy[6 5 0],policy[6 5 1],policy[6 5 2],policy[6 5 3],policy[6 5 4],policy[6 5 5],policy[6 5 6],policy[6 6 0],policy[6 6 1],policy[6 6 2],policy[6 6 3],policy[6 6 4],policy[6 6 5],policy[6 6 6]
0,0,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368,0,0,0,0,0.0852116,0.211558,0.390368
1,0.031055,0,0,0,0.00786005,0.0933166,0.22375,0.405364,0,0,0,0.00786005,0.0933166,0.22375,0.405364,0,0,0,0.00786005,0.0933166,0.22375,0.405364,0,0,0,0.00786005,0.0933166,0.22375,0.405364,0,0,0,0.00786005,0.0933166,0.22375,0.405364,0,0,0,0.00786005,0.0933166,0.22375,0.405364,0,0,0,0.00786005,0.0933166,0.22375,0.405364,0,0,0,0.0122141,0.0971432,0.227404,0.40853,0,0,0,0.0122141,0.0971432,0.227404,0.40853,0,0,0,0.0122141,0.0971432,0.227404,0.40853,0,0,0,0.0122141,0.0971432,0.227404,0.40853,0,0,0,0.0122141,0.0971432,0.227404,0.40853,0,0,0,0.0122141,0.0971432,0.227404,0.40853,0,0,0,0.0122141,0.0971432,0.227404,0.40853,0,0,0,0.0165681,0.101076,0.231059,0.411696,0,0,0,0.0165681,0.101076,0.231059,0.411696,0,0,0,0.0165681,0.101076,0.231059,0.411696,0,0,0,0.0165681,0.101076,0.231059,0.411696,0,0,0,0.0165681,0.101076,0.231059,0.411696,0,0,0,0.0165681,0.101076,0.231059,0.411696,0,0,0,0.0165681,0.101076,0.231059,0.411696,0,0,0,0.0209221,0.105009,0.234725,0.414862,0,0,0,0.0209221,0.105009,0.234725,0.414862,0,0,0,0.0209221,0.105009,0.234725,0.414862,0,0,0,0.0209221,0.105009,0.234725,0.414862,0,0,0,0.0209221,0.105009,0.234725,0.414862,0,0,0,0.0209221,0.105009,0.234725,0.414862,0,0,0,0.0209221,0.105009,0.234725,0.414862,0,0,0,0.0252761,0.108942,0.238391,0.41802,0,0,0,0.0252761,0.108942,0.238391,0.41802,0,0,0,0.0252761,0.108942,0.238391,0.41802,0,0,0,0.0252761,0.108942,0.238391,0.41802,0,0,0,0.0252761,0.108942,0.238391,0.41802,0,0,0,0.0252761,0.108942,0.238391,0.41802,0,0,0,0.0252761,0.108942,0.238391,0.41802,0,0,0,0.0296302,0.112875,0.242057,0.421176,0,0,0,0.0296302,0.112875,0.242057,0.421176,0,0,0,0.0296302,0.112875,0.242057,0.421176,0,0,0,0.0296302,0.112875,0.242057,0.421176,0,0,0,0.0296302,0.112875,0.242057,0.421176,0,0,0,0.0296302,0.112875,0.242057,0.421176,0,0,0,0.0296302,0.112875,0.242057,0.421176,0,0,0,0.0333008,0.116808,0.245723,0.424333,0,0,0,0.0333008,0.116808,0.245723,0.424333,0,0,0,0.0333008,0.116808,0.245723,0.424333,0,0,0,0.0333008,0.116808,0.245723,0.424333,0,0,0,0.0333008,0.116808,0.245723,0.424333,0,0,0,0.0333008,0.116808,0.245723,0.424333,0,0,0,0.0333008,0.116808,0.245723,0.424333
2,0.0627127,0,0,0,0.0176248,0.102031,0.23588,0.420959,0,0,0,0.0176248,0.102031,0.23588,0.420959,0,0,0,0.0176248,0.102031,0.23588,0.420959,0,0,0,0.0176248,0.102031,0.23588,0.420959,0,0,0,0.0176248,0.102031,0.23588,0.420959,0,0,0,0.0176248,0.102031,0.23588,0.420959,0,0,0,0.0176248,0.102031,0.23588,0.420959,0,0,0,0.0264174,0.109973,0.243372,0.427239,0,0,0,0.0264174,0.109973,0.243372,0.427239,0,0,0,0.0264174,0.109973,0.243372,0.427239,0,0,0,0.0264174,0.109973,0.243372,0.427239,0,0,0,0.0264174,0.109973,0.243372,0.427239,0,0,0,0.0264174,0.109973,0.243372,0.427239,0,0,0,0.0264174,0.109973,0.243372,0.427239,0,0,0,0.0342405,0.117915,0.250864,0.433518,0,0,0,0.0342405,0.117915,0.250864,0.433518,0,0,0,0.0342405,0.117915,0.250864,0.433518,0,0,0,0.0342405,0.117915,0.250864,0.433518,0,0,0,0.0342405,0.117915,0.250864,0.433518,0,0,0,0.0342405,0.117915,0.250864,0.433518,0,0,0,0.0342405,0.117915,0.250864,0.433518,0,0,0,0.0409817,0.125858,0.258356,0.439797,0,0,0,0.0409817,0.125858,0.258356,0.439797,0,0,0,0.0409817,0.125858,0.258356,0.439797,0,0,0,0.0409817,0.125858,0.258356,0.439797,0,0,0,0.0409817,0.125858,0.258356,0.439797,0,0,0,0.0409817,0.125858,0.258356,0.439797,0,0,0,0.0409817,0.125858,0.258356,0.439797,0,0,0,0.0477228,0.134069,0.265848,0.446077,0,0,0,0.0477228,0.134069,0.265848,0.446077,0,0,0,0.0477228,0.134069,0.265848,0.446077,0,0,0,0.0477228,0.134069,0.265848,0.446077,0,0,0,0.0477228,0.134069,0.265848,0.446077,0,0,0,0.0477228,0.134069,0.265848,0.446077,0,0,0,0.0477228,0.134069,0.265848,0.446077,0,0,0,0.0544639,0.142372,0.273313,0.452356,0,0,0,0.0544639,0.142372,0.273313,0.452356,0,0,0,0.0544639,0.142372,0.273313,0.452356,0,0,0,0.0544639,0.142372,0.273313,0.452356,0,0,0,0.0544639,0.142372,0.273313,0.452356,0,0,0,0.0544639,0.142372,0.273313,0.452356,0,0,0,0.0544639,0.142372,0.273313,0.452356,0,0,0,0.0612051,0.150675,0.280778,0.458719,0,0,0,0.0612051,0.150675,0.280778,0.458719,0,0,0,0.0612051,0.150675,0.280778,0.458719,0,0,0,0.0612051,0.150675,0.280778,0.458719,0,0,0,0.0612051,0.150675,0.280778,0.458719,0,0,0,0.0612051,0.150675,0.280778,0.458719,0,0,0,0.0612051,0.150675,0.280778,0.458719
3,0.0949849,0,0,0,0.0275791,0.111022,0.248862,0.437113,0,0,0,0.0275791,0.111022,0.248862,0.437113,0,0,0,0.0275791,0.111022,0.248862,0.437113,0,0,0,0.0275791,0.111022,0.248862,0.437113,0,0,0,0.0275791,0.111022,0.248862,0.437113,0,0,0,0.0275791,0.111022,0.248862,0.437113,0,0,0,0.0275791,0.111022,0.248862,0.437113,0,0,0,0.0386002,0.123052,0.260075,0.446481,0,0,0,0.0386002,0.123052,0.260075,0.446481,0,0,0,0.0386002,0.123052,0.260075,0.446481,0,0,0,0.0386002,0.123052,0.260075,0.446481,0,0,0,0.0386002,0.123052,0.260075,0.446481,0,0,0,0.0386002,0.123052,0.260075,0.446481,0,0,0,0.0386002,0.123052,0.260075,0.446481,0,0,0,0.0488104,0.135408,0.271267,0.455878,0,0,0,0.0488104,0.135408,0.271267,0.455878,0,0,0,0.0488104,0.135408,0.271267,0.455878,0,0,0,0.0488104,0.135408,0.271267,0.455878,0,0,0,0.0488104,0.135408,0.271267,0.455878,0,0,0,0.0488104,0.135408,0.271267,0.455878,0,0,0,0.0488104,0.135408,0.271267,0.455878,0,0,0,0.0590205,0.147984,0.282437,0.465416,0,0,0,0.0590205,0.147984,0.282437,0.465416,0,0,0,0.0590205,0.147984,0.282437,0.465416,0,0,0,0.0590205,0.147984,0.282437,0.465416,0,0,0,0.0590205,0.147984,0.282437,0.465416,0,0,0,0.0590205,0.147984,0.282437,0.465416,0,0,0,0.0590205,0.147984,0.282437,0.465416,0,0,0.00401308,0.0695722,0.16056,0.293607,0.474954,0,0,0.00401308,0.0695722,0.16056,0.293607,0.474954,0,0,0.00401308,0.0695722,0.16056,0.293607,0.474954,0,0,0.00401308,0.0695722,0.16056,0.293607,0.474954,0,0,0.00401308,0.0695722,0.16056,0.293607,0.474954,0,0,0.00401308,0.0695722,0.16056,0.293607,0.474954,0,0,0.00401308,0.0695722,0.16056,0.293607,0.474954,0,0,0.01491,0.0803172,0.17343,0.304871,0.484492,0,0,0.01491,0.0803172,0.17343,0.304871,0.484492,0,0,0.01491,0.0803172,0.17343,0.304871,0.484492,0,0,0.01491,0.0803172,0.17343,0.304871,0.484492,0,0,0.01491,0.0803172,0.17343,0.304871,0.484492,0,0,0.01491,0.0803172,0.17343,0.304871,0.484492,0,0,0.01491,0.0803172,0.17343,0.304871,0.484492,0,0,0.0258069,0.0910623,0.186321,0.316452,0.494029,0,0,0.0258069,0.0910623,0.186321,0.316452,0.494029,0,0,0.0258069,0.0910623,0.186321,0.316452,0.494029,0,0,0.0258069,0.0910623,0.186321,0.316452,0.494029,0,0,0.0258069,0.0910623,0.186321,0.316452,0.494029,0,0,0.0258069,0.0910623,0.186321,0.316452,0.494029,0,0,0.0258069,0.0910623,0.186321,0.316452,0.494029
4,0.127884,0,0,0,0.03617,0.122638,0.262939,0.453249,0,0,0,0.03617,0.122638,0.262939,0.453249,0,0,0,0.03617,0.122638,0.262939,0.453249,0,0,0,0.03617,0.122638,0.262939,0.453249,0,0,0,0.03617,0.122638,0.262939,0.453249,0,0,0,0.03617,0.122638,0.262939,0.453249,0,0,0,0.03617,0.122638,0.262939,0.453249,0,0,0,0.0499165,0.138505,0.277633,0.466072,0,0,0,0.0499165,0.138505,0.277633,0.466072,0,0,0,0.0499165,0.138505,0.277633,0.466072,0,0,0,0.0499165,0.138505,0.277633,0.466072,0,0,0,0.0499165,0.138505,0.277633,0.466072,0,0,0,0.0499165,0.138505,0.277633,0.466072,0,0,0,0.0499165,0.138505,0.277633,0.466072,0,0,0.00115969,0.0637128,0.154612,0.292315,0.478913,0,0,0.00115969,0.0637128,0.154612,0.292315,0.478913,0,0,0.00115969,0.0637128,0.154612,0.292315,0.478913,0,0,0.00115969,0.0637128,0.154612,0.292315,0.478913,0,0,0.00115969,0.0637128,0.154612,0.292315,0.478913,0,0,0.00115969,0.0637128,0.154612,0.292315,0.478913,0,0,0.00115969,0.0637128,0.154612,0.292315,0.478913,0,0,0.0165145,0.0781795,0.170957,0.307165,0.491755,0,0,0.0165145,0.0781795,0.170957,0.307165,0.491755,0,0,0.0165145,0.0781795,0.170957,0.307165,0.491755,0,0,0.0165145,0.0781795,0.170957,0.307165,0.491755,0,0,0.0165145,0.0781795,0.170957,0.307165,0.491755,0,0,0.0165145,0.0781795,0.170957,0.307165,0.491755,0,0,0.0165145,0.0781795,0.170957,0.307165,0.491755,0,0,0.0316673,0.0926462,0.187476,0.322362,0.504718,0,0,0.0316673,0.0926462,0.187476,0.322362,0.504718,0,0,0.0316673,0.0926462,0.187476,0.322362,0.504718,0,0,0.0316673,0.0926462,0.187476,0.322362,0.504718,0,0,0.0316673,0.0926462,0.187476,0.322362,0.504718,0,0,0.0316673,0.0926462,0.187476,0.322362,0.504718,0,0,0.0316673,0.0926462,0.187476,0.322362,0.504718,0,0,0.0432118,0.107999,0.204307,0.337559,0.517709,0,0,0.0432118,0.107999,0.204307,0.337559,0.517709,0,0,0.0432118,0.107999,0.204307,0.337559,0.517709,0,0,0.0432118,0.107999,0.204307,0.337559,0.517709,0,0,0.0432118,0.107999,0.204307,0.337559,0.517709,0,0,0.0432118,0.107999,0.204307,0.337559,0.517709,0,0,0.0432118,0.107999,0.204307,0.337559,0.517709,0,0,0.0547563,0.123523,0.221438,0.352996,0.5307,0,0,0.0547563,0.123523,0.221438,0.352996,0.5307,0,0,0.0547563,0.123523,0.221438,0.352996,0.5307,0,0,0.0547563,0.123523,0.221438,0.352996,0.5307,0,0,0.0547563,0.123523,0.221438,0.352996,0.5307,0,0,0.0547563,0.123523,0.221438,0.352996,0.5307,0,0,0.0547563,0.123523,0.221438,0.352996,0.5307
5,0.161421,0,0,0,0.0461517,0.136053,0.276379,0.469978,0,0,0,0.0461517,0.136053,0.276379,0.469978,0,0,0,0.0461517,0.136053,0.276379,0.469978,0,0,0,0.0461517,0.136053,0.276379,0.469978,0,0,0,0.0461517,0.136053,0.276379,0.469978,0,0,0,0.0461517,0.136053,0.276379,0.469978,0,0,0,0.0461517,0.136053,0.276379,0.469978,0,0,0.00277062,0.0628372,0.155344,0.294912,0.486187,0,0,0.00277062,0.0628372,0.155344,0.294912,0.486187,0,0,0.00277062,0.0628372,0.155344,0.294912,0.486187,0,0,0.00277062,0.0628372,0.155344,0.294912,0.486187,0,0,0.00277062,0.0628372,0.155344,0.294912,0.486187,0,0,0.00277062,0.0628372,0.155344,0.294912,0.486187,0,0,0.00277062,0.0628372,0.155344,0.294912,0.486187,0,0,0.0215052,0.0803672,0.174981,0.313838,0.502493,0,0,0.0215052,0.0803672,0.174981,0.313838,0.502493,0,0,0.0215052,0.0803672,0.174981,0.313838,0.502493,0,0,0.0215052,0.0803672,0.174981,0.313838,0.502493,0,0,0.0215052,0.0803672,0.174981,0.313838,0.502493,0,0,0.0215052,0.0803672,0.174981,0.313838,0.502493,0,0,0.0215052,0.0803672,0.174981,0.313838,0.502493,0,0,0.0379615,0.098112,0.194777,0.33302,0.51889,0,0,0.0379615,0.098112,0.194777,0.33302,0.51889,0,0,0.0379615,0.098112,0.194777,0.33302,0.51889,0,0,0.0379615,0.098112,0.194777,0.33302,0.51889,0,0,0.0379615,0.098112,0.194777,0.33302,0.51889,0,0,0.0379615,0.098112,0.194777,0.33302,0.51889,0,0,0.0379615,0.098112,0.194777,0.33302,0.51889,0,0,0.052049,0.116935,0.215203,0.352433,0.535288,0,0,0.052049,0.116935,0.215203,0.352433,0.535288,0,0,0.052049,0.116935,0.215203,0.352433,0.535288,0,0,0.052049,0.116935,0.215203,0.352433,0.535288,0,0,0.052049,0.116935,0.215203,0.352433,0.535288,0,0,0.052049,0.116935,0.215203,0.352433,0.535288,0,0,0.052049,0.116935,0.215203,0.352433,0.535288,0,0.00452222,0.0663027,0.136197,0.235674,0.371954,0.551663,0,0.00452222,0.0663027,0.136197,0.235674,0.371954,0.551663,0,0.00452222,0.0663027,0.136197,0.235674,0.371954,0.551663,0,0.00452222,0.0663027,0.136197,0.235674,0.371954,0.551663,0,0.00452222,0.0663027,0.136197,0.235674,0.371954,0.551663,0,0.00452222,0.0663027,0.136197,0.235674,0.371954,0.551663,0,0.00452222,0.0663027,0.136197,0.235674,0.371954,0.551663,0,0.0142733,0.0810743,0.156068,0.256193,0.391347,0.568037,0,0.0142733,0.0810743,0.156068,0.256193,0.391347,0.568037,0,0.0142733,0.0810743,0.156068,0.256193,0.391347,0.568037,0,0.0142733,0.0810743,0.156068,0.256193,0.391347,0.568037,0,0.0142733,0.0810743,0.156068,0.256193,0.391347,0.568037,0,0.0142733,0.0810743,0.156068,0.256193,0.391347,0.568037,0,0.0142733,0.0810743,0.156068,0.256193,0.391347,0.568037
6,0.195609,0,0,0,0.0553058,0.148941,0.292656,0.487963,0,0,0,0.0553058,0.148941,0.292656,0.487963,0,0,0,0.0553058,0.148941,0.292656,0.487963,0,0,0,0.0553058,0.148941,0.292656,0.487963,0,0,0,0.0553058,0.148941,0.292656,0.487963,0,0,0,0.0553058,0.148941,0.292656,0.487963,0,0,0,0.0553058,0.148941,0.292656,0.487963,0,0,0.020099,0.075952,0.172086,0.314701,0.507467,0,0,0.020099,0.075952,0.172086,0.314701,0.507467,0,0,0.020099,0.075952,0.172086,0.314701,0.507467,0,0,0.020099,0.075952,0.172086,0.314701,0.507467,0,0,0.020099,0.075952,0.172086,0.314701,0.507467,0,0,0.020099,0.075952,0.172086,0.314701,0.507467,0,0,0.020099,0.075952,0.172086,0.314701,0.507467,0,0,0.0394949,0.0971203,0.195561,0.337057,0.527052,0,0,0.0394949,0.0971203,0.195561,0.337057,0.527052,0,0,0.0394949,0.0971203,0.195561,0.337057,0.527052,0,0,0.0394949,0.0971203,0.195561,0.337057,0.527052,0,0,0.0394949,0.0971203,0.195561,0.337057,0.527052,0,0,0.0394949,0.0971203,0.195561,0.337057,0.527052,0,0,0.0394949,0.0971203,0.195561,0.337057,0.527052,0,0.00931319,0.056174,0.119694,0.21978,0.359827,0.546606,0,0.00931319,0.056174,0.119694,0.21978,0.359827,0.546606,0,0.00931319,0.056174,0.119694,0.21978,0.359827,0.546606,0,0.00931319,0.056174,0.119694,0.21978,0.359827,0.546606,0,0.00931319,0.056174,0.119694,0.21978,0.359827,0.546606,0,0.00931319,0.056174,0.119694,0.21978,0.359827,0.546606,0,0.00931319,0.056174,0.119694,0.21978,0.359827,0.546606,0,0.0268461,0.0733383,0.143073,0.244055,0.382577,0.56614,0,0.0268461,0.0733383,0.143073,0.244055,0.382577,0.56614,0,0.0268461,0.0733383,0.143073,0.244055,0.382577,0.56614,0,0.0268461,0.0733383,0.143073,0.244055,0.382577,0.56614,0,0.0268461,0.0733383,0.143073,0.244055,0.382577,0.56614,0,0.0268461,0.0733383,0.143073,0.244055,0.382577,0.56614,0,0.0268461,0.0733383,0.143073,0.244055,0.382577,0.56614,0,0.0409147,0.0908154,0.167099,0.268373,0.405146,0.585744,0,0.0409147,0.0908154,0.167099,0.268373,0.405146,0.585744,0,0.0409147,0.0908154,0.167099,0.268373,0.405146,0.585744,0,0.0409147,0.0908154,0.167099,0.268373,0.405146,0.585744,0,0.0409147,0.0908154,0.167099,0.268373,0.405146,0.585744,0,0.0409147,0.0908154,0.167099,0.268373,0.405146,0.585744,0,0.0409147,0.0908154,0.167099,0.268373,0.405146,0.585744,0,0.0538889,0.109342,0.191759,0.292691,0.427817,0.605422,0,0.0538889,0.109342,0.191759,0.292691,0.427817,0.605422,0,0.0538889,0.109342,0.191759,0.292691,0.427817,0.605422,0,0.0538889,0.109342,0.191759,0.292691,0.427817,0.605422,0,0.0538889,0.109342,0.191759,0.292691,0.427817,0.605422,0,0.0538889,0.109342,0.191759,0.292691,0.427817,0.605422,0,0.0538889,0.109342,0.191759,0.292691,0.427817,0.605422
