gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[0 7],policy[0 8],policy[0 9],policy[0 10],policy[0 11],policy[0 12],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[1 7],policy[1 8],policy[1 9],policy[1 10],policy[1 11],policy[1 12],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[2 7],policy[2 8],policy[2 9],policy[2 10],policy[2 11],policy[2 12],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[3 7],policy[3 8],policy[3 9],policy[3 10],policy[3 11],policy[3 12],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[4 7],policy[4 8],policy[4 9],policy[4 10],policy[4 11],policy[4 12],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[5 7],policy[5 8],policy[5 9],policy[5 10],policy[5 11],policy[5 12],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6],policy[6 7],policy[6 8],policy[6 9],policy[6 10],policy[6 11],policy[6 12]
27,0.58367,0.123943,0.159094,0.210266,0.222198,0.293158,0.528844,0.60404,0.160303,0.174698,0.220479,0.227833,0.293461,0.530577,0.608106,0.213333,0.220237,0.226007,0.233468,0.293765,0.532309,0.609858,0.221161,0.225772,0.231536,0.284184,0.294068,0.534062,0.610987,0.226771,0.231308,0.237065,0.285597,0.294372,0.536139,0.612116,0.23238,0.236843,0.28324,0.28701,0.294675,0.538216,0.613245,0.281201,0.281567,0.284143,0.288423,0.294979,0.540293,0.614374,0.281684,0.282023,0.285045,0.289836,0.295282,0.54237,0.615504,0.282167,0.282478,0.285947,0.291249,0.295585,0.544447,0.616633,0.28265,0.282934,0.28685,0.292663,0.295889,0.546524,0.617762,0.283133,0.28339,0.287752,0.294076,0.296192,0.548601,0.618891,0.283615,0.283846,0.288654,0.295489,0.296496,0.550678,0.62002,0.284098,0.284302,0.289557,0.296902,0.296799,0.552755,0.621149
28,0.608968,0.0645428,0.0775111,0.109209,0.155718,0.220339,0.233148,0.293169,0.0962262,0.119777,0.15885,0.214612,0.228743,0.28788,0.297851,0.133794,0.165536,0.217232,0.224525,0.237146,0.29157,0.44657,0.212189,0.220003,0.225774,0.23323,0.287727,0.295261,0.461232,0.223982,0.228555,0.234316,0.284894,0.290537,0.298952,0.543533,0.232648,0.237107,0.283283,0.287077,0.293347,0.529926,0.593479,0.281487,0.281837,0.284678,0.289261,0.296157,0.548359,0.621396,0.282233,0.282541,0.286072,0.291444,0.298967,0.609698,0.699197,0.282979,0.283245,0.287466,0.293627,0.558148,0.624185,0.709872,0.283725,0.28395,0.28886,0.29581,0.617472,0.701968,0.787658,0.284471,0.284654,0.290254,0.297994,0.630052,0.711458,0.798003,0.285217,0.285358,0.291648,0.300177,0.706795,0.794918,0.802148,0.285963,0.286062,0.293042,0.708853,0.782789,0.797531,0.806294
29,0.634559,0.068816,0.0874528,0.118172,0.224518,0.234303,0.290322,0.30095,0.105559,0.129423,0.164867,0.23088,0.286194,0.293247,0.45323,0.157711,0.172091,0.219555,0.283717,0.288421,0.296172,0.528971,0.217919,0.222572,0.22834,0.285312,0.290648,0.299097,0.544353,0.226832,0.231368,0.237125,0.286908,0.292875,0.460231,0.582478,0.235745,0.281384,0.283782,0.288503,0.295102,0.541135,0.615111,0.281775,0.282109,0.285215,0.290099,0.297329,0.556377,0.62837,0.282542,0.282833,0.286649,0.291694,0.299555,0.612732,0.701433,0.28331,0.283557,0.288083,0.29329,0.558183,0.624213,0.709893,0.284077,0.284281,0.289517,0.294885,0.614887,0.700018,0.77797,0.284844,0.285006,0.29095,0.296481,0.624856,0.707538,0.796291,0.285611,0.28573,0.292384,0.298076,0.701493,0.770839,0.799576,0.286378,0.286454,0.293818,0.299672,0.708265,0.795368,0.802861
30,0.660447,0.113517,0.224804,0.230569,0.283936,0.288727,0.296574,0.530819,0.159303,0.229381,0.235141,0.285105,0.290358,0.298717,0.542205,0.217271,0.233959,0.28277,0.286274,0.291989,0.300859,0.554311,0.224961,0.28125,0.283516,0.287442,0.29362,0.531485,0.599335,0.232651,0.281627,0.284262,0.288611,0.295251,0.542161,0.616003,0.281404,0.282004,0.285009,0.289779,0.296882,0.553324,0.625714,0.282066,0.282381,0.285755,0.290948,0.298513,0.600555,0.697474,0.282728,0.282758,0.286501,0.292116,0.300145,0.615769,0.70367,0.283389,0.283135,0.287247,0.293285,0.558139,0.624178,0.709866,0.284051,0.283512,0.287993,0.294453,0.612188,0.632587,0.76786,0.284713,0.283889,0.288739,0.295622,0.61949,0.70349,0.794523,0.285375,0.284266,0.289485,0.29679,0.626792,0.708999,0.796929,0.286037,0.284643,0.290231,0.297959,0.634094,0.76774,0.799335
31,0.686635,0.216414,0.221087,0.226857,0.234333,0.287403,0.294835,0.459539,0.222251,0.226848,0.23261,0.284458,0.289455,0.297531,0.535504,0.228089,0.232608,0.28255,0.285929,0.291508,0.300227,0.550739,0.233926,0.281237,0.283489,0.287399,0.293561,0.531146,0.59806,0.281354,0.281711,0.284428,0.28887,0.295614,0.544639,0.61816,0.281856,0.282185,0.285367,0.290341,0.297666,0.559103,0.63038,0.282359,0.28266,0.286306,0.291811,0.299719,0.613575,0.702054,0.282861,0.283134,0.287245,0.293282,0.558115,0.624158,0.709852,0.283364,0.283608,0.288184,0.294753,0.614059,0.699393,0.774868,0.283866,0.284083,0.289123,0.296223,0.623248,0.706325,0.795761,0.284369,0.284557,0.290062,0.297694,0.632438,0.746925,0.798789,0.284871,0.285031,0.291001,0.299165,0.706113,0.79471,0.801817,0.285374,0.285506,0.29194,0.300635,0.712355,0.796618,0.804846
32,0.713126,0.281362,0.281718,0.283934,0.288096,0.294533,0.537246,0.611728,0.281577,0.281922,0.284422,0.28886,0.295599,0.544542,0.618074,0.281793,0.282125,0.284909,0.289624,0.296665,0.551837,0.624421,0.282008,0.282329,0.285397,0.290387,0.297731,0.566312,0.630767,0.282224,0.282532,0.285884,0.291151,0.298797,0.608206,0.698552,0.282439,0.282735,0.286372,0.291915,0.299863,0.614318,0.702601,0.282655,0.282939,0.28686,0.292678,0.300929,0.619814,0.706651,0.28287,0.283142,0.287347,0.293442,0.581386,0.625309,0.7107,0.283086,0.283346,0.287835,0.294206,0.610641,0.630805,0.756453,0.283301,0.283549,0.288323,0.294969,0.615413,0.700415,0.779942,0.283517,0.283753,0.28881,0.295733,0.620185,0.704014,0.794752,0.283733,0.283956,0.289298,0.296497,0.624957,0.707614,0.796324,0.283948,0.28416,0.289785,0.29726,0.629729,0.711214,0.797897
33,0.739924,0.282814,0.283089,0.287288,0.293348,0.559772,0.624636,0.710204,0.282837,0.283111,0.28731,0.293383,0.567734,0.624884,0.710387,0.282861,0.283133,0.287332,0.293417,0.575695,0.625132,0.710569,0.282884,0.283155,0.287354,0.293452,0.583657,0.62538,0.710752,0.282908,0.283178,0.287376,0.293486,0.58546,0.625628,0.710935,0.282931,0.2832,0.287398,0.293521,0.587253,0.625876,0.711118,0.282955,0.283222,0.28742,0.293555,0.589046,0.626124,0.7113,0.282978,0.283244,0.287442,0.29359,0.590839,0.626372,0.711483,0.283002,0.283267,0.287464,0.293624,0.592632,0.62662,0.711666,0.283025,0.283289,0.287486,0.293659,0.594425,0.626868,0.711848,0.283049,0.283311,0.287508,0.293693,0.596218,0.627115,0.712031,0.283073,0.283333,0.28753,0.293727,0.598011,0.627363,0.712214,0.283096,0.283356,0.287552,0.293762,0.599804,0.627611,0.712396
34,0.767033,0.282747,0.283026,0.287032,0.293163,0.602035,0.62792,0.712624,0.282833,0.283107,0.287192,0.293377,0.607611,0.628691,0.741814,0.282918,0.283188,0.287352,0.293591,0.609475,0.629462,0.747153,0.283004,0.283268,0.287511,0.293806,0.610144,0.630233,0.752492,0.283089,0.283349,0.287671,0.29402,0.610814,0.631004,0.757831,0.283175,0.28343,0.28783,0.294234,0.611483,0.631775,0.76317,0.28326,0.28351,0.28799,0.294448,0.612153,0.632546,0.767727,0.283345,0.283591,0.28815,0.294663,0.612822,0.633317,0.770235,0.283431,0.283672,0.288309,0.294877,0.613492,0.634088,0.772744,0.283516,0.283752,0.288469,0.295091,0.614161,0.69947,0.775252,0.283602,0.283833,0.288629,0.295306,0.614831,0.699975,0.77776,0.283687,0.283913,0.288788,0.29552,0.6155,0.70048,0.780269,0.283772,0.283994,0.288948,0.295734,0.61617,0.700985,0.782777
35,0.794456,0.282886,0.283157,0.287291,0.293354,0.561032,0.624675,0.700829,0.283,0.283265,0.287504,0.293687,0.595897,0.627071,0.704163,0.283113,0.283372,0.287716,0.29402,0.609479,0.629467,0.707498,0.283227,0.283479,0.287929,0.294353,0.611559,0.631863,0.710832,0.283341,0.283587,0.288141,0.294686,0.613639,0.634258,0.750973,0.283455,0.283694,0.288354,0.295019,0.61572,0.700646,0.77421,0.283568,0.283801,0.288566,0.295351,0.6178,0.702215,0.788933,0.283682,0.283909,0.288779,0.295684,0.61988,0.703785,0.795265,0.283796,0.284016,0.288992,0.296017,0.621961,0.705354,0.79656,0.28391,0.284124,0.289204,0.29635,0.624041,0.706923,0.797854,0.284023,0.284231,0.289417,0.296683,0.626121,0.708493,0.799149,0.284137,0.284338,0.289629,0.297016,0.628201,0.710062,0.800444,0.284251,0.284446,0.289842,0.297349,0.630282,0.711632,0.801739
36,0.822196,0.283252,0.283503,0.287683,0.293968,0.616321,0.7011,0.783345,0.283357,0.283602,0.287927,0.29435,0.617517,0.702002,0.787827,0.283462,0.283701,0.288172,0.294733,0.618713,0.702904,0.792308,0.283566,0.283799,0.288416,0.295116,0.619909,0.703807,0.794661,0.283671,0.283898,0.288661,0.295499,0.621105,0.704709,0.795055,0.283776,0.283997,0.288905,0.295882,0.622301,0.705611,0.795449,0.28388,0.284096,0.289149,0.296265,0.623498,0.706514,0.795843,0.283985,0.284195,0.289394,0.296647,0.624694,0.707416,0.796237,0.284089,0.284293,0.289638,0.29703,0.62589,0.708318,0.796632,0.284194,0.284392,0.289883,0.297413,0.627086,0.709221,0.797026,0.284299,0.284491,0.290127,0.297796,0.628282,0.710123,0.79742,0.284403,0.28459,0.290372,0.298179,0.629478,0.711025,0.797814,0.284508,0.284689,0.290616,0.298561,0.630674,0.711927,0.798208
37,0.850258,0.283546,0.283628,0.288222,0.294813,0.609985,0.63005,0.751224,0.283655,0.283755,0.288475,0.295208,0.613201,0.633753,0.771655,0.283763,0.283883,0.288728,0.295604,0.616417,0.701172,0.783704,0.283871,0.284011,0.288981,0.296,0.619633,0.703598,0.79457,0.283979,0.284138,0.289234,0.296396,0.622849,0.706024,0.795629,0.284087,0.284266,0.289486,0.296792,0.626065,0.70845,0.796689,0.284196,0.284394,0.289739,0.297188,0.62928,0.710876,0.797749,0.284304,0.284522,0.289992,0.297584,0.632496,0.747718,0.798809,0.284412,0.284649,0.290245,0.29798,0.702095,0.774593,0.799868,0.28452,0.284777,0.290497,0.298376,0.70428,0.78821,0.800928,0.284629,0.284905,0.29075,0.298771,0.706464,0.794817,0.801988,0.284737,0.285032,0.291003,0.299167,0.708649,0.795485,0.803048,0.284845,0.28516,0.291256,0.299563,0.710833,0.796153,0.804107
38,0.878644,0.28376,0.283982,0.288768,0.296893,0.627435,0.709484,0.797141,0.283886,0.284101,0.289029,0.297098,0.628713,0.710448,0.797562,0.284012,0.28422,0.289291,0.297302,0.629991,0.711412,0.797983,0.284138,0.284339,0.289552,0.297507,0.631269,0.712377,0.798404,0.284263,0.284458,0.289813,0.297712,0.632547,0.748409,0.798825,0.284389,0.284576,0.290074,0.297916,0.633826,0.765669,0.799247,0.284515,0.284695,0.290336,0.298121,0.701682,0.772017,0.799668,0.284641,0.284814,0.290597,0.298325,0.70255,0.777429,0.800089,0.284767,0.284933,0.290858,0.29853,0.703418,0.782841,0.80051,0.284892,0.285051,0.291119,0.298734,0.704287,0.788253,0.800931,0.285018,0.28517,0.29138,0.298939,0.705155,0.793666,0.801353,0.285144,0.285289,0.291642,0.299143,0.706023,0.794682,0.801774,0.28527,0.285408,0.291903,0.299348,0.706891,0.794948,0.802195
39,0.90736,0.284318,0.284591,0.290129,0.297798,0.703537,0.783581,0.801089,0.284404,0.284659,0.290264,0.298009,0.703896,0.785816,0.801176,0.284491,0.284727,0.290398,0.298221,0.704254,0.788052,0.801263,0.284578,0.284795,0.290533,0.298432,0.704613,0.790288,0.80135,0.284664,0.284863,0.290668,0.298643,0.704972,0.792523,0.801437,0.284751,0.284931,0.290803,0.298854,0.70533,0.79447,0.801524,0.284837,0.284999,0.290938,0.299066,0.705689,0.79458,0.801611,0.284924,0.285068,0.291073,0.299277,0.706048,0.79469,0.801698,0.285011,0.285136,0.291208,0.299488,0.706406,0.794799,0.801785,0.285097,0.285204,0.291343,0.299699,0.706765,0.794909,0.801872,0.285184,0.285272,0.291477,0.299911,0.707124,0.795019,0.801959,0.285271,0.28534,0.291612,0.300122,0.707482,0.795128,0.802046,0.285357,0.285408,0.291747,0.300333,0.707841,0.795238,0.802133
40,0.936408,0.283914,0.284127,0.289211,0.296362,0.624112,0.706977,0.796046,0.284122,0.284324,0.289601,0.296972,0.627926,0.709854,0.797303,0.284331,0.284521,0.289991,0.297582,0.63174,0.712732,0.798559,0.284539,0.284718,0.290381,0.298193,0.701988,0.773925,0.799816,0.284748,0.284915,0.29077,0.298803,0.704579,0.790075,0.801073,0.284956,0.285112,0.29116,0.299414,0.70717,0.795033,0.80233,0.285165,0.285309,0.29155,0.300024,0.709761,0.795825,0.803587,0.285373,0.285505,0.29194,0.300634,0.712352,0.796617,0.804844,0.285582,0.285702,0.292329,0.301245,0.779942,0.79741,0.806101,0.28579,0.285899,0.292719,0.706902,0.79453,0.798202,0.807358,0.285999,0.286096,0.293109,0.70926,0.794873,0.798994,0.808615,0.286208,0.286293,0.293499,0.711618,0.795216,0.799786,0.809871,0.286416,0.28649,0.293888,0.784303,0.795558,0.800578,0.811128
41,0.965793,0.284665,0.284837,0.290616,0.298561,0.703552,0.783672,0.800575,0.284803,0.284967,0.290874,0.298966,0.70527,0.79438,0.801408,0.284942,0.285098,0.291133,0.299371,0.706987,0.794977,0.802242,0.28508,0.285228,0.291391,0.299775,0.708705,0.795502,0.803075,0.285218,0.285359,0.29165,0.30018,0.710423,0.796028,0.803908,0.285356,0.285489,0.291908,0.300585,0.712141,0.796553,0.804742,0.285495,0.28562,0.292166,0.300989,0.772176,0.797078,0.805575,0.285633,0.285751,0.292425,0.301394,0.784485,0.797603,0.806408,0.285771,0.285881,0.292683,0.706685,0.794499,0.798129,0.807242,0.28591,0.286012,0.292942,0.708248,0.794726,0.798654,0.808075,0.286048,0.286142,0.2932,0.709812,0.794953,0.799179,0.808908,0.286186,0.286273,0.293458,0.711375,0.79518,0.799705,0.809742,0.286324,0.286403,0.293717,0.712939,0.795408,0.80023,0.810575
42,0.995519,0.285733,0.285845,0.292612,0.301687,0.793392,0.797984,0.807011,0.285749,0.28586,0.292641,0.301733,0.794462,0.798044,0.807107,0.285765,0.285875,0.292671,0.706611,0.794488,0.798104,0.807202,0.285781,0.28589,0.292701,0.70679,0.794514,0.798164,0.807298,0.285796,0.285905,0.29273,0.706969,0.79454,0.798224,0.807393,0.285812,0.28592,0.29276,0.707148,0.794566,0.798284,0.807489,0.285828,0.285935,0.292789,0.707327,0.794592,0.798344,0.807584,0.285844,0.28595,0.292819,0.707506,0.794618,0.798405,0.807679,0.28586,0.285965,0.292849,0.707685,0.794644,0.798465,0.807775,0.285876,0.28598,0.292878,0.707864,0.79467,0.798525,0.80787,0.285891,0.285994,0.292908,0.708043,0.794696,0.798585,0.807966,0.285907,0.286009,0.292937,0.708222,0.794722,0.798645,0.808061,0.285923,0.286024,0.292967,0.708401,0.794748,0.798705,0.808157
43,1.02559,0.285873,0.285977,0.292873,0.707831,0.794665,0.798514,0.807853,0.285922,0.286023,0.292964,0.708384,0.794746,0.7987,0.808148,0.285971,0.286069,0.293056,0.708938,0.794826,0.798886,0.808443,0.286019,0.286115,0.293147,0.709491,0.794907,0.799072,0.808738,0.286068,0.286162,0.293239,0.710045,0.794987,0.799258,0.809033,0.286117,0.286208,0.29333,0.710598,0.795067,0.799443,0.809328,0.286166,0.286254,0.293421,0.711152,0.795148,0.799629,0.809623,0.286215,0.2863,0.293513,0.711705,0.795228,0.799815,0.809918,0.286264,0.286346,0.293604,0.712258,0.795309,0.800001,0.810213,0.286313,0.286393,0.293696,0.712812,0.795389,0.800187,0.810508,0.286362,0.286439,0.293787,0.778693,0.79547,0.800373,0.810803,0.286411,0.286485,0.293879,0.783773,0.79555,0.800559,0.811098,0.28646,0.286531,0.29397,0.788852,0.79563,0.800745,0.811392
44,1.05601,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681,0.286508,0.286577,0.29406,0.793828,0.795709,0.800927,0.811681
45,1.08678,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766,0.286854,0.286903,0.294706,nan,0.796278,0.802241,0.813766
46,1.1179,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875,0.287204,0.287233,0.29536,nan,0.796853,0.80357,0.815875
47,1.14939,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008,0.287558,0.287568,0.296022,nan,0.797434,0.804915,0.818008
48,1.18124,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166,0.287916,0.287906,0.296691,nan,0.798023,0.806275,0.820166
49,1.21346,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648,0.288278,0.288248,0.297368,nan,0.798618,0.807651,1.08648
50,1.24606,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084,0.288644,0.288594,0.298053,nan,0.79922,0.809043,1.15084
51,1.27903,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15751,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15751,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15751,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15751,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15751,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15751,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15751,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15751,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15752,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15752,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15752,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15752,0.289015,0.288943,0.298745,nan,0.799829,0.810451,1.15752
52,1.31239,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426,0.28939,0.289297,0.299446,nan,0.800445,0.811876,1.16426
53,1.34613,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109,0.289769,0.289656,0.300155,nan,0.801069,0.813316,1.17109
54,1.38026,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178,0.290153,0.290018,0.300872,nan,0.801699,0.814774,1.178
