gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.4339e-005,0.000105907,0.00030844,0.000338823,0.000139768,2.13759e-005,1.21432e-006,0.000139921,0.00103345,0.00300978,0.00330626,0.00136387,0.000208588,1.18494e-005,0.000558159,0.00412254,0.0120063,0.013189,0.00544062,0.000832079,4.72686e-005,0.000884179,0.00653051,0.0190192,0.0208927,0.00861849,0.0013181,7.48783e-005,0.000558159,0.00412254,0.0120063,0.013189,0.00544062,0.000832079,4.72686e-005,0.000139921,0.00103345,0.00300978,0.00330626,0.00136387,0.000208588,1.18494e-005,1.4339e-005,0.000105907,0.00030844,0.000338823,0.000139768,2.13759e-005,1.21432e-006
1,0.0185364,2.17702e-006,2.06541e-005,7.70339e-005,0.000109166,5.86071e-005,1.17857e-005,8.95805e-007,2.12436e-005,0.000201545,0.000751703,0.00106525,0.000571893,0.000115006,8.74134e-006,8.47427e-005,0.000803982,0.00299862,0.00424938,0.00228134,0.000458771,3.48701e-005,0.000134241,0.00127359,0.00475011,0.00673145,0.00361387,0.000726739,5.52377e-005,8.47427e-005,0.000803982,0.00299862,0.00424938,0.00228134,0.000458771,3.48701e-005,2.12436e-005,0.000201545,0.000751703,0.00106525,0.000571893,0.000115006,8.74134e-006,2.17702e-006,2.06541e-005,7.70339e-005,0.000109166,5.86071e-005,1.17857e-005,8.95805e-007
2,0.0372875,3.06476e-006,3.08024e-005,0.00012093,0.000179346,0.000100131,2.08095e-005,1.62578e-006,2.99062e-005,0.000300573,0.00118004,0.00175007,0.000977085,0.00020306,1.58645e-005,0.000119299,0.00119902,0.0047073,0.00698121,0.00389769,0.000810028,6.32851e-005,0.000188981,0.00189936,0.00745683,0.0110589,0.00617433,0.00128317,0.00010025,0.000119299,0.00119902,0.0047073,0.00698121,0.00389769,0.000810028,6.32851e-005,2.99062e-005,0.000300573,0.00118004,0.00175007,0.000977085,0.00020306,1.58645e-005,3.06476e-006,3.08024e-005,0.00012093,0.000179346,0.000100131,2.08095e-005,1.62578e-006
3,0.0562558,2.11835e-006,2.10724e-005,8.19558e-005,0.000120519,6.67927e-005,1.37948e-005,1.07213e-006,2.0671e-005,0.000205626,0.000799732,0.00117604,0.000651769,0.000134611,1.04619e-005,8.24587e-005,0.000820265,0.00319021,0.00469133,0.00259997,0.000536976,4.17336e-005,0.000130623,0.00129938,0.00505361,0.00743154,0.00411862,0.000850623,6.61102e-005,8.24587e-005,0.000820265,0.00319021,0.00469133,0.00259997,0.000536976,4.17336e-005,2.0671e-005,0.000205626,0.000799732,0.00117604,0.000651769,0.000134611,1.04619e-005,2.11835e-006,2.10724e-005,8.19558e-005,0.000120519,6.67927e-005,1.37948e-005,1.07213e-006
4,0.0754439,1.43047e-006,1.38385e-005,5.26178e-005,7.59561e-005,4.1473e-005,8.46497e-006,6.51741e-007,1.39587e-005,0.000135038,0.000513449,0.000741186,0.000404697,8.26019e-005,6.35974e-006,5.56825e-005,0.000538678,0.0020482,0.00295666,0.00161438,0.000329507,2.53696e-005,8.82066e-005,0.00085332,0.00324455,0.00468365,0.00255734,0.000521973,4.0188e-005,5.56825e-005,0.000538678,0.0020482,0.00295666,0.00161438,0.000329507,2.53696e-005,1.39586e-005,0.000135037,0.000513449,0.000741185,0.000404697,8.26019e-005,6.35974e-006,1.43047e-006,1.38385e-005,5.26178e-005,7.59561e-005,4.1473e-005,8.46497e-006,6.51741e-007
5,0.0948544,1.57883e-006,1.54215e-005,5.89738e-005,8.54136e-005,4.67166e-005,9.54204e-006,7.34767e-007,1.54064e-005,0.000150484,0.000575471,0.000833473,0.000455865,9.3112e-005,7.16992e-006,6.14577e-005,0.000600296,0.00229561,0.00332481,0.00181849,0.000371433,2.86015e-005,9.73551e-005,0.000950929,0.00363648,0.00526683,0.00288067,0.000588387,4.53077e-005,6.14577e-005,0.000600296,0.00229561,0.00332481,0.00181849,0.000371433,2.86015e-005,1.54064e-005,0.000150484,0.000575471,0.000833472,0.000455865,9.3112e-005,7.16992e-006,1.57883e-006,1.54215e-005,5.89738e-005,8.54136e-005,4.67166e-005,9.54204e-006,7.34767e-007
6,0.11449,1.7476e-006,1.85886e-005,7.83729e-005,0.000127304,7.96482e-005,1.90315e-005,1.76732e-006,1.70533e-005,0.000181389,0.000764769,0.00124225,0.000777214,0.000185711,1.72456e-005,6.80272e-005,0.000723578,0.00305074,0.00495545,0.00310038,0.000740821,6.87946e-005,0.000107762,0.00114622,0.00483268,0.00784992,0.00491132,0.00117353,0.000108978,6.80272e-005,0.000723578,0.00305074,0.00495545,0.00310038,0.000740821,6.87946e-005,1.70533e-005,0.000181389,0.000764769,0.00124225,0.000777214,0.000185711,1.72456e-005,1.7476e-006,1.85886e-005,7.83729e-005,0.000127304,7.96482e-005,1.90315e-005,1.76732e-006
7,0.134352,1.53801e-006,1.7054e-005,7.54114e-005,0.000129021,8.51641e-005,2.14539e-005,2.09744e-006,1.50081e-005,0.000166414,0.000735871,0.001259,0.000831039,0.000209349,2.0467e-005,5.98687e-005,0.000663844,0.00293546,0.00502226,0.0033151,0.000835115,8.16449e-005,9.4838e-005,0.00105159,0.00465007,0.00795577,0.00525145,0.00132291,0.000129334,5.98687e-005,0.000663844,0.00293546,0.00502226,0.0033151,0.000835115,8.16449e-005,1.50081e-005,0.000166414,0.000735871,0.001259,0.000831039,0.000209349,2.0467e-005,1.53801e-006,1.7054e-005,7.54114e-005,0.000129021,8.51641e-005,2.14539e-005,2.09744e-006
8,0.154445,1.21081e-006,1.32892e-005,5.85832e-005,0.000100597,6.70107e-005,1.70966e-005,1.69639e-006,1.18152e-005,0.000129677,0.00057166,0.000981636,0.000653896,0.00016683,1.65535e-005,4.7132e-005,0.000517296,0.00228041,0.00391584,0.00260846,0.000665503,6.60338e-005,7.46618e-005,0.000819448,0.00361239,0.00620309,0.00413206,0.00105422,0.000104604,4.7132e-005,0.000517296,0.00228041,0.00391584,0.00260846,0.000665503,6.60338e-005,1.18152e-005,0.000129677,0.00057166,0.000981636,0.000653896,0.00016683,1.65535e-005,1.21081e-006,1.32892e-005,5.85832e-005,0.000100597,6.70107e-005,1.70966e-005,1.69639e-006
9,0.174771,1.04566e-006,1.12836e-005,4.83733e-005,8.00499e-005,5.10836e-005,1.24544e-005,1.18015e-006,1.02036e-005,0.000110107,0.00047203,0.000781133,0.000498478,0.000121531,1.1516e-005,4.07031e-005,0.000439227,0.00188298,0.00311602,0.00198848,0.000484798,4.59387e-005,6.44779e-005,0.000695779,0.00298282,0.00493609,0.00314995,0.000767969,7.27714e-005,4.07031e-005,0.000439227,0.00188298,0.00311602,0.00198848,0.000484798,4.59387e-005,1.02036e-005,0.000110107,0.00047203,0.000781133,0.000498478,0.000121531,1.1516e-005,1.04566e-006,1.12836e-005,4.83733e-005,8.00499e-005,5.10836e-005,1.24544e-005,1.18015e-006
