gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
10,0.195332,0.054286,0.0845938,0.124615,0.174642,0.237424,0.315967,0.413545,0.054267,0.0845755,0.124599,0.174627,0.237411,0.315955,0.413534,0.0542481,0.0845571,0.124583,0.174613,0.237398,0.315944,0.413523,0.0542289,0.0845385,0.124567,0.174598,0.237384,0.315932,0.413512,0.05421,0.0845203,0.124551,0.174584,0.237371,0.31592,0.413502,0.054191,0.0845018,0.124535,0.17457,0.237358,0.315908,0.413491,0.0541719,0.0844833,0.124519,0.174555,0.237344,0.315896,0.41348
11,0.216131,0.0698845,0.102179,0.142225,0.192829,0.25614,0.334991,0.432855,0.0698672,0.102162,0.142209,0.192815,0.256127,0.33498,0.432844,0.06985,0.102145,0.142193,0.192801,0.256114,0.334968,0.432834,0.0698326,0.102127,0.142178,0.192787,0.256101,0.334957,0.432823,0.0698154,0.10211,0.142162,0.192773,0.256088,0.334945,0.432812,0.0697981,0.102092,0.142146,0.192759,0.256075,0.334933,0.432802,0.0697807,0.102075,0.142131,0.192745,0.256062,0.334922,0.432791
12,0.237172,0.0870275,0.119812,0.160446,0.211386,0.27516,0.354318,0.452442,0.0870092,0.119795,0.160431,0.211373,0.275147,0.354307,0.452432,0.086991,0.119779,0.160416,0.211359,0.275135,0.354296,0.452421,0.0869725,0.119763,0.160401,0.211345,0.275122,0.354284,0.452411,0.0869543,0.119746,0.160386,0.211332,0.27511,0.354273,0.4524,0.0869359,0.11973,0.160371,0.211318,0.275097,0.354261,0.45239,0.0869176,0.119714,0.160356,0.211304,0.275084,0.35425,0.452379
13,0.258456,0.104993,0.137665,0.178997,0.230363,0.294466,0.373939,0.47229,0.104976,0.137649,0.178982,0.23035,0.294454,0.373928,0.47228,0.104959,0.137633,0.178968,0.230337,0.294441,0.373917,0.472269,0.104941,0.137617,0.178953,0.230323,0.294429,0.373905,0.472259,0.104924,0.137602,0.178939,0.23031,0.294417,0.373894,0.472249,0.104907,0.137586,0.178925,0.230296,0.294405,0.373883,0.472238,0.10489,0.13757,0.17891,0.230283,0.294393,0.373872,0.472228
14,0.279986,0.123012,0.156277,0.197849,0.249696,0.314066,0.393834,0.492398,0.122996,0.156262,0.197835,0.249683,0.314054,0.393823,0.492387,0.12298,0.156246,0.197821,0.24967,0.314043,0.393812,0.492377,0.122963,0.156231,0.197807,0.249657,0.314031,0.393801,0.492367,0.122947,0.156216,0.197793,0.249644,0.314019,0.39379,0.492357,0.122931,0.156201,0.197779,0.249631,0.314007,0.393779,0.492346,0.122915,0.156185,0.197765,0.249618,0.313995,0.393768,0.492336
15,0.301766,0.14141,0.175243,0.217096,0.269351,0.333979,0.414,0.51278,0.141395,0.175228,0.217083,0.269339,0.333968,0.413989,0.51277,0.141379,0.175214,0.217069,0.269326,0.333956,0.413978,0.51276,0.141363,0.175199,0.217055,0.269313,0.333944,0.413967,0.512749,0.141348,0.175185,0.217042,0.269301,0.333933,0.413957,0.512739,0.141332,0.17517,0.217028,0.269288,0.333921,0.413946,0.512729,0.141316,0.175156,0.217014,0.269275,0.33391,0.413935,0.512719
16,0.323799,0.160489,0.194509,0.236803,0.289315,0.354215,0.434456,0.533451,0.160474,0.194495,0.23679,0.289303,0.354204,0.434445,0.533441,0.160459,0.194481,0.236777,0.289291,0.354192,0.434435,0.533431,0.160444,0.194467,0.236764,0.289278,0.354181,0.434424,0.533421,0.160429,0.194454,0.236751,0.289266,0.35417,0.434413,0.533411,0.160414,0.19444,0.236737,0.289254,0.354158,0.434402,0.533401,0.160399,0.194426,0.236724,0.289242,0.354147,0.434392,0.533391
17,0.346087,0.179917,0.214184,0.256856,0.309584,0.374763,0.455211,0.554412,0.179903,0.214171,0.256843,0.309572,0.374752,0.455201,0.554402,0.179889,0.214157,0.25683,0.30956,0.374741,0.45519,0.554392,0.179874,0.214143,0.256817,0.309548,0.374729,0.455179,0.554382,0.17986,0.21413,0.256805,0.309536,0.374718,0.455169,0.554372,0.179845,0.214116,0.256792,0.309524,0.374707,0.455158,0.554362,0.179831,0.214103,0.256779,0.309512,0.374696,0.455148,0.554353
18,0.368632,0.199675,0.234326,0.277242,0.330175,0.395599,0.47624,0.57565,0.199662,0.234312,0.277229,0.330164,0.395588,0.47623,0.575641,0.199648,0.234299,0.277217,0.330152,0.395578,0.47622,0.575631,0.199634,0.234286,0.277204,0.33014,0.395566,0.476209,0.575621,0.19962,0.234273,0.277192,0.330129,0.395556,0.476199,0.575611,0.199606,0.234259,0.277179,0.330117,0.395544,0.476188,0.575602,0.199592,0.234246,0.277167,0.330105,0.395533,0.476178,0.575592
19,0.391439,0.219865,0.254831,0.297938,0.351106,0.416722,0.497551,0.597168,0.219851,0.254818,0.297926,0.351094,0.416712,0.497541,0.597159,0.219837,0.254805,0.297914,0.351083,0.416701,0.497531,0.597149,0.219824,0.254792,0.297902,0.351071,0.41669,0.49752,0.597139,0.21981,0.254779,0.29789,0.35106,0.416679,0.49751,0.59713,0.219796,0.254766,0.297878,0.351049,0.416668,0.4975,0.59712,0.219783,0.254753,0.297866,0.351037,0.416657,0.49749,0.597111
20,0.414511,0.240521,0.275681,0.318959,0.372369,0.438146,0.519161,0.618968,0.240507,0.275669,0.318947,0.372357,0.438135,0.519151,0.618959,0.240494,0.275656,0.318935,0.372346,0.438124,0.519141,0.61895,0.240481,0.275643,0.318923,0.372335,0.438113,0.51913,0.61894,0.240468,0.275631,0.318912,0.372324,0.438103,0.51912,0.61893,0.240455,0.275618,0.3189,0.372312,0.438092,0.51911,0.618921,0.240441,0.275606,0.318888,0.372301,0.438082,0.5191,0.618911
21,0.437849,0.261537,0.296855,0.340326,0.393934,0.459892,0.541075,0.641053,0.261524,0.296843,0.340315,0.393923,0.459881,0.541065,0.641044,0.261512,0.296831,0.340303,0.393912,0.459871,0.541055,0.641035,0.261499,0.296818,0.340291,0.393901,0.45986,0.541045,0.641025,0.261486,0.296806,0.34028,0.39389,0.45985,0.541035,0.641016,0.261473,0.296794,0.340268,0.393879,0.45984,0.541025,0.641006,0.26146,0.296782,0.340257,0.393868,0.459829,0.541015,0.640997
22,0.461458,0.282904,0.318361,0.362045,0.415796,0.48192,0.563288,0.663425,0.282892,0.318349,0.362034,0.415786,0.48191,0.563279,0.663415,0.282879,0.318337,0.362023,0.415775,0.481899,0.563269,0.663406,0.282867,0.318325,0.362011,0.415764,0.481889,0.563259,0.663397,0.282854,0.318314,0.362,0.415753,0.481879,0.563249,0.663388,0.282842,0.318302,0.361989,0.415742,0.481868,0.563239,0.663378,0.28283,0.31829,0.361977,0.415731,0.481858,0.563229,0.663369
23,0.485341,0.3046,0.340223,0.384088,0.437972,0.50425,0.585799,0.686085,0.304588,0.340212,0.384077,0.437962,0.50424,0.585789,0.686076,0.304576,0.340201,0.384066,0.437951,0.50423,0.58578,0.686067,0.304563,0.340189,0.384055,0.43794,0.50422,0.58577,0.686058,0.304552,0.340177,0.384044,0.43793,0.50421,0.58576,0.686049,0.304539,0.340166,0.384033,0.437919,0.5042,0.585751,0.686039,0.304527,0.340154,0.384022,0.437908,0.504189,0.585741,0.68603
24,0.5095,0.326643,0.362449,0.40644,0.460483,0.526901,0.608608,0.709041,0.326632,0.362438,0.406429,0.460473,0.526891,0.608599,0.709032,0.32662,0.362426,0.406418,0.460462,0.526881,0.608589,0.709023,0.326608,0.362415,0.406407,0.460452,0.526871,0.60858,0.709014,0.326597,0.362404,0.406397,0.460441,0.526861,0.60857,0.709005,0.326585,0.362392,0.406386,0.460431,0.526851,0.608561,0.708996,0.326573,0.362381,0.406375,0.46042,0.526841,0.608551,0.708987
25,0.533939,0.34906,0.385007,0.429109,0.483287,0.549869,0.631723,0.73229,0.349048,0.384996,0.429099,0.483276,0.549859,0.631713,0.732281,0.349037,0.384985,0.429088,0.483266,0.549849,0.631704,0.732272,0.349025,0.384974,0.429077,0.483256,0.549839,0.631694,0.732263,0.349014,0.384963,0.429067,0.483246,0.549829,0.631685,0.732254,0.349002,0.384952,0.429056,0.483235,0.549819,0.631675,0.732245,0.348991,0.384941,0.429045,0.483225,0.54981,0.631666,0.732236
26,0.558661,0.371841,0.407882,0.452114,0.506406,0.573149,0.655139,0.755834,0.37183,0.407872,0.452104,0.506396,0.57314,0.65513,0.755825,0.371819,0.407861,0.452093,0.506386,0.57313,0.655121,0.755816,0.371808,0.40785,0.452083,0.506375,0.57312,0.655111,0.755807,0.371797,0.407839,0.452072,0.506365,0.57311,0.655102,0.755798,0.371785,0.407828,0.452062,0.506355,0.573101,0.655093,0.755789,0.371774,0.407817,0.452051,0.506345,0.573091,0.655083,0.75578
27,0.58367,0.394952,0.431085,0.475437,0.52986,0.596741,0.678861,0.779674,0.394941,0.431074,0.475427,0.52985,0.596732,0.678851,0.779665,0.39493,0.431063,0.475416,0.52984,0.596722,0.678842,0.779657,0.394919,0.431052,0.475406,0.52983,0.596712,0.678833,0.779648,0.394908,0.431042,0.475396,0.52982,0.596703,0.678824,0.779639,0.394897,0.431031,0.475385,0.52981,0.596693,0.678814,0.77963,0.394886,0.43102,0.475375,0.5298,0.596683,0.678805,0.779621
28,0.608968,0.418386,0.454633,0.499076,0.553643,0.620647,0.702888,0.803813,0.418375,0.454623,0.499066,0.553633,0.620637,0.702879,0.803805,0.418365,0.454612,0.499056,0.553624,0.620628,0.70287,0.803796,0.418354,0.454602,0.499046,0.553614,0.620618,0.702861,0.803787,0.418343,0.454591,0.499036,0.553604,0.620609,0.702852,0.803778,0.418332,0.454581,0.499025,0.553594,0.620599,0.702843,0.803769,0.418321,0.45457,0.499015,0.553584,0.62059,0.702833,0.803761
29,0.634559,0.442163,0.478504,0.523055,0.57775,0.644869,0.727225,0.828251,0.442153,0.478493,0.523045,0.577741,0.64486,0.727216,0.828243,0.442142,0.478483,0.523035,0.577731,0.64485,0.727207,0.828234,0.442131,0.478472,0.523025,0.577721,0.644841,0.727198,0.828225,0.442121,0.478462,0.523015,0.577712,0.644831,0.727189,0.828217,0.44211,0.478452,0.523005,0.577702,0.644822,0.72718,0.828208,0.4421,0.478442,0.522994,0.577692,0.644813,0.727171,0.828199
30,0.660447,0.466292,0.502702,0.547376,0.602181,0.669409,0.751873,0.852986,0.466282,0.502692,0.547366,0.602171,0.669399,0.751864,0.852977,0.466271,0.502682,0.547356,0.602162,0.66939,0.751856,0.852969,0.466261,0.502671,0.547346,0.602152,0.669381,0.751846,0.85296,0.46625,0.502661,0.547336,0.602143,0.669372,0.751838,0.852951,0.46624,0.502651,0.547326,0.602133,0.669362,0.751829,0.852943,0.466229,0.502641,0.547316,0.602123,0.669353,0.75182,0.852934
31,0.686635,0.490742,0.527251,0.572033,0.626938,0.694268,0.776834,0.878034,0.490732,0.527241,0.572023,0.626928,0.694259,0.776825,0.878025,0.490721,0.527231,0.572013,0.626919,0.69425,0.776816,0.878017,0.490711,0.527221,0.572003,0.626909,0.69424,0.776807,0.878008,0.490701,0.527211,0.571994,0.6269,0.694231,0.776799,0.877999,0.49069,0.527201,0.571984,0.62689,0.694222,0.77679,0.877991,0.49068,0.527191,0.571974,0.626881,0.694213,0.776781,0.877982
32,0.713126,0.515539,0.55215,0.597022,0.652023,0.719449,0.802109,0.903409,0.515529,0.55214,0.597013,0.652013,0.71944,0.8021,0.903401,0.515519,0.55213,0.597003,0.652004,0.719431,0.802092,0.903392,0.515508,0.55212,0.596993,0.651994,0.719422,0.802083,0.903384,0.515499,0.55211,0.596984,0.651985,0.719413,0.802074,0.903375,0.515488,0.5521,0.596974,0.651976,0.719404,0.802065,0.903367,0.515478,0.55209,0.596964,0.651966,0.719395,0.802056,0.903358
33,0.739924,0.540698,0.577391,0.622347,0.677437,0.744955,0.827699,0.929098,0.540688,0.577381,0.622338,0.677428,0.744946,0.82769,0.929089,0.540678,0.577372,0.622328,0.677419,0.744937,0.827681,0.929081,0.540668,0.577362,0.622318,0.677409,0.744928,0.827672,0.929072,0.540658,0.577352,0.622309,0.6774,0.744919,0.827664,0.929064,0.540648,0.577342,0.622299,0.677391,0.74491,0.827655,0.929055,0.540638,0.577332,0.62229,0.677381,0.744901,0.827646,0.929047
34,0.767033,0.566209,0.602973,0.648009,0.703183,0.770786,0.8536,0.955105,0.566199,0.602964,0.648,0.703174,0.770777,0.853592,0.955096,0.566189,0.602954,0.64799,0.703165,0.770768,0.853583,0.955088,0.566179,0.602944,0.647981,0.703155,0.770759,0.853574,0.955079,0.566169,0.602935,0.647972,0.703146,0.77075,0.853566,0.955071,0.56616,0.602925,0.647962,0.703137,0.770741,0.853557,0.955063,0.56615,0.602916,0.647953,0.703128,0.770732,0.853548,0.955054
35,0.794456,0.592067,0.628899,0.67401,0.729263,0.796944,0.879831,0.981435,0.592057,0.62889,0.674001,0.729254,0.796935,0.879822,0.981427,0.592048,0.628881,0.673991,0.729245,0.796926,0.879814,0.981419,0.592038,0.628871,0.673982,0.729235,0.796917,0.879805,0.98141,0.592028,0.628862,0.673973,0.729227,0.796909,0.879796,0.981402,0.592019,0.628852,0.673964,0.729217,0.7969,0.879788,0.981393,0.592009,0.628843,0.673954,0.729208,0.796891,0.879779,0.981385
36,0.822196,0.618274,0.655171,0.700351,0.755678,0.823431,0.906404,1.00809,0.618264,0.655162,0.700342,0.755669,0.823422,0.906396,1.00808,0.618255,0.655152,0.700333,0.75566,0.823413,0.906387,1.00808,0.618245,0.655143,0.700323,0.755651,0.823404,0.906378,1.00807,0.618236,0.655134,0.700315,0.755642,0.823396,0.90637,1.00806,0.618226,0.655124,0.700305,0.755633,0.823387,0.906361,1.00805,0.618217,0.655115,0.700296,0.755624,0.823378,0.906353,1.00804
37,0.850258,0.644832,0.681789,0.727035,0.78243,0.850239,0.933306,1.03508,0.644823,0.68178,0.727026,0.782421,0.85023,0.933298,1.03507,0.644814,0.681771,0.727017,0.782413,0.850222,0.933289,1.03506,0.644804,0.681761,0.727008,0.782404,0.850213,0.933281,1.03505,0.644795,0.681752,0.726999,0.782395,0.850204,0.933272,1.03504,0.644785,0.681743,0.72699,0.782386,0.850196,0.933264,1.03504,0.644776,0.681734,0.726981,0.782377,0.850187,0.933255,1.03503
38,0.878644,0.671743,0.708756,0.754064,0.809521,0.87739,0.960544,1.06239,0.671734,0.708747,0.754055,0.809512,0.877381,0.960536,1.06239,0.671725,0.708738,0.754046,0.809504,0.877373,0.960527,1.06238,0.671715,0.708728,0.754037,0.809495,0.877364,0.960519,1.06237,0.671706,0.70872,0.754028,0.809486,0.877355,0.960511,1.06236,0.671697,0.70871,0.754019,0.809477,0.877347,0.960502,1.06235,0.671687,0.708701,0.75401,0.809468,0.877338,0.960494,1.06234
39,0.90736,0.699008,0.736074,0.781438,0.836947,0.904895,0.988122,1.09004,0.698999,0.736065,0.781429,0.836938,0.904887,0.988113,1.09004,0.69899,0.736056,0.78142,0.83693,0.904878,0.988105,1.09003,0.69898,0.736047,0.781411,0.836921,0.90487,0.988096,1.09002,0.698971,0.736038,0.781402,0.836912,0.904861,0.988088,1.09001,0.698962,0.736029,0.781393,0.836903,0.904853,0.98808,1.09,0.698953,0.73602,0.781385,0.836895,0.904844,0.988071,1.09
40,0.936408,0.726629,0.763744,0.809159,0.864715,0.932742,1.01604,1.11803,0.72662,0.763735,0.809151,0.864706,0.932734,1.01603,1.11803,0.726611,0.763726,0.809142,0.864698,0.932725,1.01602,1.11802,0.726601,0.763717,0.809133,0.864689,0.932717,1.01602,1.11801,0.726593,0.763708,0.809124,0.86468,0.932708,1.01601,1.118,0.726583,0.763699,0.809115,0.864672,0.9327,1.016,1.11799,0.726574,0.76369,0.809107,0.864663,0.932691,1.01599,1.11799
41,0.965793,0.754608,0.791767,0.837224,0.892842,0.960937,1.04431,1.14637,0.754599,0.791758,0.837216,0.892833,0.960929,1.0443,1.14636,0.75459,0.79175,0.837207,0.892825,0.960921,1.04429,1.14635,0.754581,0.791741,0.837198,0.892816,0.960912,1.04428,1.14635,0.754572,0.791732,0.83719,0.892808,0.960904,1.04427,1.14634,0.754563,0.791723,0.837181,0.892799,0.960895,1.04426,1.14633,0.754554,0.791714,0.837172,0.89279,0.960887,1.04426,1.14632
42,0.995519,0.782945,0.820146,0.86564,0.921328,0.989485,1.07292,1.17505,0.782937,0.820137,0.865631,0.92132,0.989477,1.07291,1.17504,0.782928,0.820129,0.865623,0.921311,0.989468,1.0729,1.17504,0.782919,0.82012,0.865614,0.921302,0.98946,1.07289,1.17503,0.78291,0.820111,0.865605,0.921294,0.989452,1.07289,1.17502,0.782901,0.820102,0.865597,0.921285,0.989443,1.07288,1.17501,0.782892,0.820094,0.865588,0.921277,0.989435,1.07287,1.175
43,1.02559,0.811644,0.848871,0.894425,0.950169,1.01839,1.10188,1.20408,0.811635,0.848863,0.894416,0.950161,1.01838,1.10187,1.20407,0.811626,0.848854,0.894408,0.950153,1.01837,1.10187,1.20407,0.811617,0.848845,0.894399,0.950144,1.01836,1.10186,1.20406,0.811609,0.848837,0.89439,0.950136,1.01835,1.10185,1.20405,0.8116,0.848828,0.894382,0.950127,1.01835,1.10184,1.20404,0.811591,0.848819,0.894373,0.950119,1.01834,1.10183,1.20403
44,1.05601,0.840697,0.877963,0.923576,0.979372,1.04765,1.1312,1.23346,0.840689,0.877955,0.923568,0.979364,1.04764,1.13119,1.23346,0.84068,0.877946,0.923559,0.979356,1.04763,1.13119,1.23345,0.840671,0.877937,0.92355,0.979347,1.04762,1.13118,1.23344,0.840663,0.877929,0.923542,0.979339,1.04762,1.13117,1.23343,0.840654,0.87792,0.923533,0.97933,1.04761,1.13116,1.23343,0.840645,0.877911,0.923525,0.979322,1.0476,1.13115,1.23342
45,1.08678,0.870116,0.907438,0.953092,1.00894,1.07727,1.16088,1.2632,0.870108,0.90743,0.953083,1.00893,1.07726,1.16087,1.26319,0.870099,0.907421,0.953075,1.00892,1.07725,1.16087,1.26319,0.87009,0.907412,0.953066,1.00891,1.07724,1.16086,1.26318,0.870082,0.907404,0.953058,1.00891,1.07724,1.16085,1.26317,0.870073,0.907395,0.95305,1.0089,1.07723,1.16084,1.26316,0.870065,0.907387,0.953041,1.00889,1.07722,1.16083,1.26316
46,1.1179,0.899921,0.937281,0.982978,1.03887,1.10725,1.19092,1.2933,0.899912,0.937272,0.98297,1.03887,1.10725,1.19092,1.29329,0.899904,0.937264,0.982962,1.03886,1.10724,1.19091,1.29328,0.899895,0.937255,0.982953,1.03885,1.10723,1.1909,1.29327,0.899887,0.937247,0.982945,1.03884,1.10722,1.19089,1.29327,0.899878,0.937238,0.982937,1.03883,1.10721,1.19088,1.29326,0.899869,0.93723,0.982928,1.03883,1.10721,1.19088,1.29325
47,1.14939,0.930102,0.967499,1.01324,1.06918,1.13761,1.22133,1.32376,0.930094,0.96749,1.01323,1.06917,1.1376,1.22132,1.32375,0.930085,0.967482,1.01322,1.06916,1.13759,1.22132,1.32374,0.930076,0.967473,1.01321,1.06916,1.13759,1.22131,1.32374,0.930068,0.967465,1.01321,1.06915,1.13758,1.2213,1.32373,0.93006,0.967457,1.0132,1.06914,1.13757,1.22129,1.32372,0.930051,0.967448,1.01319,1.06913,1.13756,1.22128,1.32371
48,1.18124,0.960662,0.998096,1.04388,1.09986,1.16834,1.25211,1.35459,0.960654,0.998088,1.04387,1.09985,1.16833,1.2521,1.35458,0.960646,0.99808,1.04386,1.09984,1.16832,1.25209,1.35457,0.960637,0.998071,1.04385,1.09983,1.16831,1.25208,1.35457,0.960629,0.998063,1.04384,1.09983,1.16831,1.25208,1.35456,0.96062,0.998054,1.04383,1.09982,1.1683,1.25207,1.35455,0.960612,0.998046,1.04383,1.09981,1.16829,1.25206,1.35454
49,1.21346,0.991607,1.02908,1.07489,1.13092,1.19944,1.28326,1.38579,0.991599,1.02907,1.07488,1.13091,1.19943,1.28325,1.38579,0.991591,1.02906,1.07487,1.1309,1.19943,1.28324,1.38578,0.991582,1.02905,1.07487,1.13089,1.19942,1.28323,1.38577,0.991574,1.02904,1.07486,1.13088,1.19941,1.28323,1.38576,0.991566,1.02903,1.07485,1.13087,1.1994,1.28322,1.38576,0.991557,1.02903,1.07484,1.13087,1.19939,1.28321,1.38575
50,1.24606,1.02294,1.06044,1.10629,1.16236,1.23092,1.31478,1.41738,1.02293,1.06043,1.10628,1.16235,1.23092,1.31477,1.41737,1.02292,1.06042,1.10627,1.16234,1.23091,1.31477,1.41736,1.02291,1.06041,1.10626,1.16233,1.2309,1.31476,1.41735,1.02291,1.06041,1.10626,1.16232,1.23089,1.31475,1.41734,1.0229,1.0604,1.10625,1.16232,1.23088,1.31474,1.41734,1.02289,1.06039,1.10624,1.16231,1.23088,1.31474,1.41733
51,1.27903,1.05466,1.09219,1.13807,1.19418,1.26279,1.34669,1.44934,1.05465,1.09218,1.13807,1.19417,1.26278,1.34669,1.44933,1.05465,1.09217,1.13806,1.19416,1.26277,1.34668,1.44932,1.05464,1.09217,1.13805,1.19416,1.26277,1.34667,1.44931,1.05463,1.09216,1.13804,1.19415,1.26276,1.34666,1.44931,1.05462,1.09215,1.13803,1.19414,1.26275,1.34665,1.4493,1.05461,1.09214,1.13803,1.19413,1.26274,1.34665,1.44929
52,1.31239,1.08678,1.12433,1.17025,1.22639,1.29504,1.37899,1.48169,1.08677,1.12433,1.17024,1.22639,1.29503,1.37898,1.48168,1.08676,1.12432,1.17024,1.22638,1.29502,1.37898,1.48167,1.08675,1.12431,1.17023,1.22637,1.29502,1.37897,1.48166,1.08674,1.1243,1.17022,1.22636,1.29501,1.37896,1.48166,1.08673,1.12429,1.17021,1.22635,1.295,1.37895,1.48165,1.08673,1.12429,1.1702,1.22635,1.29499,1.37895,1.48164
