gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
17,1.01437,0.445863,0.445863,0.445863,0.445863,0.445863,0.443468,0.443468,0.443468,0.443468,0.443468,0.441349,0.441349,0.441349,0.441349,0.441349,0.439664,0.439664,0.439664,0.439664,0.439664,0.438406,0.438406,0.438406,0.438406,0.438406
18,1.09098,0.487462,0.487462,0.487462,0.487462,0.487462,0.484434,0.484434,0.484434,0.484434,0.484434,0.481746,0.481746,0.481746,0.481746,0.481746,0.479605,0.479605,0.479605,0.479605,0.479605,0.478003,0.478003,0.478003,0.478003,0.478003
19,1.16984,0.531211,0.531211,0.531211,0.531211,0.531211,0.527586,0.527586,0.527586,0.527586,0.527586,0.524317,0.524317,0.524317,0.524317,0.524317,0.521676,0.521676,0.521676,0.521676,0.521676,0.51968,0.51968,0.51968,0.51968,0.51968
20,1.25101,0.577306,0.577306,0.577306,0.577306,0.577306,0.572906,0.572906,0.572906,0.572906,0.572906,0.568919,0.568919,0.568919,0.568919,0.568919,0.565663,0.565663,0.565663,0.565663,0.565663,0.563173,0.563173,0.563173,0.563173,0.563173
21,1.33455,0.625455,0.625455,0.625455,0.625455,0.625455,0.620246,0.620246,0.620246,0.620246,0.620246,0.615492,0.615492,0.615492,0.615492,0.615492,0.611565,0.611565,0.611565,0.611565,0.611565,0.608522,0.608522,0.608522,0.608522,0.608522
22,1.42055,0.675878,0.675878,0.675878,0.675878,0.675878,0.669765,0.669765,0.669765,0.669765,0.669765,0.664145,0.664145,0.664145,0.664145,0.664145,0.659557,0.659557,0.659557,0.659557,0.659557,0.655983,0.655983,0.655983,0.655983,0.655983
23,1.50907,0.728953,0.728953,0.728953,0.728953,0.728953,0.722031,0.722031,0.722031,0.722031,0.722031,0.715516,0.715516,0.715516,0.715516,0.715516,0.710029,0.710029,0.710029,0.710029,0.710029,0.705715,0.705715,0.705715,0.705715,0.705715
24,1.60018,0.784849,0.784849,0.784849,0.784849,0.784849,0.776791,0.776791,0.776791,0.776791,0.776791,0.769184,0.769184,0.769184,0.769184,0.769184,0.762717,0.762717,0.762717,0.762717,0.762717,0.757593,0.757593,0.757593,0.757593,0.757593
25,1.69396,0.843138,0.843138,0.843138,0.843138,0.843138,0.833998,0.833998,0.833998,0.833998,0.833998,0.825283,0.825283,0.825283,0.825283,0.825283,0.817781,0.817781,0.817781,0.817781,0.817781,0.811762,0.811762,0.811762,0.811762,0.811762
26,1.79048,0.904046,0.904046,0.904046,0.904046,0.904046,0.893806,0.893806,0.893806,0.893806,0.893806,0.88393,0.88393,0.88393,0.88393,0.88393,0.875366,0.875366,0.875366,0.875366,0.875366,0.868415,0.868415,0.868415,0.868415,0.868415
27,1.88984,0.967829,0.967829,0.967829,0.967829,0.967829,0.956418,0.956418,0.956418,0.956418,0.956418,0.945215,0.945215,0.945215,0.945215,0.945215,0.935477,0.935477,0.935477,0.935477,0.935477,0.927624,0.927624,0.927624,0.927624,0.927624
28,1.99211,1.03464,1.03464,1.03464,1.03464,1.03464,1.02202,1.02202,1.02202,1.02202,1.02202,1.00961,1.00961,1.00961,1.00961,1.00961,0.998648,0.998648,0.998648,0.998648,0.998648,0.989591,0.989591,0.989591,0.989591,0.989591
29,2.09737,1.10439,1.10439,1.10439,1.10439,1.10439,1.09056,1.09056,1.09056,1.09056,1.09056,1.07692,1.07692,1.07692,1.07692,1.07692,1.06464,1.06464,1.06464,1.06464,1.06464,1.05436,1.05436,1.05436,1.05436,1.05436
30,2.20572,1.1768,1.1768,1.1768,1.1768,1.1768,1.16177,1.16177,1.16177,1.16177,1.16177,1.14683,1.14683,1.14683,1.14683,1.14683,1.1333,1.1333,1.1333,1.1333,1.1333,1.12186,1.12186,1.12186,1.12186,1.12186
31,2.31725,1.25228,1.25228,1.25228,1.25228,1.25228,1.23633,1.23633,1.23633,1.23633,1.23633,1.22009,1.22009,1.22009,1.22009,1.22009,1.20508,1.20508,1.20508,1.20508,1.20508,1.19226,1.19226,1.19226,1.19226,1.19226
32,2.43204,1.33173,1.33173,1.33173,1.33173,1.33173,1.31446,1.31446,1.31446,1.31446,1.31446,1.29676,1.29676,1.29676,1.29676,1.29676,1.28027,1.28027,1.28027,1.28027,1.28027,1.26602,1.26602,1.26602,1.26602,1.26602
33,2.5502,1.41428,1.41428,1.41428,1.41428,1.41428,1.39574,1.39574,1.39574,1.39574,1.39574,1.37657,1.37657,1.37657,1.37657,1.37657,1.35862,1.35862,1.35862,1.35862,1.35862,1.34292,1.34292,1.34292,1.34292,1.34292
34,2.67182,1.4995,1.4995,1.4995,1.4995,1.4995,1.48005,1.48005,1.48005,1.48005,1.48005,1.45958,1.45958,1.45958,1.45958,1.45958,1.44016,1.44016,1.44016,1.44016,1.44016,1.42317,1.42317,1.42317,1.42317,1.42317
35,2.797,1.58858,1.58858,1.58858,1.58858,1.58858,1.56786,1.56786,1.56786,1.56786,1.56786,1.54611,1.54611,1.54611,1.54611,1.54611,1.5252,1.5252,1.5252,1.5252,1.5252,1.50666,1.50666,1.50666,1.50666,1.50666
36,2.92586,1.68209,1.68209,1.68209,1.68209,1.68209,1.65988,1.65988,1.65988,1.65988,1.65988,1.63652,1.63652,1.63652,1.63652,1.63652,1.61404,1.61404,1.61404,1.61404,1.61404,1.59399,1.59399,1.59399,1.59399,1.59399
37,3.05848,1.77819,1.77819,1.77819,1.77819,1.77819,1.7553,1.7553,1.7553,1.7553,1.7553,1.73075,1.73075,1.73075,1.73075,1.73075,1.70683,1.70683,1.70683,1.70683,1.70683,1.68533,1.68533,1.68533,1.68533,1.68533
38,3.195,1.87727,1.87727,1.87727,1.87727,1.87727,1.85367,1.85367,1.85367,1.85367,1.85367,1.82813,1.82813,1.82813,1.82813,1.82813,1.80282,1.80282,1.80282,1.80282,1.80282,1.77975,1.77975,1.77975,1.77975,1.77975
39,3.33551,1.98161,1.98161,1.98161,1.98161,1.98161,1.95654,1.95654,1.95654,1.95654,1.95654,1.92949,1.92949,1.92949,1.92949,1.92949,1.90283,1.90283,1.90283,1.90283,1.90283,1.87852,1.87852,1.87852,1.87852,1.87852
40,3.48015,2.0902,2.0902,2.0902,2.0902,2.0902,2.06403,2.06403,2.06403,2.06403,2.06403,2.03559,2.03559,2.03559,2.03559,2.03559,2.00738,2.00738,2.00738,2.00738,2.00738,1.9815,1.9815,1.9815,1.9815,1.9815
41,3.62902,2.20159,2.20159,2.20159,2.20159,2.20159,2.17468,2.17468,2.17468,2.17468,2.17468,2.1454,2.1454,2.1454,2.1454,2.1454,2.11586,2.11586,2.11586,2.11586,2.11586,2.08834,2.08834,2.08834,2.08834,2.08834
42,3.78225,2.31686,2.31686,2.31686,2.31686,2.31686,2.28908,2.28908,2.28908,2.28908,2.28908,2.25873,2.25873,2.25873,2.25873,2.25873,2.22819,2.22819,2.22819,2.22819,2.22819,2.19945,2.19945,2.19945,2.19945,2.19945
43,3.93998,2.4377,2.4377,2.4377,2.4377,2.4377,2.40908,2.40908,2.40908,2.40908,2.40908,2.37716,2.37716,2.37716,2.37716,2.37716,2.34488,2.34488,2.34488,2.34488,2.34488,2.31463,2.31463,2.31463,2.31463,2.31463
44,4.10232,2.56204,2.56204,2.56204,2.56204,2.56204,2.53288,2.53288,2.53288,2.53288,2.53288,2.50036,2.50036,2.50036,2.50036,2.50036,2.46701,2.46701,2.46701,2.46701,2.46701,2.43538,2.43538,2.43538,2.43538,2.43538
45,4.26943,2.69034,2.69034,2.69034,2.69034,2.69034,2.66,2.66,2.66,2.66,2.66,2.62684,2.62684,2.62684,2.62684,2.62684,2.59281,2.59281,2.59281,2.59281,2.59281,2.56016,2.56016,2.56016,2.56016,2.56016
46,4.44143,2.82407,2.82407,2.82407,2.82407,2.82407,2.79284,2.79284,2.79284,2.79284,2.79284,2.75835,2.75835,2.75835,2.75835,2.75835,2.72288,2.72288,2.72288,2.72288,2.72288,2.6889,2.6889,2.6889,2.6889,2.6889
47,4.61847,2.9625,2.9625,2.9625,2.9625,2.9625,2.93105,2.93105,2.93105,2.93105,2.93105,2.89572,2.89572,2.89572,2.89572,2.89572,2.859,2.859,2.859,2.859,2.859,2.8236,2.8236,2.8236,2.8236,2.8236
48,4.8007,3.10536,3.10536,3.10536,3.10536,3.10536,3.07316,3.07316,3.07316,3.07316,3.07316,3.03703,3.03703,3.03703,3.03703,3.03703,2.99971,2.99971,2.99971,2.99971,2.99971,2.96349,2.96349,2.96349,2.96349,2.96349
49,4.98827,3.253,3.253,3.253,3.253,3.253,3.21984,3.21984,3.21984,3.21984,3.21984,3.18255,3.18255,3.18255,3.18255,3.18255,3.1443,3.1443,3.1443,3.1443,3.1443,3.10742,3.10742,3.10742,3.10742,3.10742
50,5.18134,3.40611,3.40611,3.40611,3.40611,3.40611,3.37253,3.37253,3.37253,3.37253,3.37253,3.33489,3.33489,3.33489,3.33489,3.33489,3.29539,3.29539,3.29539,3.29539,3.29539,3.25682,3.25682,3.25682,3.25682,3.25682
51,5.38006,3.56425,3.56425,3.56425,3.56425,3.56425,3.53017,3.53017,3.53017,3.53017,3.53017,3.49203,3.49203,3.49203,3.49203,3.49203,3.45207,3.45207,3.45207,3.45207,3.45207,3.41278,3.41278,3.41278,3.41278,3.41278
52,5.58461,3.72762,3.72762,3.72762,3.72762,3.72762,3.69285,3.69285,3.69285,3.69285,3.69285,3.65345,3.65345,3.65345,3.65345,3.65345,3.61252,3.61252,3.61252,3.61252,3.61252,3.57284,3.57284,3.57284,3.57284,3.57284
53,5.79515,3.89692,3.89692,3.89692,3.89692,3.89692,3.86174,3.86174,3.86174,3.86174,3.86174,3.82166,3.82166,3.82166,3.82166,3.82166,3.77941,3.77941,3.77941,3.77941,3.77941,3.73847,3.73847,3.73847,3.73847,3.73847
54,6.01186,4.0719,4.0719,4.0719,4.0719,4.0719,4.03636,4.03636,4.03636,4.03636,4.03636,3.99611,3.99611,3.99611,3.99611,3.99611,3.95371,3.95371,3.95371,3.95371,3.95371,3.91188,3.91188,3.91188,3.91188,3.91188
55,6.23493,4.25294,4.25294,4.25294,4.25294,4.25294,4.21664,4.21664,4.21664,4.21664,4.21664,4.17563,4.17563,4.17563,4.17563,4.17563,4.13243,4.13243,4.13243,4.13243,4.13243,4.08995,4.08995,4.08995,4.08995,4.08995
56,6.46452,4.43999,4.43999,4.43999,4.43999,4.43999,4.40306,4.40306,4.40306,4.40306,4.40306,4.36123,4.36123,4.36123,4.36123,4.36123,4.31696,4.31696,4.31696,4.31696,4.31696,4.27301,4.27301,4.27301,4.27301,4.27301
57,6.70085,4.63279,4.63279,4.63279,4.63279,4.63279,4.59588,4.59588,4.59588,4.59588,4.59588,4.55369,4.55369,4.55369,4.55369,4.55369,4.50912,4.50912,4.50912,4.50912,4.50912,4.46494,4.46494,4.46494,4.46494,4.46494
58,6.94411,4.83132,4.83132,4.83132,4.83132,4.83132,4.79433,4.79433,4.79433,4.79433,4.79433,4.75198,4.75198,4.75198,4.75198,4.75198,4.70705,4.70705,4.70705,4.70705,4.70705,4.6627,4.6627,4.6627,4.6627,4.6627
59,7.19449,5.03677,5.03677,5.03677,5.03677,5.03677,4.9994,4.9994,4.9994,4.9994,4.9994,4.95671,4.95671,4.95671,4.95671,4.95671,4.911,4.911,4.911,4.911,4.911,4.8656,4.8656,4.8656,4.8656,4.8656
60,7.45221,5.24931,5.24931,5.24931,5.24931,5.24931,5.21158,5.21158,5.21158,5.21158,5.21158,5.16857,5.16857,5.16857,5.16857,5.16857,5.1226,5.1226,5.1226,5.1226,5.1226,5.07654,5.07654,5.07654,5.07654,5.07654
61,7.71748,5.46876,5.46876,5.46876,5.46876,5.46876,5.43056,5.43056,5.43056,5.43056,5.43056,5.38701,5.38701,5.38701,5.38701,5.38701,5.34092,5.34092,5.34092,5.34092,5.34092,5.29488,5.29488,5.29488,5.29488,5.29488
62,7.99052,5.69553,5.69553,5.69553,5.69553,5.69553,5.65701,5.65701,5.65701,5.65701,5.65701,5.6129,5.6129,5.6129,5.6129,5.6129,5.56602,5.56602,5.56602,5.56602,5.56602,5.51935,5.51935,5.51935,5.51935,5.51935
63,8.27157,5.92915,5.92915,5.92915,5.92915,5.92915,5.89057,5.89057,5.89057,5.89057,5.89057,5.84616,5.84616,5.84616,5.84616,5.84616,5.79861,5.79861,5.79861,5.79861,5.79861,5.75144,5.75144,5.75144,5.75144,5.75144
64,8.56085,6.16941,6.16941,6.16941,6.16941,6.16941,6.13084,6.13084,6.13084,6.13084,6.13084,6.08655,6.08655,6.08655,6.08655,6.08655,6.03894,6.03894,6.03894,6.03894,6.03894,5.9915,5.9915,5.9915,5.9915,5.9915
65,8.85861,6.41776,6.41776,6.41776,6.41776,6.41776,6.37874,6.37874,6.37874,6.37874,6.37874,6.33422,6.33422,6.33422,6.33422,6.33422,6.28648,6.28648,6.28648,6.28648,6.28648,6.23848,6.23848,6.23848,6.23848,6.23848
66,9.16509,6.67492,6.67492,6.67492,6.67492,6.67492,6.63543,6.63543,6.63543,6.63543,6.63543,6.59035,6.59035,6.59035,6.59035,6.59035,6.54234,6.54234,6.54234,6.54234,6.54234,6.49411,6.49411,6.49411,6.49411,6.49411
67,9.48056,6.94039,6.94039,6.94039,6.94039,6.94039,6.90075,6.90075,6.90075,6.90075,6.90075,6.85525,6.85525,6.85525,6.85525,6.85525,6.80673,6.80673,6.80673,6.80673,6.80673,6.75846,6.75846,6.75846,6.75846,6.75846
68,9.80527,7.21423,7.21423,7.21423,7.21423,7.21423,7.1746,7.1746,7.1746,7.1746,7.1746,7.12895,7.12895,7.12895,7.12895,7.12895,7.07993,7.07993,7.07993,7.07993,7.07993,7.03114,7.03114,7.03114,7.03114,7.03114
69,10.1395,7.49681,7.49681,7.49681,7.49681,7.49681,7.45729,7.45729,7.45729,7.45729,7.45729,7.41165,7.41165,7.41165,7.41165,7.41165,7.36238,7.36238,7.36238,7.36238,7.36238,7.31298,7.31298,7.31298,7.31298,7.31298
70,10.4835,7.78779,7.78779,7.78779,7.78779,7.78779,7.74819,7.74819,7.74819,7.74819,7.74819,7.70267,7.70267,7.70267,7.70267,7.70267,7.65354,7.65354,7.65354,7.65354,7.65354,7.60394,7.60394,7.60394,7.60394,7.60394
71,10.8376,8.08723,8.08723,8.08723,8.08723,8.08723,8.04731,8.04731,8.04731,8.04731,8.04731,8.00163,8.00163,8.00163,8.00163,8.00163,7.95274,7.95274,7.95274,7.95274,7.95274,7.9035,7.9035,7.9035,7.9035,7.9035
72,11.2021,8.39606,8.39606,8.39606,8.39606,8.39606,8.356,8.356,8.356,8.356,8.356,8.31006,8.31006,8.31006,8.31006,8.31006,8.26092,8.26092,8.26092,8.26092,8.26092,8.21195,8.21195,8.21195,8.21195,8.21195
73,11.5773,8.71502,8.71502,8.71502,8.71502,8.71502,8.67499,8.67499,8.67499,8.67499,8.67499,8.62892,8.62892,8.62892,8.62892,8.62892,8.57943,8.57943,8.57943,8.57943,8.57943,8.53016,8.53016,8.53016,8.53016,8.53016
74,11.9634,9.04411,9.04411,9.04411,9.04411,9.04411,9.00416,9.00416,9.00416,9.00416,9.00416,8.95812,8.95812,8.95812,8.95812,8.95812,8.90844,8.90844,8.90844,8.90844,8.90844,8.85846,8.85846,8.85846,8.85846,8.85846
75,12.3609,9.38366,9.38366,9.38366,9.38366,9.38366,9.3437,9.3437,9.3437,9.3437,9.3437,9.29769,9.29769,9.29769,9.29769,9.29769,9.24802,9.24802,9.24802,9.24802,9.24802,9.19784,9.19784,9.19784,9.19784,9.19784
76,12.77,9.73401,9.73401,9.73401,9.73401,9.73401,9.69401,9.69401,9.69401,9.69401,9.69401,9.64798,9.64798,9.64798,9.64798,9.64798,9.59838,9.59838,9.59838,9.59838,9.59838,9.54841,9.54841,9.54841,9.54841,9.54841
77,13.1911,10.0951,10.0951,10.0951,10.0951,10.0951,10.0549,10.0549,10.0549,10.0549,10.0549,10.0086,10.0086,10.0086,10.0086,10.0086,9.95885,9.95885,9.95885,9.95885,9.95885,9.90906,9.90906,9.90906,9.90906,9.90906
78,13.6246,10.4673,10.4673,10.4673,10.4673,10.4673,10.4267,10.4267,10.4267,10.4267,10.4267,10.38,10.38,10.38,10.38,10.38,10.3298,10.3298,10.3298,10.3298,10.3298,10.2797,10.2797,10.2797,10.2797,10.2797
79,14.0707,10.8509,10.8509,10.8509,10.8509,10.8509,10.8103,10.8103,10.8103,10.8103,10.8103,10.7635,10.7635,10.7635,10.7635,10.7635,10.7131,10.7131,10.7131,10.7131,10.7131,10.6625,10.6625,10.6625,10.6625,10.6625
80,14.5299,11.2463,11.2463,11.2463,11.2463,11.2463,11.2057,11.2057,11.2057,11.2057,11.2057,11.1592,11.1592,11.1592,11.1592,11.1592,11.109,11.109,11.109,11.109,11.109,11.0586,11.0586,11.0586,11.0586,11.0586
81,15.0026,11.6541,11.6541,11.6541,11.6541,11.6541,11.6135,11.6135,11.6135,11.6135,11.6135,11.5671,11.5671,11.5671,11.5671,11.5671,11.5172,11.5172,11.5172,11.5172,11.5172,11.4672,11.4672,11.4672,11.4672,11.4672
82,15.4891,12.0743,12.0743,12.0743,12.0743,12.0743,12.034,12.034,12.034,12.034,12.034,11.9878,11.9878,11.9878,11.9878,11.9878,11.9381,11.9381,11.9381,11.9381,11.9381,11.8884,11.8884,11.8884,11.8884,11.8884
83,15.9899,12.5069,12.5069,12.5069,12.5069,12.5069,12.467,12.467,12.467,12.467,12.467,12.4212,12.4212,12.4212,12.4212,12.4212,12.3719,12.3719,12.3719,12.3719,12.3719,12.3223,12.3223,12.3223,12.3223,12.3223
84,16.5054,12.9528,12.9528,12.9528,12.9528,12.9528,12.913,12.913,12.913,12.913,12.913,12.8672,12.8672,12.8672,12.8672,12.8672,12.8176,12.8176,12.8176,12.8176,12.8176,12.7678,12.7678,12.7678,12.7678,12.7678
85,17.036,13.4127,13.4127,13.4127,13.4127,13.4127,13.3728,13.3728,13.3728,13.3728,13.3728,13.3267,13.3267,13.3267,13.3267,13.3267,13.2767,13.2767,13.2767,13.2767,13.2767,13.2264,13.2264,13.2264,13.2264,13.2264
86,17.5821,13.8867,13.8867,13.8867,13.8867,13.8867,13.8466,13.8466,13.8466,13.8466,13.8466,13.8003,13.8003,13.8003,13.8003,13.8003,13.7503,13.7503,13.7503,13.7503,13.7503,13.7,13.7,13.7,13.7,13.7
87,18.1442,14.3754,14.3754,14.3754,14.3754,14.3754,14.3351,14.3351,14.3351,14.3351,14.3351,14.2886,14.2886,14.2886,14.2886,14.2886,14.2386,14.2386,14.2386,14.2386,14.2386,14.1886,14.1886,14.1886,14.1886,14.1886
88,18.7228,14.8792,14.8792,14.8792,14.8792,14.8792,14.8388,14.8388,14.8388,14.8388,14.8388,14.7923,14.7923,14.7923,14.7923,14.7923,14.7423,14.7423,14.7423,14.7423,14.7423,14.6924,14.6924,14.6924,14.6924,14.6924
89,19.3184,15.3983,15.3983,15.3983,15.3983,15.3983,15.358,15.358,15.358,15.358,15.358,15.3115,15.3115,15.3115,15.3115,15.3115,15.2617,15.2617,15.2617,15.2617,15.2617,15.2119,15.2119,15.2119,15.2119,15.2119
90,19.9314,15.9329,15.9329,15.9329,15.9329,15.9329,15.8927,15.8927,15.8927,15.8927,15.8927,15.8466,15.8466,15.8466,15.8466,15.8466,15.797,15.797,15.797,15.797,15.797,15.7473,15.7473,15.7473,15.7473,15.7473
91,20.5623,16.4839,16.4839,16.4839,16.4839,16.4839,16.4438,16.4438,16.4438,16.4438,16.4438,16.3979,16.3979,16.3979,16.3979,16.3979,16.3484,16.3484,16.3484,16.3484,16.3484,16.2987,16.2987,16.2987,16.2987,16.2987
92,21.2118,17.0518,17.0518,17.0518,17.0518,17.0518,17.0118,17.0118,17.0118,17.0118,17.0118,16.9659,16.9659,16.9659,16.9659,16.9659,16.9165,16.9165,16.9165,16.9165,16.9165,16.8668,16.8668,16.8668,16.8668,16.8668
93,21.8803,17.637,17.637,17.637,17.637,17.637,17.5971,17.5971,17.5971,17.5971,17.5971,17.5513,17.5513,17.5513,17.5513,17.5513,17.5017,17.5017,17.5017,17.5017,17.5017,17.4519,17.4519,17.4519,17.4519,17.4519
94,22.5684,18.24,18.24,18.24,18.24,18.24,18.2002,18.2002,18.2002,18.2002,18.2002,18.1545,18.1545,18.1545,18.1545,18.1545,18.1049,18.1049,18.1049,18.1049,18.1049,18.0551,18.0551,18.0551,18.0551,18.0551
95,23.2766,18.8609,18.8609,18.8609,18.8609,18.8609,18.8214,18.8214,18.8214,18.8214,18.8214,18.7758,18.7758,18.7758,18.7758,18.7758,18.7264,18.7264,18.7264,18.7264,18.7264,18.6769,18.6769,18.6769,18.6769,18.6769
96,24.0056,19.5002,19.5002,19.5002,19.5002,19.5002,19.4608,19.4608,19.4608,19.4608,19.4608,19.4155,19.4155,19.4155,19.4155,19.4155,19.3665,19.3665,19.3665,19.3665,19.3665,19.3173,19.3173,19.3173,19.3173,19.3173
97,24.756,20.1589,20.1589,20.1589,20.1589,20.1589,20.1192,20.1192,20.1192,20.1192,20.1192,20.0739,20.0739,20.0739,20.0739,20.0739,20.0252,20.0252,20.0252,20.0252,20.0252,19.9766,19.9766,19.9766,19.9766,19.9766
98,25.5283,20.8377,20.8377,20.8377,20.8377,20.8377,20.7978,20.7978,20.7978,20.7978,20.7978,20.7523,20.7523,20.7523,20.7523,20.7523,20.7036,20.7036,20.7036,20.7036,20.7036,20.6552,20.6552,20.6552,20.6552,20.6552
99,26.3233,21.5369,21.5369,21.5369,21.5369,21.5369,21.4971,21.4971,21.4971,21.4971,21.4971,21.4515,21.4515,21.4515,21.4515,21.4515,21.4028,21.4028,21.4028,21.4028,21.4028,21.3541,21.3541,21.3541,21.3541,21.3541
100,27.1416,22.2572,22.2572,22.2572,22.2572,22.2572,22.2175,22.2175,22.2175,22.2175,22.2175,22.172,22.172,22.172,22.172,22.172,22.1233,22.1233,22.1233,22.1233,22.1233,22.0744,22.0744,22.0744,22.0744,22.0744
101,27.9838,22.9994,22.9994,22.9994,22.9994,22.9994,22.9599,22.9599,22.9599,22.9599,22.9599,22.9145,22.9145,22.9145,22.9145,22.9145,22.8658,22.8658,22.8658,22.8658,22.8658,22.8168,22.8168,22.8168,22.8168,22.8168
102,28.8508,23.7641,23.7641,23.7641,23.7641,23.7641,23.7247,23.7247,23.7247,23.7247,23.7247,23.6794,23.6794,23.6794,23.6794,23.6794,23.6307,23.6307,23.6307,23.6307,23.6307,23.5818,23.5818,23.5818,23.5818,23.5818
103,29.7431,24.552,24.552,24.552,24.552,24.552,24.5126,24.5126,24.5126,24.5126,24.5126,24.4673,24.4673,24.4673,24.4673,24.4673,24.4187,24.4187,24.4187,24.4187,24.4187,24.3699,24.3699,24.3699,24.3699,24.3699
104,30.6616,25.3636,25.3636,25.3636,25.3636,25.3636,25.3243,25.3243,25.3243,25.3243,25.3243,25.279,25.279,25.279,25.279,25.279,25.2302,25.2302,25.2302,25.2302,25.2302,25.1815,25.1815,25.1815,25.1815,25.1815
105,31.607,26.1994,26.1994,26.1994,26.1994,26.1994,26.1603,26.1603,26.1603,26.1603,26.1603,26.115,26.115,26.115,26.115,26.115,26.0662,26.0662,26.0662,26.0662,26.0662,26.0176,26.0176,26.0176,26.0176,26.0176
106,32.5802,27.0604,27.0604,27.0604,27.0604,27.0604,27.0214,27.0214,27.0214,27.0214,27.0214,26.9762,26.9762,26.9762,26.9762,26.9762,26.9276,26.9276,26.9276,26.9276,26.9276,26.8791,26.8791,26.8791,26.8791,26.8791
107,33.5818,27.9474,27.9474,27.9474,27.9474,27.9474,27.9084,27.9084,27.9084,27.9084,27.9084,27.8634,27.8634,27.8634,27.8634,27.8634,27.815,27.815,27.815,27.815,27.815,27.7668,27.7668,27.7668,27.7668,27.7668
