gridnumber,capital,policy[0 0 0],policy[0 0 1],policy[0 0 2],policy[0 0 3],policy[0 0 4],policy[0 0 5],policy[0 0 6],policy[0 1 0],policy[0 1 1],policy[0 1 2],policy[0 1 3],policy[0 1 4],policy[0 1 5],policy[0 1 6],policy[0 2 0],policy[0 2 1],policy[0 2 2],policy[0 2 3],policy[0 2 4],policy[0 2 5],policy[0 2 6],policy[0 3 0],policy[0 3 1],policy[0 3 2],policy[0 3 3],policy[0 3 4],policy[0 3 5],policy[0 3 6],policy[0 4 0],policy[0 4 1],policy[0 4 2],policy[0 4 3],policy[0 4 4],policy[0 4 5],policy[0 4 6],policy[0 5 0],policy[0 5 1],policy[0 5 2],policy[0 5 3],policy[0 5 4],policy[0 5 5],policy[0 5 6],policy[0 6 0],policy[0 6 1],policy[0 6 2],policy[0 6 3],policy[0 6 4],policy[0 6 5],policy[0 6 6],policy[1 0 0],policy[1 0 1],policy[1 0 2],policy[1 0 3],policy[1 0 4],policy[1 0 5],policy[1 0 6],policy[1 1 0],policy[1 1 1],policy[1 1 2],policy[1 1 3],policy[1 1 4],policy[1 1 5],policy[1 1 6],policy[1 2 0],policy[1 2 1],policy[1 2 2],policy[1 2 3],policy[1 2 4],policy[1 2 5],policy[1 2 6],policy[1 3 0],policy[1 3 1],policy[1 3 2],policy[1 3 3],policy[1 3 4],policy[1 3 5],policy[1 3 6],policy[1 4 0],policy[1 4 1],policy[1 4 2],policy[1 4 3],policy[1 4 4],policy[1 4 5],policy[1 4 6],policy[1 5 0],policy[1 5 1],policy[1 5 2],policy[1 5 3],policy[1 5 4],policy[1 5 5],policy[1 5 6],policy[1 6 0],policy[1 6 1],policy[1 6 2],policy[1 6 3],policy[1 6 4],policy[1 6 5],policy[1 6 6],policy[2 0 0],policy[2 0 1],policy[2 0 2],policy[2 0 3],policy[2 0 4],policy[2 0 5],policy[2 0 6],policy[2 1 0],policy[2 1 1],policy[2 1 2],policy[2 1 3],policy[2 1 4],policy[2 1 5],policy[2 1 6],policy[2 2 0],policy[2 2 1],policy[2 2 2],policy[2 2 3],policy[2 2 4],policy[2 2 5],policy[2 2 6],policy[2 3 0],policy[2 3 1],policy[2 3 2],policy[2 3 3],policy[2 3 4],policy[2 3 5],policy[2 3 6],policy[2 4 0],policy[2 4 1],policy[2 4 2],policy[2 4 3],policy[2 4 4],policy[2 4 5],policy[2 4 6],policy[2 5 0],policy[2 5 1],policy[2 5 2],policy[2 5 3],policy[2 5 4],policy[2 5 5],policy[2 5 6],policy[2 6 0],policy[2 6 1],policy[2 6 2],policy[2 6 3],policy[2 6 4],policy[2 6 5],policy[2 6 6],policy[3 0 0],policy[3 0 1],policy[3 0 2],policy[3 0 3],policy[3 0 4],policy[3 0 5],policy[3 0 6],policy[3 1 0],policy[3 1 1],policy[3 1 2],policy[3 1 3],policy[3 1 4],policy[3 1 5],policy[3 1 6],policy[3 2 0],policy[3 2 1],policy[3 2 2],policy[3 2 3],policy[3 2 4],policy[3 2 5],policy[3 2 6],policy[3 3 0],policy[3 3 1],policy[3 3 2],policy[3 3 3],policy[3 3 4],policy[3 3 5],policy[3 3 6],policy[3 4 0],policy[3 4 1],policy[3 4 2],policy[3 4 3],policy[3 4 4],policy[3 4 5],policy[3 4 6],policy[3 5 0],policy[3 5 1],policy[3 5 2],policy[3 5 3],policy[3 5 4],policy[3 5 5],policy[3 5 6],policy[3 6 0],policy[3 6 1],policy[3 6 2],policy[3 6 3],policy[3 6 4],policy[3 6 5],policy[3 6 6],policy[4 0 0],policy[4 0 1],policy[4 0 2],policy[4 0 3],policy[4 0 4],policy[4 0 5],policy[4 0 6],policy[4 1 0],policy[4 1 1],policy[4 1 2],policy[4 1 3],policy[4 1 4],policy[4 1 5],policy[4 1 6],policy[4 2 0],policy[4 2 1],policy[4 2 2],policy[4 2 3],policy[4 2 4],policy[4 2 5],policy[4 2 6],policy[4 3 0],policy[4 3 1],policy[4 3 2],policy[4 3 3],policy[4 3 4],policy[4 3 5],policy[4 3 6],policy[4 4 0],policy[4 4 1],policy[4 4 2],policy[4 4 3],policy[4 4 4],policy[4 4 5],policy[4 4 6],policy[4 5 0],policy[4 5 1],policy[4 5 2],policy[4 5 3],policy[4 5 4],policy[4 5 5],policy[4 5 6],policy[4 6 0],policy[4 6 1],policy[4 6 2],policy[4 6 3],policy[4 6 4],policy[4 6 5],policy[4 6 6],policy[5 0 0],policy[5 0 1],policy[5 0 2],policy[5 0 3],policy[5 0 4],policy[5 0 5],policy[5 0 6],policy[5 1 0],policy[5 1 1],policy[5 1 2],policy[5 1 3],policy[5 1 4],policy[5 1 5],policy[5 1 6],policy[5 2 0],policy[5 2 1],policy[5 2 2],policy[5 2 3],policy[5 2 4],policy[5 2 5],policy[5 2 6],policy[5 3 0],policy[5 3 1],policy[5 3 2],policy[5 3 3],policy[5 3 4],policy[5 3 5],policy[5 3 6],policy[5 4 0],policy[5 4 1],policy[5 4 2],policy[5 4 3],policy[5 4 4],policy[5 4 5],policy[5 4 6],policy[5 5 0],policy[5 5 1],policy[5 5 2],policy[5 5 3],policy[5 5 4],policy[5 5 5],policy[5 5 6],policy[5 6 0],policy[5 6 1],policy[5 6 2],policy[5 6 3],policy[5 6 4],policy[5 6 5],policy[5 6 6],policy[6 0 0],policy[6 0 1],policy[6 0 2],policy[6 0 3],policy[6 0 4],policy[6 0 5],policy[6 0 6],policy[6 1 0],policy[6 1 1],policy[6 1 2],policy[6 1 3],policy[6 1 4],policy[6 1 5],policy[6 1 6],policy[6 2 0],policy[6 2 1],policy[6 2 2],policy[6 2 3],policy[6 2 4],policy[6 2 5],policy[6 2 6],policy[6 3 0],policy[6 3 1],policy[6 3 2],policy[6 3 3],policy[6 3 4],policy[6 3 5],policy[6 3 6],policy[6 4 0],policy[6 4 1],policy[6 4 2],policy[6 4 3],policy[6 4 4],policy[6 4 5],policy[6 4 6],policy[6 5 0],policy[6 5 1],policy[6 5 2],policy[6 5 3],policy[6 5 4],policy[6 5 5],policy[6 5 6],policy[6 6 0],policy[6 6 1],policy[6 6 2],policy[6 6 3],policy[6 6 4],policy[6 6 5],policy[6 6 6]
0,0,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103,0.241029,0.29127,0.353002,0.42906,0.524732,0.647124,0.807103
1,0.0260902,0.258123,0.308164,0.365636,0.442567,0.539798,0.661394,0.823261,0.258123,0.308164,0.365636,0.442567,0.539798,0.661394,0.823261,0.258123,0.308164,0.365636,0.442567,0.539798,0.661394,0.823261,0.258123,0.308164,0.365636,0.442567,0.539798,0.661394,0.823261,0.258123,0.308164,0.365636,0.442567,0.539798,0.661394,0.823261,0.258123,0.308164,0.365636,0.442567,0.539798,0.661394,0.823261,0.258123,0.308164,0.365636,0.442567,0.539798,0.661394,0.823261,0.258155,0.30823,0.366914,0.443647,0.540422,0.662608,0.824051,0.258155,0.30823,0.366914,0.443647,0.540422,0.662608,0.824051,0.258155,0.30823,0.366914,0.443647,0.540422,0.662608,0.824051,0.258155,0.30823,0.366914,0.443647,0.540422,0.662608,0.824051,0.258155,0.30823,0.366914,0.443647,0.540422,0.662608,0.824051,0.258155,0.30823,0.366914,0.443647,0.540422,0.662608,0.824051,0.258155,0.30823,0.366914,0.443647,0.540422,0.662608,0.824051,0.258188,0.308297,0.368192,0.444728,0.541051,0.663821,0.824841,0.258188,0.308297,0.368192,0.444728,0.541051,0.663821,0.824841,0.258188,0.308297,0.368192,0.444728,0.541051,0.663821,0.824841,0.258188,0.308297,0.368192,0.444728,0.541051,0.663821,0.824841,0.258188,0.308297,0.368192,0.444728,0.541051,0.663821,0.824841,0.258188,0.308297,0.368192,0.444728,0.541051,0.663821,0.824841,0.258188,0.308297,0.368192,0.444728,0.541051,0.663821,0.824841,0.25822,0.308363,0.36947,0.445809,0.541688,0.665035,0.82563,0.25822,0.308363,0.36947,0.445809,0.541688,0.665035,0.82563,0.25822,0.308363,0.36947,0.445809,0.541688,0.665035,0.82563,0.25822,0.308363,0.36947,0.445809,0.541688,0.665035,0.82563,0.25822,0.308363,0.36947,0.445809,0.541688,0.665035,0.82563,0.25822,0.308363,0.36947,0.445809,0.541688,0.665035,0.82563,0.25822,0.308363,0.36947,0.445809,0.541688,0.665035,0.82563,0.258253,0.30843,0.370749,0.44689,0.542324,0.666249,0.82642,0.258253,0.30843,0.370749,0.44689,0.542324,0.666249,0.82642,0.258253,0.30843,0.370749,0.44689,0.542324,0.666249,0.82642,0.258253,0.30843,0.370749,0.44689,0.542324,0.666249,0.82642,0.258253,0.30843,0.370749,0.44689,0.542324,0.666249,0.82642,0.258253,0.30843,0.370749,0.44689,0.542324,0.666249,0.82642,0.258253,0.30843,0.370749,0.44689,0.542324,0.666249,0.82642,0.258285,0.308496,0.372027,0.44797,0.54296,0.667462,0.82721,0.258285,0.308496,0.372027,0.44797,0.54296,0.667462,0.82721,0.258285,0.308496,0.372027,0.44797,0.54296,0.667462,0.82721,0.258285,0.308496,0.372027,0.44797,0.54296,0.667462,0.82721,0.258285,0.308496,0.372027,0.44797,0.54296,0.667462,0.82721,0.258285,0.308496,0.372027,0.44797,0.54296,0.667462,0.82721,0.258285,0.308496,0.372027,0.44797,0.54296,0.667462,0.82721,0.258318,0.308563,0.373305,0.449051,0.543596,0.668676,0.828,0.258318,0.308563,0.373305,0.449051,0.543596,0.668676,0.828,0.258318,0.308563,0.373305,0.449051,0.543596,0.668676,0.828,0.258318,0.308563,0.373305,0.449051,0.543596,0.668676,0.828,0.258318,0.308563,0.373305,0.449051,0.543596,0.668676,0.828,0.258318,0.308563,0.373305,0.449051,0.543596,0.668676,0.828,0.258318,0.308563,0.373305,0.449051,0.543596,0.668676,0.828
2,0.0526058,0.268492,0.325029,0.375672,0.456467,0.553022,0.68264,0.839712,0.268492,0.325029,0.375672,0.456467,0.553022,0.68264,0.839712,0.268492,0.325029,0.375672,0.456467,0.553022,0.68264,0.839712,0.268492,0.325029,0.375672,0.456467,0.553022,0.68264,0.839712,0.268492,0.325029,0.375672,0.456467,0.553022,0.68264,0.839712,0.268492,0.325029,0.375672,0.456467,0.553022,0.68264,0.839712,0.268492,0.325029,0.375672,0.456467,0.553022,0.68264,0.839712,0.270818,0.325228,0.379364,0.458646,0.555112,0.682851,0.84132,0.270818,0.325228,0.379364,0.458646,0.555112,0.682851,0.84132,0.270818,0.325228,0.379364,0.458646,0.555112,0.682851,0.84132,0.270818,0.325228,0.379364,0.458646,0.555112,0.682851,0.84132,0.270818,0.325228,0.379364,0.458646,0.555112,0.682851,0.84132,0.270818,0.325228,0.379364,0.458646,0.555112,0.682851,0.84132,0.270818,0.325228,0.379364,0.458646,0.555112,0.682851,0.84132,0.273143,0.325427,0.383056,0.460825,0.557202,0.683062,0.842927,0.273143,0.325427,0.383056,0.460825,0.557202,0.683062,0.842927,0.273143,0.325427,0.383056,0.460825,0.557202,0.683062,0.842927,0.273143,0.325427,0.383056,0.460825,0.557202,0.683062,0.842927,0.273143,0.325427,0.383056,0.460825,0.557202,0.683062,0.842927,0.273143,0.325427,0.383056,0.460825,0.557202,0.683062,0.842927,0.273143,0.325427,0.383056,0.460825,0.557202,0.683062,0.842927,0.275468,0.325626,0.386748,0.463004,0.559292,0.683273,0.844534,0.275468,0.325626,0.386748,0.463004,0.559292,0.683273,0.844534,0.275468,0.325626,0.386748,0.463004,0.559292,0.683273,0.844534,0.275468,0.325626,0.386748,0.463004,0.559292,0.683273,0.844534,0.275468,0.325626,0.386748,0.463004,0.559292,0.683273,0.844534,0.275468,0.325626,0.386748,0.463004,0.559292,0.683273,0.844534,0.275468,0.325626,0.386748,0.463004,0.559292,0.683273,0.844534,0.277793,0.325825,0.39044,0.465183,0.561382,0.683485,0.846141,0.277793,0.325825,0.39044,0.465183,0.561382,0.683485,0.846141,0.277793,0.325825,0.39044,0.465183,0.561382,0.683485,0.846141,0.277793,0.325825,0.39044,0.465183,0.561382,0.683485,0.846141,0.277793,0.325825,0.39044,0.465183,0.561382,0.683485,0.846141,0.277793,0.325825,0.39044,0.465183,0.561382,0.683485,0.846141,0.277793,0.325825,0.39044,0.465183,0.561382,0.683485,0.846141,0.280119,0.326024,0.394131,0.467362,0.563472,0.683696,0.847748,0.280119,0.326024,0.394131,0.467362,0.563472,0.683696,0.847748,0.280119,0.326024,0.394131,0.467362,0.563472,0.683696,0.847748,0.280119,0.326024,0.394131,0.467362,0.563472,0.683696,0.847748,0.280119,0.326024,0.394131,0.467362,0.563472,0.683696,0.847748,0.280119,0.326024,0.394131,0.467362,0.563472,0.683696,0.847748,0.280119,0.326024,0.394131,0.467362,0.563472,0.683696,0.847748,0.282455,0.326223,0.397823,0.469541,0.565563,0.683905,0.849356,0.282455,0.326223,0.397823,0.469541,0.565563,0.683905,0.849356,0.282455,0.326223,0.397823,0.469541,0.565563,0.683905,0.849356,0.282455,0.326223,0.397823,0.469541,0.565563,0.683905,0.849356,0.282455,0.326223,0.397823,0.469541,0.565563,0.683905,0.849356,0.282455,0.326223,0.397823,0.469541,0.565563,0.683905,0.849356,0.282455,0.326223,0.397823,0.469541,0.565563,0.683905,0.849356
3,0.0795539,0.274738,0.342535,0.404126,0.468538,0.575365,0.693855,0.855892,0.274738,0.342535,0.404126,0.468538,0.575365,0.693855,0.855892,0.274738,0.342535,0.404126,0.468538,0.575365,0.693855,0.855892,0.274738,0.342535,0.404126,0.468538,0.575365,0.693855,0.855892,0.274738,0.342535,0.404126,0.468538,0.575365,0.693855,0.855892,0.274738,0.342535,0.404126,0.468538,0.575365,0.693855,0.855892,0.274738,0.342535,0.404126,0.468538,0.575365,0.693855,0.855892,0.280856,0.342736,0.404229,0.472541,0.575977,0.696388,0.858546,0.280856,0.342736,0.404229,0.472541,0.575977,0.696388,0.858546,0.280856,0.342736,0.404229,0.472541,0.575977,0.696388,0.858546,0.280856,0.342736,0.404229,0.472541,0.575977,0.696388,0.858546,0.280856,0.342736,0.404229,0.472541,0.575977,0.696388,0.858546,0.280856,0.342736,0.404229,0.472541,0.575977,0.696388,0.858546,0.280856,0.342736,0.404229,0.472541,0.575977,0.696388,0.858546,0.287054,0.342929,0.404333,0.476549,0.576581,0.698921,0.861199,0.287054,0.342929,0.404333,0.476549,0.576581,0.698921,0.861199,0.287054,0.342929,0.404333,0.476549,0.576581,0.698921,0.861199,0.287054,0.342929,0.404333,0.476549,0.576581,0.698921,0.861199,0.287054,0.342929,0.404333,0.476549,0.576581,0.698921,0.861199,0.287054,0.342929,0.404333,0.476549,0.576581,0.698921,0.861199,0.287054,0.342929,0.404333,0.476549,0.576581,0.698921,0.861199,0.293254,0.343121,0.404436,0.480557,0.577185,0.701454,0.863853,0.293254,0.343121,0.404436,0.480557,0.577185,0.701454,0.863853,0.293254,0.343121,0.404436,0.480557,0.577185,0.701454,0.863853,0.293254,0.343121,0.404436,0.480557,0.577185,0.701454,0.863853,0.293254,0.343121,0.404436,0.480557,0.577185,0.701454,0.863853,0.293254,0.343121,0.404436,0.480557,0.577185,0.701454,0.863853,0.293254,0.343121,0.404436,0.480557,0.577185,0.701454,0.863853,0.299453,0.343314,0.404539,0.484564,0.577789,0.703987,0.866507,0.299453,0.343314,0.404539,0.484564,0.577789,0.703987,0.866507,0.299453,0.343314,0.404539,0.484564,0.577789,0.703987,0.866507,0.299453,0.343314,0.404539,0.484564,0.577789,0.703987,0.866507,0.299453,0.343314,0.404539,0.484564,0.577789,0.703987,0.866507,0.299453,0.343314,0.404539,0.484564,0.577789,0.703987,0.866507,0.299453,0.343314,0.404539,0.484564,0.577789,0.703987,0.866507,0.305652,0.343506,0.404643,0.488572,0.578393,0.70652,0.869161,0.305652,0.343506,0.404643,0.488572,0.578393,0.70652,0.869161,0.305652,0.343506,0.404643,0.488572,0.578393,0.70652,0.869161,0.305652,0.343506,0.404643,0.488572,0.578393,0.70652,0.869161,0.305652,0.343506,0.404643,0.488572,0.578393,0.70652,0.869161,0.305652,0.343506,0.404643,0.488572,0.578393,0.70652,0.869161,0.305652,0.343506,0.404643,0.488572,0.578393,0.70652,0.869161,0.31185,0.343699,0.404746,0.49258,0.578997,0.709052,0.871814,0.31185,0.343699,0.404746,0.49258,0.578997,0.709052,0.871814,0.31185,0.343699,0.404746,0.49258,0.578997,0.709052,0.871814,0.31185,0.343699,0.404746,0.49258,0.578997,0.709052,0.871814,0.31185,0.343699,0.404746,0.49258,0.578997,0.709052,0.871814,0.31185,0.343699,0.404746,0.49258,0.578997,0.709052,0.871814,0.31185,0.343699,0.404746,0.49258,0.578997,0.709052,0.871814
4,0.106941,0.310227,0.343216,0.396963,0.476318,0.576759,0.712074,0.872362,0.310227,0.343216,0.396963,0.476318,0.576759,0.712074,0.872362,0.310227,0.343216,0.396963,0.476318,0.576759,0.712074,0.872362,0.310227,0.343216,0.396963,0.476318,0.576759,0.712074,0.872362,0.310227,0.343216,0.396963,0.476318,0.576759,0.712074,0.872362,0.310227,0.343216,0.396963,0.476318,0.576759,0.712074,0.872362,0.310227,0.343216,0.396963,0.476318,0.576759,0.712074,0.872362,0.310502,0.349015,0.405616,0.483764,0.582999,0.71477,0.876079,0.310502,0.349015,0.405616,0.483764,0.582999,0.71477,0.876079,0.310502,0.349015,0.405616,0.483764,0.582999,0.71477,0.876079,0.310502,0.349015,0.405616,0.483764,0.582999,0.71477,0.876079,0.310502,0.349015,0.405616,0.483764,0.582999,0.71477,0.876079,0.310502,0.349015,0.405616,0.483764,0.582999,0.71477,0.876079,0.310502,0.349015,0.405616,0.483764,0.582999,0.71477,0.876079,0.310777,0.354814,0.413916,0.49121,0.589239,0.717465,0.879845,0.310777,0.354814,0.413916,0.49121,0.589239,0.717465,0.879845,0.310777,0.354814,0.413916,0.49121,0.589239,0.717465,0.879845,0.310777,0.354814,0.413916,0.49121,0.589239,0.717465,0.879845,0.310777,0.354814,0.413916,0.49121,0.589239,0.717465,0.879845,0.310777,0.354814,0.413916,0.49121,0.589239,0.717465,0.879845,0.310777,0.354814,0.413916,0.49121,0.589239,0.717465,0.879845,0.311051,0.360612,0.422169,0.498656,0.595479,0.720161,0.883612,0.311051,0.360612,0.422169,0.498656,0.595479,0.720161,0.883612,0.311051,0.360612,0.422169,0.498656,0.595479,0.720161,0.883612,0.311051,0.360612,0.422169,0.498656,0.595479,0.720161,0.883612,0.311051,0.360612,0.422169,0.498656,0.595479,0.720161,0.883612,0.311051,0.360612,0.422169,0.498656,0.595479,0.720161,0.883612,0.311051,0.360612,0.422169,0.498656,0.595479,0.720161,0.883612,0.311326,0.366411,0.430423,0.506102,0.601719,0.722863,0.887379,0.311326,0.366411,0.430423,0.506102,0.601719,0.722863,0.887379,0.311326,0.366411,0.430423,0.506102,0.601719,0.722863,0.887379,0.311326,0.366411,0.430423,0.506102,0.601719,0.722863,0.887379,0.311326,0.366411,0.430423,0.506102,0.601719,0.722863,0.887379,0.311326,0.366411,0.430423,0.506102,0.601719,0.722863,0.887379,0.311326,0.366411,0.430423,0.506102,0.601719,0.722863,0.887379,0.3116,0.372209,0.438676,0.513373,0.607959,0.725567,0.891146,0.3116,0.372209,0.438676,0.513373,0.607959,0.725567,0.891146,0.3116,0.372209,0.438676,0.513373,0.607959,0.725567,0.891146,0.3116,0.372209,0.438676,0.513373,0.607959,0.725567,0.891146,0.3116,0.372209,0.438676,0.513373,0.607959,0.725567,0.891146,0.3116,0.372209,0.438676,0.513373,0.607959,0.725567,0.891146,0.3116,0.372209,0.438676,0.513373,0.607959,0.725567,0.891146,0.311872,0.37813,0.447124,0.520638,0.61424,0.728272,0.894913,0.311872,0.37813,0.447124,0.520638,0.61424,0.728272,0.894913,0.311872,0.37813,0.447124,0.520638,0.61424,0.728272,0.894913,0.311872,0.37813,0.447124,0.520638,0.61424,0.728272,0.894913,0.311872,0.37813,0.447124,0.520638,0.61424,0.728272,0.894913,0.311872,0.37813,0.447124,0.520638,0.61424,0.728272,0.894913,0.311872,0.37813,0.447124,0.520638,0.61424,0.728272,0.894913
5,0.134775,0.307389,0.36718,0.431957,0.500584,0.60618,0.724804,0.88634,0.307389,0.36718,0.431957,0.500584,0.60618,0.724804,0.88634,0.307389,0.36718,0.431957,0.500584,0.60618,0.724804,0.88634,0.307389,0.36718,0.431957,0.500584,0.60618,0.724804,0.88634,0.307389,0.36718,0.431957,0.500584,0.60618,0.724804,0.88634,0.307389,0.36718,0.431957,0.500584,0.60618,0.724804,0.88634,0.307389,0.36718,0.431957,0.500584,0.60618,0.724804,0.88634,0.314767,0.370825,0.43444,0.505838,0.608587,0.729661,0.892253,0.314767,0.370825,0.43444,0.505838,0.608587,0.729661,0.892253,0.314767,0.370825,0.43444,0.505838,0.608587,0.729661,0.892253,0.314767,0.370825,0.43444,0.505838,0.608587,0.729661,0.892253,0.314767,0.370825,0.43444,0.505838,0.608587,0.729661,0.892253,0.314767,0.370825,0.43444,0.505838,0.608587,0.729661,0.892253,0.314767,0.370825,0.43444,0.505838,0.608587,0.729661,0.892253,0.322134,0.374471,0.436923,0.511081,0.610993,0.734517,0.898166,0.322134,0.374471,0.436923,0.511081,0.610993,0.734517,0.898166,0.322134,0.374471,0.436923,0.511081,0.610993,0.734517,0.898166,0.322134,0.374471,0.436923,0.511081,0.610993,0.734517,0.898166,0.322134,0.374471,0.436923,0.511081,0.610993,0.734517,0.898166,0.322134,0.374471,0.436923,0.511081,0.610993,0.734517,0.898166,0.322134,0.374471,0.436923,0.511081,0.610993,0.734517,0.898166,0.3295,0.378264,0.439408,0.516322,0.613429,0.739374,0.90408,0.3295,0.378264,0.439408,0.516322,0.613429,0.739374,0.90408,0.3295,0.378264,0.439408,0.516322,0.613429,0.739374,0.90408,0.3295,0.378264,0.439408,0.516322,0.613429,0.739374,0.90408,0.3295,0.378264,0.439408,0.516322,0.613429,0.739374,0.90408,0.3295,0.378264,0.439408,0.516322,0.613429,0.739374,0.90408,0.3295,0.378264,0.439408,0.516322,0.613429,0.739374,0.90408,0.336867,0.382057,0.441953,0.521564,0.615867,0.74423,0.909993,0.336867,0.382057,0.441953,0.521564,0.615867,0.74423,0.909993,0.336867,0.382057,0.441953,0.521564,0.615867,0.74423,0.909993,0.336867,0.382057,0.441953,0.521564,0.615867,0.74423,0.909993,0.336867,0.382057,0.441953,0.521564,0.615867,0.74423,0.909993,0.336867,0.382057,0.441953,0.521564,0.615867,0.74423,0.909993,0.336867,0.382057,0.441953,0.521564,0.615867,0.74423,0.909993,0.344202,0.38585,0.444498,0.526805,0.618305,0.749087,0.915906,0.344202,0.38585,0.444498,0.526805,0.618305,0.749087,0.915906,0.344202,0.38585,0.444498,0.526805,0.618305,0.749087,0.915906,0.344202,0.38585,0.444498,0.526805,0.618305,0.749087,0.915906,0.344202,0.38585,0.444498,0.526805,0.618305,0.749087,0.915906,0.344202,0.38585,0.444498,0.526805,0.618305,0.749087,0.915906,0.344202,0.38585,0.444498,0.526805,0.618305,0.749087,0.915906,0.351415,0.389643,0.447044,0.532047,0.620743,0.753944,0.921764,0.351415,0.389643,0.447044,0.532047,0.620743,0.753944,0.921764,0.351415,0.389643,0.447044,0.532047,0.620743,0.753944,0.921764,0.351415,0.389643,0.447044,0.532047,0.620743,0.753944,0.921764,0.351415,0.389643,0.447044,0.532047,0.620743,0.753944,0.921764,0.351415,0.389643,0.447044,0.532047,0.620743,0.753944,0.921764,0.351415,0.389643,0.447044,0.532047,0.620743,0.753944,0.921764
