gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
19,0.391439,0.201119,0.23533,0.27761,0.330026,0.394733,0.474626,0.573284,0.201119,0.235329,0.27761,0.330026,0.394733,0.474626,0.573284,0.201119,0.235329,0.27761,0.330026,0.394733,0.474626,0.573284,0.201118,0.235329,0.27761,0.330026,0.394733,0.474626,0.573284,0.20115,0.235362,0.277643,0.330059,0.394767,0.47466,0.573318,0.201247,0.235459,0.277741,0.33016,0.394868,0.474762,0.573422,0.201311,0.235524,0.277807,0.330226,0.394936,0.47483,0.573491
20,0.414511,0.220727,0.255115,0.297735,0.350365,0.415309,0.495408,0.594301,0.220727,0.255115,0.297735,0.350365,0.415309,0.495408,0.5943,0.220727,0.255115,0.297735,0.350364,0.415309,0.495408,0.5943,0.220727,0.255115,0.297735,0.350364,0.415309,0.495407,0.5943,0.220761,0.255149,0.29777,0.3504,0.415344,0.495444,0.594337,0.220864,0.255253,0.297875,0.350506,0.415452,0.495552,0.594447,0.220933,0.255322,0.297945,0.350577,0.415524,0.495625,0.59452
21,0.437849,0.240731,0.275365,0.318211,0.37099,0.436165,0.516487,0.615587,0.240731,0.275365,0.318211,0.37099,0.436165,0.516486,0.615587,0.240731,0.275365,0.318211,0.37099,0.436165,0.516486,0.615587,0.24073,0.275365,0.318211,0.37099,0.436165,0.516486,0.615586,0.240767,0.275439,0.318286,0.371066,0.436241,0.516563,0.615625,0.240876,0.275513,0.31836,0.371141,0.436316,0.51664,0.615741,0.240949,0.275586,0.318435,0.371217,0.436392,0.516717,0.615819
22,0.461458,0.261014,0.295952,0.338998,0.391998,0.457334,0.537855,0.637159,0.261014,0.295952,0.338998,0.391998,0.457334,0.537855,0.637159,0.261014,0.295952,0.338998,0.391998,0.457334,0.537855,0.637159,0.261014,0.295952,0.338998,0.391998,0.457333,0.537854,0.637159,0.261091,0.29603,0.339076,0.392038,0.457373,0.537895,0.6372,0.261169,0.296108,0.339155,0.392158,0.457494,0.538017,0.637322,0.261247,0.296186,0.339234,0.392237,0.457574,0.538098,0.637404
23,0.485341,0.281791,0.316894,0.360071,0.41329,0.478794,0.559516,0.659027,0.281791,0.316894,0.360071,0.41329,0.478793,0.559516,0.659027,0.28179,0.316894,0.360071,0.41329,0.478793,0.559516,0.659027,0.28179,0.316894,0.360071,0.41329,0.478793,0.559516,0.659027,0.281872,0.316976,0.360154,0.413373,0.478836,0.559558,0.65907,0.281954,0.317059,0.360237,0.413457,0.478962,0.559687,0.659199,0.282037,0.317142,0.36032,0.413541,0.479047,0.559773,0.659285
24,0.5095,0.30288,0.338161,0.381502,0.434879,0.500568,0.581501,0.681166,0.30288,0.338161,0.381502,0.434879,0.500568,0.5815,0.681166,0.30288,0.338161,0.381502,0.434879,0.500568,0.5815,0.681166,0.30288,0.338161,0.381502,0.434879,0.500568,0.5815,0.681166,0.302967,0.338248,0.381589,0.434967,0.500657,0.581545,0.681211,0.303054,0.338335,0.381677,0.435055,0.500746,0.58168,0.681347,0.30314,0.338422,0.381765,0.435144,0.500835,0.58177,0.681437
25,0.533939,0.324352,0.359724,0.403267,0.456794,0.522662,0.603778,0.703577,0.324352,0.359724,0.403267,0.456793,0.522662,0.603778,0.703577,0.324352,0.359724,0.403267,0.456793,0.522662,0.603778,0.703577,0.324352,0.359724,0.403266,0.456793,0.522662,0.603778,0.703577,0.324443,0.359816,0.403359,0.456886,0.522756,0.603873,0.703625,0.324534,0.359907,0.403451,0.456979,0.52285,0.603967,0.703767,0.324626,0.359998,0.403543,0.457072,0.522943,0.604061,0.703862
26,0.558661,0.346137,0.381654,0.425332,0.479004,0.545061,0.626353,0.726283,0.346137,0.381653,0.425331,0.479004,0.545061,0.626353,0.726283,0.346137,0.381653,0.425331,0.479004,0.545061,0.626353,0.726283,0.346136,0.381653,0.425331,0.479004,0.545061,0.626353,0.726283,0.346136,0.381653,0.425331,0.479004,0.54511,0.626402,0.726333,0.346136,0.381653,0.425331,0.479101,0.545159,0.626452,0.726482,0.346136,0.381653,0.425331,0.47915,0.545208,0.62665,0.726582
27,0.58367,0.368219,0.403923,0.447725,0.501543,0.567764,0.64923,0.749295,0.368219,0.403923,0.447725,0.501543,0.567764,0.64923,0.749295,0.368219,0.403923,0.447725,0.501543,0.567764,0.64923,0.749295,0.368219,0.403923,0.447724,0.501543,0.567764,0.64923,0.749295,0.368319,0.404023,0.447775,0.501594,0.567815,0.649282,0.749347,0.368419,0.404124,0.447927,0.501747,0.56797,0.649437,0.749503,0.368519,0.404225,0.448029,0.501849,0.568073,0.649541,0.749608
28,0.608968,0.390727,0.426502,0.47044,0.524428,0.590792,0.672403,0.772611,0.390726,0.426502,0.47044,0.524428,0.590792,0.672403,0.772611,0.390726,0.426502,0.47044,0.524428,0.590792,0.672403,0.772611,0.390726,0.426502,0.470439,0.524428,0.590792,0.672403,0.772611,0.390831,0.426607,0.470546,0.524535,0.590846,0.672457,0.772666,0.390936,0.426713,0.470652,0.524642,0.591007,0.672619,0.772829,0.391199,0.426977,0.470917,0.52491,0.591115,0.672727,0.772938
29,0.634559,0.413522,0.449427,0.493468,0.547621,0.614144,0.695865,0.796224,0.413522,0.449426,0.493468,0.547621,0.614144,0.695864,0.796224,0.413522,0.449426,0.493468,0.547621,0.614144,0.695865,0.796224,0.413522,0.449426,0.493467,0.547621,0.614144,0.695864,0.796224,0.413576,0.449482,0.493523,0.547677,0.6142,0.695921,0.796281,0.413741,0.449647,0.493689,0.547733,0.614256,0.695977,0.796337,0.41385,0.449758,0.4938,0.547956,0.614481,0.696203,0.796565
30,0.660447,0.436658,0.472675,0.516859,0.57112,0.637802,0.719625,0.820138,0.436658,0.472675,0.516859,0.57112,0.637802,0.719625,0.820138,0.436658,0.472675,0.516859,0.57112,0.637802,0.719625,0.820138,0.436658,0.472675,0.516859,0.571119,0.637802,0.719625,0.820138,0.436715,0.472733,0.516917,0.571178,0.637861,0.719684,0.820197,0.436887,0.472905,0.516975,0.571236,0.637919,0.719743,0.820256,0.437001,0.47302,0.517207,0.571469,0.638154,0.719978,0.820493
31,0.686635,0.460167,0.496248,0.540598,0.594966,0.661772,0.743708,0.844367,0.460167,0.496248,0.540598,0.594966,0.661772,0.743708,0.844367,0.460167,0.496248,0.540598,0.594966,0.661772,0.743708,0.844367,0.460167,0.496248,0.540598,0.594966,0.661772,0.743707,0.844367,0.460226,0.496308,0.540658,0.595027,0.661833,0.743769,0.844428,0.460286,0.496368,0.540719,0.595209,0.662016,0.743953,0.84449,0.460525,0.496608,0.54096,0.595331,0.662138,0.744076,0.844736
32,0.713126,0.483966,0.520209,0.564616,0.619157,0.686051,0.768117,0.868904,0.483966,0.520209,0.564616,0.619157,0.686051,0.768117,0.868904,0.483966,0.520209,0.564616,0.619157,0.686051,0.768117,0.868904,0.483966,0.520209,0.564616,0.619157,0.686051,0.768117,0.868904,0.484028,0.520271,0.564679,0.61922,0.686114,0.76818,0.868968,0.48409,0.520334,0.564741,0.619283,0.686177,0.768244,0.869032,0.484152,0.520397,0.564804,0.619346,0.686241,0.768499,0.869288
33,0.739924,0.508135,0.544506,0.588979,0.643657,0.710633,0.792841,0.893749,0.508135,0.544506,0.588979,0.643657,0.710633,0.79284,0.893749,0.508135,0.544506,0.588979,0.643657,0.710633,0.79284,0.893749,0.508135,0.544506,0.588979,0.643657,0.710633,0.79284,0.893749,0.5082,0.544571,0.589044,0.643722,0.710699,0.792907,0.893815,0.508264,0.544636,0.589109,0.643788,0.710764,0.792973,0.893882,0.508329,0.544701,0.589372,0.644051,0.711028,0.793238,0.894148
34,0.767033,0.532746,0.569075,0.613743,0.668474,0.735547,0.81788,0.918907,0.532746,0.569075,0.613743,0.668474,0.735547,0.81788,0.918907,0.532746,0.569075,0.613743,0.668474,0.735547,0.81788,0.918907,0.532746,0.569075,0.613743,0.668474,0.735547,0.81788,0.918907,0.532814,0.569142,0.613811,0.668542,0.735615,0.817949,0.918976,0.532881,0.569209,0.613879,0.66861,0.735683,0.818017,0.919045,0.532949,0.569277,0.613947,0.668883,0.735957,0.818292,0.919321
35,0.794456,0.557571,0.594031,0.638809,0.693614,0.760802,0.843248,0.944385,0.557571,0.594031,0.638809,0.693614,0.760802,0.843248,0.944385,0.557571,0.594031,0.638809,0.693614,0.760802,0.843248,0.944385,0.557571,0.594031,0.638808,0.693614,0.760802,0.843248,0.944385,0.557641,0.594102,0.638879,0.693684,0.760873,0.843319,0.944457,0.55771,0.594172,0.638949,0.693755,0.761086,0.84339,0.944528,0.55778,0.594454,0.639231,0.694038,0.761228,0.843676,0.944815
36,0.822196,0.58271,0.619391,0.664191,0.719073,0.786387,0.868944,0.970187,0.582709,0.619391,0.664191,0.719073,0.786387,0.868944,0.970187,0.58271,0.619391,0.664191,0.719073,0.786387,0.868944,0.970187,0.582709,0.619391,0.664191,0.719073,0.786387,0.868944,0.970187,0.582782,0.619464,0.664264,0.719146,0.78646,0.869018,0.970261,0.582998,0.619682,0.664337,0.71922,0.786534,0.869091,0.970335,0.583143,0.619828,0.664629,0.719513,0.786828,0.869387,0.970632
37,0.850258,0.608385,0.645045,0.689913,0.744879,0.812299,0.89496,0.996304,0.608385,0.645045,0.689913,0.744879,0.812299,0.89496,0.996304,0.608385,0.645045,0.689913,0.744879,0.812299,0.89496,0.996304,0.608385,0.645045,0.689913,0.744879,0.812299,0.89496,0.996304,0.60846,0.64512,0.689989,0.744954,0.812375,0.895036,0.99638,0.608687,0.645346,0.690215,0.745182,0.812451,0.895113,0.996457,0.608838,0.645497,0.690367,0.745334,0.812756,0.895419,0.996764
38,0.878644,0.634334,0.671027,0.715959,0.771037,0.83855,0.921303,1.02274,0.634334,0.671027,0.715959,0.771037,0.83855,0.921303,1.02274,0.634334,0.671027,0.715959,0.771037,0.83855,0.921303,1.02274,0.634333,0.671027,0.715959,0.771037,0.83855,0.921303,1.02274,0.634411,0.671105,0.716038,0.771116,0.838629,0.921382,1.02282,0.634489,0.671183,0.716116,0.771194,0.838707,0.921461,1.0229,0.634567,0.671261,0.716194,0.771273,0.839023,0.921778,1.02298
39,0.90736,0.660585,0.697356,0.742359,0.797534,0.865146,0.947987,1.04951,0.660585,0.697356,0.742359,0.797534,0.865146,0.947987,1.04951,0.660585,0.697356,0.742359,0.797534,0.865146,0.947987,1.04951,0.660585,0.697356,0.742359,0.797534,0.865146,0.947987,1.04951,0.660585,0.697355,0.742359,0.797615,0.865228,0.948069,1.04959,0.660585,0.697517,0.742521,0.797697,0.865309,0.94815,1.04968,0.660585,0.697598,0.742602,0.797778,0.865391,0.948232,1.04976
40,0.936408,0.68721,0.724024,0.769124,0.824372,0.892074,0.97501,1.07662,0.68721,0.724024,0.769124,0.824372,0.892074,0.97501,1.07662,0.68721,0.724024,0.769124,0.824372,0.892074,0.97501,1.07662,0.68721,0.724024,0.769124,0.824372,0.892074,0.97501,1.07662,0.687293,0.724107,0.769208,0.824456,0.892158,0.975095,1.07671,0.687376,0.724191,0.769291,0.82454,0.892242,0.975179,1.07679,0.68771,0.724525,0.769627,0.824876,0.89258,0.975264,1.07688
41,0.965793,0.714167,0.751058,0.796236,0.851568,0.919335,1.00236,1.10407,0.714166,0.751058,0.796236,0.851568,0.919335,1.00236,1.10407,0.714167,0.751058,0.796236,0.851568,0.919335,1.00236,1.10407,0.714166,0.751058,0.796236,0.851567,0.919335,1.00236,1.10407,0.714252,0.751144,0.796323,0.851654,0.919422,1.00245,1.10416,0.714338,0.75123,0.796409,0.851741,0.919509,1.00254,1.10425,0.714683,0.751576,0.796755,0.852089,0.919596,1.00262,1.10434
42,0.995519,0.741491,0.778459,0.823698,0.879125,0.946954,1.03005,1.13186,0.741491,0.778459,0.823698,0.879125,0.946954,1.03005,1.13186,0.741491,0.778459,0.823698,0.879125,0.946954,1.03005,1.13186,0.741491,0.778459,0.823698,0.879125,0.946954,1.03005,1.13186,0.74158,0.778548,0.823788,0.879215,0.947043,1.03014,1.13195,0.741668,0.778637,0.823877,0.879304,0.947133,1.03023,1.13205,0.741757,0.778726,0.823966,0.879394,0.947223,1.03032,1.13214
43,1.02559,0.769195,0.806215,0.85153,0.906997,0.97493,1.05809,1.16,0.769195,0.806215,0.85153,0.906997,0.97493,1.05809,1.16,0.769195,0.806215,0.85153,0.906997,0.97493,1.05809,1.16,0.769195,0.806215,0.85153,0.906997,0.97493,1.05809,1.16,0.769287,0.806307,0.851622,0.90709,0.975023,1.05818,1.16009,0.769379,0.806399,0.851715,0.907182,0.975115,1.05828,1.16019,0.76947,0.806491,0.851807,0.907274,0.975208,1.05837,1.16028
44,1.05601,0.79726,0.834339,0.879739,0.935231,1.00325,1.08649,1.18848,0.79726,0.834339,0.879739,0.935231,1.00325,1.08649,1.18848,0.79726,0.834339,0.879739,0.935231,1.00325,1.08649,1.18848,0.79726,0.834339,0.879739,0.93523,1.00325,1.08649,1.18848,0.797354,0.834434,0.879834,0.935326,1.00334,1.08658,1.18858,0.797449,0.834528,0.879929,0.93542,1.00344,1.08668,1.18867,0.797543,0.834623,0.880023,0.935516,1.00353,1.08678,1.18877
45,1.08678,0.825692,0.86285,0.908251,0.963859,1.03191,1.11524,1.21731,0.825692,0.86285,0.908251,0.963859,1.03191,1.11524,1.21731,0.825692,0.86285,0.908251,0.963859,1.03191,1.11524,1.21731,0.825692,0.86285,0.908251,0.963859,1.03191,1.11524,1.21731,0.82579,0.862947,0.908349,0.963957,1.03201,1.11534,1.21741,0.825887,0.863045,0.908447,0.964055,1.03211,1.11544,1.21751,0.825985,0.863143,0.908544,0.964153,1.0322,1.11554,1.21761
46,1.1179,0.85452,0.891705,0.937136,0.992828,1.06094,1.14436,1.24649,0.85452,0.891705,0.937136,0.992828,1.06094,1.14436,1.24649,0.85452,0.891705,0.937136,0.992828,1.06094,1.14436,1.24649,0.85452,0.891705,0.937136,0.992828,1.06094,1.14436,1.24649,0.85462,0.891806,0.937237,0.992929,1.06104,1.14446,1.24659,0.854721,0.891906,0.937337,0.99303,1.06114,1.14456,1.2467,0.854821,0.892006,0.937438,0.99313,1.06124,1.14466,1.2468
47,1.14939,0.883733,0.920887,0.966444,1.02215,1.09034,1.17383,1.27604,0.883732,0.920887,0.966444,1.02215,1.09034,1.17383,1.27604,0.883733,0.920887,0.966444,1.02215,1.09034,1.17383,1.27604,0.883732,0.920887,0.966444,1.02215,1.09034,1.17383,1.27604,0.883836,0.920991,0.966548,1.02226,1.09044,1.17393,1.27614,0.883939,0.921094,0.966651,1.02236,1.09055,1.17404,1.27625,0.884042,0.921197,0.966755,1.02246,1.09065,1.17414,1.27635
48,1.18124,0.913225,0.950486,0.996089,1.05185,1.12011,1.20367,1.30595,0.913225,0.950486,0.996089,1.05185,1.12011,1.20367,1.30595,0.913225,0.950486,0.996089,1.05185,1.12011,1.20367,1.30595,0.913225,0.950486,0.996089,1.05185,1.12011,1.20367,1.30595,0.913332,0.950593,0.996195,1.05195,1.12021,1.20377,1.30606,0.913438,0.950699,0.996302,1.05206,1.12032,1.20388,1.30617,0.913544,0.950806,0.996409,1.05217,1.12043,1.20399,1.30628
49,1.21346,0.94313,0.980482,1.0261,1.08192,1.15025,1.23387,1.33624,0.94313,0.980482,1.0261,1.08192,1.15025,1.23387,1.33624,0.94313,0.980482,1.0261,1.08192,1.15025,1.23387,1.33624,0.94313,0.980482,1.0261,1.08192,1.15025,1.23387,1.33624,0.94324,0.980591,1.02621,1.08203,1.15036,1.23398,1.33635,0.943349,0.980701,1.02632,1.08214,1.15047,1.23409,1.33646,0.943459,0.98081,1.02643,1.08225,1.15058,1.2342,1.33657
50,1.24606,0.973488,1.01083,1.05649,1.11238,1.18076,1.26444,1.36689,0.973488,1.01083,1.05649,1.11238,1.18076,1.26444,1.36689,0.973488,1.01083,1.05649,1.11238,1.18076,1.26444,1.36689,0.973488,1.01083,1.05649,1.11238,1.18076,1.26444,1.36689,0.9736,1.01094,1.0566,1.11249,1.18087,1.26455,1.367,0.973713,1.01105,1.05671,1.1126,1.18099,1.26467,1.36712,0.973825,1.01117,1.05683,1.11272,1.1811,1.26478,1.36723
51,1.27903,1.00418,1.04155,1.08727,1.14321,1.21165,1.29539,1.39791,1.00418,1.04155,1.08727,1.14321,1.21165,1.29539,1.39791,1.00418,1.04155,1.08727,1.14321,1.21165,1.29539,1.39791,1.00418,1.04155,1.08727,1.14321,1.21165,1.29539,1.39791,1.0043,1.04167,1.08739,1.14333,1.21177,1.29551,1.39803,1.00441,1.04178,1.0875,1.14345,1.21188,1.29563,1.39815,1.00453,1.0419,1.08762,1.14356,1.212,1.29574,1.39826
52,1.31239,1.03525,1.07267,1.11844,1.17443,1.24292,1.32674,1.42932,1.03525,1.07267,1.11844,1.17443,1.24292,1.32674,1.42932,1.03525,1.07267,1.11844,1.17443,1.24292,1.32674,1.42932,1.03525,1.07267,1.11844,1.17443,1.24292,1.32674,1.42932,1.03537,1.07279,1.11856,1.17455,1.24304,1.32685,1.42944,1.03549,1.07291,1.11868,1.17467,1.24315,1.32697,1.42956,1.03561,1.07303,1.1188,1.17479,1.24327,1.32709,1.42968
