gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
10,0.833427,-7.11329,-7.11329,-7.11329,-7.01944,-6.89836,-6.82961,-6.70648,-6.70648,-6.70648,-7.11329,-7.11329,-7.11329,-7.01944,-6.89836,-6.82961,-6.70648,-6.70648,-6.70648,-7.11329,-7.11329,-7.11329,-7.01944,-6.89836,-6.82961,-6.70648,-6.70648,-6.70648,-7.11329,-7.11329,-7.11329,-6.83059,-6.82663,-6.82961,-6.53819,-6.53819,-6.53819,-7.11329,-7.11329,-7.11329,-6.83059,-6.82663,-6.82961,-6.53819,-6.53819,-6.53819,-7.11329,-7.11329,-7.11329,-6.83059,-6.82663,-6.82961,-6.53819,-6.53819,-6.53819,-7.11329,-7.11329,-7.11329,-6.65434,-6.75586,-6.82961,-6.38179,-6.38179,-6.38179,-7.11329,-7.11329,-7.11329,-6.65434,-6.75586,-6.82961,-6.38179,-6.38179,-6.38179,-7.11329,-7.11329,-7.11329,-6.65434,-6.75586,-6.82961,-6.38179,-6.38179,-6.38179
11,0.937629,-6.98484,-6.98484,-6.98484,-6.91824,-6.77634,-6.71468,-6.61694,-6.61694,-6.61694,-6.98484,-6.98484,-6.98484,-6.91824,-6.77634,-6.71468,-6.61694,-6.61694,-6.61694,-6.98484,-6.98484,-6.98484,-6.91824,-6.77634,-6.71468,-6.61694,-6.61694,-6.61694,-6.98484,-6.98484,-6.98484,-6.71495,-6.71126,-6.71468,-6.43521,-6.43521,-6.43521,-6.98484,-6.98484,-6.98484,-6.71495,-6.71126,-6.71468,-6.43521,-6.43521,-6.43521,-6.98484,-6.98484,-6.98484,-6.71495,-6.71126,-6.71468,-6.43521,-6.43521,-6.43521,-6.98484,-6.98484,-6.98484,-6.52652,-6.64658,-6.71468,-6.26643,-6.26643,-6.26643,-6.98484,-6.98484,-6.98484,-6.52652,-6.64658,-6.71468,-6.26643,-6.26643,-6.26643,-6.98484,-6.98484,-6.98484,-6.52652,-6.64658,-6.71468,-6.26643,-6.26643,-6.26643
12,1.04629,-6.85781,-6.85781,-6.85781,-6.81726,-6.67015,-6.60028,-6.52667,-6.52667,-6.52667,-6.85781,-6.85781,-6.85781,-6.81726,-6.67015,-6.60028,-6.52667,-6.52667,-6.52667,-6.85781,-6.85781,-6.85781,-6.81726,-6.67015,-6.60028,-6.52667,-6.52667,-6.52667,-6.85781,-6.85781,-6.85781,-6.59993,-6.59604,-6.60028,-6.33207,-6.33207,-6.33207,-6.85781,-6.85781,-6.85781,-6.59993,-6.59604,-6.60028,-6.33207,-6.33207,-6.33207,-6.85781,-6.85781,-6.85781,-6.59993,-6.59604,-6.60028,-6.33207,-6.33207,-6.33207,-6.85781,-6.85781,-6.85781,-6.39971,-6.52319,-6.60028,-6.15139,-6.15139,-6.15139,-6.85781,-6.85781,-6.85781,-6.39971,-6.52319,-6.60028,-6.15139,-6.15139,-6.15139,-6.85781,-6.85781,-6.85781,-6.39971,-6.52319,-6.60028,-6.15139,-6.15139,-6.15139
13,1.15961,-6.732,-6.732,-6.732,-6.71606,-6.56008,-6.48631,-6.43622,-6.43622,-6.43622,-6.732,-6.732,-6.732,-6.71606,-6.56008,-6.48631,-6.43622,-6.43622,-6.43622,-6.732,-6.732,-6.732,-6.71606,-6.56008,-6.48631,-6.43622,-6.43622,-6.43622,-6.732,-6.732,-6.732,-6.48538,-6.48131,-6.48631,-6.22872,-6.22872,-6.22872,-6.732,-6.732,-6.732,-6.48538,-6.48131,-6.48631,-6.22872,-6.22872,-6.22872,-6.732,-6.732,-6.732,-6.48538,-6.48131,-6.48631,-6.22872,-6.22872,-6.22872,-6.732,-6.732,-6.732,-6.27378,-6.40425,-6.48631,-6.03665,-6.03665,-6.03665,-6.732,-6.732,-6.732,-6.27378,-6.40425,-6.48631,-6.03665,-6.03665,-6.03665,-6.732,-6.732,-6.732,-6.27378,-6.40425,-6.48631,-6.03665,-6.03665,-6.03665
14,1.27778,-6.60725,-6.60725,-6.60725,-6.61466,-6.45486,-6.37266,-6.34553,-6.34553,-6.34553,-6.60725,-6.60725,-6.60725,-6.61466,-6.45486,-6.37266,-6.34553,-6.34553,-6.34553,-6.60725,-6.60725,-6.60725,-6.61466,-6.45486,-6.37266,-6.34553,-6.34553,-6.34553,-6.60725,-6.60725,-6.60725,-6.37115,-6.36679,-6.37266,-6.12515,-6.12515,-6.12515,-6.60725,-6.60725,-6.60725,-6.37115,-6.36679,-6.37266,-6.12515,-6.12515,-6.12515,-6.60725,-6.60725,-6.60725,-6.37115,-6.36679,-6.37266,-6.12515,-6.12515,-6.12515,-6.60725,-6.60725,-6.60725,-6.14867,-6.28124,-6.37266,-5.92217,-5.92217,-5.92217,-6.60725,-6.60725,-6.60725,-6.14867,-6.28124,-6.37266,-5.92217,-5.92217,-5.92217,-6.60725,-6.60725,-6.60725,-6.14867,-6.28124,-6.37266,-5.92217,-5.92217,-5.92217
15,1.40101,-6.4834,-6.4834,-6.4834,-6.51305,-6.35014,-6.25927,-6.25408,-6.25408,-6.25408,-6.4834,-6.4834,-6.4834,-6.51305,-6.35014,-6.25927,-6.25408,-6.25408,-6.25408,-6.4834,-6.4834,-6.4834,-6.51305,-6.35014,-6.25927,-6.25408,-6.25408,-6.25408,-6.4834,-6.4834,-6.4834,-6.2572,-6.25249,-6.25927,-6.02137,-6.02137,-6.02137,-6.4834,-6.4834,-6.4834,-6.2572,-6.25249,-6.25927,-6.02137,-6.02137,-6.02137,-6.4834,-6.4834,-6.4834,-6.2572,-6.25249,-6.25927,-6.02137,-6.02137,-6.02137,-6.4834,-6.4834,-6.4834,-6.02433,-6.15819,-6.25927,-5.80798,-5.80798,-5.80798,-6.4834,-6.4834,-6.4834,-6.02433,-6.15819,-6.25927,-5.80798,-5.80798,-5.80798,-6.4834,-6.4834,-6.4834,-6.02433,-6.15819,-6.25927,-5.80798,-5.80798,-5.80798
16,1.52952,-6.36035,-6.36035,-6.36035,-6.41115,-6.24067,-6.14611,-6.1619,-6.1619,-6.1619,-6.36035,-6.36035,-6.36035,-6.41115,-6.24067,-6.14611,-6.1619,-6.1619,-6.1619,-6.36035,-6.36035,-6.36035,-6.41115,-6.24067,-6.14611,-6.1619,-6.1619,-6.1619,-6.36035,-6.36035,-6.36035,-6.14349,-6.13852,-6.14611,-5.91739,-5.91739,-5.91739,-6.36035,-6.36035,-6.36035,-6.14349,-6.13852,-6.14611,-5.91739,-5.91739,-5.91739,-6.36035,-6.36035,-6.36035,-6.14349,-6.13852,-6.14611,-5.91739,-5.91739,-5.91739,-6.36035,-6.36035,-6.36035,-5.90074,-6.04009,-6.14611,-5.69412,-5.69412,-5.69412,-6.36035,-6.36035,-6.36035,-5.90074,-6.04009,-6.14611,-5.69412,-5.69412,-5.69412,-6.36035,-6.36035,-6.36035,-5.90074,-6.04009,-6.14611,-5.69412,-5.69412,-5.69412
17,1.66353,-6.23801,-6.23801,-6.23801,-6.30906,-6.13389,-6.03313,-6.06902,-6.06902,-6.06902,-6.23801,-6.23801,-6.23801,-6.30906,-6.13389,-6.03313,-6.06902,-6.06902,-6.06902,-6.23801,-6.23801,-6.23801,-6.30906,-6.13389,-6.03313,-6.06902,-6.06902,-6.06902,-6.23801,-6.23801,-6.23801,-6.03003,-6.02466,-6.03313,-5.81325,-5.81325,-5.81325,-6.23801,-6.23801,-6.23801,-6.03003,-6.02466,-6.03313,-5.81325,-5.81325,-5.81325,-6.23801,-6.23801,-6.23801,-6.03003,-6.02466,-6.03313,-5.81325,-5.81325,-5.81325,-6.23801,-6.23801,-6.23801,-5.77791,-5.91974,-6.03313,-5.58059,-5.58059,-5.58059,-6.23801,-6.23801,-6.23801,-5.77791,-5.91974,-6.03313,-5.58059,-5.58059,-5.58059,-6.23801,-6.23801,-6.23801,-5.77791,-5.91974,-6.03313,-5.58059,-5.58059,-5.58059
18,1.80327,-6.1163,-6.1163,-6.1163,-6.20718,-6.04697,-5.92032,-5.97549,-5.97549,-5.97549,-6.1163,-6.1163,-6.1163,-6.20718,-6.04697,-5.92032,-5.97549,-5.97549,-5.97549,-6.1163,-6.1163,-6.1163,-6.20718,-6.04697,-5.92032,-5.97549,-5.97549,-5.97549,-6.1163,-6.1163,-6.1163,-5.9168,-5.91048,-5.92032,-5.70899,-5.70899,-5.70899,-6.1163,-6.1163,-6.1163,-5.9168,-5.91048,-5.92032,-5.70899,-5.70899,-5.70899,-6.1163,-6.1163,-6.1163,-5.9168,-5.91048,-5.92032,-5.70899,-5.70899,-5.70899,-6.1163,-6.1163,-6.1163,-5.6558,-5.78057,-5.92032,-5.46737,-5.46737,-5.46737,-6.1163,-6.1163,-6.1163,-5.6558,-5.78057,-5.92032,-5.46737,-5.46737,-5.46737,-6.1163,-6.1163,-6.1163,-5.6558,-5.78057,-5.92032,-5.46737,-5.46737,-5.46737
19,1.94901,-5.99517,-5.99517,-5.99517,-6.10498,-5.94987,-5.80767,-5.88185,-5.88185,-5.88185,-5.99517,-5.99517,-5.99517,-6.10498,-5.94987,-5.80767,-5.88185,-5.88185,-5.88185,-5.99517,-5.99517,-5.99517,-6.10498,-5.94987,-5.80767,-5.88185,-5.88185,-5.88185,-5.99517,-5.99517,-5.99517,-5.80386,-5.79661,-5.80767,-5.60466,-5.60466,-5.60466,-5.99517,-5.99517,-5.99517,-5.80386,-5.79661,-5.80767,-5.60466,-5.60466,-5.60466,-5.99517,-5.99517,-5.99517,-5.80386,-5.79661,-5.80767,-5.60466,-5.60466,-5.60466,-5.99517,-5.99517,-5.99517,-5.53436,-5.65132,-5.80767,-5.35445,-5.35445,-5.35445,-5.99517,-5.99517,-5.99517,-5.53436,-5.65132,-5.80767,-5.35445,-5.35445,-5.35445,-5.99517,-5.99517,-5.99517,-5.53436,-5.65132,-5.80767,-5.35445,-5.35445,-5.35445
20,2.10098,-5.87458,-5.87458,-5.87458,-6.00247,-5.83542,-5.69517,-5.78778,-5.78778,-5.78778,-5.87458,-5.87458,-5.87458,-6.00247,-5.83542,-5.69517,-5.78778,-5.78778,-5.78778,-5.87458,-5.87458,-5.87458,-6.00247,-5.83542,-5.69517,-5.78778,-5.78778,-5.78778,-5.87458,-5.87458,-5.87458,-5.6912,-5.68329,-5.69517,-5.50023,-5.50023,-5.50023,-5.87458,-5.87458,-5.87458,-5.6912,-5.68329,-5.69517,-5.50023,-5.50023,-5.50023,-5.87458,-5.87458,-5.87458,-5.6912,-5.68329,-5.69517,-5.50023,-5.50023,-5.50023,-5.87458,-5.87458,-5.87458,-5.41359,-5.53907,-5.69517,-5.24186,-5.24186,-5.24186,-5.87458,-5.87458,-5.87458,-5.41359,-5.53907,-5.69517,-5.24186,-5.24186,-5.24186,-5.87458,-5.87458,-5.87458,-5.41359,-5.53907,-5.69517,-5.24186,-5.24186,-5.24186
21,2.25946,-5.75449,-5.75449,-5.75449,-5.89972,-5.72054,-5.58283,-5.69318,-5.69318,-5.69318,-5.75449,-5.75449,-5.75449,-5.89972,-5.72054,-5.58283,-5.69318,-5.69318,-5.69318,-5.75449,-5.75449,-5.75449,-5.89972,-5.72054,-5.58283,-5.69318,-5.69318,-5.69318,-5.75449,-5.75449,-5.75449,-5.57878,-5.57018,-5.58283,-5.39573,-5.39573,-5.39573,-5.75449,-5.75449,-5.75449,-5.57878,-5.57018,-5.58283,-5.39573,-5.39573,-5.39573,-5.75449,-5.75449,-5.75449,-5.57878,-5.57018,-5.58283,-5.39573,-5.39573,-5.39573,-5.75449,-5.75449,-5.75449,-5.29349,-5.42757,-5.58283,-5.12965,-5.12965,-5.12965,-5.75449,-5.75449,-5.75449,-5.29349,-5.42757,-5.58283,-5.12965,-5.12965,-5.12965,-5.75449,-5.75449,-5.75449,-5.29349,-5.42757,-5.58283,-5.12965,-5.12965,-5.12965
22,2.42473,-5.63489,-5.63489,-5.63489,-5.79676,-5.60853,-5.47066,-5.59807,-5.59807,-5.59807,-5.63489,-5.63489,-5.63489,-5.79676,-5.60853,-5.47066,-5.59807,-5.59807,-5.59807,-5.63489,-5.63489,-5.63489,-5.79676,-5.60853,-5.47066,-5.59807,-5.59807,-5.59807,-5.63489,-5.63489,-5.63489,-5.46661,-5.45716,-5.47066,-5.29119,-5.29119,-5.29119,-5.63489,-5.63489,-5.63489,-5.46661,-5.45716,-5.47066,-5.29119,-5.29119,-5.29119,-5.63489,-5.63489,-5.63489,-5.46661,-5.45716,-5.47066,-5.29119,-5.29119,-5.29119,-5.63489,-5.63489,-5.63489,-5.17418,-5.31373,-5.47066,-5.01784,-5.01784,-5.01784,-5.63489,-5.63489,-5.63489,-5.17418,-5.31373,-5.47066,-5.01784,-5.01784,-5.01784,-5.63489,-5.63489,-5.63489,-5.17418,-5.31373,-5.47066,-5.01784,-5.01784,-5.01784
23,2.59707,-5.51578,-5.51578,-5.51578,-5.69361,-5.49632,-5.35866,-5.50247,-5.50247,-5.50247,-5.51578,-5.51578,-5.51578,-5.69361,-5.49632,-5.35866,-5.50247,-5.50247,-5.50247,-5.51578,-5.51578,-5.51578,-5.69361,-5.49632,-5.35866,-5.50247,-5.50247,-5.50247,-5.51578,-5.51578,-5.51578,-5.35471,-5.34436,-5.35866,-5.18664,-5.18664,-5.18664,-5.51578,-5.51578,-5.51578,-5.35471,-5.34436,-5.35866,-5.18664,-5.18664,-5.18664,-5.51578,-5.51578,-5.51578,-5.35471,-5.34436,-5.35866,-5.18664,-5.18664,-5.18664,-5.51578,-5.51578,-5.51578,-5.05591,-5.20045,-5.35866,-4.90646,-4.90646,-4.90646,-5.51578,-5.51578,-5.51578,-5.05591,-5.20045,-5.35866,-4.90646,-4.90646,-4.90646,-5.51578,-5.51578,-5.51578,-5.05591,-5.20045,-5.35866,-4.90646,-4.90646,-4.90646
24,2.77679,-5.39713,-5.39713,-5.39713,-5.59028,-5.38738,-5.24686,-5.40642,-5.40642,-5.40642,-5.39713,-5.39713,-5.39713,-5.59028,-5.38738,-5.24686,-5.40642,-5.40642,-5.40642,-5.39713,-5.39713,-5.39713,-5.59028,-5.38738,-5.24686,-5.40642,-5.40642,-5.40642,-5.39713,-5.39713,-5.39713,-5.24313,-5.23165,-5.24686,-5.08215,-5.08215,-5.08215,-5.39713,-5.39713,-5.39713,-5.24313,-5.23165,-5.24686,-5.08215,-5.08215,-5.08215,-5.39713,-5.39713,-5.39713,-5.24313,-5.23165,-5.24686,-5.08215,-5.08215,-5.08215,-5.39713,-5.39713,-5.39713,-4.93838,-5.08451,-5.24686,-4.7956,-4.7956,-4.7956,-5.39713,-5.39713,-5.39713,-4.93838,-5.08451,-5.24686,-4.7956,-4.7956,-4.7956,-5.39713,-5.39713,-5.39713,-4.93838,-5.08451,-5.24686,-4.7956,-4.7956,-4.7956
