gridnumber,capital,Portfolio[0 0 00],Portfolio[0 0 01],Portfolio[0 0 02],Portfolio[0 0 10],Portfolio[0 0 11],Portfolio[0 0 12],Portfolio[0 0 20],Portfolio[0 0 21],Portfolio[0 0 22],Portfolio[0 1 00],Portfolio[0 1 01],Portfolio[0 1 02],Portfolio[0 1 10],Portfolio[0 1 11],Portfolio[0 1 12],Portfolio[0 1 20],Portfolio[0 1 21],Portfolio[0 1 22],Portfolio[0 2 00],Portfolio[0 2 01],Portfolio[0 2 02],Portfolio[0 2 10],Portfolio[0 2 11],Portfolio[0 2 12],Portfolio[0 2 20],Portfolio[0 2 21],Portfolio[0 2 22],Portfolio[1 0 00],Portfolio[1 0 01],Portfolio[1 0 02],Portfolio[1 0 10],Portfolio[1 0 11],Portfolio[1 0 12],Portfolio[1 0 20],Portfolio[1 0 21],Portfolio[1 0 22],Portfolio[1 1 00],Portfolio[1 1 01],Portfolio[1 1 02],Portfolio[1 1 10],Portfolio[1 1 11],Portfolio[1 1 12],Portfolio[1 1 20],Portfolio[1 1 21],Portfolio[1 1 22],Portfolio[1 2 00],Portfolio[1 2 01],Portfolio[1 2 02],Portfolio[1 2 10],Portfolio[1 2 11],Portfolio[1 2 12],Portfolio[1 2 20],Portfolio[1 2 21],Portfolio[1 2 22],Portfolio[2 0 00],Portfolio[2 0 01],Portfolio[2 0 02],Portfolio[2 0 10],Portfolio[2 0 11],Portfolio[2 0 12],Portfolio[2 0 20],Portfolio[2 0 21],Portfolio[2 0 22],Portfolio[2 1 00],Portfolio[2 1 01],Portfolio[2 1 02],Portfolio[2 1 10],Portfolio[2 1 11],Portfolio[2 1 12],Portfolio[2 1 20],Portfolio[2 1 21],Portfolio[2 1 22],Portfolio[2 2 00],Portfolio[2 2 01],Portfolio[2 2 02],Portfolio[2 2 10],Portfolio[2 2 11],Portfolio[2 2 12],Portfolio[2 2 20],Portfolio[2 2 21],Portfolio[2 2 22]
36,4.07361,0.46,0,0,1,1,0.59,1,1,1,0.46,0,0,1,1,0.59,1,1,1,0.46,0,0,1,1,0.59,1,1,1,0.46,0,0,1,1,0.59,1,1,1,0.46,0,0,1,1,0.59,1,1,1,0.46,0,0,1,1,0.59,1,1,1,0.46,0,0,1,1,0.59,1,1,1,0.46,0,0,1,1,0.59,1,1,1,0.46,0,0,1,1,0.59,1,1,1
37,4.27665,0.49,0,0,1,1,0.59,1,1,1,0.49,0,0,1,1,0.59,1,1,1,0.49,0,0,1,1,0.59,1,1,1,0.49,0,0,1,1,0.59,1,1,1,0.49,0,0,1,1,0.59,1,1,1,0.49,0,0,1,1,0.59,1,1,1,0.49,0,0,1,1,0.59,1,1,1,0.49,0,0,1,1,0.59,1,1,1,0.49,0,0,1,1,0.59,1,1,1
38,4.48696,0.49,0,0,1,1,0.62,1,1,1,0.49,0,0,1,1,0.62,1,1,1,0.49,0,0,1,1,0.62,1,1,1,0.49,0,0,1,1,0.62,1,1,1,0.49,0,0,1,1,0.62,1,1,1,0.49,0,0,1,1,0.62,1,1,1,0.49,0,0,1,1,0.62,1,1,1,0.49,0,0,1,1,0.62,1,1,1,0.49,0,0,1,1,0.62,1,1,1
39,4.7048,0.5,0,0,1,1,0.67,1,1,1,0.5,0,0,1,1,0.67,1,1,1,0.5,0,0,1,1,0.67,1,1,1,0.5,0,0,1,1,0.67,1,1,1,0.5,0,0,1,1,0.67,1,1,1,0.5,0,0,1,1,0.67,1,1,1,0.5,0,0,1,1,0.67,1,1,1,0.5,0,0,1,1,0.67,1,1,1,0.5,0,0,1,1,0.67,1,1,1
40,4.93043,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1
41,5.16414,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1,0.51,0,0,1,1,0.67,1,1,1
42,5.40621,0.52,0,0,1,1,0.67,1,1,1,0.52,0,0,1,1,0.67,1,1,1,0.52,0,0,1,1,0.67,1,1,1,0.52,0,0,1,1,0.67,1,1,1,0.52,0,0,1,1,0.67,1,1,1,0.52,0,0,1,1,0.67,1,1,1,0.52,0,0,1,1,0.67,1,1,1,0.52,0,0,1,1,0.67,1,1,1,0.52,0,0,1,1,0.67,1,1,1
43,5.65694,0.53,0,0,1,1,0.67,1,1,1,0.53,0,0,1,1,0.67,1,1,1,0.53,0,0,1,1,0.67,1,1,1,0.53,0,0,1,1,0.67,1,1,1,0.53,0,0,1,1,0.67,1,1,1,0.53,0,0,1,1,0.67,1,1,1,0.53,0,0,1,1,0.67,1,1,1,0.53,0,0,1,1,0.67,1,1,1,0.53,0,0,1,1,0.67,1,1,1
44,5.91664,0.54,0,0,1,1,0.67,1,1,1,0.54,0,0,1,1,0.67,1,1,1,0.54,0,0,1,1,0.67,1,1,1,0.54,0,0,1,1,0.67,1,1,1,0.54,0,0,1,1,0.67,1,1,1,0.54,0,0,1,1,0.67,1,1,1,0.54,0,0,1,1,0.67,1,1,1,0.54,0,0,1,1,0.67,1,1,1,0.54,0,0,1,1,0.67,1,1,1
45,6.18564,0.57,0,0,1,1,0.67,1,1,1,0.57,0,0,1,1,0.67,1,1,1,0.57,0,0,1,1,0.67,1,1,1,0.57,0,0,1,1,0.67,1,1,1,0.57,0,0,1,1,0.67,1,1,1,0.57,0,0,1,1,0.67,1,1,1,0.57,0,0,1,1,0.67,1,1,1,0.57,0,0,1,1,0.67,1,1,1,0.57,0,0,1,1,0.67,1,1,1
46,6.46427,0.58,0,0,1,1,0.67,1,1,1,0.58,0,0,1,1,0.67,1,1,1,0.58,0,0,1,1,0.67,1,1,1,0.58,0,0,1,1,0.67,1,1,1,0.58,0,0,1,1,0.67,1,1,1,0.58,0,0,1,1,0.67,1,1,1,0.58,0,0,1,1,0.67,1,1,1,0.58,0,0,1,1,0.67,1,1,1,0.58,0,0,1,1,0.67,1,1,1
47,6.75287,0.59,0,0,1,1,0.67,1,1,1,0.59,0,0,1,1,0.67,1,1,1,0.59,0,0,1,1,0.67,1,1,1,0.59,0,0,1,1,0.67,1,1,1,0.59,0,0,1,1,0.67,1,1,1,0.59,0,0,1,1,0.67,1,1,1,0.59,0,0,1,1,0.67,1,1,1,0.59,0,0,1,1,0.67,1,1,1,0.59,0,0,1,1,0.67,1,1,1
48,7.05179,0.6,0.01,0,1,1,0.67,1,1,1,0.6,0.01,0,1,1,0.67,1,1,1,0.6,0.01,0,1,1,0.67,1,1,1,0.6,0.01,0,1,1,0.67,1,1,1,0.6,0.01,0,1,1,0.67,1,1,1,0.6,0.01,0,1,1,0.67,1,1,1,0.6,0.01,0,1,1,0.67,1,1,1,0.6,0.01,0,1,1,0.67,1,1,1,0.6,0.01,0,1,1,0.67,1,1,1
49,7.36142,0.62,0.04,0.01,1,1,0.67,1,1,1,0.62,0.04,0.01,1,1,0.67,1,1,1,0.62,0.04,0.01,1,1,0.67,1,1,1,0.62,0.04,0.01,1,1,0.67,1,1,1,0.62,0.04,0.01,1,1,0.67,1,1,1,0.62,0.04,0.01,1,1,0.67,1,1,1,0.62,0.04,0.01,1,1,0.67,1,1,1,0.62,0.04,0.01,1,1,0.67,1,1,1,0.62,0.04,0.01,1,1,0.67,1,1,1
50,7.68212,0.63,0.04,0.03,1,1,0.67,1,1,1,0.63,0.04,0.03,1,1,0.67,1,1,1,0.63,0.04,0.03,1,1,0.67,1,1,1,0.63,0.04,0.03,1,1,0.67,1,1,1,0.63,0.04,0.03,1,1,0.67,1,1,1,0.63,0.04,0.03,1,1,0.67,1,1,1,0.63,0.04,0.03,1,1,0.67,1,1,1,0.63,0.04,0.03,1,1,0.67,1,1,1,0.63,0.04,0.03,1,1,0.67,1,1,1
51,8.0143,0.64,0.05,0.04,1,1,0.67,1,1,1,0.64,0.05,0.04,1,1,0.67,1,1,1,0.64,0.05,0.04,1,1,0.67,1,1,1,0.64,0.05,0.04,1,1,0.67,1,1,1,0.64,0.05,0.04,1,1,0.67,1,1,1,0.64,0.05,0.04,1,1,0.67,1,1,1,0.64,0.05,0.04,1,1,0.67,1,1,1,0.64,0.05,0.04,1,1,0.67,1,1,1,0.64,0.05,0.04,1,1,0.67,1,1,1
52,8.35837,0.64,0.06,0.05,1,1,0.67,1,1,1,0.64,0.06,0.05,1,1,0.67,1,1,1,0.64,0.06,0.05,1,1,0.67,1,1,1,0.64,0.06,0.05,1,1,0.67,1,1,1,0.64,0.06,0.05,1,1,0.67,1,1,1,0.64,0.06,0.05,1,1,0.67,1,1,1,0.64,0.06,0.05,1,1,0.67,1,1,1,0.64,0.06,0.05,1,1,0.67,1,1,1,0.64,0.06,0.05,1,1,0.67,1,1,1
53,8.71476,0.64,0.14,0.05,1,1,0.67,1,1,1,0.64,0.14,0.05,1,1,0.67,1,1,1,0.64,0.14,0.05,1,1,0.67,1,1,1,0.64,0.14,0.05,1,1,0.67,1,1,1,0.64,0.14,0.05,1,1,0.67,1,1,1,0.64,0.14,0.05,1,1,0.67,1,1,1,0.64,0.14,0.05,1,1,0.67,1,1,1,0.64,0.14,0.05,1,1,0.67,1,1,1,0.64,0.14,0.05,1,1,0.67,1,1,1
54,9.08389,0.63,0.15,0.12,1,1,0.67,1,1,1,0.63,0.15,0.12,1,1,0.67,1,1,1,0.63,0.15,0.12,1,1,0.67,1,1,1,0.63,0.15,0.12,1,1,0.67,1,1,1,0.63,0.15,0.12,1,1,0.67,1,1,1,0.63,0.15,0.12,1,1,0.67,1,1,1,0.63,0.15,0.12,1,1,0.67,1,1,1,0.63,0.15,0.12,1,1,0.67,1,1,1,0.63,0.15,0.12,1,1,0.67,1,1,1
55,9.46624,0.63,0.18,0.14,1,1,0.66,1,1,1,0.63,0.18,0.14,1,1,0.66,1,1,1,0.63,0.18,0.14,1,1,0.66,1,1,1,0.63,0.18,0.14,1,1,0.66,1,1,1,0.63,0.18,0.14,1,1,0.66,1,1,1,0.63,0.18,0.14,1,1,0.66,1,1,1,0.63,0.18,0.14,1,1,0.66,1,1,1,0.63,0.18,0.14,1,1,0.66,1,1,1,0.63,0.18,0.14,1,1,0.66,1,1,1
56,9.86227,0.63,0.21,0.17,1,1,0.66,1,1,1,0.63,0.21,0.17,1,1,0.66,1,1,1,0.63,0.21,0.17,1,1,0.66,1,1,1,0.63,0.21,0.17,1,1,0.66,1,1,1,0.63,0.21,0.17,1,1,0.66,1,1,1,0.63,0.21,0.17,1,1,0.66,1,1,1,0.63,0.21,0.17,1,1,0.66,1,1,1,0.63,0.21,0.17,1,1,0.66,1,1,1,0.63,0.21,0.17,1,1,0.66,1,1,1
57,10.2725,0.63,0.22,0.2,1,1,0.65,1,1,1,0.63,0.22,0.2,1,1,0.65,1,1,1,0.63,0.22,0.2,1,1,0.65,1,1,1,0.63,0.22,0.2,1,1,0.65,1,1,1,0.63,0.22,0.2,1,1,0.65,1,1,1,0.63,0.22,0.2,1,1,0.65,1,1,1,0.63,0.22,0.2,1,1,0.65,1,1,1,0.63,0.22,0.2,1,1,0.65,1,1,1,0.63,0.22,0.2,1,1,0.65,1,1,1
58,10.6974,0.62,0.23,0.22,1,1,0.65,1,1,1,0.62,0.23,0.22,1,1,0.65,1,1,1,0.62,0.23,0.22,1,1,0.65,1,1,1,0.62,0.23,0.22,1,1,0.65,1,1,1,0.62,0.23,0.22,1,1,0.65,1,1,1,0.62,0.23,0.22,1,1,0.65,1,1,1,0.62,0.23,0.22,1,1,0.65,1,1,1,0.62,0.23,0.22,1,1,0.65,1,1,1,0.62,0.23,0.22,1,1,0.65,1,1,1
59,11.1374,0.62,0.23,0.23,1,1,0.64,1,1,1,0.62,0.23,0.23,1,1,0.64,1,1,1,0.62,0.23,0.23,1,1,0.64,1,1,1,0.62,0.23,0.23,1,1,0.64,1,1,1,0.62,0.23,0.23,1,1,0.64,1,1,1,0.62,0.23,0.23,1,1,0.64,1,1,1,0.62,0.23,0.23,1,1,0.64,1,1,1,0.62,0.23,0.23,1,1,0.64,1,1,1,0.62,0.23,0.23,1,1,0.64,1,1,1
