gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
10,0.674183,-7.32046,-7.32046,-7.32046,-7.22284,-7.0134,-7.0134,-6.89278,-6.89278,-6.89278,-7.32046,-7.32046,-7.32046,-7.22284,-7.0134,-7.0134,-6.89278,-6.89278,-6.89278,-7.32046,-7.32046,-7.32046,-7.22284,-7.0134,-7.0134,-6.89278,-6.89278,-6.89278,-7.32046,-7.32046,-7.32046,-7.0617,-7.0134,-7.0134,-6.75124,-6.75124,-6.75124,-7.32046,-7.32046,-7.32046,-7.0617,-7.0134,-7.0134,-6.75124,-6.75124,-6.75124,-7.32046,-7.32046,-7.32046,-7.0617,-7.0134,-7.0134,-6.75124,-6.75124,-6.75124,-7.32046,-7.32046,-7.32046,-6.91071,-7.0134,-7.0134,-6.61805,-6.61805,-6.61805,-7.32046,-7.32046,-7.32046,-6.91071,-7.0134,-7.0134,-6.61805,-6.61805,-6.61805,-7.32046,-7.32046,-7.32046,-6.91071,-7.0134,-7.0134,-6.61805,-6.61805,-6.61805
11,0.75557,-7.2103,-7.2103,-7.2103,-7.14031,-6.916,-6.916,-6.82054,-6.82054,-6.82054,-7.2103,-7.2103,-7.2103,-7.14031,-6.916,-6.916,-6.82054,-6.82054,-6.82054,-7.2103,-7.2103,-7.2103,-7.14031,-6.916,-6.916,-6.82054,-6.82054,-6.82054,-7.2103,-7.2103,-7.2103,-6.96631,-6.916,-6.916,-6.6669,-6.6669,-6.6669,-7.2103,-7.2103,-7.2103,-6.96631,-6.916,-6.916,-6.6669,-6.6669,-6.6669,-7.2103,-7.2103,-7.2103,-6.96631,-6.916,-6.916,-6.6669,-6.6669,-6.6669,-7.2103,-7.2103,-7.2103,-6.80395,-6.916,-6.916,-6.52306,-6.52306,-6.52306,-7.2103,-7.2103,-7.2103,-6.80395,-6.916,-6.916,-6.52306,-6.52306,-6.52306,-7.2103,-7.2103,-7.2103,-6.80395,-6.916,-6.916,-6.52306,-6.52306,-6.52306
12,0.839869,-7.10144,-7.10144,-7.10144,-7.05768,-6.81913,-6.81913,-6.74772,-6.74772,-6.74772,-7.10144,-7.10144,-7.10144,-7.05768,-6.81913,-6.81913,-6.74772,-6.74772,-6.74772,-7.10144,-7.10144,-7.10144,-7.05768,-6.81913,-6.81913,-6.74772,-6.74772,-6.74772,-7.10144,-7.10144,-7.10144,-6.8713,-6.81913,-6.81913,-6.58273,-6.58273,-6.58273,-7.10144,-7.10144,-7.10144,-6.8713,-6.81913,-6.81913,-6.58273,-6.58273,-6.58273,-7.10144,-7.10144,-7.10144,-6.8713,-6.81913,-6.81913,-6.58273,-6.58273,-6.58273,-7.10144,-7.10144,-7.10144,-6.698,-6.81913,-6.81913,-6.42835,-6.42835,-6.42835,-7.10144,-7.10144,-7.10144,-6.698,-6.81913,-6.81913,-6.42835,-6.42835,-6.42835,-7.10144,-7.10144,-7.10144,-6.698,-6.81913,-6.81913,-6.42835,-6.42835,-6.42835
13,0.927185,-6.99387,-6.99387,-6.99387,-6.9749,-6.72263,-6.72263,-6.67473,-6.67473,-6.67473,-6.99387,-6.99387,-6.99387,-6.9749,-6.72263,-6.72263,-6.67473,-6.67473,-6.67473,-6.99387,-6.99387,-6.99387,-6.9749,-6.72263,-6.72263,-6.67473,-6.67473,-6.67473,-6.99387,-6.99387,-6.99387,-6.77662,-6.72263,-6.72263,-6.49848,-6.49848,-6.49848,-6.99387,-6.99387,-6.99387,-6.77662,-6.72263,-6.72263,-6.49848,-6.49848,-6.49848,-6.99387,-6.99387,-6.99387,-6.77662,-6.72263,-6.72263,-6.49848,-6.49848,-6.49848,-6.99387,-6.99387,-6.99387,-6.59313,-6.72263,-6.72263,-6.33389,-6.33389,-6.33389,-6.99387,-6.99387,-6.99387,-6.59313,-6.72263,-6.72263,-6.33389,-6.33389,-6.33389,-6.99387,-6.99387,-6.99387,-6.59313,-6.72263,-6.72263,-6.33389,-6.33389,-6.33389
14,1.01763,-6.88722,-6.88722,-6.88722,-6.89192,-6.62658,-6.62658,-6.60157,-6.60157,-6.60157,-6.88722,-6.88722,-6.88722,-6.89192,-6.62658,-6.62658,-6.60157,-6.60157,-6.60157,-6.88722,-6.88722,-6.88722,-6.89192,-6.62658,-6.62658,-6.60157,-6.60157,-6.60157,-6.88722,-6.88722,-6.88722,-6.68224,-6.62658,-6.62658,-6.41404,-6.41404,-6.41404,-6.88722,-6.88722,-6.88722,-6.68224,-6.62658,-6.62658,-6.41404,-6.41404,-6.41404,-6.88722,-6.88722,-6.88722,-6.68224,-6.62658,-6.62658,-6.41404,-6.41404,-6.41404,-6.88722,-6.88722,-6.88722,-6.48911,-6.62658,-6.62658,-6.23963,-6.23963,-6.23963,-6.88722,-6.88722,-6.88722,-6.48911,-6.62658,-6.62658,-6.23963,-6.23963,-6.23963,-6.88722,-6.88722,-6.88722,-6.48911,-6.62658,-6.62658,-6.23963,-6.23963,-6.23963
15,1.1113,-6.78144,-6.78144,-6.78144,-6.80942,-6.53085,-6.53085,-6.52788,-6.52788,-6.52788,-6.78144,-6.78144,-6.78144,-6.80942,-6.53085,-6.53085,-6.52788,-6.52788,-6.52788,-6.78144,-6.78144,-6.78144,-6.80942,-6.53085,-6.53085,-6.52788,-6.52788,-6.52788,-6.78144,-6.78144,-6.78144,-6.58834,-6.53085,-6.53085,-6.32947,-6.32947,-6.32947,-6.78144,-6.78144,-6.78144,-6.58834,-6.53085,-6.53085,-6.32947,-6.32947,-6.32947,-6.78144,-6.78144,-6.78144,-6.58834,-6.53085,-6.53085,-6.32947,-6.32947,-6.32947,-6.78144,-6.78144,-6.78144,-6.38571,-6.53085,-6.53085,-6.14553,-6.14553,-6.14553,-6.78144,-6.78144,-6.78144,-6.38571,-6.53085,-6.53085,-6.14553,-6.14553,-6.14553,-6.78144,-6.78144,-6.78144,-6.38571,-6.53085,-6.53085,-6.14553,-6.14553,-6.14553
16,1.20833,-6.67646,-6.67646,-6.67646,-6.72665,-6.43537,-6.43537,-6.45365,-6.45365,-6.45365,-6.67646,-6.67646,-6.67646,-6.72665,-6.43537,-6.43537,-6.45365,-6.45365,-6.45365,-6.67646,-6.67646,-6.67646,-6.72665,-6.43537,-6.43537,-6.45365,-6.45365,-6.45365,-6.67646,-6.67646,-6.67646,-6.49464,-6.43537,-6.43537,-6.24474,-6.24474,-6.24474,-6.67646,-6.67646,-6.67646,-6.49464,-6.43537,-6.43537,-6.24474,-6.24474,-6.24474,-6.67646,-6.67646,-6.67646,-6.49464,-6.43537,-6.43537,-6.24474,-6.24474,-6.24474,-6.67646,-6.67646,-6.67646,-6.28282,-6.43537,-6.43537,-6.05158,-6.05158,-6.05158,-6.67646,-6.67646,-6.67646,-6.28282,-6.43537,-6.43537,-6.05158,-6.05158,-6.05158,-6.67646,-6.67646,-6.67646,-6.28282,-6.43537,-6.43537,-6.05158,-6.05158,-6.05158
17,1.30884,-6.57213,-6.57213,-6.57213,-6.64376,-6.34011,-6.34011,-6.37886,-6.37886,-6.37886,-6.57213,-6.57213,-6.57213,-6.64376,-6.34011,-6.34011,-6.37886,-6.37886,-6.37886,-6.57213,-6.57213,-6.57213,-6.64376,-6.34011,-6.34011,-6.37886,-6.37886,-6.37886,-6.57213,-6.57213,-6.57213,-6.40114,-6.34011,-6.34011,-6.15982,-6.15982,-6.15982,-6.57213,-6.57213,-6.57213,-6.40114,-6.34011,-6.34011,-6.15982,-6.15982,-6.15982,-6.57213,-6.57213,-6.57213,-6.40114,-6.34011,-6.34011,-6.15982,-6.15982,-6.15982,-6.57213,-6.57213,-6.57213,-6.18044,-6.34011,-6.34011,-5.95782,-5.95782,-5.95782,-6.57213,-6.57213,-6.57213,-6.18044,-6.34011,-6.34011,-5.95782,-5.95782,-5.95782,-6.57213,-6.57213,-6.57213,-6.18044,-6.34011,-6.34011,-5.95782,-5.95782,-5.95782
18,1.41294,-6.46841,-6.46841,-6.46841,-6.56068,-6.24504,-6.24504,-6.30397,-6.30397,-6.30397,-6.46841,-6.46841,-6.46841,-6.56068,-6.24504,-6.24504,-6.30397,-6.30397,-6.30397,-6.46841,-6.46841,-6.46841,-6.56068,-6.24504,-6.24504,-6.30397,-6.30397,-6.30397,-6.46841,-6.46841,-6.46841,-6.30782,-6.24504,-6.24504,-6.07473,-6.07473,-6.07473,-6.46841,-6.46841,-6.46841,-6.30782,-6.24504,-6.24504,-6.07473,-6.07473,-6.07473,-6.46841,-6.46841,-6.46841,-6.30782,-6.24504,-6.24504,-6.07473,-6.07473,-6.07473,-6.46841,-6.46841,-6.46841,-6.07858,-6.24504,-6.24504,-5.86424,-5.86424,-5.86424,-6.46841,-6.46841,-6.46841,-6.07858,-6.24504,-6.24504,-5.86424,-5.86424,-5.86424,-6.46841,-6.46841,-6.46841,-6.07858,-6.24504,-6.24504,-5.86424,-5.86424,-5.86424
19,1.52076,-6.36523,-6.36523,-6.36523,-6.47737,-6.15019,-6.15019,-6.22877,-6.22877,-6.22877,-6.36523,-6.36523,-6.36523,-6.47737,-6.15019,-6.15019,-6.22877,-6.22877,-6.22877,-6.36523,-6.36523,-6.36523,-6.47737,-6.15019,-6.15019,-6.22877,-6.22877,-6.22877,-6.36523,-6.36523,-6.36523,-6.21466,-6.15019,-6.15019,-5.9895,-5.9895,-5.9895,-6.36523,-6.36523,-6.36523,-6.21466,-6.15019,-6.15019,-5.9895,-5.9895,-5.9895,-6.36523,-6.36523,-6.36523,-6.21466,-6.15019,-6.15019,-5.9895,-5.9895,-5.9895,-6.36523,-6.36523,-6.36523,-5.97727,-6.15019,-6.15019,-5.77084,-5.77084,-5.77084,-6.36523,-6.36523,-6.36523,-5.97727,-6.15019,-6.15019,-5.77084,-5.77084,-5.77084,-6.36523,-6.36523,-6.36523,-5.97727,-6.15019,-6.15019,-5.77084,-5.77084,-5.77084
20,1.63244,-6.26253,-6.26253,-6.26253,-6.39383,-6.05546,-6.05546,-6.15304,-6.15304,-6.15304,-6.26253,-6.26253,-6.26253,-6.39383,-6.05546,-6.05546,-6.15304,-6.15304,-6.15304,-6.26253,-6.26253,-6.26253,-6.39383,-6.05546,-6.05546,-6.15304,-6.15304,-6.15304,-6.26253,-6.26253,-6.26253,-6.12161,-6.05546,-6.05546,-5.90416,-5.90416,-5.90416,-6.26253,-6.26253,-6.26253,-6.12161,-6.05546,-6.05546,-5.90416,-5.90416,-5.90416,-6.26253,-6.26253,-6.26253,-6.12161,-6.05546,-6.05546,-5.90416,-5.90416,-5.90416,-6.26253,-6.26253,-6.26253,-5.87645,-6.05546,-6.05546,-5.67763,-5.67763,-5.67763,-6.26253,-6.26253,-6.26253,-5.87645,-6.05546,-6.05546,-5.67763,-5.67763,-5.67763,-6.26253,-6.26253,-6.26253,-5.87645,-6.05546,-6.05546,-5.67763,-5.67763,-5.67763
21,1.74812,-6.16027,-6.16027,-6.16027,-6.31016,-5.96087,-5.96087,-6.07683,-6.07683,-6.07683,-6.16027,-6.16027,-6.16027,-6.31016,-5.96087,-5.96087,-6.07683,-6.07683,-6.07683,-6.16027,-6.16027,-6.16027,-6.31016,-5.96087,-5.96087,-6.07683,-6.07683,-6.07683,-6.16027,-6.16027,-6.16027,-6.02879,-5.96087,-5.96087,-5.8187,-5.8187,-5.8187,-6.16027,-6.16027,-6.16027,-6.02879,-5.96087,-5.96087,-5.8187,-5.8187,-5.8187,-6.16027,-6.16027,-6.16027,-6.02879,-5.96087,-5.96087,-5.8187,-5.8187,-5.8187,-6.16027,-6.16027,-6.16027,-5.77607,-5.96087,-5.96087,-5.58458,-5.58458,-5.58458,-6.16027,-6.16027,-6.16027,-5.77607,-5.96087,-5.96087,-5.58458,-5.58458,-5.58458,-6.16027,-6.16027,-6.16027,-5.77607,-5.96087,-5.96087,-5.58458,-5.58458,-5.58458
22,1.86794,-6.05844,-6.05844,-6.05844,-6.22655,-5.86637,-5.86637,-6.00015,-6.00015,-6.00015,-6.05844,-6.05844,-6.05844,-6.22655,-5.86637,-5.86637,-6.00015,-6.00015,-6.00015,-6.05844,-6.05844,-6.05844,-6.22655,-5.86637,-5.86637,-6.00015,-6.00015,-6.00015,-6.05844,-6.05844,-6.05844,-5.93614,-5.86637,-5.86637,-5.73313,-5.73313,-5.73313,-6.05844,-6.05844,-6.05844,-5.93614,-5.86637,-5.86637,-5.73313,-5.73313,-5.73313,-6.05844,-6.05844,-6.05844,-5.93614,-5.86637,-5.86637,-5.73313,-5.73313,-5.73313,-6.05844,-6.05844,-6.05844,-5.6761,-5.86637,-5.86637,-5.49171,-5.49171,-5.49171,-6.05844,-6.05844,-6.05844,-5.6761,-5.86637,-5.86637,-5.49171,-5.49171,-5.49171,-6.05844,-6.05844,-6.05844,-5.6761,-5.86637,-5.86637,-5.49171,-5.49171,-5.49171
23,1.99205,-5.95698,-5.95698,-5.95698,-6.14269,-5.77197,-5.77197,-5.92304,-5.92304,-5.92304,-5.95698,-5.95698,-5.95698,-6.14269,-5.77197,-5.77197,-5.92304,-5.92304,-5.92304,-5.95698,-5.95698,-5.95698,-6.14269,-5.77197,-5.77197,-5.92304,-5.92304,-5.92304,-5.95698,-5.95698,-5.95698,-5.84361,-5.77197,-5.77197,-5.64748,-5.64748,-5.64748,-5.95698,-5.95698,-5.95698,-5.84361,-5.77197,-5.77197,-5.64748,-5.64748,-5.64748,-5.95698,-5.95698,-5.95698,-5.84361,-5.77197,-5.77197,-5.64748,-5.64748,-5.64748,-5.95698,-5.95698,-5.95698,-5.57654,-5.77197,-5.77197,-5.39906,-5.39906,-5.39906,-5.95698,-5.95698,-5.95698,-5.57654,-5.77197,-5.77197,-5.39906,-5.39906,-5.39906,-5.95698,-5.95698,-5.95698,-5.57654,-5.77197,-5.77197,-5.39906,-5.39906,-5.39906
24,2.1206,-5.85589,-5.85589,-5.85589,-6.05867,-5.67767,-5.67767,-5.8457,-5.8457,-5.8457,-5.85589,-5.85589,-5.85589,-6.05867,-5.67767,-5.67767,-5.8457,-5.8457,-5.8457,-5.85589,-5.85589,-5.85589,-6.05867,-5.67767,-5.67767,-5.8457,-5.8457,-5.8457,-5.85589,-5.85589,-5.85589,-5.75121,-5.67767,-5.67767,-5.56174,-5.56174,-5.56174,-5.85589,-5.85589,-5.85589,-5.75121,-5.67767,-5.67767,-5.56174,-5.56174,-5.56174,-5.85589,-5.85589,-5.85589,-5.75121,-5.67767,-5.67767,-5.56174,-5.56174,-5.56174,-5.85589,-5.85589,-5.85589,-5.47743,-5.67767,-5.67767,-5.30662,-5.30662,-5.30662,-5.85589,-5.85589,-5.85589,-5.47743,-5.67767,-5.67767,-5.30662,-5.30662,-5.30662,-5.85589,-5.85589,-5.85589,-5.47743,-5.67767,-5.67767,-5.30662,-5.30662,-5.30662
