gridnumber,capital,Portfolio[0],Portfolio[1],Portfolio[2],Portfolio[3],Portfolio[4],Portfolio[5],Portfolio[6]
248,26.2442,0,0,0,0,0.004,0.008,0.014
249,26.5668,0,0,0,0,0.004,0.008,0.014
250,26.8931,0,0,0,0,0.004,0.008,0.014
251,27.2232,0,0,0,0,0.004,0.008,0.014
252,27.5571,0,0,0,0,0.004,0.008,0.014
253,27.8949,0,0,0,0,0.004,0.008,0.014
254,28.2366,0,0,0,0,0.004,0.008,0.014
255,28.5823,0,0,0,0,0.004,0.008,0.014
256,28.932,0,0,0,0,0.004,0.008,0.014
257,29.2857,0,0,0,0,0.004,0.008,0.014
258,29.6435,0,0,0,0,0.004,0.008,0.014
259,30.0055,0,0,0,0,0.004,0.008,0.014
260,30.3716,0,0,0,0,0.004,0.008,0.014
261,30.742,0,0,0,0,0.004,0.008,0.014
262,31.1167,0,0,0,0,0.004,0.01,0.014
263,31.4958,0,0,0,0,0.004,0.01,0.016
264,31.8792,0,0,0,0,0.004,0.01,0.016
265,32.267,0,0,0,0,0.006,0.01,0.016
266,32.6594,0,0,0,0,0.006,0.012,0.016
267,33.0563,0,0,0,0,0.006,0.012,0.016
268,33.4578,0,0,0,0,0.006,0.012,0.016
269,33.864,0,0,0,0,0.006,0.012,0.018
270,34.2748,0,0,0,0,0.006,0.012,0.018
271,34.6904,0,0,0,0,0.006,0.012,0.018
272,35.1109,0,0,0,0,0.006,0.012,0.018
273,35.5362,0,0,0,0,0.006,0.014,0.018
274,35.9664,0,0,0,0,0.006,0.014,0.018
275,36.4016,0,0,0,0,0.006,0.014,0.018
276,36.8419,0,0,0,0,0.006,0.014,0.018
277,37.2872,0,0,0,0,0.006,0.014,0.018
278,37.7377,0,0,0,0,0.006,0.014,0.018
279,38.1935,0,0,0,0,0.006,0.014,0.018
280,38.6545,0,0,0,0,0.006,0.014,0.018
281,39.1209,0,0,0,0,0.006,0.014,0.02
282,39.5926,0,0,0,0,0.008,0.014,0.02
283,40.0698,0,0,0,0,0.008,0.014,0.02
284,40.5526,0,0,0,0,0.008,0.014,0.022
285,41.0409,0,0,0,0,0.008,0.014,0.022
286,41.5349,0,0,0,0,0.008,0.014,0.022
287,42.0347,0,0,0,0,0.008,0.014,0.024
288,42.5402,0,0,0,0,0.008,0.014,0.024
289,43.0516,0,0,0,0,0.008,0.014,0.024
290,43.5689,0,0,0,0,0.008,0.016,0.024
291,44.0922,0,0,0,0,0.008,0.016,0.024
292,44.6215,0,0,0,0,0.008,0.016,0.024
293,45.157,0,0,0,0,0.008,0.016,0.024
294,45.6987,0,0,0,0,0.008,0.016,0.026
295,46.2467,0,0,0,0,0.008,0.016,0.026
296,46.801,0,0,0,0,0.008,0.018,0.026
297,47.3617,0,0,0,0,0.008,0.018,0.026
298,47.9289,0,0,0,0,0.008,0.018,0.028
299,48.5027,0,0,0,0,0.008,0.018,0.028
300,49.0832,0,0,0,0,0.008,0.018,0.028
301,49.6704,0,0,0,0,0.008,0.018,0.028
302,50.2644,0,0,0,0,0.008,0.018,0.028
303,50.8652,0,0,0,0,0.008,0.018,0.028
304,51.473,0,0,0,0,0.008,0.018,0.028
305,52.0879,0,0,0,0,0.008,0.018,0.028
306,52.7099,0,0,0,0,0.008,0.018,0.028
307,53.3391,0,0,0,0,0.008,0.018,0.03
308,53.9756,0,0,0,0,0.01,0.02,0.03
309,54.6194,0,0,0,0,0.01,0.02,0.03
310,55.2707,0,0,0,0,0.01,0.02,0.032
311,55.9296,0,0,0,0,0.01,0.022,0.032
312,56.5961,0,0,0,0,0.012,0.022,0.032
313,57.2703,0,0,0,0,0.012,0.022,0.034
314,57.9523,0,0,0,0,0.012,0.024,0.034
315,58.6423,0,0,0,0,0.012,0.024,0.034
316,59.3402,0,0,0,0,0.012,0.024,0.034
317,60.0462,0,0,0,0,0.012,0.024,0.034
318,60.7604,0,0,0,0,0.012,0.024,0.036
319,61.4828,0,0,0,0,0.014,0.024,0.036
320,62.2137,0,0,0,0,0.014,0.024,0.036
321,62.9529,0,0,0,0,0.014,0.026,0.036
322,63.7008,0,0,0,0,0.014,0.026,0.036
323,64.4573,0,0,0,0,0.014,0.026,0.038
324,65.2226,0,0,0,0,0.014,0.026,0.04
325,65.9968,0,0,0,0,0.014,0.028,0.04
326,66.7799,0,0,0,0,0.014,0.028,0.04
327,67.5721,0,0,0,0,0.014,0.028,0.04
328,68.3735,0,0,0,0,0.014,0.028,0.042
329,69.1841,0,0,0,0,0.014,0.028,0.042
330,70.0042,0,0,0,0,0.014,0.028,0.042
331,70.8337,0,0,0,0,0.014,0.028,0.042
332,71.6729,0,0,0,0,0.014,0.028,0.042
333,72.5218,0,0,0,0,0.014,0.028,0.044
334,73.3805,0,0,0,0,0.014,0.03,0.046
335,74.2492,0,0,0,0,0.014,0.03,0.046
336,75.1279,0,0,0,0,0.016,0.03,0.046
337,76.0168,0,0,0,0,0.016,0.032,0.048
338,76.916,0,0,0,0,0.016,0.032,0.048
339,77.8256,0,0,0,0,0.016,0.032,0.048
340,78.7458,0,0,0,0,0.016,0.034,0.048
341,79.6766,0,0,0,0,0.016,0.034,0.048
342,80.6182,0,0,0,0,0.018,0.034,0.046
343,81.5708,0,0,0,0,0.018,0.034,0.046
344,82.5343,0,0,0,0,0.018,0.034,0.044
345,83.509,0,0,0,0,0.018,0.036,0.044
346,84.495,0,0,0,0,0.018,0.036,0.042
347,85.4925,0,0,0,0,0.018,0.036,0.044
348,86.5014,0,0,0,0,0.018,0.036,0.042
349,87.5221,0,0,0,0,0.018,0.036,0.042
350,88.5546,0,0,0,0,0.018,0.036,0.04
351,89.5991,0,0,0,0,0.018,0.036,0.04
352,90.6556,0,0,0,0,0.018,0.034,0.038
353,91.7245,0,0,0,0,0.018,0.034,0.038
354,92.8056,0,0,0,0,0.02,0.032,0.038
355,93.8993,0,0,0,0,0.02,0.032,0.038
356,95.0057,0,0,0,0,0.02,0.03,0.036
357,96.1249,0,0,0,0,0.022,0.03,0.036
358,97.2571,0,0,0,0,0.022,0.03,0.034
359,98.4024,0,0,0,0,0.022,0.028,0.034
360,99.5609,0,0,0,0,0.022,0.028,0.032
361,100.733,0,0,0,0,0.022,0.028,0.032
362,101.918,0,0,0,0,0.022,0.026,0.032
363,103.118,0,0,0,0,0.02,0.026,0.03
364,104.331,0,0,0,0,0.02,0.024,0.03
365,105.558,0,0,0,0,0.02,0.024,0.028
366,106.8,0,0,0,0,0.018,0.022,0.028
367,108.055,0,0,0,0,0.018,0.022,0.026
368,109.326,0,0,0,0,0.016,0.022,0.024
369,110.611,0,0,0,0,0.016,0.02,0.022
370,111.911,0,0,0,0,0.014,0.02,0.02
371,113.226,0,0,0,0,0.014,0.02,0.02
372,114.556,0,0,0,0,0.014,0.018,0.018
373,115.902,0,0,0,0,0.012,0.016,0.016
374,117.263,0,0,0,0,0.012,0.014,0.016
375,118.64,0,0,0,0,0.012,0.014,0.014
376,120.033,0,0,0,0,0.01,0.012,0.012
377,121.442,0,0,0,0,0.01,0.01,0.01
378,122.868,0,0,0,0,0.008,0.01,0.01
379,124.31,0,0,0,0,0.008,0.008,0.008
380,125.769,0,0,0,0,0.006,0.006,0.006
381,127.244,0,0,0,0,0.004,0.006,0.006
382,128.737,0,0,0,0,0.004,0.004,0.004
383,130.247,0,0,0,0,0.002,0.002,0.004
384,131.774,0,0,0,0,0,0.002,0.002
385,133.32,0,0,0,0,0,0,0
386,134.883,0,0,0,0,0,0.002,0.002
387,136.464,0,0,0,0,0,0.002,0.002
388,138.063,0,0,0,0,0,0,0
389,139.681,0,0,0,0,0,0.002,0.002
390,141.318,0,0,0,0,0,0.002,0.002
391,142.974,0,0,0,0,0,0,0
392,144.649,0,0,0,0,0,0.002,0.002
393,146.343,0,0,0,0,0,0.002,0.002
394,148.057,0,0,0,0,0,0,0
395,149.791,0,0,0,0,0,0.002,0.002
396,151.545,0,0,0,0,0,0.002,0.002
397,153.319,0,0,0,0,0,0,0
398,155.114,0,0,0,0,0,0.002,0.002
399,156.929,0,0,0,0,0,0,0.002
400,158.766,0,0,0,0,0,0,0
401,160.624,0,0,0,0,0,0.002,0.002
402,162.503,0,0,0,0,0,0,0.002
403,164.404,0,0,0,0,0,0,0
404,166.328,0,0,0,0,0,0.002,0.002
405,168.273,0,0,0,0,0,0,0.002
406,170.241,0,0,0,0,0,0,0
407,172.232,0,0,0,0,0,0.002,0.002
408,174.246,0,0,0,0,0,0,0.002
409,176.283,0,0,0,0,0,0,0
410,178.344,0,0,0,0,0,0.002,0.002
411,180.428,0,0,0,0,0,0,0.002
412,182.537,0,0,0,0,0,0,0
413,184.671,0,0,0,0,0,0.002,0.002
414,186.829,0,0,0,0,0,0,0.002
415,189.012,0,0,0,0,0,0,0
416,191.22,0,0,0,0,0,0.002,0.002
417,193.454,0,0,0,0,0,0,0.002
418,195.713,0,0,0,0,0,0,0
419,197.999,0,0,0,0,0,0.002,0.002
420,200.312,0,0,0,0,0,0,0.002
421,202.651,0,0,0,0,0,0,0
422,205.017,0,0,0,0,0,0.002,0.002
423,207.411,0,0,0,0,0,0,0.002
424,209.832,0,0,0,0,0,0,0
425,212.282,0,0,0,0,0,0.002,0.002
426,214.76,0,0,0,0,0,0,0.002
427,217.266,0,0,0,0,0,0,0
428,219.802,0,0,0,0,0,0.002,0.002
429,222.367,0,0,0,0,0,0,0.002
430,224.962,0,0,0,0,0,0,0
431,227.586,0,0,0,0,0,0.002,0.002
432,230.242,0,0,0,0,0,0,0.002
433,232.928,0,0,0,0,0,0,0
434,235.645,0,0,0,0,0,0.002,0.002
435,238.393,0,0,0,0,0,0,0.002
436,241.174,0,0,0,0,0,0,0
437,243.986,0,0,0,0,0,0.002,0.002
438,246.831,0,0,0,0,0,0,0.002
439,249.709,0,0,0,0,0,0,0.002
440,252.621,0,0,0,0,0,0.002,0.002
441,255.566,0,0,0,0,0,0,0.002
442,258.545,0,0,0,0,0,0,0.002
443,261.559,0,0,0,0,0,0.002,0.002
444,264.608,0,0,0,0,0,0,0.002
445,267.692,0,0,0,0,0,0,0.002
446,270.812,0,0,0,0,0,0.002,0.002
447,273.968,0,0,0,0,0,0,0.002
448,277.16,0,0,0,0,0,0,0.002
449,280.39,0,0,0,0,0,0.002,0.002
450,283.657,0,0,0,0,0,0,0.002
451,286.962,0,0,0,0,0,0,0.002
452,290.305,0,0,0,0,0,0.002,0.002
453,293.686,0,0,0,0,0,0,0.002
454,297.107,0,0,0,0,0,0.002,0.002
455,300.568,0,0,0,0,0,0.002,0.002
456,304.069,0,0,0,0,0,0.002,0.002
457,307.61,0,0,0,0,0,0.002,0.002
458,311.192,0,0,0,0,0,0.002,0.002
459,314.816,0,0,0,0,0,0.002,0.002
460,318.482,0,0,0,0,0,0.002,0.002
461,322.19,0,0,0,0,0,0.002,0.002
462,325.941,0,0,0,0,0,0.002,0.002
463,329.736,0,0,0,0,0,0.002,0.002
464,333.574,0,0,0,0,0,0.002,0.002
465,337.457,0,0,0,0,0,0.002,0.002
466,341.385,0,0,0,0,0,0.002,0.002
467,345.359,0,0,0,0,0,0.002,0.002
468,349.379,0,0,0,0,0,0.002,0.002
469,353.445,0,0,0,0,0,0.002,0.002
470,357.558,0,0,0,0,0,0.002,0.002
471,361.719,0,0,0,0,0,0.002,0.002
472,365.928,0,0,0,0,0,0.002,0.002
473,370.186,0,0,0,0,0,0.002,0.002
474,374.493,0,0,0,0,0,0.002,0.002
475,378.85,0,0,0,0,0,0.002,0.002
476,383.258,0,0,0,0,0,0.002,0.002
477,387.717,0,0,0,0,0,0.002,0.002
478,392.227,0,0,0,0,0,0.002,0.002
479,396.79,0,0,0,0,0,0.002,0.002
480,401.405,0,0,0,0,0,0.002,0.002
481,406.074,0,0,0,0,0,0.002,0.002
482,410.797,0,0,0,0,0,0.002,0.002
483,415.575,0,0,0,0,0,0.002,0.002
484,420.408,0,0,0,0,0,0.002,0.002
485,425.297,0,0,0,0,0,0.002,0.004
486,430.242,0,0,0,0,0,0.002,0.004
487,435.245,0,0,0,0,0,0.002,0.004
488,440.306,0,0,0,0,0,0.002,0.004
489,445.426,0,0,0,0,0,0.002,0.004
490,450.605,0,0,0,0,0,0.002,0.004
491,455.844,0,0,0,0,0,0.002,0.004
492,461.143,0,0,0,0,0,0.002,0.004
493,466.504,0,0,0,0,0,0.002,0.004
494,471.927,0,0,0,0,0,0.002,0.004
495,477.413,0,0,0,0,0,0.002,0.004
496,482.963,0,0,0,0,0.002,0.002,0.004
497,488.577,0,0,0,0,0.002,0.002,0.004
498,494.255,0,0,0,0,0.002,0.002,0.004
499,500,0,0,0,0,0.002,0.002,0.004
