gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[0 7],VF[0 8],VF[0 9],VF[0 10],VF[0 11],VF[0 12],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[1 7],VF[1 8],VF[1 9],VF[1 10],VF[1 11],VF[1 12],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[2 7],VF[2 8],VF[2 9],VF[2 10],VF[2 11],VF[2 12],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[3 7],VF[3 8],VF[3 9],VF[3 10],VF[3 11],VF[3 12],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[4 7],VF[4 8],VF[4 9],VF[4 10],VF[4 11],VF[4 12],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[5 7],VF[5 8],VF[5 9],VF[5 10],VF[5 11],VF[5 12],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6],VF[6 7],VF[6 8],VF[6 9],VF[6 10],VF[6 11],VF[6 12]
23,0.485341,-10.3596,-10.3171,-10.2745,-10.232,-11.3896,-10.616,-10.1182,-9.65995,-9.61874,-9.57754,-9.53633,-10.3892,-9.90707,-9.42495,-8.89696,-8.85685,-8.81674,-8.77663,-9.60533,-9.13601,-8.66668,-8.67134,-8.65385,-8.63636,-8.61886,-8.74086,-8.28006,-8.58416,-7.86627,-7.84388,-7.82149,-7.7991,-8.27103,-8.00964,-7.74825,-6.83415,-6.80761,-6.78107,-6.75454,-7.30942,-6.99964,-6.68986,-5.30457,-5.28398,-5.26338,-5.24279,-5.75991,-5.47761,-5.20497,-10.4022,-10.3525,-10.3029,-10.2533,-11.4114,-10.6235,-10.1186,-9.70115,-9.65307,-9.605,-9.55692,-10.4034,-9.91434,-9.42532,-8.93704,-8.89024,-8.84344,-8.79665,-9.6191,-9.14307,-8.66704,-8.68882,-8.66841,-8.648,-8.62759,-8.75437,-8.28699,-8.58464,-7.88865,-7.86253,-7.83641,-7.81028,-8.27895,-8.01382,-7.74869,-6.8607,-6.82974,-6.79878,-6.76782,-7.31869,-7.00449,-6.69029
24,0.5095,-10.5255,-10.4137,-10.302,-10.2351,-10.3644,-10.2262,-9.86059,-9.82032,-9.71211,-9.6039,-9.53909,-9.66398,-9.52992,-9.17581,-9.05278,-8.94745,-8.84212,-8.77898,-8.90007,-8.76923,-9.13699,-8.7395,-8.69359,-8.64768,-8.62045,-8.67661,-8.62304,-8.47295,-7.95345,-7.89469,-7.83594,-7.80097,-7.87122,-7.80096,-7.60887,-6.93754,-6.86791,-6.79828,-6.75673,-6.83861,-6.75433,-6.52671,-5.4075,-5.33704,-5.27782,-5.24563,-5.31103,-5.24849,-5.07135,-10.5703,-10.4511,-10.3319,-10.2576,-10.3795,-10.2339,-9.86086,-9.86368,-9.74825,-9.63282,-9.56081,-9.6786,-9.53741,-9.17607,-9.09496,-8.9826,-8.87024,-8.80009,-8.91429,-8.7765,-9.13735,-8.24141,-8.70905,-8.66008,-8.62974,-8.68301,-8.62644,-8.47329,-7.9771,-7.91443,-7.85176,-7.81282,-7.8793,-7.8052,-7.6092,-6.96552,-6.89124,-6.81697,-6.77075,-6.84812,-6.75929,-6.52702
25,0.533939,-9.60303,-11.8973,-11.3405,-10.7095,-9.60302,-9.60302,-9.60302,-8.92725,-10.9239,-10.3539,-9.99803,-8.92725,-8.92725,-8.92725,-9.05618,-9.91789,-9.57142,-9.22495,-9.05618,-9.05618,-9.05618,-8.36033,-9.04824,-8.70806,-8.36788,-8.36033,-8.36033,-8.36033,-7.46811,-8.06802,-8.24761,-8.05453,-7.46811,-7.46811,-7.46811,-5.68788,-7.5126,-7.28379,-7.05498,-5.68788,-5.68788,-5.68788,-4.93743,-5.94081,-5.73144,-5.52819,-4.93743,-4.93743,-4.93743,-9.64973,-11.9588,-11.3881,-10.7332,-9.61853,-9.61073,-9.60293,-8.97248,-10.9818,-10.3845,-10.021,-8.94226,-8.93471,-8.92715,-9.06929,-9.95502,-9.60117,-9.24731,-9.06051,-9.05832,-9.05612,-8.37951,-9.08467,-8.73723,-8.3898,-8.36668,-8.36347,-8.36026,-7.49267,-8.10413,-8.26436,-8.06717,-7.47625,-7.47214,-7.46804,-6.39128,-7.53725,-7.30357,-7.06989,-6.37182,-6.36695,-5.68781
26,0.558661,-15.7109,-14.117,-12.7587,-11.5968,-9.5104,-9.372,-9.34752,-14.1492,-12.7535,-11.5597,-10.5447,-8.83742,-9.53618,-9.53253,-12.5681,-11.4255,-10.478,-9.73578,-9.03002,-8.99108,-8.98419,-11.0838,-10.1688,-9.45231,-8.8689,-8.32222,-8.26527,-8.2552,-9.69763,-9.04739,-8.46837,-8.34489,-7.41946,-7.34648,-7.33359,-8.49522,-7.91457,-7.78869,-7.39658,-5.63557,-5.50984,-5.49383,-7.51362,-7.07195,-6.63028,-5.84152,-4.89233,-4.82844,-4.81714,-15.8361,-14.214,-12.8196,-11.6343,-9.52672,-9.38008,-9.34743,-14.2705,-12.8353,-11.6152,-10.5821,-8.85319,-9.53736,-9.53249,-12.6619,-11.499,-10.5254,-9.75932,-9.03465,-8.99334,-8.98415,-11.1637,-10.2266,-9.48299,-8.89201,-8.32896,-8.26859,-8.25516,-9.76201,-9.08534,-8.49881,-8.35824,-7.42808,-7.35074,-7.33356,-8.54081,-7.95263,-7.80951,-7.41231,-5.64495,-5.5152,-5.49386
27,0.58367,-12.5478,-11.7013,-10.8985,-10.427,-9.22537,-9.15714,-9.77817,-11.3889,-10.7329,-10.1549,-9.72433,-9.51427,-9.50411,-9.49401,-10.2633,-9.79664,-9.37753,-8.95842,-8.94979,-8.93059,-8.91145,-9.34057,-8.92906,-8.51755,-8.70614,-8.20501,-8.17696,-8.14896,-8.35796,-8.37396,-8.14045,-7.90695,-7.26945,-7.23355,-7.19765,-7.70987,-7.43315,-7.15644,-6.87972,-5.42651,-5.39313,-5.35947,-6.54286,-5.86908,-5.61618,-5.35239,-4.76537,-4.7384,-4.71138,-12.6428,-11.7663,-11.0801,-10.4529,-9.24238,-9.16561,-9.77815,-11.4647,-10.7962,-10.1883,-9.74946,-9.51681,-9.50538,-9.49399,-10.3376,-9.83724,-9.41005,-8.98286,-8.95458,-8.93299,-8.91143,-9.38833,-8.96888,-8.54944,-8.71704,-8.21202,-8.18047,-8.14894,-8.40531,-8.39676,-8.15877,-7.92077,-7.27843,-7.23805,-7.19764,-7.74213,-7.46009,-7.17805,-6.89602,-5.43495,-5.39739,-5.35954
28,0.608968,-15.2501,-13.5613,-12.2132,-10.9389,-10.1047,-9.47113,-9.75927,-13.7103,-12.2975,-11.1263,-10.1833,-9.41186,-9.57031,-9.47614,-12.2231,-11.0428,-10.0526,-9.40488,-8.65394,-9.03513,-8.8572,-10.8,-9.82681,-9.17996,-8.54401,-8.57894,-8.319,-8.05906,-9.46179,-8.82923,-8.19806,-8.16063,-7.7414,-7.40874,-7.07607,-8.32873,-8.03306,-7.60564,-7.17822,-6.68164,-5.59257,-5.25693,-7.38698,-6.90553,-6.42409,-5.64165,-5.19898,-4.89263,-4.63401,-15.3866,-13.66,-12.2795,-11.1072,-10.1229,-9.48045,-9.75986,-13.835,-12.378,-11.1792,-10.2096,-9.42952,-9.57219,-9.4767,-12.3254,-11.1072,-10.0866,-9.43051,-8.67112,-9.03814,-8.85771,-10.8794,-9.8882,-9.21336,-8.56917,-8.58673,-8.32313,-8.05953,-9.53196,-8.87057,-8.23122,-8.17515,-7.75121,-7.41386,-7.07651,-8.3784,-8.06126,-7.6283,-7.19533,-6.69317,-5.59907,-5.25767
29,0.634559,-14.8735,-13.213,-11.822,-10.0727,-9.57075,-9.78747,-9.70898,-13.3813,-11.9963,-10.8508,-9.38112,-8.895,-9.50307,-9.42845,-11.9514,-10.802,-9.87605,-8.62426,-9.0571,-8.91609,-8.77509,-10.5924,-9.6607,-9.00662,-8.5612,-8.3552,-8.1492,-7.9432,-9.32434,-8.67519,-8.02603,-7.72121,-7.45758,-7.19395,-6.93032,-8.19231,-7.92865,-7.489,-6.65944,-5.68017,-5.36194,-5.11622,-7.28305,-6.78782,-5.92584,-5.17589,-4.92855,-4.71632,-4.51822,-15.0157,-13.3099,-11.8785,-10.1009,-9.58963,-9.78939,-9.70944,-13.5056,-12.0801,-10.9059,-9.4084,-8.91326,-9.50489,-9.42889,-12.0484,-10.8691,-9.91148,-8.65079,-9.06273,-8.91911,-8.7755,-10.6709,-9.70408,-9.04141,-8.57303,-8.36321,-8.1534,-7.94358,-9.37593,-8.71825,-8.06056,-7.73621,-7.4677,-7.19919,-6.93067,-8.24404,-7.95791,-7.51252,-6.67712,-5.6911,-5.36704,-5.11676
30,0.660447,-12.9127,-10.1329,-9.76553,-9.39813,-9.77533,-9.71785,-9.66037,-11.7178,-9.43975,-9.08394,-9.54624,-9.4916,-9.43695,-9.38231,-10.5926,-8.68175,-9.10713,-9.00387,-8.90061,-8.79735,-8.69409,-9.5236,-8.58235,-8.43149,-8.28062,-8.12976,-7.97889,-7.82802,-8.53928,-7.75017,-7.55708,-7.364,-7.17091,-6.97783,-6.78474,-7.83453,-6.69488,-6.46604,-5.53269,-5.33724,-5.15728,-4.96672,-6.68259,-5.19976,-5.02165,-4.84553,-4.69511,-4.55005,-4.43577,-13.0339,-10.1815,-9.80438,-9.4273,-9.7787,-9.71971,-9.66072,-11.8415,-9.48674,-9.12155,-9.55089,-9.49481,-9.43873,-9.38265,-10.6764,-8.72747,-9.11831,-9.01233,-8.90636,-8.80038,-8.69441,-9.57766,-8.6025,-8.44766,-8.29283,-8.138,-7.98316,-7.82833,-8.59292,-7.77586,-7.5777,-7.37954,-7.18138,-6.98321,-6.78505,-7.871,-6.72528,-6.49044,-5.55189,-5.34708,-5.16238,-4.96707
31,0.686635,-10.8011,-10.3386,-9.87608,-9.41357,-9.7658,-9.69345,-9.6211,-10.0867,-9.63881,-9.19087,-9.55129,-9.48251,-9.41373,-9.34494,-9.31135,-8.87531,-9.14042,-9.01045,-8.88048,-8.7505,-8.62053,-8.45278,-8.66848,-8.47859,-8.2887,-8.09881,-7.90892,-7.71903,-8.10249,-7.85948,-7.61646,-7.37344,-7.13043,-6.88741,-6.64439,-7.1119,-6.82391,-6.53592,-5.5451,-5.30109,-5.07445,-4.85815,-5.57385,-5.30188,-5.07782,-4.85495,-4.66649,-4.48397,-4.32966,-10.8841,-10.3891,-9.91653,-9.44395,-9.76938,-9.69546,-9.62154,-10.1454,-9.68772,-9.23002,-9.55619,-9.48591,-9.41563,-9.34535,-9.36843,-8.92288,-9.1521,-9.0193,-8.88649,-8.75369,-8.62089,-8.50876,-8.68946,-8.49544,-8.30142,-8.1074,-7.91338,-7.71936,-8.13449,-7.88619,-7.63789,-7.38959,-7.14129,-6.89299,-6.64469,-7.14974,-6.85549,-6.56124,-5.5652,-5.31144,-5.0801,-4.85865
32,0.713126,-9.75569,-9.72468,-9.72061,-9.68307,-9.64553,-9.60799,-9.57046,-9.47271,-9.44323,-9.43935,-9.40365,-9.36796,-9.33227,-9.29658,-8.87029,-8.81458,-8.80641,-8.73897,-8.67152,-8.60408,-8.53663,-8.08837,-8.00698,-7.99462,-7.89608,-7.79755,-7.69901,-7.60048,-7.11991,-7.01574,-6.99971,-6.87361,-6.74751,-6.6214,-6.4953,-5.28829,-5.19122,-5.17647,-5.05521,-4.93123,-4.83644,-4.74222,-4.65367,-4.57545,-4.56432,-4.4695,-4.4051,-4.30828,-4.21146,-9.76567,-9.73303,-9.72737,-9.68819,-9.64902,-9.60985,-9.57067,-9.4822,-9.45117,-9.44576,-9.40851,-9.37127,-9.33402,-9.29678,-8.88803,-8.82939,-8.81831,-8.74793,-8.67755,-8.60717,-8.53679,-8.1142,-8.02852,-8.01189,-7.90907,-7.80625,-7.70343,-7.6006,-7.15291,-7.04326,-7.02176,-6.89017,-6.75859,-6.627,-6.49542,-5.31904,-5.21682,-5.19711,-5.07444,-4.94149,-4.84082,-4.7425
33,0.739924,-9.54592,-9.54254,-9.53243,-9.53074,-9.52905,-9.52736,-9.52566,-9.27318,-9.26996,-9.26036,-9.25875,-9.25714,-9.25553,-9.25392,-8.49406,-8.48798,-8.46978,-8.46674,-8.4637,-8.46066,-8.45762,-7.53905,-7.53016,-7.50356,-7.49911,-7.49467,-7.49022,-7.48578,-6.41698,-6.4056,-5.15512,-5.14348,-5.13758,-5.1317,-5.12582,-4.68198,-4.67348,-4.64805,-4.6438,-4.63955,-4.6353,-4.63105,-4.15053,-4.14181,-4.11569,-4.11133,-4.10697,-4.10261,-4.09825,-9.55604,-9.55096,-9.53915,-9.53577,-9.53238,-9.52899,-9.52561,-9.2828,-9.27797,-9.26674,-9.26352,-9.26031,-9.25709,-9.25387,-8.51227,-8.50314,-8.48189,-8.47581,-8.46972,-8.46364,-8.45756,-7.56567,-7.55234,-7.52127,-7.51238,-7.50349,-7.4946,-7.48571,-6.45106,-6.43399,-5.1899,-5.17831,-5.15502,-5.13751,-5.12575,-4.70742,-4.69468,-4.66499,-4.65649,-4.64799,-4.63949,-4.631
34,0.767033,-9.55531,-9.54303,-9.53074,-9.51321,-9.49225,-9.48699,-9.48172,-9.28212,-9.27044,-9.25876,-9.24209,-9.22215,-9.21715,-9.21214,-8.51108,-8.48901,-8.46693,-8.43541,-8.39766,-8.3882,-8.37874,-7.56401,-7.53176,-7.4995,-7.45343,-7.39822,-7.3844,-7.37057,-6.44902,-6.40774,-5.1445,-5.083,-5.02438,-5.01131,-4.99825,-4.70582,-4.67498,-4.64415,-4.60007,-4.54737,-4.53416,-4.52094,-4.17534,-4.14369,-4.11204,-4.06668,-4.01025,-3.99904,-3.98789,-9.56583,-9.55179,-9.53775,-9.51846,-9.49572,-9.4887,-9.48168,-9.29212,-9.27877,-9.26542,-9.24708,-9.22545,-9.21878,-9.2121,-8.52999,-8.50476,-8.47953,-8.44486,-8.40393,-8.39132,-8.3787,-7.59165,-7.55479,-7.51792,-7.46725,-7.4074,-7.38897,-7.37054,-6.48442,-6.43724,-5.1861,-5.10128,-5.03305,-5.01563,-4.99821,-4.73228,-4.69704,-4.6618,-4.61331,-4.55613,-4.53851,-4.5209
35,0.794456,-9.5354,-9.51904,-9.50268,-9.48632,-9.46996,-9.4536,-9.43777,-9.26319,-9.24763,-9.23208,-9.21652,-9.20097,-9.18541,-9.17043,-8.47531,-8.44592,-8.41652,-8.38712,-8.35773,-8.32833,-8.29942,-7.51177,-7.46882,-7.42587,-7.38292,-7.33997,-7.29701,-7.25447,-5.17683,-5.10333,-5.05053,-5.00995,-4.96936,-4.92877,-4.88908,-4.65594,-4.61489,-4.57383,-4.53277,-4.49172,-4.47142,-4.42928,-4.12419,-4.08203,-4.03267,-3.99794,-3.96335,-3.92878,-3.89473,-9.54634,-9.52816,-9.50998,-9.4918,-9.47363,-9.45545,-9.43792,-9.27359,-9.25631,-9.23903,-9.22174,-9.20446,-9.18717,-9.17057,-8.49493,-8.46227,-8.42961,-8.39694,-8.36428,-8.33162,-8.29953,-7.54041,-7.49269,-7.44497,-7.39725,-7.34952,-7.3018,-7.25456,-6.41887,-5.13485,-5.07188,-5.02356,-4.97841,-4.93327,-4.88923,-4.68311,-4.63743,-4.59174,-4.54606,-4.50038,-4.47626,-4.42943
36,0.822196,-9.48268,-9.46763,-9.46766,-9.44885,-9.41125,-9.40184,-9.39244,-9.21306,-9.19875,-9.19879,-9.1809,-9.14514,-9.1362,-9.12725,-8.38059,-8.35355,-8.35357,-8.31976,-8.25219,-8.23529,-8.21839,-7.37337,-7.33386,-7.33387,-7.28448,-7.18571,-7.16101,-7.13631,-5.00091,-4.96357,-4.9636,-4.91688,-4.82349,-4.80015,-4.7768,-4.52362,-4.50815,-4.5083,-4.45895,-4.35981,-4.33517,-4.31052,-3.99019,-3.9584,-3.95852,-3.91875,-3.85362,-3.84284,-3.83207,-9.49397,-9.47703,-9.47522,-9.45453,-9.41499,-9.4037,-9.39241,-9.22379,-9.2077,-9.20598,-9.1863,-9.1487,-9.13796,-9.12723,-8.40087,-8.37045,-8.36711,-8.32993,-8.25893,-8.23865,-8.21837,-7.403,-7.35855,-7.35364,-7.29931,-7.19558,-7.16594,-7.13631,-5.02893,-4.98692,-4.98244,-4.93105,-4.83283,-4.80482,-4.77681,-4.55197,-4.50948,-4.50449,-4.47378,-4.36982,-4.34023,-4.31065
37,0.850258,-9.44038,-9.4443,-9.42485,-9.40539,-9.39773,-9.37244,-9.34714,-9.17285,-9.17658,-9.15808,-9.13958,-9.1323,-9.10825,-9.0842,-8.30459,-8.3116,-8.27664,-8.24169,-8.22777,-8.18233,-8.13689,-7.26233,-7.27256,-7.22148,-7.17041,-7.15003,-7.08363,-7.01724,-4.89597,-4.9056,-4.85729,-4.80897,-4.79013,-4.72736,-4.66458,-4.43672,-4.44704,-4.39601,-4.34498,-4.32475,-4.25837,-4.19199,-3.90084,-3.90914,-3.86873,-3.84648,-3.83777,-3.80886,-3.77995,-9.45205,-9.45407,-9.43267,-9.41127,-9.40168,-9.37444,-9.3472,-9.18394,-9.18587,-9.16552,-9.14517,-9.13606,-9.11016,-9.08426,-8.32556,-8.3291,-8.29065,-8.2522,-8.23482,-8.18588,-8.13694,-7.29297,-7.29811,-7.24193,-7.18574,-7.16029,-7.08879,-7.01729,-4.92495,-4.92991,-4.87677,-4.82363,-4.79995,-4.73236,-4.66477,-4.46738,-4.47257,-4.41643,-4.36028,-4.33506,-4.26357,-4.19208
38,0.878644,-9.40965,-9.39156,-9.38154,-9.33131,-9.32125,-9.3112,-9.30115,-9.14363,-9.12643,-9.1169,-9.06913,-9.05957,-9.05002,-9.04046,-8.24939,-8.21687,-8.19883,-8.10856,-8.09049,-8.07243,-8.05437,-7.18167,-7.13417,-7.10779,-6.97584,-6.94945,-6.92306,-6.89667,-4.81977,-4.77488,-4.74974,-4.62512,-4.60017,-4.57523,-4.55698,-4.3562,-4.30875,-4.28242,-4.15036,-4.10707,-4.08278,-4.06085,-3.85134,-3.83064,-3.81921,-3.76205,-3.75054,-3.73902,-3.72751,-9.42175,-9.40165,-9.38962,-9.33731,-9.32525,-9.31319,-9.30112,-9.15513,-9.13602,-9.12459,-9.07485,-9.06338,-9.05191,-9.04044,-8.27108,-8.23495,-8.2133,-8.11937,-8.0977,-8.07603,-8.05435,-7.21335,-7.16057,-7.12892,-6.99167,-6.96,-6.92833,-6.89666,-4.8496,-4.79967,-4.76988,-4.64011,-4.61018,-4.58025,-4.55714,-4.38788,-4.33515,-4.30349,-4.16626,-4.13464,-4.08757,-4.06075
39,0.90736,-9.32943,-9.30662,-9.29624,-9.28585,-9.26314,-9.25899,-9.25489,-9.06735,-9.04566,-9.03579,-9.02592,-9.00432,-9.00037,-8.99648,-8.10521,-8.0642,-8.04554,-8.02689,-7.98598,-7.97852,-7.97112,-6.97098,-6.91103,-6.88378,-6.85652,-6.79668,-6.78578,-6.77495,-4.62056,-4.56386,-4.54391,-4.5163,-4.45559,-4.44455,-4.43352,-4.1456,-4.07268,-4.05023,-4.02779,-3.97969,-3.97152,-3.96797,-3.75945,-3.73377,-3.72188,-3.70999,-3.68487,-3.6801,-3.67542,-9.34187,-9.31697,-9.30452,-9.29206,-9.26725,-9.26102,-9.25484,-9.07918,-9.05551,-9.04366,-9.03182,-9.00822,-9.0023,-8.99642,-8.12758,-8.08283,-8.06045,-8.03806,-7.99339,-7.9822,-7.97106,-7.00368,-6.93828,-6.90557,-6.87287,-6.80753,-6.79118,-6.77488,-4.6515,-4.58965,-4.56617,-4.53302,-4.46662,-4.45006,-4.43351,-4.17834,-4.09664,-4.06812,-4.04105,-3.98823,-3.97488,-3.96788
40,0.936408,-9.38786,-9.35787,-9.32787,-9.29787,-9.26787,-9.23787,-9.20787,-9.12292,-9.0944,-9.06588,-9.03736,-9.00883,-8.98031,-8.95179,-8.21,-8.1561,-8.1022,-8.0483,-7.9944,-7.94051,-7.88661,-7.12403,-7.04528,-6.96654,-6.88779,-6.80904,-6.73029,-6.65154,-4.76567,-4.69123,-4.61679,-4.54884,-4.46885,-4.38887,-4.30888,-4.2988,-4.22007,-4.14133,-4.05372,-3.98833,-3.9515,-3.92529,-3.8265,-3.79221,-3.75793,-3.72365,-3.68936,-3.65508,-3.62079,-9.40081,-9.36867,-9.33652,-9.30438,-9.27224,-9.2401,-9.20796,-9.13524,-9.10468,-9.07412,-9.04356,-9.013,-8.98244,-8.95188,-8.23319,-8.17544,-8.11769,-8.05994,-8.00219,-7.94444,-7.88669,-7.15786,-7.07348,-6.98911,-6.90473,-6.82036,-6.73598,-6.65161,-4.79772,-4.71797,-4.63823,-4.56612,-4.48041,-4.3947,-4.30899,-4.33266,-4.24829,-4.16392,-4.06769,-3.9977,-3.95345,-3.92538
41,0.965793,-9.27949,-9.2596,-9.23971,-9.21982,-9.19993,-9.18004,-9.16015,-9.01987,-9.00096,-8.98205,-8.96314,-8.94423,-8.92532,-8.90641,-8.01552,-7.97978,-7.94404,-7.90831,-7.87257,-7.83684,-7.8011,-6.83997,-6.78775,-6.73554,-6.68333,-6.63111,-6.5789,-6.52669,-4.49993,-4.44696,-4.39399,-4.34101,-4.28804,-4.23507,-4.15113,-4.01381,-3.97056,-3.95298,-3.93559,-3.9182,-3.90081,-3.88342,-3.70241,-3.67965,-3.6569,-3.63414,-3.61138,-3.58862,-3.56586,-9.29278,-9.27068,-9.24858,-9.22648,-9.20438,-9.18228,-9.16018,-9.03251,-9.0115,-8.99049,-8.96948,-8.94846,-8.92745,-8.90644,-8.03936,-7.99965,-7.95994,-7.92024,-7.88053,-7.84082,-7.80112,-6.87479,-6.81677,-6.75876,-6.70074,-6.64273,-6.58471,-6.5267,-4.53532,-4.47645,-4.41757,-4.3587,-4.29983,-4.24095,-4.1513,-4.04275,-3.99463,-3.96076,-3.94144,-3.92213,-3.90282,-3.8835
42,0.995519,-9.12599,-9.12371,-9.12143,-9.11916,-9.11688,-9.1146,-9.11232,-8.87392,-8.87175,-8.86959,-8.86742,-8.86526,-8.86309,-8.86093,-7.73953,-7.73543,-7.73134,-7.72725,-7.72315,-7.71906,-7.71497,-6.43657,-6.43059,-4.50173,-4.49559,-4.48945,-4.48332,-4.47718,-4.07576,-4.07172,-4.07067,-4.06962,-4.06858,-4.06753,-4.06648,-3.855,-3.853,-3.851,-3.84901,-3.84701,-3.84501,-3.84302,-3.52749,-3.52487,-3.52226,-3.51964,-3.51703,-3.51442,-3.5118,-9.1396,-9.13505,-9.13049,-9.12593,-9.12138,-9.11682,-9.11227,-8.88686,-8.88253,-8.8782,-8.87387,-8.86953,-8.8652,-8.86087,-7.76402,-7.75583,-7.74765,-7.73946,-7.73128,-7.72309,-7.7149,-6.47238,-6.46041,-6.44845,-6.43649,-4.50176,-4.48948,-4.47721,-4.10581,-4.09576,-4.08571,-4.07566,-4.0706,-4.0685,-4.06641,-3.86689,-3.8629,-3.85891,-3.85491,-3.85092,-3.84693,-3.84293
43,1.02559,-9.10583,-9.09879,-9.09175,-9.08471,-9.07767,-9.07063,-9.06359,-8.85475,-8.84806,-8.84137,-8.83467,-8.82798,-8.82128,-8.81459,-7.70338,-7.69073,-7.67808,-7.66543,-7.65278,-7.64013,-7.62748,-4.45998,-4.44101,-4.42204,-4.40307,-4.3841,-4.36513,-4.34616,-4.06317,-4.05994,-4.0567,-4.05347,-4.05023,-4.047,-4.04377,-3.83703,-3.83086,-3.82469,-3.81852,-3.81236,-3.80619,-3.80002,-3.50421,-3.49613,-3.48806,-3.47998,-3.4719,-3.46383,-3.45575,-9.11988,-9.11049,-9.1011,-9.09171,-9.08233,-9.07294,-9.06355,-8.8681,-8.85918,-8.85025,-8.84133,-8.8324,-8.82348,-8.81455,-7.72864,-7.71178,-7.69491,-7.67804,-7.66118,-7.64431,-7.62744,-4.49792,-4.47262,-4.44732,-4.42202,-4.39672,-4.37142,-4.34612,-4.0695,-4.06519,-4.06088,-4.05657,-4.05225,-4.04794,-4.04363,-3.84924,-3.84102,-3.83279,-3.82457,-3.81635,-3.80812,-3.7999
44,1.05601,-9.01457,-9.01457,-9.01457,-9.01457,-9.01457,-9.01457,-9.01457,-8.76798,-8.76798,-8.76798,-8.76798,-8.76798,-8.76798,-8.76798,-7.53929,-7.53929,-7.53929,-7.53929,-7.53929,-7.53929,-7.53929,-4.17162,-4.17162,-4.17162,-4.17162,-4.17162,-4.17162,-4.17162,-4.02156,-4.02156,-4.02156,-4.02156,-4.02156,-4.02156,-4.02156,-3.75731,-3.75731,-3.75731,-3.75731,-3.75731,-3.75731,-3.75731,-3.39958,-3.39958,-3.39958,-3.39958,-3.39958,-3.39958,-3.39958,-9.029,-9.02658,-9.02417,-9.02175,-9.01934,-9.01692,-9.0145,-8.7817,-8.77941,-8.77711,-8.77481,-8.77252,-8.77022,-8.76792,-7.56527,-7.56093,-7.55658,-7.55224,-7.5479,-7.54356,-7.53922,-4.20474,-4.19921,-4.19368,-4.18815,-4.18263,-4.1771,-4.17157,-4.0282,-4.02709,-4.02598,-4.02487,-4.02376,-4.02265,-4.02154,-3.76999,-3.76787,-3.76575,-3.76363,-3.76151,-3.7594,-3.75728
45,1.08678,-8.96481,-8.96481,-8.96481,-8.96481,-8.96481,-8.96481,-8.96481,-8.72067,-8.72067,-8.72067,-8.72067,-8.72067,-8.72067,-8.72067,-7.44989,-7.44989,-7.44989,-7.44989,-7.44989,-7.44989,-7.44989,nan,nan,nan,nan,nan,nan,nan,-3.9987,-3.9987,-3.9987,-3.9987,-3.9987,-3.9987,-3.9987,-3.7137,-3.7137,-3.7137,-3.7137,-3.7137,-3.7137,-3.7137,-3.34247,-3.34247,-3.34247,-3.34247,-3.34247,-3.34247,-3.34247,-8.97966,-8.97718,-8.97469,-8.9722,-8.96972,-8.96723,-8.96474,-8.73479,-8.73243,-8.73007,-8.7277,-8.72534,-8.72297,-8.72061,-7.47662,-7.47215,-7.46768,-7.46322,-7.45875,-7.45428,-7.44981,nan,nan,nan,nan,nan,nan,nan,-4.00553,-4.00438,-4.00324,-4.0021,-4.00096,-3.99981,-3.99867,-3.72674,-3.72456,-3.72238,-3.7202,-3.71802,-3.71584,-3.71366
46,1.1179,-8.91447,-8.91447,-8.91447,-8.91447,-8.91447,-8.91447,-8.91447,-8.67281,-8.67281,-8.67281,-8.67281,-8.67281,-8.67281,-8.67281,-7.35944,-7.35944,-7.35944,-7.35944,-7.35944,-7.35944,-7.35944,nan,nan,nan,nan,nan,nan,nan,-3.97557,-3.97557,-3.97557,-3.97557,-3.97557,-3.97557,-3.97557,-3.66958,-3.66958,-3.66958,-3.66958,-3.66958,-3.66958,-3.66958,-3.2847,-3.2847,-3.2847,-3.2847,-3.2847,-3.2847,-3.2847,-8.92975,-8.92719,-8.92464,-8.92208,-8.91952,-8.91696,-8.91441,-8.68734,-8.68491,-8.68248,-8.68005,-8.67761,-8.67518,-8.67275,-7.38695,-7.38235,-7.37775,-7.37316,-7.36856,-7.36397,-7.35937,nan,nan,nan,nan,nan,nan,nan,-3.98259,-3.98142,-3.98024,-3.97907,-3.97789,-3.97671,-3.97554,-3.683,-3.68075,-3.67851,-3.67627,-3.67403,-3.67178,-3.66954
