gridnumber,capital,policy[0 0 00],policy[0 0 01],policy[0 0 02],policy[0 0 10],policy[0 0 11],policy[0 0 12],policy[0 0 20],policy[0 0 21],policy[0 0 22],policy[0 1 00],policy[0 1 01],policy[0 1 02],policy[0 1 10],policy[0 1 11],policy[0 1 12],policy[0 1 20],policy[0 1 21],policy[0 1 22],policy[0 2 00],policy[0 2 01],policy[0 2 02],policy[0 2 10],policy[0 2 11],policy[0 2 12],policy[0 2 20],policy[0 2 21],policy[0 2 22],policy[1 0 00],policy[1 0 01],policy[1 0 02],policy[1 0 10],policy[1 0 11],policy[1 0 12],policy[1 0 20],policy[1 0 21],policy[1 0 22],policy[1 1 00],policy[1 1 01],policy[1 1 02],policy[1 1 10],policy[1 1 11],policy[1 1 12],policy[1 1 20],policy[1 1 21],policy[1 1 22],policy[1 2 00],policy[1 2 01],policy[1 2 02],policy[1 2 10],policy[1 2 11],policy[1 2 12],policy[1 2 20],policy[1 2 21],policy[1 2 22],policy[2 0 00],policy[2 0 01],policy[2 0 02],policy[2 0 10],policy[2 0 11],policy[2 0 12],policy[2 0 20],policy[2 0 21],policy[2 0 22],policy[2 1 00],policy[2 1 01],policy[2 1 02],policy[2 1 10],policy[2 1 11],policy[2 1 12],policy[2 1 20],policy[2 1 21],policy[2 1 22],policy[2 2 00],policy[2 2 01],policy[2 2 02],policy[2 2 10],policy[2 2 11],policy[2 2 12],policy[2 2 20],policy[2 2 21],policy[2 2 22]
107,67.2761,66.1419,66.268,66.268,66.2099,66.2099,66.2099,65.2147,65.2147,66.2933,66.1419,66.268,66.268,66.2099,66.2099,66.2099,65.2147,65.2147,66.2933,66.1419,66.268,66.268,66.2099,66.2099,66.2099,65.2147,65.2147,66.2933,66.6608,66.6572,66.6572,66.7289,66.7289,66.7289,66.9025,66.9025,66.8122,66.6608,66.6572,66.6572,66.7289,66.7289,66.7289,66.9025,66.9025,66.8122,66.6608,66.6572,66.6572,66.7289,66.7289,66.7289,66.9025,66.9025,66.8122,67.1798,67.0465,67.0465,67.2478,67.2478,67.2478,68.5902,68.5902,67.3312,67.1798,67.0465,67.0465,67.2478,67.2478,67.2478,68.5902,68.5902,67.3312,67.1798,67.0465,67.0465,67.2478,67.2478,67.2478,68.5902,68.5902,67.3312
108,69.741,68.5718,68.7025,68.7025,68.6399,68.6399,68.6399,67.6056,67.6056,68.7232,68.5718,68.7025,68.7025,68.6399,68.6399,68.6399,67.6056,67.6056,68.7232,68.5718,68.7025,68.7025,68.6399,68.6399,68.6399,67.6056,67.6056,68.7232,69.1098,69.106,69.106,69.1778,69.1778,69.1778,69.3553,69.3553,69.2612,69.1098,69.106,69.106,69.1778,69.1778,69.1778,69.3553,69.3553,69.2612,69.1098,69.106,69.106,69.1778,69.1778,69.1778,69.3553,69.3553,69.2612,69.6477,69.5095,69.5095,69.7158,69.7158,69.7158,71.1049,71.1049,69.7991,69.6477,69.5095,69.5095,69.7158,69.7158,69.7158,71.1049,71.1049,69.7991,69.6477,69.5095,69.5095,69.7158,69.7158,69.7158,71.1049,71.1049,69.7991
109,72.2941,71.0887,71.2241,71.2241,71.1567,71.1567,71.1567,70.0822,70.0822,71.2401,71.0887,71.2241,71.2241,71.1567,71.1567,71.1567,70.0822,70.0822,71.2401,71.0887,71.2241,71.2241,71.1567,71.1567,71.1567,70.0822,70.0822,71.2401,71.6463,71.6424,71.6424,71.7144,71.7144,71.7144,71.8959,71.8959,71.7978,71.6463,71.6424,71.6424,71.7144,71.7144,71.7144,71.8959,71.8959,71.7978,71.6463,71.6424,71.6424,71.7144,71.7144,71.7144,71.8959,71.8959,71.7978,72.204,72.0606,72.0606,72.2721,72.2721,72.2721,73.7095,73.7095,72.3554,72.204,72.0606,72.0606,72.2721,72.2721,72.2721,73.7095,73.7095,72.3554,72.204,72.0606,72.0606,72.2721,72.2721,72.2721,73.7095,73.7095,72.3554
110,74.9385,73.6956,73.836,73.836,73.7637,73.7637,73.7637,72.6474,73.713,73.8471,73.6956,73.836,73.836,73.7637,73.7637,73.7637,72.6474,73.713,73.8471,73.6956,73.836,73.836,73.7637,73.7637,73.7637,72.6474,73.713,73.8471,74.2737,74.2695,74.2695,74.3418,74.3418,74.3418,74.5274,74.4356,74.4251,74.2737,74.2695,74.2695,74.3418,74.3418,74.3418,74.5274,74.4356,74.4251,74.2737,74.2695,74.2695,74.3418,74.3418,74.3418,74.5274,74.4356,74.4251,74.8518,74.7031,74.7031,74.9198,74.9198,74.9198,76.4074,75.1583,75.0032,74.8518,74.7031,74.7031,74.9198,74.9198,74.9198,76.4074,75.1583,75.0032,74.8518,74.7031,74.7031,74.9198,74.9198,74.9198,76.4074,75.1583,75.0032
111,77.6776,76.3959,76.5413,76.5413,76.464,76.464,76.464,75.3044,76.4085,76.5473,76.3959,76.5413,76.5413,76.464,76.464,76.464,75.3044,76.4085,76.5473,76.3959,76.5413,76.5413,76.464,76.464,76.464,75.3044,76.4085,76.5473,76.9951,76.9907,76.9907,77.0632,77.0632,77.0632,77.2531,77.1576,77.1465,76.9951,76.9907,76.9907,77.0632,77.0632,77.0632,77.2531,77.1576,77.1465,76.9951,76.9907,76.9907,77.0632,77.0632,77.0632,77.2531,77.1576,77.1465,77.5943,77.4401,77.4401,77.6624,77.6624,77.6624,79.2019,77.9066,77.7457,77.5943,77.4401,77.4401,77.6624,77.6624,77.6624,79.2019,77.9066,77.7457,77.5943,77.4401,77.4401,77.6624,77.6624,77.6624,79.2019,77.9066,77.7457
112,80.5147,79.1928,79.3434,79.3434,79.2609,79.2609,79.2609,79.2005,79.2005,79.3442,79.1928,79.3434,79.3434,79.2609,79.2609,79.2609,79.2005,79.2005,79.3442,79.1928,79.3434,79.3434,79.2609,79.2609,79.2609,79.2005,79.2005,79.3442,79.8139,79.8092,79.8092,79.882,79.882,79.882,79.9769,79.9769,79.9653,79.8139,79.8092,79.8092,79.882,79.882,79.882,79.9769,79.9769,79.9653,79.8139,79.8092,79.8092,79.882,79.882,79.882,79.9769,79.9769,79.9653,80.435,80.275,80.275,80.503,80.503,80.503,80.7533,80.7533,80.5864,80.435,80.275,80.275,80.503,80.503,80.503,80.7533,80.7533,80.5864,80.435,80.275,80.275,80.503,80.503,80.503,80.7533,80.7533,80.5864
113,83.4534,82.0898,82.2458,82.2458,82.1579,82.1579,82.1579,82.0924,82.0924,82.2412,82.0898,82.2458,82.2458,82.1579,82.1579,82.1579,82.0924,82.0924,82.2412,82.0898,82.2458,82.2458,82.1579,82.1579,82.1579,82.0924,82.0924,82.2412,82.7335,82.7287,82.7287,82.8016,82.8016,82.8016,82.8971,82.8971,82.885,82.7335,82.7287,82.7287,82.8016,82.8016,82.8016,82.8971,82.8971,82.885,82.7335,82.7287,82.7287,82.8016,82.8016,82.8016,82.8971,82.8971,82.885,83.3773,83.2115,83.2115,83.4454,83.4454,83.4454,83.7019,83.7019,83.5287,83.3773,83.2115,83.2115,83.4454,83.4454,83.4454,83.7019,83.7019,83.5287,83.3773,83.2115,83.2115,83.4454,83.4454,83.4454,83.7019,83.7019,83.5287
114,86.4972,85.2521,85.2521,85.2521,85.1586,85.1586,85.1586,85.0877,85.2419,85.2419,85.2521,85.2521,85.2521,85.1586,85.1586,85.1586,85.0877,85.2419,85.2419,85.2521,85.2521,85.2521,85.1586,85.1586,85.1586,85.0877,85.2419,85.2419,85.7526,85.7526,85.7526,85.8258,85.8258,85.8258,85.9219,85.9091,85.9091,85.7526,85.7526,85.7526,85.8258,85.8258,85.8258,85.9219,85.9091,85.9091,85.7526,85.7526,85.7526,85.8258,85.8258,85.8258,85.9219,85.9091,85.9091,86.253,86.253,86.253,86.493,86.493,86.493,86.756,86.5764,86.5764,86.253,86.253,86.253,86.493,86.493,86.493,86.756,86.5764,86.5764,86.253,86.253,86.253,86.493,86.493,86.493,86.756,86.5764,86.5764
115,89.65,88.366,88.366,88.366,88.2666,88.2666,88.4339,88.35,88.35,88.35,88.366,88.366,88.366,88.2666,88.2666,88.4339,88.35,88.35,88.35,88.366,88.366,88.366,88.2666,88.2666,88.4339,88.35,88.35,88.35,88.8847,88.8847,88.8847,88.9582,88.9582,88.9526,89.0415,89.0415,89.0415,88.8847,88.8847,88.8847,88.9582,88.9582,88.9526,89.0415,89.0415,89.0415,88.8847,88.8847,88.8847,88.9582,88.9582,88.9526,89.0415,89.0415,89.0415,89.4033,89.4033,89.4033,89.6497,89.6497,89.4713,89.7331,89.7331,89.7331,89.4033,89.4033,89.4033,89.6497,89.6497,89.4713,89.7331,89.7331,89.7331,89.4033,89.4033,89.4033,89.6497,89.6497,89.4713,89.7331,89.7331,89.7331
116,92.9156,91.5913,91.5913,91.5913,91.4859,91.4859,91.6593,91.5693,91.5693,91.5693,91.5913,91.5913,91.5913,91.4859,91.4859,91.6593,91.5693,91.5693,91.5693,91.5913,91.5913,91.5913,91.4859,91.4859,91.6593,91.5693,91.5693,91.5693,92.1289,92.1289,92.1289,92.2026,92.2026,92.1968,92.286,92.286,92.286,92.1289,92.1289,92.1289,92.2026,92.2026,92.1968,92.286,92.286,92.286,92.1289,92.1289,92.1289,92.2026,92.2026,92.1968,92.286,92.286,92.286,92.6664,92.6664,92.6664,92.9194,92.9194,92.7344,93.0027,93.0027,93.0027,92.6664,92.6664,92.6664,92.9194,92.9194,92.7344,93.0027,93.0027,93.0027,92.6664,92.6664,92.6664,92.9194,92.9194,92.7344,93.0027,93.0027,93.0027
117,96.298,94.9321,94.9321,94.9321,94.8204,94.8204,95,94.9038,94.9038,94.9038,94.9321,94.9321,94.9321,94.8204,94.8204,95,94.9038,94.9038,94.9038,94.9321,94.9321,94.9321,94.8204,94.8204,95,94.9038,94.9038,94.9038,95.4892,95.4892,95.4892,95.5632,95.5632,95.5571,95.6466,95.6466,95.6466,95.4892,95.4892,95.4892,95.5632,95.5632,95.5571,95.6466,95.6466,95.6466,95.4892,95.4892,95.4892,95.5632,95.5632,95.5571,95.6466,95.6466,95.6466,96.0463,96.0463,96.0463,96.306,96.306,96.1143,96.3894,96.3894,96.3894,96.0463,96.0463,96.0463,96.306,96.306,96.1143,96.3894,96.3894,96.3894,96.0463,96.0463,96.0463,96.306,96.306,96.1143,96.3894,96.3894,96.3894
118,99.8015,98.3924,98.3924,98.3924,98.2742,98.2742,98.4603,98.3576,98.3576,98.3576,98.3924,98.3924,98.3924,98.2742,98.2742,98.4603,98.3576,98.3576,98.3576,98.3924,98.3924,98.3924,98.2742,98.2742,98.4603,98.3576,98.3576,98.3576,98.9698,98.9698,98.9698,99.0441,99.0441,99.0377,99.1275,99.1275,99.1275,98.9698,98.9698,98.9698,99.0441,99.0441,99.0377,99.1275,99.1275,99.1275,98.9698,98.9698,98.9698,99.0441,99.0441,99.0377,99.1275,99.1275,99.1275,99.5472,99.5472,99.5472,99.8139,99.8139,99.6151,99.8973,99.8973,99.8973,99.5472,99.5472,99.5472,99.8139,99.8139,99.6151,99.8973,99.8973,99.8973,99.5472,99.5472,99.5472,99.8139,99.8139,99.6151,99.8973,99.8973,99.8973
119,103.43,101.976,101.976,101.976,101.852,101.852,102.044,101.935,101.935,101.935,101.976,101.976,101.976,101.852,101.852,102.044,101.935,101.935,101.935,101.976,101.976,101.976,101.852,101.852,102.044,101.935,101.935,101.935,102.575,102.575,102.575,102.65,102.65,102.643,102.733,102.733,102.733,102.575,102.575,102.575,102.65,102.65,102.643,102.733,102.733,102.733,102.575,102.575,102.575,102.65,102.65,102.643,102.733,102.733,102.733,103.173,103.173,103.173,103.447,103.447,103.241,103.531,103.531,103.531,103.173,103.173,103.173,103.447,103.447,103.241,103.531,103.531,103.531,103.173,103.173,103.173,103.447,103.447,103.241,103.531,103.531,103.531
120,107.189,105.689,105.689,105.689,105.557,105.557,105.757,105.641,105.641,105.641,105.689,105.689,105.689,105.557,105.557,105.757,105.641,105.641,105.641,105.689,105.689,105.689,105.557,105.557,105.757,105.641,105.641,105.641,106.309,106.309,106.309,106.384,106.384,106.377,106.467,106.467,106.467,106.309,106.309,106.309,106.384,106.384,106.377,106.467,106.467,106.467,106.309,106.309,106.309,106.384,106.384,106.377,106.467,106.467,106.467,106.929,106.929,106.929,107.211,107.211,106.997,107.294,107.294,107.294,106.929,106.929,106.929,107.211,107.211,106.997,107.294,107.294,107.294,106.929,106.929,106.929,107.211,107.211,106.997,107.294,107.294,107.294
121,111.082,109.534,109.534,109.534,109.395,109.395,109.602,109.479,109.479,109.479,109.534,109.534,109.534,109.395,109.395,109.602,109.479,109.479,109.479,109.534,109.534,109.534,109.395,109.395,109.602,109.479,109.479,109.479,110.177,110.177,110.177,110.252,110.252,110.245,110.336,110.336,110.336,110.177,110.177,110.177,110.252,110.252,110.245,110.336,110.336,110.336,110.177,110.177,110.177,110.252,110.252,110.245,110.336,110.336,110.336,110.819,110.819,110.819,111.109,111.109,110.887,111.192,111.192,111.192,110.819,110.819,110.819,111.109,111.109,110.887,111.192,111.192,111.192,110.819,110.819,110.819,111.109,111.109,110.887,111.192,111.192,111.192
122,115.115,113.517,113.517,113.517,113.371,113.371,113.585,113.454,113.454,113.454,113.517,113.517,113.517,113.371,113.371,113.585,113.454,113.454,113.454,113.517,113.517,113.517,113.371,113.371,113.585,113.454,113.454,113.454,114.183,114.183,114.183,114.259,114.259,114.251,114.342,114.342,114.342,114.183,114.183,114.183,114.259,114.259,114.251,114.342,114.342,114.342,114.183,114.183,114.183,114.259,114.259,114.251,114.342,114.342,114.342,114.849,114.849,114.849,115.147,115.147,114.917,115.23,115.23,115.23,114.849,114.849,114.849,115.147,115.147,114.917,115.23,115.23,115.23,114.849,114.849,114.849,115.147,115.147,114.917,115.23,115.23,115.23
123,119.292,117.642,117.642,117.642,117.488,117.488,117.71,117.572,117.572,117.572,117.642,117.642,117.642,117.488,117.488,117.71,117.572,117.572,117.572,117.642,117.642,117.642,117.488,117.488,117.71,117.572,117.572,117.572,118.333,118.333,118.333,118.409,118.409,118.4,118.492,118.492,118.492,118.333,118.333,118.333,118.409,118.409,118.4,118.492,118.492,118.492,118.333,118.333,118.333,118.409,118.409,118.4,118.492,118.492,118.492,119.023,119.023,119.023,119.329,119.329,119.091,119.412,119.412,119.412,119.023,119.023,119.023,119.329,119.329,119.091,119.412,119.412,119.412,119.023,119.023,119.023,119.329,119.329,119.091,119.412,119.412,119.412
124,123.618,121.915,121.915,121.915,121.754,121.754,121.983,121.837,121.837,121.837,121.915,121.915,121.915,121.754,121.754,121.983,121.837,121.837,121.837,121.915,121.915,121.915,121.754,121.754,121.983,121.837,121.837,121.837,122.631,122.631,122.631,122.707,122.707,122.699,122.791,122.791,122.791,122.631,122.631,122.631,122.707,122.707,122.699,122.791,122.791,122.791,122.631,122.631,122.631,122.707,122.707,122.699,122.791,122.791,122.791,123.346,123.346,123.346,123.661,123.661,123.414,123.744,123.744,123.744,123.346,123.346,123.346,123.661,123.661,123.414,123.744,123.744,123.744,123.346,123.346,123.346,123.661,123.661,123.414,123.744,123.744,123.744
125,128.099,126.341,126.341,126.341,126.171,126.171,126.409,126.255,126.255,126.255,126.341,126.341,126.341,126.171,126.171,126.409,126.255,126.255,126.255,126.341,126.341,126.341,126.171,126.171,126.409,126.255,126.255,126.255,127.083,127.083,127.083,127.159,127.159,127.15,127.243,127.243,127.243,127.083,127.083,127.083,127.159,127.159,127.15,127.243,127.243,127.243,127.083,127.083,127.083,127.159,127.159,127.15,127.243,127.243,127.243,127.824,127.824,127.824,128.148,128.148,127.892,128.231,128.231,128.231,127.824,127.824,127.824,128.148,128.148,127.892,128.231,128.231,128.231,127.824,127.824,127.824,128.148,128.148,127.892,128.231,128.231,128.231
126,132.741,130.926,130.926,130.926,130.747,130.747,130.994,130.831,130.831,130.831,130.926,130.926,130.926,130.747,130.747,130.994,130.831,130.831,130.831,130.926,130.926,130.926,130.747,130.747,130.994,130.831,130.831,130.831,131.694,131.694,131.694,131.771,131.771,131.762,131.855,131.855,131.855,131.694,131.694,131.694,131.771,131.771,131.762,131.855,131.855,131.855,131.694,131.694,131.694,131.771,131.771,131.762,131.855,131.855,131.855,132.462,132.462,132.462,132.795,132.795,132.53,132.878,132.878,132.878,132.462,132.462,132.462,132.795,132.795,132.53,132.878,132.878,132.878,132.462,132.462,132.462,132.795,132.795,132.53,132.878,132.878,132.878
127,137.549,135.674,135.674,135.674,135.487,135.487,135.742,135.57,135.57,135.57,135.674,135.674,135.674,135.487,135.487,135.742,135.57,135.57,135.57,135.674,135.674,135.674,135.487,135.487,135.742,135.57,135.57,135.57,136.47,136.47,136.47,136.548,136.548,136.538,136.631,136.631,136.631,136.47,136.47,136.47,136.548,136.548,136.538,136.631,136.631,136.631,136.47,136.47,136.47,136.548,136.548,136.538,136.631,136.631,136.631,137.266,137.266,137.266,137.609,137.609,137.334,137.692,137.692,137.692,137.266,137.266,137.266,137.609,137.609,137.334,137.692,137.692,137.692,137.266,137.266,137.266,137.609,137.609,137.334,137.692,137.692,137.692
128,142.529,140.593,140.593,140.593,140.396,140.396,140.66,140.479,140.479,140.479,140.593,140.593,140.593,140.396,140.396,140.66,140.479,140.479,140.479,140.593,140.593,140.593,140.396,140.396,140.66,140.479,140.479,140.479,141.417,141.417,141.417,141.496,141.496,141.485,141.579,141.579,141.579,141.417,141.417,141.417,141.496,141.496,141.485,141.579,141.579,141.579,141.417,141.417,141.417,141.496,141.496,141.485,141.579,141.579,141.579,142.242,142.242,142.242,142.595,142.595,142.31,142.678,142.678,142.678,142.242,142.242,142.242,142.595,142.595,142.31,142.678,142.678,142.678,142.242,142.242,142.242,142.595,142.595,142.31,142.678,142.678,142.678
129,147.686,145.687,145.687,145.687,145.481,145.481,145.755,145.564,145.564,145.564,145.687,145.687,145.687,145.481,145.481,145.755,145.564,145.564,145.564,145.687,145.687,145.687,145.481,145.481,145.755,145.564,145.564,145.564,146.541,146.541,146.541,146.62,146.62,146.609,146.704,146.704,146.704,146.541,146.541,146.541,146.62,146.62,146.609,146.704,146.704,146.704,146.541,146.541,146.541,146.62,146.62,146.609,146.704,146.704,146.704,147.396,147.396,147.396,147.76,147.76,147.464,147.843,147.843,147.843,147.396,147.396,147.396,147.76,147.76,147.464,147.843,147.843,147.843,147.396,147.396,147.396,147.76,147.76,147.464,147.843,147.843,147.843
130,153.029,150.964,150.964,150.964,150.748,150.748,151.031,150.831,150.831,150.831,150.964,150.964,150.964,150.748,150.748,151.031,150.831,150.831,150.831,150.964,150.964,150.964,150.748,150.748,151.031,150.831,150.831,150.831,151.849,151.849,151.849,151.928,151.928,151.917,152.012,152.012,152.012,151.849,151.849,151.849,151.928,151.928,151.917,152.012,152.012,152.012,151.849,151.849,151.849,151.928,151.928,151.917,152.012,152.012,152.012,152.734,152.734,152.734,153.109,153.109,152.802,153.192,153.192,153.192,152.734,152.734,152.734,153.109,153.109,152.802,153.192,153.192,153.192,152.734,152.734,152.734,153.109,153.109,152.802,153.192,153.192,153.192
131,158.563,156.429,156.429,156.429,156.203,156.203,156.497,156.287,156.287,156.287,156.429,156.429,156.429,156.203,156.203,156.497,156.287,156.287,156.287,156.429,156.429,156.429,156.203,156.203,156.497,156.287,156.287,156.287,157.346,157.346,157.346,157.427,157.427,157.414,157.51,157.51,157.51,157.346,157.346,157.346,157.427,157.427,157.414,157.51,157.51,157.51,157.346,157.346,157.346,157.427,157.427,157.414,157.51,157.51,157.51,158.264,158.264,158.264,158.65,158.65,158.332,158.733,158.733,158.733,158.264,158.264,158.264,158.65,158.65,158.332,158.733,158.733,158.733,158.264,158.264,158.264,158.65,158.65,158.332,158.733,158.733,158.733
132,164.295,162.09,162.09,162.09,161.854,161.854,162.158,161.937,161.937,161.937,162.09,162.09,162.09,161.854,161.854,162.158,161.937,161.937,161.937,162.09,162.09,162.09,161.854,161.854,162.158,161.937,161.937,161.937,163.041,163.041,163.041,163.121,163.121,163.109,163.205,163.205,163.205,163.041,163.041,163.041,163.121,163.121,163.109,163.205,163.205,163.205,163.041,163.041,163.041,163.121,163.121,163.109,163.205,163.205,163.205,163.991,163.991,163.991,164.389,164.389,164.059,164.472,164.472,164.472,163.991,163.991,163.991,164.389,164.389,164.059,164.472,164.472,164.472,163.991,163.991,163.991,164.389,164.389,164.059,164.472,164.472,164.472
133,170.231,167.954,167.954,167.954,167.707,167.707,168.022,167.79,167.79,167.79,167.954,167.954,167.954,167.707,167.707,168.022,167.79,167.79,167.79,167.954,167.954,167.954,167.707,167.707,168.022,167.79,167.79,167.79,168.939,168.939,168.939,169.02,169.02,169.007,169.103,169.103,169.103,168.939,168.939,168.939,169.02,169.02,169.007,169.103,169.103,169.103,168.939,168.939,168.939,169.02,169.02,169.007,169.103,169.103,169.103,169.924,169.924,169.924,170.333,170.333,169.991,170.417,170.417,170.417,169.924,169.924,169.924,170.333,170.333,169.991,170.417,170.417,170.417,169.924,169.924,169.924,170.333,170.333,169.991,170.417,170.417,170.417
134,176.381,174.027,174.027,174.027,173.769,173.769,174.095,173.853,173.853,173.853,174.027,174.027,174.027,173.769,173.769,174.095,173.853,173.853,173.853,174.027,174.027,174.027,173.769,173.769,174.095,173.853,173.853,173.853,175.048,175.048,175.048,175.13,175.13,175.116,175.213,175.213,175.213,175.048,175.048,175.048,175.13,175.13,175.116,175.213,175.213,175.213,175.048,175.048,175.048,175.13,175.13,175.116,175.213,175.213,175.213,176.068,176.068,176.068,176.49,176.49,176.136,176.574,176.574,176.574,176.068,176.068,176.068,176.49,176.49,176.136,176.574,176.574,176.574,176.068,176.068,176.068,176.49,176.49,176.136,176.574,176.574,176.574
135,182.75,180.318,180.318,180.318,180.049,180.049,180.386,180.132,180.132,180.132,180.318,180.318,180.318,180.049,180.049,180.386,180.132,180.132,180.132,180.318,180.318,180.318,180.049,180.049,180.386,180.132,180.132,180.132,181.376,181.376,181.376,181.458,181.458,181.443,181.542,181.542,181.542,181.376,181.376,181.376,181.458,181.458,181.443,181.542,181.542,181.542,181.376,181.376,181.376,181.458,181.458,181.443,181.542,181.542,181.542,182.433,182.433,182.433,182.868,182.868,182.501,182.951,182.951,182.951,182.433,182.433,182.433,182.868,182.868,182.501,182.951,182.951,182.951,182.433,182.433,182.433,182.868,182.868,182.501,182.951,182.951,182.951
136,189.348,186.834,186.834,186.834,186.553,186.553,186.902,186.636,186.636,186.636,186.834,186.834,186.834,186.553,186.553,186.902,186.636,186.636,186.636,186.834,186.834,186.834,186.553,186.553,186.902,186.636,186.636,186.636,187.93,187.93,187.93,188.013,188.013,187.998,188.097,188.097,188.097,187.93,187.93,187.93,188.013,188.013,187.998,188.097,188.097,188.097,187.93,187.93,187.93,188.013,188.013,187.998,188.097,188.097,188.097,189.025,189.025,189.025,189.474,189.474,189.093,189.557,189.557,189.557,189.025,189.025,189.025,189.474,189.474,189.093,189.557,189.557,189.557,189.025,189.025,189.025,189.474,189.474,189.093,189.557,189.557,189.557
137,196.181,193.584,193.584,193.584,193.289,193.289,193.651,162.986,162.986,193.373,193.584,193.584,193.584,193.289,193.289,193.651,162.986,162.986,193.373,193.584,193.584,193.584,193.289,193.289,193.651,162.986,162.986,193.373,194.719,194.719,194.719,194.803,194.803,194.786,202.022,202.022,194.886,194.719,194.719,194.719,194.803,194.803,194.786,202.022,202.022,194.886,194.719,194.719,194.719,194.803,194.803,194.786,202.022,202.022,194.886,195.854,195.854,195.854,196.316,196.316,195.921,241.128,241.128,196.399,195.854,195.854,195.854,196.316,196.316,195.921,241.128,241.128,196.399,195.854,195.854,195.854,196.316,196.316,195.921,241.128,241.128,196.399
138,203.259,200.574,200.574,200.574,200.267,200.267,200.642,168.898,168.898,200.351,200.574,200.574,200.574,200.267,200.267,200.642,168.898,168.898,200.351,200.574,200.574,200.574,200.267,200.267,200.642,168.898,168.898,200.351,201.75,201.75,201.75,201.835,201.835,201.818,209.353,209.353,201.919,201.75,201.75,201.75,201.835,201.835,201.818,209.353,209.353,201.919,201.75,201.75,201.75,201.835,201.835,201.818,209.353,209.353,201.919,202.926,202.926,202.926,203.403,203.403,202.994,249.886,249.886,203.486,202.926,202.926,202.926,203.403,203.403,202.994,249.886,249.886,203.486,202.926,202.926,202.926,203.403,203.403,202.994,249.886,249.886,203.486
139,210.59,207.815,207.815,207.815,174.934,207.495,207.883,175.022,175.022,175.022,207.815,207.815,207.815,174.934,207.495,207.883,175.022,175.022,175.022,207.815,207.815,207.815,174.934,207.495,207.883,175.022,175.022,175.022,209.034,209.034,209.034,216.861,209.119,209.101,216.949,216.949,216.949,209.034,209.034,209.034,216.861,209.119,209.101,216.949,216.949,216.949,209.034,209.034,209.034,216.861,209.119,209.101,216.949,216.949,216.949,210.252,210.252,210.252,258.872,210.744,210.32,258.961,258.961,258.961,210.252,210.252,210.252,258.872,210.744,210.32,258.961,258.961,258.961,210.252,210.252,210.252,258.872,210.744,210.32,258.961,258.961,258.961
140,218.184,215.315,215.315,215.315,181.279,214.981,215.383,181.367,181.367,181.367,215.315,215.315,215.315,181.279,214.981,215.383,181.367,181.367,181.367,215.315,215.315,215.315,181.279,214.981,215.383,181.367,181.367,181.367,216.578,216.578,216.578,224.732,216.664,216.645,224.82,224.82,224.82,216.578,216.578,216.578,224.732,216.664,216.645,224.82,224.82,224.82,216.578,216.578,216.578,224.732,216.664,216.645,224.82,224.82,224.82,217.84,217.84,217.84,268.274,218.347,217.908,268.363,268.363,268.363,217.84,217.84,217.84,268.274,218.347,217.908,268.363,268.363,268.363,217.84,217.84,217.84,268.274,218.347,217.908,268.363,268.363,268.363
141,226.05,223.084,223.084,223.084,187.853,222.735,223.152,187.94,187.94,187.94,223.084,223.084,223.084,187.853,222.735,223.152,187.94,187.94,187.94,223.084,223.084,223.084,187.853,222.735,223.152,187.94,187.94,187.94,224.392,224.392,224.392,232.888,224.479,224.459,232.976,232.976,232.976,224.392,224.392,224.392,232.888,224.479,224.459,232.976,232.976,232.976,224.392,224.392,224.392,232.888,224.479,224.459,232.976,232.976,232.976,225.699,225.699,225.699,278.016,226.223,225.767,278.104,278.104,278.104,225.699,225.699,225.699,278.016,226.223,225.767,278.104,278.104,278.104,225.699,225.699,225.699,278.016,226.223,225.767,278.104,278.104,278.104
142,234.197,231.13,231.13,231.13,194.664,194.664,231.198,194.751,194.751,194.751,231.13,231.13,231.13,194.664,194.664,231.198,194.751,194.751,194.751,231.13,231.13,231.13,194.664,194.664,231.198,194.751,194.751,194.751,232.485,232.485,232.485,241.339,241.339,232.553,241.427,241.427,241.427,232.485,232.485,232.485,241.339,241.339,232.553,241.427,241.427,241.427,232.485,232.485,232.485,241.339,241.339,232.553,241.427,241.427,241.427,233.84,233.84,233.84,288.109,288.109,233.908,288.197,288.197,288.197,233.84,233.84,233.84,288.109,288.109,233.908,288.197,288.197,288.197,233.84,233.84,233.84,288.109,288.109,233.908,288.197,288.197,288.197
143,242.635,239.465,239.465,239.465,201.72,201.72,239.533,201.808,201.808,201.808,239.465,239.465,239.465,201.72,201.72,239.533,201.808,201.808,201.808,239.465,239.465,239.465,201.72,201.72,239.533,201.808,201.808,201.808,240.868,240.868,240.868,250.097,250.097,240.936,250.185,250.185,250.185,240.868,240.868,240.868,250.097,250.097,240.936,250.185,250.185,250.185,240.868,240.868,240.868,250.097,250.097,240.936,250.185,250.185,250.185,242.272,242.272,242.272,298.569,298.569,242.34,298.657,298.657,298.657,242.272,242.272,242.272,298.569,298.569,242.34,298.657,298.657,298.657,242.272,242.272,242.272,298.569,298.569,242.34,298.657,298.657,298.657
