gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4]
42,3.78225,6.42214e-028,2.32374e-027,3.68104e-027,2.32374e-027,6.42214e-028,1.49777e-027,5.41943e-027,8.58492e-027,5.41943e-027,1.49777e-027,1.33239e-027,4.82102e-027,7.63698e-027,4.82102e-027,1.33239e-027,4.05169e-028,1.46603e-027,2.32234e-027,1.46603e-027,4.05169e-028,4.19372e-029,1.51742e-028,2.40375e-028,1.51742e-028,4.19372e-029
43,3.93998,2.55005e-027,9.22693e-027,1.46164e-026,9.22693e-027,2.55005e-027,5.38562e-027,1.9487e-026,3.08693e-026,1.9487e-026,5.38562e-027,4.14552e-027,1.49998e-026,2.37612e-026,1.49998e-026,4.14552e-027,1.11489e-027,4.03403e-027,6.3903e-027,4.03403e-027,1.11489e-027,1.27368e-028,4.60858e-028,7.30046e-028,4.60858e-028,1.27368e-028
44,4.10232,2.69295e-027,9.74397e-027,1.54354e-026,9.74397e-027,2.69295e-027,6.61813e-027,2.39465e-026,3.79337e-026,2.39465e-026,6.61813e-027,6.30727e-027,2.28218e-026,3.6152e-026,2.28218e-026,6.30727e-027,2.21327e-027,8.00832e-027,1.2686e-026,8.00832e-027,2.21327e-027,3.10829e-028,1.12468e-027,1.78161e-027,1.12468e-027,3.10829e-028
45,4.26943,3.47244e-027,1.25644e-026,1.99033e-026,1.25644e-026,3.47244e-027,1.06402e-026,3.84998e-026,6.09874e-026,3.84998e-026,1.06402e-026,1.34735e-026,4.87514e-026,7.7227e-026,4.87514e-026,1.34735e-026,5.85992e-027,2.12031e-026,3.35878e-026,2.12031e-026,5.85992e-027,8.8445e-028,3.20023e-027,5.06949e-027,3.20023e-027,8.8445e-028
46,4.44143,7.45844e-027,2.69871e-026,4.27502e-026,2.69871e-026,7.45844e-027,1.67643e-026,6.06587e-026,9.60895e-026,6.06587e-026,1.67643e-026,1.84482e-026,6.67516e-026,1.05741e-025,6.67516e-026,1.84482e-026,9.59753e-027,3.4727e-026,5.5011e-026,3.4727e-026,9.59753e-027,2.10664e-027,7.62253e-027,1.20748e-026,7.62253e-027,2.10664e-027
47,4.61847,1.98318e-026,7.1758e-026,1.13672e-025,7.1758e-026,1.98318e-026,6.49407e-026,2.34977e-025,3.72226e-025,2.34977e-025,6.49407e-026,7.64695e-026,2.76692e-025,4.38307e-025,2.76692e-025,7.64695e-026,3.40297e-026,1.23131e-025,1.95051e-025,1.23131e-025,3.40297e-026,6.64501e-027,2.40438e-026,3.80878e-026,2.40438e-026,6.64501e-027
48,4.8007,6.33891e-026,2.29363e-025,3.63333e-025,2.29363e-025,6.33891e-026,1.70994e-025,6.18711e-025,9.801e-025,6.18711e-025,1.70994e-025,2.05604e-025,7.43942e-025,1.17848e-024,7.43942e-025,2.05604e-025,9.40925e-026,3.40458e-025,5.39319e-025,3.40458e-025,9.40925e-026,1.59218e-026,5.76102e-026,9.12603e-026,5.76102e-026,1.59218e-026
49,4.98827,1.46574e-025,5.30351e-025,8.40129e-025,5.30351e-025,1.46574e-025,3.53532e-025,1.27919e-024,2.02637e-024,1.27919e-024,3.53532e-025,3.72306e-025,1.34712e-024,2.13398e-024,1.34712e-024,3.72306e-025,1.63353e-025,5.91063e-025,9.36303e-025,5.91063e-025,1.63353e-025,3.31911e-026,1.20096e-025,1.90245e-025,1.20096e-025,3.31911e-026
50,5.18134,1.68438e-025,6.09464e-025,9.65451e-025,6.09464e-025,1.68438e-025,4.78459e-025,1.73122e-024,2.74242e-024,1.73122e-024,4.78459e-025,5.16118e-025,1.86748e-024,2.95828e-024,1.86748e-024,5.16118e-025,2.27245e-025,8.22248e-025,1.30252e-024,8.22248e-025,2.27245e-025,4.76759e-026,1.72507e-025,2.73268e-025,1.72507e-025,4.76759e-026
51,5.38006,5.53398e-025,2.00237e-024,3.17196e-024,2.00237e-024,5.53398e-025,1.65648e-024,5.99367e-024,9.49458e-024,5.99367e-024,1.65648e-024,1.87263e-024,6.7758e-024,1.07335e-023,6.7758e-024,1.87263e-024,7.59698e-025,2.74884e-024,4.35443e-024,2.74884e-024,7.59698e-025,1.31192e-025,4.74697e-025,7.51967e-025,4.74697e-025,1.31192e-025
52,5.58461,1.3493e-024,4.8822e-024,7.73389e-024,4.8822e-024,1.3493e-024,3.61316e-024,1.30736e-023,2.07099e-023,1.30736e-023,3.61316e-024,3.75756e-024,1.35961e-023,2.15376e-023,1.35961e-023,3.75756e-024,1.50243e-024,5.43627e-024,8.61159e-024,5.43627e-024,1.50243e-024,2.65324e-025,9.60029e-025,1.52078e-024,9.60029e-025,2.65324e-025
53,5.79515,1.81058e-024,6.55125e-024,1.03778e-023,6.55125e-024,1.81058e-024,4.26332e-024,1.54261e-023,2.44365e-023,1.54261e-023,4.26332e-024,4.85329e-024,1.75608e-023,2.78181e-023,1.75608e-023,4.85329e-024,2.43854e-024,8.82344e-024,1.39772e-023,8.82344e-024,2.43854e-024,5.0068e-025,1.81162e-024,2.86979e-024,1.81162e-024,5.0068e-025
54,6.01186,2.61026e-024,9.44477e-024,1.49615e-023,9.44477e-024,2.61026e-024,7.76199e-024,2.80854e-023,4.44901e-023,2.80854e-023,7.76199e-024,1.14052e-023,4.12677e-023,6.53721e-023,4.12677e-023,1.14052e-023,6.77804e-024,2.45252e-023,3.88503e-023,2.45252e-023,6.77804e-024,1.51767e-024,5.49142e-024,8.69896e-024,5.49142e-024,1.51767e-024
55,6.23493,5.26718e-024,1.90584e-023,3.01904e-023,1.90584e-023,5.26718e-024,1.55869e-023,5.63986e-023,8.9341e-023,5.63986e-023,1.55869e-023,2.07941e-023,7.52399e-023,1.19188e-022,7.52399e-023,2.07941e-023,1.06419e-023,3.85058e-023,6.09971e-023,3.85058e-023,1.06419e-023,2.35421e-024,8.51831e-024,1.34939e-023,8.51831e-024,2.35421e-024
56,6.46452,5.8283e-024,2.10887e-023,3.34066e-023,2.10887e-023,5.8283e-024,1.74048e-023,6.29764e-023,9.97609e-023,6.29764e-023,1.74048e-023,2.46196e-023,8.90817e-023,1.41114e-022,8.90817e-023,2.46196e-023,1.32292e-023,4.78677e-023,7.58273e-023,4.78677e-023,1.32292e-023,2.6515e-024,9.59398e-024,1.51978e-023,9.59398e-024,2.6515e-024
57,6.70085,1.27361e-023,4.60834e-023,7.30007e-023,4.60834e-023,1.27361e-023,4.11675e-023,1.48957e-022,2.35963e-022,1.48957e-022,4.11675e-023,5.1524e-023,1.86431e-022,2.95325e-022,1.86431e-022,5.1524e-023,2.33057e-023,8.43278e-023,1.33584e-022,8.43278e-023,2.33057e-023,4.1409e-024,1.49831e-023,2.37347e-023,1.49831e-023,4.1409e-024
58,6.94411,2.56147e-023,9.26823e-023,1.46818e-022,9.26823e-023,2.56147e-023,7.30982e-023,2.64493e-022,4.18984e-022,2.64493e-022,7.30982e-023,7.84076e-023,2.83704e-022,4.49416e-022,2.83704e-022,7.84076e-023,3.34552e-023,1.21052e-022,1.91758e-022,1.21052e-022,3.34552e-023,6.89204e-024,2.49377e-023,3.95037e-023,2.49377e-023,6.89204e-024
59,7.19449,4.2522e-023,1.53858e-022,2.43727e-022,1.53858e-022,4.2522e-023,1.26256e-022,4.56837e-022,7.23675e-022,4.56837e-022,1.26256e-022,1.59513e-022,5.7717e-022,9.14294e-022,5.7717e-022,1.59513e-022,8.34564e-023,3.01973e-022,4.78355e-022,3.01973e-022,8.34564e-023,1.85118e-023,6.69819e-023,1.06106e-022,6.69819e-023,1.85118e-023
60,7.45221,7.09095e-023,2.56574e-022,4.06438e-022,2.56574e-022,7.09095e-023,2.2894e-022,8.28379e-022,1.31224e-021,8.28379e-022,2.2894e-022,3.17533e-022,1.14894e-021,1.82003e-021,1.14894e-021,3.17533e-022,1.73494e-022,6.27757e-022,9.9443e-022,6.27757e-022,1.73494e-022,4.01673e-023,1.45338e-022,2.3023e-022,1.45338e-022,4.01673e-023
61,7.71748,1.29648e-022,4.6911e-022,7.43117e-022,4.6911e-022,1.29648e-022,4.39748e-022,1.59115e-021,2.52054e-021,1.59115e-021,4.39748e-022,6.33158e-022,2.29097e-021,3.62913e-021,2.29097e-021,6.33158e-022,3.37962e-022,1.22286e-021,1.93713e-021,1.22286e-021,3.37962e-022,6.93946e-023,2.51092e-022,3.97755e-022,2.51092e-022,6.93946e-023
62,7.99052,1.88549e-022,6.82232e-022,1.08072e-021,6.82232e-022,1.88549e-022,5.48328e-022,1.98403e-021,3.1429e-021,1.98403e-021,5.48328e-022,7.38575e-022,2.67241e-021,4.23336e-021,2.67241e-021,7.38575e-022,3.74566e-022,1.3553e-021,2.14693e-021,1.3553e-021,3.74566e-022,7.28767e-023,2.63692e-022,4.17714e-022,2.63692e-022,7.28767e-023
63,8.27157,3.63355e-022,1.31474e-021,2.08267e-021,1.31474e-021,3.63355e-022,1.01828e-021,3.68447e-021,5.83657e-021,3.68447e-021,1.01828e-021,1.25123e-021,4.52735e-021,7.17178e-021,4.52735e-021,1.25123e-021,6.09131e-022,2.20403e-021,3.49141e-021,2.20403e-021,6.09131e-022,1.20174e-022,4.34828e-022,6.88812e-022,4.34828e-022,1.20174e-022
64,8.56085,5.95095e-022,2.15325e-021,3.41096e-021,2.15325e-021,5.95095e-022,1.64596e-021,5.95561e-021,9.43429e-021,5.95561e-021,1.64596e-021,1.78796e-021,6.46944e-021,1.02482e-020,6.46944e-021,1.78796e-021,7.52972e-022,2.7245e-021,4.31588e-021,2.7245e-021,7.52972e-022,1.43546e-022,5.19397e-022,8.22777e-022,5.19397e-022,1.43546e-022
65,8.85861,1.1494e-021,4.15891e-021,6.58812e-021,4.15891e-021,1.1494e-021,3.29035e-021,1.19056e-020,1.88596e-020,1.19056e-020,3.29035e-021,3.43261e-021,1.24203e-020,1.9675e-020,1.24203e-020,3.43261e-021,1.33433e-021,4.82805e-021,7.64812e-021,4.82805e-021,1.33433e-021,2.52227e-022,9.1264e-022,1.44571e-021,9.1264e-022,2.52227e-022
66,9.16509,1.45855e-021,5.27752e-021,8.36012e-021,5.27752e-021,1.45855e-021,4.38325e-021,1.586e-020,2.51239e-020,1.586e-020,4.38325e-021,5.35349e-021,1.93707e-020,3.06851e-020,1.93707e-020,5.35349e-021,2.61009e-021,9.44415e-021,1.49605e-020,9.44415e-021,2.61009e-021,5.58941e-022,2.02243e-021,3.20373e-021,2.02243e-021,5.58941e-022
67,9.48056,1.95621e-021,7.07822e-021,1.12126e-020,7.07822e-021,1.95621e-021,5.64685e-021,2.04321e-020,3.23666e-020,2.04321e-020,5.64685e-021,7.32452e-021,2.65025e-020,4.19826e-020,2.65025e-020,7.32452e-021,4.3786e-021,1.58432e-020,2.50972e-020,1.58432e-020,4.3786e-021,1.20863e-021,4.37321e-021,6.9276e-021,4.37321e-021,1.20863e-021
68,9.80527,2.69524e-021,9.75225e-021,1.54485e-020,9.75225e-021,2.69524e-021,8.43758e-021,3.05299e-020,4.83624e-020,3.05299e-020,8.43758e-021,1.15346e-020,4.17361e-020,6.61141e-020,4.17361e-020,1.15346e-020,6.51265e-021,2.35649e-020,3.73291e-020,2.35649e-020,6.51265e-021,1.56809e-021,5.67385e-021,8.98794e-021,5.67385e-021,1.56809e-021
69,10.1395,4.89769e-021,1.77214e-020,2.80725e-020,1.77214e-020,4.89769e-021,1.44243e-020,5.21918e-020,8.2677e-020,5.21918e-020,1.44243e-020,1.89916e-020,6.87179e-020,1.08856e-019,6.87179e-020,1.89916e-020,1.01358e-020,3.66745e-020,5.80961e-020,3.66745e-020,1.01358e-020,2.20422e-021,7.97558e-021,1.26341e-020,7.97558e-021,2.20422e-021
70,10.4835,7.77794e-021,2.81431e-020,4.45815e-020,2.81431e-020,7.77794e-021,2.48797e-020,9.00228e-020,1.42605e-019,9.00228e-020,2.48797e-020,3.3277e-020,1.20407e-019,1.90737e-019,1.20407e-019,3.3277e-020,1.64105e-020,5.93785e-020,9.40615e-020,5.93785e-020,1.64105e-020,3.23719e-021,1.17132e-020,1.85549e-020,1.17132e-020,3.23719e-021
71,10.8376,1.36314e-020,4.93229e-020,7.81324e-020,4.93229e-020,1.36314e-020,4.31213e-020,1.56027e-019,2.47163e-019,1.56027e-019,4.31213e-020,5.86919e-020,2.12366e-019,3.3641e-019,2.12366e-019,5.86919e-020,3.03875e-020,1.09952e-019,1.74175e-019,1.09952e-019,3.03875e-020,6.40627e-021,2.318e-020,3.67194e-020,2.318e-020,6.40627e-021
72,11.2021,2.01007e-020,7.2731e-020,1.15213e-019,7.2731e-020,2.01007e-020,6.30088e-020,2.27986e-019,3.61153e-019,2.27986e-019,6.30088e-020,8.31034e-020,3.00695e-019,4.76332e-019,3.00695e-019,8.31034e-020,4.17729e-020,1.51148e-019,2.39434e-019,1.51148e-019,4.17729e-020,8.7298e-021,3.15873e-020,5.00374e-020,3.15873e-020,8.7298e-021
73,11.5773,2.979e-020,1.0779e-019,1.7075e-019,1.0779e-019,2.979e-020,8.48057e-020,3.06855e-019,4.86088e-019,3.06855e-019,8.48057e-020,1.05851e-019,3.83003e-019,6.06715e-019,3.83003e-019,1.05851e-019,5.23572e-020,1.89446e-019,3.00101e-019,1.89446e-019,5.23572e-020,1.12088e-020,4.05572e-020,6.42466e-020,4.05572e-020,1.12088e-020
74,11.9634,5.21747e-020,1.88785e-019,2.99055e-019,1.88785e-019,5.21747e-020,1.43096e-019,5.17769e-019,8.20198e-019,5.17769e-019,1.43096e-019,1.75053e-019,6.33398e-019,1.00337e-018,6.33398e-019,1.75053e-019,8.61217e-020,3.11616e-019,4.93631e-019,3.11616e-019,8.61217e-020,1.83269e-020,6.63128e-020,1.05046e-019,6.63128e-020,1.83269e-020
75,12.3609,7.01646e-020,2.53878e-019,4.02169e-019,2.53878e-019,7.01646e-020,1.99006e-019,7.20068e-019,1.14066e-018,7.20068e-019,1.99006e-019,2.33898e-019,8.46321e-019,1.34066e-018,8.46321e-019,2.33898e-019,1.1508e-019,4.16397e-019,6.59615e-019,4.16397e-019,1.1508e-019,2.68597e-020,9.7187e-020,1.53954e-019,9.7187e-020,2.68597e-020
76,12.77,1.05289e-019,3.80969e-019,6.03493e-019,3.80969e-019,1.05289e-019,3.02026e-019,1.09283e-018,1.73115e-018,1.09283e-018,3.02026e-019,3.79503e-019,1.37317e-018,2.17523e-018,1.37317e-018,3.79503e-019,1.99011e-019,7.20086e-019,1.14069e-018,7.20086e-019,1.99011e-019,4.66051e-020,1.68633e-019,2.67131e-019,1.68633e-019,4.66051e-020
77,13.1911,1.61541e-019,5.84507e-019,9.25917e-019,5.84507e-019,1.61541e-019,4.77246e-019,1.72683e-018,2.73547e-018,1.72683e-018,4.77246e-019,6.33389e-019,2.29181e-018,3.63045e-018,2.29181e-018,6.33389e-019,3.50949e-019,1.26985e-018,2.01156e-018,1.26985e-018,3.50949e-019,8.28518e-020,2.99785e-019,4.74889e-019,2.99785e-019,8.28518e-020
78,13.6246,2.2077e-019,7.98819e-019,1.26541e-018,7.98819e-019,2.2077e-019,6.73904e-019,2.4384e-018,3.86267e-018,2.4384e-018,6.73904e-019,8.6955e-019,3.14632e-018,4.98408e-018,3.14632e-018,8.6955e-019,4.55483e-019,1.64809e-018,2.61073e-018,1.64809e-018,4.55483e-019,1.04102e-019,3.76676e-019,5.96692e-019,3.76676e-019,1.04102e-019
79,14.0707,3.45316e-019,1.24947e-018,1.97928e-018,1.24947e-018,3.45316e-019,1.02512e-018,3.70922e-018,5.87577e-018,3.70922e-018,1.02512e-018,1.27087e-018,4.59841e-018,7.28434e-018,4.59841e-018,1.27087e-018,6.47962e-019,2.34454e-018,3.71398e-018,2.34454e-018,6.47962e-019,1.43162e-019,5.18009e-019,8.20577e-019,5.18009e-019,1.43162e-019
80,14.5299,5.11123e-019,1.84941e-018,2.92965e-018,1.84941e-018,5.11123e-019,1.57033e-018,5.68195e-018,9.00078e-018,5.68195e-018,1.57033e-018,2.03444e-018,7.36125e-018,1.1661e-017,7.36125e-018,2.03444e-018,1.06368e-018,3.84873e-018,6.09677e-018,3.84873e-018,1.06368e-018,2.40713e-019,8.70978e-019,1.37972e-018,8.70978e-019,2.40713e-019
81,15.0026,7.39594e-019,2.67609e-018,4.2392e-018,2.67609e-018,7.39594e-019,2.29073e-018,8.2886e-018,1.313e-017,8.2886e-018,2.29073e-018,3.07356e-018,1.11211e-017,1.7617e-017,1.11211e-017,3.07356e-018,1.64208e-018,5.94159e-018,9.41207e-018,5.94159e-018,1.64208e-018,3.70145e-019,1.33931e-018,2.1216e-018,1.33931e-018,3.70145e-019
82,15.4891,1.19849e-018,4.33654e-018,6.86951e-018,4.33654e-018,1.19849e-018,3.64258e-018,1.31801e-017,2.08785e-017,1.31801e-017,3.64258e-018,4.59037e-018,1.66095e-017,2.63111e-017,1.66095e-017,4.59037e-018,2.36833e-018,8.56941e-018,1.35748e-017,8.56941e-018,2.36833e-018,5.44984e-019,1.97193e-018,3.12374e-018,1.97193e-018,5.44984e-019
83,15.9899,1.72835e-018,6.25373e-018,9.90653e-018,6.25373e-018,1.72835e-018,5.35548e-018,1.93779e-017,3.06965e-017,1.93779e-017,5.35548e-018,6.96463e-018,2.52003e-017,3.99198e-017,2.52003e-017,6.96463e-018,3.56984e-018,1.29168e-017,2.04616e-017,1.29168e-017,3.56984e-018,8.03737e-019,2.90818e-018,4.60685e-018,2.90818e-018,8.03737e-019
