gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
10,0.674183,-7.31353,-7.31353,-7.31353,-7.00367,-7.00367,-7.00367,-6.68671,-6.68671,-6.68671,-7.31353,-7.31353,-7.31353,-7.00367,-7.00367,-7.00367,-6.68671,-6.68671,-6.68671,-7.31353,-7.31353,-7.31353,-7.00367,-7.00367,-7.00367,-6.68671,-6.68671,-6.68671,-7.30439,-7.30439,-7.30439,-6.99561,-6.99561,-6.99561,-6.67967,-6.67967,-6.67967,-7.30439,-7.30439,-7.30439,-6.99561,-6.99561,-6.99561,-6.67967,-6.67967,-6.67967,-7.30439,-7.30439,-7.30439,-6.99561,-6.99561,-6.99561,-6.67967,-6.67967,-6.67967,-7.29544,-7.29544,-7.29544,-6.98755,-6.98755,-6.98755,-6.67264,-6.67264,-6.67264,-7.29544,-7.29544,-7.29544,-6.98755,-6.98755,-6.98755,-6.67264,-6.67264,-6.67264,-7.29544,-7.29544,-7.29544,-6.98755,-6.98755,-6.98755,-6.67264,-6.67264,-6.67264
11,0.75557,-7.20264,-7.20264,-7.20264,-6.9055,-6.9055,-6.9055,-6.5998,-6.5998,-6.5998,-7.20264,-7.20264,-7.20264,-6.9055,-6.9055,-6.9055,-6.5998,-6.5998,-6.5998,-7.20264,-7.20264,-7.20264,-6.9055,-6.9055,-6.9055,-6.5998,-6.5998,-6.5998,-7.19261,-7.19261,-7.19261,-6.89686,-6.89686,-6.89686,-6.5922,-6.5922,-6.5922,-7.19261,-7.19261,-7.19261,-6.89686,-6.89686,-6.89686,-6.5922,-6.5922,-6.5922,-7.19261,-7.19261,-7.19261,-6.89686,-6.89686,-6.89686,-6.5922,-6.5922,-6.5922,-7.18306,-7.18306,-7.18306,-6.88822,-6.88822,-6.88822,-6.58461,-6.58461,-6.58461,-7.18306,-7.18306,-7.18306,-6.88822,-6.88822,-6.88822,-6.58461,-6.58461,-6.58461,-7.18306,-7.18306,-7.18306,-6.88822,-6.88822,-6.88822,-6.58461,-6.58461,-6.58461
12,0.839869,-7.09297,-7.09297,-7.09297,-6.80782,-6.80782,-6.80782,-6.51297,-6.51297,-6.51297,-7.09297,-7.09297,-7.09297,-6.80782,-6.80782,-6.80782,-6.51297,-6.51297,-6.51297,-7.09297,-7.09297,-7.09297,-6.80782,-6.80782,-6.80782,-6.51297,-6.51297,-6.51297,-7.08235,-7.08235,-7.08235,-6.7986,-6.7986,-6.7986,-6.5046,-6.5046,-6.5046,-7.08235,-7.08235,-7.08235,-6.7986,-6.7986,-6.7986,-6.5046,-6.5046,-6.5046,-7.08235,-7.08235,-7.08235,-6.7986,-6.7986,-6.7986,-6.5046,-6.5046,-6.5046,-7.07202,-7.07202,-7.07202,-6.78939,-6.78939,-6.78939,-6.49648,-6.49648,-6.49648,-7.07202,-7.07202,-7.07202,-6.78939,-6.78939,-6.78939,-6.49648,-6.49648,-6.49648,-7.07202,-7.07202,-7.07202,-6.78939,-6.78939,-6.78939,-6.49648,-6.49648,-6.49648
13,0.927185,-6.98451,-6.98451,-6.98451,-6.71046,-6.71046,-6.71046,-6.42617,-6.42617,-6.42617,-6.98451,-6.98451,-6.98451,-6.71046,-6.71046,-6.71046,-6.42617,-6.42617,-6.42617,-6.98451,-6.98451,-6.98451,-6.71046,-6.71046,-6.71046,-6.42617,-6.42617,-6.42617,-6.97334,-6.97334,-6.97334,-6.70069,-6.70069,-6.70069,-6.4172,-6.4172,-6.4172,-6.97334,-6.97334,-6.97334,-6.70069,-6.70069,-6.70069,-6.4172,-6.4172,-6.4172,-6.97334,-6.97334,-6.97334,-6.70069,-6.70069,-6.70069,-6.4172,-6.4172,-6.4172,-6.96233,-6.96233,-6.96233,-6.69092,-6.69092,-6.69092,-6.40828,-6.40828,-6.40828,-6.96233,-6.96233,-6.96233,-6.69092,-6.69092,-6.69092,-6.40828,-6.40828,-6.40828,-6.96233,-6.96233,-6.96233,-6.69092,-6.69092,-6.69092,-6.40828,-6.40828,-6.40828
14,1.01763,-6.87691,-6.87691,-6.87691,-6.61339,-6.61339,-6.61339,-6.33924,-6.33924,-6.33924,-6.87691,-6.87691,-6.87691,-6.61339,-6.61339,-6.61339,-6.33924,-6.33924,-6.33924,-6.87691,-6.87691,-6.87691,-6.61339,-6.61339,-6.61339,-6.33924,-6.33924,-6.33924,-6.86519,-6.86519,-6.86519,-6.60309,-6.60309,-6.60309,-6.32976,-6.32976,-6.32976,-6.86519,-6.86519,-6.86519,-6.60309,-6.60309,-6.60309,-6.32976,-6.32976,-6.32976,-6.86519,-6.86519,-6.86519,-6.60309,-6.60309,-6.60309,-6.32976,-6.32976,-6.32976,-6.85357,-6.85357,-6.85357,-6.59279,-6.59279,-6.59279,-6.32029,-6.32029,-6.32029,-6.85357,-6.85357,-6.85357,-6.59279,-6.59279,-6.59279,-6.32029,-6.32029,-6.32029,-6.85357,-6.85357,-6.85357,-6.59279,-6.59279,-6.59279,-6.32029,-6.32029,-6.32029
15,1.1113,-6.77012,-6.77012,-6.77012,-6.51659,-6.51659,-6.51659,-6.25212,-6.25212,-6.25212,-6.77012,-6.77012,-6.77012,-6.51659,-6.51659,-6.51659,-6.25212,-6.25212,-6.25212,-6.77012,-6.77012,-6.77012,-6.51659,-6.51659,-6.51659,-6.25212,-6.25212,-6.25212,-6.75787,-6.75787,-6.75787,-6.50578,-6.50578,-6.50578,-6.24214,-6.24214,-6.24214,-6.75787,-6.75787,-6.75787,-6.50578,-6.50578,-6.50578,-6.24214,-6.24214,-6.24214,-6.75787,-6.75787,-6.75787,-6.50578,-6.50578,-6.50578,-6.24214,-6.24214,-6.24214,-6.74569,-6.74569,-6.74569,-6.49497,-6.49497,-6.49497,-6.23217,-6.23217,-6.23217,-6.74569,-6.74569,-6.74569,-6.49497,-6.49497,-6.49497,-6.23217,-6.23217,-6.23217,-6.74569,-6.74569,-6.74569,-6.49497,-6.49497,-6.49497,-6.23217,-6.23217,-6.23217
16,1.20833,-6.66408,-6.66408,-6.66408,-6.42005,-6.42005,-6.42005,-6.1648,-6.1648,-6.1648,-6.66408,-6.66408,-6.66408,-6.42005,-6.42005,-6.42005,-6.1648,-6.1648,-6.1648,-6.66408,-6.66408,-6.66408,-6.42005,-6.42005,-6.42005,-6.1648,-6.1648,-6.1648,-6.65131,-6.65131,-6.65131,-6.40875,-6.40875,-6.40875,-6.15434,-6.15434,-6.15434,-6.65131,-6.65131,-6.65131,-6.40875,-6.40875,-6.40875,-6.15434,-6.15434,-6.15434,-6.65131,-6.65131,-6.65131,-6.40875,-6.40875,-6.40875,-6.15434,-6.15434,-6.15434,-6.63863,-6.63863,-6.63863,-6.39744,-6.39744,-6.39744,-6.14388,-6.14388,-6.14388,-6.63863,-6.63863,-6.63863,-6.39744,-6.39744,-6.39744,-6.14388,-6.14388,-6.14388,-6.63863,-6.63863,-6.63863,-6.39744,-6.39744,-6.39744,-6.14388,-6.14388,-6.14388
17,1.30884,-6.55866,-6.55866,-6.55866,-6.32371,-6.32371,-6.32371,-6.07728,-6.07728,-6.07728,-6.55866,-6.55866,-6.55866,-6.32371,-6.32371,-6.32371,-6.07728,-6.07728,-6.07728,-6.55866,-6.55866,-6.55866,-6.32371,-6.32371,-6.32371,-6.07728,-6.07728,-6.07728,-6.54538,-6.54538,-6.54538,-6.31192,-6.31192,-6.31192,-6.06635,-6.06635,-6.06635,-6.54538,-6.54538,-6.54538,-6.31192,-6.31192,-6.31192,-6.06635,-6.06635,-6.06635,-6.54538,-6.54538,-6.54538,-6.31192,-6.31192,-6.31192,-6.06635,-6.06635,-6.06635,-6.53224,-6.53224,-6.53224,-6.30012,-6.30012,-6.30012,-6.05542,-6.05542,-6.05542,-6.53224,-6.53224,-6.53224,-6.30012,-6.30012,-6.30012,-6.05542,-6.05542,-6.05542,-6.53224,-6.53224,-6.53224,-6.30012,-6.30012,-6.30012,-6.05542,-6.05542,-6.05542
18,1.41294,-6.45379,-6.45379,-6.45379,-6.22758,-6.22758,-6.22758,-5.98956,-5.98956,-5.98956,-6.45379,-6.45379,-6.45379,-6.22758,-6.22758,-6.22758,-5.98956,-5.98956,-5.98956,-6.45379,-6.45379,-6.45379,-6.22758,-6.22758,-6.22758,-5.98956,-5.98956,-5.98956,-6.44003,-6.44003,-6.44003,-6.21526,-6.21526,-6.21526,-5.97817,-5.97817,-5.97817,-6.44003,-6.44003,-6.44003,-6.21526,-6.21526,-6.21526,-5.97817,-5.97817,-5.97817,-6.44003,-6.44003,-6.44003,-6.21526,-6.21526,-6.21526,-5.97817,-5.97817,-5.97817,-6.42645,-6.42645,-6.42645,-6.203,-6.203,-6.203,-5.96678,-5.96678,-5.96678,-6.42645,-6.42645,-6.42645,-6.203,-6.203,-6.203,-5.96678,-5.96678,-5.96678,-6.42645,-6.42645,-6.42645,-6.203,-6.203,-6.203,-5.96678,-5.96678,-5.96678
19,1.52076,-6.34944,-6.34944,-6.34944,-6.13161,-6.13161,-6.13161,-5.90165,-5.90165,-5.90165,-6.34944,-6.34944,-6.34944,-6.13161,-6.13161,-6.13161,-5.90165,-5.90165,-5.90165,-6.34944,-6.34944,-6.34944,-6.13161,-6.13161,-6.13161,-5.90165,-5.90165,-5.90165,-6.33521,-6.33521,-6.33521,-6.11874,-6.11874,-6.11874,-5.88982,-5.88982,-5.88982,-6.33521,-6.33521,-6.33521,-6.11874,-6.11874,-6.11874,-5.88982,-5.88982,-5.88982,-6.33521,-6.33521,-6.33521,-6.11874,-6.11874,-6.11874,-5.88982,-5.88982,-5.88982,-6.32122,-6.32122,-6.32122,-6.10603,-6.10603,-6.10603,-5.87799,-5.87799,-5.87799,-6.32122,-6.32122,-6.32122,-6.10603,-6.10603,-6.10603,-5.87799,-5.87799,-5.87799,-6.32122,-6.32122,-6.32122,-6.10603,-6.10603,-6.10603,-5.87799,-5.87799,-5.87799
20,1.63244,-6.24554,-6.24554,-6.24554,-6.03574,-6.03574,-6.03574,-5.81355,-5.81355,-5.81355,-6.24554,-6.24554,-6.24554,-6.03574,-6.03574,-6.03574,-5.81355,-5.81355,-5.81355,-6.24554,-6.24554,-6.24554,-6.03574,-6.03574,-6.03574,-5.81355,-5.81355,-5.81355,-6.23084,-6.23084,-6.23084,-6.02235,-6.02235,-6.02235,-5.80129,-5.80129,-5.80129,-6.23084,-6.23084,-6.23084,-6.02235,-6.02235,-6.02235,-5.80129,-5.80129,-5.80129,-6.23084,-6.23084,-6.23084,-6.02235,-6.02235,-6.02235,-5.80129,-5.80129,-5.80129,-6.21648,-6.21648,-6.21648,-6.0092,-6.0092,-6.0092,-5.78903,-5.78903,-5.78903,-6.21648,-6.21648,-6.21648,-6.0092,-6.0092,-6.0092,-5.78903,-5.78903,-5.78903,-6.21648,-6.21648,-6.21648,-6.0092,-6.0092,-6.0092,-5.78903,-5.78903,-5.78903
21,1.74812,-6.14205,-6.14205,-6.14205,-5.93995,-5.93995,-5.93995,-5.72527,-5.72527,-5.72527,-6.14205,-6.14205,-6.14205,-5.93995,-5.93995,-5.93995,-5.72527,-5.72527,-5.72527,-6.14205,-6.14205,-6.14205,-5.93995,-5.93995,-5.93995,-5.72527,-5.72527,-5.72527,-6.1269,-6.1269,-6.1269,-5.92608,-5.92608,-5.92608,-5.71259,-5.71259,-5.71259,-6.1269,-6.1269,-6.1269,-5.92608,-5.92608,-5.92608,-5.71259,-5.71259,-5.71259,-6.1269,-6.1269,-6.1269,-5.92608,-5.92608,-5.92608,-5.71259,-5.71259,-5.71259,-6.11219,-6.11219,-6.11219,-5.91249,-5.91249,-5.91249,-5.69991,-5.69991,-5.69991,-6.11219,-6.11219,-6.11219,-5.91249,-5.91249,-5.91249,-5.69991,-5.69991,-5.69991,-6.11219,-6.11219,-6.11219,-5.91249,-5.91249,-5.91249,-5.69991,-5.69991,-5.69991
22,1.86794,-6.03894,-6.03894,-6.03894,-5.84423,-5.84423,-5.84423,-5.63681,-5.63681,-5.63681,-6.03894,-6.03894,-6.03894,-5.84423,-5.84423,-5.84423,-5.63681,-5.63681,-5.63681,-6.03894,-6.03894,-6.03894,-5.84423,-5.84423,-5.84423,-5.63681,-5.63681,-5.63681,-6.02336,-6.02336,-6.02336,-5.8299,-5.8299,-5.8299,-5.62373,-5.62373,-5.62373,-6.02336,-6.02336,-6.02336,-5.8299,-5.8299,-5.8299,-5.62373,-5.62373,-5.62373,-6.02336,-6.02336,-6.02336,-5.8299,-5.8299,-5.8299,-5.62373,-5.62373,-5.62373,-6.00832,-6.00832,-6.00832,-5.81591,-5.81591,-5.81591,-5.61065,-5.61065,-5.61065,-6.00832,-6.00832,-6.00832,-5.81591,-5.81591,-5.81591,-5.61065,-5.61065,-5.61065,-6.00832,-6.00832,-6.00832,-5.81591,-5.81591,-5.81591,-5.61065,-5.61065,-5.61065
23,1.99205,-5.93619,-5.93619,-5.93619,-5.74859,-5.74859,-5.74859,-5.54818,-5.54818,-5.54818,-5.93619,-5.93619,-5.93619,-5.74859,-5.74859,-5.74859,-5.54818,-5.54818,-5.54818,-5.93619,-5.93619,-5.93619,-5.74859,-5.74859,-5.74859,-5.54818,-5.54818,-5.54818,-5.92024,-5.92024,-5.92024,-5.73383,-5.73383,-5.73383,-5.53472,-5.53472,-5.53472,-5.92024,-5.92024,-5.92024,-5.73383,-5.73383,-5.73383,-5.53472,-5.53472,-5.53472,-5.92024,-5.92024,-5.92024,-5.73383,-5.73383,-5.73383,-5.53472,-5.53472,-5.53472,-5.90484,-5.90484,-5.90484,-5.71944,-5.71944,-5.71944,-5.52125,-5.52125,-5.52125,-5.90484,-5.90484,-5.90484,-5.71944,-5.71944,-5.71944,-5.52125,-5.52125,-5.52125,-5.90484,-5.90484,-5.90484,-5.71944,-5.71944,-5.71944,-5.52125,-5.52125,-5.52125
24,2.1206,-5.83377,-5.83377,-5.83377,-5.65302,-5.65302,-5.65302,-5.45941,-5.45941,-5.45941,-5.83377,-5.83377,-5.83377,-5.65302,-5.65302,-5.65302,-5.45941,-5.45941,-5.45941,-5.83377,-5.83377,-5.83377,-5.65302,-5.65302,-5.65302,-5.45941,-5.45941,-5.45941,-5.81753,-5.81753,-5.81753,-5.63785,-5.63785,-5.63785,-5.44557,-5.44557,-5.44557,-5.81753,-5.81753,-5.81753,-5.63785,-5.63785,-5.63785,-5.44557,-5.44557,-5.44557,-5.81753,-5.81753,-5.81753,-5.63785,-5.63785,-5.63785,-5.44557,-5.44557,-5.44557,-5.80173,-5.80173,-5.80173,-5.62308,-5.62308,-5.62308,-5.43173,-5.43173,-5.43173,-5.80173,-5.80173,-5.80173,-5.62308,-5.62308,-5.62308,-5.43173,-5.43173,-5.43173,-5.80173,-5.80173,-5.80173,-5.62308,-5.62308,-5.62308,-5.43173,-5.43173,-5.43173
