gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[0 5],policy[0 6],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[1 5],policy[1 6],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[2 5],policy[2 6],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[3 5],policy[3 6],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4],policy[4 5],policy[4 6],policy[5 0],policy[5 1],policy[5 2],policy[5 3],policy[5 4],policy[5 5],policy[5 6],policy[6 0],policy[6 1],policy[6 2],policy[6 3],policy[6 4],policy[6 5],policy[6 6]
13,0.258456,0.0875894,0.11981,0.160168,0.210738,0.273943,0.352511,0.450044,0.089561,0.121824,0.16227,0.212865,0.276122,0.354736,0.452299,0.0915326,0.123839,0.164372,0.214993,0.278302,0.35696,0.454553,0.0935042,0.125854,0.166474,0.217135,0.280484,0.359185,0.456807,0.095488,0.127868,0.168575,0.219295,0.282672,0.36141,0.459061,0.0974985,0.129883,0.170677,0.221455,0.28486,0.363634,0.461315,0.0995091,0.131898,0.172779,0.223615,0.287048,0.365859,0.463574
14,0.279986,0.104279,0.136749,0.177772,0.228738,0.292239,0.371147,0.468936,0.106457,0.138999,0.180055,0.231077,0.294609,0.373568,0.471384,0.108635,0.14125,0.182338,0.233417,0.29698,0.375989,0.473832,0.110813,0.1435,0.184621,0.235757,0.29935,0.378409,0.47628,0.112991,0.14575,0.186904,0.238098,0.301721,0.380829,0.478728,0.11517,0.148,0.189186,0.24044,0.304111,0.38325,0.481177,0.117354,0.150251,0.191469,0.242783,0.306501,0.385671,0.483625
15,0.301766,0.121325,0.154342,0.195622,0.247042,0.310847,0.390071,0.488085,0.123678,0.156793,0.198107,0.249567,0.313424,0.392683,0.490732,0.126032,0.159245,0.200593,0.252092,0.316,0.395298,0.493379,0.128386,0.161697,0.203078,0.254617,0.318576,0.397913,0.496027,0.13074,0.164149,0.205564,0.257142,0.321153,0.400528,0.498674,0.133093,0.166601,0.208049,0.259677,0.323729,0.403144,0.501322,0.135482,0.169053,0.210535,0.262222,0.326315,0.405759,0.503969
16,0.323799,0.13873,0.172333,0.213859,0.265627,0.329775,0.409257,0.50751,0.141335,0.174964,0.216532,0.268359,0.33255,0.412064,0.510352,0.14394,0.177604,0.219238,0.27109,0.335325,0.414871,0.513197,0.146545,0.180244,0.221944,0.273821,0.3381,0.41769,0.516042,0.14915,0.182883,0.224649,0.276553,0.340875,0.420509,0.518886,0.151756,0.185523,0.227355,0.279284,0.34365,0.423328,0.521731,0.154361,0.188162,0.230061,0.282024,0.346427,0.426147,0.524576
17,0.346087,0.156772,0.190584,0.232544,0.284541,0.348984,0.428734,0.527186,0.159582,0.193406,0.235436,0.287473,0.351962,0.431746,0.530227,0.162391,0.196237,0.238329,0.290405,0.354941,0.434759,0.533267,0.165201,0.199089,0.241223,0.293337,0.357919,0.437772,0.536315,0.16801,0.201941,0.244117,0.296269,0.360898,0.44079,0.539365,0.17082,0.204794,0.247011,0.299201,0.363876,0.443809,0.542416,0.173629,0.207646,0.249906,0.302136,0.366855,0.446827,0.545466
18,0.368632,0.175168,0.209207,0.251489,0.303753,0.368485,0.448479,0.547134,0.178173,0.212245,0.254572,0.306901,0.371671,0.451694,0.550383,0.181178,0.215283,0.257655,0.310049,0.374858,0.454909,0.553632,0.184183,0.218351,0.260758,0.313197,0.378045,0.458124,0.556881,0.187188,0.22143,0.263869,0.316345,0.381232,0.461339,0.560134,0.190193,0.22451,0.26698,0.319493,0.38442,0.464561,0.563391,0.193198,0.227589,0.270091,0.322641,0.387607,0.467784,0.566649
19,0.391439,0.193853,0.228261,0.270769,0.323327,0.388301,0.468487,0.567358,0.197064,0.231531,0.274072,0.326681,0.391686,0.471909,0.570817,0.200292,0.234801,0.277376,0.330036,0.395078,0.475332,0.574276,0.203521,0.238071,0.280683,0.333391,0.39847,0.478754,0.577735,0.206749,0.241343,0.284001,0.336745,0.401863,0.482177,0.581194,0.209978,0.244615,0.287319,0.3401,0.405255,0.4856,0.584655,0.213206,0.247887,0.290638,0.343455,0.408647,0.489035,0.58812
20,0.414511,0.212959,0.247637,0.290384,0.343199,0.408387,0.488772,0.587854,0.216381,0.251102,0.293898,0.346754,0.411979,0.492409,0.591523,0.219842,0.254567,0.297412,0.350321,0.415576,0.496046,0.595192,0.223303,0.258031,0.300926,0.353887,0.419185,0.499683,0.598861,0.226764,0.261528,0.30446,0.357454,0.422793,0.50332,0.602529,0.230225,0.265028,0.308,0.361021,0.426402,0.506957,0.606198,0.233686,0.268529,0.31154,0.364588,0.43001,0.510595,0.609869
21,0.437849,0.232504,0.267334,0.310331,0.36337,0.428778,0.509352,0.608614,0.23616,0.271031,0.31407,0.367138,0.43259,0.513199,0.612497,0.239818,0.274729,0.31781,0.370916,0.436401,0.517046,0.61638,0.243477,0.278427,0.321549,0.374702,0.440217,0.520893,0.620263,0.247136,0.282134,0.325294,0.378488,0.444036,0.52474,0.624146,0.250795,0.285848,0.329046,0.382274,0.447855,0.528587,0.62803,0.254453,0.289562,0.332799,0.38606,0.451674,0.532434,0.631913
22,0.461458,0.252328,0.287404,0.330619,0.38386,0.449455,0.530199,0.629657,0.256184,0.291319,0.334574,0.38785,0.45348,0.534254,0.633749,0.260058,0.295233,0.338529,0.391841,0.457504,0.538321,0.637849,0.263959,0.299147,0.342484,0.39584,0.461529,0.542388,0.641951,0.267859,0.30307,0.34644,0.399839,0.465563,0.546455,0.646053,0.271759,0.307011,0.35041,0.403837,0.469598,0.550522,0.650155,0.27566,0.310951,0.354381,0.407836,0.473632,0.554589,0.654257
23,0.485341,0.272545,0.307804,0.35121,0.404642,0.47041,0.551341,0.650981,0.276647,0.311949,0.355385,0.408848,0.474653,0.555618,0.655295,0.280752,0.316093,0.359561,0.413054,0.478897,0.559899,0.659609,0.284871,0.320237,0.363736,0.417272,0.48314,0.564189,0.66393,0.28899,0.324384,0.367912,0.421497,0.487391,0.568479,0.668252,0.293109,0.328544,0.372105,0.425722,0.49165,0.572768,0.672575,0.297228,0.332703,0.376302,0.429946,0.495909,0.577058,0.676897
24,0.5095,0.29312,0.328555,0.372117,0.425733,0.491662,0.57278,0.672586,0.297444,0.332921,0.376522,0.430168,0.496133,0.577283,0.677124,0.301768,0.337288,0.380928,0.434603,0.500604,0.581786,0.681661,0.306117,0.341655,0.385334,0.439041,0.505075,0.586294,0.686199,0.310467,0.346021,0.38974,0.443484,0.509546,0.590804,0.690743,0.314816,0.350404,0.394151,0.447928,0.514024,0.595315,0.695289,0.319166,0.354787,0.398566,0.452372,0.518501,0.599825,0.699834
25,0.533939,0.314036,0.349618,0.393359,0.447131,0.513221,0.594506,0.694473,0.318595,0.354211,0.397986,0.451788,0.517913,0.599233,0.699237,0.323153,0.358804,0.402613,0.456445,0.522604,0.603959,0.704,0.327726,0.363397,0.407239,0.461102,0.527296,0.608686,0.708763,0.332302,0.36799,0.411866,0.465769,0.531988,0.613422,0.713527,0.336879,0.372605,0.416501,0.470437,0.536688,0.618158,0.718298,0.341455,0.377222,0.421149,0.475105,0.541394,0.622894,0.723069
26,0.558661,0.335292,0.371004,0.41489,0.468819,0.535057,0.616516,0.716644,0.34008,0.375835,0.419753,0.473703,0.539981,0.621471,0.721636,0.344868,0.380666,0.424615,0.478587,0.544905,0.626427,0.726628,0.349669,0.385497,0.429478,0.483472,0.549829,0.631382,0.73162,0.354474,0.390329,0.434341,0.488368,0.554752,0.636342,0.736611,0.35928,0.395167,0.439206,0.493271,0.559679,0.641308,0.741606,0.364085,0.400008,0.444079,0.498175,0.564618,0.646275,0.746605
27,0.58367,0.356872,0.392742,0.436767,0.490814,0.557209,0.63882,0.739102,0.361893,0.397799,0.441855,0.495937,0.562365,0.644008,0.744324,0.366913,0.402856,0.446946,0.50106,0.567524,0.649197,0.749547,0.371952,0.407914,0.452037,0.506183,0.572684,0.654386,0.754771,0.376999,0.412971,0.457128,0.511309,0.577844,0.659575,0.759994,0.382047,0.418044,0.462221,0.516439,0.583004,0.664772,0.765217,0.387095,0.423124,0.467324,0.521569,0.588171,0.66997,0.770445
28,0.608968,0.378796,0.414773,0.458941,0.513135,0.579681,0.661424,0.761854,0.384063,0.420073,0.464259,0.518488,0.585067,0.666848,0.767304,0.389329,0.425373,0.469583,0.52384,0.590459,0.672272,0.77276,0.394602,0.430673,0.474908,0.529193,0.595851,0.677696,0.778216,0.399878,0.435973,0.480232,0.534547,0.601243,0.68312,0.783672,0.405154,0.441281,0.485557,0.539914,0.606635,0.688547,0.789128,0.410431,0.446593,0.490903,0.545282,0.612033,0.693979,0.794584
29,0.634559,0.401057,0.437157,0.481422,0.535746,0.602448,0.684332,0.784891,0.406555,0.442691,0.486976,0.541339,0.608067,0.689989,0.790577,0.412053,0.448227,0.492547,0.546933,0.613695,0.69565,0.796264,0.417565,0.453762,0.498118,0.552526,0.619324,0.701311,0.801957,0.423087,0.459298,0.503689,0.558119,0.624954,0.706972,0.80765,0.428609,0.464841,0.50926,0.563728,0.630584,0.712633,0.813343,0.434132,0.47039,0.514838,0.569339,0.636217,0.718303,0.819036
30,0.660447,0.42364,0.459852,0.504246,0.558679,0.625517,0.707538,0.80822,0.429387,0.465623,0.510045,0.564519,0.631377,0.713431,0.814145,0.435135,0.471398,0.515852,0.570359,0.637242,0.719333,0.82007,0.44089,0.477172,0.521658,0.576198,0.643114,0.725235,0.826002,0.446653,0.482947,0.527465,0.582038,0.648986,0.731136,0.831936,0.452415,0.488736,0.533272,0.587884,0.654858,0.737038,0.837871,0.458177,0.494536,0.539092,0.593733,0.660731,0.742945,0.843806
31,0.686635,0.446566,0.482861,0.527378,0.58195,0.648898,0.731048,0.831847,0.452557,0.488879,0.533415,0.588028,0.655003,0.737184,0.838017,0.458548,0.494909,0.539466,0.594109,0.661109,0.743325,0.844187,0.464546,0.500938,0.545519,0.60019,0.667225,0.74947,0.850357,0.470551,0.506967,0.551572,0.606271,0.673341,0.755615,0.856535,0.476556,0.513002,0.557626,0.612359,0.679457,0.76176,0.862713,0.482561,0.519041,0.563694,0.618451,0.685573,0.767907,0.868891
32,0.713126,0.469815,0.506228,0.55083,0.605526,0.672591,0.754862,0.855778,0.476051,0.512495,0.557117,0.611847,0.678943,0.761244,0.862194,0.482288,0.518767,0.563419,0.618175,0.685295,0.767627,0.868611,0.488538,0.525038,0.569725,0.624502,0.691655,0.774017,0.875027,0.494801,0.53131,0.576031,0.63083,0.698017,0.780406,0.881446,0.501064,0.537591,0.582338,0.637163,0.704379,0.786796,0.88787,0.507327,0.543879,0.588652,0.643504,0.710741,0.793185,0.894294
33,0.739924,0.493402,0.529909,0.574623,0.629416,0.696596,0.778979,0.880011,0.4999,0.536423,0.581166,0.635985,0.703197,0.785609,0.886677,0.506399,0.542947,0.587716,0.642564,0.709798,0.792238,0.893342,0.512903,0.549471,0.59427,0.649144,0.716405,0.798874,0.900007,0.519413,0.555995,0.600824,0.655723,0.723017,0.805513,0.906673,0.525923,0.56253,0.607378,0.662306,0.729629,0.812151,0.913344,0.532433,0.569074,0.613941,0.668896,0.736242,0.81879,0.920016
34,0.767033,0.517343,0.55392,0.59874,0.653631,0.720914,0.803402,0.904553,0.524092,0.560689,0.605534,0.660451,0.727769,0.810284,0.911467,0.53084,0.567473,0.612334,0.667283,0.734624,0.817165,0.918383,0.537597,0.574257,0.619141,0.674116,0.741481,0.82405,0.9253,0.544361,0.58104,0.625948,0.680948,0.748346,0.830944,0.932216,0.551125,0.587831,0.632754,0.687782,0.755211,0.837837,0.939136,0.557889,0.594626,0.639571,0.694625,0.762076,0.84473,0.94606
35,0.794456,0.541608,0.57828,0.623178,0.678167,0.745552,0.828138,0.929402,0.548614,0.585309,0.630228,0.685244,0.752663,0.835278,0.936566,0.55562,0.592347,0.637283,0.692329,0.759773,0.842418,0.943737,0.562637,0.599385,0.644348,0.699417,0.766884,0.849557,0.950909,0.569664,0.606422,0.651413,0.706504,0.774002,0.856705,0.958081,0.57669,0.613468,0.658478,0.713592,0.781121,0.863854,0.965252,0.583717,0.620519,0.665551,0.720693,0.78824,0.871003,0.972432
36,0.822196,0.566215,0.602968,0.647946,0.703026,0.770509,0.853197,0.954561,0.573487,0.610254,0.655257,0.710361,0.777876,0.860595,0.961983,0.580759,0.617551,0.662572,0.717704,0.785243,0.867993,0.96941,0.588038,0.624848,0.669895,0.725052,0.79261,0.875392,0.976841,0.595322,0.632144,0.677219,0.7324,0.799985,0.882795,0.984273,0.602607,0.639451,0.684542,0.739748,0.807362,0.890202,0.991704,0.609893,0.646763,0.691874,0.747107,0.81474,0.897609,0.99914
37,0.850258,0.591171,0.627986,0.673045,0.728212,0.79578,0.878574,0.980037,0.598704,0.635534,0.680618,0.735811,0.80341,0.886233,0.987723,0.606237,0.643095,0.688194,0.743415,0.811039,0.893893,0.995408,0.613778,0.650656,0.69578,0.751026,0.818668,0.901553,1.0031,0.621324,0.658217,0.703365,0.758636,0.826304,0.909215,1.01079,0.62887,0.665787,0.71095,0.766247,0.833946,0.916882,1.01849,0.63642,0.67336,0.718546,0.773865,0.841588,0.92455,1.02618
38,0.878644,0.616459,0.653343,0.698475,0.75373,0.821379,0.904275,1.00583,0.624257,0.661157,0.706313,0.761595,0.829274,0.912195,1.01378,0.632055,0.668983,0.714154,0.769462,0.837172,0.920119,1.02174,0.639864,0.676809,0.722007,0.777335,0.845069,0.928042,1.02969,0.647677,0.684635,0.72986,0.785209,0.852969,0.935966,1.03765,0.655491,0.692471,0.737713,0.793082,0.860876,0.943897,1.04561,0.663309,0.70031,0.745575,0.800965,0.868783,0.95183,1.05356
39,0.90736,0.642087,0.679036,0.724241,0.779575,0.847316,0.930297,1.03195,0.650156,0.687119,0.732351,0.787706,0.855477,0.938481,1.04017,0.658224,0.695214,0.740461,0.795839,0.863643,0.946673,1.04839,0.666302,0.703308,0.748583,0.803981,0.871808,0.954864,1.05661,0.674384,0.711403,0.756705,0.812123,0.879976,0.963055,1.06483,0.682466,0.71951,0.764828,0.820266,0.888151,0.971254,1.07306,0.690554,0.72762,0.772956,0.828419,0.896326,0.979456,1.08129
40,0.936408,0.66806,0.705068,0.750349,0.805751,0.873584,0.956645,1.0584,0.6764,0.713423,0.758731,0.814154,0.882015,0.965099,1.06689,0.68474,0.721793,0.767114,0.822558,0.890452,0.973562,1.07538,0.693091,0.730163,0.775505,0.830975,0.898888,0.982027,1.08386,0.701446,0.738533,0.783897,0.839392,0.907325,0.990492,1.09236,0.7098,0.746913,0.792288,0.84781,0.91577,0.99896,1.10086,0.718164,0.755295,0.800689,0.856234,0.924215,1.00743,1.10935
41,0.965793,0.694376,0.731449,0.776795,0.832269,0.900185,0.983328,1.08517,0.702992,0.740082,0.78545,0.840951,0.908888,0.992059,1.09393,0.711609,0.748728,0.794105,0.849632,0.917599,1.00079,1.1027,0.720239,0.757373,0.802772,0.858323,0.926309,1.00953,1.11146,0.728873,0.766019,0.81144,0.867016,0.935019,1.01827,1.12023,0.737506,0.774673,0.820108,0.875708,0.943736,1.02701,1.129,0.746148,0.783329,0.828787,0.884407,0.952456,1.03576,1.13777
42,0.995519,0.721044,0.758179,0.80358,0.859134,0.92712,1.01035,1.11228,0.729943,0.767091,0.812515,0.868093,0.936098,1.01936,1.12131,0.738842,0.776013,0.82145,0.877053,0.945086,1.02837,1.13036,0.747752,0.784935,0.830398,0.886022,0.954074,1.03739,1.1394,0.756664,0.793857,0.839347,0.894992,0.963062,1.0464,1.14844,0.765576,0.802792,0.848296,0.903962,0.972058,1.05542,1.15749,0.774497,0.811728,0.857255,0.912938,0.981057,1.06445,1.16654
43,1.02559,0.74807,0.785252,0.830716,0.886341,0.954394,1.03771,1.13972,0.757251,0.794444,0.839936,0.895582,0.963653,1.047,1.14904,0.766432,0.80365,0.849156,0.904824,0.972922,1.05629,1.15836,0.775623,0.812856,0.858386,0.914071,0.982193,1.06558,1.16768,0.784816,0.822062,0.867617,0.923321,0.991465,1.07488,1.177,0.794008,0.831282,0.876848,0.932571,1.00074,1.08418,1.18633,0.803215,0.840503,0.886089,0.941827,1.01002,1.09349,1.19566
44,1.05601,0.775446,0.812678,0.858208,0.913893,0.982015,1.06541,1.1675,0.784911,0.822157,0.867713,0.923417,0.991561,1.07498,1.1771,0.794376,0.831651,0.877218,0.932942,1.00111,1.08456,1.1867,0.803857,0.841145,0.886733,0.942472,1.01067,1.09414,1.19631,0.813337,0.85064,0.896249,0.952007,1.02023,1.10372,1.20592,0.822819,0.860146,0.905766,0.961541,1.02979,1.1133,1.21552,0.832314,0.869652,0.915289,0.971083,1.03935,1.12289,1.22514
45,1.08678,0.803178,0.840466,0.886052,0.94179,1.00999,1.09345,1.19562,0.812935,0.850237,0.895845,0.951602,1.01982,1.10331,1.20551,0.822692,0.86002,0.905639,0.961415,1.02966,1.11318,1.2154,0.832464,0.869803,0.91544,0.971234,1.03951,1.12304,1.22529,0.842235,0.879587,0.925242,0.981059,1.04935,1.13291,1.23519,0.852009,0.889381,0.935045,0.990885,1.0592,1.14279,1.24508,0.861793,0.899176,0.944856,1.00072,1.06905,1.15266,1.25499
46,1.1179,0.831276,0.868614,0.914249,0.97004,1.03831,1.12184,1.22409,0.841328,0.878677,0.924332,0.980147,1.04844,1.132,1.23427,0.851381,0.888752,0.934415,0.990253,1.05856,1.14215,1.24445,0.861445,0.898827,0.944507,1.00037,1.0687,1.15231,1.25463,0.871509,0.908903,0.954601,1.01048,1.07884,1.16247,1.26482,0.881576,0.918987,0.964695,1.0206,1.08898,1.17263,1.27501,0.891652,0.929072,0.974801,1.03072,1.09912,1.1828,1.2852
47,1.14939,0.859741,0.897122,0.942799,0.998653,1.06699,1.15059,1.25291,0.870089,0.907481,0.953177,1.00906,1.07741,1.16104,1.26338,0.880438,0.917849,0.963555,1.01946,1.08783,1.17149,1.27386,0.890798,0.928217,0.973944,1.02986,1.09826,1.18193,1.28433,0.901158,0.938587,0.984336,1.04028,1.1087,1.19239,1.29482,0.911521,0.948966,0.994728,1.05069,1.11913,1.20285,1.3053,0.92189,0.959345,1.00513,1.06111,1.12957,1.21331,1.31578
48,1.18124,0.888572,0.925989,0.971711,1.02763,1.09602,1.17969,1.28208,0.899219,0.936644,0.982391,1.03833,1.10674,1.19043,1.29285,0.909868,0.947311,0.993071,1.04903,1.11746,1.20118,1.30363,0.920524,0.957977,1.00376,1.05973,1.12819,1.21193,1.3144,0.93118,0.968648,1.01445,1.07045,1.13892,1.22268,1.32518,0.941842,0.979328,1.02514,1.08116,1.14965,1.23344,1.33596,0.95251,0.990008,1.03584,1.09188,1.16039,1.2442,1.34674
49,1.21346,0.917768,0.955219,1.00099,1.05696,1.12542,1.20915,1.31161,0.928715,0.966177,1.01198,1.06797,1.13644,1.2202,1.32269,0.939666,0.977149,1.02296,1.07897,1.14746,1.23125,1.33376,0.950624,0.98812,1.03395,1.08998,1.15849,1.2423,1.34483,0.961582,0.999096,1.04495,1.10099,1.16953,1.25335,1.35592,0.972549,1.01008,1.05594,1.11201,1.18056,1.26441,1.367,0.983521,1.02106,1.06695,1.12303,1.1916,1.27547,1.37808
50,1.24606,0.947331,0.984823,1.03065,1.08667,1.15518,1.23897,1.34151,0.958584,0.99609,1.04194,1.09798,1.16651,1.25033,1.35288,0.969841,1.00737,1.05323,1.10929,1.17783,1.26168,1.36426,0.981108,1.01865,1.06453,1.1206,1.18917,1.27304,1.37564,0.992375,1.02993,1.07583,1.13192,1.20051,1.2844,1.38703,1.00365,1.04122,1.08713,1.14324,1.21185,1.29576,1.39842,1.01493,1.05251,1.09844,1.15457,1.22319,1.30713,1.40981
51,1.27903,0.97727,1.01481,1.06068,1.11675,1.18531,1.26917,1.37177,0.988835,1.02638,1.07228,1.12837,1.19695,1.28083,1.38345,1.00041,1.03797,1.08388,1.13999,1.20858,1.29249,1.39514,1.01198,1.04956,1.09548,1.15161,1.22023,1.30416,1.40683,1.02356,1.06116,1.10709,1.16324,1.23188,1.31582,1.41852,1.03515,1.07276,1.11871,1.17486,1.24352,1.3275,1.43022,1.04674,1.08436,1.13033,1.1865,1.25518,1.33917,1.44192
52,1.31239,1.00759,1.04517,1.09108,1.1472,1.21581,1.29973,1.4024,1.01947,1.05706,1.10299,1.15913,1.22776,1.3117,1.41439,1.03136,1.06896,1.11491,1.17106,1.23971,1.32368,1.42639,1.04325,1.08087,1.12683,1.18299,1.25167,1.33566,1.4384,1.05514,1.09278,1.13875,1.19494,1.26363,1.34764,1.4504,1.06705,1.10469,1.15068,1.20688,1.27559,1.35962,1.46241,1.07895,1.11661,1.16261,1.21883,1.28756,1.37161,1.47442
