gridnumber,capital,VF[0 0 00],VF[0 0 01],VF[0 0 02],VF[0 0 10],VF[0 0 11],VF[0 0 12],VF[0 0 20],VF[0 0 21],VF[0 0 22],VF[0 1 00],VF[0 1 01],VF[0 1 02],VF[0 1 10],VF[0 1 11],VF[0 1 12],VF[0 1 20],VF[0 1 21],VF[0 1 22],VF[0 2 00],VF[0 2 01],VF[0 2 02],VF[0 2 10],VF[0 2 11],VF[0 2 12],VF[0 2 20],VF[0 2 21],VF[0 2 22],VF[1 0 00],VF[1 0 01],VF[1 0 02],VF[1 0 10],VF[1 0 11],VF[1 0 12],VF[1 0 20],VF[1 0 21],VF[1 0 22],VF[1 1 00],VF[1 1 01],VF[1 1 02],VF[1 1 10],VF[1 1 11],VF[1 1 12],VF[1 1 20],VF[1 1 21],VF[1 1 22],VF[1 2 00],VF[1 2 01],VF[1 2 02],VF[1 2 10],VF[1 2 11],VF[1 2 12],VF[1 2 20],VF[1 2 21],VF[1 2 22],VF[2 0 00],VF[2 0 01],VF[2 0 02],VF[2 0 10],VF[2 0 11],VF[2 0 12],VF[2 0 20],VF[2 0 21],VF[2 0 22],VF[2 1 00],VF[2 1 01],VF[2 1 02],VF[2 1 10],VF[2 1 11],VF[2 1 12],VF[2 1 20],VF[2 1 21],VF[2 1 22],VF[2 2 00],VF[2 2 01],VF[2 2 02],VF[2 2 10],VF[2 2 11],VF[2 2 12],VF[2 2 20],VF[2 2 21],VF[2 2 22]
10,0.674183,-7.32046,-7.32046,-7.32046,-7.02405,-7.0134,-7.0134,-6.70972,-6.70972,-6.70972,-7.32046,-7.32046,-7.32046,-7.02405,-7.0134,-7.0134,-6.70972,-6.70972,-6.70972,-7.32046,-7.32046,-7.32046,-7.02405,-7.0134,-7.0134,-6.70972,-6.70972,-6.70972,-7.32046,-7.32046,-7.32046,-7.01611,-7.0134,-7.0134,-6.7028,-6.7028,-6.7028,-7.32046,-7.32046,-7.32046,-7.01611,-7.0134,-7.0134,-6.7028,-6.7028,-6.7028,-7.32046,-7.32046,-7.32046,-7.01611,-7.0134,-7.0134,-6.7028,-6.7028,-6.7028,-7.32046,-7.32046,-7.32046,-7.00817,-7.0134,-7.0134,-6.69587,-6.69587,-6.69587,-7.32046,-7.32046,-7.32046,-7.00817,-7.0134,-7.0134,-6.69587,-6.69587,-6.69587,-7.32046,-7.32046,-7.32046,-7.00817,-7.0134,-7.0134,-6.69587,-6.69587,-6.69587
11,0.75557,-7.2103,-7.2103,-7.2103,-6.92736,-6.916,-6.916,-6.62441,-6.62441,-6.62441,-7.2103,-7.2103,-7.2103,-6.92736,-6.916,-6.916,-6.62441,-6.62441,-6.62441,-7.2103,-7.2103,-7.2103,-6.92736,-6.916,-6.916,-6.62441,-6.62441,-6.62441,-7.2103,-7.2103,-7.2103,-6.91885,-6.916,-6.916,-6.61674,-6.61674,-6.61674,-7.2103,-7.2103,-7.2103,-6.91885,-6.916,-6.916,-6.61674,-6.61674,-6.61674,-7.2103,-7.2103,-7.2103,-6.91885,-6.916,-6.916,-6.61674,-6.61674,-6.61674,-7.2103,-7.2103,-7.2103,-6.91035,-6.916,-6.916,-6.60928,-6.60928,-6.60928,-7.2103,-7.2103,-7.2103,-6.91035,-6.916,-6.916,-6.60928,-6.60928,-6.60928,-7.2103,-7.2103,-7.2103,-6.91035,-6.916,-6.916,-6.60928,-6.60928,-6.60928
12,0.839869,-7.10144,-7.10144,-7.10144,-6.83121,-6.81913,-6.81913,-6.53926,-6.53926,-6.53926,-7.10144,-7.10144,-7.10144,-6.83121,-6.81913,-6.81913,-6.53926,-6.53926,-6.53926,-7.10144,-7.10144,-7.10144,-6.83121,-6.81913,-6.81913,-6.53926,-6.53926,-6.53926,-7.10144,-7.10144,-7.10144,-6.82213,-6.81913,-6.81913,-6.53096,-6.53096,-6.53096,-7.10144,-7.10144,-7.10144,-6.82213,-6.81913,-6.81913,-6.53096,-6.53096,-6.53096,-7.10144,-7.10144,-7.10144,-6.82213,-6.81913,-6.81913,-6.53096,-6.53096,-6.53096,-7.10144,-7.10144,-7.10144,-6.81305,-6.81913,-6.81913,-6.52267,-6.52267,-6.52267,-7.10144,-7.10144,-7.10144,-6.81305,-6.81913,-6.81913,-6.52267,-6.52267,-6.52267,-7.10144,-7.10144,-7.10144,-6.81305,-6.81913,-6.81913,-6.52267,-6.52267,-6.52267
13,0.927185,-6.99387,-6.99387,-6.99387,-6.73535,-6.72263,-6.72263,-6.45403,-6.45403,-6.45403,-6.99387,-6.99387,-6.99387,-6.73535,-6.72263,-6.72263,-6.45403,-6.45403,-6.45403,-6.99387,-6.99387,-6.99387,-6.73535,-6.72263,-6.72263,-6.45403,-6.45403,-6.45403,-6.99387,-6.99387,-6.99387,-6.72573,-6.72263,-6.72263,-6.44522,-6.44522,-6.44522,-6.99387,-6.99387,-6.99387,-6.72573,-6.72263,-6.72263,-6.44522,-6.44522,-6.44522,-6.99387,-6.99387,-6.99387,-6.72573,-6.72263,-6.72263,-6.44522,-6.44522,-6.44522,-6.99387,-6.99387,-6.99387,-6.71611,-6.72263,-6.72263,-6.43642,-6.43642,-6.43642,-6.99387,-6.99387,-6.99387,-6.71611,-6.72263,-6.72263,-6.43642,-6.43642,-6.43642,-6.99387,-6.99387,-6.99387,-6.71611,-6.72263,-6.72263,-6.43642,-6.43642,-6.43642
14,1.01763,-6.88722,-6.88722,-6.88722,-6.63982,-6.62658,-6.62658,-6.36862,-6.36862,-6.36862,-6.88722,-6.88722,-6.88722,-6.63982,-6.62658,-6.62658,-6.36862,-6.36862,-6.36862,-6.88722,-6.88722,-6.88722,-6.63982,-6.62658,-6.62658,-6.36862,-6.36862,-6.36862,-6.88722,-6.88722,-6.88722,-6.62969,-6.62658,-6.62658,-6.35931,-6.35931,-6.35931,-6.88722,-6.88722,-6.88722,-6.62969,-6.62658,-6.62658,-6.35931,-6.35931,-6.35931,-6.88722,-6.88722,-6.88722,-6.62969,-6.62658,-6.62658,-6.35931,-6.35931,-6.35931,-6.88722,-6.88722,-6.88722,-6.61957,-6.62658,-6.62658,-6.34999,-6.34999,-6.34999,-6.88722,-6.88722,-6.88722,-6.61957,-6.62658,-6.62658,-6.34999,-6.34999,-6.34999,-6.88722,-6.88722,-6.88722,-6.61957,-6.62658,-6.62658,-6.34999,-6.34999,-6.34999
15,1.1113,-6.78144,-6.78144,-6.78144,-6.54476,-6.53085,-6.53085,-6.28304,-6.28304,-6.28304,-6.78144,-6.78144,-6.78144,-6.54476,-6.53085,-6.53085,-6.28304,-6.28304,-6.28304,-6.78144,-6.78144,-6.78144,-6.54476,-6.53085,-6.53085,-6.28304,-6.28304,-6.28304,-6.78144,-6.78144,-6.78144,-6.53406,-6.53085,-6.53085,-6.27323,-6.27323,-6.27323,-6.78144,-6.78144,-6.78144,-6.53406,-6.53085,-6.53085,-6.27323,-6.27323,-6.27323,-6.78144,-6.78144,-6.78144,-6.53406,-6.53085,-6.53085,-6.27323,-6.27323,-6.27323,-6.78144,-6.78144,-6.78144,-6.52342,-6.53085,-6.53085,-6.26343,-6.26343,-6.26343,-6.78144,-6.78144,-6.78144,-6.52342,-6.53085,-6.53085,-6.26343,-6.26343,-6.26343,-6.78144,-6.78144,-6.78144,-6.52342,-6.53085,-6.53085,-6.26343,-6.26343,-6.26343
16,1.20833,-6.67646,-6.67646,-6.67646,-6.44999,-6.43537,-6.43537,-6.19728,-6.19728,-6.19728,-6.67646,-6.67646,-6.67646,-6.44999,-6.43537,-6.43537,-6.19728,-6.19728,-6.19728,-6.67646,-6.67646,-6.67646,-6.44999,-6.43537,-6.43537,-6.19728,-6.19728,-6.19728,-6.67646,-6.67646,-6.67646,-6.43864,-6.43537,-6.43537,-6.187,-6.187,-6.187,-6.67646,-6.67646,-6.67646,-6.43864,-6.43537,-6.43537,-6.187,-6.187,-6.187,-6.67646,-6.67646,-6.67646,-6.43864,-6.43537,-6.43537,-6.187,-6.187,-6.187,-6.67646,-6.67646,-6.67646,-6.42752,-6.43537,-6.43537,-6.17672,-6.17672,-6.17672,-6.67646,-6.67646,-6.67646,-6.42752,-6.43537,-6.43537,-6.17672,-6.17672,-6.17672,-6.67646,-6.67646,-6.67646,-6.42752,-6.43537,-6.43537,-6.17672,-6.17672,-6.17672
17,1.30884,-6.57213,-6.57213,-6.57213,-6.35541,-6.34011,-6.34011,-6.11133,-6.11133,-6.11133,-6.57213,-6.57213,-6.57213,-6.35541,-6.34011,-6.34011,-6.11133,-6.11133,-6.11133,-6.57213,-6.57213,-6.57213,-6.35541,-6.34011,-6.34011,-6.11133,-6.11133,-6.11133,-6.57213,-6.57213,-6.57213,-6.34345,-6.34011,-6.34011,-6.10059,-6.10059,-6.10059,-6.57213,-6.57213,-6.57213,-6.34345,-6.34011,-6.34011,-6.10059,-6.10059,-6.10059,-6.57213,-6.57213,-6.57213,-6.34345,-6.34011,-6.34011,-6.10059,-6.10059,-6.10059,-6.57213,-6.57213,-6.57213,-6.33186,-6.34011,-6.34011,-6.08985,-6.08985,-6.08985,-6.57213,-6.57213,-6.57213,-6.33186,-6.34011,-6.34011,-6.08985,-6.08985,-6.08985,-6.57213,-6.57213,-6.57213,-6.33186,-6.34011,-6.34011,-6.08985,-6.08985,-6.08985
18,1.41294,-6.46841,-6.46841,-6.46841,-6.26098,-6.24504,-6.24504,-6.02519,-6.02519,-6.02519,-6.46841,-6.46841,-6.46841,-6.26098,-6.24504,-6.24504,-6.02519,-6.02519,-6.02519,-6.46841,-6.46841,-6.46841,-6.26098,-6.24504,-6.24504,-6.02519,-6.02519,-6.02519,-6.46841,-6.46841,-6.46841,-6.24846,-6.24504,-6.24504,-6.014,-6.014,-6.014,-6.46841,-6.46841,-6.46841,-6.24846,-6.24504,-6.24504,-6.014,-6.014,-6.014,-6.46841,-6.46841,-6.46841,-6.24846,-6.24504,-6.24504,-6.014,-6.014,-6.014,-6.46841,-6.46841,-6.46841,-6.23639,-6.24504,-6.24504,-6.00281,-6.00281,-6.00281,-6.46841,-6.46841,-6.46841,-6.23639,-6.24504,-6.24504,-6.00281,-6.00281,-6.00281,-6.46841,-6.46841,-6.46841,-6.23639,-6.24504,-6.24504,-6.00281,-6.00281,-6.00281
19,1.52076,-6.36523,-6.36523,-6.36523,-6.16667,-6.15019,-6.15019,-5.93887,-5.93887,-5.93887,-6.36523,-6.36523,-6.36523,-6.16667,-6.15019,-6.15019,-5.93887,-5.93887,-5.93887,-6.36523,-6.36523,-6.36523,-6.16667,-6.15019,-6.15019,-5.93887,-5.93887,-5.93887,-6.36523,-6.36523,-6.36523,-6.15369,-6.15019,-6.15019,-5.92724,-5.92724,-5.92724,-6.36523,-6.36523,-6.36523,-6.15369,-6.15019,-6.15019,-5.92724,-5.92724,-5.92724,-6.36523,-6.36523,-6.36523,-6.15369,-6.15019,-6.15019,-5.92724,-5.92724,-5.92724,-6.36523,-6.36523,-6.36523,-6.1411,-6.15019,-6.15019,-5.91562,-5.91562,-5.91562,-6.36523,-6.36523,-6.36523,-6.1411,-6.15019,-6.15019,-5.91562,-5.91562,-5.91562,-6.36523,-6.36523,-6.36523,-6.1411,-6.15019,-6.15019,-5.91562,-5.91562,-5.91562
20,1.63244,-6.26253,-6.26253,-6.26253,-6.07246,-6.05546,-6.05546,-5.85236,-5.85236,-5.85236,-6.26253,-6.26253,-6.26253,-6.07246,-6.05546,-6.05546,-5.85236,-5.85236,-5.85236,-6.26253,-6.26253,-6.26253,-6.07246,-6.05546,-6.05546,-5.85236,-5.85236,-5.85236,-6.26253,-6.26253,-6.26253,-6.05904,-6.05546,-6.05546,-5.84031,-5.84031,-5.84031,-6.26253,-6.26253,-6.26253,-6.05904,-6.05546,-6.05546,-5.84031,-5.84031,-5.84031,-6.26253,-6.26253,-6.26253,-6.05904,-6.05546,-6.05546,-5.84031,-5.84031,-5.84031,-6.26253,-6.26253,-6.26253,-6.04595,-6.05546,-6.05546,-5.82827,-5.82827,-5.82827,-6.26253,-6.26253,-6.26253,-6.04595,-6.05546,-6.05546,-5.82827,-5.82827,-5.82827,-6.26253,-6.26253,-6.26253,-6.04595,-6.05546,-6.05546,-5.82827,-5.82827,-5.82827
21,1.74812,-6.16027,-6.16027,-6.16027,-5.97837,-5.96087,-5.96087,-5.76568,-5.76568,-5.76568,-6.16027,-6.16027,-6.16027,-5.97837,-5.96087,-5.96087,-5.76568,-5.76568,-5.76568,-6.16027,-6.16027,-6.16027,-5.97837,-5.96087,-5.96087,-5.76568,-5.76568,-5.76568,-6.16027,-6.16027,-6.16027,-5.96452,-5.96087,-5.96087,-5.75322,-5.75322,-5.75322,-6.16027,-6.16027,-6.16027,-5.96452,-5.96087,-5.96087,-5.75322,-5.75322,-5.75322,-6.16027,-6.16027,-6.16027,-5.96452,-5.96087,-5.96087,-5.75322,-5.75322,-5.75322,-6.16027,-6.16027,-6.16027,-5.95097,-5.96087,-5.96087,-5.74077,-5.74077,-5.74077,-6.16027,-6.16027,-6.16027,-5.95097,-5.96087,-5.96087,-5.74077,-5.74077,-5.74077,-6.16027,-6.16027,-6.16027,-5.95097,-5.96087,-5.96087,-5.74077,-5.74077,-5.74077
22,1.86794,-6.05844,-6.05844,-6.05844,-5.88436,-5.86637,-5.86637,-5.67883,-5.67883,-5.67883,-6.05844,-6.05844,-6.05844,-5.88436,-5.86637,-5.86637,-5.67883,-5.67883,-5.67883,-6.05844,-6.05844,-6.05844,-5.88436,-5.86637,-5.86637,-5.67883,-5.67883,-5.67883,-6.05844,-6.05844,-6.05844,-5.8701,-5.86637,-5.86637,-5.66598,-5.66598,-5.66598,-6.05844,-6.05844,-6.05844,-5.8701,-5.86637,-5.86637,-5.66598,-5.66598,-5.66598,-6.05844,-6.05844,-6.05844,-5.8701,-5.86637,-5.86637,-5.66598,-5.66598,-5.66598,-6.05844,-6.05844,-6.05844,-5.8561,-5.86637,-5.86637,-5.65314,-5.65314,-5.65314,-6.05844,-6.05844,-6.05844,-5.8561,-5.86637,-5.86637,-5.65314,-5.65314,-5.65314,-6.05844,-6.05844,-6.05844,-5.8561,-5.86637,-5.86637,-5.65314,-5.65314,-5.65314
23,1.99205,-5.95698,-5.95698,-5.95698,-5.79043,-5.77197,-5.77197,-5.59182,-5.59182,-5.59182,-5.95698,-5.95698,-5.95698,-5.79043,-5.77197,-5.77197,-5.59182,-5.59182,-5.59182,-5.95698,-5.95698,-5.95698,-5.79043,-5.77197,-5.77197,-5.59182,-5.59182,-5.59182,-5.95698,-5.95698,-5.95698,-5.77577,-5.77197,-5.77197,-5.5786,-5.5786,-5.5786,-5.95698,-5.95698,-5.95698,-5.77577,-5.77197,-5.77197,-5.5786,-5.5786,-5.5786,-5.95698,-5.95698,-5.95698,-5.77577,-5.77197,-5.77197,-5.5786,-5.5786,-5.5786,-5.95698,-5.95698,-5.95698,-5.76136,-5.77197,-5.77197,-5.56537,-5.56537,-5.56537,-5.95698,-5.95698,-5.95698,-5.76136,-5.77197,-5.77197,-5.56537,-5.56537,-5.56537,-5.95698,-5.95698,-5.95698,-5.76136,-5.77197,-5.77197,-5.56537,-5.56537,-5.56537
24,2.1206,-5.85589,-5.85589,-5.85589,-5.69659,-5.67767,-5.67767,-5.50478,-5.50478,-5.50478,-5.85589,-5.85589,-5.85589,-5.69659,-5.67767,-5.67767,-5.50478,-5.50478,-5.50478,-5.85589,-5.85589,-5.85589,-5.69659,-5.67767,-5.67767,-5.50478,-5.50478,-5.50478,-5.85589,-5.85589,-5.85589,-5.68154,-5.67767,-5.67767,-5.49108,-5.49108,-5.49108,-5.85589,-5.85589,-5.85589,-5.68154,-5.67767,-5.67767,-5.49108,-5.49108,-5.49108,-5.85589,-5.85589,-5.85589,-5.68154,-5.67767,-5.67767,-5.49108,-5.49108,-5.49108,-5.85589,-5.85589,-5.85589,-5.66674,-5.67767,-5.67767,-5.4775,-5.4775,-5.4775,-5.85589,-5.85589,-5.85589,-5.66674,-5.67767,-5.67767,-5.4775,-5.4775,-5.4775,-5.85589,-5.85589,-5.85589,-5.66674,-5.67767,-5.67767,-5.4775,-5.4775,-5.4775
