gridnumber,capital,Portfolio[0 0],Portfolio[0 1],Portfolio[0 2],Portfolio[0 3],Portfolio[0 4],Portfolio[1 0],Portfolio[1 1],Portfolio[1 2],Portfolio[1 3],Portfolio[1 4],Portfolio[2 0],Portfolio[2 1],Portfolio[2 2],Portfolio[2 3],Portfolio[2 4],Portfolio[3 0],Portfolio[3 1],Portfolio[3 2],Portfolio[3 3],Portfolio[3 4],Portfolio[4 0],Portfolio[4 1],Portfolio[4 2],Portfolio[4 3],Portfolio[4 4]
138,84.5349,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.58,0.1,0.22,0.36,0.44,0.58,0.1,0.22,0.34,0.46,0.58,0.1,0.22,0.34,0.46,0.58
139,87.0591,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.58,0.1,0.22,0.36,0.44,0.58,0.1,0.22,0.34,0.44,0.58,0.1,0.22,0.34,0.44,0.58
140,89.6572,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.58,0.1,0.22,0.36,0.44,0.58,0.1,0.22,0.34,0.44,0.58,0.1,0.22,0.34,0.44,0.58
141,92.3314,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.58,0.12,0.22,0.36,0.44,0.58,0.1,0.22,0.34,0.44,0.58,0.1,0.22,0.34,0.44,0.58
142,95.084,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.58,0.1,0.22,0.34,0.44,0.58,0.1,0.22,0.34,0.44,0.58
143,97.9173,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.58,0.1,0.22,0.34,0.44,0.58,0.1,0.22,0.34,0.44,0.58
144,100.834,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.58,0.1,0.22,0.34,0.44,0.58,0.1,0.22,0.34,0.44,0.58
145,103.835,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.34,0.44,0.58,0.1,0.22,0.34,0.44,0.58
146,106.925,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.36,0.44,0.58,0.1,0.22,0.34,0.44,0.58
147,110.105,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.36,0.44,0.58,0.1,0.22,0.34,0.44,0.58
148,113.379,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.36,0.44,0.58,0.1,0.22,0.34,0.44,0.58
149,116.748,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.36,0.44,0.56,0.1,0.22,0.34,0.44,0.58
150,120.216,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.34,0.44,0.58
151,123.786,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.34,0.44,0.58
152,127.461,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.34,0.44,0.56
153,131.243,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.34,0.44,0.56
154,135.136,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.34,0.44,0.56
155,139.143,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.34,0.44,0.56
156,143.267,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.34,0.44,0.56
157,147.512,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.1,0.22,0.34,0.44,0.56
158,151.882,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.34,0.44,0.56
159,156.38,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.34,0.44,0.56
160,161.009,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
161,165.774,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
162,170.679,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.36,0.44,0.56
163,175.728,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56
164,180.924,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56
165,186.273,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56
166,191.779,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56
167,197.446,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.2,0.34,0.44,0.56
168,203.279,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.2,0.34,0.44,0.56
169,209.282,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.56,0.12,0.22,0.34,0.44,0.56,0.12,0.2,0.34,0.44,0.56
170,215.462,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.56,0.12,0.22,0.32,0.44,0.56,0.12,0.2,0.34,0.44,0.56
171,221.823,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.56,0.12,0.22,0.32,0.44,0.56,0.12,0.2,0.32,0.44,0.56
172,228.37,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.56,0.12,0.2,0.32,0.44,0.56
173,235.11,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.56,0.12,0.2,0.32,0.44,0.56
174,242.046,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.56,0.12,0.2,0.32,0.44,0.56
175,249.186,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.2,0.32,0.44,0.56
176,256.535,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.2,0.32,0.44,0.56
177,264.1,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.54,0.12,0.2,0.32,0.44,0.56
178,271.886,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.2,0.32,0.44,0.56
179,279.901,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54
180,288.15,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54
181,296.641,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54
182,305.381,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54
183,314.377,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54
184,323.636,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54
185,333.167,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.22,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54,0.12,0.2,0.3,0.44,0.54
186,342.977,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52
187,353.075,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52
188,363.469,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52
189,374.167,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52
190,385.179,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52
191,396.513,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52,0.12,0.2,0.3,0.44,0.52
192,408.179,0.12,0.22,0.3,0.44,0.44,0.12,0.22,0.3,0.44,0.44,0.12,0.2,0.3,0.44,0.44,0.12,0.2,0.3,0.44,0.44,0.12,0.2,0.3,0.44,0.44
193,420.188,0.12,0.2,0.3,0.36,0.46,0.12,0.2,0.3,0.36,0.46,0.12,0.2,0.3,0.36,0.46,0.12,0.2,0.3,0.36,0.46,0.12,0.2,0.3,0.36,0.48
194,432.548,0.12,0.2,0.28,0.3,0.48,0.12,0.2,0.28,0.3,0.48,0.12,0.2,0.28,0.3,0.48,0.12,0.2,0.28,0.32,0.48,0.12,0.2,0.28,0.32,0.48
195,445.271,0.12,0.2,0.22,0.38,0.56,0.12,0.2,0.22,0.38,0.56,0.12,0.2,0.22,0.38,0.56,0.12,0.2,0.22,0.38,0.56,0.12,0.2,0.22,0.38,0.56
196,458.366,0.1,0.14,0.24,0.46,0.62,0.12,0.14,0.24,0.46,0.62,0.12,0.12,0.24,0.46,0.62,0.12,0.12,0.24,0.46,0.62,0.12,0.12,0.24,0.46,0.62
197,471.845,0.04,0.12,0.3,0.46,0.62,0.04,0.12,0.3,0.46,0.62,0.04,0.12,0.3,0.46,0.62,0.04,0.12,0.3,0.46,0.62,0.04,0.12,0.3,0.46,0.62
198,485.719,0.04,0.12,0.3,0.52,0.66,0.04,0.12,0.3,0.52,0.66,0.04,0.12,0.32,0.52,0.66,0.04,0.12,0.32,0.52,0.66,0.04,0.12,0.32,0.52,0.66
199,500,0.12,0.2,0.38,0.54,0.72,0.12,0.2,0.38,0.54,0.72,0.12,0.2,0.38,0.56,0.72,0.12,0.2,0.38,0.56,0.72,0.12,0.2,0.38,0.56,0.72
