gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
202,14.7916,-3.92727,-3.92565,-3.92222,-3.91707,-3.91028,-3.88113,-3.87969,-3.87644,-3.87152,-3.86499,-3.82894,-3.82769,-3.8247,-3.82,-3.81371,-3.77217,-3.77115,-3.7684,-3.76397,-3.75798,-3.71269,-3.71192,-3.70944,-3.70531,-3.69962
203,14.9815,-3.91245,-3.91083,-3.9074,-3.90224,-3.89546,-3.8669,-3.86545,-3.86219,-3.85727,-3.85074,-3.81533,-3.81407,-3.81107,-3.80637,-3.80008,-3.75923,-3.75821,-3.75544,-3.75101,-3.74501,-3.70044,-3.69966,-3.69716,-3.69301,-3.68732
204,15.1736,-3.89767,-3.89604,-3.89261,-3.88745,-3.88067,-3.85268,-3.85123,-3.84797,-3.84304,-3.83651,-3.80174,-3.80048,-3.79747,-3.79275,-3.78647,-3.74631,-3.74527,-3.74249,-3.73806,-3.73205,-3.68819,-3.68739,-3.68488,-3.68072,-3.67503
205,15.3679,-3.88292,-3.88128,-3.87784,-3.87268,-3.86591,-3.83849,-3.83703,-3.83377,-3.82884,-3.8223,-3.78817,-3.7869,-3.78387,-3.77916,-3.77287,-3.7334,-3.73235,-3.72955,-3.72512,-3.71911,-3.67594,-3.67513,-3.6726,-3.66844,-3.66274
206,15.5645,-3.8682,-3.86654,-3.86311,-3.85795,-3.85118,-3.82432,-3.82285,-3.8196,-3.81466,-3.80812,-3.77462,-3.77334,-3.7703,-3.76558,-3.7593,-3.72049,-3.71943,-3.71662,-3.71218,-3.70618,-3.66369,-3.66286,-3.66032,-3.65616,-3.65046
207,15.7633,-3.85351,-3.85184,-3.84841,-3.84325,-3.83648,-3.81018,-3.8087,-3.80544,-3.80051,-3.79396,-3.76109,-3.75979,-3.75674,-3.75203,-3.74575,-3.70759,-3.70652,-3.70371,-3.69926,-3.69325,-3.65144,-3.65061,-3.64806,-3.64389,-3.63817
208,15.9645,-3.83885,-3.83717,-3.83373,-3.82857,-3.82182,-3.79606,-3.79457,-3.79132,-3.78637,-3.77982,-3.74757,-3.74626,-3.7432,-3.7385,-3.73221,-3.69471,-3.69363,-3.69081,-3.68634,-3.68033,-3.6392,-3.63836,-3.6358,-3.63162,-3.62589
209,16.168,-3.82421,-3.82253,-3.81909,-3.81394,-3.80718,-3.78197,-3.78046,-3.77721,-3.77226,-3.76571,-3.73406,-3.73275,-3.72968,-3.72498,-3.71869,-3.68184,-3.68074,-3.67792,-3.67345,-3.66743,-3.62697,-3.62611,-3.62355,-3.61936,-3.61362
210,16.3738,-3.80961,-3.80792,-3.80448,-3.79933,-3.79258,-3.7679,-3.76638,-3.76312,-3.75817,-3.75163,-3.72058,-3.71926,-3.71618,-3.71148,-3.70519,-3.66898,-3.66786,-3.66504,-3.66056,-3.65453,-3.61475,-3.61387,-3.6113,-3.60709,-3.60135
211,16.5821,-3.79504,-3.79335,-3.7899,-3.78475,-3.77802,-3.75385,-3.75232,-3.74906,-3.74411,-3.73757,-3.70711,-3.70578,-3.70271,-3.69799,-3.6917,-3.65612,-3.655,-3.65217,-3.64768,-3.64164,-3.60253,-3.60164,-3.59905,-3.59483,-3.58909
212,16.7927,-3.78049,-3.7788,-3.77535,-3.7702,-3.76347,-3.73982,-3.73829,-3.73502,-3.73006,-3.72354,-3.69365,-3.69232,-3.68925,-3.68452,-3.67823,-3.64328,-3.64215,-3.6393,-3.63481,-3.62878,-3.59031,-3.58941,-3.58681,-3.58258,-3.57684
213,17.0058,-3.76598,-3.76429,-3.76083,-3.75569,-3.74896,-3.72582,-3.72428,-3.721,-3.71604,-3.70953,-3.68022,-3.67887,-3.6758,-3.67107,-3.66478,-3.63045,-3.6293,-3.62645,-3.62196,-3.61592,-3.57809,-3.57718,-3.57457,-3.57034,-3.5646
214,17.2213,-3.7515,-3.7498,-3.74634,-3.7412,-3.73448,-3.71184,-3.7103,-3.70701,-3.70206,-3.69555,-3.66681,-3.66544,-3.66237,-3.65763,-3.65134,-3.61763,-3.61648,-3.61361,-3.60912,-3.60308,-3.56588,-3.56496,-3.56233,-3.55811,-3.55236
215,17.4394,-3.73704,-3.73534,-3.73187,-3.72674,-3.72003,-3.69788,-3.69634,-3.69304,-3.6881,-3.6816,-3.65341,-3.65203,-3.64896,-3.64421,-3.63793,-3.60482,-3.60366,-3.60078,-3.59629,-3.59026,-3.55368,-3.55274,-3.5501,-3.54587,-3.54012
216,17.66,-3.72262,-3.72091,-3.71744,-3.71232,-3.70561,-3.68395,-3.6824,-3.6791,-3.67416,-3.66766,-3.64003,-3.63864,-3.63556,-3.63081,-3.62453,-3.59202,-3.59085,-3.58796,-3.58348,-3.57744,-3.54147,-3.54053,-3.53788,-3.53364,-3.52788
217,17.8831,-3.70822,-3.70651,-3.70304,-3.69792,-3.69122,-3.67005,-3.66849,-3.66519,-3.66025,-3.65375,-3.62666,-3.62527,-3.62218,-3.61743,-3.61115,-3.57924,-3.57805,-3.57517,-3.57067,-3.56463,-3.52928,-3.52832,-3.52567,-3.52143,-3.51566
218,18.1088,-3.69385,-3.69213,-3.68867,-3.68355,-3.67686,-3.65616,-3.6546,-3.65129,-3.64637,-3.63987,-3.61331,-3.61192,-3.60882,-3.60407,-3.59779,-3.56646,-3.56527,-3.56238,-3.55787,-3.55184,-3.51709,-3.51612,-3.51347,-3.50921,-3.50344
219,18.3372,-3.67951,-3.67779,-3.67433,-3.66921,-3.66252,-3.6423,-3.64073,-3.63743,-3.6325,-3.62601,-3.59998,-3.59858,-3.59547,-3.59073,-3.58446,-3.5537,-3.5525,-3.54961,-3.54509,-3.53906,-3.50491,-3.50392,-3.50127,-3.49701,-3.49123
220,18.5681,-3.66519,-3.66348,-3.66001,-3.6549,-3.64822,-3.62846,-3.62689,-3.62359,-3.61866,-3.61217,-3.58667,-3.58527,-3.58214,-3.57742,-3.57114,-3.54095,-3.53973,-3.53684,-3.53232,-3.52629,-3.49274,-3.49174,-3.48907,-3.4848,-3.47903
221,18.8018,-3.65091,-3.64919,-3.64573,-3.64062,-3.63395,-3.61464,-3.61307,-3.60977,-3.60485,-3.59835,-3.57338,-3.57197,-3.56884,-3.56412,-3.55784,-3.52821,-3.52698,-3.52409,-3.51956,-3.51353,-3.48057,-3.47957,-3.47689,-3.47261,-3.46684
222,19.0381,-3.63666,-3.63493,-3.63147,-3.62637,-3.61971,-3.60085,-3.59927,-3.59598,-3.59105,-3.58456,-3.5601,-3.55868,-3.55555,-3.55083,-3.54457,-3.51548,-3.51425,-3.51135,-3.50682,-3.50078,-3.46841,-3.46739,-3.4647,-3.46043,-3.45466
223,19.2772,-3.62243,-3.6207,-3.61725,-3.61215,-3.60549,-3.58709,-3.5855,-3.58221,-3.57728,-3.5708,-3.54684,-3.54542,-3.54229,-3.53757,-3.53131,-3.50277,-3.50153,-3.49862,-3.49409,-3.48805,-3.45626,-3.45523,-3.45252,-3.44825,-3.44248
224,19.5191,-3.60824,-3.60651,-3.60306,-3.59796,-3.59131,-3.57335,-3.57175,-3.56846,-3.56353,-3.55706,-3.5336,-3.53217,-3.52905,-3.52432,-3.51806,-3.49007,-3.48882,-3.4859,-3.48137,-3.47534,-3.44411,-3.44307,-3.44036,-3.43608,-3.43031
225,19.7638,-3.59408,-3.59234,-3.58889,-3.5838,-3.57716,-3.55963,-3.55803,-3.55474,-3.54981,-3.54334,-3.52038,-3.51894,-3.51582,-3.51109,-3.50484,-3.47738,-3.47612,-3.47319,-3.46867,-3.46264,-3.43196,-3.43091,-3.42821,-3.42392,-3.41814
226,20.0113,-3.57995,-3.5782,-3.57476,-3.56967,-3.56303,-3.54594,-3.54432,-3.54104,-3.53611,-3.52965,-3.50718,-3.50573,-3.50262,-3.49788,-3.49163,-3.4647,-3.46344,-3.46049,-3.45599,-3.44996,-3.41982,-3.41877,-3.41606,-3.41176,-3.40599
227,20.2617,-3.56584,-3.56409,-3.56065,-3.55557,-3.54893,-3.53227,-3.53065,-3.52736,-3.52243,-3.51598,-3.494,-3.49254,-3.48942,-3.48469,-3.47844,-3.45204,-3.45077,-3.44782,-3.44331,-3.43729,-3.4077,-3.40663,-3.40391,-3.39962,-3.39384
228,20.5149,-3.55177,-3.55001,-3.54657,-3.54149,-3.53487,-3.51862,-3.517,-3.5137,-3.50879,-3.50234,-3.48083,-3.47937,-3.47625,-3.47152,-3.46527,-3.43939,-3.43811,-3.43516,-3.43065,-3.42463,-3.39558,-3.3945,-3.39178,-3.38748,-3.3817
229,20.7711,-3.53772,-3.53596,-3.53252,-3.52745,-3.52083,-3.505,-3.50337,-3.50008,-3.49516,-3.48874,-3.46769,-3.46622,-3.4631,-3.45836,-3.45212,-3.42675,-3.42547,-3.42252,-3.418,-3.41199,-3.38347,-3.38238,-3.37965,-3.37535,-3.36957
230,21.0303,-3.5237,-3.52194,-3.5185,-3.51344,-3.50683,-3.4914,-3.48978,-3.48647,-3.48156,-3.47515,-3.45456,-3.45309,-3.44996,-3.44523,-3.43899,-3.41413,-3.41283,-3.40989,-3.40537,-3.39935,-3.37137,-3.37027,-3.36753,-3.36323,-3.35745
231,21.2925,-3.50971,-3.50795,-3.50451,-3.49945,-3.49286,-3.47783,-3.47621,-3.4729,-3.46799,-3.46159,-3.44145,-3.43998,-3.43684,-3.43211,-3.42588,-3.40152,-3.40022,-3.39728,-3.39275,-3.38673,-3.35928,-3.35817,-3.35542,-3.35112,-3.34535
232,21.5577,-3.49576,-3.49399,-3.49055,-3.48549,-3.47892,-3.46428,-3.46266,-3.45935,-3.45445,-3.44805,-3.42836,-3.42688,-3.42374,-3.41901,-3.4128,-3.38893,-3.38761,-3.38467,-3.38014,-3.37413,-3.34719,-3.34607,-3.34332,-3.33902,-3.33325
233,21.826,-3.48183,-3.48006,-3.47662,-3.47157,-3.46501,-3.45076,-3.44913,-3.44583,-3.44093,-3.43454,-3.41529,-3.41381,-3.41066,-3.40594,-3.39974,-3.37635,-3.37502,-3.37208,-3.36755,-3.36154,-3.33512,-3.33399,-3.33123,-3.32693,-3.32116
234,22.0974,-3.46792,-3.46616,-3.46272,-3.45768,-3.45113,-3.43726,-3.43563,-3.43232,-3.42744,-3.42105,-3.40224,-3.40076,-3.39761,-3.3929,-3.3867,-3.36378,-3.36245,-3.3595,-3.35497,-3.34897,-3.32304,-3.32191,-3.31915,-3.31485,-3.30908
235,22.3719,-3.45405,-3.45229,-3.44885,-3.44381,-3.43728,-3.42379,-3.42215,-3.41884,-3.41397,-3.40759,-3.38922,-3.38772,-3.38457,-3.37987,-3.37367,-3.35123,-3.34989,-3.34694,-3.34241,-3.33641,-3.31098,-3.30984,-3.30708,-3.30278,-3.29701
236,22.6496,-3.44021,-3.43845,-3.435,-3.42998,-3.42346,-3.41034,-3.4087,-3.40539,-3.40053,-3.39415,-3.37621,-3.37471,-3.37156,-3.36686,-3.36067,-3.33869,-3.33735,-3.33439,-3.32986,-3.32387,-3.29893,-3.29779,-3.29502,-3.29071,-3.28495
237,22.9306,-3.4264,-3.42463,-3.42119,-3.41618,-3.40967,-3.39691,-3.39527,-3.39197,-3.38711,-3.38074,-3.36321,-3.36171,-3.35856,-3.35387,-3.34769,-3.32617,-3.32482,-3.32185,-3.31734,-3.31135,-3.28689,-3.28574,-3.28297,-3.27866,-3.2729
238,23.2148,-3.41261,-3.41085,-3.40741,-3.40241,-3.39591,-3.38351,-3.38187,-3.37857,-3.37371,-3.36736,-3.35024,-3.34874,-3.34559,-3.3409,-3.33473,-3.31366,-3.31231,-3.30933,-3.30483,-3.29885,-3.27487,-3.2737,-3.27093,-3.26662,-3.26086
239,23.5023,-3.39886,-3.3971,-3.39366,-3.38867,-3.38219,-3.37013,-3.36849,-3.36519,-3.36034,-3.354,-3.33729,-3.33578,-3.33264,-3.32795,-3.32178,-3.30116,-3.29981,-3.29683,-3.29233,-3.28636,-3.26285,-3.26167,-3.2589,-3.25459,-3.24883
240,23.7931,-3.38513,-3.38337,-3.37994,-3.37496,-3.36848,-3.35678,-3.35514,-3.35184,-3.347,-3.34066,-3.32436,-3.32285,-3.31971,-3.31502,-3.30886,-3.28869,-3.28733,-3.28434,-3.27985,-3.27388,-3.25084,-3.24966,-3.24688,-3.24257,-3.23681
241,24.0873,-3.37144,-3.36968,-3.36626,-3.36128,-3.35481,-3.34346,-3.34181,-3.33852,-3.33368,-3.32735,-3.31145,-3.30993,-3.3068,-3.30211,-3.29596,-3.27622,-3.27486,-3.27188,-3.26738,-3.26142,-3.23884,-3.23765,-3.23487,-3.23056,-3.22481
242,24.3848,-3.35777,-3.35601,-3.3526,-3.34763,-3.34117,-3.33016,-3.3285,-3.32522,-3.32039,-3.31407,-3.29857,-3.29704,-3.29391,-3.28923,-3.28308,-3.26377,-3.26241,-3.25943,-3.25493,-3.24898,-3.22686,-3.22566,-3.22287,-3.21856,-3.21282
243,24.6859,-3.34414,-3.34238,-3.33897,-3.33401,-3.32756,-3.31688,-3.31522,-3.31195,-3.30712,-3.30082,-3.2857,-3.28416,-3.28104,-3.27636,-3.27022,-3.25134,-3.24997,-3.247,-3.2425,-3.23655,-3.21488,-3.21368,-3.21088,-3.20658,-3.20085
244,24.9904,-3.33053,-3.32877,-3.32537,-3.32041,-3.31398,-3.30364,-3.30197,-3.2987,-3.29388,-3.28759,-3.27285,-3.27131,-3.26819,-3.26351,-3.25738,-3.23893,-3.23755,-3.23458,-3.23008,-3.22414,-3.20292,-3.20171,-3.1989,-3.19461,-3.18888
245,25.2985,-3.31696,-3.31519,-3.3118,-3.30685,-3.30043,-3.29041,-3.28874,-3.28548,-3.28066,-3.27438,-3.26002,-3.25848,-3.25535,-3.25068,-3.24456,-3.22653,-3.22515,-3.22218,-3.21768,-3.21174,-3.19096,-3.18975,-3.18694,-3.18265,-3.17692
246,25.6101,-3.30342,-3.30164,-3.29826,-3.29332,-3.28691,-3.27722,-3.27555,-3.27229,-3.26747,-3.2612,-3.24722,-3.24567,-3.24254,-3.23788,-3.23177,-3.21415,-3.21275,-3.20979,-3.2053,-3.19936,-3.17902,-3.17779,-3.175,-3.1707,-3.16498
247,25.9253,-3.2899,-3.28813,-3.28475,-3.27981,-3.27341,-3.26405,-3.26238,-3.25912,-3.25431,-3.24804,-3.23443,-3.23289,-3.22976,-3.2251,-3.219,-3.20179,-3.20038,-3.19742,-3.19293,-3.187,-3.16709,-3.16586,-3.16306,-3.15877,-3.15305
248,26.2442,-3.27642,-3.27464,-3.27126,-3.26634,-3.25995,-3.2509,-3.24923,-3.24597,-3.24117,-3.23492,-3.22167,-3.22012,-3.21699,-3.21234,-3.20626,-3.18944,-3.18803,-3.18507,-3.18057,-3.17465,-3.15517,-3.15394,-3.15114,-3.14684,-3.14112
249,26.5668,-3.26296,-3.26118,-3.25781,-3.2529,-3.24652,-3.23778,-3.23611,-3.23285,-3.22806,-3.22182,-3.20893,-3.20738,-3.20425,-3.1996,-3.19353,-3.17711,-3.1757,-3.17273,-3.16823,-3.16233,-3.14327,-3.14202,-3.13923,-3.13493,-3.12922
250,26.8931,-3.24953,-3.24775,-3.24439,-3.23948,-3.23312,-3.22469,-3.22301,-3.21976,-3.21497,-3.20875,-3.19621,-3.19467,-3.19153,-3.18689,-3.18083,-3.16479,-3.16338,-3.1604,-3.15592,-3.15003,-3.13138,-3.13012,-3.12733,-3.12303,-3.11732
251,27.2232,-3.23613,-3.23435,-3.231,-3.2261,-3.21975,-3.21162,-3.20995,-3.2067,-3.20192,-3.19571,-3.18352,-3.18197,-3.17883,-3.1742,-3.16815,-3.15249,-3.15108,-3.1481,-3.14363,-3.13775,-3.1195,-3.11824,-3.11544,-3.11114,-3.10544
252,27.5571,-3.22277,-3.22099,-3.21764,-3.21274,-3.20641,-3.19858,-3.19691,-3.19366,-3.18889,-3.18269,-3.17084,-3.16929,-3.16616,-3.16154,-3.15549,-3.14022,-3.1388,-3.13582,-3.13136,-3.12548,-3.10763,-3.10637,-3.10357,-3.09927,-3.09357
253,27.8949,-3.20943,-3.20765,-3.20431,-3.19942,-3.19311,-3.18557,-3.1839,-3.18064,-3.17588,-3.1697,-3.15819,-3.15663,-3.15351,-3.1489,-3.14285,-3.12795,-3.12654,-3.12355,-3.1191,-3.11323,-3.09578,-3.09451,-3.0917,-3.08741,-3.08173
254,28.2366,-3.19613,-3.19435,-3.19101,-3.18613,-3.17983,-3.17258,-3.17091,-3.16765,-3.16291,-3.15674,-3.14556,-3.144,-3.14087,-3.13627,-3.13024,-3.11571,-3.11429,-3.1113,-3.10686,-3.101,-3.08394,-3.08267,-3.07985,-3.07557,-3.0699
255,28.5823,-3.18285,-3.18108,-3.17774,-3.17288,-3.16659,-3.15962,-3.15795,-3.15469,-3.14996,-3.1438,-3.13295,-3.13139,-3.12827,-3.12367,-3.11765,-3.10348,-3.10206,-3.09908,-3.09464,-3.08879,-3.07211,-3.07084,-3.06802,-3.06375,-3.05808
256,28.932,-3.16961,-3.16784,-3.1645,-3.15965,-3.15338,-3.14668,-3.14501,-3.14176,-3.13703,-3.1309,-3.12036,-3.1188,-3.11569,-3.1111,-3.10508,-3.09128,-3.08985,-3.08687,-3.08244,-3.07659,-3.0603,-3.05902,-3.0562,-3.05194,-3.04628
257,29.2857,-3.1564,-3.15463,-3.15129,-3.14645,-3.1402,-3.13377,-3.1321,-3.12886,-3.12414,-3.11802,-3.10779,-3.10624,-3.10312,-3.09854,-3.09254,-3.07909,-3.07766,-3.07469,-3.07025,-3.06442,-3.0485,-3.04722,-3.04439,-3.04014,-3.03449
258,29.6435,-3.14322,-3.14145,-3.13812,-3.13329,-3.12705,-3.12089,-3.11922,-3.11598,-3.11128,-3.10517,-3.09525,-3.09369,-3.09058,-3.08601,-3.08002,-3.06692,-3.06548,-3.06252,-3.05808,-3.05226,-3.03672,-3.03543,-3.03261,-3.02835,-3.02271
259,30.0055,-3.13007,-3.1283,-3.12497,-3.12016,-3.11394,-3.10803,-3.10637,-3.10314,-3.09844,-3.09234,-3.08273,-3.08117,-3.07807,-3.0735,-3.06753,-3.05477,-3.05333,-3.05037,-3.04594,-3.04012,-3.02495,-3.02365,-3.02084,-3.01659,-3.01095
260,30.3716,-3.11695,-3.11518,-3.11186,-3.10706,-3.10085,-3.09521,-3.09354,-3.09032,-3.08563,-3.07954,-3.07024,-3.06867,-3.06557,-3.06101,-3.05505,-3.04263,-3.04119,-3.03823,-3.03381,-3.028,-3.01319,-3.0119,-3.00908,-3.00483,-2.9992
261,30.742,-3.10386,-3.10209,-3.09878,-3.09398,-3.0878,-3.08241,-3.08074,-3.07753,-3.07285,-3.06677,-3.05777,-3.0562,-3.05311,-3.04855,-3.0426,-3.03052,-3.02907,-3.02612,-3.0217,-3.0159,-3.00145,-3.00015,-2.99734,-2.99309,-2.98747
262,31.1167,-3.0908,-3.08904,-3.08573,-3.08094,-3.07477,-3.06963,-3.06797,-3.06476,-3.06009,-3.05403,-3.04532,-3.04375,-3.04067,-3.03612,-3.03018,-3.01843,-3.01697,-3.01402,-3.00961,-3.00382,-2.98973,-2.98842,-2.98562,-2.98137,-2.97575
263,31.4958,-3.07778,-3.07601,-3.0727,-3.06794,-3.06178,-3.05689,-3.05522,-3.05202,-3.04736,-3.04131,-3.0329,-3.03132,-3.02825,-3.0237,-3.01778,-3.00635,-3.0049,-3.00195,-2.99754,-2.99176,-2.97802,-2.97671,-2.97391,-2.96966,-2.96405
264,31.8792,-3.06478,-3.06302,-3.05971,-3.05496,-3.04881,-3.04418,-3.04251,-3.03931,-3.03466,-3.02862,-3.0205,-3.01893,-3.01585,-3.01131,-3.0054,-2.9943,-2.99284,-2.98989,-2.98548,-2.97973,-2.96633,-2.96501,-2.96221,-2.95797,-2.95237
265,32.267,-3.05181,-3.05005,-3.04675,-3.04201,-3.03588,-3.03149,-3.02981,-3.02663,-3.02199,-3.01596,-3.00812,-3.00655,-3.00348,-2.99895,-2.99305,-2.98226,-2.9808,-2.97785,-2.97346,-2.96771,-2.95466,-2.95333,-2.95053,-2.94629,-2.9407
266,32.6594,-3.03887,-3.03712,-3.03382,-3.0291,-3.02298,-3.01883,-3.01715,-3.01398,-3.00934,-3.00333,-2.99577,-2.9942,-2.99113,-2.98661,-2.98072,-2.97025,-2.96879,-2.96584,-2.96145,-2.95572,-2.943,-2.94167,-2.93887,-2.93463,-2.92905
267,33.0563,-3.02596,-3.02422,-3.02093,-3.01621,-3.01011,-3.00619,-3.00452,-3.00135,-2.99672,-2.99072,-2.98345,-2.98187,-2.9788,-2.97429,-2.96842,-2.95825,-2.9568,-2.95385,-2.94946,-2.94375,-2.93135,-2.93002,-2.92722,-2.92298,-2.91742
268,33.4578,-3.01309,-3.01134,-3.00806,-3.00335,-2.99727,-2.99359,-2.99191,-2.98875,-2.98413,-2.97814,-2.97115,-2.96957,-2.9665,-2.962,-2.95614,-2.94628,-2.94483,-2.94187,-2.9375,-2.9318,-2.91972,-2.91839,-2.91559,-2.91136,-2.90581
269,33.864,-3.00024,-2.9985,-2.99523,-2.99053,-2.98447,-2.98101,-2.97933,-2.97617,-2.97156,-2.96559,-2.95887,-2.95729,-2.95423,-2.94973,-2.94389,-2.93433,-2.93287,-2.92992,-2.92556,-2.91986,-2.90811,-2.90678,-2.90397,-2.89976,-2.89422
270,34.2748,-2.98743,-2.98569,-2.98243,-2.97774,-2.97169,-2.96845,-2.96678,-2.96363,-2.95903,-2.95307,-2.94661,-2.94504,-2.94198,-2.93749,-2.93167,-2.9224,-2.92094,-2.91799,-2.91364,-2.90795,-2.89652,-2.89519,-2.89238,-2.88818,-2.88264
271,34.6904,-2.97465,-2.97292,-2.96967,-2.96499,-2.95895,-2.95593,-2.95426,-2.95111,-2.94652,-2.94058,-2.93439,-2.93281,-2.92975,-2.92528,-2.91947,-2.91049,-2.90903,-2.90608,-2.90175,-2.89606,-2.88494,-2.88361,-2.8808,-2.87661,-2.87109
272,35.1109,-2.96191,-2.96018,-2.95693,-2.95227,-2.94625,-2.94344,-2.94177,-2.93863,-2.93405,-2.92812,-2.92218,-2.92061,-2.91755,-2.91309,-2.90729,-2.8986,-2.89714,-2.8942,-2.88987,-2.8842,-2.87339,-2.87205,-2.86924,-2.86506,-2.85954
273,35.5362,-2.94919,-2.94746,-2.94423,-2.93957,-2.93357,-2.93097,-2.92931,-2.92617,-2.9216,-2.91569,-2.91,-2.90843,-2.90537,-2.90092,-2.89514,-2.88673,-2.88527,-2.88233,-2.87801,-2.87235,-2.86184,-2.86051,-2.8577,-2.85352,-2.84802
274,35.9664,-2.93651,-2.93478,-2.93156,-2.92692,-2.92093,-2.91854,-2.91687,-2.91374,-2.90918,-2.90329,-2.89784,-2.89628,-2.89322,-2.88878,-2.88301,-2.87488,-2.87342,-2.87049,-2.86618,-2.86053,-2.85032,-2.84898,-2.84618,-2.84201,-2.83651
275,36.4016,-2.92386,-2.92213,-2.91892,-2.91429,-2.90831,-2.90613,-2.90447,-2.90134,-2.89679,-2.89092,-2.88571,-2.88415,-2.8811,-2.87667,-2.87091,-2.86306,-2.86159,-2.85867,-2.85437,-2.84873,-2.83881,-2.83747,-2.83468,-2.83051,-2.82503
276,36.8419,-2.91124,-2.90951,-2.90631,-2.90169,-2.89573,-2.89376,-2.8921,-2.88897,-2.88443,-2.87858,-2.87361,-2.87204,-2.869,-2.86458,-2.85884,-2.85125,-2.84979,-2.84687,-2.84257,-2.83695,-2.82733,-2.82598,-2.8232,-2.81903,-2.81356
277,37.2872,-2.89866,-2.89693,-2.89373,-2.88913,-2.88319,-2.88141,-2.87975,-2.87663,-2.87211,-2.86627,-2.86153,-2.85997,-2.85693,-2.85252,-2.8468,-2.83947,-2.83801,-2.83509,-2.8308,-2.82519,-2.81586,-2.81451,-2.81173,-2.80757,-2.80211
278,37.7377,-2.8861,-2.88437,-2.88119,-2.87659,-2.87067,-2.86909,-2.86744,-2.86432,-2.85981,-2.85399,-2.84948,-2.84792,-2.84489,-2.84049,-2.83478,-2.82771,-2.82624,-2.82334,-2.81905,-2.81345,-2.80441,-2.80305,-2.80028,-2.79613,-2.79067
279,38.1935,-2.87358,-2.87185,-2.86867,-2.86409,-2.85819,-2.85681,-2.85515,-2.85204,-2.84754,-2.84174,-2.83745,-2.83589,-2.83288,-2.82848,-2.82279,-2.81598,-2.8145,-2.8116,-2.80733,-2.80174,-2.79298,-2.79162,-2.78885,-2.78471,-2.77926
280,38.6545,-2.86109,-2.85936,-2.85619,-2.85162,-2.84574,-2.84455,-2.84289,-2.83978,-2.83531,-2.82951,-2.82545,-2.82389,-2.82088,-2.8165,-2.81082,-2.80426,-2.80279,-2.7999,-2.79563,-2.79006,-2.78157,-2.78021,-2.77744,-2.7733,-2.76786
281,39.1209,-2.84863,-2.8469,-2.84374,-2.83918,-2.83332,-2.83231,-2.83066,-2.82756,-2.8231,-2.81732,-2.81348,-2.81192,-2.80892,-2.80455,-2.79887,-2.79257,-2.7911,-2.78821,-2.78395,-2.77839,-2.77018,-2.76881,-2.76605,-2.76191,-2.75649
282,39.5926,-2.83621,-2.83448,-2.83133,-2.82678,-2.82093,-2.82011,-2.81846,-2.81537,-2.81091,-2.80516,-2.80154,-2.79997,-2.79698,-2.79262,-2.78696,-2.78091,-2.77943,-2.77655,-2.77229,-2.76675,-2.75881,-2.75744,-2.75467,-2.75054,-2.74514
283,40.0698,-2.82381,-2.82209,-2.81894,-2.81441,-2.80857,-2.80794,-2.80629,-2.8032,-2.79876,-2.79302,-2.78962,-2.78805,-2.78507,-2.78072,-2.77507,-2.76926,-2.76779,-2.76491,-2.76066,-2.75513,-2.74745,-2.74609,-2.74332,-2.7392,-2.73381
284,40.5526,-2.81145,-2.80973,-2.80659,-2.80207,-2.79625,-2.79579,-2.79415,-2.79107,-2.78664,-2.78091,-2.77773,-2.77616,-2.77318,-2.76884,-2.76321,-2.75764,-2.75617,-2.75329,-2.74905,-2.74354,-2.73612,-2.73476,-2.73199,-2.72787,-2.7225
285,41.0409,-2.79912,-2.7974,-2.79427,-2.78976,-2.78396,-2.78368,-2.78204,-2.77896,-2.77455,-2.76884,-2.76586,-2.76429,-2.76132,-2.75699,-2.75137,-2.74605,-2.74457,-2.7417,-2.73747,-2.73197,-2.72481,-2.72344,-2.72068,-2.71657,-2.71122
286,41.5349,-2.78682,-2.78511,-2.78199,-2.77749,-2.7717,-2.77159,-2.76996,-2.76689,-2.76249,-2.75679,-2.75402,-2.75245,-2.74949,-2.74517,-2.73956,-2.73448,-2.733,-2.73013,-2.72591,-2.72043,-2.71352,-2.71215,-2.70939,-2.7053,-2.69995
287,42.0347,-2.77455,-2.77284,-2.76973,-2.76525,-2.75948,-2.75954,-2.75791,-2.75485,-2.75045,-2.74477,-2.74221,-2.74063,-2.73768,-2.73337,-2.72778,-2.72293,-2.72145,-2.71859,-2.71438,-2.70891,-2.70225,-2.70088,-2.69812,-2.69404,-2.6887
288,42.5402,-2.76232,-2.76062,-2.75752,-2.75304,-2.74729,-2.74751,-2.74589,-2.74283,-2.73845,-2.73278,-2.73042,-2.72885,-2.7259,-2.7216,-2.71603,-2.7114,-2.70993,-2.70707,-2.70287,-2.69742,-2.691,-2.68964,-2.68687,-2.68281,-2.67748
289,43.0516,-2.75013,-2.74842,-2.74533,-2.74087,-2.73514,-2.73552,-2.73389,-2.73085,-2.72648,-2.72083,-2.71866,-2.71709,-2.71415,-2.70986,-2.7043,-2.6999,-2.69843,-2.69557,-2.69139,-2.68595,-2.67977,-2.67841,-2.67565,-2.67159,-2.66627
