gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.89808e-005,0.000146833,0.000451241,0.00052917,0.000236499,3.99157e-005,2.56582e-006,0.000185222,0.00143286,0.0044034,0.00516387,0.00230787,0.000389515,2.50385e-005,0.00073887,0.00571579,0.0175656,0.0205992,0.0092063,0.00155381,9.9881e-005,0.00117044,0.00905436,0.0278256,0.0326311,0.0145837,0.00246139,0.000158221,0.000738865,0.00571576,0.0175655,0.0205991,0.00920627,0.00155381,9.98809e-005,0.00018522,0.00143284,0.00440336,0.00516383,0.00230785,0.000389513,2.50384e-005,1.89804e-005,0.00014683,0.000451234,0.000529163,0.000236497,3.99154e-005,2.56581e-006
1,0.0156618,4.87812e-006,5.00598e-005,0.000199367,0.000298693,0.000167968,3.50862e-005,2.75131e-006,4.76026e-005,0.000488503,0.0019455,0.00291476,0.0016391,0.000342384,2.68483e-005,0.000189891,0.00194867,0.00776073,0.0116272,0.00653848,0.00136579,0.0001071,0.000300804,0.00308687,0.0122937,0.0184185,0.0103575,0.00216354,0.000169655,0.000189889,0.00194865,0.0077606,0.011627,0.00653837,0.00136577,0.000107098,4.76015e-005,0.000488489,0.00194543,0.00291466,0.00163904,0.000342372,2.68474e-005,4.87794e-006,5.00576e-005,0.000199357,0.000298678,0.00016796,3.50844e-005,2.75117e-006
2,0.031477,3.37717e-006,3.42215e-005,0.000134931,0.000200529,0.000112045,2.3287e-005,1.81879e-006,3.2956e-005,0.00033395,0.00131672,0.00195686,0.00109339,0.000227245,1.77486e-005,0.000131465,0.00133217,0.00525253,0.00780611,0.00436165,0.000906506,7.08011e-005,0.000208255,0.00211029,0.00832055,0.0123657,0.0069093,0.001436,0.000112156,0.000131466,0.00133217,0.00525255,0.00780614,0.00436166,0.000906506,7.0801e-005,3.29563e-005,0.000333953,0.00131673,0.00195687,0.00109339,0.000227246,1.77486e-005,3.37721e-006,3.4222e-005,0.000134932,0.000200531,0.000112046,2.3287e-005,1.81879e-006
3,0.0474469,2.85457e-006,3.17131e-005,0.00013951,0.000236334,0.000154016,3.82543e-005,3.68567e-006,2.7856e-005,0.000309468,0.00136139,0.00230623,0.00150294,0.0003733,3.59662e-005,0.00011112,0.00123449,0.00543067,0.00919971,0.00599534,0.00148912,0.000143472,0.000176023,0.00195553,0.00860263,0.0145731,0.00949714,0.0023589,0.000227272,0.000111118,0.00123447,0.00543056,0.00919953,0.00599524,0.0014891,0.00014347,2.78551e-005,0.000309456,0.00136133,0.00230614,0.00150289,0.000373288,3.59651e-005,2.85444e-006,3.17113e-005,0.000139502,0.00023632,0.000154007,3.82524e-005,3.6855e-006
4,0.0635732,2.39211e-006,2.74156e-005,0.00012425,0.000216772,0.000145381,3.71088e-005,3.66896e-006,2.33434e-005,0.000267535,0.00121249,0.00211536,0.00141869,0.000362124,3.58033e-005,9.31198e-005,0.00106723,0.00483676,0.00843839,0.00565929,0.00144455,0.000142823,0.000147512,0.0016906,0.00766192,0.0133672,0.00896487,0.0022883,0.000226245,9.31206e-005,0.00106723,0.00483677,0.00843838,0.00565928,0.00144454,0.000142822,2.33439e-005,0.000267538,0.0012125,0.00211536,0.00141868,0.000362121,3.5803e-005,2.39218e-006,2.74161e-005,0.000124251,0.000216771,0.000145379,3.71083e-005,3.66891e-006
5,0.0798573,1.62373e-006,1.87866e-005,8.59047e-005,0.000151054,0.000101965,2.61606e-005,2.59687e-006,1.58454e-005,0.000183331,0.000838305,0.00147406,0.000995027,0.000255287,2.53414e-005,6.32097e-005,0.000731333,0.00334412,0.00588021,0.00396928,0.00101837,0.000101089,0.000100132,0.00115852,0.00529746,0.00931488,0.00628775,0.0016132,0.000160135,6.32113e-005,0.000731349,0.00334417,0.00588027,0.0039693,0.00101837,0.000101089,1.58462e-005,0.000183339,0.000838333,0.00147409,0.000995038,0.000255287,2.53412e-005,1.62386e-006,1.87879e-005,8.5909e-005,0.000151059,0.000101967,2.61606e-005,2.59684e-006
6,0.0963008,1.34119e-006,1.62456e-005,7.79912e-005,0.000144418,0.000102947,2.79893e-005,2.96667e-006,1.30879e-005,0.000158531,0.000761068,0.00140928,0.00100459,0.000273128,2.89497e-005,5.22089e-005,0.000632393,0.00303595,0.0056217,0.00400738,0.00108952,0.000115481,8.2704e-005,0.00100177,0.00480922,0.00890524,0.00634801,0.00172589,0.000182931,5.22087e-005,0.000632387,0.00303591,0.00562158,0.00400728,0.00108949,0.000115478,1.30878e-005,0.000158528,0.000761044,0.00140922,0.00100454,0.000273112,2.89478e-005,1.34117e-006,1.62451e-005,7.79874e-005,0.000144408,0.000102939,2.79868e-005,2.96638e-006
7,0.112905,1.054e-006,1.30206e-005,6.41256e-005,0.000123058,9.21643e-005,2.67671e-005,3.09873e-006,1.02853e-005,0.000127061,0.000625766,0.00120086,0.000899385,0.000261207,3.0239e-005,4.10291e-005,0.000506856,0.00249624,0.00479035,0.00358775,0.00104199,0.000120627,6.4994e-005,0.000802907,0.00395429,0.0075884,0.00568337,0.00165062,0.000191087,4.10288e-005,0.000506852,0.00249623,0.00479036,0.00358777,0.001042,0.000120629,1.02852e-005,0.000127059,0.000625761,0.00120086,0.000899396,0.000261212,3.02397e-005,1.05397e-006,1.30203e-005,6.41249e-005,0.000123058,9.2166e-005,2.67679e-005,3.09884e-006
8,0.129672,8.32853e-007,1.04132e-005,5.17348e-005,9.98711e-005,7.50385e-005,2.18066e-005,2.51982e-006,8.12753e-006,0.000101619,0.000504859,0.000974598,0.000732264,0.000212799,2.45895e-005,3.24222e-005,0.000405374,0.00201396,0.00388781,0.00292109,0.000848878,9.80896e-005,5.13611e-005,0.000642164,0.00319036,0.00615874,0.00462733,0.00134471,0.000155383,3.24236e-005,0.000405388,0.00201402,0.00388789,0.00292112,0.00084888,9.80889e-005,8.1282e-006,0.000101626,0.000504887,0.000974636,0.000732279,0.0002128,2.45891e-005,8.32956e-007,1.04143e-005,5.17391e-005,9.9877e-005,7.50409e-005,2.18067e-005,2.51976e-006
9,0.146603,6.08277e-007,7.88207e-006,4.0879e-005,8.29402e-005,6.58346e-005,2.02767e-005,2.49143e-006,5.93604e-006,7.69189e-005,0.000398924,0.000809379,0.00064245,0.000197871,2.43126e-005,2.36802e-005,0.000306845,0.00159138,0.00322874,0.00256282,0.00078933,9.69859e-005,3.7513e-005,0.000486084,0.00252094,0.00511471,0.0040598,0.00125038,0.000153636,2.36817e-005,0.000306859,0.00159143,0.00322882,0.00256287,0.000789339,9.69865e-005,5.93677e-006,7.69262e-005,0.000398952,0.00080942,0.000642472,0.000197875,2.43129e-005,6.08391e-007,7.88323e-006,4.08835e-005,8.29465e-005,6.5838e-005,2.02774e-005,2.49148e-006
