gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4]
112,39.0479,4.77747e-009,1.72865e-008,2.73835e-008,1.72865e-008,4.77747e-009,1.89307e-008,6.84975e-008,1.08507e-007,6.84975e-008,1.89307e-008,3.30106e-008,1.19443e-007,1.8921e-007,1.19443e-007,3.30106e-008,2.362e-008,8.54649e-008,1.35385e-007,8.54649e-008,2.362e-008,7.46122e-009,2.69971e-008,4.27662e-008,2.69971e-008,7.46122e-009
113,40.239,3.89825e-009,1.41051e-008,2.23439e-008,1.41051e-008,3.89825e-009,1.53253e-008,5.54518e-008,8.78412e-008,5.54518e-008,1.53253e-008,2.65935e-008,9.62238e-008,1.52428e-007,9.62238e-008,2.65935e-008,1.8982e-008,6.8683e-008,1.08801e-007,6.8683e-008,1.8982e-008,5.95838e-009,2.15594e-008,3.41522e-008,2.15594e-008,5.95838e-009
114,41.4651,3.18807e-009,1.15355e-008,1.82734e-008,1.15355e-008,3.18807e-009,1.25392e-008,4.53711e-008,7.18723e-008,4.53711e-008,1.25392e-008,2.18247e-008,7.8969e-008,1.25095e-007,7.8969e-008,2.18247e-008,1.56553e-008,5.6646e-008,8.97329e-008,5.6646e-008,1.56553e-008,4.92292e-009,1.78127e-008,2.82171e-008,1.78127e-008,4.92292e-009
115,42.7271,2.64087e-009,9.55553e-009,1.51369e-008,9.55553e-009,2.64087e-009,1.04552e-008,3.78304e-008,5.99272e-008,3.78304e-008,1.04552e-008,1.82348e-008,6.59795e-008,1.04518e-007,6.59795e-008,1.82348e-008,1.29719e-008,4.69366e-008,7.43522e-008,4.69366e-008,1.29719e-008,4.01443e-009,1.45255e-008,2.30099e-008,1.45255e-008,4.01443e-009
116,44.0261,2.13339e-009,7.71931e-009,1.22282e-008,7.71931e-009,2.13339e-009,8.36504e-009,3.02675e-008,4.79467e-008,3.02675e-008,8.36504e-009,1.44566e-008,5.23087e-008,8.28622e-008,5.23087e-008,1.44566e-008,1.01984e-008,3.69012e-008,5.84552e-008,3.69012e-008,1.01984e-008,3.12843e-009,1.13197e-008,1.79315e-008,1.13197e-008,3.12843e-009
117,45.3631,1.71722e-009,6.21347e-009,9.84276e-009,6.21347e-009,1.71722e-009,6.67713e-009,2.416e-008,3.82719e-008,2.416e-008,6.67713e-009,1.15311e-008,4.17232e-008,6.60937e-008,4.17232e-008,1.15311e-008,8.22801e-009,2.97716e-008,4.71612e-008,2.97716e-008,8.22801e-009,2.56511e-009,9.28139e-009,1.47027e-008,9.28139e-009,2.56511e-009
118,46.7394,1.39857e-009,5.0605e-009,8.01634e-009,5.0605e-009,1.39857e-009,5.43011e-009,1.96479e-008,3.11243e-008,1.96479e-008,5.43011e-009,9.36961e-009,3.39023e-008,5.37046e-008,3.39023e-008,9.36961e-009,6.66368e-009,2.41114e-008,3.81948e-008,2.41114e-008,6.66368e-009,2.06695e-009,7.47889e-009,1.18473e-008,7.47889e-009,2.06695e-009
119,48.1559,1.16951e-009,4.23166e-009,6.70337e-009,4.23166e-009,1.16951e-009,4.46379e-009,1.61514e-008,2.55855e-008,1.61514e-008,4.46379e-009,7.57489e-009,2.74084e-008,4.34177e-008,2.74084e-008,7.57489e-009,5.32579e-009,1.92705e-008,3.05263e-008,1.92705e-008,5.32579e-009,1.63986e-009,5.93357e-009,9.39936e-009,5.93357e-009,1.63986e-009
120,49.614,9.32156e-010,3.37285e-009,5.34293e-009,3.37285e-009,9.32156e-010,3.64986e-009,1.32064e-008,2.09202e-008,1.32064e-008,3.64986e-009,6.33943e-009,2.29381e-008,3.63363e-008,2.29381e-008,6.33943e-009,4.5129e-009,1.63291e-008,2.5867e-008,1.63291e-008,4.5129e-009,1.38845e-009,5.02386e-009,7.95829e-009,5.02386e-009,1.38845e-009
121,51.1148,7.5077e-010,2.71653e-009,4.30326e-009,2.71653e-009,7.5077e-010,2.88839e-009,1.04512e-008,1.65557e-008,1.04512e-008,2.88839e-009,4.9653e-009,1.79661e-008,2.84601e-008,1.79661e-008,4.9653e-009,3.53273e-009,1.27826e-008,2.02489e-008,1.27826e-008,3.53273e-009,1.09492e-009,3.9618e-009,6.27588e-009,3.9618e-009,1.09492e-009
122,52.6596,6.2133e-010,2.24818e-009,3.56134e-009,2.24818e-009,6.2133e-010,2.37555e-009,8.59553e-009,1.36162e-008,8.59553e-009,2.37555e-009,4.02968e-009,1.45807e-008,2.30973e-008,1.45807e-008,4.02968e-009,2.83605e-009,1.02618e-008,1.62556e-008,1.02618e-008,2.83605e-009,8.71032e-010,3.15168e-009,4.99258e-009,3.15168e-009,8.71032e-010
123,54.2497,4.89653e-010,1.77173e-009,2.80659e-009,1.77173e-009,4.89653e-010,1.87506e-009,6.78457e-009,1.07474e-008,6.78457e-009,1.87506e-009,3.18118e-009,1.15106e-008,1.82339e-008,1.15106e-008,3.18118e-009,2.2388e-009,8.10071e-009,1.28323e-008,8.10071e-009,2.2388e-009,7.00503e-010,2.53465e-009,4.01513e-009,2.53465e-009,7.00503e-010
124,55.8863,4.02019e-010,1.45464e-009,2.30429e-009,1.45464e-009,4.02019e-010,1.52559e-009,5.5201e-009,8.74439e-009,5.5201e-009,1.52559e-009,2.57224e-009,9.3072e-009,1.47435e-008,9.3072e-009,2.57224e-009,1.8106e-009,6.55133e-009,1.0378e-008,6.55133e-009,1.8106e-009,5.70029e-010,2.06255e-009,3.26729e-009,2.06255e-009,5.70029e-010
125,57.5709,3.2091e-010,1.16116e-009,1.83939e-009,1.16116e-009,3.2091e-010,1.231e-009,4.45415e-009,7.05582e-009,4.45415e-009,1.231e-009,2.0684e-009,7.48416e-009,1.18557e-008,7.48416e-009,2.0684e-009,1.436e-009,5.19591e-009,8.23084e-009,5.19591e-009,1.436e-009,4.41325e-010,1.59686e-009,2.52958e-009,1.59686e-009,4.41325e-010
126,59.3049,2.59489e-010,9.38917e-010,1.48734e-009,9.38917e-010,2.59489e-010,1.00072e-009,3.62093e-009,5.73592e-009,3.62093e-009,1.00072e-009,1.6836e-009,6.09183e-009,9.65006e-009,6.09183e-009,1.6836e-009,1.15369e-009,4.17443e-009,6.61271e-009,4.17443e-009,1.15369e-009,3.46689e-010,1.25443e-009,1.98715e-009,1.25443e-009,3.46689e-010
127,61.0897,2.02691e-010,7.33404e-010,1.16178e-009,7.33404e-010,2.02691e-010,7.78317e-010,2.81621e-009,4.46115e-009,2.81621e-009,7.78317e-010,1.3119e-009,4.7469e-009,7.51956e-009,4.7469e-009,1.3119e-009,9.0604e-010,3.27835e-009,5.19323e-009,3.27835e-009,9.0604e-010,2.74712e-010,9.93999e-010,1.57459e-009,9.93999e-010,2.74712e-010
128,62.9268,1.65133e-010,5.97507e-010,9.4651e-010,5.97507e-010,1.65133e-010,6.35554e-010,2.29964e-009,3.64286e-009,2.29964e-009,6.35554e-010,1.07665e-009,3.89567e-009,6.17113e-009,3.89567e-009,1.07665e-009,7.42662e-010,2.68719e-009,4.25678e-009,2.68719e-009,7.42662e-010,2.22639e-010,8.05582e-010,1.27612e-009,8.05582e-010,2.22639e-010
129,64.8177,1.30876e-010,4.73553e-010,7.50155e-010,4.73553e-010,1.30876e-010,4.99504e-010,1.80737e-009,2.86305e-009,1.80737e-009,4.99504e-010,8.39406e-010,3.03725e-009,4.8113e-009,3.03725e-009,8.39406e-010,5.82213e-010,2.10664e-009,3.33712e-009,2.10664e-009,5.82213e-010,1.77545e-010,6.42417e-010,1.01765e-009,6.42417e-010,1.77545e-010
130,66.7641,1.02144e-010,3.69592e-010,5.85471e-010,3.69592e-010,1.02144e-010,3.90039e-010,1.41129e-009,2.23562e-009,1.41129e-009,3.90039e-010,6.58547e-010,2.38284e-009,3.77465e-009,2.38284e-009,6.58547e-010,4.57465e-010,1.65526e-009,2.62209e-009,1.65526e-009,4.57465e-010,1.3828e-010,5.00344e-010,7.92594e-010,5.00344e-010,1.3828e-010
131,68.7675,8.31952e-011,3.01027e-010,4.76857e-010,3.01027e-010,8.31952e-011,3.16961e-010,1.14687e-009,1.81676e-009,1.14687e-009,3.16961e-010,5.30902e-010,1.92098e-009,3.04302e-009,1.92098e-009,5.30902e-010,3.64647e-010,1.31941e-009,2.09008e-009,1.31941e-009,3.64647e-010,1.08917e-010,3.94096e-010,6.24288e-010,3.94096e-010,1.08917e-010
132,70.8295,6.63719e-011,2.40155e-010,3.8043e-010,2.40155e-010,6.63719e-011,2.54898e-010,9.22304e-010,1.46102e-009,9.22304e-010,2.54898e-010,4.30429e-010,1.55743e-009,2.46713e-009,1.55743e-009,4.30429e-010,2.97696e-010,1.07716e-009,1.70633e-009,1.07716e-009,2.97696e-010,8.96942e-011,3.24543e-010,5.14108e-010,3.24543e-010,8.96942e-011
133,72.9521,5.20129e-011,1.882e-010,2.98127e-010,1.882e-010,5.20129e-011,1.97864e-010,7.15935e-010,1.13411e-009,7.15935e-010,1.97864e-010,3.3369e-010,1.2074e-009,1.91264e-009,1.2074e-009,3.3369e-010,2.32032e-010,8.39566e-010,1.32996e-009,8.39566e-010,2.32032e-010,7.03148e-011,2.54422e-010,4.0303e-010,2.54422e-010,7.03148e-011
134,75.1368,4.13095e-011,1.49471e-010,2.36777e-010,1.49471e-010,4.13095e-011,1.56988e-010,5.68033e-010,8.99822e-010,5.68033e-010,1.56988e-010,2.64918e-010,9.58559e-010,1.51845e-009,9.58559e-010,2.64918e-010,1.84601e-010,6.67949e-010,1.0581e-009,6.67949e-010,1.84601e-010,5.6262e-011,2.03574e-010,3.22482e-010,2.03574e-010,5.6262e-011
135,77.3855,3.32308e-011,1.2024e-010,1.90472e-010,1.2024e-010,3.32308e-011,1.25976e-010,4.55822e-010,7.22067e-010,4.55822e-010,1.25976e-010,2.10092e-010,7.60182e-010,1.2042e-009,7.60182e-010,2.10092e-010,1.43805e-010,5.20332e-010,8.24258e-010,5.20332e-010,1.43805e-010,4.35155e-011,1.57453e-010,2.49422e-010,1.57453e-010,4.35155e-011
136,79.7002,2.63343e-011,9.52861e-011,1.50943e-010,9.52861e-011,2.63343e-011,9.88197e-011,3.57562e-010,5.66414e-010,3.57562e-010,9.88197e-011,1.63592e-010,5.91928e-010,9.37673e-010,5.91928e-010,1.63592e-010,1.1176e-010,4.04384e-010,6.40584e-010,4.04384e-010,1.1176e-010,3.35973e-011,1.21566e-010,1.92572e-010,1.21566e-010,3.35973e-011
137,82.0826,2.08145e-011,7.53137e-011,1.19304e-010,7.53137e-011,2.08145e-011,7.87388e-011,2.84903e-010,4.51314e-010,2.84903e-010,7.87388e-011,1.32116e-010,4.78038e-010,7.5726e-010,4.78038e-010,1.32116e-010,9.12479e-011,3.30165e-010,5.23014e-010,3.30165e-010,9.12479e-011,2.74188e-011,9.921e-011,1.57159e-010,9.921e-011,2.74188e-011
138,84.5349,1.64729e-011,5.96042e-011,9.4419e-011,5.96042e-011,1.64729e-011,6.21383e-011,2.24837e-010,3.56164e-010,2.24837e-010,6.21383e-011,1.03199e-010,3.73409e-010,5.91517e-010,3.73409e-010,1.03199e-010,7.07382e-011,2.55954e-010,4.05457e-010,2.55954e-010,7.07382e-011,2.14378e-011,7.75691e-011,1.22877e-010,7.75691e-011,2.14378e-011
139,87.0591,1.28847e-011,4.66212e-011,7.38527e-011,4.66212e-011,1.28847e-011,4.81505e-011,1.74224e-010,2.75989e-010,1.74224e-010,4.81505e-011,7.96362e-011,2.8815e-010,4.56458e-010,2.8815e-010,7.96362e-011,5.44698e-011,1.9709e-010,3.12209e-010,1.9709e-010,5.44698e-011,1.63827e-011,5.92781e-011,9.39024e-011,5.92781e-011,1.63827e-011
140,89.6572,1.03372e-011,3.74035e-011,5.92509e-011,3.74035e-011,1.03372e-011,3.84893e-011,1.39267e-010,2.20613e-010,1.39267e-010,3.84893e-011,6.35153e-011,2.29819e-010,3.64056e-010,2.29819e-010,6.35153e-011,4.33145e-011,1.56726e-010,2.4827e-010,1.56726e-010,4.33145e-011,1.30005e-011,4.704e-011,7.4516e-011,4.704e-011,1.30005e-011
141,92.3314,8.14674e-012,2.94776e-011,4.66954e-011,2.94776e-011,8.14674e-012,3.03962e-011,1.09983e-010,1.74225e-010,1.09983e-010,3.03962e-011,5.01179e-011,1.81343e-010,2.87265e-010,1.81343e-010,5.01179e-011,3.4093e-011,1.2336e-010,1.95414e-010,1.2336e-010,3.4093e-011,1.02519e-011,3.70946e-011,5.87615e-011,3.70946e-011,1.02519e-011
142,95.084,6.31789e-012,2.28602e-011,3.62128e-011,2.28602e-011,6.31789e-012,2.36675e-011,8.56368e-011,1.35657e-010,8.56368e-011,2.36675e-011,3.91643e-011,1.41709e-010,2.24482e-010,1.41709e-010,3.91643e-011,2.67182e-011,9.66753e-011,1.53143e-010,9.66753e-011,2.67182e-011,7.98138e-012,2.88792e-011,4.57476e-011,2.88792e-011,7.98138e-012
143,97.9173,5.04432e-012,1.8252e-011,2.8913e-011,1.8252e-011,5.04432e-012,1.88594e-011,6.82394e-011,1.08098e-010,6.82394e-011,1.88594e-011,3.10624e-011,1.12394e-010,1.78043e-010,1.12394e-010,3.10624e-011,2.11503e-011,7.65287e-011,1.21229e-010,7.65287e-011,2.11503e-011,6.33646e-012,2.29274e-011,3.63193e-011,2.29274e-011,6.33646e-012
144,100.834,3.98409e-012,1.44157e-011,2.2836e-011,1.44157e-011,3.98409e-012,1.48105e-011,5.35891e-011,8.48905e-011,5.35891e-011,1.48105e-011,2.41403e-011,8.73474e-011,1.38367e-010,8.73474e-011,2.41403e-011,1.62592e-011,5.88312e-011,9.31945e-011,5.88312e-011,1.62592e-011,4.84091e-012,1.7516e-011,2.77471e-011,1.7516e-011,4.84091e-012
145,103.835,3.11135e-012,1.12579e-011,1.78336e-011,1.12579e-011,3.11135e-012,1.16366e-011,4.2105e-011,6.66985e-011,4.2105e-011,1.16366e-011,1.90295e-011,6.88549e-011,1.09073e-010,6.88549e-011,1.90295e-011,1.26557e-011,4.57923e-011,7.25396e-011,4.57923e-011,1.26557e-011,3.66642e-012,1.32663e-011,2.10151e-011,1.32663e-011,3.66642e-012
146,106.925,2.44991e-012,8.86458e-012,1.40424e-011,8.86458e-012,2.44991e-012,9.04278e-012,3.27197e-011,5.18313e-011,3.27197e-011,9.04278e-012,1.4699e-011,5.31859e-011,8.42518e-011,5.31859e-011,1.4699e-011,9.8664e-012,3.56999e-011,5.65522e-011,3.56999e-011,9.8664e-012,2.92418e-012,1.05806e-011,1.67608e-011,1.05806e-011,2.92418e-012
147,110.105,1.94744e-012,7.04647e-012,1.11623e-011,7.04647e-012,1.94744e-012,7.25125e-012,2.62374e-011,4.15627e-011,2.62374e-011,7.25125e-012,1.18099e-011,4.27321e-011,6.76919e-011,4.27321e-011,1.18099e-011,7.84356e-012,2.83806e-011,4.49576e-011,2.83806e-011,7.84356e-012,2.28666e-012,8.2739e-012,1.31067e-011,8.2739e-012,2.28666e-012
148,113.379,1.43506e-012,5.19252e-012,8.22547e-012,5.19252e-012,1.43506e-012,5.37021e-012,1.94312e-011,3.07809e-011,1.94312e-011,5.37021e-012,8.84596e-012,3.20076e-011,5.07032e-011,3.20076e-011,8.84596e-012,5.97237e-012,2.161e-011,3.42324e-011,2.161e-011,5.97237e-012,1.76318e-012,6.37975e-012,1.01062e-011,6.37975e-012,1.76318e-012
149,116.748,1.11066e-012,4.01872e-012,6.36606e-012,4.01872e-012,1.11066e-012,4.15041e-012,1.50176e-011,2.37893e-011,1.50176e-011,4.15041e-012,6.8537e-012,2.47989e-011,3.9284e-011,2.47989e-011,6.8537e-012,4.6498e-012,1.68245e-011,2.66517e-011,1.68245e-011,4.6498e-012,1.37491e-012,4.97486e-012,7.88068e-012,4.97486e-012,1.37491e-012
150,120.216,8.60387e-013,3.11316e-012,4.93156e-012,3.11316e-012,8.60387e-013,3.15653e-012,1.14214e-011,1.80926e-011,1.14214e-011,3.15653e-012,5.12682e-012,1.85505e-011,2.93858e-011,1.85505e-011,5.12682e-012,3.45979e-012,1.25186e-011,1.98308e-011,1.25186e-011,3.45979e-012,1.02899e-012,3.72322e-012,5.89795e-012,3.72322e-012,1.02899e-012
151,123.786,6.6672e-013,2.41241e-012,3.8215e-012,2.41241e-012,6.6672e-013,2.45495e-012,8.88281e-012,1.40713e-011,8.88281e-012,2.45495e-012,3.99077e-012,1.44399e-011,2.28743e-011,1.44399e-011,3.99077e-012,2.68153e-012,9.70266e-012,1.537e-011,9.70266e-012,2.68153e-012,7.9409e-013,2.87328e-012,4.55156e-012,2.87328e-012,7.9409e-013
152,127.461,5.23551e-013,1.89438e-012,3.00088e-012,1.89438e-012,5.23551e-013,1.91549e-012,6.93086e-012,1.09792e-011,6.93086e-012,1.91549e-012,3.11328e-012,1.12649e-011,1.78447e-011,1.12649e-011,3.11328e-012,2.09548e-012,7.58215e-012,1.20109e-011,7.58215e-012,2.09548e-012,6.18799e-013,2.23902e-012,3.54683e-012,2.23902e-012,6.18799e-013
153,131.243,3.98339e-013,1.44132e-012,2.2832e-012,1.44132e-012,3.98339e-013,1.46548e-012,5.30259e-012,8.39984e-012,5.30259e-012,1.46548e-012,2.37024e-012,8.57632e-012,1.35857e-011,8.57632e-012,2.37024e-012,1.57878e-012,5.71256e-012,9.04926e-012,5.71256e-012,1.57878e-012,4.63305e-013,1.67639e-012,2.65557e-012,1.67639e-012,4.63305e-013
154,135.136,3.05665e-013,1.106e-012,1.75201e-012,1.106e-012,3.05665e-013,1.12679e-012,4.07708e-012,6.45851e-012,4.07708e-012,1.12679e-012,1.82725e-012,6.61159e-012,1.04734e-011,6.61159e-012,1.82725e-012,1.21968e-012,4.41319e-012,6.99093e-012,4.41319e-012,1.21968e-012,3.58089e-013,1.29568e-012,2.05249e-012,1.29568e-012,3.58089e-013
155,139.143,2.41785e-013,8.74859e-013,1.38586e-012,8.74859e-013,2.41785e-013,8.84758e-013,3.20135e-012,5.07125e-012,3.20135e-012,8.84758e-013,1.41495e-012,5.11977e-012,8.11023e-012,5.11977e-012,1.41495e-012,9.37121e-013,3.39081e-012,5.37138e-012,3.39081e-012,9.37121e-013,2.75138e-013,9.95538e-013,1.57703e-012,9.95538e-013,2.75138e-013
156,143.267,1.79154e-013,6.48238e-013,1.02687e-012,6.48238e-013,1.79154e-013,6.57747e-013,2.37994e-012,3.77007e-012,2.37994e-012,6.57747e-013,1.06819e-012,3.86506e-012,6.12264e-012,3.86506e-012,1.06819e-012,7.16787e-013,2.59357e-012,4.10847e-012,2.59357e-012,7.16787e-013,2.12186e-013,7.67758e-013,1.2162e-012,7.67758e-013,2.12186e-013
157,147.512,1.39473e-013,5.04657e-013,7.99427e-013,5.04657e-013,1.39473e-013,5.10583e-013,1.84746e-012,2.92656e-012,1.84746e-012,5.10583e-013,8.26323e-013,2.98991e-012,4.73631e-012,2.98991e-012,8.26323e-013,5.51208e-013,1.99445e-012,3.15941e-012,1.99445e-012,5.51208e-013,1.61315e-013,5.83691e-013,9.24624e-013,5.83691e-013,1.61315e-013
158,151.882,1.0792e-013,3.90491e-013,6.18576e-013,3.90491e-013,1.0792e-013,3.94071e-013,1.42588e-012,2.25873e-012,1.42588e-012,3.94071e-013,6.36382e-013,2.30264e-012,3.64761e-012,2.30264e-012,6.36382e-013,4.23805e-013,1.53346e-012,2.42916e-012,1.53346e-012,4.23805e-013,1.23964e-013,4.48541e-013,7.10534e-013,4.48541e-013,1.23964e-013
159,156.38,8.37426e-014,3.03008e-013,4.79995e-013,3.03008e-013,8.37426e-014,3.06669e-013,1.10963e-012,1.75776e-012,1.10963e-012,3.06669e-013,4.93756e-013,1.78657e-012,2.83011e-012,1.78657e-012,4.93756e-013,3.26657e-013,1.18195e-012,1.87233e-012,1.18195e-012,3.26657e-013,9.50391e-014,3.43883e-013,5.44745e-013,3.43883e-013,9.50391e-014
160,161.009,6.33696e-014,2.29292e-013,3.63221e-013,2.29292e-013,6.33696e-014,2.33316e-013,8.44212e-013,1.33732e-012,8.44212e-013,2.33316e-013,3.77399e-013,1.36555e-012,2.16317e-012,1.36555e-012,3.77399e-013,2.50242e-013,9.05458e-013,1.43434e-012,9.05458e-013,2.50242e-013,7.27696e-014,2.63304e-013,4.171e-013,2.63304e-013,7.27696e-014
161,165.774,4.89346e-014,1.77061e-013,2.80483e-013,1.77061e-013,4.89346e-014,1.78207e-013,6.44811e-013,1.02144e-012,6.44811e-013,1.78207e-013,2.86233e-013,1.03569e-012,1.64063e-012,1.03569e-012,2.86233e-013,1.9006e-013,6.87699e-013,1.08938e-012,6.87699e-013,1.9006e-013,5.56021e-014,2.01187e-013,3.18699e-013,2.01187e-013,5.56021e-014
162,170.679,3.69799e-014,1.33805e-013,2.11961e-013,1.33805e-013,3.69799e-014,1.35565e-013,4.9052e-013,7.77033e-013,4.9052e-013,1.35565e-013,2.19474e-013,7.94128e-013,1.25798e-012,7.94128e-013,2.19474e-013,1.46454e-013,5.29917e-013,8.39441e-013,5.29917e-013,1.46454e-013,4.2886e-014,1.55175e-013,2.45813e-013,1.55175e-013,4.2886e-014
163,175.728,2.86331e-014,1.03604e-013,1.64119e-013,1.03604e-013,2.86331e-014,1.04524e-013,3.78203e-013,5.99111e-013,3.78203e-013,1.04524e-013,1.6957e-013,6.13561e-013,9.71941e-013,6.13561e-013,1.6957e-013,1.13347e-013,4.10127e-013,6.49682e-013,4.10127e-013,1.13347e-013,3.30724e-014,1.19667e-013,1.89564e-013,1.19667e-013,3.30724e-014
164,180.924,2.16204e-014,7.82297e-014,1.23924e-013,7.82297e-014,2.16204e-014,7.97096e-014,2.88415e-013,4.56879e-013,2.88415e-013,7.97096e-014,1.29613e-013,4.68984e-013,7.42917e-013,4.68984e-013,1.29613e-013,8.65855e-014,3.13295e-013,4.9629e-013,3.13295e-013,8.65855e-014,2.53819e-014,9.18402e-014,1.45484e-013,9.18402e-014,2.53819e-014
165,186.273,1.68032e-014,6.07995e-014,9.63124e-014,6.07995e-014,1.68032e-014,6.05961e-014,2.19256e-013,3.47324e-013,2.19256e-013,6.05961e-014,9.65317e-014,3.49283e-013,5.53299e-013,3.49283e-013,9.65317e-014,6.38716e-014,2.31108e-013,3.66099e-013,2.31108e-013,6.38716e-014,1.87322e-014,6.77793e-014,1.07369e-013,6.77793e-014,1.87322e-014
166,191.779,1.23566e-014,4.47103e-014,7.08255e-014,4.47103e-014,1.23566e-014,4.53235e-014,1.63995e-013,2.59785e-013,1.63995e-013,4.53235e-014,7.33647e-014,2.65457e-013,4.20511e-013,2.65457e-013,7.33647e-014,4.90001e-014,1.77298e-013,2.80858e-013,1.77298e-013,4.90001e-014,1.44059e-014,5.21251e-014,8.25713e-014,5.21251e-014,1.44059e-014
167,197.446,9.43972e-015,3.4156e-014,5.41065e-014,3.4156e-014,9.43972e-015,3.44245e-014,1.24559e-013,1.97314e-013,1.24559e-013,3.44245e-014,5.53379e-014,2.00231e-013,3.17186e-013,2.00231e-013,5.53379e-014,3.66589e-014,1.32644e-013,2.10121e-013,1.32644e-013,3.66589e-014,1.0651e-014,3.85389e-014,6.10495e-014,3.85389e-014,1.0651e-014
168,203.279,7.16643e-015,2.59305e-014,4.10765e-014,2.59305e-014,7.16643e-015,2.65341e-014,9.60092e-014,1.52088e-013,9.60092e-014,2.65341e-014,4.302e-014,1.5566e-013,2.46582e-013,1.5566e-013,4.302e-014,2.83728e-014,1.02662e-013,1.62627e-013,1.02662e-013,2.83728e-014,8.15627e-015,2.95121e-014,4.675e-014,2.95121e-014,8.15627e-015
169,209.282,5.34858e-015,1.93529e-014,3.06569e-014,1.93529e-014,5.34858e-015,1.94913e-014,7.05259e-014,1.1172e-013,7.05259e-014,1.94913e-014,3.12662e-014,1.13131e-013,1.79211e-013,1.13131e-013,3.12662e-014,2.07703e-014,7.51538e-014,1.19051e-013,7.51538e-014,2.07703e-014,6.08616e-015,2.20217e-014,3.48846e-014,2.20217e-014,6.08616e-015
170,215.462,3.96898e-015,1.43611e-014,2.27494e-014,1.43611e-014,3.96898e-015,1.44437e-014,5.22621e-014,8.27883e-014,5.22621e-014,1.44437e-014,2.33317e-014,8.44219e-014,1.33733e-013,8.44219e-014,2.33317e-014,1.56123e-014,5.64904e-014,8.94864e-014,5.64904e-014,1.56123e-014,4.58074e-015,1.65746e-014,2.62559e-014,1.65746e-014,4.58074e-015
171,221.823,2.97361e-015,1.07595e-014,1.70441e-014,1.07595e-014,2.97361e-015,1.08192e-014,3.91473e-014,6.20132e-014,3.91473e-014,1.08192e-014,1.74563e-014,6.31628e-014,1.00056e-013,6.31628e-014,1.74563e-014,1.16446e-014,4.2134e-014,6.67445e-014,4.2134e-014,1.16446e-014,3.40056e-015,1.23043e-014,1.94913e-014,1.23043e-014,3.40056e-015
172,228.37,2.24124e-015,8.10953e-015,1.28463e-014,8.10953e-015,2.24124e-015,8.11814e-015,2.93741e-014,4.65315e-014,2.93741e-014,8.11814e-015,1.29874e-014,4.69928e-014,7.44413e-014,4.69928e-014,1.29874e-014,8.57001e-015,3.10091e-014,4.91215e-014,3.10091e-014,8.57001e-015,2.48607e-015,8.99541e-015,1.42496e-014,8.99541e-015,2.48607e-015
173,235.11,1.68288e-015,6.08921e-015,9.64591e-015,6.08921e-015,1.68288e-015,6.10325e-015,2.20836e-014,3.49826e-014,2.20836e-014,6.10325e-015,9.7481e-015,3.52718e-014,5.58741e-014,3.52718e-014,9.7481e-015,6.41457e-015,2.321e-014,3.6767e-014,2.321e-014,6.41457e-015,1.85871e-015,6.72543e-015,1.06538e-014,6.72543e-015,1.85871e-015
174,242.046,1.25683e-015,4.54761e-015,7.20386e-015,4.54761e-015,1.25683e-015,4.55399e-015,1.64778e-014,2.61025e-014,1.64778e-014,4.55399e-015,7.28646e-015,2.63648e-014,4.17645e-014,2.63648e-014,7.28646e-015,4.82418e-015,1.74555e-014,2.76512e-014,1.74555e-014,4.82418e-015,1.41466e-015,5.11871e-015,8.10855e-015,5.11871e-015,1.41466e-015
175,249.186,9.36877e-016,3.38993e-015,5.36998e-015,3.38993e-015,9.36877e-016,3.3886e-015,1.22611e-014,1.94228e-014,1.22611e-014,3.3886e-015,5.40251e-015,1.95481e-014,3.09661e-014,1.95481e-014,5.40251e-015,3.54731e-015,1.28353e-014,2.03324e-014,1.28353e-014,3.54731e-015,1.02368e-015,3.704e-015,5.8675e-015,3.704e-015,1.02368e-015
176,256.535,7.01958e-016,2.53991e-015,4.02348e-015,2.53991e-015,7.01958e-016,2.54181e-015,9.19709e-015,1.45691e-014,9.19709e-015,2.54181e-015,4.06154e-015,1.4696e-014,2.32799e-014,1.4696e-014,4.06154e-015,2.66836e-015,9.65498e-015,1.52945e-014,9.65498e-015,2.66836e-015,7.67609e-016,2.77746e-015,4.39977e-015,2.77746e-015,7.67609e-016
177,264.1,5.25652e-016,1.90198e-015,3.01293e-015,1.90198e-015,5.25652e-016,1.88883e-015,6.8344e-015,1.08264e-014,6.8344e-015,1.88883e-015,2.9979e-015,1.08474e-014,1.71833e-014,1.08474e-014,2.9979e-015,1.96282e-015,7.10212e-015,1.12505e-014,7.10212e-015,1.96282e-015,5.65165e-016,2.04495e-015,3.23941e-015,2.04495e-015,5.65165e-016
178,271.886,3.98926e-016,1.44344e-015,2.28656e-015,1.44344e-015,3.98926e-016,1.4169e-015,5.12681e-015,8.12138e-015,5.12681e-015,1.4169e-015,2.23613e-015,8.09105e-015,1.2817e-014,8.09105e-015,2.23613e-015,1.46033e-015,5.28394e-015,8.37029e-015,5.28394e-015,1.46033e-015,4.19544e-016,1.51805e-015,2.40474e-015,1.51805e-015,4.19544e-016
