gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
10,0.195332,-45.928,-45.8694,-45.8107,-45.7521,-45.6935,-45.6348,-45.5762,-44.1077,-44.0575,-44.0073,-43.9571,-43.9101,-43.8633,-43.8164,-42.3403,-42.2975,-42.2547,-42.2118,-42.1714,-42.1309,-42.0904,-40.5787,-40.5428,-40.5069,-40.4711,-40.4352,-40.3993,-40.3635,-38.7946,-38.7633,-38.732,-38.7007,-38.6694,-38.6381,-38.6068,-36.9673,-36.9394,-36.9116,-36.8844,-36.8573,-36.8302,-36.8031,-35.0842,-35.0602,-35.0363,-35.0124,-34.9884,-34.9645,-34.9405
11,0.216131,-45.3005,-45.2411,-45.1821,-45.1232,-45.0642,-45.0052,-44.9463,-43.5962,-43.5444,-43.4925,-43.4407,-43.3889,-43.3374,-43.2875,-41.9001,-41.8553,-41.8105,-41.7657,-41.721,-41.6764,-41.6334,-40.1957,-40.1574,-40.1191,-40.0807,-40.0424,-40.0041,-39.9657,-38.4602,-38.4266,-38.393,-38.3594,-38.3258,-38.2922,-38.2586,-36.6757,-36.6457,-36.6157,-36.5858,-36.5558,-36.5264,-36.4972,-34.828,-34.8016,-34.7757,-34.7499,-34.724,-34.6981,-34.6722
12,0.237172,-44.7231,-44.6584,-44.5937,-44.5324,-44.4727,-44.4129,-44.3531,-43.0989,-43.0442,-42.9895,-42.9348,-42.8801,-42.8254,-42.7707,-41.4707,-41.4234,-41.3762,-41.329,-41.2818,-41.2346,-41.1874,-39.8207,-39.7786,-39.7379,-39.6974,-39.6569,-39.6164,-39.5759,-38.1316,-38.0947,-38.0586,-38.0228,-37.987,-37.9512,-37.9154,-36.3866,-36.3545,-36.3224,-36.2903,-36.2582,-36.2262,-36.1942,-34.5743,-34.5459,-34.5175,-34.4891,-34.4612,-34.4334,-34.4056
13,0.258456,-44.1726,-44.1075,-44.0424,-43.9772,-43.9128,-43.85,-43.7871,-42.6155,-42.5597,-42.5038,-42.448,-42.3921,-42.3363,-42.2804,-41.0506,-41.0012,-40.9519,-40.9025,-40.8532,-40.8039,-40.7545,-39.4535,-39.4094,-39.3652,-39.3217,-39.2789,-39.2361,-39.1933,-37.8074,-37.7684,-37.7293,-37.6906,-37.6527,-37.6148,-37.5769,-36.0998,-36.0657,-36.0316,-35.9975,-35.9634,-35.9293,-35.8952,-34.3218,-34.2915,-34.2612,-34.2309,-34.2007,-34.1704,-34.1408
14,0.279986,-43.638,-43.57,-43.5019,-43.4338,-43.3657,-43.2992,-43.2361,-42.1503,-42.092,-42.0337,-41.9753,-41.917,-41.8587,-41.8004,-40.64,-40.5885,-40.5369,-40.4854,-40.4339,-40.3824,-40.3308,-39.0918,-39.0454,-38.999,-38.9526,-38.9068,-38.862,-38.8171,-37.487,-37.4459,-37.4048,-37.3638,-37.3227,-37.2827,-37.2428,-35.8153,-35.7792,-35.7432,-35.7072,-35.6711,-35.6351,-35.599,-34.0705,-34.0385,-34.0064,-33.9743,-33.9423,-33.9102,-33.8782
15,0.301766,-43.1213,-43.0533,-42.9853,-42.9173,-42.8492,-42.7812,-42.7141,-41.6944,-41.6343,-41.5743,-41.5142,-41.4542,-41.3942,-41.3342,-40.2374,-40.1841,-40.1308,-40.0774,-40.0241,-39.9708,-39.9174,-38.7355,-38.6871,-38.6387,-38.5903,-38.5419,-38.4942,-38.4473,-37.1702,-37.1271,-37.084,-37.041,-36.9979,-36.9548,-36.9129,-35.5335,-35.4951,-35.4572,-35.4192,-35.3813,-35.3434,-35.3055,-33.8206,-33.7868,-33.753,-33.7192,-33.6854,-33.6516,-33.6177
16,0.323799,-42.6258,-42.555,-42.4842,-42.4134,-42.3426,-42.2718,-42.201,-41.2539,-41.1897,-41.1278,-41.0659,-41.004,-40.9421,-40.8802,-39.8461,-39.7891,-39.7337,-39.6782,-39.6228,-39.5673,-39.5119,-38.3845,-38.3341,-38.2837,-38.2333,-38.1829,-38.1326,-38.0833,-36.8567,-36.8117,-36.7667,-36.7217,-36.6767,-36.6317,-36.5868,-35.2547,-35.214,-35.1734,-35.1337,-35.0939,-35.0542,-35.0144,-33.5725,-33.5365,-33.5009,-33.4654,-33.4299,-33.3944,-33.3589
17,0.346087,-42.1393,-42.0675,-41.9957,-41.9239,-41.8521,-41.7803,-41.7086,-40.8235,-40.7573,-40.692,-40.6287,-40.5653,-40.502,-40.4387,-39.461,-39.4017,-39.3433,-39.286,-39.2287,-39.1715,-39.1142,-38.0384,-37.9861,-37.9339,-37.8816,-37.8293,-37.7771,-37.725,-36.5466,-36.4997,-36.4528,-36.4059,-36.3591,-36.3122,-36.2653,-34.978,-34.9355,-34.893,-34.8505,-34.8089,-34.7674,-34.7259,-33.3263,-33.2883,-33.2504,-33.213,-33.1759,-33.1387,-33.1016
18,0.368632,-41.6697,-41.5964,-41.5232,-41.4499,-41.3766,-41.3033,-41.23,-40.404,-40.3365,-40.2691,-40.2032,-40.1379,-40.0725,-40.0072,-39.0829,-39.0218,-38.9608,-38.9012,-38.8421,-38.7829,-38.7238,-37.6972,-37.6431,-37.5889,-37.5348,-37.4807,-37.4266,-37.3725,-36.2397,-36.1909,-36.1422,-36.0935,-36.0448,-35.9961,-35.9474,-34.7032,-34.6589,-34.6147,-34.5704,-34.5262,-34.4829,-34.4397,-33.0813,-33.0417,-33.0021,-32.9626,-32.9234,-32.8846,-32.8458
19,0.391439,-41.2141,-41.1382,-41.0639,-40.9896,-40.9154,-40.8411,-40.7668,-39.993,-39.9237,-39.8543,-39.7856,-39.7188,-39.6519,-39.585,-38.7109,-38.6481,-38.5853,-38.5229,-38.4619,-38.401,-38.3401,-37.3607,-37.3045,-37.2486,-37.1926,-37.1367,-37.0807,-37.0248,-35.9368,-35.8851,-35.8347,-35.7842,-35.7338,-35.6833,-35.6329,-34.4303,-34.3844,-34.3385,-34.2926,-34.2467,-34.2009,-34.156,-32.8374,-32.7962,-32.7551,-32.7139,-32.6728,-32.6319,-32.5915
20,0.414511,-40.7725,-40.6941,-40.618,-40.542,-40.466,-40.39,-40.314,-39.5901,-39.5193,-39.4485,-39.3776,-39.3088,-39.2401,-39.1715,-38.3448,-38.2803,-38.2158,-38.1513,-38.0882,-38.0256,-37.963,-37.0291,-36.9701,-36.9125,-36.8548,-36.7972,-36.7395,-36.6819,-35.6367,-35.5833,-35.5302,-35.4781,-35.4259,-35.3738,-35.3216,-34.1594,-34.1119,-34.0643,-34.0168,-33.9693,-33.9217,-33.8745,-32.5946,-32.5519,-32.5092,-32.4665,-32.4238,-32.3811,-32.3386
21,0.437849,-40.3399,-40.2596,-40.1815,-40.1043,-40.027,-39.9497,-39.8725,-39.1949,-39.1225,-39.05,-38.9775,-38.9063,-38.8361,-38.7659,-37.9844,-37.9182,-37.8521,-37.7859,-37.7205,-37.6562,-37.5918,-36.7015,-36.6406,-36.5807,-36.5213,-36.4619,-36.4026,-36.3432,-35.3394,-35.2843,-35.2292,-35.1749,-35.1211,-35.0673,-35.0135,-33.8904,-33.8413,-33.7921,-33.743,-33.6939,-33.6448,-33.5956,-32.353,-32.3087,-32.2646,-32.2204,-32.1762,-32.132,-32.0878
22,0.461458,-39.9174,-39.8359,-39.7556,-39.6767,-39.5979,-39.5191,-39.4402,-38.8067,-38.7327,-38.6588,-38.5848,-38.5115,-38.4398,-38.368,-37.6292,-37.5614,-37.4936,-37.4258,-37.3582,-37.2923,-37.2263,-36.3777,-36.3151,-36.2527,-36.1917,-36.1307,-36.0697,-36.0087,-35.0447,-34.988,-34.9313,-34.8746,-34.8192,-34.7638,-34.7084,-33.6242,-33.5725,-33.5218,-33.4712,-33.4205,-33.3699,-33.3192,-32.1135,-32.0669,-32.0211,-31.9754,-31.9298,-31.8841,-31.8385
23,0.485341,-39.5032,-39.4203,-39.3379,-39.2577,-39.1775,-39.0973,-39.0171,-38.4253,-38.3498,-38.2744,-38.1989,-38.1237,-38.0504,-37.9771,-37.279,-37.2097,-37.1403,-37.071,-37.0017,-36.9338,-36.8663,-36.0574,-35.9933,-35.9291,-35.866,-35.8034,-35.7408,-35.6783,-34.7526,-34.6944,-34.6361,-34.5779,-34.5202,-34.4633,-34.4063,-33.3597,-33.3064,-33.2535,-33.2013,-33.1491,-33.097,-33.0448,-31.8749,-31.8269,-31.7789,-31.7317,-31.6846,-31.6376,-31.5905
24,0.5095,-39.097,-39.0129,-38.9287,-38.8471,-38.7656,-38.684,-38.6025,-38.0502,-37.9732,-37.8963,-37.8193,-37.7423,-37.6675,-37.5928,-36.9337,-36.8628,-36.7919,-36.721,-36.6501,-36.5803,-36.5113,-35.7407,-35.675,-35.6093,-35.544,-35.4799,-35.4157,-35.3516,-34.4631,-34.4033,-34.3435,-34.2837,-34.224,-34.1655,-34.107,-33.0969,-33.0421,-32.9874,-32.9333,-32.8796,-32.826,-32.7724,-31.6374,-31.588,-31.5386,-31.4892,-31.4407,-31.3922,-31.3438
25,0.533939,-38.6986,-38.6132,-38.5277,-38.4444,-38.3615,-38.2785,-38.1956,-37.681,-37.6026,-37.5243,-37.446,-37.3677,-37.2911,-37.2149,-36.5927,-36.5203,-36.448,-36.3756,-36.3033,-36.2317,-36.1612,-35.4272,-35.36,-35.2928,-35.2256,-35.1599,-35.0943,-35.0287,-34.176,-34.1147,-34.0535,-33.9922,-33.9309,-33.8704,-33.8105,-32.8356,-32.7795,-32.7233,-32.6671,-32.612,-32.5569,-32.5019,-31.4009,-31.3502,-31.2994,-31.2487,-31.198,-31.1482,-31.0984
26,0.558661,-38.3073,-38.2205,-38.1337,-38.0489,-37.9647,-37.8806,-37.7964,-37.3176,-37.2378,-37.158,-37.0783,-36.9985,-36.9204,-36.8428,-36.2561,-36.1823,-36.1085,-36.0347,-35.9609,-35.8876,-35.8156,-35.117,-35.0484,-34.9797,-34.9111,-34.8434,-34.7764,-34.7093,-33.8912,-33.8285,-33.7658,-33.7032,-33.6405,-33.5781,-33.5167,-32.576,-32.5184,-32.4609,-32.4033,-32.3461,-32.2897,-32.2333,-31.1655,-31.1134,-31.0613,-31.0092,-30.9571,-30.9054,-30.8543
27,0.58367,-37.9227,-37.8348,-37.7469,-37.6606,-37.5751,-37.4896,-37.4041,-36.9593,-36.8782,-36.7971,-36.7161,-36.635,-36.5553,-36.4764,-35.9241,-35.8485,-35.7733,-35.698,-35.6228,-35.5478,-35.4745,-34.81,-34.7399,-34.6698,-34.5998,-34.5302,-34.4618,-34.3933,-33.6092,-33.5447,-33.4806,-33.4165,-33.3524,-33.2884,-33.2254,-32.318,-32.259,-32.2001,-32.1412,-32.0822,-32.0243,-31.9665,-30.9312,-30.8776,-30.8243,-30.7709,-30.7175,-30.6642,-30.6115
28,0.608968,-37.5447,-37.4554,-37.3662,-37.2785,-37.1918,-37.1051,-37.0184,-36.6062,-36.5238,-36.4414,-36.359,-36.2766,-36.1955,-36.1151,-35.596,-35.5185,-35.442,-35.3654,-35.2888,-35.2124,-35.1376,-34.5059,-34.4344,-34.363,-34.2915,-34.2203,-34.1504,-34.0806,-33.3296,-33.2631,-33.1977,-33.1322,-33.0668,-33.0013,-32.9366,-32.0615,-32.0012,-31.941,-31.8807,-31.8205,-31.7606,-31.7016,-30.6985,-30.6429,-30.5883,-30.5337,-30.479,-30.4244,-30.3698
29,0.634559,-37.1725,-37.0821,-36.9918,-36.9028,-36.8148,-36.7269,-36.6389,-36.2582,-36.1742,-36.0904,-36.0067,-35.923,-35.8406,-35.759,-35.2717,-35.1925,-35.1146,-35.0367,-34.9588,-34.8809,-34.8047,-34.2047,-34.1319,-34.0591,-33.9864,-33.9136,-33.8423,-33.7711,-33.0521,-32.9839,-32.9169,-32.8502,-32.7834,-32.7166,-32.6503,-31.807,-31.7449,-31.6834,-31.6219,-31.5603,-31.4988,-31.4384,-30.4668,-30.4099,-30.3534,-30.2975,-30.2417,-30.1859,-30.1301
30,0.660447,-36.806,-36.7145,-36.623,-36.5327,-36.4435,-36.3543,-36.2652,-35.9146,-35.8291,-35.7441,-35.6592,-35.5742,-35.4905,-35.4076,-34.951,-34.8701,-34.7909,-34.7117,-34.6325,-34.5533,-34.4757,-33.9063,-33.8322,-33.7582,-33.6841,-33.61,-33.5371,-33.4646,-32.7767,-32.7072,-32.6384,-32.5703,-32.5023,-32.4342,-32.3662,-31.5542,-31.4902,-31.4274,-31.3646,-31.3018,-31.239,-31.1769,-30.2361,-30.178,-30.1199,-30.0625,-30.0055,-29.9485,-29.8915
31,0.686635,-36.4448,-36.3521,-36.2594,-36.1679,-36.0776,-35.9873,-35.897,-35.5755,-35.4884,-35.4022,-35.316,-35.2299,-35.1449,-35.0607,-34.6337,-34.5513,-34.4707,-34.3903,-34.3098,-34.2294,-34.1504,-33.6111,-33.5353,-33.46,-33.3846,-33.3092,-33.2348,-33.1611,-32.5033,-32.4325,-32.362,-32.2926,-32.2233,-32.154,-32.0847,-31.3028,-31.2375,-31.1729,-31.1089,-31.0449,-30.9809,-30.9171,-30.0064,-29.9471,-29.8878,-29.8286,-29.7704,-29.7122,-29.654
32,0.713126,-36.0887,-35.9949,-35.9011,-35.8085,-35.717,-35.6255,-35.534,-35.2404,-35.1519,-35.0645,-34.9772,-34.8898,-34.8036,-34.7183,-34.3197,-34.2362,-34.154,-34.0723,-33.9907,-33.909,-33.8287,-33.3185,-33.241,-33.1644,-33.0878,-33.0113,-32.9353,-32.8604,-32.2318,-32.1598,-32.0879,-32.017,-31.9465,-31.876,-31.8055,-31.0528,-30.9863,-30.92,-30.8548,-30.7896,-30.7244,-30.6592,-29.7775,-29.7171,-29.6567,-29.5963,-29.5364,-29.4771,-29.4178
33,0.739924,-35.7374,-35.6425,-35.5475,-35.4538,-35.3612,-35.2686,-35.176,-34.9093,-34.8194,-34.7309,-34.6424,-34.5539,-34.4665,-34.38,-34.0089,-33.9242,-33.8406,-33.7577,-33.6748,-33.5919,-33.5104,-33.0284,-32.9493,-32.8715,-32.7937,-32.7159,-32.6386,-32.5624,-31.9623,-31.8891,-31.8159,-31.7435,-31.6718,-31.6001,-31.5284,-30.8042,-30.7365,-30.6689,-30.6021,-30.5358,-30.4695,-30.4032,-29.5496,-29.4881,-29.4266,-29.365,-29.3035,-29.243,-29.1826
34,0.767033,-35.3906,-35.2946,-35.1986,-35.1039,-35.0102,-34.9165,-34.8228,-34.582,-34.4909,-34.4012,-34.3115,-34.2218,-34.1334,-34.0457,-33.7012,-33.6153,-33.5303,-33.4462,-33.3622,-33.2782,-33.1955,-32.7407,-32.66,-32.5811,-32.5021,-32.4232,-32.3445,-32.2672,-31.6946,-31.6202,-31.5459,-31.4719,-31.3991,-31.3262,-31.2533,-30.5569,-30.4882,-30.4194,-30.351,-30.2836,-30.2161,-30.1487,-29.3231,-29.26,-29.1974,-29.1348,-29.0722,-29.0101,-28.9486
35,0.794456,-35.0483,-34.9513,-34.8542,-34.7585,-34.6637,-34.5689,-34.4741,-34.2583,-34.1659,-34.0751,-33.9843,-33.8936,-33.8041,-33.7153,-33.3964,-33.3094,-33.2231,-33.1379,-33.0527,-32.9676,-32.8837,-32.4553,-32.3735,-32.2931,-32.213,-32.1329,-32.053,-31.9745,-31.4287,-31.3532,-31.2778,-31.2023,-31.1283,-31.0543,-30.9804,-30.311,-30.2412,-30.1713,-30.1015,-30.0328,-29.9643,-29.8957,-29.0977,-29.0329,-28.9692,-28.9056,-28.8419,-28.7783,-28.7157
36,0.822196,-34.7102,-34.6121,-34.514,-34.4173,-34.3215,-34.2257,-34.1301,-33.9381,-33.8445,-33.7527,-33.6608,-33.5689,-33.4784,-33.3886,-33.0945,-33.0064,-32.9188,-32.8325,-32.7463,-32.66,-32.575,-32.1722,-32.0894,-32.0075,-31.9263,-31.8452,-31.764,-31.6844,-31.1646,-31.0881,-31.0115,-30.935,-30.8595,-30.7845,-30.7094,-30.0664,-29.9955,-29.9246,-29.8537,-29.7835,-29.7139,-29.6443,-28.8732,-28.8073,-28.742,-28.6774,-28.6127,-28.5481,-28.484
37,0.850258,-34.3761,-34.277,-34.1779,-34.0803,-33.9834,-33.8866,-33.7903,-33.6213,-33.5266,-33.4337,-33.3408,-33.2478,-33.1564,-33.0655,-32.7954,-32.7062,-32.6174,-32.5301,-32.4427,-32.3554,-32.2694,-31.8914,-31.8075,-31.7243,-31.642,-31.5597,-31.4775,-31.3967,-30.9023,-30.8247,-30.7471,-30.6695,-30.5926,-30.5165,-30.4404,-29.8232,-29.7512,-29.6792,-29.6073,-29.5356,-29.465,-29.3944,-28.6496,-28.5827,-28.5158,-28.4502,-28.3845,-28.3188,-28.2533
38,0.878644,-34.0459,-33.9458,-33.8457,-33.7472,-33.6493,-33.5515,-33.4545,-33.3077,-33.2119,-33.118,-33.0241,-32.9301,-32.8377,-32.7458,-32.499,-32.4088,-32.3188,-32.2304,-32.142,-32.0537,-31.9666,-31.6128,-31.5278,-31.4433,-31.36,-31.2767,-31.1934,-31.1114,-30.6419,-30.5631,-30.4844,-30.4058,-30.3276,-30.2505,-30.1733,-29.5817,-29.5082,-29.4352,-29.3622,-29.2893,-29.2176,-29.146,-28.4268,-28.359,-28.2911,-28.2239,-28.1573,-28.0907,-28.0241
39,0.90736,-33.7193,-33.6183,-33.5173,-33.4179,-33.3191,-33.2203,-33.1225,-32.9973,-32.9005,-32.8055,-32.7106,-32.6157,-32.5223,-32.4294,-32.2053,-32.114,-32.0229,-31.9335,-31.8441,-31.7547,-31.6666,-31.3363,-31.2502,-31.1645,-31.0802,-30.9959,-30.9115,-30.8285,-30.3834,-30.3031,-30.2235,-30.1438,-30.0644,-29.9863,-29.9081,-29.3415,-29.2665,-29.1925,-29.1186,-29.0446,-28.9716,-28.899,-28.205,-28.1362,-28.0674,-27.9987,-27.9311,-27.8636,-27.796
40,0.936408,-33.3964,-33.2944,-33.1925,-33.0923,-32.9925,-32.8928,-32.7943,-32.69,-32.5921,-32.4962,-32.4003,-32.3044,-32.2102,-32.1163,-31.914,-31.8218,-31.7295,-31.6392,-31.5488,-31.4584,-31.3694,-31.0618,-30.9748,-30.8879,-30.8026,-30.7173,-30.632,-30.5478,-30.1265,-30.0449,-29.9643,-29.8836,-29.803,-29.7239,-29.6447,-29.1025,-29.0262,-28.9511,-28.8762,-28.8013,-28.727,-28.6535,-27.984,-27.9143,-27.8445,-27.7748,-27.7059,-27.6375,-27.569
41,0.965793,-33.0769,-32.9741,-32.8712,-32.7702,-32.6695,-32.5689,-32.4697,-32.3855,-32.2867,-32.1898,-32.093,-31.9962,-31.9011,-31.8063,-31.6253,-31.5321,-31.4389,-31.3475,-31.2561,-31.1648,-31.0749,-30.7895,-30.7015,-30.6135,-30.5271,-30.4408,-30.3546,-30.2694,-29.8712,-29.7883,-29.7067,-29.6251,-29.5435,-29.4632,-29.3832,-28.8647,-28.7875,-28.7111,-28.6352,-28.5594,-28.4838,-28.4093,-27.7641,-27.6933,-27.6226,-27.552,-27.4817,-27.4124,-27.343
42,0.995519,-32.7608,-32.657,-32.5533,-32.4515,-32.3499,-32.2484,-32.1486,-32.084,-31.9842,-31.8864,-31.7887,-31.6909,-31.595,-31.4993,-31.3389,-31.2448,-31.1507,-31.0583,-30.966,-30.8737,-30.7829,-30.5191,-30.4301,-30.3412,-30.2537,-30.1665,-30.0793,-29.9931,-29.6175,-29.5334,-29.4508,-29.3683,-29.2858,-29.2044,-29.1234,-28.6282,-28.55,-28.4723,-28.3955,-28.3188,-28.2421,-28.1666,-27.5454,-27.4731,-27.4016,-27.3301,-27.2586,-27.1883,-27.1181
43,1.02559,-32.4478,-32.3432,-32.2386,-32.1361,-32.0337,-31.9312,-31.8309,-31.7852,-31.6845,-31.5858,-31.4872,-31.3886,-31.2919,-31.1952,-31.055,-30.9599,-30.8649,-30.7715,-30.6783,-30.5852,-30.4935,-30.2506,-30.1608,-30.0709,-29.9823,-29.8942,-29.8061,-29.719,-29.3654,-29.2804,-29.1966,-29.1132,-29.0298,-28.9472,-28.8654,-28.3928,-28.3137,-28.2347,-28.1571,-28.0795,-28.0019,-27.9253,-27.3276,-27.2539,-27.1816,-27.1092,-27.0369,-26.9652,-26.8942
