gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[0 3],dist[0 4],dist[0 5],dist[0 6],dist[1 0],dist[1 1],dist[1 2],dist[1 3],dist[1 4],dist[1 5],dist[1 6],dist[2 0],dist[2 1],dist[2 2],dist[2 3],dist[2 4],dist[2 5],dist[2 6],dist[3 0],dist[3 1],dist[3 2],dist[3 3],dist[3 4],dist[3 5],dist[3 6],dist[4 0],dist[4 1],dist[4 2],dist[4 3],dist[4 4],dist[4 5],dist[4 6],dist[5 0],dist[5 1],dist[5 2],dist[5 3],dist[5 4],dist[5 5],dist[5 6],dist[6 0],dist[6 1],dist[6 2],dist[6 3],dist[6 4],dist[6 5],dist[6 6]
0,0,1.06947e-005,7.80778e-005,0.00022526,0.000245519,0.000100633,1.53117e-005,8.66252e-007,0.000104365,0.000761927,0.00219822,0.00239591,0.000982035,0.00014942,8.45338e-006,0.000416323,0.00303941,0.00876893,0.00955755,0.00391745,0.000596054,3.37214e-005,0.000659497,0.00481473,0.0138909,0.0151401,0.00620563,0.000944209,5.34181e-005,0.000416323,0.00303941,0.00876893,0.00955755,0.00391745,0.000596054,3.37214e-005,0.000104365,0.000761927,0.00219822,0.00239591,0.000982035,0.00014942,8.45338e-006,1.06947e-005,7.80778e-005,0.00022526,0.000245519,0.000100633,1.53117e-005,8.66252e-007
1,0.0185364,1.43743e-006,1.2289e-005,4.16643e-005,5.40423e-005,2.67766e-005,5.01559e-006,3.58148e-007,1.40273e-005,0.000119923,0.000406584,0.000527376,0.000261302,4.8945e-005,3.49501e-006,5.59563e-005,0.000478386,0.00162191,0.00210376,0.00104236,0.000195247,1.3942e-005,8.86404e-005,0.000757811,0.00256926,0.00333256,0.0016512,0.00030929,2.20855e-005,5.59563e-005,0.000478386,0.00162191,0.00210376,0.00104236,0.000195247,1.3942e-005,1.40273e-005,0.000119923,0.000406584,0.000527376,0.000261302,4.8945e-005,3.49501e-006,1.43743e-006,1.2289e-005,4.16643e-005,5.40423e-005,2.67766e-005,5.01559e-006,3.58148e-007
2,0.0372875,2.40455e-006,2.34529e-005,8.99879e-005,0.000131056,7.21305e-005,1.48232e-005,1.14785e-006,2.3465e-005,0.000228867,0.000878152,0.00127892,0.00070389,0.000144653,1.12014e-005,9.36043e-005,0.000912975,0.00350305,0.00510175,0.0028079,0.000577036,4.46834e-005,0.000148279,0.00144624,0.00554918,0.00808168,0.00444799,0.000914082,7.0783e-005,9.36043e-005,0.000912975,0.00350305,0.00510175,0.0028079,0.000577036,4.46834e-005,2.3465e-005,0.000228867,0.000878152,0.00127892,0.00070389,0.000144653,1.12014e-005,2.40455e-006,2.34529e-005,8.99879e-005,0.000131056,7.21305e-005,1.48232e-005,1.14785e-006
3,0.0562558,1.79703e-006,1.71612e-005,6.47763e-005,9.31472e-005,5.07757e-005,1.03601e-005,7.97946e-007,1.75364e-005,0.000167469,0.000632123,0.000908983,0.000495498,0.0001011,7.7868e-006,6.99548e-005,0.00066805,0.00252161,0.00362603,0.0019766,0.0004033,3.10624e-005,0.000110815,0.00105826,0.00399448,0.005744,0.00313112,0.000638867,4.9206e-005,6.99547e-005,0.00066805,0.00252161,0.00362603,0.0019766,0.0004033,3.10624e-005,1.75364e-005,0.000167468,0.000632123,0.000908983,0.000495498,0.0001011,7.7868e-006,1.79703e-006,1.71612e-005,6.47763e-005,9.31472e-005,5.07757e-005,1.03601e-005,7.97946e-007
4,0.0754439,1.54811e-006,1.46777e-005,5.49798e-005,7.8461e-005,4.24685e-005,8.61102e-006,6.59628e-007,1.51073e-005,0.000143234,0.000536524,0.000765667,0.000414432,8.40312e-005,6.43702e-006,6.02647e-005,0.000571374,0.00214025,0.00305433,0.00165321,0.00033521,2.5678e-005,9.54653e-005,0.000905114,0.00339037,0.00483836,0.00261885,0.000531006,4.06765e-005,6.02647e-005,0.000571374,0.00214025,0.00305433,0.00165321,0.00033521,2.5678e-005,1.51073e-005,0.000143234,0.000536524,0.000765667,0.000414432,8.40312e-005,6.43702e-006,1.54811e-006,1.46777e-005,5.49798e-005,7.8461e-005,4.24685e-005,8.61102e-006,6.59628e-007
5,0.0948544,1.50255e-006,1.38905e-005,5.05716e-005,7.00654e-005,3.68525e-005,7.27833e-006,5.44564e-007,1.46627e-005,0.000135552,0.000493506,0.000683737,0.000359628,7.1026e-005,5.31416e-006,5.84913e-005,0.00054073,0.00196865,0.0027275,0.0014346,0.000283331,2.11988e-005,9.2656e-005,0.00085657,0.00311854,0.00432064,0.00227254,0.000448824,3.3581e-005,5.84913e-005,0.00054073,0.00196865,0.0027275,0.0014346,0.000283331,2.11988e-005,1.46627e-005,0.000135552,0.000493506,0.000683737,0.000359628,7.1026e-005,5.31416e-006,1.50255e-006,1.38905e-005,5.05716e-005,7.00654e-005,3.68525e-005,7.27833e-006,5.44564e-007
6,0.11449,1.58687e-006,1.55281e-005,6.03375e-005,9.00146e-005,5.14564e-005,1.11685e-005,9.34496e-007,1.54856e-005,0.000151532,0.000588807,0.000878413,0.00050214,0.000108989,9.11934e-006,6.17736e-005,0.000604476,0.00234882,0.00350409,0.00200309,0.000434769,3.6378e-005,9.78556e-005,0.00095755,0.00372076,0.00555082,0.0031731,0.000688717,5.76264e-005,6.17736e-005,0.000604476,0.00234882,0.00350409,0.00200309,0.000434769,3.6378e-005,1.54856e-005,0.000151532,0.000588807,0.000878413,0.00050214,0.000108989,9.11934e-006,1.58687e-006,1.55281e-005,6.03375e-005,9.00146e-005,5.14564e-005,1.11685e-005,9.34496e-007
7,0.134352,1.47121e-006,1.51892e-005,6.33369e-005,0.000103303,6.56751e-005,1.6078e-005,1.53814e-006,1.43569e-005,0.000148225,0.000618077,0.00100809,0.000640894,0.000156898,1.50101e-005,5.72713e-005,0.000591285,0.00246558,0.00402137,0.0025566,0.000625885,5.98768e-005,9.07235e-005,0.000936655,0.00390572,0.00637025,0.00404991,0.000991464,9.48508e-005,5.72713e-005,0.000591285,0.00246558,0.00402137,0.0025566,0.000625885,5.98768e-005,1.43569e-005,0.000148225,0.000618077,0.00100809,0.000640894,0.000156898,1.50101e-005,1.47121e-006,1.51892e-005,6.33369e-005,0.000103303,6.56751e-005,1.6078e-005,1.53814e-006
8,0.154445,1.12415e-006,1.16042e-005,4.80961e-005,7.76161e-005,4.86746e-005,1.17368e-005,1.10531e-006,1.09701e-005,0.000113241,0.000469349,0.000757422,0.000474994,0.000114534,1.07862e-005,4.37609e-005,0.000451729,0.00187228,0.00302144,0.0018948,0.000456889,4.30275e-005,6.93217e-005,0.000715584,0.00296588,0.00478626,0.00300156,0.000723757,6.81598e-005,4.37609e-005,0.000451729,0.00187228,0.00302144,0.0018948,0.000456889,4.30275e-005,1.09701e-005,0.000113241,0.000469349,0.000757422,0.000474994,0.000114534,1.07862e-005,1.12415e-006,1.16042e-005,4.80961e-005,7.76161e-005,4.86746e-005,1.17368e-005,1.10531e-006
9,0.174771,1.23823e-006,1.28848e-005,5.39367e-005,8.80075e-005,5.58165e-005,1.36051e-005,1.29429e-006,1.20833e-005,0.000125737,0.000526345,0.000858827,0.000544689,0.000132766,1.26304e-005,4.82017e-005,0.000501579,0.00209965,0.00342595,0.00217282,0.000529619,5.03842e-005,7.63562e-005,0.000794551,0.00332605,0.00542705,0.00344197,0.000838969,7.98136e-005,4.82017e-005,0.000501579,0.00209965,0.00342595,0.00217282,0.000529619,5.03842e-005,1.20833e-005,0.000125737,0.000526345,0.000858827,0.000544689,0.000132766,1.26304e-005,1.23823e-006,1.28848e-005,5.39367e-005,8.80075e-005,5.58165e-005,1.36051e-005,1.29429e-006
