gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
10,0.195332,-14.3827,-14.1813,-14.0069,-13.8547,-13.7212,-13.6035,-13.4991,-13.5653,-13.4355,-13.3209,-13.2024,-13.0756,-12.9595,-12.8512,-12.8541,-12.7479,-12.6463,-12.5491,-12.4544,-12.3635,-12.2765,-12.3608,-12.2187,-12.0839,-11.9562,-11.833,-11.7149,-11.6002,-11.7191,-11.6034,-11.4932,-11.3861,-11.2818,-11.1802,-11.0818,-11.1007,-11.004,-10.9094,-10.8189,-10.7313,-10.6437,-10.5594,-10.4937,-10.4121,-10.3358,-10.2595,-10.1648,-10.0893,-10.0152
11,0.216131,-14.2637,-14.0601,-13.8856,-13.7347,-13.6036,-13.4888,-13.3342,-13.4889,-13.3561,-13.231,-13.0881,-12.9596,-12.8398,-12.7249,-12.7915,-12.6783,-12.5699,-12.4645,-12.3636,-12.2675,-12.1735,-12.1532,-12.0626,-11.9751,-11.8902,-11.8072,-11.7265,-11.6475,-11.6915,-11.565,-11.4451,-11.3279,-11.2145,-11.1045,-10.9978,-11.0778,-10.9716,-10.868,-10.7704,-10.6735,-10.5784,-10.4882,-10.4743,-10.3861,-10.3017,-10.1991,-10.1147,-10.0324,-9.95167
12,0.237172,-14.153,-13.9486,-13.775,-13.6264,-13.4981,-13.3324,-13.1763,-13.417,-13.2821,-13.1247,-12.9829,-12.8502,-12.7236,-12.5993,-12.7322,-12.6106,-12.494,-12.382,-12.2757,-12.1725,-12.0737,-12.105,-12.0077,-11.9137,-11.8222,-11.7333,-11.6467,-11.5622,-11.5105,-11.4299,-11.3503,-11.2725,-11.1962,-11.1216,-11.0483,-11.0546,-10.9389,-10.8277,-10.7213,-10.6142,-10.5152,-10.4095,-10.4547,-10.3598,-10.2672,-10.1562,-10.0648,-9.97565,-9.88844
13,0.258456,-14.05,-13.8458,-13.6741,-13.5282,-13.361,-13.1867,-13.0296,-13.3494,-13.194,-13.0307,-12.8827,-12.7434,-12.6078,-12.4817,-12.6722,-12.5431,-12.4191,-12.3015,-12.1887,-12.0804,-11.9751,-12.0578,-11.9537,-11.8528,-11.755,-11.6602,-11.5679,-11.4779,-11.4715,-11.384,-11.2986,-11.215,-11.1335,-11.0535,-10.9754,-10.8907,-10.8172,-10.7456,-10.6739,-10.6024,-10.5357,-10.4625,-10.3204,-10.258,-10.1772,-10.1151,-10.054,-9.99387,-9.93472
14,0.279986,-13.9539,-13.7509,-13.5816,-13.4205,-13.2231,-13.0504,-12.8887,-13.2857,-13.1029,-12.9379,-12.7846,-12.6373,-12.4981,-12.3698,-12.6139,-12.4765,-12.3455,-12.2224,-12.1038,-11.9891,-11.8792,-12.0105,-11.8997,-11.7925,-11.6885,-11.5877,-11.4899,-11.3946,-11.4321,-11.3383,-11.2468,-11.1578,-11.0709,-10.9859,-10.9039,-10.8568,-10.7791,-10.7015,-10.6225,-10.5503,-10.4781,-10.3992,-10.2924,-10.2067,-10.139,-10.0724,-10.0069,-9.94263,-9.8794
15,0.301766,-13.8643,-13.6631,-13.4968,-13.2858,-13.0953,-12.9193,-12.7468,-13.2113,-13.0199,-12.8487,-12.6883,-12.535,-12.3948,-12.2557,-12.5556,-12.4107,-12.2746,-12.1441,-12.0198,-11.8999,-11.7854,-11.9638,-11.8459,-11.7324,-11.6225,-11.5159,-11.4128,-11.3124,-11.3925,-11.2927,-11.1954,-11.1009,-11.0087,-10.9196,-10.8318,-10.8242,-10.7406,-10.657,-10.5754,-10.4976,-10.4131,-10.3362,-10.2641,-10.1728,-10.1006,-10.0296,-9.95996,-9.89151,-9.82422
16,0.323799,-13.7805,-13.5818,-13.3873,-13.1669,-12.9732,-12.7878,-12.6193,-13.1302,-12.938,-12.7616,-12.5922,-12.438,-12.2875,-12.1454,-12.4979,-12.3456,-12.2036,-12.0677,-11.9366,-11.8126,-11.6929,-11.9168,-11.7926,-11.6726,-11.557,-11.4448,-11.3365,-11.2312,-11.353,-11.2469,-11.1442,-11.044,-10.9472,-10.853,-10.76,-10.7913,-10.7016,-10.6113,-10.5278,-10.4443,-10.3547,-10.2736,-10.2355,-10.1391,-10.0621,-9.9868,-9.91298,-9.84044,-9.76921
17,0.346087,-13.5615,-13.4043,-13.2194,-13.0563,-12.9032,-12.7515,-12.6172,-13.0576,-12.8592,-12.675,-12.501,-12.34,-12.1863,-12.041,-12.44,-12.2829,-12.1336,-11.9914,-11.8561,-11.7266,-11.6014,-11.8703,-11.7393,-11.6134,-11.4919,-11.3743,-11.261,-11.1508,-11.3133,-11.2015,-11.0931,-10.9877,-10.8864,-10.7861,-10.6908,-10.7581,-10.6622,-10.5688,-10.4796,-10.3839,-10.2966,-10.2112,-10.1882,-10.105,-10.0237,-9.94397,-9.86599,-9.78947,-9.7142
18,0.368632,-13.6286,-13.4161,-13.1622,-12.9437,-12.7345,-12.5528,-12.3656,-12.9852,-12.7815,-12.5887,-12.4144,-12.2453,-12.0856,-11.9408,-12.3838,-12.2199,-12.0647,-11.9165,-11.7765,-11.6414,-11.5111,-11.8237,-11.6864,-11.5545,-11.4273,-11.3045,-11.1862,-11.0716,-11.2737,-11.156,-11.0418,-10.9321,-10.8248,-10.7214,-10.6194,-10.7244,-10.621,-10.5259,-10.4308,-10.3302,-10.2387,-10.1491,-10.1588,-10.071,-9.98515,-9.90123,-9.81898,-9.73848,-9.65951
19,0.391439,-13.5598,-13.3059,-13.0605,-12.8345,-12.6254,-12.4275,-12.2441,-12.9157,-12.7046,-12.5065,-12.3231,-12.1512,-11.9913,-11.8423,-12.3277,-12.1571,-11.9959,-11.843,-11.6976,-11.5572,-11.4222,-11.7774,-11.6338,-11.4958,-11.3631,-11.2354,-11.1121,-10.9932,-11.234,-11.1105,-10.991,-10.8765,-10.7636,-10.6567,-10.5497,-10.6904,-10.5834,-10.4825,-10.3752,-10.2767,-10.1809,-10.0874,-10.1294,-10.0369,-9.94655,-9.85839,-9.77204,-9.6876,-9.60515
20,0.414511,-13.4952,-13.211,-12.9607,-12.7262,-12.5238,-12.3108,-12.1366,-12.8469,-12.6275,-12.428,-12.2384,-12.061,-11.8998,-11.744,-12.2731,-12.096,-11.928,-11.7705,-11.6193,-11.474,-11.3348,-11.7312,-11.5811,-11.4374,-11.2993,-11.1666,-11.0388,-10.9156,-11.1943,-11.0651,-10.9408,-10.82,-10.7045,-10.5903,-10.4805,-10.656,-10.5455,-10.4386,-10.3262,-10.2234,-10.1234,-10.0259,-10.0998,-10.0026,-9.90799,-9.81548,-9.72508,-9.63693,-9.55037
21,0.437849,-13.2757,-13.0431,-12.8277,-12.628,-12.4381,-12.2607,-12.1091,-12.7794,-12.5529,-12.3473,-12.1522,-11.9743,-11.8083,-11.6465,-12.2182,-12.0348,-11.8617,-11.6984,-11.5418,-11.392,-11.2483,-11.6849,-11.5287,-11.3793,-11.2361,-11.0985,-10.9665,-10.8387,-11.1547,-11.0197,-10.8907,-10.7642,-10.6447,-10.5257,-10.4117,-10.62,-10.507,-10.3876,-10.2773,-10.1703,-10.0661,-9.96465,-10.0701,-9.96838,-9.86926,-9.77256,-9.67822,-9.58628,-9.49624
22,0.461458,-12.9927,-12.8301,-12.6747,-12.5378,-12.3905,-12.2547,-12.1378,-12.4536,-12.3193,-12.1946,-12.0729,-11.9604,-11.852,-11.7443,-11.9503,-11.84,-11.7335,-11.6299,-11.5291,-11.4308,-11.3342,-11.4566,-11.3605,-11.2671,-11.176,-11.0872,-11.0008,-10.9154,-10.9572,-10.8742,-10.7915,-10.7126,-10.6348,-10.5565,-10.4808,-10.4531,-10.3732,-10.3013,-10.2308,-10.1614,-10.0934,-10.026,-9.92072,-9.85666,-9.79364,-9.73153,-9.67046,-9.61052,-9.55087
23,0.485341,-12.8278,-12.6885,-12.5646,-12.4308,-12.3063,-12.1986,-12.0968,-12.6315,-12.4139,-12.1907,-11.9896,-11.8053,-11.6264,-11.4568,-12.107,-11.9135,-11.7303,-11.5557,-11.3894,-11.2307,-11.0792,-11.5912,-11.4236,-11.2643,-11.1108,-10.9642,-10.8229,-10.6868,-11.0711,-10.9299,-10.789,-10.6556,-10.5236,-10.3975,-10.2755,-10.4063,-10.3301,-10.2554,-10.1821,-10.1102,-10.0396,-9.97032,-9.88559,-9.81887,-9.75326,-9.68866,-9.62533,-9.5627,-9.50129
24,0.5095,-12.8141,-12.645,-12.4821,-12.3336,-12.1946,-12.0697,-11.9479,-12.3072,-12.1694,-12.0382,-11.916,-11.7969,-11.6803,-11.565,-11.8294,-11.7126,-11.5989,-11.4885,-11.382,-11.278,-11.178,-11.3514,-11.2487,-11.1486,-11.0517,-10.9576,-10.8652,-10.7752,-10.8662,-10.7751,-10.6889,-10.6018,-10.5177,-10.4356,-10.3547,-10.3662,-10.287,-10.2095,-10.1336,-10.0591,-9.98588,-9.91416,-9.85053,-9.78109,-9.71269,-9.64581,-9.58,-9.51511,-9.45104
25,0.533939,-12.7257,-12.563,-12.3946,-12.24,-12.1066,-11.9789,-11.8514,-12.2379,-12.0943,-11.9638,-11.8385,-11.7153,-11.5957,-11.4802,-11.7702,-11.6491,-11.5322,-11.4188,-11.3094,-11.203,-11.1005,-11.299,-11.1931,-11.09,-10.9902,-10.8928,-10.7983,-10.7059,-10.8197,-10.7273,-10.6372,-10.547,-10.4603,-10.3755,-10.2926,-10.326,-10.244,-10.1636,-10.085,-10.008,-9.93231,-9.85815,-9.81527,-9.74319,-9.67237,-9.60306,-9.53449,-9.46739,-9.40067
26,0.558661,-12.6424,-12.4653,-12.2975,-12.1551,-12.0207,-11.8872,-11.7551,-12.1672,-12.0241,-11.8908,-11.761,-11.6342,-11.5125,-11.3944,-11.7107,-11.5863,-11.466,-11.3498,-11.2375,-11.1293,-11.0232,-11.247,-11.1376,-11.0317,-10.9291,-10.829,-10.7316,-10.6366,-10.7736,-10.6792,-10.584,-10.4924,-10.403,-10.3157,-10.2303,-10.2857,-10.2009,-10.1178,-10.0365,-9.95694,-9.87886,-9.80224,-9.77996,-9.70513,-9.63203,-9.55992,-9.48937,-9.41926,-9.34999
27,0.58367,-12.5659,-12.3831,-12.2173,-12.0733,-11.9338,-11.795,-11.661,-12.0968,-11.9545,-11.8177,-11.6837,-11.5544,-11.4301,-11.3103,-11.6514,-11.5237,-11.4004,-11.2812,-11.1667,-11.0551,-10.9481,-11.1951,-11.0825,-10.9739,-10.8679,-10.7654,-10.6653,-10.5678,-10.729,-10.6305,-10.5324,-10.438,-10.346,-10.256,-10.1683,-10.2455,-10.1577,-10.072,-9.98807,-9.90598,-9.82546,-9.74657,-9.74455,-9.66716,-9.59153,-9.51703,-9.44362,-9.3711,-9.30239
28,0.608968,-12.4734,-12.2914,-12.1371,-11.9915,-11.8461,-11.7042,-11.5686,-12.0312,-11.8858,-11.7445,-11.6071,-11.4756,-11.3488,-11.2264,-11.5926,-11.4615,-11.3352,-11.2134,-11.0962,-10.9828,-10.8718,-11.1431,-11.0276,-10.916,-10.8075,-10.702,-10.5994,-10.4994,-10.6841,-10.5804,-10.4809,-10.3837,-10.2891,-10.1967,-10.1066,-10.2052,-10.1147,-10.0262,-9.93972,-9.85506,-9.77221,-9.69116,-9.70892,-9.62924,-9.55066,-9.474,-9.39788,-9.32238,-9.25526
29,0.634559,-12.3969,-12.2165,-12.0604,-11.9088,-11.7584,-11.6153,-11.4772,-11.9657,-11.817,-11.6715,-11.5317,-11.3974,-11.2688,-11.1433,-11.534,-11.3997,-11.2703,-11.1466,-11.0258,-10.9104,-10.7968,-11.0915,-10.9733,-10.8583,-10.7471,-10.639,-10.5339,-10.4315,-10.6386,-10.5318,-10.4294,-10.3296,-10.2325,-10.1376,-10.0451,-10.1648,-10.0716,-9.98036,-9.89139,-9.80416,-9.71916,-9.63558,-9.67343,-9.59112,-9.51023,-9.43044,-9.35177,-9.27909,-9.2076
30,0.660447,-12.3134,-12.1407,-11.9828,-11.8251,-11.6727,-11.527,-11.3862,-11.9015,-11.748,-11.5992,-11.457,-11.3204,-11.1882,-11.0644,-11.4756,-11.3383,-11.2063,-11.0794,-10.9575,-10.8378,-10.7226,-11.0402,-10.9188,-10.8012,-10.687,-10.5763,-10.4687,-10.3639,-10.5915,-10.4833,-10.378,-10.2757,-10.176,-10.0786,-9.98383,-10.1245,-10.0284,-9.93461,-9.84305,-9.75344,-9.6661,-9.58052,-9.63787,-9.55263,-9.46944,-9.38701,-9.30819,-9.23378,-9.15938
31,0.686635,-12.2383,-12.0685,-11.9044,-11.742,-11.5882,-11.4403,-11.2958,-11.837,-11.6792,-11.5279,-11.3828,-11.2443,-11.1099,-10.9819,-11.4175,-11.2771,-11.1431,-11.0127,-10.8881,-10.7665,-10.649,-10.989,-10.8643,-10.744,-10.6272,-10.5139,-10.4039,-10.2968,-10.546,-10.4348,-10.3268,-10.2219,-10.1196,-10.0199,-9.92281,-10.0841,-9.98518,-9.88888,-9.7947,-9.70296,-9.61315,-9.52505,-9.60221,-9.5145,-9.4282,-9.34307,-9.26531,-9.18796,-9.11353
32,0.713126,-12.1675,-11.9955,-11.8252,-11.6608,-11.5041,-11.3533,-11.2141,-11.7722,-11.6108,-11.4571,-11.3101,-11.1678,-11.0343,-10.9017,-11.3599,-11.2167,-11.0795,-10.9479,-10.8192,-10.6957,-10.5761,-10.9381,-10.8104,-10.687,-10.5676,-10.4519,-10.3394,-10.2301,-10.5004,-10.3863,-10.2757,-10.1682,-10.0635,-9.9614,-9.86207,-10.0435,-9.94207,-9.84308,-9.74645,-9.65229,-9.5603,-9.4699,-9.56624,-9.4761,-9.38704,-9.30228,-9.22194,-9.1416,-9.07135
33,0.739924,-12.0985,-11.9217,-11.7464,-11.5806,-11.4209,-11.2682,-11.126,-11.7075,-11.5433,-11.3867,-11.2374,-11.096,-10.9556,-10.8229,-11.3025,-11.1569,-11.0162,-10.8818,-10.7513,-10.6254,-10.5036,-10.8866,-10.7565,-10.6303,-10.5083,-10.39,-10.2753,-10.1638,-10.4548,-10.338,-10.2247,-10.1146,-10.0074,-9.90303,-9.80163,-10.0031,-9.89888,-9.79723,-9.69838,-9.60185,-9.50726,-9.41513,-9.53024,-9.43719,-9.34539,-9.26143,-9.17806,-9.09994,-9.02867
34,0.767033,-12.0302,-11.847,-11.6693,-11.5006,-11.3386,-11.1894,-11.0392,-11.6432,-11.4765,-11.3173,-11.1646,-11.0209,-10.8795,-10.7448,-11.2454,-11.097,-10.9547,-10.8163,-10.6837,-10.5556,-10.4317,-10.836,-10.7027,-10.5739,-10.4492,-10.3285,-10.2115,-10.0978,-10.4094,-10.2898,-10.1738,-10.0611,-9.95154,-9.84494,-9.74131,-9.96257,-9.85561,-9.75143,-9.65013,-9.5513,-9.45427,-9.36233,-9.49438,-9.39837,-9.30651,-9.22009,-9.13368,-9.05938,-8.95468
35,0.794456,-11.9612,-11.7724,-11.5931,-11.4213,-11.2579,-11.1048,-10.9555,-11.5794,-11.4099,-11.2487,-11.0964,-10.946,-10.8041,-10.6674,-11.1887,-11.037,-10.8921,-10.7516,-10.6166,-10.4863,-10.3602,-10.7854,-10.6491,-10.5175,-10.3903,-10.2673,-10.148,-10.0321,-10.3639,-10.2415,-10.1229,-10.0077,-9.89577,-9.78709,-9.68134,-9.92188,-9.81226,-9.70587,-9.60211,-9.50065,-9.40261,-9.30878,-9.45803,-9.35916,-9.26779,-9.17828,-9.09488,-8.99215,-8.90532
36,0.822196,-11.8914,-11.699,-11.517,-11.3429,-11.1825,-11.0224,-10.8727,-11.5162,-11.344,-11.1791,-11.0248,-10.8733,-10.7294,-10.5906,-11.1326,-10.9786,-10.8297,-10.6872,-10.5499,-10.4174,-10.2892,-10.7346,-10.5955,-10.4614,-10.3317,-10.2063,-10.0847,-9.9668,-10.3184,-10.1932,-10.072,-9.95442,-9.84021,-9.72926,-9.62137,-9.88129,-9.76907,-9.66008,-9.55392,-9.44992,-9.35172,-9.25532,-9.42143,-9.31985,-9.22862,-9.13599,-9.05605,-8.94481,-8.85602
37,0.850258,-11.8209,-11.6265,-11.4423,-11.2656,-11.1015,-10.9423,-10.7907,-11.4533,-11.279,-11.1117,-10.9532,-10.8013,-10.6552,-10.5144,-11.076,-10.9196,-10.7681,-10.6232,-10.4836,-10.3489,-10.2187,-10.6839,-10.5421,-10.4053,-10.2733,-10.1455,-10.0217,-9.90184,-10.2729,-10.145,-10.0212,-9.90119,-9.78486,-9.67182,-9.5618,-9.84059,-9.72587,-9.61434,-9.50559,-9.40066,-9.30024,-9.2053,-9.38479,-9.28479,-9.189,-9.09866,-8.99033,-8.89748,-8.80677
38,0.878644,-11.7508,-11.5544,-11.3668,-11.1941,-11.0228,-10.8629,-10.7096,-11.3905,-11.2133,-11.0467,-10.8837,-10.7297,-10.5815,-10.4389,-11.0197,-10.8599,-10.7068,-10.5595,-10.4177,-10.2808,-10.1486,-10.6335,-10.4888,-10.3495,-10.215,-10.085,-9.95909,-9.83716,-10.2275,-10.097,-9.97063,-9.8482,-9.72951,-9.61424,-9.5027,-9.79976,-9.68258,-9.56862,-9.45725,-9.35194,-9.24943,-9.1433,-9.34772,-9.24791,-9.14892,-9.06166,-8.94501,-8.85018,-8.75754
39,0.90736,-11.682,-11.4828,-11.292,-11.1169,-10.946,-10.7844,-10.6293,-11.3288,-11.1484,-10.9781,-10.8148,-10.6586,-10.5085,-10.3639,-10.965,-10.8015,-10.6457,-10.4961,-10.3521,-10.2132,-10.079,-10.5831,-10.4357,-10.2938,-10.157,-10.0247,-9.89674,-9.77283,-10.1821,-10.0489,-9.92004,-9.79537,-9.6745,-9.5571,-9.44414,-9.75898,-9.63905,-9.52253,-9.40975,-9.30265,-9.20134,-9.08917,-9.31282,-9.2106,-9.11163,-9.02423,-8.89969,-8.80289,-8.70834
40,0.936408,-11.6138,-11.4112,-11.2206,-11.0409,-10.8699,-10.7065,-10.5497,-11.2675,-11.0872,-10.9115,-10.7463,-10.588,-10.4359,-10.2896,-10.9092,-10.7433,-10.585,-10.4331,-10.2869,-10.1458,-10.0099,-10.5328,-10.3827,-10.2383,-10.0991,-9.96462,-9.83461,-9.7087,-10.1366,-10.0009,-9.86954,-9.74251,-9.61935,-9.5004,-9.38534,-9.71829,-9.5959,-9.47672,-9.36338,-9.25365,-9.14118,-9.03516,-9.27835,-9.17285,-9.07656,-8.95566,-8.85437,-8.7556,-8.65916
41,0.965793,-11.5458,-11.3404,-11.1517,-10.9673,-10.7945,-10.6293,-10.4708,-11.2055,-11.0226,-10.8457,-10.6783,-10.5179,-10.3638,-10.2158,-10.853,-10.6852,-10.5245,-10.3703,-10.222,-10.079,-9.94118,-10.4825,-10.3299,-10.1829,-10.0414,-9.90482,-9.7728,-9.64503,-10.0912,-9.95278,-9.81913,-9.68986,-9.56454,-9.44411,-9.32832,-9.67741,-9.55243,-9.43037,-9.31642,-9.20761,-9.08914,-8.98126,-9.24348,-9.13467,-9.04109,-8.91234,-8.80903,-8.70831,-8.61002
42,0.995519,-11.4783,-11.2705,-11.0776,-10.8944,-10.7197,-10.5527,-10.3925,-11.1444,-10.9577,-10.7803,-10.6107,-10.4483,-10.2924,-10.1426,-10.7977,-10.6274,-10.4642,-10.3079,-10.1573,-10.0125,-9.87287,-10.4323,-10.2771,-10.1278,-9.98388,-9.84521,-9.71113,-9.58185,-10.0459,-9.90471,-9.76875,-9.63717,-9.50999,-9.38748,-9.26753,-9.63627,-9.50877,-9.38649,-9.2689,-9.15003,-9.03721,-8.92748,-9.20821,-9.10109,-8.97715,-8.86897,-8.76366,-8.66101,-8.56091
43,1.02559,-11.4106,-11.2065,-11.007,-10.8221,-10.6454,-10.4768,-10.315,-11.0866,-10.8949,-10.7152,-10.5434,-10.3791,-10.2213,-10.0698,-10.7428,-10.5698,-10.4043,-10.2457,-10.093,-9.94636,-9.80489,-10.3823,-10.2244,-10.0727,-9.92659,-9.78584,-9.64986,-9.51845,-10.0004,-9.85683,-9.71836,-9.58458,-9.45604,-9.33266,-9.20908,-9.59553,-9.46513,-9.34197,-9.22449,-9.10016,-8.98535,-8.87381,-9.05516,-8.9645,-8.89544,-8.82763,-8.76099,-8.69513,-8.62991
