gridnumber,capital,dist[0 0],dist[0 1],dist[0 2],dist[1 0],dist[1 1],dist[1 2],dist[2 0],dist[2 1],dist[2 2],dist[3 0],dist[3 1],dist[3 2],dist[4 0],dist[4 1],dist[4 2]
116,44.0261,5.85333e-010,7.26455e-010,5.85333e-010,2.27519e-009,2.82374e-009,2.27519e-009,3.9442e-009,4.89513e-009,3.9442e-009,2.8392e-009,3.52373e-009,2.8392e-009,8.97956e-010,1.11445e-009,8.97956e-010
117,45.3631,4.61249e-010,5.72455e-010,4.61249e-010,1.781e-009,2.2104e-009,1.781e-009,3.06732e-009,3.80684e-009,3.06732e-009,2.20358e-009,2.73485e-009,2.20358e-009,7.05387e-010,8.75454e-010,7.05387e-010
118,46.7394,3.5914e-010,4.45728e-010,3.5914e-010,1.37678e-009,1.70872e-009,1.37678e-009,2.36315e-009,2.93289e-009,2.36315e-009,1.68442e-009,2.09053e-009,1.68442e-009,5.25212e-010,6.51839e-010,5.25212e-010
119,48.1559,2.7549e-010,3.41909e-010,2.7549e-010,1.06278e-009,1.31902e-009,1.06278e-009,1.82186e-009,2.26111e-009,1.82186e-009,1.29771e-009,1.61058e-009,1.29771e-009,4.07386e-010,5.05605e-010,4.07386e-010
120,49.614,2.19082e-010,2.71902e-010,2.19082e-010,8.37101e-010,1.03892e-009,8.37101e-010,1.40064e-009,1.73833e-009,1.40064e-009,9.68361e-010,1.20183e-009,9.68361e-010,2.96202e-010,3.67616e-010,2.96202e-010
121,51.1148,1.70676e-010,2.11826e-010,1.70676e-010,6.47508e-010,8.0362e-010,6.47508e-010,1.0866e-009,1.34858e-009,1.0866e-009,7.57412e-010,9.40021e-010,7.57412e-010,2.34682e-010,2.91263e-010,2.34682e-010
122,52.6596,1.30216e-010,1.61611e-010,1.30216e-010,5.03343e-010,6.24698e-010,5.03343e-010,8.55464e-010,1.06171e-009,8.55464e-010,6.02815e-010,7.48151e-010,6.02815e-010,1.89737e-010,2.35482e-010,1.89737e-010
123,54.2497,9.97814e-011,1.23838e-010,9.97814e-011,3.87799e-010,4.81296e-010,3.87799e-010,6.59436e-010,8.18424e-010,6.59436e-010,4.58625e-010,5.69198e-010,4.58625e-010,1.40194e-010,1.73994e-010,1.40194e-010
124,55.8863,7.50557e-011,9.31514e-011,7.50557e-011,2.88744e-010,3.58359e-010,2.88744e-010,4.93086e-010,6.11968e-010,4.93086e-010,3.45852e-010,4.29236e-010,3.45852e-010,1.05959e-010,1.31505e-010,1.05959e-010
125,57.5709,5.69572e-011,7.06893e-011,5.69572e-011,2.16956e-010,2.69263e-010,2.16956e-010,3.68069e-010,4.56809e-010,3.68069e-010,2.58787e-010,3.21179e-010,2.58787e-010,7.97787e-011,9.90131e-011,7.97787e-011
126,59.3049,4.49177e-011,5.57472e-011,4.49177e-011,1.69612e-010,2.10505e-010,1.69612e-010,2.87166e-010,3.56401e-010,2.87166e-010,2.02091e-010,2.50814e-010,2.02091e-010,6.20548e-011,7.70161e-011,6.20548e-011
127,61.0897,3.31822e-011,4.11824e-011,3.31822e-011,1.26667e-010,1.57206e-010,1.26667e-010,2.14052e-010,2.65659e-010,2.14052e-010,1.4946e-010,1.85495e-010,1.4946e-010,4.59991e-011,5.70893e-011,4.59991e-011
128,62.9268,2.5691e-011,3.18851e-011,2.5691e-011,9.93302e-011,1.23278e-010,9.93302e-011,1.6795e-010,2.08443e-010,1.6795e-010,1.15658e-010,1.43543e-010,1.15658e-010,3.50338e-011,4.34803e-011,3.50338e-011
129,64.8177,1.90304e-011,2.36186e-011,1.90304e-011,7.16494e-011,8.89238e-011,7.16494e-011,1.2011e-010,1.49068e-010,1.2011e-010,8.38847e-011,1.04109e-010,8.38847e-011,2.58859e-011,3.21269e-011,2.58859e-011
130,66.7641,1.45204e-011,1.80212e-011,1.45204e-011,5.47163e-011,6.79083e-011,5.47163e-011,9.16787e-011,1.13782e-010,9.16787e-011,6.3804e-011,7.91869e-011,6.3804e-011,1.96033e-011,2.43296e-011,1.96033e-011
131,68.7675,1.11384e-011,1.38238e-011,1.11384e-011,4.18049e-011,5.18839e-011,4.18049e-011,6.98889e-011,8.67389e-011,6.98889e-011,4.86052e-011,6.03237e-011,4.86052e-011,1.49116e-011,1.85067e-011,1.49116e-011
132,70.8295,8.48259e-012,1.05277e-011,8.48259e-012,3.16326e-011,3.92591e-011,3.16326e-011,5.2751e-011,6.54691e-011,5.2751e-011,3.66979e-011,4.55456e-011,3.66979e-011,1.12881e-011,1.40097e-011,1.12881e-011
133,72.9521,6.42215e-012,7.97051e-012,6.42215e-012,2.41423e-011,2.99629e-011,2.41423e-011,4.00646e-011,4.9724e-011,4.00646e-011,2.76306e-011,3.42923e-011,2.76306e-011,8.4441e-012,1.04799e-011,8.4441e-012
134,75.1368,4.82864e-012,5.99281e-012,4.82864e-012,1.80046e-011,2.23455e-011,1.80046e-011,3.01174e-011,3.73786e-011,3.01174e-011,2.10609e-011,2.61386e-011,2.10609e-011,6.50296e-012,8.07081e-012,6.50296e-012
135,77.3855,3.63037e-012,4.50564e-012,3.63037e-012,1.35753e-011,1.68482e-011,1.35753e-011,2.24813e-011,2.79015e-011,2.24813e-011,1.54337e-011,1.91547e-011,1.54337e-011,4.68211e-012,5.81095e-012,4.68211e-012
136,79.7002,2.76897e-012,3.43656e-012,2.76897e-012,1.0325e-011,1.28144e-011,1.0325e-011,1.70239e-011,2.11283e-011,1.70239e-011,1.16493e-011,1.44579e-011,1.16493e-011,3.52567e-012,4.37569e-012,3.52567e-012
137,82.0826,2.07187e-012,2.5714e-012,2.07187e-012,7.7464e-012,9.61403e-012,7.7464e-012,1.28265e-011,1.59189e-011,1.28265e-011,8.79064e-012,1.091e-011,8.79064e-012,2.65701e-012,3.2976e-012,2.65701e-012
138,84.5349,1.58866e-012,1.97168e-012,1.58866e-012,5.93198e-012,7.36216e-012,5.93198e-012,9.76757e-012,1.21225e-011,9.76757e-012,6.62761e-012,8.2255e-012,6.62761e-012,1.97513e-012,2.45133e-012,1.97513e-012
139,87.0591,1.17487e-012,1.45813e-012,1.17487e-012,4.4099e-012,5.47312e-012,4.4099e-012,7.32544e-012,9.09158e-012,7.32544e-012,5.03141e-012,6.24447e-012,5.03141e-012,1.52559e-012,1.89341e-012,1.52559e-012
140,89.6572,8.94217e-013,1.10981e-012,8.94217e-013,3.30476e-012,4.10152e-012,3.30476e-012,5.45455e-012,6.76963e-012,5.45455e-012,3.75379e-012,4.65881e-012,3.75379e-012,1.14612e-012,1.42244e-012,1.14612e-012
141,92.3314,6.76542e-013,8.39654e-013,6.76542e-013,2.53672e-012,3.14831e-012,2.53672e-012,4.18032e-012,5.18819e-012,4.18032e-012,2.84258e-012,3.52792e-012,2.84258e-012,8.49632e-013,1.05448e-012,8.49632e-013
142,95.084,4.9385e-013,6.12915e-013,4.9385e-013,1.82627e-012,2.26657e-012,1.82627e-012,3.00734e-012,3.7324e-012,3.00734e-012,2.0621e-012,2.55926e-012,2.0621e-012,6.27363e-013,7.78619e-013,6.27363e-013
143,97.9173,3.63163e-013,4.50721e-013,3.63163e-013,1.35885e-012,1.68646e-012,1.35885e-012,2.25427e-012,2.79777e-012,2.25427e-012,1.54858e-012,1.92193e-012,1.54858e-012,4.6665e-013,5.79158e-013,4.6665e-013
144,100.834,2.77531e-013,3.44443e-013,2.77531e-013,1.03605e-012,1.28584e-012,1.03605e-012,1.7008e-012,2.11086e-012,1.7008e-012,1.15721e-012,1.43621e-012,1.15721e-012,3.47692e-013,4.31519e-013,3.47692e-013
145,103.835,2.01154e-013,2.49652e-013,2.01154e-013,7.48616e-013,9.29104e-013,7.48616e-013,1.23454e-012,1.53218e-012,1.23454e-012,8.45138e-013,1.0489e-012,8.45138e-013,2.57495e-013,3.19577e-013,2.57495e-013
146,106.925,1.48573e-013,1.84393e-013,1.48573e-013,5.51786e-013,6.8482e-013,5.51786e-013,9.04405e-013,1.12245e-012,9.04405e-013,6.13333e-013,7.61206e-013,6.13333e-013,1.83953e-013,2.28304e-013,1.83953e-013
147,110.105,1.10303e-013,1.36897e-013,1.10303e-013,4.07969e-013,5.06329e-013,4.07969e-013,6.65889e-013,8.26432e-013,6.65889e-013,4.48868e-013,5.57088e-013,4.48868e-013,1.33883e-013,1.66162e-013,1.33883e-013
148,113.379,8.2001e-014,1.01771e-013,8.2001e-014,3.07714e-013,3.81903e-013,3.07714e-013,5.08142e-013,6.30653e-013,5.08142e-013,3.43261e-013,4.2602e-013,3.43261e-013,1.01406e-013,1.25854e-013,1.01406e-013
149,116.748,6.01013e-014,7.45915e-014,6.01013e-014,2.22059e-013,2.75597e-013,2.22059e-013,3.63112e-013,4.50657e-013,3.63112e-013,2.4649e-013,3.05917e-013,2.4649e-013,7.38614e-014,9.16691e-014,7.38614e-014
150,120.216,4.42464e-014,5.49141e-014,4.42464e-014,1.63235e-013,2.02591e-013,1.63235e-013,2.6699e-013,3.31361e-013,2.6699e-013,1.81035e-013,2.24682e-013,1.81035e-013,5.40515e-014,6.70832e-014,5.40515e-014
151,123.786,3.27903e-014,4.06959e-014,3.27903e-014,1.20974e-013,1.5014e-013,1.20974e-013,1.9765e-013,2.45303e-013,1.9765e-013,1.33727e-013,1.65968e-013,1.33727e-013,3.98261e-014,4.94281e-014,3.98261e-014
152,127.461,2.43127e-014,3.01745e-014,2.43127e-014,8.98151e-014,1.11469e-013,8.98151e-014,1.47148e-013,1.82625e-013,1.47148e-013,9.9812e-014,1.23876e-013,9.9812e-014,2.96752e-014,3.68298e-014,2.96752e-014
153,131.243,1.79571e-014,2.22865e-014,1.79571e-014,6.64225e-014,8.24367e-014,6.64225e-014,1.09144e-013,1.35458e-013,1.09144e-013,7.41738e-014,9.20569e-014,7.41738e-014,2.2006e-014,2.73115e-014,2.2006e-014
154,135.136,1.32433e-014,1.64362e-014,1.32433e-014,4.85286e-014,6.02287e-014,4.85286e-014,7.8623e-014,9.75788e-014,7.8623e-014,5.28014e-014,6.55316e-014,5.28014e-014,1.56711e-014,1.94494e-014,1.56711e-014
155,139.143,9.86168e-015,1.22393e-014,9.86168e-015,3.5922e-014,4.45827e-014,3.5922e-014,5.804e-014,7.20332e-014,5.804e-014,3.8924e-014,4.83084e-014,3.8924e-014,1.15397e-014,1.43219e-014,1.15397e-014
156,143.267,7.26628e-015,9.01816e-015,7.26628e-015,2.65329e-014,3.29299e-014,2.65329e-014,4.28635e-014,5.31977e-014,4.28635e-014,2.87061e-014,3.5627e-014,2.87061e-014,8.49788e-015,1.05467e-014,8.49788e-015
157,147.512,5.31271e-015,6.59358e-015,5.31271e-015,1.9508e-014,2.42113e-014,1.9508e-014,3.15849e-014,3.92e-014,3.15849e-014,2.11503e-014,2.62496e-014,2.11503e-014,6.25442e-015,7.76234e-015,6.25442e-015
158,151.882,3.9325e-015,4.88062e-015,3.9325e-015,1.43876e-014,1.78564e-014,1.43876e-014,2.328e-014,2.88928e-014,2.328e-014,1.56594e-014,1.94348e-014,1.56594e-014,4.67646e-015,5.80394e-015,4.67646e-015
159,156.38,2.91695e-015,3.62022e-015,2.91695e-015,1.06374e-014,1.32021e-014,1.06374e-014,1.70777e-014,2.11951e-014,1.70777e-014,1.1353e-014,1.40901e-014,1.1353e-014,3.34113e-015,4.14667e-015,3.34113e-015
160,161.009,2.19638e-015,2.72592e-015,2.19638e-015,7.98495e-015,9.91009e-015,7.98495e-015,1.26782e-014,1.57348e-014,1.26782e-014,8.33586e-015,1.03456e-014,8.33586e-015,2.42955e-015,3.01531e-015,2.42955e-015
161,165.774,1.54868e-015,1.92207e-015,1.54868e-015,5.66154e-015,7.02652e-015,5.66154e-015,9.1527e-015,1.13594e-014,9.1527e-015,6.10055e-015,7.57138e-015,6.10055e-015,1.78585e-015,2.21642e-015,1.78585e-015
162,170.679,1.13873e-015,1.41328e-015,1.13873e-015,4.16544e-015,5.16972e-015,4.16544e-015,6.7355e-015,8.35941e-015,6.7355e-015,4.48987e-015,5.57237e-015,4.48987e-015,1.31447e-015,1.63139e-015,1.31447e-015
163,175.728,8.42232e-016,1.04529e-015,8.42232e-016,3.10534e-015,3.85403e-015,3.10534e-015,5.03134e-015,6.24439e-015,5.03134e-015,3.32832e-015,4.13077e-015,3.32832e-015,9.64462e-016,1.19699e-015,9.64462e-016
164,180.924,6.12647e-016,7.60355e-016,6.12647e-016,2.22573e-015,2.76235e-015,2.22573e-015,3.57416e-015,4.43588e-015,3.57416e-015,2.37352e-015,2.94577e-015,2.37352e-015,6.93351e-016,8.60515e-016,6.93351e-016
165,186.273,4.45513e-016,5.52924e-016,4.45513e-016,1.62049e-015,2.01118e-015,1.62049e-015,2.60709e-015,3.23564e-015,2.60709e-015,1.73415e-015,2.15225e-015,1.73415e-015,5.07004e-016,6.29241e-016,5.07004e-016
166,191.779,3.28965e-016,4.08277e-016,3.28965e-016,1.1886e-015,1.47517e-015,1.1886e-015,1.91077e-015,2.37145e-015,1.91077e-015,1.27152e-015,1.57808e-015,1.27152e-015,3.71479e-016,4.61041e-016,3.71479e-016
167,197.446,2.36839e-016,2.9394e-016,2.36839e-016,8.65272e-016,1.07389e-015,8.65272e-016,1.3971e-015,1.73394e-015,1.3971e-015,9.30488e-016,1.15483e-015,9.30488e-016,2.7188e-016,3.37429e-016,2.7188e-016
168,203.279,1.72387e-016,2.13949e-016,1.72387e-016,6.31683e-016,7.83979e-016,6.31683e-016,1.02768e-015,1.27546e-015,1.02768e-015,6.89918e-016,8.56255e-016,6.89918e-016,2.0164e-016,2.50255e-016,2.0164e-016
169,209.282,1.25605e-016,1.55888e-016,1.25605e-016,4.56536e-016,5.66606e-016,4.56536e-016,7.32822e-016,9.09503e-016,7.32822e-016,4.8576e-016,6.02875e-016,4.8576e-016,1.41761e-016,1.7594e-016,1.41761e-016
170,215.462,9.18538e-017,1.14e-016,9.18538e-017,3.33445e-016,4.13837e-016,3.33445e-016,5.34571e-016,6.63454e-016,5.34571e-016,3.53166e-016,4.38314e-016,3.53166e-016,1.02281e-016,1.26941e-016,1.02281e-016
171,221.823,6.68016e-017,8.29073e-017,6.68016e-017,2.43107e-016,3.0172e-016,2.43107e-016,3.90787e-016,4.85005e-016,3.90787e-016,2.59663e-016,3.22267e-016,2.59663e-016,7.60902e-017,9.44353e-017,7.60902e-017
172,228.37,4.86454e-017,6.03736e-017,4.86454e-017,1.77016e-016,2.19694e-016,1.77016e-016,2.84577e-016,3.53188e-016,2.84577e-016,1.89125e-016,2.34722e-016,1.89125e-016,5.54149e-017,6.87752e-017,5.54149e-017
173,235.11,3.54015e-017,4.39366e-017,3.54015e-017,1.28599e-016,1.59603e-016,1.28599e-016,2.06788e-016,2.56644e-016,2.06788e-016,1.38052e-016,1.71336e-016,1.38052e-016,4.08674e-017,5.07204e-017,4.08674e-017
174,242.046,2.58303e-017,3.20579e-017,2.58303e-017,9.36926e-017,1.16282e-016,9.36926e-017,1.4985e-016,1.85978e-016,1.4985e-016,9.88177e-017,1.22642e-016,9.88177e-017,2.86656e-017,3.55768e-017,2.86656e-017
175,249.186,1.88379e-017,2.33797e-017,1.88379e-017,6.83327e-017,8.48074e-017,6.83327e-017,1.09316e-016,1.35672e-016,1.09316e-016,7.21498e-017,8.95449e-017,7.21498e-017,2.09704e-017,2.60264e-017,2.09704e-017
176,256.535,1.37244e-017,1.70333e-017,1.37244e-017,4.9783e-017,6.17855e-017,4.9783e-017,7.9656e-017,9.88608e-017,7.9656e-017,5.25986e-017,6.528e-017,5.25986e-017,1.52994e-017,1.89881e-017,1.52994e-017
177,264.1,9.99358e-018,1.2403e-017,9.99358e-018,3.62589e-017,4.50008e-017,3.62589e-017,5.8138e-017,7.21549e-017,5.8138e-017,3.85017e-017,4.77843e-017,3.85017e-017,1.12083e-017,1.39106e-017,1.12083e-017
178,271.886,7.27063e-018,9.02355e-018,7.27063e-018,2.63461e-017,3.2698e-017,2.63461e-017,4.22046e-017,5.238e-017,4.22046e-017,2.7991e-017,3.47396e-017,2.7991e-017,8.20352e-018,1.01814e-017,8.20352e-018
179,279.901,5.29294e-018,6.56905e-018,5.29294e-018,1.91037e-017,2.37095e-017,1.91037e-017,3.03155e-017,3.76245e-017,3.03155e-017,1.97954e-017,2.4568e-017,1.97954e-017,5.68934e-018,7.06102e-018,5.68934e-018
180,288.15,3.84427e-018,4.77112e-018,3.84427e-018,1.38707e-017,1.72149e-017,1.38707e-017,2.20077e-017,2.73136e-017,2.20077e-017,1.43683e-017,1.78325e-017,1.43683e-017,4.12723e-018,5.12229e-018,4.12723e-018
181,296.641,2.80847e-018,3.48559e-018,2.80847e-018,1.01248e-017,1.25659e-017,1.01248e-017,1.60374e-017,1.9904e-017,1.60374e-017,1.04481e-017,1.29671e-017,1.04481e-017,2.99663e-018,3.71911e-018,2.99663e-018
182,305.381,2.03955e-018,2.53127e-018,2.03955e-018,7.34587e-018,9.11693e-018,7.34587e-018,1.16359e-017,1.44412e-017,1.16359e-017,7.5859e-018,9.41483e-018,7.5859e-018,2.17593e-018,2.70054e-018,2.17593e-018
183,314.377,1.48863e-018,1.84753e-018,1.48863e-018,5.37396e-018,6.6696e-018,5.37396e-018,8.49564e-018,1.05439e-017,8.49564e-018,5.49522e-018,6.82011e-018,5.49522e-018,1.56173e-018,1.93825e-018,1.56173e-018
184,323.636,1.08101e-018,1.34164e-018,1.08101e-018,3.88344e-018,4.81972e-018,3.88344e-018,6.11853e-018,7.59369e-018,6.11853e-018,3.95512e-018,4.90869e-018,3.95512e-018,1.12502e-018,1.39626e-018,1.12502e-018
185,333.167,7.79475e-019,9.67403e-019,7.79475e-019,2.78462e-018,3.45598e-018,2.78462e-018,4.38025e-018,5.43631e-018,4.38025e-018,2.84591e-018,3.53205e-018,2.84591e-018,8.15849e-019,1.01255e-018,8.15849e-019
186,342.977,5.66165e-019,7.02665e-019,5.66165e-019,2.02169e-018,2.50911e-018,2.02169e-018,3.17878e-018,3.94518e-018,3.17878e-018,2.06225e-018,2.55945e-018,2.06225e-018,5.89992e-019,7.32237e-019,5.89992e-019
187,353.075,4.13097e-019,5.12694e-019,4.13097e-019,1.47408e-018,1.82947e-018,1.47408e-018,2.31049e-018,2.86755e-018,2.31049e-018,1.49156e-018,1.85117e-018,1.49156e-018,4.23786e-019,5.2596e-019,4.23786e-019
188,363.469,3.08361e-019,3.82706e-019,3.08361e-019,1.09807e-018,1.36281e-018,1.09807e-018,1.70467e-018,2.11566e-018,1.70467e-018,1.08616e-018,1.34804e-018,1.08616e-018,3.05575e-019,3.79248e-019,3.05575e-019
189,374.167,2.12637e-019,2.63903e-019,2.12637e-019,7.59867e-019,9.43069e-019,7.59867e-019,1.20179e-018,1.49154e-018,1.20179e-018,7.88287e-019,9.78341e-019,7.88287e-019,2.27271e-019,2.82066e-019,2.27271e-019
190,385.179,1.53257e-019,1.90207e-019,1.53257e-019,5.45438e-019,6.76942e-019,5.45438e-019,8.56012e-019,1.06239e-018,8.56012e-019,5.53264e-019,6.86654e-019,5.53264e-019,1.57203e-019,1.95104e-019,1.57203e-019
191,396.513,1.09415e-019,1.35795e-019,1.09415e-019,3.85724e-019,4.7872e-019,3.85724e-019,6.00439e-019,7.45203e-019,6.00439e-019,3.86449e-019,4.79621e-019,3.86449e-019,1.09774e-019,1.3624e-019,1.09774e-019
192,408.179,7.21791e-020,8.95812e-020,7.21791e-020,2.55118e-019,3.16626e-019,2.55118e-019,3.98824e-019,4.9498e-019,3.98824e-019,2.57556e-019,3.19652e-019,2.57556e-019,7.32718e-020,9.09374e-020,7.32718e-020
193,420.188,4.92434e-020,6.11158e-020,4.92434e-020,1.76242e-019,2.18733e-019,1.76242e-019,2.77685e-019,3.44633e-019,2.77685e-019,1.80559e-019,2.24092e-019,1.80559e-019,5.17169e-020,6.41857e-020,5.17169e-020
194,432.548,3.50032e-020,4.34424e-020,3.50032e-020,1.26071e-019,1.56466e-019,1.26071e-019,2.00236e-019,2.48512e-019,2.00236e-019,1.30602e-019,1.6209e-019,1.30602e-019,3.73336e-020,4.63346e-020,3.73336e-020
195,445.271,2.42453e-020,3.00908e-020,2.42453e-020,8.62945e-020,1.071e-019,8.62945e-020,1.35912e-019,1.6868e-019,1.35912e-019,8.88211e-020,1.10236e-019,8.88211e-020,2.56007e-020,3.1773e-020,2.56007e-020
196,458.366,2.23806e-020,2.77765e-020,2.23806e-020,7.8759e-020,9.77475e-020,7.8759e-020,1.21642e-019,1.50969e-019,1.21642e-019,7.76186e-020,9.63322e-020,7.76186e-020,2.19698e-020,2.72666e-020,2.19698e-020
197,471.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,485.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
