gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
68,1.90178,-21.4477,-21.3181,-21.191,-21.0641,-20.9391,-20.8148,-20.6918,-21.0135,-20.888,-20.7648,-20.6419,-20.5207,-20.4002,-20.281,-20.5269,-20.4064,-20.2873,-20.1686,-20.0519,-19.9352,-19.8206,-19.9821,-19.8669,-19.7519,-19.6389,-19.526,-19.4149,-19.3042,-19.3727,-19.263,-19.1536,-19.0454,-18.9382,-18.8315,-18.7265,-18.6926,-18.5889,-18.4852,-18.3829,-18.2813,-18.1803,-18.0807,-17.9373,-17.8391,-17.7423,-17.646,-17.5503,-17.4559,-17.3616
69,1.94235,-21.1606,-21.031,-20.904,-20.777,-20.6522,-20.5277,-20.405,-20.7354,-20.6098,-20.4867,-20.3636,-20.2426,-20.122,-20.0029,-20.2587,-20.1381,-20.0189,-19.9002,-19.7834,-19.6667,-19.5521,-19.7248,-19.6094,-19.4944,-19.3813,-19.2682,-19.1572,-19.0464,-19.1274,-19.0174,-18.908,-18.7996,-18.6923,-18.5854,-18.4804,-18.4604,-18.3564,-18.2526,-18.15,-18.0483,-17.9471,-17.8474,-17.7192,-17.6208,-17.5236,-17.4273,-17.3312,-17.2368,-17.1424
70,1.98339,-20.8762,-20.7468,-20.6197,-20.4926,-20.368,-20.2435,-20.1211,-20.4598,-20.3342,-20.2111,-20.088,-19.9671,-19.8465,-19.7275,-19.9929,-19.8722,-19.753,-19.6343,-19.5175,-19.4007,-19.2862,-19.4696,-19.3542,-19.2391,-19.1259,-19.0128,-18.9017,-18.7909,-18.8841,-18.7739,-18.6644,-18.5558,-18.4485,-18.3415,-18.2364,-18.23,-18.1257,-18.0218,-17.919,-17.8173,-17.7158,-17.6161,-17.5026,-17.4042,-17.3066,-17.2102,-17.1138,-17.0193,-16.9249
71,2.0249,-20.5946,-20.4653,-20.3382,-20.2112,-20.0867,-19.9622,-19.84,-20.1868,-20.0613,-19.9382,-19.815,-19.6943,-19.5736,-19.4549,-19.7294,-19.6088,-19.4895,-19.3709,-19.254,-19.1373,-19.0228,-19.2167,-19.1012,-18.986,-18.8728,-18.7597,-18.6486,-18.5378,-18.6427,-18.5324,-18.4228,-18.3142,-18.2068,-18.0998,-17.9946,-18.0013,-17.8967,-17.7929,-17.6898,-17.5881,-17.4864,-17.3867,-17.2875,-17.1891,-17.0912,-16.9947,-16.8983,-16.8036,-16.7091
72,2.0669,-20.3156,-20.1865,-20.0594,-19.9327,-19.8082,-19.6837,-19.5618,-19.9163,-19.791,-19.6678,-19.5447,-19.4241,-19.3034,-19.1849,-19.4683,-19.3477,-19.2284,-19.1099,-18.993,-18.8765,-18.762,-18.9659,-18.8504,-18.7352,-18.622,-18.5089,-18.3978,-18.287,-18.4034,-18.2929,-18.1833,-18.0746,-17.9672,-17.8602,-17.755,-17.7744,-17.6696,-17.5658,-17.4625,-17.3608,-17.259,-17.1593,-17.074,-16.9756,-16.8774,-16.7809,-16.6845,-16.5896,-16.4951
73,2.10938,-20.0393,-19.9105,-19.7834,-19.6569,-19.5325,-19.4083,-19.2864,-19.6483,-19.5232,-19.4,-19.2771,-19.1565,-19.0359,-18.9177,-19.2095,-19.089,-18.9697,-18.8513,-18.7345,-18.6181,-18.5037,-18.7173,-18.6018,-18.4866,-18.3735,-18.2603,-18.1494,-18.0385,-18.166,-18.0554,-17.9459,-17.8371,-17.7298,-17.6227,-17.5176,-17.5494,-17.4443,-17.3405,-17.2371,-17.1354,-17.0337,-16.9339,-16.8621,-16.7637,-16.6653,-16.5688,-16.4724,-16.3772,-16.2828
74,2.15235,-19.7657,-19.6371,-19.5101,-19.3839,-19.2595,-19.1357,-19.0138,-19.3829,-19.2579,-19.1348,-19.0122,-18.8916,-18.7712,-18.6531,-18.9531,-18.8327,-18.7135,-18.5952,-18.4784,-18.3623,-18.2479,-18.4709,-18.3554,-18.2403,-18.1272,-18.0141,-17.9032,-17.7925,-17.9306,-17.8199,-17.7104,-17.6016,-17.4944,-17.3873,-17.2822,-17.3261,-17.2209,-17.1171,-17.0135,-16.9119,-16.8102,-16.7104,-16.6518,-16.5534,-16.4551,-16.3583,-16.262,-16.1666,-16.0723
75,2.19582,-19.4947,-19.3664,-19.2395,-19.1136,-18.9893,-18.8659,-18.7441,-19.12,-18.9952,-18.8722,-18.7498,-18.6293,-18.5092,-18.3912,-18.6991,-18.5788,-18.4596,-18.3415,-18.2248,-18.1089,-17.9946,-18.2266,-18.1113,-17.9962,-17.8832,-17.7701,-17.6594,-17.5487,-17.6972,-17.5865,-17.4771,-17.3682,-17.2611,-17.154,-17.0491,-17.1045,-16.9992,-16.8955,-16.7919,-16.6903,-16.5887,-16.4888,-16.4432,-16.3448,-16.2465,-16.1495,-16.0533,-15.9577,-15.8634
76,2.2398,-19.2264,-19.0983,-18.9715,-18.846,-18.7218,-18.5988,-18.4772,-18.8595,-18.735,-18.6121,-18.4899,-18.3696,-18.2498,-18.1319,-18.4474,-18.3272,-18.2082,-18.0903,-17.9737,-17.858,-17.7438,-17.9846,-17.8693,-17.7543,-17.6414,-17.5285,-17.4179,-17.3073,-17.4658,-17.3551,-17.2458,-17.1369,-17.0299,-16.9229,-16.8181,-16.8848,-16.7794,-16.6758,-16.5722,-16.4706,-16.3691,-16.2692,-16.2364,-16.1377,-16.0395,-15.9423,-15.8462,-15.7505,-15.6564
77,2.28428,-18.9607,-18.833,-18.7063,-18.5812,-18.4571,-18.3345,-18.213,-18.6016,-18.4773,-18.3545,-18.2327,-18.1125,-17.993,-17.8753,-18.198,-18.078,-17.9591,-17.8414,-17.725,-17.6095,-17.4955,-17.7447,-17.6295,-17.5146,-17.4018,-17.2891,-17.1787,-17.0682,-17.2364,-17.1257,-17.0165,-16.9077,-16.8008,-16.6939,-16.5892,-16.6669,-16.5614,-16.4579,-16.3544,-16.2528,-16.1514,-16.0515,-16.0311,-15.9322,-15.8342,-15.7369,-15.6408,-15.545,-15.451
78,2.32928,-18.6976,-18.5702,-18.4437,-18.319,-18.1951,-18.0729,-17.9516,-18.3461,-18.2221,-18.0995,-17.978,-17.8579,-17.7389,-17.6213,-17.9509,-17.8312,-17.7124,-17.595,-17.4787,-17.3636,-17.2497,-17.5069,-17.3919,-17.2772,-17.1646,-17.052,-16.9417,-16.8314,-17.009,-16.8983,-16.7892,-16.6806,-16.5738,-16.4671,-16.3625,-16.4508,-16.3453,-16.2419,-16.1385,-16.0369,-15.9357,-15.8358,-15.8274,-15.7284,-15.6305,-15.533,-15.4372,-15.3413,-15.2474
